
[00:00:00.000 --> 00:00:03.240]  對於當時的貼薩諾利加信徒來說
[00:05:43.280 --> 00:05:44.160]  大家去想一想
[00:05:44.160 --> 00:05:47.520]  當你每一天在床上睜大眼睛準備起床的時候
[00:05:47.520 --> 00:05:51.240]  但是想來想去都想不到今天有什麼可以做
[00:05:51.240 --> 00:05:52.360]  當你這樣的時候
[00:05:52.360 --> 00:05:56.200]  你會發覺工作的重要性
[00:05:56.200 --> 00:05:58.200]  在某個程度上
[00:05:58.200 --> 00:06:04.080]  工作可以說是給過我們人生活的一些意義
[00:06:04.080 --> 00:06:05.320]  而聖經也告訴我們
[00:06:05.320 --> 00:06:07.320]  除了這些的意義之外
[00:06:07.320 --> 00:06:10.800]  工作也可以給我們一些具體的生活內容
[00:06:10.800 --> 00:06:14.800]  而更加重要的工作
[00:06:14.800 --> 00:06:17.440]  如果是土神起悅的工作
[00:06:17.440 --> 00:06:22.320]  是可以讓我們積聚天上的財寶
[00:06:22.320 --> 00:06:24.320]  如果我們看《馬太福音》的時候
[00:06:24.320 --> 00:06:25.480]  主耶穌親自說
[00:06:25.480 --> 00:06:29.400]  祂說在地上的財寶
[00:06:29.400 --> 00:06:30.880]  是有蟲子咬
[00:06:30.880 --> 00:06:33.160]  能夠變壞的
[00:06:33.160 --> 00:06:35.160]  也都會有人來偷的
[00:06:35.160 --> 00:06:37.480]  所以主耶穌告訴我們
[00:06:37.480 --> 00:06:46.040]  不要將生命緊緊的放在地上的財富和回報上
[00:06:46.040 --> 00:06:51.720]  更加重要的是我們要去珍貴天上的財寶和賞賜
[00:06:51.720 --> 00:06:55.440]  因為天上的財寶才是不能變壞
[00:06:55.440 --> 00:06:56.520]  不會失去
[00:06:56.520 --> 00:06:57.840]  是永恆的
[00:06:57.840 --> 00:07:02.360]  也都因為我們在這個暫時的世界裡面的工作
[00:07:02.360 --> 00:07:04.600]  我們所做的事情
[00:07:04.600 --> 00:07:10.560]  其實是可以對我們將來永恆的世界裡面產生一個很正面的影響
[00:07:10.560 --> 00:07:15.280]  所以保羅在《哥羅西書》第三章告訴我們
[00:07:15.280 --> 00:07:17.640]  無論你做些什麼
[00:07:17.640 --> 00:07:20.240]  我們都要從心底裡面做出來
[00:07:20.240 --> 00:07:22.800]  是為主而做的
[00:07:22.800 --> 00:07:24.000]  不是為人而做的
[00:07:24.000 --> 00:07:27.640]  因為知道從主那裡我們必要得著
[00:07:27.640 --> 00:07:30.400]  基業為賞賜
[00:07:30.400 --> 00:07:32.400]  因為將來我們見主面的時候
[00:07:32.400 --> 00:07:38.000]  我們每一個人都要按著自己在今生裡面所做過的事情
[00:07:38.000 --> 00:07:40.960]  來得到我們的賞賜
[00:07:40.960 --> 00:07:45.520]  當我們明白了這個生命事實之後
[00:07:45.520 --> 00:07:51.360]  原來我們在地上的努力是可以為我們天上積聚財寶的時候
[00:07:51.360 --> 00:07:53.360]  我相信每一個人
[00:07:53.360 --> 00:07:56.000]  會什麼都不做
[00:07:56.000 --> 00:07:57.760]  等上天堂
[00:07:57.760 --> 00:08:01.760]  我們反而會把握每一天的機會
[00:08:01.760 --> 00:08:04.040]  來服侍我們的天父上帝
[00:08:04.040 --> 00:08:05.040]  服侍教會
[00:08:05.040 --> 00:08:06.600]  為什麼呢?
[00:08:06.600 --> 00:08:11.240]  因為知道我們在主裡面的奴婦
[00:08:11.240 --> 00:08:12.600]  並不徒然
[00:08:12.600 --> 00:08:15.400]  也不白費
[00:08:15.400 --> 00:08:16.920]  大家留意
[00:08:16.920 --> 00:08:19.240]  保羅不單單是一個「講」字
[00:08:19.240 --> 00:08:22.440]  他不單單叫人要遵守聖經的教導
[00:08:22.440 --> 00:08:23.840]  你會發覺
[00:08:23.840 --> 00:08:26.440]  他自己也是身體力行
[00:08:26.440 --> 00:08:28.440]  用自己的行為
[00:08:28.440 --> 00:08:31.040]  來作為榜樣
[00:08:31.040 --> 00:08:32.640]  我們需要理解的一件事就是
[00:08:32.640 --> 00:08:35.040]  保羅是仕途
[00:08:35.040 --> 00:08:37.040]  保羅是當時的教會領袖
[00:08:37.040 --> 00:08:38.440]  是福音的執事
[00:08:38.440 --> 00:08:39.440]  所以嚴格來說
[00:08:39.440 --> 00:08:41.440]  按權柄他有權
[00:08:41.440 --> 00:08:45.240]  得到教會的公認
[00:08:45.240 --> 00:08:46.440]  不過
[00:08:46.440 --> 00:08:48.240]  在經文裡面我們看到
[00:08:48.240 --> 00:08:49.640]  保羅並沒有這樣做
[00:08:49.640 --> 00:08:52.240]  他沒有運用他的權柄
[00:08:52.240 --> 00:08:54.840]  來要求教會供養他的生活
[00:08:54.840 --> 00:08:56.360]  反而在第八節我們看到
[00:08:56.360 --> 00:09:01.440]  他說「他從來沒有白吃人的飯」
[00:09:01.440 --> 00:09:04.240]  「倒是辛苦勞碌的晝夜工作」
[00:09:04.240 --> 00:09:04.840]  為什麼?
[00:09:04.840 --> 00:09:06.840]  就是不想拖累他們
[00:09:06.840 --> 00:09:07.840]  很明顯
[00:09:07.840 --> 00:09:10.640]  證明了保羅對教會的愛
[00:09:10.640 --> 00:09:12.240]  而更加值得一提的
[00:09:12.240 --> 00:09:17.640]  他不單單不想增加教會的負擔
[00:09:17.640 --> 00:09:18.640]  他更加想怎樣?
[00:09:18.640 --> 00:09:19.640]  他更加要什麼?
[00:09:19.640 --> 00:09:23.640]  他更加想成為他們的榜樣
[00:09:23.640 --> 00:09:26.840]  不加重教會的負擔
[00:09:26.840 --> 00:09:31.240]  他的關注是在教會信徒的生活層面
[00:09:31.240 --> 00:09:34.040]  而要成為他們的榜樣
[00:09:34.040 --> 00:09:37.040]  是關注到他們的靈命上
[00:09:37.040 --> 00:09:38.440]  有人說
[00:09:38.440 --> 00:09:40.040]  基督徒的喜樂
[00:09:40.040 --> 00:09:42.440]  是來自我們如何排序
[00:09:42.440 --> 00:09:45.640]  我們生活上的重要性
[00:09:45.640 --> 00:09:47.840]  有人說如果我們將主耶穌排在第一
[00:09:47.840 --> 00:09:48.840]  其他人排在第二
[00:09:48.840 --> 00:09:50.040]  自己排在第三的時候
[00:09:50.040 --> 00:09:53.440]  我們就會真正明白人生的喜樂
[00:09:53.440 --> 00:09:56.840]  我們怎樣關心別人的福祉
[00:09:56.840 --> 00:10:03.640]  是我們靈屬和成熟生命的一個指標
[00:10:03.640 --> 00:10:07.840]  願意為其他人而犧牲自己的一些好處
[00:10:07.840 --> 00:10:12.440]  這是成熟、靈命的一個表現
[00:10:12.440 --> 00:10:15.240]  這是基督徒應該有的品格
[00:10:15.240 --> 00:10:20.240]  而這個品格就能夠成為別人的榜樣
[00:10:20.240 --> 00:10:23.640]  有一次在一個健身房的更衣室裏面
[00:10:23.640 --> 00:10:25.640]  一班男人在那裏聊天
[00:10:25.640 --> 00:10:28.640]  突然之間在牆上的手機響起
[00:10:28.640 --> 00:10:30.640]  男人就拿起電話來
[00:10:30.640 --> 00:10:32.640]  就開著speaker
[00:10:32.640 --> 00:10:36.040]  開著揚聲器來和對方聊電話
[00:10:36.040 --> 00:10:39.440]  房裏的人個個都靜下來聽他們在說甚麼
[00:10:39.440 --> 00:10:40.240]  那個男人就說
[00:10:40.240 --> 00:10:41.040]  你好
[00:10:41.040 --> 00:10:43.240]  那個女的對方的女兒就說
[00:10:43.240 --> 00:10:44.040]  是我啊
[00:10:44.040 --> 00:10:45.240]  你在健身房嗎
[00:10:45.240 --> 00:10:46.840]  是啊我是在健身房
[00:10:46.840 --> 00:10:48.440]  我現在在商場
[00:10:48.440 --> 00:10:50.440]  我看到一件很漂亮的大褸
[00:10:50.440 --> 00:10:52.040]  很便宜的一千元
[00:10:52.040 --> 00:10:53.640]  我可不可以買啊
[00:10:53.640 --> 00:10:55.040]  那個男人就說
[00:10:55.040 --> 00:10:56.040]  當然可以
[00:10:56.040 --> 00:10:57.040]  你喜歡就可以了
[00:10:57.040 --> 00:10:58.240]  最重要是你喜歡
[00:10:58.240 --> 00:10:59.440]  還有
[00:10:59.440 --> 00:11:03.040]  我剛剛看到寶馬車行出了一個最新款的跑車
[00:11:03.040 --> 00:11:04.440]  很喜歡啊
[00:11:04.440 --> 00:11:05.840]  多少錢啊
[00:11:05.840 --> 00:11:06.840]  很便宜而已
[00:11:06.840 --> 00:11:07.840]  二十萬
[00:11:07.840 --> 00:11:09.440]  二十萬這麼便宜
[00:11:09.440 --> 00:11:11.840]  將所有的配件一齊買了
[00:11:11.840 --> 00:11:13.040]  真是好了好了
[00:11:13.040 --> 00:11:13.640]  還有
[00:11:13.640 --> 00:11:15.440]  我們之前看過那個房間
[00:11:15.440 --> 00:11:17.040]  現在又出回市場了
[00:11:17.040 --> 00:11:19.240]  很便宜而已我們這次叫價二百萬
[00:11:19.240 --> 00:11:20.440]  二百萬這麼便宜
[00:11:20.440 --> 00:11:21.640]  馬上落案金
[00:11:21.640 --> 00:11:22.640]  好好好
[00:11:22.640 --> 00:11:23.640]  哎呀我愛你
[00:11:23.640 --> 00:11:24.440]  我疼你
[00:11:24.440 --> 00:11:25.240]  一會兒見吧
[00:11:25.240 --> 00:11:26.640]  我也疼你
[00:11:26.640 --> 00:11:28.240]  那個男人放下電話
[00:11:28.240 --> 00:11:29.640]  嘩全場轟動
[00:11:29.640 --> 00:11:30.840]  掌聲如雷
[00:11:30.840 --> 00:11:31.840]  每個男人都說
[00:11:31.840 --> 00:11:34.640]  嘩這是一個好男人的榜樣
[00:11:34.640 --> 00:11:36.240]  那個男人就說
[00:11:36.240 --> 00:11:37.440]  過獎過獎
[00:11:37.440 --> 00:11:38.840]  算不得甚麼
[00:11:38.840 --> 00:11:39.840]  沒甚麼大不了
[00:11:39.840 --> 00:11:41.240]  接著放下電話
[00:11:41.240 --> 00:11:42.840]  接著拿起電話就說
[00:11:42.840 --> 00:11:44.440]  這個電話是誰的
[00:11:47.040 --> 00:11:50.840]  要成為別人的榜樣
[00:11:50.840 --> 00:11:53.040]  我們能夠成為別人榜樣的地方
[00:11:53.040 --> 00:11:54.840]  是必須要屬於自己的
[00:11:54.840 --> 00:11:56.440]  是嗎
[00:11:56.440 --> 00:11:59.040]  如果我們經常只是用主耶穌基督
[00:11:59.040 --> 00:12:00.640]  或者聖經裏面的人物
[00:12:00.640 --> 00:12:04.040]  成為別人模仿的榜樣的時候
[00:12:04.040 --> 00:12:04.840]  我告訴大家
[00:12:04.840 --> 00:12:06.240]  久而久之
[00:12:06.240 --> 00:12:10.840]  我們就會失去了成為別人榜樣的能力
[00:12:10.840 --> 00:12:12.440]  是嗎
[00:12:12.440 --> 00:12:13.240]  你可能會說
[00:12:13.240 --> 00:12:14.240]  我從來都沒想過
[00:12:14.240 --> 00:12:16.440]  我才要成為別人的榜樣
[00:12:16.440 --> 00:12:20.040]  我只是想很謙卑地做自己的事
[00:12:20.040 --> 00:12:23.040]  大家是否有這個想法
[00:12:23.040 --> 00:12:25.640]  聖經是怎樣說的
[00:12:25.640 --> 00:12:32.240]  保羅在提摩泰前書
[00:12:32.240 --> 00:12:34.640]  他和當時的領袖提摩泰這樣說
[00:12:34.640 --> 00:12:37.240]  你不要被人小看你年輕
[00:12:37.240 --> 00:12:40.640]  你總要在言語、行為、愛心、信心、清潔上
[00:12:40.640 --> 00:12:43.840]  要成為各人的榜樣
[00:12:43.840 --> 00:12:46.840]  接著保羅和另外一個教會領袖提多說
[00:12:46.840 --> 00:12:50.840]  他說你要顯出善行的榜樣
[00:12:50.840 --> 00:12:53.240]  那是否就是說
[00:12:53.240 --> 00:12:58.840]  只有教會領袖才需要成為別人的榜樣呢
[00:12:58.840 --> 00:13:00.440]  其他信徒不需要了
[00:13:00.440 --> 00:13:01.640]  是不是這個意思
[00:13:01.640 --> 00:13:05.040]  如果我們看這個帖撒羅利加前書的一章七節
[00:13:05.040 --> 00:13:09.840]  保羅就說給當時所有的帖撒羅利加信徒聽
[00:13:09.840 --> 00:13:17.040]  他說你們的善行成為其他區的教會的一個榜樣
[00:13:17.040 --> 00:13:18.840]  我們把這幾節經文一起看的時候
[00:13:18.840 --> 00:13:19.640]  我們發覺甚麼
[00:13:19.640 --> 00:13:21.640]  我們可以做甚麼定論
[00:13:21.640 --> 00:13:26.040]  似乎聖經說的是有兩類型的榜樣
[00:13:26.040 --> 00:13:27.040]  一個是有意的榜樣
[00:13:27.040 --> 00:13:29.240]  一個是無意的榜樣
[00:13:29.240 --> 00:13:30.440]  大家有沒有試過在街上
[00:13:30.440 --> 00:13:33.640]  碰到一些你不認識的人跟你打招呼
[00:13:33.640 --> 00:13:34.840]  很多時候發生在我身上
[00:13:34.840 --> 00:13:38.440]  特別是我做了牧師之後
[00:13:38.440 --> 00:13:40.440]  告訴我甚麼
[00:13:40.440 --> 00:13:42.640]  就是告訴我無論我知不知道
[00:13:42.640 --> 00:13:45.040]  無論我認不認識那個人
[00:13:45.040 --> 00:13:48.240]  人當知道我是牧師的時候
[00:13:48.240 --> 00:13:51.240]  他們都會將我的言語行為
[00:13:51.240 --> 00:13:56.840]  來對一對照是不是牧師應該有的言行
[00:13:56.840 --> 00:14:02.240]  我相信同樣對每一個信徒來說
[00:14:02.240 --> 00:14:06.840]  無論你知不知道
[00:14:06.840 --> 00:14:08.840]  我們的一言一行
[00:14:08.840 --> 00:14:11.640]  人亦都會看在眼裡
[00:14:11.640 --> 00:14:18.240]  看看是否合乎一個基督徒應該有的言行
[00:14:18.240 --> 00:14:21.040]  大家有沒有聽過這樣的評論
[00:14:21.040 --> 00:14:23.640]  如果這個人也是基督徒的話
[00:14:23.640 --> 00:14:25.840]  我寧願不信這個神
[00:14:25.840 --> 00:14:27.640]  或者有沒有聽過
[00:14:27.640 --> 00:14:30.240]  我觀察了這個人很久了
[00:14:30.240 --> 00:14:32.040]  他真是一個好人
[00:14:32.040 --> 00:14:34.640]  所以當他說他自己是基督徒的時候
[00:14:34.640 --> 00:14:37.640]  我一點都不覺得出奇
[00:14:37.640 --> 00:14:39.240]  告訴我們甚麼
[00:14:39.240 --> 00:14:42.240]  告訴我們無論我們想還是不想
[00:14:42.240 --> 00:14:43.640]  無論我們有意還是無意
[00:14:43.640 --> 00:14:45.640]  無論我們知道還是不知道
[00:14:45.640 --> 00:14:47.640]  我們的言行
[00:14:47.640 --> 00:14:51.640]  一方面都可以成為別人正面的學習榜樣
[00:14:51.640 --> 00:14:57.840]  另一方面亦都可以成為別人對基督教的絆腳石
[00:14:57.840 --> 00:14:59.040]  因此大家要明白
[00:14:59.040 --> 00:15:01.040]  我們走在屬靈的成長路上的時候
[00:15:01.040 --> 00:15:03.840]  我們需要謹慎行事
[00:15:03.840 --> 00:15:07.640]  因為我們的一言一行
[00:15:07.640 --> 00:15:10.840]  都需要與我們蒙召的恩相稱
[00:15:10.840 --> 00:15:13.640]  以致我們的一言一行
[00:15:13.640 --> 00:15:16.640]  都能夠成為別人的榜樣
[00:15:16.640 --> 00:15:18.640]  剛才說到成長的路
[00:15:18.640 --> 00:15:20.840]  成長的路是一條漫長的路
[00:15:20.840 --> 00:15:24.640]  是我們一生之久的旅程
[00:15:24.640 --> 00:15:26.640]  沒有一個基督徒
[00:15:26.640 --> 00:15:28.640]  可以信了耶穌之後
[00:15:28.640 --> 00:15:32.640]  可以馬上成為一個完美的人
[00:15:32.640 --> 00:15:36.640]  所以在整個成性的旅程上
[00:15:36.640 --> 00:15:38.640]  基督徒很多時候都會犯錯
[00:15:38.640 --> 00:15:41.640]  我們甚至會犯罪
[00:15:41.640 --> 00:15:43.640]  在這個貼薩羅尼加的教會裏面
[00:15:43.640 --> 00:15:45.640]  就是有一些不成熟的信徒
[00:15:45.640 --> 00:15:47.640]  就是不肯做事
[00:15:47.640 --> 00:15:50.640]  還要四處說是說非
[00:15:50.640 --> 00:15:55.640]  亦都不聽從使徒領袖的教訓
[00:15:55.640 --> 00:15:57.640]  我想問大家
[00:15:57.640 --> 00:15:59.640]  當遇到這樣的情況的時候
[00:15:59.640 --> 00:16:03.640]  教會應該怎樣做?
[00:16:03.640 --> 00:16:05.640]  是否容讓這些情況呢?
[00:16:05.640 --> 00:16:08.640]  畢竟大家都覺得教會是說彼此相愛
[00:16:08.640 --> 00:16:09.640]  說愛心
[00:16:09.640 --> 00:16:12.640]  又是不是教會應該不要管那些
[00:16:12.640 --> 00:16:14.640]  出了問題的信徒呢?
[00:16:14.640 --> 00:16:16.640]  特別是在今天的後現代文化
[00:16:16.640 --> 00:16:18.640]  我們今天所說的是什麼?
[00:16:18.640 --> 00:16:19.640]  說的是自由
[00:16:19.640 --> 00:16:21.640]  說的是人權
[00:16:21.640 --> 00:16:23.640]  在這樣的情況和文化底下
[00:16:23.640 --> 00:16:28.640]  教會應該怎樣處理這些問題呢?
[00:16:28.640 --> 00:16:30.640]  讓我們看看保羅的做法
[00:16:30.640 --> 00:16:34.640]  他說如果這些人不肯聽從聖經的教導
[00:16:34.640 --> 00:16:36.640]  就記下他
[00:16:36.640 --> 00:16:37.640]  不要和他交往
[00:16:37.640 --> 00:16:41.640]  叫他自覺羞愧
[00:16:41.640 --> 00:16:45.640]  這個其實就是教會的紀律
[00:16:45.640 --> 00:16:46.640]  我相信曾經
[00:16:46.640 --> 00:16:49.640]  我相信做父母的
[00:16:49.640 --> 00:16:50.640]  我們都會很知道
[00:16:50.640 --> 00:16:53.640]  適當的紀律處分
[00:16:53.640 --> 00:16:56.640]  是可以幫助我們的兒女
[00:16:56.640 --> 00:16:59.640]  建立一個正面的品格
[00:16:59.640 --> 00:17:01.640]  同樣道理
[00:17:01.640 --> 00:17:03.640]  我相信教會也有責任
[00:17:03.640 --> 00:17:08.640]  去幫助信徒建立一個正面的屬靈品格
[00:17:08.640 --> 00:17:10.640]  所以在某些情況底下
[00:17:10.640 --> 00:17:13.640]  教會也許是沒有選擇的餘地
[00:17:13.640 --> 00:17:16.640]  而只能夠執行紀律
[00:17:16.640 --> 00:17:18.640]  而紀律在某些情況底下
[00:17:18.640 --> 00:17:20.640]  就成為唯一的途徑
[00:17:20.640 --> 00:17:25.640]  去幫助出了問題的信徒迴轉
[00:17:25.640 --> 00:17:29.640]  從來紀律在教會裡
[00:17:29.640 --> 00:17:33.640]  都不是一個受人喜愛的話題
[00:17:33.640 --> 00:17:36.640]  不過卻是一個
[00:17:36.640 --> 00:17:38.640]  不時出現在聖經裡的話題
[00:17:38.640 --> 00:17:40.640]  我們看希伯來書
[00:17:40.640 --> 00:17:42.640]  那裡說到
[00:17:42.640 --> 00:17:46.640]  當神要管教我們的時候
[00:17:46.640 --> 00:17:48.640]  祂是為了我們得益處
[00:17:48.640 --> 00:17:54.640]  是要使我們在神的聖潔上有份
[00:17:54.640 --> 00:17:58.640]  所以從來紀律不是為了拆毀
[00:17:58.640 --> 00:18:00.640]  是為了建造
[00:18:00.640 --> 00:18:06.640]  因此保羅要求貼沙萊利家的信徒
[00:18:06.640 --> 00:18:09.640]  要遠離那群閒懶的人
[00:18:09.640 --> 00:18:11.640]  並不是要懲罰他們
[00:18:11.640 --> 00:18:12.640]  或者讓他們受苦
[00:18:12.640 --> 00:18:15.640]  而是要讓他們感到羞愧
[00:18:15.640 --> 00:18:21.640]  以致可以發自內心來知錯與悔改
[00:18:21.640 --> 00:18:27.640]  雖然我們要遠離那群出了問題不肯悔改的人
[00:18:27.640 --> 00:18:30.640]  但是我們仍然在態度上
[00:18:30.640 --> 00:18:33.640]  需要對待他們如同弟兄
[00:18:33.640 --> 00:18:35.640]  並要勉勵他們
[00:18:35.640 --> 00:18:42.640]  不過今天其實挺可悲的現實
[00:18:42.640 --> 00:18:52.640]  今天的教會雖然仍然有執行紀律的權柄
[00:18:52.640 --> 00:18:55.640]  但是不知道大家有沒有同樣的看法
[00:18:55.640 --> 00:18:59.640]  很多時候教會已經失去了執行紀律的能力
