
[00:00:00.000 --> 00:00:03.720]  如果二三十年之前大家想在家看電影
[00:11:25.560 --> 00:11:30.400]  然後他還叫哥尼留派人去約柏這個地方
[00:11:30.400 --> 00:11:33.880]  叫一個叫彼得的人來到你家裡
[00:11:33.880 --> 00:11:36.600]  大家記得約柏這個地方
[00:11:36.600 --> 00:11:37.880]  上個星期我都說過
[00:11:37.880 --> 00:11:38.920]  約柏這個地方
[00:11:38.920 --> 00:11:42.200]  就是彼得在那裡將一個死了的女信徒
[00:11:42.200 --> 00:11:44.400]  叫她復活
[00:11:44.400 --> 00:11:46.640]  然後彼得就留在那個地方
[00:11:46.640 --> 00:11:48.480]  住在一個皺皮匠的家裡
[00:11:48.480 --> 00:11:51.920]  而當他仍然留在約柏的地方的時候
[00:11:51.920 --> 00:11:56.200]  神的天使就去到哥尼留那裡
[00:11:56.200 --> 00:12:00.480]  叫哥尼留派人邀請這個在約柏的彼得
[00:12:00.480 --> 00:12:02.040]  去到他家裡
[00:12:02.040 --> 00:12:06.360]  雖然天使沒有說接著會發生什麼事
[00:12:06.360 --> 00:12:07.400]  不過如果我們看
[00:12:07.400 --> 00:12:10.800]  天使和彼得所說的話
[00:12:10.800 --> 00:12:17.120]  我們都知道裡面大概會是怎麼樣
[00:12:17.120 --> 00:12:18.680]  天使就跟他說
[00:12:18.680 --> 00:12:23.160]  你的禱告已經達到神的面前
[00:12:23.160 --> 00:12:25.040]  已蒙紀念了
[00:12:25.040 --> 00:12:26.040]  很明顯
[00:12:26.040 --> 00:12:30.760]  就是說神聽了彼得的祈禱
[00:12:30.760 --> 00:12:33.400]  也都會應允他的祈禱
[00:12:33.400 --> 00:12:38.200]  我們問究竟這個哥尼留和神祈禱的是什麼呢
[00:12:38.200 --> 00:12:41.400]  如果我們看遠一點的話
[00:12:41.400 --> 00:12:47.560]  我們看後一些的44和45節
[00:12:47.560 --> 00:12:50.160]  彼得去到哥尼留那裡
[00:12:50.160 --> 00:12:52.600]  跟他們講福音
[00:12:52.600 --> 00:12:54.480]  講到還沒講完
[00:12:54.480 --> 00:12:59.320]  聖經就說聖靈降在當時一切聽到的人身上
[00:12:59.320 --> 00:13:00.560]  當聖靈降臨的時候
[00:13:00.560 --> 00:13:05.240]  就是說這班人得著救恩
[00:13:05.240 --> 00:13:06.720]  好了
[00:13:06.720 --> 00:13:09.360]  既然聖靈降臨
[00:13:09.360 --> 00:13:13.440]  甚至在彼得還沒講完之前
[00:13:13.440 --> 00:13:15.280]  這樣很明顯
[00:13:15.280 --> 00:13:18.960]  神差派彼得去哥尼留這個地方
[00:13:18.960 --> 00:13:20.160]  有什麼目的
[00:13:20.160 --> 00:13:21.600]  目的就是
[00:13:21.600 --> 00:13:24.880]  將這個哥尼留或當時的外邦人
[00:13:24.880 --> 00:13:26.600]  他們知道這個神
[00:13:26.600 --> 00:13:29.560]  但是彼得就幫助他們
[00:13:29.560 --> 00:13:32.600]  將這個對神的認知
[00:13:32.600 --> 00:13:36.080]  轉化成為在基督裡面的信心
[00:13:36.080 --> 00:13:39.720]  也都是將他們本來是一個尋道者
[00:13:39.720 --> 00:13:43.400]  將他成為一個耶穌基督的跟隨者
[00:13:43.400 --> 00:13:48.240]  記不記得主耶穌曾經這樣講過
[00:13:48.240 --> 00:13:51.840]  主耶穌曾經說
[00:13:51.840 --> 00:13:53.960]  凡祈求的就得著
[00:13:53.960 --> 00:13:56.280]  尋找的就尋見
[00:13:56.280 --> 00:14:01.680]  叩門的就給他們開門
[00:14:01.680 --> 00:14:03.720]  所以在座的朋友們
[00:14:03.720 --> 00:14:05.280]  如果你仍然在尋找
[00:14:05.280 --> 00:14:07.360]  哪一個神值得我信
[00:14:07.360 --> 00:14:09.840]  值得我跟隨的話
[00:14:09.840 --> 00:14:12.160]  和你今天聽到這個信息的話
[00:14:12.160 --> 00:14:13.880]  很有可能
[00:14:13.880 --> 00:14:16.120]  神正在聽你的禱告
[00:14:16.120 --> 00:14:19.160]  神正在應運你的禱告
[00:14:19.160 --> 00:14:21.400]  神聽到你敲門的聲音
[00:14:21.400 --> 00:14:23.080]  現在為你開門
[00:14:23.080 --> 00:14:28.400]  等著你來歸回神的家裡面
[00:14:28.400 --> 00:14:30.000]  二千年以前
[00:14:30.000 --> 00:14:32.440]  神聽哥尼留的禱告
[00:14:32.440 --> 00:14:36.680]  今天同樣都會聽我和你的禱告
[00:14:36.680 --> 00:14:37.760]  好了
[00:14:37.760 --> 00:14:45.960]  或者我們將鏡頭轉一轉去看看彼得
[00:14:45.960 --> 00:14:46.640]  彼得
[00:14:46.640 --> 00:14:49.240]  這裡說他有一天
[00:14:49.240 --> 00:14:50.840]  祈禱的時候
[00:14:50.840 --> 00:14:52.280]  見到一個異象
[00:14:52.280 --> 00:14:54.560]  那個異象就像一塊布一樣
[00:14:54.560 --> 00:14:57.320]  裡面包了很多不同類型的
[00:14:57.320 --> 00:14:58.880]  走獸、昆蟲等等
[00:14:58.880 --> 00:15:00.440]  從天降下來
[00:15:00.440 --> 00:15:01.800]  然後有聲音跟他說
[00:15:01.800 --> 00:15:02.600]  彼得彼得
[00:15:02.600 --> 00:15:03.640]  你起來
[00:15:03.640 --> 00:15:04.720]  再聊天
[00:15:04.720 --> 00:15:05.840]  對很多人來說
[00:15:05.840 --> 00:15:08.200]  正呀有東西沒吃
[00:15:08.200 --> 00:15:09.560]  不過
[00:15:09.560 --> 00:15:13.000]  對於當時的彼得來說
[00:15:13.000 --> 00:15:16.760]  他一直很嚴守聖經裡面
[00:15:16.760 --> 00:15:19.880]  舊約的食物的規例
[00:15:19.880 --> 00:15:22.640]  所以要叫他吃這些野味的話
[00:15:22.640 --> 00:15:24.000]  對當時的彼得來說
[00:15:24.000 --> 00:15:25.080]  是難以想像
[00:15:25.080 --> 00:15:27.920]  難以接受的
[00:15:27.920 --> 00:15:29.120]  而聖經怎麼說
[00:15:29.120 --> 00:15:30.440]  彼得就說
[00:15:30.440 --> 00:15:31.400]  主呀
[00:15:31.400 --> 00:15:32.640]  這是不可的
[00:15:32.640 --> 00:15:34.000]  我從來都不吃這些東西
[00:15:34.000 --> 00:15:34.680]  你現在叫我吃
[00:15:34.680 --> 00:15:36.480]  搞不定搞不定
[00:15:36.480 --> 00:15:43.080]  然後那些異象、走獸就全部回到上去
[00:15:43.080 --> 00:15:45.120]  同樣的異象
[00:15:45.120 --> 00:15:47.280]  同樣的對答
[00:15:47.280 --> 00:15:49.840]  發生了三次
[00:15:49.840 --> 00:15:51.520]  三次
[00:15:51.520 --> 00:15:53.040]  我最喜歡問為什麼
[00:15:53.040 --> 00:15:55.200]  為什麼三次
[00:15:55.200 --> 00:15:57.000]  為什麼發生三次
[00:15:57.000 --> 00:15:57.680]  有些人說
[00:15:57.680 --> 00:15:58.840]  中國人說
[00:15:58.840 --> 00:16:00.280]  重要的事講三次
[00:16:00.280 --> 00:16:01.320]  牧師這麼簡單
[00:16:01.320 --> 00:16:02.760]  重要的事當然要講三次
[00:16:02.760 --> 00:16:06.040]  那就發生三次
[00:16:06.040 --> 00:16:07.880]  如果真是重要的事講三次的話
[00:16:07.880 --> 00:16:10.120]  那麼每一個聖經裡面所講的異象
[00:16:10.120 --> 00:16:12.000]  都應該發生三次
[00:16:12.000 --> 00:16:14.040]  因為神給的異象全部都重要
[00:16:14.040 --> 00:16:17.320]  你敢說神給的異象不重要
[00:16:17.320 --> 00:16:18.280]  但不是
[00:16:18.280 --> 00:16:19.840]  聖經裡面
[00:16:19.840 --> 00:16:23.960]  沒錯曾經有一些是重複過
[00:16:23.960 --> 00:16:28.000]  而也有一些是用不同的方式
[00:16:28.000 --> 00:16:30.280]  來傳遞同一個意思
[00:16:30.280 --> 00:16:31.160]  但是你說
[00:16:31.160 --> 00:16:33.960]  完全一模一樣的異象發生三次的話
[00:16:33.960 --> 00:16:35.800]  是這裡而已
[00:16:35.800 --> 00:16:37.440]  為什麼三次呢
[00:16:37.440 --> 00:16:39.480]  我相信原因很簡單
[00:16:39.480 --> 00:16:41.760]  就是因為這個彼得
[00:16:41.760 --> 00:16:44.000]  彼得這個人相當的頑固
[00:16:44.000 --> 00:16:45.760]  很固執
[00:16:45.760 --> 00:16:47.000]  不容易
[00:16:47.000 --> 00:16:48.000]  不喜歡
[00:16:48.000 --> 00:16:50.280]  妥協的一個人
[00:16:50.280 --> 00:16:52.600]  如果大家記得的話
[00:16:52.600 --> 00:16:56.320]  這個發生三次的情況
[00:16:56.320 --> 00:16:59.040]  其實都不是第一次發生在彼得身上
[00:16:59.040 --> 00:17:03.720]  有什麼例子又是三次發生在彼得身上
[00:17:03.720 --> 00:17:07.440]  如果大家記得的話
[00:17:07.440 --> 00:17:10.960]  就是在大祭司的院子
[00:17:10.960 --> 00:17:12.600]  當時有人抓了耶穌去
[00:17:12.600 --> 00:17:14.080]  彼得就不敢過去
[00:17:14.080 --> 00:17:15.360]  遠遠跟隨
[00:17:15.360 --> 00:17:17.800]  就在大祭司的院子裡面被人認出
[00:17:17.800 --> 00:17:19.880]  你不是和耶穌一黨的嗎
[00:17:19.880 --> 00:17:21.920]  耶穌說不是啊,我不認識他
[00:17:21.920 --> 00:17:24.200]  三次發生了
[00:17:24.200 --> 00:17:25.760]  三次
[00:17:25.760 --> 00:17:27.000]  另外一次呢
[00:17:27.000 --> 00:17:43.400]  另外一次就是耶穌在提比利亞海邊
[00:17:43.400 --> 00:17:49.760]  當耶穌在復活之後向門徒顯現
[00:17:49.760 --> 00:17:52.880]  耶穌就三次跟彼得說
[00:17:52.880 --> 00:17:57.240]  約翰的兒子西門,你愛我嗎
[00:17:57.240 --> 00:17:59.640]  三次
[00:17:59.640 --> 00:18:02.280]  彼得說,哇,你為什麼問我三次
[00:18:02.280 --> 00:18:05.360]  神啊,你什麼都知道,你知道我愛你
[00:18:05.360 --> 00:18:07.480]  耶穌問了三次
[00:18:07.480 --> 00:18:08.600]  看到嗎
[00:18:08.600 --> 00:18:12.240]  彼得似乎每天都要三次
[00:18:12.240 --> 00:18:13.760]  也是三次
[00:18:13.760 --> 00:18:15.400]  我想問問大家
[00:18:15.400 --> 00:18:20.440]  如果今天神有一些訊息跟你說
[00:18:20.440 --> 00:18:22.600]  或者有些事情需要改變
[00:18:22.600 --> 00:18:25.920]  或者有些事情你需要去做
[00:18:25.920 --> 00:18:28.720]  你猜神要跟你說多少次
[00:18:28.720 --> 00:18:31.800]  你才會收到
[00:18:31.800 --> 00:18:35.200]  彼得就要三次
[00:18:35.200 --> 00:18:36.640]  才聽得到這個訊息
[00:18:36.640 --> 00:18:37.800]  什麼訊息啊
[00:18:37.800 --> 00:18:43.040]  神所潔淨的,你不可當作活物
[00:18:43.040 --> 00:18:45.440]  我想留意大家聽一聽這句話
[00:18:45.440 --> 00:18:49.200]  神所潔淨的,你不可當作活物
