
[00:00:00.000 --> 00:00:04.160]  上星期我們看到誓堂傳第二章教會的開始
[00:02:32.880 --> 00:02:35.720]  記得上次我們說末世的預言到了
[00:02:35.720 --> 00:02:38.200]  然後全講耶穌基督是救主
[00:02:38.200 --> 00:02:39.840]  這位復活的真神
[00:02:39.840 --> 00:02:42.720]  然後他們就聽到神的道
[00:02:42.720 --> 00:02:45.160]  然後看到司徒的見證
[00:02:45.160 --> 00:02:46.360]  他們就擇心
[00:02:46.360 --> 00:02:47.160]  所以在這裡
[00:02:47.160 --> 00:02:50.560]  於是領受他話的人就受了洗
[00:02:50.560 --> 00:02:51.880]  所以我們上次說到
[00:02:51.880 --> 00:02:54.000]  什麼叫做求告主明
[00:02:54.000 --> 00:02:55.160]  就彼得救
[00:02:55.160 --> 00:02:57.520]  所以他們就領受主的話
[00:02:57.520 --> 00:02:59.760]  得著聖靈的恩賜受洗
[00:02:59.760 --> 00:03:01.880]  然後開始教會
[00:03:01.880 --> 00:03:04.960]  教會一天增添約有三千人
[00:03:04.960 --> 00:03:08.120]  所以忽然間成為一個超級大的教會
[00:03:08.120 --> 00:03:09.440]  Megachurch
[00:03:09.440 --> 00:03:11.240]  所以由十幾人到一百二十人
[00:03:11.240 --> 00:03:14.280]  忽然間去到三千多人的教會
[00:03:14.280 --> 00:03:14.960]  哇
[00:03:14.960 --> 00:03:19.040]  這種是一個很少見的情況
[00:03:19.040 --> 00:03:21.720]  是神的奇妙的能力
[00:03:21.720 --> 00:03:25.960]  當然就是因為在第一個教會誕生的時候
[00:03:25.960 --> 00:03:28.400]  上帝所彰顯的大能
[00:03:28.400 --> 00:03:30.240]  當然後來一直慢慢發展
[00:03:30.240 --> 00:03:32.720]  就未必一直是會這樣
[00:03:32.720 --> 00:03:33.680]  好像我們今天這樣
[00:03:33.680 --> 00:03:35.160]  其實都不會一下子間
[00:03:35.160 --> 00:03:37.120]  變成一個超級大的教會
[00:03:37.120 --> 00:03:40.880]  但是這個卻是成為我們可以學習的榜樣
[00:03:40.880 --> 00:03:42.400]  雖然史無前例
[00:03:42.400 --> 00:03:43.640]  後無來者
[00:03:43.640 --> 00:03:46.520]  但是卻是成為我們所有教會的
[00:03:46.520 --> 00:03:48.240]  一個美好的榜樣
[00:03:48.240 --> 00:03:51.680]  以致我們能夠循著這個路線
[00:03:51.680 --> 00:03:54.240]  以及神所啟示初期教會的模式
[00:03:54.240 --> 00:03:56.160]  繼續努力
[00:03:56.160 --> 00:03:57.320]  我們繼續讀下去
[00:03:57.320 --> 00:03:58.960]  四十二到四十七節
[00:03:58.960 --> 00:03:59.960]  我們一起讀完它
[00:03:59.960 --> 00:04:00.960]  請讀
[00:04:00.960 --> 00:04:04.400]  「都恆心遵守仕途的教訓
[00:04:04.400 --> 00:04:08.360]  彼此交接 抹頂 祈禱
[00:04:08.360 --> 00:04:09.800]  眾人都懼怕
[00:04:09.800 --> 00:04:15.040]  仕途又恆了許多歧視神蹟
[00:04:15.040 --> 00:04:17.440]  信的人都在一處
[00:04:17.440 --> 00:04:22.200]  繁物共融 並且賣了田產 家業
[00:04:22.200 --> 00:04:25.880]  照各人所需用的分給各人
[00:04:25.880 --> 00:04:29.200]  他們天天同心合意地
[00:04:29.200 --> 00:04:31.760]  行設地在殿裡
[00:04:31.760 --> 00:04:34.280]  且在家中抹餅
[00:04:34.280 --> 00:04:37.440]  全著歡喜誠實的心用飯
[00:04:37.440 --> 00:04:39.080]  讚美上帝
[00:04:39.080 --> 00:04:41.320]  得眾民的喜愛
[00:04:41.320 --> 00:04:46.280]  主將得救的人天天加給他們」
[00:04:46.280 --> 00:04:47.640]  所以不僅是三千
[00:04:47.640 --> 00:04:50.400]  一路加 一路加
[00:04:50.400 --> 00:04:53.080]  我們看到初期教會就是這樣
[00:04:53.080 --> 00:04:56.360]  有一個美滿的教會的生活
[00:04:56.360 --> 00:05:00.960]  以致神是將得救的人數加給他們
[00:05:00.960 --> 00:05:05.520]  這個實在是非常令我們羨慕的一種情況
[00:05:05.520 --> 00:05:06.680]  我們今天來看看
[00:05:06.680 --> 00:05:11.360]  究竟當中這個記載
[00:05:11.360 --> 00:05:14.480]  神將初期教會的情況展露出來的時候
[00:05:14.480 --> 00:05:18.160]  幫助我們日後去追隨學習的時候
[00:05:18.160 --> 00:05:19.680]  有些什麼原則呢
[00:05:19.680 --> 00:05:23.520]  因為其實有很多方面
[00:05:23.520 --> 00:05:26.200]  不過我將它簡化成為兩方面
[00:05:26.200 --> 00:05:29.160]  兩方面裏面又有少許其他的學習
[00:05:29.160 --> 00:05:31.600]  第一方面很簡單的就是交接
[00:05:31.600 --> 00:05:35.640]  他剛才說到他們交接 抹餅
[00:05:35.640 --> 00:05:41.040]  所以這個交接就等於我們的fellowship 相交
[00:05:41.040 --> 00:05:44.920]  而事實上聖經裏面沒有fellowship這個字
[00:05:44.920 --> 00:05:47.720]  在原文裏面就是這個交接的意思
[00:05:47.720 --> 00:05:51.440]  colonial 就是交接 大家相交的意思
[00:05:51.440 --> 00:05:57.240]  在這裏來說就是講到人與人之間的相交
[00:05:57.240 --> 00:06:00.200]  在教會裏面 因為是人
[00:06:00.200 --> 00:06:03.640]  所以當時來說有三千多人
[00:06:03.640 --> 00:06:06.360]  所以這裏我們看到信徒生活形容的時候
[00:06:06.360 --> 00:06:10.200]  就是人與人之間很多的相交的記載
[00:06:10.200 --> 00:06:15.200]  所以教會的生活就是不缺少人與人的相交
[00:06:15.200 --> 00:06:16.240]  什麼叫教會生活呢
[00:06:16.240 --> 00:06:19.160]  不只是單單相信了耶穌自己得救
[00:06:19.160 --> 00:06:21.800]  所以如果你自己得救 然後躲起來
[00:06:21.800 --> 00:06:23.640]  那就是 是 也是得救
[00:06:23.640 --> 00:06:26.160]  但不是在過教會的生活
[00:06:26.160 --> 00:06:29.040]  教會的生活一定是有弟兄姊妹
[00:06:29.040 --> 00:06:31.360]  因為是一個神的家
[00:06:31.360 --> 00:06:33.000]  是一起集體的敬拜
[00:06:33.000 --> 00:06:35.680]  是一起集體過一個見證的生活
[00:06:35.680 --> 00:06:39.560]  所以這個是一個交接 是一個的相交
[00:06:39.560 --> 00:06:43.960]  剛剛這個禮拜我們好幾個團契都有很多的相交
[00:06:43.960 --> 00:06:46.600]  團契似乎破紀錄這麼多人數
[00:06:46.600 --> 00:06:48.080]  昨天我們破紀錄
[00:06:48.080 --> 00:06:52.280]  上幾天信奉的團契又破紀錄這麼多人數
[00:06:52.280 --> 00:06:53.880]  這個實在是很好的
[00:06:53.880 --> 00:06:58.320]  我們看到這個是一個相交的生活
[00:06:58.320 --> 00:07:00.520]  這個相交的生活在這裏
[00:07:00.520 --> 00:07:03.280]  我可以分做幾樣很重要的元素
[00:07:03.280 --> 00:07:06.760]  第一個元素就是他們彼此的 什麼
[00:07:06.760 --> 00:07:08.440]  彼此的關懷 事實上是
[00:07:08.440 --> 00:07:12.000]  他們繁密公用並且賣掉田產家業
[00:07:12.000 --> 00:07:15.800]  照國人所需用的分給國人
[00:07:15.800 --> 00:07:20.360]  我們再說這是一個史無前例的初期教會模式
[00:07:20.360 --> 00:07:25.080]  到日後其實除了這張之後再沒有這種情況
[00:07:25.080 --> 00:07:27.160]  但是一直教會歷史以來
[00:07:27.160 --> 00:07:30.680]  有沒有這種精神呢
[00:07:30.680 --> 00:07:32.200]  就確實有的
[00:07:32.200 --> 00:07:33.880]  其實活到我們今天都有
[00:07:33.880 --> 00:07:36.360]  雖然我們不是繁密公用
[00:07:36.360 --> 00:07:39.680]  賣掉所有田產然後分配給國人
[00:07:39.680 --> 00:07:47.240]  這種叫什麼 叫共產
[00:07:47.240 --> 00:07:49.720]  原來這個是真正的共產
[00:07:49.720 --> 00:07:50.920]  真正的共產
[00:07:50.920 --> 00:07:54.920]  就不是馬克思主義的共產主義
[00:07:54.920 --> 00:07:57.280]  因為馬克思主義它是最大的問題
[00:07:57.280 --> 00:07:58.720]  最大的分別是什麼
[00:07:58.720 --> 00:08:00.520]  它是沒有神的
[00:08:00.520 --> 00:08:04.160]  所以沒有神就沒有辦法真正的共產
[00:08:04.160 --> 00:08:06.440]  而且最大的問題也是因為
[00:08:06.440 --> 00:08:10.080]  馬克思主義沒有強調其實人有罪性
[00:08:10.080 --> 00:08:11.960]  所以後來你發覺為什麼這麼多問題
[00:08:11.960 --> 00:08:15.640]  這麼多黑暗 這麼多貪污 這麼多弊病
[00:08:15.640 --> 00:08:18.880]  因為共產如果有了罪的因素
[00:08:18.880 --> 00:08:20.560]  有了罪人的參與
[00:08:20.560 --> 00:08:22.840]  就沒有辦法真正實行
[00:08:22.840 --> 00:08:25.320]  事實上後來教會繼續下去
[00:08:25.320 --> 00:08:27.080]  都有這種問題出現
[00:08:27.080 --> 00:08:30.440]  所以我們看見真正的
[00:08:30.440 --> 00:08:33.920]  它不是要這個只是繁密公用的意思
[00:08:33.920 --> 00:08:36.160]  其實最大的一個精神
[00:08:36.160 --> 00:08:40.800]  就是說他們來彼此照顧國人的需要
[00:08:40.800 --> 00:08:43.200]  就是說這是彼此的關懷
[00:08:43.200 --> 00:08:50.280]  這是一種互相活出一種聖徒在教會裏面的彼此幫助
[00:08:50.280 --> 00:08:57.120]  甚至是犧牲自己的一種精神來去服侍
[00:08:57.120 --> 00:08:58.760]  事實上今天我們看見真的
[00:08:58.760 --> 00:09:02.680]  我們領子妹當中都是活出這種精神的
[00:09:02.680 --> 00:09:04.080]  有多有少
[00:09:04.080 --> 00:09:09.400]  如果你覺得自己未去學習彼此關懷服侍
[00:09:09.400 --> 00:09:10.640]  我們應該學習一下
[00:09:10.640 --> 00:09:12.560]  不要只是受服侍 受關懷
[00:09:12.560 --> 00:09:14.600]  我們應該去關懷 去服侍
[00:09:14.600 --> 00:09:16.200]  Amen
[00:09:16.200 --> 00:09:19.200]  所以我們這裡說彼此關懷 彼此服侍
[00:09:19.200 --> 00:09:20.960]  是甚至犧牲自己的
[00:09:20.960 --> 00:09:23.040]  有時候真的犧牲自己的金錢
[00:09:23.040 --> 00:09:24.600]  犧牲自己的時間
[00:09:24.600 --> 00:09:26.200]  犧牲自己的精神
[00:09:26.200 --> 00:09:28.360]  犧牲自己的舒適
[00:09:28.360 --> 00:09:30.360]  我們要學習付出
[00:09:30.360 --> 00:09:32.080]  學習去聆聽
[00:09:32.080 --> 00:09:36.320]  學習去付出一些關懷別人的需要
[00:09:36.320 --> 00:09:40.800]  這種事實上是教會生活中一種很美的見證
[00:09:40.800 --> 00:09:42.760]  只有讓神高舉
[00:09:42.760 --> 00:09:44.280]  和有神的愛的地方
[00:09:44.280 --> 00:09:48.480]  才可以流露到和見證到這種真實
[00:09:48.480 --> 00:09:51.320]  所以其實這種也不是很特別
[00:09:51.320 --> 00:09:53.840]  因為其實就好像一個家
[00:09:53.840 --> 00:09:55.720]  通常我們自己都知道
[00:09:55.720 --> 00:09:56.960]  如果我們家裡
[00:09:56.960 --> 00:09:58.800]  我們很多時候沒有計較
[00:09:58.800 --> 00:09:59.920]  沒有計算
[00:09:59.920 --> 00:10:01.920]  你今天付出了多少
[00:10:01.920 --> 00:10:03.880]  我又要付出多少
[00:10:03.880 --> 00:10:04.720]  不會這樣計的
[00:10:04.720 --> 00:10:06.320]  不會斤斤計較的
[00:10:06.320 --> 00:10:07.400]  很多時候都是
[00:10:07.400 --> 00:10:10.400]  有這個需要就去做了
[00:10:10.400 --> 00:10:12.160]  我們甚至為我們的兒女
[00:10:12.160 --> 00:10:14.000]  為我們的配偶
[00:10:14.000 --> 00:10:16.640]  我們會犧牲我們一些的舒適
[00:10:16.640 --> 00:10:20.840]  犧牲我們一些所謂自己有的東西
[00:10:20.840 --> 00:10:22.120]  來去貢獻出來
[00:10:22.120 --> 00:10:23.960]  去付出出來
[00:10:23.960 --> 00:10:25.840]  一個家就是這樣
[00:10:25.840 --> 00:10:28.200]  所以當我們感覺到
[00:10:28.200 --> 00:10:30.120]  上帝的教會
[00:10:30.120 --> 00:10:32.360]  這個是永生神的家
[00:10:32.360 --> 00:10:33.400]  聖經說
[00:10:33.400 --> 00:10:34.600]  永生神的家
[00:10:34.600 --> 00:10:38.760]  所以我們就以家的態度
[00:10:38.760 --> 00:10:41.600]  不要覺得自己好像一個外人
[00:10:41.600 --> 00:10:43.520]  我只是看一看
[00:10:43.520 --> 00:10:46.920]  我們是在裡面成為一個家的一份子
[00:10:46.920 --> 00:10:49.320]  和你旁邊的頂尖不是說你是我的家人嗎
[00:10:49.320 --> 00:10:58.160]  當然我們實際上
[00:10:58.160 --> 00:10:59.600]  大家住在不同的地方
[00:10:59.600 --> 00:11:01.200]  沒辦法就是一個家
[00:11:01.200 --> 00:11:03.560]  但是回到教會就好像一個家人
[00:11:03.560 --> 00:11:05.000]  在平時的時候
[00:11:05.000 --> 00:11:07.920]  我們紀念到我們弟兄姊妹參加祈禱會
[00:11:07.920 --> 00:11:09.600]  我們團契生活的時候
[00:11:09.600 --> 00:11:11.080]  紀念到弟兄姊妹
[00:11:11.080 --> 00:11:13.280]  這種是一個家的感覺
[00:11:13.280 --> 00:11:14.520]  就算不是家
[00:11:14.520 --> 00:11:15.680]  都是親人
[00:11:15.680 --> 00:11:17.080]  所以就是親戚
[00:11:17.080 --> 00:11:18.360]  好像我們紀念親戚
[00:11:18.360 --> 00:11:18.960]  一走過來
[00:11:18.960 --> 00:11:20.800]  這個也是我的親戚
[00:11:20.800 --> 00:11:22.600]  所以我們稱為弟兄姊妹
[00:11:22.600 --> 00:11:24.080]  雖然不是活在一起
[00:11:24.080 --> 00:11:28.200]  但是我們在主的愛和神的教會
[00:11:28.200 --> 00:11:29.720]  神的救恩裡面
[00:11:29.720 --> 00:11:31.960]  我們是親戚
[00:11:31.960 --> 00:11:33.680]  我們是一家人
[00:11:33.680 --> 00:11:36.440]  Amen
[00:11:36.440 --> 00:11:38.240]  所以它是互相關懷
[00:11:38.240 --> 00:11:39.600]  我給大家看看
[00:11:39.600 --> 00:11:43.280]  我們有時候人不及動物
[00:11:43.280 --> 00:11:45.640]  甚至不及昆蟲
[00:11:45.640 --> 00:11:47.440]  你們知不知道這是什麼
[00:11:47.440 --> 00:11:54.920]  家裡有過這些問題的時候
[00:11:54.920 --> 00:11:56.080]  就知道了
[00:11:56.080 --> 00:11:59.080]  這些是白蟻
[00:11:59.080 --> 00:12:02.120]  這些不是在咬木的那些白蟻
[00:12:02.120 --> 00:12:04.880]  它是在地裡的那些白蟻
[00:12:04.880 --> 00:12:09.280]  Scepterrhenian
[00:12:09.280 --> 00:12:13.440]  原來有這些科學家研究
[00:12:13.440 --> 00:12:14.640]  生物學家
[00:12:14.640 --> 00:12:17.480]  發覺原來白蟻是毛很蠢的
[00:12:17.480 --> 00:12:19.520]  因為牠把幾隻白蟻放在那裡
[00:12:19.520 --> 00:12:21.000]  牠是亂跑的
[00:12:21.000 --> 00:12:22.800]  沒有組織的
[00:12:22.800 --> 00:12:27.560]  牠是各自無目的地亂飛亂走
[00:12:27.560 --> 00:12:29.320]  亂撞
[00:12:29.320 --> 00:12:30.240]  但是不知道為什麼
[00:12:30.240 --> 00:12:31.880]  他們現在都不明白
[00:12:31.880 --> 00:12:34.040]  那個原因在哪裡
[00:12:34.040 --> 00:12:36.920]  就是當牠到了某一個數目的時候
[00:12:36.920 --> 00:12:39.640]  到了某一個數目開始多起你的手
[00:12:39.640 --> 00:12:41.440]  忽然間就有了組織
[00:12:41.440 --> 00:12:43.000]  不知道為什麼這麼奇怪
[00:12:43.000 --> 00:12:44.520]  就是解釋不了
[00:12:44.520 --> 00:12:47.040]  所以這個是上帝可能透過這些大戰
[00:12:47.040 --> 00:12:48.240]  給我們一個啟示
[00:12:48.240 --> 00:12:49.960]  也是牠的作為
[00:12:49.960 --> 00:12:52.560]  你知道原來這白蟻在地裡
[00:12:52.560 --> 00:12:54.920]  牠們到了六七尺這麼低
[00:12:54.920 --> 00:12:56.880]  牠們需要空氣的
[00:12:56.880 --> 00:12:58.400]  我們現在關掉一陣冷氣
[00:12:58.400 --> 00:12:59.840]  你也覺得不行
[00:12:59.840 --> 00:13:01.760]  因為我們有空調
[00:13:01.760 --> 00:13:07.360]  那你知道白蟻用什麼來做空調的嗎
[00:13:07.360 --> 00:13:08.560]  那些洞是怎麼來的
[00:13:08.560 --> 00:13:09.560]  怎麼弄的
[00:13:09.560 --> 00:13:11.920]  原來在某些地方
[00:13:11.920 --> 00:13:13.520]  就是那些很乾旱的地方
[00:13:13.520 --> 00:13:16.560]  你發覺原來牠們可以站到
[00:13:16.560 --> 00:13:19.080]  好像這麼高的一個白蟻幽
[00:13:19.080 --> 00:13:20.880]  是一個山幽這麼高的
[00:13:20.880 --> 00:13:22.040]  這個其實不是最高的
[00:13:22.040 --> 00:13:24.160]  如果你自己上網去研究一下
[00:13:24.160 --> 00:13:28.040]  你會發覺牠可以有五六個人這麼高
[00:13:28.040 --> 00:13:30.920]  所以牠可以飆到這麼高
[00:13:30.920 --> 00:13:34.560]  原來要飆到這麼大這麼高的
[00:13:34.560 --> 00:13:37.480]  就好像如果牠以矮的比例來說
[00:13:37.480 --> 00:13:39.520]  就好像如果我們人來說
[00:13:39.520 --> 00:13:41.240]  我們現在這個世界上面
[00:13:41.240 --> 00:13:45.080]  我們人能夠建造的樓最高就是
[00:13:45.080 --> 00:13:47.040]  知不知道在哪裡
[00:13:47.040 --> 00:13:48.160]  杜拜
[00:13:48.160 --> 00:13:50.280]  牠是二千七百多呎
[00:13:50.280 --> 00:13:52.200]  那所以原來這樣的比例
[00:13:52.200 --> 00:13:53.800]  就是以我們人五六呎的比例
[00:13:53.800 --> 00:13:55.000]  建造到二千多呎的比例
[00:13:55.000 --> 00:13:57.080]  以這個白蟻這麼小的比例
[00:13:57.080 --> 00:13:58.840]  牠建造到這麼高的
[00:13:58.840 --> 00:14:02.240]  是杜拜的樓這麼高的
[00:14:02.240 --> 00:14:04.720]  就是等於這麼高的一個比例
[00:14:04.720 --> 00:14:09.080]  那所以人是不是這麼矮呢
[00:14:09.080 --> 00:14:09.960]  那你說這麼奇怪
[00:14:09.960 --> 00:14:10.720]  為什麼這麼有趣
[00:14:10.720 --> 00:14:12.840]  牠一年之內建造這個
[00:14:12.840 --> 00:14:15.720]  需要十一磅的白蟻
[00:14:15.720 --> 00:14:16.680]  十一磅
[00:14:16.680 --> 00:14:18.080]  就是這麼多的
[00:14:18.080 --> 00:14:22.400]  那然後就大概要四磅的泥土
[00:14:22.400 --> 00:14:25.120]  然後三千八百磅的水
[00:14:25.120 --> 00:14:27.760]  那你怎麼可以在這麼乾燥的地方運到去呢
[00:14:27.760 --> 00:14:30.560]  是需要很多很多的配合
[00:14:30.560 --> 00:14:32.320]  還有大家甚至有些白蟻
[00:14:32.320 --> 00:14:34.760]  是一個過程中犧牲了自己的性命
[00:14:34.760 --> 00:14:37.840]  還有是很大的合作
[00:14:37.840 --> 00:14:39.720]  才能夠完成
[00:14:39.720 --> 00:14:42.240]  那現在這個是真的很奇妙
[00:14:42.240 --> 00:14:43.520]  有些建得更漂亮
[00:14:43.520 --> 00:14:46.040]  這些好像差不多建築物那麼漂亮
[00:14:46.040 --> 00:14:47.240]  所以這個給我們看見
[00:14:47.240 --> 00:14:48.760]  就是原來一個教堂
[00:14:48.760 --> 00:14:50.200]  是一個家
[00:14:50.200 --> 00:14:52.360]  是需要大家建設的
[00:14:52.360 --> 00:14:54.240]  也都很奇妙一個人做不到
[00:14:54.240 --> 00:14:55.760]  或者小部分人做不到的
[00:14:55.760 --> 00:14:58.200]  是很多的齊心努力的時候
[00:14:58.200 --> 00:15:00.480]  不知為什麼那種力量就出來了
[00:15:00.480 --> 00:15:01.800]  那種的團結的力量
[00:15:01.800 --> 00:15:02.840]  策劃的力量
[00:15:02.840 --> 00:15:05.320]  當然這個真是神的恩典
[00:15:05.320 --> 00:15:07.880]  有幫助這些甚至白蟻
[00:15:07.880 --> 00:15:10.560]  都能夠做出這些這麼奇妙的事
[00:15:10.560 --> 00:15:12.160]  那所以實在是真是
[00:15:12.160 --> 00:15:15.480]  當我們感受到原來我們各為肢體
[00:15:15.480 --> 00:15:17.160]  大家是一個家
[00:15:17.160 --> 00:15:18.360]  大家彼此貢獻
[00:15:18.360 --> 00:15:19.440]  大家都付出
[00:15:19.440 --> 00:15:21.800]  大家有那個恩賜互相配搭
[00:15:21.800 --> 00:15:23.280]  各盡其職
[00:15:23.280 --> 00:15:25.440]  以致我們能夠建立什麼
[00:15:25.440 --> 00:15:29.200]  建立基督的身體
[00:15:29.200 --> 00:15:31.640]  去建立神的國
[00:15:31.640 --> 00:15:34.400]  所以這種團體的精神
[00:15:34.400 --> 00:15:39.120]  團結和彼此互相犧牲幫助
[00:15:39.120 --> 00:15:41.840]  就是一個健康的團體的生活
[00:15:41.840 --> 00:15:44.360]  一種健康教會的生活
[00:15:44.360 --> 00:15:45.440]  所以感謝神下今天
[00:15:45.440 --> 00:15:48.680]  也都是陸上大量的長壽詩歌
[00:15:48.680 --> 00:15:51.120]  很多歌詞裡面都很有意思的
[00:15:51.120 --> 00:15:53.760]  提醒我們如何經歷神的愛
[00:15:53.760 --> 00:15:55.520]  又彼此相愛
[00:15:55.520 --> 00:15:57.760]  又能夠可以互助互勉彼此分擔
[00:15:57.760 --> 00:15:59.760]  這個實在是一種教會
[00:15:59.760 --> 00:16:02.520]  很美麗的互相關懷的精神
[00:16:02.520 --> 00:16:03.920]  第二在這裡
[00:16:03.920 --> 00:16:07.680]  這個相交除了彼此的關懷
[00:16:07.680 --> 00:16:08.440]  互相犧牲
[00:16:08.440 --> 00:16:10.840]  大家配搭各盡其職之外
[00:16:10.840 --> 00:16:11.920]  建立神的家
[00:16:11.920 --> 00:16:15.240]  我們看到他們也是注重紀律的
[00:16:15.240 --> 00:16:16.640]  事實上真的沒有紀律
[00:16:16.640 --> 00:16:18.360]  怎麼可以做成事呢
[00:16:18.360 --> 00:16:22.520]  而這種紀律特別是講到神的聖潔
[00:16:22.520 --> 00:16:27.360]  在這裡他形容教會的情況是怎樣
[00:16:27.360 --> 00:16:31.560]  他說「都恆心遵守司徒的教訓」
[00:16:31.560 --> 00:16:33.560]  今天就是我們聖經的說話
[00:16:33.560 --> 00:16:34.720]  「彼此交接」
[00:16:34.720 --> 00:16:38.320]  然後跟著他說「眾人都懼怕」
[00:16:38.320 --> 00:16:43.120]  「司徒又恆了許多歧視神職」
[00:16:43.120 --> 00:16:44.680]  這裡眾人都懼怕
[00:16:44.680 --> 00:16:46.080]  為什麼眾人都懼怕呢
[00:16:46.080 --> 00:16:48.080]  請問怕些什麼呢
[00:16:48.080 --> 00:16:49.120]  剛剛才講完
[00:16:49.120 --> 00:16:50.600]  就是很和諧
[00:16:50.600 --> 00:16:51.280]  彼此相愛
[00:16:51.280 --> 00:16:51.960]  互相犧牲
[00:16:51.960 --> 00:16:52.840]  大家配搭
[00:16:52.840 --> 00:16:54.080]  為什麼這麼害怕呢
[00:16:54.080 --> 00:16:55.840]  害怕什麼
[00:16:55.840 --> 00:16:59.520]  請問害怕什麼
[00:16:59.520 --> 00:17:01.200]  所以後面跟著說
[00:17:01.200 --> 00:17:04.680]  他說「司徒又恆了許多歧視神職」
[00:17:04.680 --> 00:17:08.800]  當時是一種神權彰顯的一個時代
[00:17:08.800 --> 00:17:11.840]  神的同在是很清楚的
[00:17:11.840 --> 00:17:15.120]  透過當然神職歧視
[00:17:15.120 --> 00:17:16.880]  但是其實他們的懼怕
[00:17:16.880 --> 00:17:20.200]  就是因為知道上帝在這裡
[00:17:20.200 --> 00:17:23.920]  所以這種懼怕不是一種恐懼的懼怕
[00:17:23.920 --> 00:17:26.200]  是一種健康的懼怕
[00:17:26.200 --> 00:17:29.400]  這種是對神的敬畏的懼怕
[00:17:29.400 --> 00:17:30.920]  所以他們知道上帝在那裡
[00:17:30.920 --> 00:17:32.560]  所以對神敬畏
[00:17:32.560 --> 00:17:34.280]  大家有一種懼怕的心
[00:17:34.280 --> 00:17:35.520]  不是隨隨便便
[00:17:35.520 --> 00:17:37.360]  我喜歡做什麼就做什麼
[00:17:37.360 --> 00:17:41.560]  而是一種大家合謀的時候
[00:17:41.560 --> 00:17:43.400]  不是像烏合之眾那樣
[00:17:43.400 --> 00:17:45.360]  而是很有紀律的
[00:17:45.360 --> 00:17:48.280]  是知道神的同在
[00:17:48.280 --> 00:17:50.960]  大家都有一種敬畏的心
[00:17:50.960 --> 00:17:54.160]  這是很重要的一種元素
[00:17:54.160 --> 00:17:55.440]  所以看到當時
