
[00:00:00.000 --> 00:00:02.000]  各位聽眾智慧 新年蒙福
[00:01:37.000 --> 00:01:40.000]  原來不單止我這樣相信
[00:01:40.000 --> 00:01:43.000]  原來有人也是這樣教導的
[00:01:43.000 --> 00:01:46.000]  就覺得其實這個條件是非常簡單的
[00:01:46.000 --> 00:01:47.000]  因為很容易做到
[00:01:47.000 --> 00:01:49.000]  只有兩個人在地上
[00:01:49.000 --> 00:01:51.000]  一起奉我名去祈禱的時候
[00:01:51.000 --> 00:01:52.000]  就可以做到
[00:01:52.000 --> 00:01:53.000]  不是一件難事
[00:01:53.000 --> 00:01:54.000]  多麼好呢
[00:01:54.000 --> 00:01:57.000]  好像有祈禱的描法一樣
[00:01:57.000 --> 00:02:00.000]  原來當我們留意經文的上下文
[00:02:00.000 --> 00:02:03.000]  我們就知道不是這麼簡單
[00:02:03.000 --> 00:02:05.000]  那裡他講到
[00:02:05.000 --> 00:02:07.000]  原來有個弟兄得罪了你
[00:02:07.000 --> 00:02:09.000]  這個就是他犯罪
[00:02:09.000 --> 00:02:13.000]  我們就和他一起指出他的錯處
[00:02:13.000 --> 00:02:14.000]  如果他肯聽的
[00:02:14.000 --> 00:02:16.000]  你就是挽回了這個弟兄
[00:02:16.000 --> 00:02:18.000]  但如果他不聽的時候
[00:02:18.000 --> 00:02:20.000]  你就要帶一些見證人
[00:02:20.000 --> 00:02:23.000]  就是兩三個人一起作見證
[00:02:23.000 --> 00:02:24.000]  原來是這樣的背景
[00:02:24.000 --> 00:02:26.000]  所以為什麼這段經文會講
[00:02:26.000 --> 00:02:28.000]  兩三個一起祈禱
[00:02:28.000 --> 00:02:30.000]  這樣的表達同在
[00:02:30.000 --> 00:02:32.000]  原來在裡面是關乎挽回
[00:02:32.000 --> 00:02:36.000]  和可能教會有些紀律需要去處理
[00:02:36.000 --> 00:02:37.000]  這樣的情況
[00:02:37.000 --> 00:02:40.000]  就不是表達我們好像變成一個金句
[00:02:40.000 --> 00:02:42.000]  我多麼有信心
[00:02:42.000 --> 00:02:44.000]  我不疑惑
[00:02:44.000 --> 00:02:46.000]  但在當中有一個奇妙之處
[00:02:46.000 --> 00:02:47.000]  如果是這樣
[00:02:47.000 --> 00:02:50.000]  我都搞錯了這段東西
[00:02:50.000 --> 00:02:53.000]  為什麼神好像有聽我的祈禱
[00:02:53.000 --> 00:02:55.000]  就覺得很奇妙
[00:02:55.000 --> 00:02:56.000]  不過你也知道
[00:02:56.000 --> 00:02:58.000]  同心合意的祈禱
[00:02:58.000 --> 00:03:00.000]  神也是喜悅的
[00:03:00.000 --> 00:03:02.000]  就好像士道行主一樣
[00:03:02.000 --> 00:03:03.000]  同心合意的
[00:03:03.000 --> 00:03:04.000]  大家都是興旺福音
[00:03:04.000 --> 00:03:05.000]  神都是喜悅的
[00:03:05.000 --> 00:03:08.000]  除了這樣的自己的經驗之外
[00:03:08.000 --> 00:03:10.000]  神又很好
[00:03:10.000 --> 00:03:12.000]  又預備了我太太有些經驗
[00:03:12.000 --> 00:03:15.000]  因為最近我岳父病了
[00:03:15.000 --> 00:03:17.000]  所以我們都很匆忙
[00:03:17.000 --> 00:03:18.000]  經常去探望他
[00:03:18.000 --> 00:03:19.000]  打理很多事情
[00:03:19.000 --> 00:03:22.000]  我太太上班那天就搭的士趕回去
[00:03:22.000 --> 00:03:24.000]  趕回去的時候
[00:03:24.000 --> 00:03:25.000]  怎知道
[00:03:25.000 --> 00:03:27.000]  一上到公司拍卡的時候
[00:03:27.000 --> 00:03:29.000]  發覺不見了
[00:03:29.000 --> 00:03:33.000]  其中一個小的錢包
[00:03:33.000 --> 00:03:35.000]  裡面有八達通
[00:03:35.000 --> 00:03:37.000]  有公司的三張卡
[00:03:37.000 --> 00:03:39.000]  另外還有幾百塊
[00:03:39.000 --> 00:03:42.000]  她上到拍卡房
[00:03:42.000 --> 00:03:45.000]  立刻就想搭電車回去看看的士走了沒有
[00:03:45.000 --> 00:03:47.000]  當然大家知道
[00:03:47.000 --> 00:03:49.000]  當然走了
[00:03:49.000 --> 00:03:50.000]  不會在這裡等你的
[00:03:50.000 --> 00:03:52.000]  我就問她一個問題
[00:03:52.000 --> 00:03:55.000]  其實你有沒有祈禱
[00:03:55.000 --> 00:03:56.000]  我太太說
[00:03:56.000 --> 00:03:57.000]  她有祈禱的
[00:03:57.000 --> 00:03:59.000]  那你祈禱的時候
[00:03:59.000 --> 00:04:01.000]  你覺得你會不會找到
[00:04:01.000 --> 00:04:03.000]  她說其實都覺得不會找到
[00:04:03.000 --> 00:04:04.000]  幾乎都不要望
[00:04:04.000 --> 00:04:06.000]  不過還有什麼可以做呢
[00:04:06.000 --> 00:04:08.000]  當然繼續祈禱
[00:04:08.000 --> 00:04:09.000]  但很奇妙
[00:04:09.000 --> 00:04:11.000]  我太太很忙開會
[00:04:11.000 --> 00:04:13.000]  一直都沒有聽電話
[00:04:13.000 --> 00:04:15.000]  結果她開完會
[00:04:15.000 --> 00:04:17.000]  途中有個電話不停找她
[00:04:17.000 --> 00:04:18.000]  同一個電話
[00:04:18.000 --> 00:04:20.000]  她打回去問她什麼事
[00:04:20.000 --> 00:04:22.000]  原來那個的士司機
[00:04:22.000 --> 00:04:23.000]  找了很多事
[00:04:23.000 --> 00:04:25.000]  肢而不捨
[00:04:25.000 --> 00:04:26.000]  找我太太
[00:04:26.000 --> 00:04:28.000]  因為我太太有張卡片放在那裡
[00:04:28.000 --> 00:04:29.000]  找她
[00:04:29.000 --> 00:04:32.000]  接著車到公司樓下
[00:04:32.000 --> 00:04:36.000]  給她這些文件
[00:04:36.000 --> 00:04:37.000]  嘩
[00:04:37.000 --> 00:04:38.000]  多開心
[00:04:38.000 --> 00:04:40.000]  沒想過的
[00:04:40.000 --> 00:04:41.000]  但我有個問題
[00:04:41.000 --> 00:04:44.000]  我太太其實有沒有疑惑呢
[00:04:44.000 --> 00:04:45.000]  她很疑惑
[00:04:45.000 --> 00:04:47.000]  但她又經歷到神
[00:04:47.000 --> 00:04:49.000]  好像聽祈禱一樣
[00:04:49.000 --> 00:04:52.000]  這裡說不太疑惑的祈禱
[00:04:52.000 --> 00:04:53.000]  是不是我們不太疑惑
[00:04:53.000 --> 00:04:54.000]  就神聽多一點呢
[00:04:54.000 --> 00:04:55.000]  還是怎樣呢
[00:04:55.000 --> 00:04:57.000]  我心中都有些反思
[00:04:57.000 --> 00:04:58.000]  但我記得一件事
[00:04:58.000 --> 00:04:59.000]  聖經怎麼說
[00:04:59.000 --> 00:05:00.000]  聖經說
[00:05:00.000 --> 00:05:03.000]  我們信心好像芥菜種那麼少
[00:05:03.000 --> 00:05:04.000]  可以自生
[00:05:04.000 --> 00:05:07.000]  其實我們有無在乎
[00:05:07.000 --> 00:05:09.000]  我自己在心裡
[00:05:09.000 --> 00:05:10.000]  這樣經歷的時候
[00:05:10.000 --> 00:05:13.000]  究竟我們有時候有疑惑
[00:05:13.000 --> 00:05:14.000]  甚至有時候
[00:05:14.000 --> 00:05:16.000]  我們連經文都解錯了
[00:05:16.000 --> 00:05:18.000]  有機會不是最貼切
[00:05:18.000 --> 00:05:20.000]  但我們當作是一個
[00:05:20.000 --> 00:05:22.000]  好像自己的金句
[00:05:22.000 --> 00:05:24.000]  一個很有信心的表達
[00:05:24.000 --> 00:05:26.000]  但神又讓我們經歷到它
[00:05:26.000 --> 00:05:29.000]  甚至我記得
[00:05:29.000 --> 00:05:32.000]  以前我上了主兩三年
[00:05:32.000 --> 00:05:35.000]  帶一些長者的福音團
[00:05:35.000 --> 00:05:37.000]  教會叫我負責
[00:05:37.000 --> 00:05:38.000]  我很開心
[00:05:38.000 --> 00:05:40.000]  就帶福音團
[00:05:40.000 --> 00:05:43.000]  有兩個旅遊巴的人報名
[00:05:43.000 --> 00:05:44.000]  兩車旅遊巴
[00:05:44.000 --> 00:05:45.000]  有八多人
[00:05:45.000 --> 00:05:49.000]  誰知去之前就下大雨
[00:05:49.000 --> 00:05:50.000]  前一天
[00:05:50.000 --> 00:05:52.000]  第二天早上都下大雨
[00:05:52.000 --> 00:05:53.000]  我當然有祈禱
[00:05:53.000 --> 00:05:55.000]  特別我在那天的上午
[00:05:55.000 --> 00:05:56.000]  向神祈禱
[00:05:56.000 --> 00:05:57.000]  我說神啊
[00:05:57.000 --> 00:05:58.000]  真是的
[00:05:58.000 --> 00:06:02.000]  祢讓這次旅行能夠OK
[00:06:02.000 --> 00:06:03.000]  為什麼呢
[00:06:03.000 --> 00:06:05.000]  都希望我們經歷到祢
[00:06:05.000 --> 00:06:06.000]  的大人
[00:06:06.000 --> 00:06:08.000]  當中都有一些福音的元素
[00:06:08.000 --> 00:06:09.000]  更加想有人得救
[00:06:09.000 --> 00:06:11.000]  我就這樣祈禱
[00:06:11.000 --> 00:06:13.000]  都是有信心的
[00:06:13.000 --> 00:06:14.000]  然後
[00:06:14.000 --> 00:06:17.000]  我學習祈完禱的時候
[00:06:17.000 --> 00:06:18.000]  就停一停
[00:06:18.000 --> 00:06:20.000]  聽一下神有沒有回應
[00:06:20.000 --> 00:06:21.000]  神呢
[00:06:21.000 --> 00:06:22.000]  真是的
[00:06:22.000 --> 00:06:23.000]  祂感動我
[00:06:23.000 --> 00:06:25.000]  跟我說祂聽到
[00:06:25.000 --> 00:06:27.000]  當祂不感動我
[00:06:27.000 --> 00:06:28.000]  由此感動我的時候
[00:06:28.000 --> 00:06:30.000]  我就覺得我是不是聽錯
[00:06:30.000 --> 00:06:32.000]  是不是自天裡面的感動
[00:06:32.000 --> 00:06:33.000]  我有點疑惑
[00:06:33.000 --> 00:06:34.000]  我祈禱沒有疑惑
[00:06:34.000 --> 00:06:36.000]  但是神回應我的時候
[00:06:36.000 --> 00:06:37.000]  我對這件事有疑惑
[00:06:37.000 --> 00:06:39.000]  為什麼從什麼徵狀
[00:06:39.000 --> 00:06:41.000]  看到我有疑惑呢
[00:06:41.000 --> 00:06:43.000]  因為我都不敢跟我全途人分享
[00:06:43.000 --> 00:06:45.000]  我全途人就打電話問我
[00:06:45.000 --> 00:06:46.000]  今天怎麼安排好
[00:06:46.000 --> 00:06:48.000]  我就為你預備了
[00:06:48.000 --> 00:06:50.000]  我那時候在白鄉那邊
[00:06:50.000 --> 00:06:51.000]  附近有教會
[00:06:51.000 --> 00:06:54.000]  有個地方可以叫人去那裡
[00:06:54.000 --> 00:06:55.000]  不過就在室內
[00:06:55.000 --> 00:06:57.000]  因為是吃盆菜的
[00:06:57.000 --> 00:06:58.000]  還有我去的地方
[00:06:58.000 --> 00:06:59.000]  有一堆水果
[00:06:59.000 --> 00:07:00.000]  我的東西就沒有了
[00:07:00.000 --> 00:07:01.000]  不過就有個地方
[00:07:01.000 --> 00:07:03.000]  叫我繼續聚會
[00:07:03.000 --> 00:07:05.000]  我就跟他說
[00:07:05.000 --> 00:07:07.000]  不要,先照事去吧
[00:07:07.000 --> 00:07:08.000]  但是我沒有跟他說
[00:07:08.000 --> 00:07:09.000]  我今早祈禱
[00:07:09.000 --> 00:07:11.000]  神好像聽到了
[00:07:11.000 --> 00:07:12.000]  我不敢跟他說
[00:07:12.000 --> 00:07:14.000]  然後再繼續下去的時候
[00:07:14.000 --> 00:07:16.000]  更驚險的就是
[00:07:16.000 --> 00:07:17.000]  出發了
[00:07:17.000 --> 00:07:18.000]  我先去的
[00:07:18.000 --> 00:07:19.000]  去的時候
[00:07:19.000 --> 00:07:21.000]  一下車就馬上衝上車
[00:07:21.000 --> 00:07:23.000]  跟弟兄要
[00:07:23.000 --> 00:07:24.000]  為什麼呢
[00:07:24.000 --> 00:07:26.000]  大雨到水撥不走
[00:07:26.000 --> 00:07:28.000]  電話又來了
[00:07:28.000 --> 00:07:30.000]  諾生啊
[00:07:30.000 --> 00:07:32.000]  怎麼樣,是不是照來
[00:07:32.000 --> 00:07:34.000]  那邊打電話來出車
[00:07:34.000 --> 00:07:36.000]  我說你照來先吧
[00:07:36.000 --> 00:07:38.000]  為什麼我會繼續堅持呢
[00:07:38.000 --> 00:07:40.000]  就因為我覺得
[00:07:40.000 --> 00:07:42.000]  神好像真的跟我說過
[00:07:42.000 --> 00:07:44.000]  照來先吧
[00:07:44.000 --> 00:07:46.000]  結果下了一陣雨之後停了
[00:07:46.000 --> 00:07:48.000]  接著我就走進去
[00:07:48.000 --> 00:07:49.000]  看看我的路能不能走
[00:07:49.000 --> 00:07:50.000]  路上走得了
[00:07:50.000 --> 00:07:52.000]  還沒有什麼水淹
[00:07:52.000 --> 00:07:53.000]  還好像穩固了
[00:07:53.000 --> 00:07:55.000]  下完雨還好像這樣
[00:07:55.000 --> 00:07:56.000]  結果呢
[00:07:56.000 --> 00:07:59.000]  我們那天就在露天的環境裡面
[00:07:59.000 --> 00:08:02.000]  就是這樣去摘水果
[00:08:02.000 --> 00:08:04.000]  蔬菜啊盆菜都吃了
[00:08:04.000 --> 00:08:06.000]  神又保守
[00:08:06.000 --> 00:08:07.000]  那天就陰天
[00:08:07.000 --> 00:08:09.000]  沒有雨
[00:08:09.000 --> 00:08:11.000]  那我就經歷了很奇妙
[00:08:11.000 --> 00:08:12.000]  但我又這樣想
[00:08:12.000 --> 00:08:14.000]  從今天的講題
[00:08:14.000 --> 00:08:16.000]  我又有其實
[00:08:16.000 --> 00:08:17.000]  都是有疑惑的
[00:08:17.000 --> 00:08:19.000]  神不會認了我
[00:08:19.000 --> 00:08:20.000]  但是很奇妙
[00:08:20.000 --> 00:08:22.000]  在當中究竟神
[00:08:22.000 --> 00:08:24.000]  這些經歷讓我想到什麼
[00:08:24.000 --> 00:08:26.000]  神的心意呢
[00:08:26.000 --> 00:08:27.000]  我覺得
[00:08:27.000 --> 00:08:28.000]  在禱告裡面
[00:08:28.000 --> 00:08:30.000]  神是讓我們
[00:08:30.000 --> 00:08:32.000]  就算真的有疑惑也好
[00:08:32.000 --> 00:08:34.000]  或者你信心不足的時候
[00:08:34.000 --> 00:08:37.000]  可以讓我們經歷祂的實在
[00:08:37.000 --> 00:08:39.000]  讓我們更認識祂
[00:08:39.000 --> 00:08:41.000]  也認識自己
[00:08:41.000 --> 00:08:43.000]  讓我們去成長
[00:08:43.000 --> 00:08:45.000]  是一個這樣的成長過程
[00:08:45.000 --> 00:08:47.000]  所以今天和大家分享
[00:08:47.000 --> 00:08:49.000]  不大疑惑的禱告的時候
[00:08:49.000 --> 00:08:50.000]  很願意
[00:08:50.000 --> 00:08:52.000]  我們透過這段經文《勞駕福音》
[00:08:52.000 --> 00:08:55.000]  我們看到神的心意是怎麼樣
[00:08:55.000 --> 00:08:57.000]  神想我們學習什麼
[00:08:57.000 --> 00:09:00.000]  神想我們怎麼樣在當中去成長
[00:09:00.000 --> 00:09:08.000]  所以我剛才讀的經文
[00:09:08.000 --> 00:09:10.000]  我們可以一起去看
[00:09:10.000 --> 00:09:14.000]  特別我們需要留意的是上下文
[00:09:14.000 --> 00:09:16.000]  一會兒我會和大家分享
[00:09:16.000 --> 00:09:18.000]  耶穌設一個比喻
[00:09:18.000 --> 00:09:20.000]  是要人常常禱告
[00:09:20.000 --> 00:09:22.000]  不可悔心
[00:09:22.000 --> 00:09:24.000]  讀完這段經文的時候
[00:09:24.000 --> 00:09:25.000]  大家很記得
[00:09:25.000 --> 00:09:26.000]  經常都會出現的圖畫
[00:09:26.000 --> 00:09:29.000]  就是常常禱告不可悔心
[00:09:29.000 --> 00:09:32.000]  你就會有一種金句式
[00:09:32.000 --> 00:09:35.000]  神要我們常常禱告不可悔心
[00:09:35.000 --> 00:09:36.000]  但很多時候
[00:09:36.000 --> 00:09:38.000]  我們的經驗是
[00:09:38.000 --> 00:09:41.000]  就是不斷地禱告
[00:09:41.000 --> 00:09:43.000]  禱告到灰心
[00:09:43.000 --> 00:09:45.000]  有時候禱告到灰心
[00:09:45.000 --> 00:09:46.000]  真的會這樣
[00:09:46.000 --> 00:09:49.000]  其實這個最關鍵的其中一件事
[00:09:49.000 --> 00:09:52.000]  就是這段聖經叫我們不要悔心
[00:09:52.000 --> 00:09:54.000]  究竟我們怎樣可以不悔心
[00:09:54.000 --> 00:09:56.000]  我們要問這個問題
[00:09:56.000 --> 00:09:58.000]  神你想我們怎樣學習
[00:09:58.000 --> 00:10:00.000]  才會不悔心
[00:10:00.000 --> 00:10:02.000]  其中一個問題很重要
[00:10:02.000 --> 00:10:04.000]  另一件事就是說
[00:10:04.000 --> 00:10:06.000]  是要人常常禱告
[00:10:06.000 --> 00:10:07.000]  常常禱告
[00:10:07.000 --> 00:10:08.000]  大家就會想起
[00:10:08.000 --> 00:10:11.000]  究竟常常的意思是什麼呢
[00:10:11.000 --> 00:10:12.000]  有時候有些人會說
[00:10:12.000 --> 00:10:14.000]  一日一次夠不夠呢
[00:10:14.000 --> 00:10:16.000]  還是一日要為這件事三次祈禱呢
[00:10:16.000 --> 00:10:18.000]  還是怎樣才算是常常禱告呢
[00:10:18.000 --> 00:10:20.000]  量化它
[00:10:20.000 --> 00:10:23.000]  但其實這段經文第一節
[00:10:23.000 --> 00:10:25.000]  它都有一個很重要的訊息
[00:10:25.000 --> 00:10:27.000]  特別是因為和本沒有認到
[00:10:27.000 --> 00:10:28.000]  那個字出來的
[00:10:28.000 --> 00:10:33.000]  就是是要人必須常常禱告
[00:10:33.000 --> 00:10:34.000]  不可悔心
[00:10:34.000 --> 00:10:36.000]  必須有什麼特別呢
[00:10:36.000 --> 00:10:39.000]  必須好像更加像我們要這樣做
[00:10:39.000 --> 00:10:40.000]  但其實在盧家福音
[00:10:40.000 --> 00:10:43.000]  必須這個字是有一個指向性的
[00:10:43.000 --> 00:10:47.000]  它是在說我們要認定
[00:10:47.000 --> 00:10:49.000]  神在末世裏面
[00:10:49.000 --> 00:10:52.000]  那個救贖計劃將會成就
[00:10:52.000 --> 00:10:54.000]  盧家福音有這樣的指向性
[00:10:54.000 --> 00:10:55.000]  其實在第一節裏面
[00:10:55.000 --> 00:10:57.000]  這個字沒有譯出來
[00:10:57.000 --> 00:11:00.000]  但其實它有這樣的指向性
[00:11:00.000 --> 00:11:01.000]  但可能我們就這樣讀都讀不到
[00:11:01.000 --> 00:11:03.000]  但我們讀盧家福音的時候
[00:11:03.000 --> 00:11:05.000]  我們看到這個向度
[00:11:05.000 --> 00:11:07.000]  當然這樣說是不足夠
[00:11:07.000 --> 00:11:10.000]  去令大家看到這件事的
[00:11:10.000 --> 00:11:11.000]  當我們繼續讀下去的時候
[00:11:11.000 --> 00:11:13.000]  我們會看到更多
[00:11:13.000 --> 00:11:16.000]  然後聖經繼續說
[00:11:16.000 --> 00:11:18.000]  說一個比喻就是
[00:11:18.000 --> 00:11:22.000]  某城裏有一個官不懼怕神也不尊重世人
[00:11:22.000 --> 00:11:24.000]  即是甚麼都不怕
[00:11:24.000 --> 00:11:25.000]  簡單地說
[00:11:25.000 --> 00:11:27.000]  不尊重也不會關愛
[00:11:27.000 --> 00:11:29.000]  是一個這樣的官
[00:11:29.000 --> 00:11:31.000]  城裏面有一個寡婦
[00:11:31.000 --> 00:11:32.000]  在盧家福音
[00:11:32.000 --> 00:11:35.000]  常常都關懷一些較為貧窮
[00:11:35.000 --> 00:11:37.000]  低下的階層
[00:11:37.000 --> 00:11:38.000]  特別這個比喻的時候
[00:11:38.000 --> 00:11:40.000]  他更加用一個寡婦
[00:11:40.000 --> 00:11:43.000]  更加看到他的無助在當中
[00:11:43.000 --> 00:11:45.000]  在這個無助的人裏
[00:11:45.000 --> 00:11:47.000]  他要找幫助的時候
[00:11:47.000 --> 00:11:48.000]  是很艱難的
[00:11:48.000 --> 00:11:49.000]  他絕對很艱難
[00:11:49.000 --> 00:11:51.000]  他就上到這個官的裏面
[00:11:51.000 --> 00:11:53.000]  跟他說
[00:11:53.000 --> 00:11:56.000]  我有一個對頭求你給我申冤
[00:11:56.000 --> 00:12:00.000]  有一個對頭希望幫他申冤
[00:12:00.000 --> 00:12:03.000]  這個官當然是不願意的
[00:12:03.000 --> 00:12:08.000]  但是因為他多日的不准
[00:12:08.000 --> 00:12:10.000]  後來心裏說
[00:12:10.000 --> 00:12:11.000]  我雖不懼怕神
[00:12:11.000 --> 00:12:12.000]  又不尊重世人
[00:12:12.000 --> 00:12:15.000]  只因這寡婦煩擾我
[00:12:15.000 --> 00:12:17.000]  我就替她申冤吧
[00:12:17.000 --> 00:12:20.000]  免得她常來前往我
[00:12:20.000 --> 00:12:22.000]  如果我們看到這裏的時候
[00:12:22.000 --> 00:12:23.000]  我們不看下去
[00:12:23.000 --> 00:12:24.000]  我們的結論就是
[00:12:24.000 --> 00:12:29.000]  原來不停地去煩這個官的時候
[00:12:29.000 --> 00:12:30.000]  他就肯聽了
[00:12:30.000 --> 00:12:31.000]  肯幫手了
[00:12:31.000 --> 00:12:32.000]  簡單來說
[00:12:32.000 --> 00:12:34.000]  如果我們直接去看
[00:12:34.000 --> 00:12:35.000]  常常禱告
[00:12:35.000 --> 00:12:36.000]  不可悔
[00:12:36.000 --> 00:12:38.000]  我們是不是不停地煩神
[00:12:38.000 --> 00:12:39.000]  纏著神
[00:12:39.000 --> 00:12:40.000]  神就聽了
[00:12:40.000 --> 00:12:41.000]  但是很明顯
[00:12:41.000 --> 00:12:43.000]  我剛才讀的時候知道
[00:12:43.000 --> 00:12:45.000]  不是那麼簡單
[00:12:45.000 --> 00:12:47.000]  在第六節和第七節說
[00:12:47.000 --> 00:12:51.000]  主說:你們聽者不義之官所說的話
[00:12:51.000 --> 00:12:54.000]  神的選民就夜呼籲他
[00:12:54.000 --> 00:12:57.000]  他縱然為他們忍了多時
[00:12:57.000 --> 00:13:00.000]  豈不終究給他們新的魔
[00:13:00.000 --> 00:13:02.000]  他不停地強調一件事
[00:13:02.000 --> 00:13:03.000]  就是對比
[00:13:03.000 --> 00:13:06.000]  其實這個官這麼不義
[00:13:06.000 --> 00:13:08.000]  也不關愛他的子民
[00:13:08.000 --> 00:13:10.000]  但是神是怎樣呢?
[00:13:10.000 --> 00:13:12.000]  神是關愛他的子民的
[00:13:12.000 --> 00:13:16.000]  神是會去回應的
[00:13:16.000 --> 00:13:19.000]  神是信實的神
[00:13:19.000 --> 00:13:20.000]  在當中
[00:13:20.000 --> 00:13:24.000]  他一定比這個不義的官好很多
[00:13:24.000 --> 00:13:26.000]  那你還那麼擔心什麼呢?
[00:13:26.000 --> 00:13:30.000]  正正在回應可能當時那個世代
[00:13:30.000 --> 00:13:32.000]  有那個處境
[00:13:32.000 --> 00:13:36.000]  他們其實是在艱難的裡面
[00:13:36.000 --> 00:13:37.000]  他沒有出路
[00:13:37.000 --> 00:13:38.000]  在艱難的裡面
[00:13:38.000 --> 00:13:42.000]  特別是以色列人很想復國
[00:13:42.000 --> 00:13:46.000]  很想得到復興
[00:13:46.000 --> 00:13:48.000]  但是他們看錯了
[00:13:48.000 --> 00:13:51.000]  所以他們覺得整天這麼久都沒有來
[00:13:51.000 --> 00:13:52.000]  在當中
[00:13:52.000 --> 00:13:53.000]  但是在當中我們看到
[00:13:53.000 --> 00:13:54.000]  神是怎樣呢?
[00:13:54.000 --> 00:13:55.000]  就說:我告訴你們
[00:13:55.000 --> 00:13:58.000]  要快快地給他們新鮮料
[00:13:58.000 --> 00:14:00.000]  然而人子來的時候
[00:14:00.000 --> 00:14:02.000]  遇得見世上有信德魔
[00:14:02.000 --> 00:14:03.000]  剛才我說過
[00:14:03.000 --> 00:14:07.000]  其實第一次已經在說一個末世裡面的訊息
[00:14:07.000 --> 00:14:08.000]  來到這裡
[00:14:08.000 --> 00:14:09.000]  你很清楚看到
[00:14:09.000 --> 00:14:13.000]  是在說人子來的時候是主在來
[00:14:13.000 --> 00:14:16.000]  就是正正在這裡提醒一群信徒
[00:14:16.000 --> 00:14:19.000]  你要信得過神
[00:14:19.000 --> 00:14:20.000]  你要信得過神
[00:14:20.000 --> 00:14:22.000]  祂會為你伸冤
[00:14:22.000 --> 00:14:24.000]  祂會施人公義
[00:14:24.000 --> 00:14:25.000]  你要信得過神
[00:14:25.000 --> 00:14:26.000]  神是信實的神
[00:14:26.000 --> 00:14:28.000]  你要確信祂
[00:14:28.000 --> 00:14:31.000]  祂是一個在末世裡面
[00:14:31.000 --> 00:14:35.000]  當我們一群信徒等候主在來的時候
[00:14:35.000 --> 00:14:39.000]  我們是不是真的確信神這個信實
[00:14:39.000 --> 00:14:41.000]  確信神的公義
[00:14:41.000 --> 00:14:43.000]  確信神是掌權的呢?
[00:14:43.000 --> 00:14:46.000]  這個就是我們禱告的基礎
[00:14:46.000 --> 00:14:48.000]  如果我們不是這樣的時候
[00:14:48.000 --> 00:14:50.000]  我們真的很容易灰心
[00:14:50.000 --> 00:14:52.000]  因為你會憑自己的經驗
[00:14:52.000 --> 00:14:55.000]  憑自己眼見
[00:14:55.000 --> 00:14:57.000]  很多事情都沒有轉機
[00:14:57.000 --> 00:14:58.000]  又是這樣
