
[00:00:00.000 --> 00:00:02.420]  今天講到的題目是
[00:02:06.740 --> 00:02:11.220]  甚至成爲幫助窮人的福利中心
[00:02:11.220 --> 00:02:14.780]  耶穌開始傳道的時候
[00:02:14.780 --> 00:02:19.860]  就經常去會堂裏面教導衆人
[00:02:19.860 --> 00:02:24.940]  在二十二節裏說他們對他的教導感到很驚奇
[00:02:24.940 --> 00:02:30.420]  因爲他教導他們正仗有權柄的人,不仗民事
[00:02:30.420 --> 00:02:33.780]  衆人對耶穌基督的教導很驚奇
[00:02:33.780 --> 00:02:37.820]  這表明了耶穌的教導是與衆不同的
[00:02:37.820 --> 00:02:39.780]  究竟和什麼人不同呢?
[00:02:39.780 --> 00:02:42.380]  而不同的地方又在哪裏呢?
[00:02:42.380 --> 00:02:44.740]  《馬克福音》的作者馬上就說
[00:02:44.740 --> 00:02:51.980]  耶穌的教導正仗有權柄的人,不仗民事
[00:02:51.980 --> 00:02:56.540]  哇,箭頭好像直指着民事
[00:02:56.540 --> 00:03:01.180]  究竟民事又是一羣什麼人呢?
[00:03:01.180 --> 00:03:07.140]  原來民事在希伯來文的意思就是能夠抄寫的人
[00:03:07.140 --> 00:03:10.700]  原來他們大部分人都是法利塞人
[00:03:10.700 --> 00:03:15.340]  很熟悉舊約的律法,對律法很有研究
[00:03:15.340 --> 00:03:19.460]  他們甚至是負責抄寫聖經
[00:03:19.460 --> 00:03:25.540]  而抄寫出來的聖經在會堂裏被人使用
[00:03:25.540 --> 00:03:31.380]  他們也是猶太人口傳律法
[00:03:31.380 --> 00:03:36.500]  並且加以詮釋和講解的律法司法官
[00:03:36.500 --> 00:03:42.460]  而民事在猶太公會里也佔有一個很重要的職位
[00:03:42.460 --> 00:03:46.700]  所以在這麼注重律法的傳統氛圍裏
[00:03:46.700 --> 00:03:50.500]  民事的工作就十分重要了
[00:03:50.500 --> 00:03:52.660]  所以一個民事的誕生
[00:03:52.660 --> 00:03:59.060]  是需要跟隨一些很出名的名師多年
[00:03:59.060 --> 00:04:04.580]  而且能夠將老師口傳的律法和詮釋的意思牢記於心
[00:04:04.580 --> 00:04:09.020]  才能夠成爲公認的民事
[00:04:09.020 --> 00:04:10.340]  所以按常理
[00:04:10.340 --> 00:04:14.940]  民事應該是一個極具權柄的職事
[00:04:14.940 --> 00:04:19.580]  很應該受到猶太人的尊重和尊嚴
[00:04:19.580 --> 00:04:22.460]  但是第22節告訴我們什麼呢
[00:04:22.460 --> 00:04:27.100]  耶穌的教導正像有權柄的人不像民事
[00:04:27.100 --> 00:04:31.500]  似乎在暗暗地諷刺民事的教導
[00:04:31.500 --> 00:04:34.820]  遠遠不及耶穌的教導
[00:04:34.820 --> 00:04:40.660]  我試試用《馬太福音》第5章21-22節爲例
[00:04:40.660 --> 00:04:41.980]  同樣的教導
[00:04:41.980 --> 00:04:46.500]  出自民事的口和出自耶穌的口會有什麼不同呢
[00:04:46.500 --> 00:04:49.100]  我嘗試演繹一下
[00:04:49.100 --> 00:04:50.820]  如果是民事的話
[00:04:50.820 --> 00:04:52.340]  他可能會這麼說
[00:04:52.340 --> 00:04:59.980]  「你們都應該聽過古人說不可殺人
[00:04:59.980 --> 00:05:05.940]  他們說凡是殺人的人都一定要接受審判
[00:05:05.940 --> 00:05:09.500]  我師父也是這麼說的
[00:05:09.500 --> 00:05:11.100]  如果換作耶穌
[00:05:11.100 --> 00:05:13.260]  耶穌又會怎麼教導呢
[00:05:13.260 --> 00:05:14.980]  正正就是這裏所說
[00:05:14.980 --> 00:05:16.980]  耶穌說
[00:05:16.980 --> 00:05:20.340]  你們聽過有古人說不可殺人
[00:05:20.340 --> 00:05:23.460]  凡殺人的都一定要受審判
[00:05:23.460 --> 00:05:25.580]  但是我告訴你們
[00:05:25.580 --> 00:05:27.700]  凡是向弟兄動怒的
[00:05:27.700 --> 00:05:29.140]  必須要受審判
[00:05:29.140 --> 00:05:32.140]  凡是罵弟兄是廢物的
[00:05:32.140 --> 00:05:34.460]  必須受到議會的審判
[00:05:34.460 --> 00:05:36.740]  凡是罵弟兄是白癡的
[00:05:36.740 --> 00:05:41.300]  必須受到地獄的火
[00:05:41.300 --> 00:05:43.740]  所以從這一段的例子
[00:05:43.740 --> 00:05:48.180]  我們看到耶穌和民事的不同地方在哪裏呢
[00:05:48.180 --> 00:05:49.620]  就是民事的教導
[00:05:49.620 --> 00:05:53.340]  他們會經常引用古人是這麼說的
[00:05:53.340 --> 00:05:56.340]  我師父是這麼教的
[00:05:56.340 --> 00:06:00.340]  但是耶穌基督是說我告訴你們
[00:06:00.340 --> 00:06:01.980]  是來自祂自己的
[00:06:01.980 --> 00:06:05.340]  而民事解釋自據
[00:06:05.340 --> 00:06:08.260]  純粹解釋一個表面的道理和知識
[00:06:08.260 --> 00:06:09.580]  但是主耶穌基督
[00:06:09.580 --> 00:06:14.620]  就是閃明自據裏面的內涵和正義
[00:06:14.620 --> 00:06:16.020]  所以相比之下
[00:06:16.020 --> 00:06:20.020]  所謂知識淵博、德高望重的民事
[00:06:20.020 --> 00:06:23.340]  他們的教導顯得軟弱無力
[00:06:23.340 --> 00:06:25.020]  但是主耶穌的教導
[00:06:25.020 --> 00:06:27.580]  就帶着權柄和能力
[00:06:27.580 --> 00:06:30.580]  使人看見上帝的話
[00:06:30.580 --> 00:06:32.740]  或者聽到上帝的話的亮光
[00:06:32.740 --> 00:06:38.340]  從而對上帝產生敬畏和信服的心
[00:06:38.340 --> 00:06:41.060]  記得十年前的八月
[00:06:41.060 --> 00:06:45.220]  颱風叫做卡莫里吹襲香港
[00:06:45.220 --> 00:06:48.860]  其實它不算是一個很強勁的颱風
[00:06:48.860 --> 00:06:54.260]  不像天隔那麼厲害
[00:06:54.260 --> 00:06:58.420]  那天已經掛完了八號風球
[00:06:58.420 --> 00:06:59.420]  已經下了球
[00:06:59.420 --> 00:07:03.420]  我送崔恩回教會拿東西
[00:07:03.420 --> 00:07:07.100]  那時我是合北堂馬鞍山堂的宣教師
[00:07:07.100 --> 00:07:12.140]  所以很少再來觀塘
[00:07:12.140 --> 00:07:15.900]  車他回來這裏拿東西
[00:07:15.900 --> 00:07:19.900]  但是當我騎車經過粵華街和樂村的時候
[00:07:19.900 --> 00:07:21.940]  就令我很驚
[00:07:21.940 --> 00:07:24.460]  立刻忍不住要拍一遍
[00:07:24.460 --> 00:07:26.740]  拿着手機來拍照
[00:07:26.740 --> 00:07:29.660]  就是這個照片
[00:07:29.660 --> 00:07:33.900]  雖然這個風的風力不是那麼強
[00:07:33.900 --> 00:07:38.980]  但是和樂村竟然有棵大樹塌了
[00:07:38.980 --> 00:07:40.900]  因爲強風塌下來
[00:07:40.900 --> 00:07:47.060]  反而在路邊近馬路的一棵小的樹
[00:07:47.060 --> 00:07:49.580]  反而屹立不倒
[00:07:49.580 --> 00:07:52.100]  後面那棵大樹倒塌了
[00:07:52.100 --> 00:07:55.460]  前面近馬路的那棵反而沒有倒塌
[00:07:55.460 --> 00:07:57.220]  我就拍下來
[00:07:57.220 --> 00:08:02.340]  晚上我回家再欣賞一下這些照片
[00:08:02.340 --> 00:08:04.620]  我發現了一件事
[00:08:04.620 --> 00:08:08.420]  就是發現掉下來的大樹
[00:08:08.420 --> 00:08:15.100]  它的根竟然是這樣的
[00:08:15.100 --> 00:08:18.340]  這棵倒塌下來的大樹
[00:08:18.340 --> 00:08:24.100]  它的根竟然是這麼短的
[00:08:24.100 --> 00:08:28.580]  這棵樹給我一個很大的反思
[00:08:28.580 --> 00:08:29.780]  我在想
[00:08:29.780 --> 00:08:33.020]  我自己的屬靈生命的狀況是怎樣的呢
[00:08:33.020 --> 00:08:36.300]  會不會好像這棵大樹的根那樣
[00:08:36.300 --> 00:08:39.540]  或者就好像那些民事的教導一般
[00:08:39.540 --> 00:08:40.900]  虛有其表
[00:08:40.900 --> 00:08:42.020]  只有外表
[00:08:42.020 --> 00:08:45.020]  原來根基是這麼脆弱
[00:08:45.020 --> 00:08:48.660]  驚風一吹就倒下來了
[00:08:48.660 --> 00:08:50.340]  親愛的兄弟姐妹
[00:08:50.340 --> 00:08:53.100]  尤其是你具有教導恩賜
[00:08:53.100 --> 00:08:56.020]  或者你是擔當教導的
[00:08:56.020 --> 00:08:58.300]  侍奉崗位的朋友
[00:08:58.300 --> 00:09:02.260]  你們的屬靈生命的光景又如何呢
[00:09:02.260 --> 00:09:05.300]  會不會也像這棵樹一樣
[00:09:05.300 --> 00:09:07.380]  根基這麼脆弱
[00:09:07.380 --> 00:09:11.180]  虛有其表呢
[00:09:11.180 --> 00:09:13.420]  相比起民事的教導
[00:09:13.420 --> 00:09:14.780]  耶穌的教導
[00:09:14.780 --> 00:09:17.940]  顯得有權並又有能力
[00:09:17.940 --> 00:09:20.420]  這當然是源自天父上帝的
[00:09:20.420 --> 00:09:21.900]  但更加重要的是
[00:09:21.900 --> 00:09:23.740]  耶穌知道
[00:09:23.740 --> 00:09:27.740]  要從天父那裏去攝取力量
[00:09:27.740 --> 00:09:33.300]  就必須事常跟天父聯繫、交通
[00:09:33.300 --> 00:09:37.300]  所以耶穌會經常退到曠野
[00:09:37.300 --> 00:09:41.060]  去跟天父親近
[00:09:41.060 --> 00:09:42.500]  生活在香港的信徒
[00:09:42.500 --> 00:09:45.260]  我們的生活節奏都非常緊湊
[00:09:45.260 --> 00:09:47.340]  什麼什麼時間表
[00:09:47.340 --> 00:09:50.140]  我們每一個人都已經司空見慣
[00:09:50.140 --> 00:09:51.580]  有一次我在電話
[00:09:51.580 --> 00:09:53.580]  就約我兒子KickKick
[00:09:53.580 --> 00:09:58.500]  叫他到我家樓下商場一起逛街
[00:09:58.500 --> 00:10:00.260]  我以爲他一定會答應我
[00:10:00.260 --> 00:10:03.700]  誰知道他在電話裏跟我說
[00:10:03.700 --> 00:10:07.660]  「我好忙啊」
[00:10:07.660 --> 00:10:10.100]  就拒絕了我
[00:10:10.100 --> 00:10:15.540]  就是連KickKick都懂得講忙
[00:10:15.540 --> 00:10:20.740]  如果我們要能夠成爲一個得力的基督徒
[00:10:20.740 --> 00:10:24.820]  我們不單止是要戒了忙這件事
[00:10:24.820 --> 00:10:26.900]  去學習慢活
[00:10:26.900 --> 00:10:29.860]  我們更加要學像耶穌
[00:10:29.860 --> 00:10:32.620]  要分別一些時間出來
[00:10:32.620 --> 00:10:34.300]  親近主
[00:10:34.300 --> 00:10:35.540]  分別唯性的分別
[00:10:35.540 --> 00:10:37.060]  或者叫特選一些時間
[00:10:37.060 --> 00:10:38.460]  抽一些時間出來
[00:10:38.460 --> 00:10:39.780]  來親近主
[00:10:39.780 --> 00:10:42.580]  以確保我們的靈命能夠堅壯
[00:10:42.580 --> 00:10:46.260]  不是虛有其表的
[00:10:46.260 --> 00:10:50.300]  請大家一起讀第23節到28節
[00:10:50.300 --> 00:10:51.820]  預備起
[00:10:51.820 --> 00:10:56.660]  當時會堂裏有一個污淋附身的人
[00:10:56.660 --> 00:10:59.180]  他在喊叫「雪」
[00:10:59.180 --> 00:11:01.260]  華夏萬年復甦
[00:11:01.260 --> 00:11:03.940]  你來看我多麼光榮
[00:11:03.940 --> 00:11:06.660]  你來看我多麼勇猛
[00:11:06.660 --> 00:11:11.060]  你來看我多麼自信
[00:11:11.060 --> 00:11:13.260]  耶穌斥責他說
[00:11:13.260 --> 00:11:18.060]  「不要作聲,從這人身上出來吧!」
[00:11:18.060 --> 00:11:19.700]  污淋死那人
[00:11:19.700 --> 00:11:21.780]  抽了一陣風
[00:11:21.780 --> 00:11:25.100]  大聲喊叫就出來了
[00:11:25.100 --> 00:11:26.860]  衆人都驚訝
[00:11:26.860 --> 00:11:28.940]  以至彼此對問
[00:11:28.940 --> 00:11:30.660]  這是什麼事?
[00:11:30.660 --> 00:11:32.980]  是個新的教導啊!
[00:11:32.980 --> 00:11:35.980]  他用權柄命令污淋
[00:11:35.980 --> 00:11:38.620]  而污淋也聽從了他
[00:11:38.620 --> 00:11:45.380]  於是耶穌的名聲大大傳遍了全世界
[00:11:45.380 --> 00:11:48.900]  耶穌傳導的特色就是
[00:11:48.900 --> 00:11:51.500]  邊教導邊行動
[00:11:51.500 --> 00:11:55.900]  而這次的行動就是將污淋趕出去
[00:11:55.900 --> 00:11:58.500]  經文告訴我們
[00:11:58.500 --> 00:12:01.460]  看到耶穌用行動
[00:12:01.460 --> 00:12:06.260]  去顯出權柄驅趕污淋之後
[00:12:06.260 --> 00:12:09.660]  這羣親眼見到的衆人
[00:12:09.660 --> 00:12:12.660]  因此又再驚訝了一次
[00:12:12.660 --> 00:12:15.260]  衆人驚訝什麼呢?
[00:12:15.260 --> 00:12:17.460]  我們看這個之前
[00:12:17.460 --> 00:12:22.460]  我們先看看耶穌與鬼的對話
[00:12:22.460 --> 00:12:25.060]  在23-24節說
[00:12:25.060 --> 00:12:27.860]  當耶穌在會堂教導人的時候
[00:12:27.860 --> 00:12:30.060]  有一個污淋附身的人
[00:12:30.060 --> 00:12:32.460]  喊叫:拿撒勒人耶穌
[00:12:32.460 --> 00:12:34.460]  你爲什麼干擾我們
[00:12:34.460 --> 00:12:36.260]  來消滅我們嗎?
[00:12:36.260 --> 00:12:38.060]  我知道你是誰
[00:12:38.060 --> 00:12:41.460]  你是上帝的聖者
[00:12:41.460 --> 00:12:44.060]  從這句話我們可以知道
[00:12:44.060 --> 00:12:48.060]  這個人身上有多過一隻污淋
[00:12:48.060 --> 00:12:49.460]  因爲在24節說
[00:12:49.460 --> 00:12:50.860]  拿撒勒人耶穌
[00:12:50.860 --> 00:12:54.060]  你爲什麼干擾我們
[00:12:54.060 --> 00:12:58.660]  你來消滅我們嗎?
[00:12:58.660 --> 00:13:01.860]  是的,有時所謂的鬼附身
[00:13:01.860 --> 00:13:03.060]  不一定是一隻
[00:13:03.060 --> 00:13:05.460]  我們看到
[00:13:05.460 --> 00:13:07.260]  這個福音書也有說到
[00:13:07.260 --> 00:13:11.060]  有一個人被三千隻鬼附身
[00:13:11.060 --> 00:13:12.860]  那個鬼的名字叫羣
[00:13:12.860 --> 00:13:14.460]  耶穌趕出去之後
[00:13:14.460 --> 00:13:16.060]  就附在那些豬身上
[00:13:16.060 --> 00:13:19.060]  豬就跳下了懸崖,死了
[00:13:19.060 --> 00:13:22.260]  這裏原來不止一隻污淋
[00:13:22.260 --> 00:13:23.660]  而這些污淋
[00:13:23.660 --> 00:13:28.460]  早就知道耶穌出自拿撒勒
[00:13:28.460 --> 00:13:30.060]  他們甚至知道
[00:13:30.060 --> 00:13:32.660]  耶穌是上帝的聖者
[00:13:32.660 --> 00:13:35.060]  The Holy One of God
[00:13:35.060 --> 00:13:37.460]  現在要來消滅他們了
[00:13:37.460 --> 00:13:39.060]  Holy One of God
[00:13:39.060 --> 00:13:39.660]  對不對?
[00:13:39.660 --> 00:13:41.260]  沒錯
[00:13:41.260 --> 00:13:42.460]  The Holy One of God
[00:13:42.460 --> 00:13:44.860]  現在這個上帝的聖者
[00:13:44.860 --> 00:13:47.060]  要來消滅他們了
[00:13:47.060 --> 00:13:49.060]  原來約翰一書
[00:13:49.060 --> 00:13:52.060]  三章八節都有這樣的記載
[00:13:52.060 --> 00:14:02.660]  上帝的兒子顯現出來是爲了要毀滅魔鬼的作爲
[00:14:02.660 --> 00:14:04.660]  污淋能夠講出
[00:14:04.660 --> 00:14:06.460]  「我知你是誰」
[00:14:06.460 --> 00:14:09.860]  表示他們對耶穌的權柄和能力
[00:14:09.860 --> 00:14:12.860]  已經有相當程度的認知
[00:14:12.860 --> 00:14:14.060]  這句話
[00:14:14.060 --> 00:14:14.860]  釋經學者說
[00:14:14.860 --> 00:14:17.460]  甚至是帶有挑戰性
[00:14:17.460 --> 00:14:18.660]  因爲這個人
[00:14:18.660 --> 00:14:24.660]  是在會堂內喊叫
[00:14:24.660 --> 00:14:28.660]  但是身爲The Holy One of God的耶穌
[00:14:28.660 --> 00:14:30.660]  當然不怕污淋
[00:14:30.660 --> 00:14:32.660]  在二十七節裏說
[00:14:32.660 --> 00:14:35.260]  耶穌直接斥責這條污淋
[00:14:35.260 --> 00:14:37.660]  說「收聲」
[00:14:37.660 --> 00:14:40.260]  「從這人身上出來」
[00:14:40.260 --> 00:14:41.860]  污淋就令到那個人
[00:14:41.860 --> 00:14:42.860]  抽了陣風
[00:14:42.860 --> 00:14:44.460]  大聲喊叫之後
[00:14:44.460 --> 00:14:46.260]  就出來了
[00:14:46.260 --> 00:14:48.060]  這次的神蹟
[00:14:48.060 --> 00:14:51.260]  顯出了耶穌的權柄和能力
[00:14:51.260 --> 00:14:54.260]  程度甚至可以去到
[00:14:54.260 --> 00:14:58.660]  命令污淋離開
[00:14:58.660 --> 00:15:02.260]  耶穌的教導和祂的行動
[00:15:02.260 --> 00:15:05.260]  絕對顯出祂與衆不同
[00:15:05.260 --> 00:15:07.660]  因爲祂是上帝的聖者
[00:15:07.660 --> 00:15:11.460]  祂是天父的兒子
[00:15:11.460 --> 00:15:12.860]  剛纔我提過
[00:15:12.860 --> 00:15:14.660]  耶穌做這個行動
[00:15:14.660 --> 00:15:19.260]  是令到在場的衆人十分驚訝
[00:15:19.260 --> 00:15:21.060]  他們彼此對問
[00:15:21.060 --> 00:15:22.860]  這是什麼事
[00:15:22.860 --> 00:15:24.460]  是個新的教導
[00:15:24.460 --> 00:15:26.860]  祂用權柄命令污淋
[00:15:26.860 --> 00:15:29.660]  連污淋也聽從了祂
[00:15:29.660 --> 00:15:32.660]  衆人口中所謂的新的教導
[00:15:32.660 --> 00:15:35.060]  其實是指本質上的新
[00:15:35.060 --> 00:15:36.860]  因爲他們不知道
[00:15:36.860 --> 00:15:39.060]  原來耶穌的權柄和能力
[00:15:39.060 --> 00:15:41.460]  是可以去震懾污淋
[00:15:41.460 --> 00:15:47.060]  令到這羣污淋要聽從耶穌的命令
[00:15:47.060 --> 00:15:49.660]  可惜的是
[00:15:49.660 --> 00:15:51.860]  衆人對於耶穌的驚訝
[00:15:51.860 --> 00:15:56.460]  只是留於耶穌能夠做到這些事情
[00:15:56.460 --> 00:15:59.260]  只是留於耶穌的做法
[00:15:59.260 --> 00:16:01.460]  而不是耶穌真正的身份
[00:16:01.460 --> 00:16:02.660]  是上帝的聖者
[00:16:02.660 --> 00:16:04.260]  是上帝的兒子本身
[00:16:04.260 --> 00:16:09.460]  就是他的存在和背後的意義
[00:16:09.460 --> 00:16:10.660]  上一個主日
[00:16:10.660 --> 00:16:12.860]  就是1月21日
[00:16:12.860 --> 00:16:15.260]  我第一次參加
[00:16:15.260 --> 00:16:18.660]  香港渣打馬拉松三公里輪椅賽
[00:16:18.660 --> 00:16:21.660]  我出發之前在自己的面書裏留言
[00:16:21.660 --> 00:16:22.660]  我說
[00:16:22.660 --> 00:16:24.660]  不可與人相比
[00:16:24.660 --> 00:16:27.060]  但求超越自己
[00:16:27.060 --> 00:16:29.060]  不能超越自己
[00:16:29.060 --> 00:16:32.660]  就求不至猝死
[00:16:32.660 --> 00:16:34.660]  這個有點搞笑
[00:16:34.660 --> 00:16:35.660]  但是也認真的
[00:16:35.660 --> 00:16:36.260]  爲什麼呢
[00:16:36.260 --> 00:16:40.260]  因爲翠恩知道我參加這個輪椅賽的時候
[00:16:40.260 --> 00:16:41.260]  她們很擔心
[00:16:41.260 --> 00:16:46.260]  怕我在比賽中途猝死
[00:16:46.260 --> 00:16:47.860]  感恩吧 沒事
[00:16:47.860 --> 00:16:49.860]  結果我和幾位朋友
[00:16:49.860 --> 00:16:51.460]  成爲了最後一堆
[00:16:51.460 --> 00:16:54.460]  衝線的殘疾運動員
[00:16:54.460 --> 00:16:58.460]  如果單單看事實的發生
[00:16:58.460 --> 00:17:01.460]  我是最後一堆衝線的人
[00:17:01.460 --> 00:17:02.660]  比賽的成績
[00:17:02.660 --> 00:17:04.860]  當然是一般般
[00:17:04.860 --> 00:17:07.660]  但如果我們從另一個角度
[00:17:07.660 --> 00:17:12.260]  看這個事件的意義的話
[00:17:12.260 --> 00:17:16.260]  我因爲要準備這個比賽
[00:17:16.260 --> 00:17:18.060]  我在上年五月
[00:17:18.060 --> 00:17:20.860]  就開始去將軍奧運場
[00:17:20.860 --> 00:17:22.460]  練習推輪椅
[00:17:22.460 --> 00:17:24.860]  然後我就鼓起勇氣
[00:17:24.860 --> 00:17:26.060]  來參加報名
[00:17:26.060 --> 00:17:27.460]  又抽中我了
[00:17:27.460 --> 00:17:29.860]  最後能夠平安無事
[00:17:29.860 --> 00:17:34.060]  在目標的時間內完成賽事
[00:17:34.060 --> 00:17:35.660]  所以對我來說
[00:17:35.660 --> 00:17:39.260]  意義就十分重大了
[00:17:39.260 --> 00:17:41.060]  加伯隆那幫人
[00:17:41.060 --> 00:17:43.060]  很幸福
[00:17:43.060 --> 00:17:44.660]  他們能夠親眼看到
[00:17:44.660 --> 00:17:47.660]  耶穌所施行的神蹟
[00:17:47.660 --> 00:17:49.660]  可惜他們錯過了一些
[00:17:49.660 --> 00:17:52.460]  連鬼都知道的意義
[00:17:52.460 --> 00:17:54.260]  就是耶穌就是那個
[00:17:54.260 --> 00:17:56.460]  The Holy One of God
[00:17:56.460 --> 00:17:57.260]  他們錯過了
[00:17:57.260 --> 00:17:58.660]  耶穌就是上帝的聖者
[00:17:58.660 --> 00:18:00.660]  是天父的兒子
[00:18:00.660 --> 00:18:04.660]  加伯隆人只着重事實的發生
[00:18:04.660 --> 00:18:07.660]  就是耶穌的權柄竟然能夠講出
[00:18:07.660 --> 00:18:08.660]  就是講鬼
[00:18:08.660 --> 00:18:11.060]  而忽略了刺警的意義
[00:18:11.060 --> 00:18:13.260]  就是耶穌的身份
[00:18:13.260 --> 00:18:16.660]  所以污名對耶穌的一清二楚
[00:18:16.660 --> 00:18:19.860]  和衆人對耶穌的一無所知
[00:18:19.860 --> 00:18:25.460]  在這裏就形成了一個強烈的對比
[00:18:25.460 --> 00:18:27.460]  福音書之後都記載了很多
[00:18:27.460 --> 00:18:31.460]  耶穌在這個稱爲自己的城
[00:18:31.460 --> 00:18:34.660]  其實加伯隆施行了很多的神蹟
[00:18:34.660 --> 00:18:36.460]  不過他們到最後
[00:18:36.460 --> 00:18:38.060]  始終沒有因爲這樣
[00:18:38.060 --> 00:18:41.460]  而相信耶穌就是救世主
[00:18:41.460 --> 00:18:43.060]  就是尼賽亞
[00:18:43.060 --> 00:18:45.060]  他們也不願意悔改
[00:18:45.060 --> 00:18:48.860]  只是顧着今生的享受
[00:18:48.860 --> 00:18:52.060]  以至他們受到耶穌的責備
[00:18:52.060 --> 00:18:54.460]  在《馬太福音》十一章二十三節裏說
[00:18:54.460 --> 00:18:55.860]  加伯隆說
[00:18:55.860 --> 00:18:59.260]  你以爲要被舉到天上嗎?
[00:18:59.260 --> 00:19:01.660]  你要被推下陰間
[00:19:01.660 --> 00:19:04.460]  因爲在你那裏所行的異能
[00:19:04.460 --> 00:19:06.260]  若行在所多瑪
[00:19:06.260 --> 00:19:09.260]  他還可以存留到今日
[00:19:09.260 --> 00:19:13.660]  耶穌甚至說加伯隆
[00:19:13.660 --> 00:19:16.260]  他們不悔改的心
[00:19:16.260 --> 00:19:23.660]  甚至還要差過被火毀滅的所多瑪
[00:19:23.660 --> 00:19:26.260]  如果在所多瑪發生這些事情
[00:19:26.260 --> 00:19:29.260]  所多瑪也有機會留到今日
[00:19:29.260 --> 00:19:30.660]  結果怎麼樣呢?
[00:19:30.660 --> 00:19:34.660]  結果在經歷過多次地震和戰爭之後
[00:19:34.660 --> 00:19:36.460]  就如耶穌所說
[00:19:36.460 --> 00:19:43.260]  加伯隆漸漸地消失在歷史當中
[00:19:43.260 --> 00:19:46.260]  親愛的弟兄姊妹
[00:19:46.260 --> 00:19:51.460]  我們要求主賜給我們一顆呵護他的心
[00:19:51.460 --> 00:19:55.660]  並且能夠盡力嘗試去戒亡
[00:19:55.660 --> 00:19:58.260]  戒了瑪
[00:19:58.260 --> 00:20:04.460]  然後將這些珍貴的空間留給上帝
[00:20:04.460 --> 00:20:06.260]  當我們在安靜當中
[00:20:06.260 --> 00:20:08.460]  我們才能夠有足夠的心力
[00:20:08.460 --> 00:20:12.060]  去回憶生活的點滴
[00:20:12.060 --> 00:20:13.460]  而透過反思
[00:20:13.460 --> 00:20:18.060]  我們就看到這些事情背後的意義所在
[00:20:18.060 --> 00:20:21.260]  以至我們更加能夠體會和感受到
[00:20:21.260 --> 00:20:26.860]  上帝在我們身上的恩典的作爲和帶領
[00:20:26.860 --> 00:20:28.260]  親愛的弟兄姊妹
[00:20:28.260 --> 00:20:30.460]  不要讓自己錯過一些
[00:20:30.460 --> 00:20:33.260]  連鬼都知道的意義
[00:20:33.260 --> 00:20:34.660]  祝福大家
[00:20:34.660 --> 00:20:40.260]  我們一起祈禱
[00:20:40.260 --> 00:20:44.460]  主耶穌我們多謝禰
[00:20:44.460 --> 00:20:47.460]  我們看到禰在我們生命裏面
[00:20:47.460 --> 00:20:50.460]  其實有很多很多的作爲
[00:20:50.460 --> 00:20:53.460]  不過可惜的是
[00:20:53.460 --> 00:20:55.660]  我們因爲太忙
