
[00:00:00.000 --> 00:00:05.000]  那麼今天我希望跟大家在這個長的週末裏面思想一個很困難的問題
[00:03:56.000 --> 00:04:00.000]  痛苦是沒有辦法表達的
[00:04:00.000 --> 00:04:03.000]  痛苦不一定有解釋
[00:04:03.000 --> 00:04:05.000]  你的痛苦對我來說
[00:04:05.000 --> 00:04:07.000]  可能無動於衷
[00:04:07.000 --> 00:04:09.000]  對別人來說
[00:04:09.000 --> 00:04:12.000]  是極其的患難
[00:04:12.000 --> 00:04:14.000]  但是苦難背後裏面
[00:04:14.000 --> 00:04:17.000]  總有一個的提示
[00:04:17.000 --> 00:04:20.000]  這是我們在所經歷的事上
[00:04:20.000 --> 00:04:22.000]  蒙的一個啓示
[00:04:22.000 --> 00:04:24.000]  冤枉的受罪
[00:04:24.000 --> 00:04:27.000]  就是在苦難當中沒有啓示
[00:04:27.000 --> 00:04:31.000]  我們可以忍受許多不明白的事
[00:04:31.000 --> 00:04:33.000]  但是不能夠忍受
[00:04:33.000 --> 00:04:36.000]  在苦難中要帶領我們學習的功課
[00:04:36.000 --> 00:04:40.000]  在1989年9月的10號
[00:04:40.000 --> 00:04:46.000]  在日本里面有一個高中二年級的學生
[00:04:46.000 --> 00:04:49.000]  這個學生叫做藤井正介
[00:04:49.000 --> 00:04:52.000]  白天還好好的上學
[00:04:52.000 --> 00:04:54.000]  晚上回到家裏面
[00:04:54.000 --> 00:04:58.000]  就在他後院的樹木當中喪掉死了
[00:04:58.000 --> 00:05:00.000]  他在死了以後
[00:05:00.000 --> 00:05:02.000]  死之前留了一個遺書
[00:05:02.000 --> 00:05:05.000]  這個遺書的名字叫做
[00:05:05.000 --> 00:05:08.000]  我成爲衆人的祭
[00:05:08.000 --> 00:05:13.000]  這個遺書的裏面寫了四個人
[00:05:13.000 --> 00:05:16.000]  第一個人
[00:05:16.000 --> 00:05:20.000]  就是在上高中的時候
[00:05:20.000 --> 00:05:23.000]  接受他的一個人
[00:05:23.000 --> 00:05:26.000]  他親自的謝謝了這個人
[00:05:26.000 --> 00:05:28.000]  對他的接待
[00:05:28.000 --> 00:05:31.000]  第二個跟第三個
[00:05:31.000 --> 00:05:35.000]  就是在學校當中
[00:05:35.000 --> 00:05:38.000]  淋巴他的兩個人的學生的名字
[00:05:38.000 --> 00:05:40.000]  這兩個人
[00:05:40.000 --> 00:05:42.000]  他在遺書裏說
[00:05:42.000 --> 00:05:43.000]  我恨透你
[00:05:43.000 --> 00:05:45.000]  我願意你下地獄
[00:05:45.000 --> 00:05:47.000]  我永不饒恕你
[00:05:47.000 --> 00:05:50.000]  第四個人的名字是一個女孩子
[00:05:50.000 --> 00:05:52.000]  這個女孩子
[00:05:52.000 --> 00:05:55.000]  可能在高中的時候特別關顧他
[00:05:55.000 --> 00:05:59.000]  也開始發現彼此之間有一個友誼
[00:05:59.000 --> 00:06:03.000]  所以在遺書的當中就特別的來說好
[00:06:03.000 --> 00:06:04.000]  他說對不起
[00:06:04.000 --> 00:06:09.000]  我以後沒有辦法跟你再次的來相遇
[00:06:09.000 --> 00:06:12.000]  這個事情發生在日本
[00:06:12.000 --> 00:06:15.000]  結果後來在當中
[00:06:15.000 --> 00:06:18.000]  有一個日本的文學家
[00:06:18.000 --> 00:06:20.000]  以這個作爲題材
[00:06:20.000 --> 00:06:23.000]  就把這個真的發生在高中
[00:06:23.000 --> 00:06:27.000]  淋巴事件當中去世的這個事件
[00:06:27.000 --> 00:06:30.000]  就寫成一個紀錄性的文章
[00:06:30.000 --> 00:06:34.000]  後來成爲一個文學作品
[00:06:34.000 --> 00:06:36.000]  這個文學作品的名字
[00:06:36.000 --> 00:06:39.000]  書的名字叫做《十字架》
[00:06:39.000 --> 00:06:43.000]  後來成爲了日本當中的一個
[00:06:43.000 --> 00:06:45.000]  文學掌的得主
[00:06:45.000 --> 00:06:48.000]  得掌的一個書
[00:06:48.000 --> 00:06:49.000]  我看了前面的部分
[00:06:49.000 --> 00:06:52.000]  讓我很有的觸動
[00:06:52.000 --> 00:06:58.000]  當中講到四個人接受做這個遺書以後
[00:06:58.000 --> 00:07:03.000]  對他們一生的這種的影響
[00:07:03.000 --> 00:07:05.000]  對這個去世的父母來說
[00:07:05.000 --> 00:07:07.000]  當然是沒有辦法瞭解
[00:07:07.000 --> 00:07:09.000]  爲什麼一下子兒子上學
[00:07:09.000 --> 00:07:11.000]  到了晚上的時候
[00:07:11.000 --> 00:07:15.000]  他的兒子就離開世界
[00:07:15.000 --> 00:07:21.000]  對那個跟他來往的這個的同學來說
[00:07:21.000 --> 00:07:27.000]  他頓然小了一個自豪的高中同學
[00:07:27.000 --> 00:07:31.000]  對當中兩個淋入他的人來說
[00:07:31.000 --> 00:07:34.000]  他們雖然沒有受到法律的制裁
[00:07:34.000 --> 00:07:38.000]  但是因爲這件事情影響他們的一生
[00:07:38.000 --> 00:07:41.000]  這本書記載是他們發生這個事件以後
[00:07:41.000 --> 00:07:44.000]  怎麼樣影響他們以後的家庭生活
[00:07:44.000 --> 00:07:47.000]  事業影響了他們過去
[00:07:47.000 --> 00:07:51.000]  怎麼樣退休怎麼樣影響他們的一生
[00:07:51.000 --> 00:07:55.000]  當中最可憐的就是第四個這個女孩子
[00:07:55.000 --> 00:07:58.000]  遠先在高中的當中認識的這個男孩子
[00:07:58.000 --> 00:08:02.000]  覺得這個男孩子能夠跟他能夠有發展一個友誼
[00:08:02.000 --> 00:08:05.000]  到最後的時候也一直的影響他
[00:08:05.000 --> 00:08:12.000]  到底這個罪惡怎麼樣去判斷
[00:08:12.000 --> 00:08:16.000]  這個的苦難的來臨怎麼樣去分析
[00:08:16.000 --> 00:08:22.000]  到底是因爲這些08的這些的同學本身就是受害者
[00:08:22.000 --> 00:08:28.000]  所以在當中沒有辦法宣泄他們內心當中的矛盾世界
[00:08:28.000 --> 00:08:32.000]  所以就利用一個弱小的這個的學生
[00:08:32.000 --> 00:08:36.000]  來成爲他們宣泄的工具
[00:08:36.000 --> 00:08:40.000]  怎麼樣去明白另外一個與他一起來淋入
[00:08:40.000 --> 00:08:46.000]  這一個的同景俊介的這個的這個學生
[00:08:46.000 --> 00:08:50.000]  他本身是受逼害的進到他們的黨羽當中
[00:08:50.000 --> 00:08:53.000]  因爲他沒有生存的空間
[00:08:53.000 --> 00:08:58.000]  他要跟着這個所謂的大哥來生存
[00:08:58.000 --> 00:09:02.000]  所以大哥要他去凝入這個弱小的
[00:09:02.000 --> 00:09:05.000]  他沒辦法他要做這個事情
[00:09:05.000 --> 00:09:12.000]  凝入他也成爲一個受害者也成爲一個受控訴的人
[00:09:12.000 --> 00:09:14.000]  怎麼樣去了解
[00:09:14.000 --> 00:09:18.000]  怎麼樣瞭解在這個世界的當中
[00:09:18.000 --> 00:09:23.000]  誰是苦難的源頭
[00:09:23.000 --> 00:09:27.000]  誰是受苦難的人
[00:09:27.000 --> 00:09:32.000]  這本書帶來的人很多的思想
[00:09:32.000 --> 00:09:36.000]  痛苦不一定有解釋
[00:09:36.000 --> 00:09:43.000]  但是我相信苦難卻有在當中起事的用意
[00:09:43.000 --> 00:09:48.000]  所以今天我希望用着我過去碰見的很多的事例
[00:09:48.000 --> 00:09:54.000]  跟大家來分享一下我們怎麼樣破解這個苦難之謎
[00:09:54.000 --> 00:09:57.000]  那我可以肯定的跟你說
[00:09:57.000 --> 00:10:00.000]  我跟你講到的跟你分享的
[00:10:00.000 --> 00:10:03.000]  只是在文字上面
[00:10:03.000 --> 00:10:08.000]  在聖經當中所給我能夠觸摸到的範圍
[00:10:08.000 --> 00:10:13.000]  在你實在生活當中所經歷的事情
[00:10:13.000 --> 00:10:19.000]  我實在沒有辦法在當中很武斷的跟你說
[00:10:19.000 --> 00:10:23.000]  這個的原理這些的看法會應在你的身上
[00:10:23.000 --> 00:10:27.000]  可以說要破解這個謎
[00:10:27.000 --> 00:10:31.000]  除了聖靈的感動跟神在你生命中
[00:10:31.000 --> 00:10:34.000]  所給你開膛的這個意念以外
[00:10:34.000 --> 00:10:37.000]  我實在無能爲力
[00:10:37.000 --> 00:10:41.000]  但是我覺得我們基督徒還是需要
[00:10:41.000 --> 00:10:45.000]  在這個膚淺的層面中去了解一下
[00:10:45.000 --> 00:10:50.000]  苦難到底對我們的生命中帶來什麼的啓示
[00:10:50.000 --> 00:10:52.000]  所以希望大家在聽完了以後
[00:10:52.000 --> 00:10:56.000]  你覺得沒用的話就把這個東西消掉就好了
[00:10:56.000 --> 00:11:01.000]  因爲每個人面對苦難的這個看法跟體會都不一樣
[00:11:01.000 --> 00:11:06.000]  最怕是人覺得他明白的給上帝更多
[00:11:06.000 --> 00:11:11.000]  就武斷的跟人家說你的苦難是因爲你有罪惡
[00:11:11.000 --> 00:11:15.000]  你的苦難是因爲你做錯些什麼事情
[00:11:15.000 --> 00:11:18.000]  我希望大家能夠在當中以這個態度
[00:11:18.000 --> 00:11:21.000]  來面對今天跟大家來分享的信息
[00:11:21.000 --> 00:11:27.000]  第一個,在我們生活很混亂的這個複雜的世界裏面
[00:11:27.000 --> 00:11:30.000]  要了解,我相信我比較超越
[00:11:30.000 --> 00:11:36.000]  我們在個別的苦難當中所有的看法
[00:11:36.000 --> 00:11:40.000]  有一些人不能夠明白苦難是因爲
[00:11:40.000 --> 00:11:46.000]  在他發生的事情裏面,特別是太個別性了
[00:11:46.000 --> 00:11:48.000]  跟人家講人家都不明白
[00:11:48.000 --> 00:11:51.000]  比方說我碰到一個太太
[00:11:51.000 --> 00:11:56.000]  她懷孕的期間,她失去了她的嬰孩,懷胎的嬰孩
[00:11:56.000 --> 00:12:00.000]  那麼會要找出這個醫學上面的原因
[00:12:00.000 --> 00:12:03.000]  她就尋遍了她在懷孕期間
[00:12:03.000 --> 00:12:05.000]  所有一切的病例記錄
[00:12:05.000 --> 00:12:07.000]  以後來尋找一下過去家屬裏面
[00:12:07.000 --> 00:12:10.000]  有沒有一些的遺傳上面的原因
[00:12:10.000 --> 00:12:13.000]  到最後只可以得出一個可能的
[00:12:13.000 --> 00:12:15.000]  這個失掉嬰孩的這個原因
[00:12:15.000 --> 00:12:18.000]  就是在她懷孕期間,曾經有一個晚上
[00:12:18.000 --> 00:12:22.000]  喫了一個Tarantula
[00:12:22.000 --> 00:12:27.000]  到底是Tarantula是引發出她真的小孩子掉了
[00:12:27.000 --> 00:12:33.000]  但對她來說,這個是唯一她能夠解釋的地方
[00:12:33.000 --> 00:12:35.000]  我上次有跟大家講過
[00:12:35.000 --> 00:12:38.000]  當中我們有一對的夫婦,律師的夫婦
[00:12:38.000 --> 00:12:43.000]  有一天去旅行,就去了海邊
[00:12:43.000 --> 00:12:45.000]  坐了一個遊船,海邊
[00:12:45.000 --> 00:12:48.000]  而她的先生很喜歡水上的運動
[00:12:48.000 --> 00:12:51.000]  所以她跳下去游泳的時候
[00:12:51.000 --> 00:12:55.000]  就經過那個地方有一個看不見她的一個人
[00:12:55.000 --> 00:13:00.000]  駕駛着那個飛行的這個叫Jax,Water Jax
[00:13:00.000 --> 00:13:03.000]  結果衝過去的時候,她就昏迷
[00:13:03.000 --> 00:13:07.000]  到了她被拉到這個船上面的時候
[00:13:07.000 --> 00:13:08.000]  她就已經沒氣
[00:13:08.000 --> 00:13:15.000]  當場的是她的太太跟兩個小孩子
[00:13:15.000 --> 00:13:19.000]  我復導過這個的家庭
[00:13:19.000 --> 00:13:24.000]  她每次要問牧師的問題都是一樣
[00:13:24.000 --> 00:13:28.000]  爲什麼是我們家
[00:13:28.000 --> 00:13:36.000]  爲什麼這個事情發生在我們的家裏面
[00:13:36.000 --> 00:13:39.000]  我那個時候給她的回答
[00:13:39.000 --> 00:13:42.000]  我說我不知道
[00:13:42.000 --> 00:13:44.000]  我不是上帝
[00:13:44.000 --> 00:13:47.000]  我可以感應你的需要
[00:13:47.000 --> 00:13:48.000]  我感應你的痛苦
[00:13:48.000 --> 00:13:51.000]  但是我沒有辦法給答案給你
[00:13:51.000 --> 00:13:54.000]  她尋找了很多有名的大的牧師
[00:13:54.000 --> 00:13:56.000]  所給她的答案
[00:13:56.000 --> 00:13:59.000]  到最後過了大概有七年八年以後
[00:13:59.000 --> 00:14:02.000]  當我們離開了馬尼蘭過來
[00:14:02.000 --> 00:14:04.000]  這邊牧養教會的時候
[00:14:04.000 --> 00:14:07.000]  她寫了一個謝謝卡給我們
[00:14:07.000 --> 00:14:09.000]  裏面寫了一句話
[00:14:09.000 --> 00:14:11.000]  這句話很簡單
[00:14:11.000 --> 00:14:14.000]  謝謝牧師
[00:14:14.000 --> 00:14:16.000]  我要尋找的答案
[00:14:16.000 --> 00:14:18.000]  我沒有找到
[00:14:18.000 --> 00:14:21.000]  但是當你說我不明白的時候
[00:14:21.000 --> 00:14:28.000]  我覺得這個答案就安慰了我的一生
[00:14:28.000 --> 00:14:32.000]  苦難來臨到底是什麼的原因
[00:14:32.000 --> 00:14:35.000]  沒有辦法有一個正確的答案
[00:14:35.000 --> 00:14:42.000]  最近在中國裏面有一些種族衝突的事案
[00:14:42.000 --> 00:14:44.000]  好好的一個人上火車
[00:14:44.000 --> 00:14:46.000]  在火車站等火車
[00:14:46.000 --> 00:14:50.000]  結果一下子一個人帶着鐮刀來
[00:14:50.000 --> 00:14:52.000]  就割就殺
[00:14:52.000 --> 00:14:55.000]  死了一百多人
[00:14:55.000 --> 00:14:57.000]  怎麼去解釋呢
[00:14:57.000 --> 00:14:59.000]  你不是當事人
[00:14:59.000 --> 00:15:01.000]  你就解釋得很清楚
[00:15:01.000 --> 00:15:03.000]  當你是當事人的時候
[00:15:03.000 --> 00:15:09.000]  你就有口無言
[00:15:09.000 --> 00:15:12.000]  荒唐的世界讓我們沒有辦法明白苦難
[00:15:12.000 --> 00:15:13.000]  所以在苦難的當中
[00:15:13.000 --> 00:15:17.000]  我們都很希望找出一個結果
[00:15:17.000 --> 00:15:19.000]  最簡單的
[00:15:19.000 --> 00:15:22.000]  人最願意苛求的一個答案
[00:15:22.000 --> 00:15:26.000]  就是一個容易接受的一個苦難的方案
[00:15:26.000 --> 00:15:28.000]  你告訴我就是那個他人了
[00:15:28.000 --> 00:15:30.000]  我就安心
[00:15:30.000 --> 00:15:32.000]  你就是說當天
[00:15:32.000 --> 00:15:34.000]  就是那個老師叫他在火車站等我
[00:15:34.000 --> 00:15:35.000]  所以才發生這個事情
[00:15:35.000 --> 00:15:37.000]  做好了
[00:15:37.000 --> 00:15:41.000]  我們往往在面對很複雜的苦難的問題當中
[00:15:41.000 --> 00:15:43.000]  人的自然傾向
[00:15:43.000 --> 00:15:46.000]  就是說給我一個簡單的答案
[00:15:46.000 --> 00:15:50.000]  讓我把這個事情能夠埋牀掉
[00:15:50.000 --> 00:15:51.000]  能夠解決掉
[00:15:51.000 --> 00:15:54.000]  能夠從歷史當中封閉掉
[00:15:54.000 --> 00:15:56.000]  讓我能夠走出來
[00:15:56.000 --> 00:15:59.000]  這個是我們常常都刻目的
[00:15:59.000 --> 00:16:02.000]  所以有許多的時候
[00:16:02.000 --> 00:16:04.000]  我們經歷到患難的時候
[00:16:04.000 --> 00:16:06.000]  我們都問爲什麼
[00:16:06.000 --> 00:16:07.000]  其實在咒語裏面
[00:16:07.000 --> 00:16:09.000]  智慧文學裏面
[00:16:09.000 --> 00:16:13.000]  常常都有兩個字經常的出現
[00:16:13.000 --> 00:16:14.000]  第一個就是
[00:16:14.000 --> 00:16:16.000]  爲什麼
[00:16:16.000 --> 00:16:17.000]  Why
[00:16:17.000 --> 00:16:18.000]  另外一個字就是
[00:16:18.000 --> 00:16:19.000]  有多久
[00:16:19.000 --> 00:16:21.000]  How long
[00:16:21.000 --> 00:16:24.000]  離不開這兩個範圍
[00:16:24.000 --> 00:16:26.000]  那麼人要尋找一個簡單的答案
[00:16:26.000 --> 00:16:31.000]  可以把人的經歷分爲四個部分
[00:16:31.000 --> 00:16:32.000]  第一個部分
[00:16:32.000 --> 00:16:35.000]  就是我們基督徒常希望看到的
[00:16:35.000 --> 00:16:37.000]  就是主啊
[00:16:37.000 --> 00:16:39.000]  你在這個患難的當中
[00:16:39.000 --> 00:16:41.000]  你治理我的世界好了
[00:16:41.000 --> 00:16:44.000]  你告訴我這個世界當中有次序的
[00:16:44.000 --> 00:16:46.000]  有因果關係的
[00:16:46.000 --> 00:16:47.000]  是因爲我喫了它了
[00:16:47.000 --> 00:16:49.000]  所以我懷孕當中就變形了
[00:16:49.000 --> 00:16:50.000]  因而變神了
[00:16:50.000 --> 00:16:54.000]  就沒有辦法來成結
[00:16:54.000 --> 00:16:57.000]  所以很多時候我們要尋找一個簡單的答案
[00:16:57.000 --> 00:16:59.000]  就把複雜的世界
[00:16:59.000 --> 00:17:01.000]  簡化到一個我們能夠接受的範圍
[00:17:01.000 --> 00:17:06.000]  但是這個可能不是答案的根源
[00:17:06.000 --> 00:17:09.000]  你看一下《創世紀》的第一章
[00:17:09.000 --> 00:17:11.000]  在神創造天地的時候
[00:17:11.000 --> 00:17:13.000]  不是規規矩矩的嗎
[00:17:13.000 --> 00:17:14.000]  是不是
[00:17:14.000 --> 00:17:15.000]  當中有講到
[00:17:15.000 --> 00:17:17.000]  哪一天做什麼
[00:17:17.000 --> 00:17:19.000]  神看爲是好的
[00:17:19.000 --> 00:17:23.000]  後面有講到水跟空氣要分開
[00:17:23.000 --> 00:17:26.000]  上面說天上的水要墜在一處
[00:17:26.000 --> 00:17:29.000]  下面的地上有生出來的青草
[00:17:29.000 --> 00:17:32.000]  結種子的蔬菜都是好的
[00:17:32.000 --> 00:17:34.000]  我們常有這種的觀念
[00:17:34.000 --> 00:17:35.000]  就是說
[00:17:35.000 --> 00:17:37.000]  若是事情能夠排列得整齊的時候
[00:17:37.000 --> 00:17:39.000]  我就能夠接受
[00:17:39.000 --> 00:17:40.000]  但答案是
[00:17:40.000 --> 00:17:42.000]  就算是非常整齊
[00:17:42.000 --> 00:17:45.000]  有原理有因果關係的
[00:17:45.000 --> 00:17:47.000]  對你來說苦難
[00:17:47.000 --> 00:17:49.000]  都沒有辦法接受
[00:17:49.000 --> 00:17:51.000]  對嗎
[00:17:51.000 --> 00:17:55.000]  那爲什麼人尋找這種的路向
[00:17:55.000 --> 00:17:59.000]  是因爲人不喜歡生活在一個混亂
[00:17:59.000 --> 00:18:02.000]  沒有指引的世界裏面
[00:18:02.000 --> 00:18:05.000]  混亂的世界
[00:18:05.000 --> 00:18:08.000]  我們覺得不能夠去接受
[00:18:08.000 --> 00:18:12.000]  也不能夠怎麼樣去往前走的一步
[00:18:12.000 --> 00:18:14.000]  但是相對來說
[00:18:14.000 --> 00:18:17.000]  當我們接受一個規律的世界的時候
[00:18:17.000 --> 00:18:21.000]  大概我們跟神之間那個信仰的關係的依靠
[00:18:21.000 --> 00:18:25.000]  可能也沒有一個活動的空間
[00:18:25.000 --> 00:18:27.000]  所有的事情都能夠解釋
[00:18:27.000 --> 00:18:30.000]  如同蘋果在樹上掉下來的一樣
[00:18:30.000 --> 00:18:32.000]  那麼哪需要我在當中
[00:18:32.000 --> 00:18:36.000]  喂着掉下來的蘋果來讚美主呢
[00:18:36.000 --> 00:18:38.000]  若是世界當中所有的規律
[00:18:38.000 --> 00:18:41.000]  是因爲有一個人喝醉酒
[00:18:41.000 --> 00:18:43.000]  喝松酒
[00:18:43.000 --> 00:18:46.000]  開車撞到一個路人
[00:18:46.000 --> 00:18:48.000]  這個路人死了
[00:18:48.000 --> 00:18:50.000]  若是這些都能夠解釋的話
[00:18:50.000 --> 00:18:53.000]  我會怎麼樣可以瞭解到
[00:18:53.000 --> 00:18:58.000]  一個撞死人的駕駛的人
[00:18:58.000 --> 00:19:00.000]  他是如何的需要經歷到
[00:19:00.000 --> 00:19:06.000]  神同樣的憐憫跟寬恕呢
[00:19:06.000 --> 00:19:12.000]  今天有太多的人把苦難歸類成爲一個範圍
[00:19:12.000 --> 00:19:14.000]  在西雅圖有一個很出名的牧師
[00:19:14.000 --> 00:19:18.000]  把人在歷史當中記載的人的痛苦
[00:19:18.000 --> 00:19:22.000]  歸類成爲13個類型
[00:19:22.000 --> 00:19:25.000]  若是有興趣你買他一本書來看
[00:19:25.000 --> 00:19:27.000]  你看下來覺得真的很好
[00:19:27.000 --> 00:19:32.000]  原來這個類型的苦難
[00:19:32.000 --> 00:19:33.000]  都寫出來
[00:19:33.000 --> 00:19:36.000]  有一些是壓倒下來的苦難
[00:19:36.000 --> 00:19:38.000]  有一些是承受出來的苦難
[00:19:38.000 --> 00:19:40.000]  有一些是不知道的苦難
[00:19:40.000 --> 00:19:42.000]  有些時候是因果關係的苦難
[00:19:42.000 --> 00:19:43.000]  都列出來了
[00:19:43.000 --> 00:19:45.000]  但是看完這一本書的時候
[00:19:45.000 --> 00:19:47.000]  你的確對苦難有更多的瞭解
[00:19:47.000 --> 00:19:49.000]  但是你卻仍然不能夠接受
[00:19:49.000 --> 00:19:55.000]  苦難在你生命當中的這種影響
[00:19:55.000 --> 00:19:57.000]  所以很多時候當我們認識上帝的時候
[00:19:57.000 --> 00:20:00.000]  我們也都很願意把神
[00:20:00.000 --> 00:20:04.000]  規範在這種神治理的範圍裏面
[00:20:04.000 --> 00:20:06.000]  神啊你不是公義的嗎
[00:20:06.000 --> 00:20:07.000]  那既然你公義
[00:20:07.000 --> 00:20:11.000]  爲什麼你在當中要允許這個罪惡的事情發生呢
[00:20:11.000 --> 00:20:14.000]  所以在約伯記的第一章第二章就講到
[00:20:14.000 --> 00:20:21.000]  當中這個人受苦的主要的原因不是撒旦
[00:20:21.000 --> 00:20:22.000]  是上帝
[00:20:22.000 --> 00:20:23.000]  你看見嗎
[00:20:23.000 --> 00:20:26.000]  若是上帝說No的話
[00:20:26.000 --> 00:20:28.000]  那約伯要受這個痛苦嗎
[00:20:28.000 --> 00:20:30.000]  不用
[00:20:30.000 --> 00:20:33.000]  我們看神就是一個規規矩矩
[00:20:33.000 --> 00:20:37.000]  科學觀的這種的上帝
[00:20:37.000 --> 00:20:40.000]  我們很喜歡把上帝放在一個框框裏面
[00:20:40.000 --> 00:20:44.000]  讓我們在當中可以按照神工作的原理
[00:20:44.000 --> 00:20:47.000]  來放下我們對上帝的依靠
[00:20:47.000 --> 00:20:51.000]  今天科學主義對信仰的影響就在這裏
[00:20:51.000 --> 00:20:54.000]  有許多的事情
[00:20:54.000 --> 00:20:55.000]  真的明白了原理
[00:20:55.000 --> 00:20:59.000]  你就能夠接受嗎
[00:20:59.000 --> 00:21:02.000]  第二個
