
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹,平安,我們先一起祈禱
[00:03:00.000 --> 00:03:02.000]  還在教會裏面的信徒
[00:03:02.000 --> 00:03:04.000]  沒有被提
[00:03:04.000 --> 00:03:06.000]  還反而遭受更多迫害
[00:03:06.000 --> 00:03:09.000]  他們就會懷疑自己
[00:03:09.000 --> 00:03:12.000]  是不是我信心不足
[00:03:12.000 --> 00:03:15.000]  所以主耶穌沒有把我提走
[00:03:15.000 --> 00:03:19.000]  反而讓我們受更多迫害
[00:03:19.000 --> 00:03:23.000]  這就是他們驚慌的原因
[00:03:23.000 --> 00:03:26.000]  然後我們從今天的經文去了解
[00:03:26.000 --> 00:03:31.000]  主在來之前的重要現象或預兆
[00:03:31.000 --> 00:03:35.000]  以致我們不會受人迷惑
[00:03:35.000 --> 00:03:38.000]  不信謠言或謊言
[00:03:38.000 --> 00:03:42.000]  在未仔細思考保羅所說的
[00:03:42.000 --> 00:03:46.000]  主在來之前會有的預兆之先
[00:03:46.000 --> 00:03:49.000]  我想提醒大家要記得
[00:03:49.000 --> 00:03:52.000]  當時教會的處境
[00:03:52.000 --> 00:03:55.000]  根據專家的考究
[00:03:55.000 --> 00:04:01.000]  這封信大概是在公元51年左右寫的
[00:04:01.000 --> 00:04:04.000]  這個年份有什麼重要性呢?
[00:04:04.000 --> 00:04:06.000]  首先我們要知道
[00:04:06.000 --> 00:04:09.000]  我們現在有的新約聖經
[00:04:09.000 --> 00:04:12.000]  不是一次過寫成的
[00:04:12.000 --> 00:04:15.000]  實際上新約的書卷
[00:04:15.000 --> 00:04:17.000]  是在不同的時候寫的
[00:04:17.000 --> 00:04:20.000]  有些早些有些晚些
[00:04:20.000 --> 00:04:23.000]  在我們現在的新約福音書
[00:04:23.000 --> 00:04:26.000]  雖然排在最前面
[00:04:26.000 --> 00:04:31.000]  但是最早寫成的一本福音書
[00:04:31.000 --> 00:04:34.000]  可能是《馬可福音》
[00:04:34.000 --> 00:04:39.000]  都是在公元60年至90年間
[00:04:39.000 --> 00:04:45.000]  四本福音書是在公元後60至90年間寫成的
[00:04:45.000 --> 00:04:49.000]  但是全本新約27卷書
[00:04:49.000 --> 00:04:51.000]  就一直過了幾百年
[00:04:51.000 --> 00:04:54.000]  到了公元393年的時候
[00:04:54.000 --> 00:04:57.000]  在協蒲教會的議會中
[00:04:57.000 --> 00:05:01.000]  才被確立為正典
[00:05:01.000 --> 00:05:04.000]  被教會接受為我們信仰的權威
[00:05:04.000 --> 00:05:09.000]  成為我們現在的新約聖經
[00:05:09.000 --> 00:05:10.000]  換句話說
[00:05:10.000 --> 00:05:13.000]  當保羅在公元51年左右
[00:05:13.000 --> 00:05:15.000]  寫《貼薩羅尼加後書》的時候
[00:05:15.000 --> 00:05:18.000]  他是沒有《馬太福音》在手
[00:05:18.000 --> 00:05:22.000]  更加是沒有《啟示錄》在手
[00:05:22.000 --> 00:05:26.000]  我們記得保羅是試圖
[00:05:26.000 --> 00:05:32.000]  但是他沒有在主耶穌在世的時候跟隨過主耶穌
[00:05:32.000 --> 00:05:38.000]  那麼他怎麼知道有關主耶穌再來之前的預兆呢?
[00:05:38.000 --> 00:05:43.000]  是不是上帝給他特殊的啟示呢?
[00:05:43.000 --> 00:05:45.000]  是有可能的
[00:05:45.000 --> 00:05:47.000]  但是沒有證據
[00:05:47.000 --> 00:05:49.000]  我們從來沒有看到
[00:05:49.000 --> 00:05:54.000]  他得到有關主在來的特殊啟示
[00:05:54.000 --> 00:05:56.000]  不過還有另外一個可能性
[00:05:56.000 --> 00:06:01.000]  就是從舊約聖經去了解
[00:06:01.000 --> 00:06:04.000]  保羅是一位學者
[00:06:04.000 --> 00:06:08.000]  他是很熟悉舊約聖經的
[00:06:08.000 --> 00:06:11.000]  他對主在來之前的預兆
[00:06:11.000 --> 00:06:14.000]  都可以在舊約中找到
[00:06:14.000 --> 00:06:18.000]  有沒有一題思想主在來之前的預兆
[00:06:18.000 --> 00:06:24.000]  特別是有關不法之人的事
[00:06:24.000 --> 00:06:29.000]  經文二章二節提到主的日子
[00:06:29.000 --> 00:06:33.000]  特別指主在來的日子
[00:06:33.000 --> 00:06:35.000]  因為二章一節提到
[00:06:35.000 --> 00:06:37.000]  關於我們主耶穌基督的來臨
[00:06:37.000 --> 00:06:40.000]  和我們到他那裡聚集
[00:06:40.000 --> 00:06:42.000]  所以第二節說主的日子
[00:06:42.000 --> 00:06:46.000]  其實不是說在主在世的日子
[00:06:46.000 --> 00:06:49.000]  是指主耶穌基督要來臨的日子
[00:06:49.000 --> 00:06:51.000]  叫做主的日子
[00:06:51.000 --> 00:06:54.000]  而在舊約聖經裡面用的
[00:06:54.000 --> 00:06:57.000]  如果我們看中文聖經
[00:06:57.000 --> 00:07:00.000]  就是耶和華的日子
[00:07:00.000 --> 00:07:04.000]  但是我們要知道猶太人的一個傳統
[00:07:04.000 --> 00:07:09.000]  當舊約聖經出現耶和華的名字
[00:07:09.000 --> 00:07:14.000]  猶太人是不會讀的
[00:07:14.000 --> 00:07:19.000]  我們知道它有四個希伯來文的字母串成
[00:07:19.000 --> 00:07:21.000]  一般現在學者認為
[00:07:21.000 --> 00:07:24.000]  如果要讀出來應該是Yahweh
[00:07:24.000 --> 00:07:26.000]  大約是這樣的音
[00:07:26.000 --> 00:07:28.000]  但是猶太人的傳統
[00:07:28.000 --> 00:07:30.000]  看到這個名字的時候
[00:07:30.000 --> 00:07:32.000]  他們是不會讀的
[00:07:32.000 --> 00:07:33.000]  那他們怎麼處理呢
[00:07:33.000 --> 00:07:34.000]  是照過去嗎
[00:07:34.000 --> 00:07:35.000]  不是
[00:07:35.000 --> 00:07:39.000]  他們將那個名字改成做上主
[00:07:39.000 --> 00:07:42.000]  就是主的日子
[00:07:42.000 --> 00:07:48.000]  其實就跟新約聖經說的主的日子一樣意思
[00:07:48.000 --> 00:07:53.000]  耶和華的日子就是主的日子
[00:07:53.000 --> 00:07:55.000]  但是在舊約時代才知道
[00:07:55.000 --> 00:07:57.000]  他們分不清楚
[00:07:57.000 --> 00:07:59.000]  主再來是有兩次
[00:07:59.000 --> 00:08:01.000]  第一次來和第二次再來
[00:08:01.000 --> 00:08:06.000]  是有一個時間上的間隔
[00:08:06.000 --> 00:08:09.000]  現在就讓我們讀幾次舊約聖經
[00:08:09.000 --> 00:08:10.000]  稍微了解一下
[00:08:10.000 --> 00:08:13.000]  耶和華的日子會有什麼事發生呢
[00:08:13.000 --> 00:08:17.000]  在《耳塞阿書》十三章九節就這樣說
[00:08:17.000 --> 00:08:20.000]  看啊!耶和華的日子臨到
[00:08:20.000 --> 00:08:22.000]  必有殘忍憤恨烈怒
[00:08:22.000 --> 00:08:25.000]  使這地方荒蕪
[00:08:25.000 --> 00:08:27.000]  除滅其中的罪人
[00:08:27.000 --> 00:08:30.000]  在《耳塞阿書》三十章三節就說
[00:08:30.000 --> 00:08:32.000]  因為日子近了
[00:08:32.000 --> 00:08:35.000]  耶和華的日子臨近了
[00:08:35.000 --> 00:08:37.000]  那是默魂之日
[00:08:37.000 --> 00:08:40.000]  受罰之期
[00:08:40.000 --> 00:08:42.000]  在《約議書》二章二十八節
[00:08:42.000 --> 00:08:45.000]  我們基督徒會很熟悉這節
[00:08:45.000 --> 00:08:49.000]  以後我要將我的靈梟灌繁有血肉之軀的
[00:08:49.000 --> 00:08:51.000]  你們的兒女要說預言
[00:08:51.000 --> 00:08:53.000]  你們的老人要做義夢
[00:08:53.000 --> 00:08:56.000]  你們的少年要見異象
[00:08:56.000 --> 00:08:59.000]  在《訛巴底下書》一章十五節
[00:08:59.000 --> 00:09:01.000]  耶和華的日子臨近萬國
[00:09:01.000 --> 00:09:02.000]  你所做的
[00:09:02.000 --> 00:09:05.000]  人也必向你照樣做
[00:09:05.000 --> 00:09:09.000]  你的報應必歸到自己頭上
[00:09:09.000 --> 00:09:12.000]  在《薩加利亞書》十四章一節
[00:09:12.000 --> 00:09:15.000]  看啊!耶和華的日子臨近了
[00:09:15.000 --> 00:09:17.000]  你的財物必被搶了
[00:09:17.000 --> 00:09:20.000]  在你中間被瓜分
[00:09:20.000 --> 00:09:23.000]  舊日最後一位先知
[00:09:23.000 --> 00:09:25.000]  《馬拉基書》四章一節
[00:09:25.000 --> 00:09:27.000]  萬軍之耶和華說
[00:09:27.000 --> 00:09:29.000]  看啊!那一日臨近
[00:09:29.000 --> 00:09:31.000]  誓如燒著火爐
[00:09:31.000 --> 00:09:35.000]  犯抗澳的和諧惡的都如歲劫
[00:09:35.000 --> 00:09:37.000]  在那一日被燒盡
[00:09:37.000 --> 00:09:40.000]  根與枝條無一存留
[00:09:40.000 --> 00:09:42.000]  從這些經文中
[00:09:42.000 --> 00:09:45.000]  我們可以看到主的日子
[00:09:45.000 --> 00:09:48.000]  是上帝審判世人的日子
[00:09:48.000 --> 00:09:51.000]  是可怕的日子
[00:09:51.000 --> 00:09:54.000]  所以貼索羅尼加的弟兄姊妹聽到
[00:09:54.000 --> 00:09:56.000]  主的日子已經到了
[00:09:56.000 --> 00:09:58.000]  我們還留在地上
[00:09:58.000 --> 00:10:00.000]  真的很害怕
[00:10:00.000 --> 00:10:04.000]  當然舊約先知對主來的日子
[00:10:04.000 --> 00:10:06.000]  都有好的一面
[00:10:06.000 --> 00:10:08.000]  不僅僅是審判的一面
[00:10:08.000 --> 00:10:12.000]  也有提到有新天新地新氣象
[00:10:12.000 --> 00:10:14.000]  例如
[00:10:14.000 --> 00:10:16.000]  以塞亞書六十五章十七節說
[00:10:16.000 --> 00:10:19.000]  看啊!我做新天新地
[00:10:19.000 --> 00:10:21.000]  從前的事不被記念
[00:10:21.000 --> 00:10:23.000]  也不被人放在心上
[00:10:23.000 --> 00:10:24.000]  好了
[00:10:24.000 --> 00:10:26.000]  了解過保羅是怎樣知道
[00:10:26.000 --> 00:10:29.000]  有關主在來的日子之後
[00:10:29.000 --> 00:10:32.000]  我們繼續看今天的經文
[00:10:32.000 --> 00:10:36.000]  第三節就提到主在來之前的預兆
[00:10:36.000 --> 00:10:40.000]  因為那日子以前必有叛教的事
[00:10:40.000 --> 00:10:43.000]  並有那不法的人
[00:10:43.000 --> 00:10:45.000]  那沉淪之子出現
[00:10:45.000 --> 00:10:48.000]  這裡其實就提到兩個預兆
[00:10:48.000 --> 00:10:52.000]  第一就是出現叛教的事
[00:10:52.000 --> 00:10:55.000]  第二就是有一位不法的人
[00:10:55.000 --> 00:10:59.000]  他還有一個別名叫沉淪之子會出現
[00:10:59.000 --> 00:11:01.000]  先說說叛教的事
[00:11:01.000 --> 00:11:05.000]  然後再說不法的人的特徵
[00:11:05.000 --> 00:11:07.000]  既然說叛教
[00:11:07.000 --> 00:11:11.000]  那就是說他們一定是信徒
[00:11:11.000 --> 00:11:13.000]  曾經信過耶穌
[00:11:13.000 --> 00:11:17.000]  甚至在教會中熱心侍奉信徒
[00:11:17.000 --> 00:11:22.000]  不過後來他就選擇離開教會成為叛道
[00:11:22.000 --> 00:11:27.000]  所以舊的和合本就譯為離道反教
[00:11:27.000 --> 00:11:29.000]  離開道理 反教
[00:11:29.000 --> 00:11:34.000]  這種情況可能不是一兩個人離開教會
[00:11:34.000 --> 00:11:37.000]  有一兩個人離開教會
[00:11:37.000 --> 00:11:39.000]  就常常都會見到
[00:11:39.000 --> 00:11:43.000]  一兩個人走散步假教義
[00:11:43.000 --> 00:11:48.000]  但這種情況就更加有可能是一種群眾運動
[00:11:48.000 --> 00:11:53.000]  是有組織有系統地反對教會和整個基督教
[00:11:53.000 --> 00:11:59.000]  也更有可能是由不法的人作為一位領導
[00:11:59.000 --> 00:12:01.000]  領導這個反教運動
[00:12:01.000 --> 00:12:06.000]  現在讓我們來認識這位不法的人的特色
[00:12:06.000 --> 00:12:11.000]  我們不會那麼容易受騙
[00:12:11.000 --> 00:12:15.000]  這位不法的人其實只有兩個特色
[00:12:15.000 --> 00:12:18.000]  第一就是高抬自己
[00:12:18.000 --> 00:12:22.000]  第二就是能夠行義能和神蹟
[00:12:22.000 --> 00:12:24.000]  我們先來思想一下
[00:12:24.000 --> 00:12:27.000]  第一個特色就是他高抬自己
[00:12:27.000 --> 00:12:29.000]  在第二章第四節說
[00:12:29.000 --> 00:12:31.000]  那抵擋者高抬自己
[00:12:31.000 --> 00:12:33.000]  超過一切稱為神明的
[00:12:33.000 --> 00:12:35.000]  和一切受人敬拜的
[00:12:35.000 --> 00:12:40.000]  甚至坐在上帝的殿裡自稱為上帝
[00:12:40.000 --> 00:12:46.000]  那位不法的人在第三節也被稱為沉淪之子
[00:12:46.000 --> 00:12:50.000]  而在第四節又被稱為抵擋者
[00:12:50.000 --> 00:12:54.000]  希伯來文裡面有一個字叫做撒旦
[00:12:54.000 --> 00:12:58.000]  一般撒旦是一個音譯
[00:12:58.000 --> 00:13:02.000]  其實這個是從希伯來文撒旦譯出來的
[00:13:02.000 --> 00:13:06.000]  但是撒旦這個字其實它有意思的
[00:13:06.000 --> 00:13:11.000]  它的意思就是抵擋敵對的意思
[00:13:11.000 --> 00:13:16.000]  不法的人高抬自己到一個程度
[00:13:16.000 --> 00:13:19.000]  就是超過一切稱為神明的
[00:13:19.000 --> 00:13:22.000]  和一切受人敬拜的
[00:13:22.000 --> 00:13:25.000]  就是他把自己當作神
[00:13:25.000 --> 00:13:27.000]  當作上帝
[00:13:27.000 --> 00:13:33.000]  並且他還會坐在上帝的殿裡自稱為上帝
[00:13:33.000 --> 00:13:36.000]  這件事我們又要想一想
[00:13:36.000 --> 00:13:39.000]  又要思考一下
[00:13:39.000 --> 00:13:45.000]  我們知道保羅是在公元51年寫這封信
[00:13:45.000 --> 00:13:47.000]  他寫這封信的時候
[00:13:47.000 --> 00:13:52.000]  耶路撒冷的聖殿還是在耶路撒冷
[00:13:52.000 --> 00:13:58.000]  那座聖殿就不是所羅門所建的第一座聖殿
[00:13:58.000 --> 00:14:01.000]  而是後來重建的
[00:14:01.000 --> 00:14:06.000]  故此也被人稱為是第二聖殿
[00:14:06.000 --> 00:14:11.000]  不過這座第二聖殿在主要70年的時間
[00:14:11.000 --> 00:14:14.000]  是被羅馬人拆毀了
[00:14:14.000 --> 00:14:16.000]  沒有了
[00:14:16.000 --> 00:14:18.000]  所以現在耶路撒冷沒有聖殿
[00:14:18.000 --> 00:14:24.000]  只有一座回教寺
[00:14:24.000 --> 00:14:29.000]  那麼聖殿以後會不會重建呢
[00:14:29.000 --> 00:14:34.000]  這個問題就跟這個不法的人很有聯繫
[00:14:34.000 --> 00:14:36.000]  不法的人要坐在聖殿
[00:14:36.000 --> 00:14:38.000]  自稱為上帝叫你們拜祭他
[00:14:38.000 --> 00:14:39.000]  如果沒有聖殿
[00:14:39.000 --> 00:14:42.000]  這個不法的人就不可以出現了
[00:14:42.000 --> 00:14:47.000]  現代的確是有些猶太人
[00:14:47.000 --> 00:14:52.000]  相信盼望要重建第三聖殿
[00:14:52.000 --> 00:14:54.000]  不單止想著建聖殿
[00:14:54.000 --> 00:14:58.000]  他們現在已經設立了祭祀學院
[00:14:58.000 --> 00:15:05.000]  並且製造了在舊聖殿裏面的器具
[00:15:05.000 --> 00:15:08.000]  以便聖殿一旦重建
[00:15:08.000 --> 00:15:14.000]  它立即可以恢復舊約所有的敬拜儀式
[00:15:14.000 --> 00:15:17.000]  有很多堅持要盡量按字面解經的
[00:15:17.000 --> 00:15:20.000]  基督教牧師、神學家都好
[00:15:20.000 --> 00:15:24.000]  都會相信第三聖殿是會被重建的
[00:15:24.000 --> 00:15:27.000]  但是我就不是很同意
[00:15:27.000 --> 00:15:34.000]  我認為第三聖殿其實是指耶穌基督
[00:15:34.000 --> 00:15:35.000]  為什麼呢?
[00:15:35.000 --> 00:15:39.000]  因為在約翰福音2章19節這樣說
[00:15:39.000 --> 00:15:41.000]  耶穌回答他們說
[00:15:41.000 --> 00:15:42.000]  你們拆毀這地
[00:15:42.000 --> 00:15:45.000]  我三日內要把它重建
[00:15:45.000 --> 00:15:50.000]  2章21節司徒約翰解釋
[00:15:50.000 --> 00:15:56.000]  但耶穌所說的地是指他的身體
[00:15:56.000 --> 00:15:59.000]  不是一座有形有體的物質聖殿
[00:15:59.000 --> 00:16:03.000]  是指耶穌基督的身體
[00:16:03.000 --> 00:16:09.000]  如果我們相信第三聖殿會重建的人
[00:16:09.000 --> 00:16:13.000]  那這一類人會多了一個預兆
[00:16:13.000 --> 00:16:15.000]  就是主祭禮之前
[00:16:15.000 --> 00:16:17.000]  聖殿首先要被重建
[00:16:17.000 --> 00:16:19.000]  然後不法的人會出現
[00:16:19.000 --> 00:16:24.000]  出現之後坐在聖殿叫人去拜祭他
[00:16:24.000 --> 00:16:29.000]  但是如果我們相信聖殿是象徵基督的教會
[00:16:29.000 --> 00:16:32.000]  教會都被稱為基督的身體
[00:16:32.000 --> 00:16:37.000]  因為使徒彼得在彼得前書2章5節就說
[00:16:37.000 --> 00:16:39.000]  所有基督徒都是什麼?
[00:16:39.000 --> 00:16:45.000]  你們作為活石要被建造成屬靈的殿
[00:16:45.000 --> 00:16:47.000]  其實我們就是聖殿
[00:16:47.000 --> 00:16:49.000]  第三聖殿
[00:16:49.000 --> 00:16:52.000]  我們的預兆是什麼呢?
[00:16:52.000 --> 00:16:55.000]  對我們來說預兆我們就要觀察
[00:16:55.000 --> 00:16:58.000]  有沒有人在教會裡面高抬自己
[00:16:58.000 --> 00:17:00.000]  自稱是神
[00:17:00.000 --> 00:17:03.000]  叫所有基督徒都拜祭他
[00:17:03.000 --> 00:17:07.000]  歷代以來其實有很多所謂基督教的
[00:17:07.000 --> 00:17:10.000]  異端教派的教主們
[00:17:10.000 --> 00:17:12.000]  都很喜歡稱自己是神
[00:17:12.000 --> 00:17:15.000]  或者是基督在言
[00:17:15.000 --> 00:17:19.000]  但是他們並不是這裡所說的不法者
[00:17:19.000 --> 00:17:22.000]  以前韓國有一位叫文選明
[00:17:22.000 --> 00:17:26.000]  他創辦了的統一教會是一個典型的例子
[00:17:26.000 --> 00:17:30.000]  統一教會好像在美國比較盛行
[00:17:30.000 --> 00:17:34.000]  但是他都只是作為統一教會裡面
[00:17:34.000 --> 00:17:37.000]  他在那個教會裡面抬高自己
[00:17:37.000 --> 00:17:42.000]  並不是在所有基督教會中自稱為上帝
[00:17:42.000 --> 00:17:45.000]  我們看看不法者還有第二個特色
[00:17:45.000 --> 00:17:48.000]  就是第9節告訴我們
[00:17:48.000 --> 00:17:53.000]  這不法的人來是靠撒旦的運作
[00:17:53.000 --> 00:17:55.000]  行各樣的異能、神職
[00:17:55.000 --> 00:17:58.000]  或者是虛假的歧視
[00:17:58.000 --> 00:18:02.000]  我們想一想這三種的能力
[00:18:02.000 --> 00:18:04.000]  第一種是異能
[00:18:04.000 --> 00:18:07.000]  異能就是指他有行一些
[00:18:07.000 --> 00:18:10.000]  超乎常人所能做的事
[00:18:10.000 --> 00:18:13.000]  例如他可以在水上行走
[00:18:13.000 --> 00:18:19.000]  他可以違反地心吸力在牆壁上行走
[00:18:19.000 --> 00:18:24.000]  而神職一般都是指醫病趕鬼的能力
[00:18:24.000 --> 00:18:28.000]  虛假的歧視就可能包括那些
[00:18:28.000 --> 00:18:31.000]  叫火從天降下
[00:18:31.000 --> 00:18:35.000]  叫日頭變為黑暗的歧視
[00:18:35.000 --> 00:18:39.000]  在一本英文的譯本叫《修正標準》
[00:18:39.000 --> 00:18:43.000]  英文譯本就譯做《假冒的》
[00:18:43.000 --> 00:18:46.000]  就是不是真東西
[00:18:46.000 --> 00:18:49.000]  意思是說那些異象看起來是真的
[00:18:49.000 --> 00:18:53.000]  但是源頭是來自撒旦並不是上帝
[00:18:53.000 --> 00:18:56.000]  不過由於他能夠行這些事
[00:18:56.000 --> 00:19:01.000]  也都引起很多的人離開了基督和真理
[00:19:01.000 --> 00:19:04.000]  去敬拜假神
[00:19:04.000 --> 00:19:06.000]  因此不法的人
[00:19:06.000 --> 00:19:09.000]  對一些拒絕認識主耶穌的人來說
[00:19:09.000 --> 00:19:12.000]  是有莫大的吸引力
[00:19:12.000 --> 00:19:18.000]  使他們去順從虛荒
[00:19:18.000 --> 00:19:22.000]  從不法的人兩個特色來看
[00:19:22.000 --> 00:19:25.000]  他不是一位政治界的人物
[00:19:25.000 --> 00:19:28.000]  而是一位宗教界的人士
[00:19:28.000 --> 00:19:32.000]  不過我們可以參考《啟示錄》十二到十三章
[00:19:32.000 --> 00:19:35.000]  很多解經家認為不法的人
[00:19:35.000 --> 00:19:38.000]  他都會效法上主三位一體
[00:19:38.000 --> 00:19:41.000]  而形成撒旦的三位一體
[00:19:41.000 --> 00:19:45.000]  那個時候撒旦可能會從政治、經濟和宗教三方面
[00:19:45.000 --> 00:19:48.000]  一起來控制世界
[00:19:48.000 --> 00:19:51.000]  拒絕真理的人就會跟著他來
[00:19:51.000 --> 00:19:56.000]  但是基督徒會受到更大的逼迫
[00:19:56.000 --> 00:19:59.000]  這個可以說是必然的後果
[00:19:59.000 --> 00:20:04.000]  主耶穌我們現在來說還沒見到不法的人出現
[00:20:04.000 --> 00:20:07.000]  兩個特色我們還沒見到
[00:20:07.000 --> 00:20:09.000]  那為什麼還沒出現呢?
[00:20:09.000 --> 00:20:10.000]  有很多解的
[00:20:10.000 --> 00:20:12.000]  六至七節都告訴我們
[00:20:12.000 --> 00:20:17.000]  有難阻他的阻止了他的出現
[00:20:17.000 --> 00:20:21.000]  解經家對難阻他的有不同的解釋
[00:20:21.000 --> 00:20:24.000]  這個難阻他的可能是教會
[00:20:24.000 --> 00:20:27.000]  可能是聖靈和天使
[00:20:27.000 --> 00:20:29.000]  但是無論怎麼樣都好
[00:20:29.000 --> 00:20:33.000]  假如我們看到不法者出現
[00:20:33.000 --> 00:20:35.000]  難阻他就走了
[00:20:35.000 --> 00:20:39.000]  不難阻他就出現了
[00:20:39.000 --> 00:20:41.000]  但是第八節告訴我們
[00:20:41.000 --> 00:20:44.000]  那時這不法的人必出現
[00:20:44.000 --> 00:20:47.000]  主耶穌要用口中的氣滅絕他
[00:20:47.000 --> 00:20:51.000]  以自己來臨的光輝摧毀他
[00:20:51.000 --> 00:20:56.000]  所以其實不法的人他來到世上的時間不會很長
[00:20:56.000 --> 00:20:58.000]  他出現了
[00:20:58.000 --> 00:21:00.000]  他是有機會出現的
[00:21:00.000 --> 00:21:02.000]  他是有機會搞搞陣的
[00:21:02.000 --> 00:21:04.000]  他是有機會來背教的
[00:21:04.000 --> 00:21:06.000]  但是他不會出現很久
[00:21:06.000 --> 00:21:08.000]  主耶穌就會再來
[00:21:08.000 --> 00:21:10.000]  將他摧毀
[00:21:10.000 --> 00:21:12.000]  從今天的經文
[00:21:12.000 --> 00:21:15.000]  藉著保羅鼓勵的撒羅尼加教會
[00:21:15.000 --> 00:21:17.000]  我也鼓勵大家
[00:21:17.000 --> 00:21:18.000]  幾方面
[00:21:18.000 --> 00:21:19.000]  第一
[00:21:19.000 --> 00:21:21.000]  要在信仰立場上
[00:21:21.000 --> 00:21:23.000]  站立得穩
[00:21:23.000 --> 00:21:25.000]  在保羅的時代
[00:21:25.000 --> 00:21:27.000]  有人會藉著凌言語
[00:21:27.000 --> 00:21:29.000]  甚至冒充保羅的名字
[00:21:29.000 --> 00:21:32.000]  去欺騙信徒
[00:21:32.000 --> 00:21:36.000]  今天我們是資訊非常發達的年代
[00:21:36.000 --> 00:21:38.000]  我們如果不小心
[00:21:38.000 --> 00:21:43.000]  都很容易被現代的媒體上的信息欺騙的
[00:21:43.000 --> 00:21:48.000]  我們要防範被欺騙被人騙
[00:21:48.000 --> 00:21:52.000]  我們要做的就是要自己小心認識信仰
[00:21:52.000 --> 00:21:55.000]  有關主耶穌再來
[00:21:55.000 --> 00:21:59.000]  我們要記得首先日期是不確定的
[00:21:59.000 --> 00:22:02.000]  只有上帝知道那個日期
[00:22:02.000 --> 00:22:04.000]  有很多牧師傳道的人
[00:22:04.000 --> 00:22:06.000]  很喜歡用馬太福音的說話
[00:22:06.000 --> 00:22:08.000]  事事告訴信徒
[00:22:08.000 --> 00:22:12.000]  知道主耶穌快要再回來了
[00:22:12.000 --> 00:22:15.000]  他們最喜歡引用的經文就是
[00:22:15.000 --> 00:22:17.000]  馬太福音24章7節
