
[00:00:00.000 --> 00:00:02.960]  在我和大家一起分享主的話語之前
[00:04:00.400 --> 00:04:04.080]  奈何明月照溝渠
[00:04:04.080 --> 00:04:07.680]  我的心全心全意向明月
[00:04:07.680 --> 00:04:10.320]  但明月照溝渠
[00:04:10.320 --> 00:04:13.800]  接著我想大家都想像到
[00:04:13.800 --> 00:04:16.400]  那種氣氛是如何
[00:04:16.400 --> 00:04:18.400]  確實的
[00:04:18.400 --> 00:04:21.040]  當你很全心全意
[00:04:21.040 --> 00:04:25.280]  卜心卜命地去為對方的時候
[00:04:25.280 --> 00:04:28.400]  對方不單止是無動於衷
[00:04:28.400 --> 00:04:31.200]  甚至乎他心裡面常常掛念的
[00:04:31.200 --> 00:04:34.720]  都是其他的東西
[00:04:34.720 --> 00:04:37.480]  我想大家都不難
[00:04:37.480 --> 00:04:41.240]  去感受到那種的失望
[00:04:41.240 --> 00:04:44.520]  那種的不開心
[00:04:44.520 --> 00:04:47.280]  其實今天我跟大家的講道
[00:04:47.280 --> 00:04:48.760]  正如剛才江牧師
[00:04:48.760 --> 00:04:51.760]  跟我們讀的那一段經文
[00:04:51.760 --> 00:04:54.320]  在《哈該書》
[00:04:54.320 --> 00:04:55.160]  正正就是
[00:04:55.160 --> 00:04:57.640]  如果剛才大家除了讀之外
[00:04:57.640 --> 00:04:59.360]  都是用心去看一看
[00:04:59.360 --> 00:05:01.720]  那一段經文講什麼的時候
[00:05:01.720 --> 00:05:03.720]  不難理解到
[00:05:03.720 --> 00:05:09.120]  神在這一段經文裡面所表達出來的
[00:05:09.120 --> 00:05:11.480]  那一種的失望
[00:05:11.480 --> 00:05:17.000]  甚至乎那一種向以色列文的控訴
[00:05:17.000 --> 00:05:20.320]  其實《哈該書》的主題
[00:05:20.320 --> 00:05:22.720]  其實都挺清晰的
[00:05:22.720 --> 00:05:25.520]  如果你有機會看過舊約的《哈該書》
[00:05:25.520 --> 00:05:28.840]  就是其中一卷的《小仙之書》
[00:05:28.840 --> 00:05:31.360]  如果你有機會看過舊約的《哈該書》
[00:05:31.360 --> 00:05:32.800]  你都會知道
[00:05:32.800 --> 00:05:33.840]  其實《哈該書》
[00:05:33.840 --> 00:05:37.120]  其實都是圍繞著一個重點去講的
[00:05:37.120 --> 00:05:39.480]  就是重建聖殿
[00:05:39.480 --> 00:05:41.000]  重建聖殿
[00:05:41.000 --> 00:05:43.320]  那你說為什麼要重建聖殿
[00:05:43.320 --> 00:05:46.960]  或者容許我用一點時間講一講
[00:05:46.960 --> 00:05:50.320]  當時的背景
[00:05:50.320 --> 00:05:51.840]  大家都知道以色列文
[00:05:51.840 --> 00:05:53.840]  其實是神祂自己的選民
[00:05:53.840 --> 00:05:55.680]  是神的子民
[00:05:55.680 --> 00:05:57.360]  但很可惜
[00:05:57.360 --> 00:05:58.560]  立國以來
[00:05:58.560 --> 00:06:02.640]  以色列文無論在宗教上
[00:06:02.640 --> 00:06:05.000]  無論在道德上
[00:06:05.000 --> 00:06:07.800]  都是行爺和華眼中看為惡的事
[00:06:07.800 --> 00:06:11.080]  做很多很多不應該做的事
[00:06:11.080 --> 00:06:16.240]  所以其實神要去審判祂自己的子民
[00:06:16.240 --> 00:06:19.320]  在公元前586年
[00:06:19.320 --> 00:06:22.880]  神藉著巴比倫帝國
[00:06:22.880 --> 00:06:26.720]  去傾覆了當時的南國
[00:06:26.720 --> 00:06:29.520]  猶大國
[00:06:29.520 --> 00:06:31.240]  耶路撒冷
[00:06:31.240 --> 00:06:32.560]  被攻陷
[00:06:32.560 --> 00:06:35.200]  聖殿被毀
[00:06:35.200 --> 00:06:39.000]  當時的以色列文是流放各地
[00:06:39.000 --> 00:06:42.240]  成為亡國奴
[00:06:42.240 --> 00:06:48.400]  當他們在國破家亡的悲慘的生活當中
[00:06:48.400 --> 00:06:52.120]  其實神就這樣任由他們自生自滅
[00:06:52.120 --> 00:06:56.280]  確實神不以有罪為無罪
[00:06:56.280 --> 00:06:59.000]  真的確實地執行祂的審判
[00:06:59.000 --> 00:07:02.160]  但同時之間神又沒有完全地
[00:07:02.160 --> 00:07:04.400]  去放棄以色列文
[00:07:04.400 --> 00:07:09.800]  所以在這個以斯拉記
[00:07:09.800 --> 00:07:16.000]  如果大家有聖經的請翻開這個以斯拉記
[00:07:16.000 --> 00:07:16.880]  以斯拉記
[00:07:16.880 --> 00:07:22.800]  我自己本身就喜歡大家去揭一下聖經
[00:07:22.800 --> 00:07:24.880]  如果方便的請你
[00:07:24.880 --> 00:07:26.720]  即使用你的手機也好
[00:07:26.720 --> 00:07:28.720]  即使你揭聖經也好
[00:07:28.720 --> 00:07:30.680]  以斯拉記
[00:07:30.680 --> 00:07:32.040]  在以斯拉記裏面
[00:07:32.040 --> 00:07:38.520]  記述了神怎樣去幫助祂自己的子民
[00:07:38.520 --> 00:07:40.080]  以斯拉記的第一章
[00:07:40.080 --> 00:07:45.240]  第一章第三節
[00:07:45.240 --> 00:07:48.320]  或者如果方便的請大家幫我讀
[00:07:48.320 --> 00:07:50.080]  是否大家都找到了
[00:07:50.080 --> 00:07:52.520]  如果你有聖經的幫我讀
[00:07:52.520 --> 00:07:53.960]  第一章第三節
[00:07:53.960 --> 00:07:54.920]  預備起
[00:07:58.720 --> 00:08:11.640]  聖經中的聖經說
[00:08:11.640 --> 00:08:13.920]  「波士王鼓勵這樣說:
[00:08:13.920 --> 00:08:15.960]  耶和華天上的神
[00:08:15.960 --> 00:08:19.240]  已經把地上萬國賜給我
[00:08:19.240 --> 00:08:22.960]  祂指派我在猶大的耶路撒冷
[00:08:22.960 --> 00:08:25.640]  為祂建造殿宇
[00:08:25.640 --> 00:08:28.640]  你們中間凡是祂的子民
[00:08:28.640 --> 00:08:31.200]  願神與他同在的
[00:08:31.200 --> 00:08:35.480]  都可以上猶大的耶路撒冷去
[00:08:35.480 --> 00:08:39.280]  建造耶和華以色列的神的殿
[00:08:39.280 --> 00:08:44.080]  他是在耶路撒冷受敬拜的神」
[00:08:44.080 --> 00:08:45.880]  正如剛才也說
[00:08:45.880 --> 00:08:47.240]  神確實的
[00:08:47.240 --> 00:08:48.880]  藉著這個巴比倫帝國
[00:08:48.880 --> 00:08:51.280]  去執行這個審判
[00:08:51.280 --> 00:08:53.200]  但是祂有沒有這樣說
[00:08:53.200 --> 00:08:54.880]  就是罰完你就
[00:08:54.880 --> 00:08:56.680]  由你自生自滅
[00:08:56.680 --> 00:08:58.920]  由你流放各地
[00:08:58.920 --> 00:09:00.840]  來到這裡的時候
[00:09:00.840 --> 00:09:03.920]  差不多是說
[00:09:03.920 --> 00:09:08.760]  猶大國亡國的大約五十年左右
[00:09:08.760 --> 00:09:13.560]  神就藉著這個波斯帝國
[00:09:13.560 --> 00:09:14.680]  這裡所說的鼓勵
[00:09:14.680 --> 00:09:17.160]  原來就是波斯王鼓勵
[00:09:17.160 --> 00:09:21.600]  波斯帝國就滅了這個巴比倫
[00:09:21.600 --> 00:09:23.440]  滅了這個巴比倫之後
[00:09:23.440 --> 00:09:25.880]  就承接了他的土地
[00:09:25.880 --> 00:09:29.280]  承接了他以前打回來的那個江山
[00:09:29.280 --> 00:09:31.280]  所以正正就是這樣
[00:09:31.280 --> 00:09:32.600]  當時來說
[00:09:32.600 --> 00:09:35.400]  就是由波斯來統治
[00:09:35.400 --> 00:09:37.760]  就是流散各地的以色列民
[00:09:37.760 --> 00:09:40.320]  在這裡所說的就是
[00:09:40.320 --> 00:09:43.120]  鼓勵就頒布這個法令
[00:09:43.120 --> 00:09:45.920]  就說給這個以色列民
[00:09:45.920 --> 00:09:48.400]  能夠可以回歸耶路撒冷
[00:09:48.400 --> 00:09:51.600]  在那裡重建這個聖殿
[00:09:51.600 --> 00:09:52.840]  簡單來說
[00:09:52.840 --> 00:09:55.880]  其實你可以看回這一段經文的時候
[00:09:55.880 --> 00:09:56.760]  你看得到
[00:09:56.760 --> 00:10:01.120]  其實神真的很奇妙的拯救
[00:10:01.120 --> 00:10:05.160]  就是祂雖然是責罰這個以色列民
[00:10:05.160 --> 00:10:06.640]  但是同時之間
[00:10:06.640 --> 00:10:08.200]  到適當的時間
[00:10:08.200 --> 00:10:12.520]  神又再一次幫助他們能夠可以回歸
[00:10:12.520 --> 00:10:13.760]  但是你想像一下
[00:10:13.760 --> 00:10:15.240]  能夠可以回歸
[00:10:15.240 --> 00:10:17.320]  對當時的以色列民來說
[00:10:17.320 --> 00:10:20.120]  其實是一個莫大的恩典
[00:10:20.120 --> 00:10:21.520]  一個莫大的恩典
[00:10:21.520 --> 00:10:23.280]  不僅僅是這樣
[00:10:23.280 --> 00:10:24.840]  如果你繼續看下去
[00:10:24.840 --> 00:10:27.480]  整個以色列記的第一章的時候
[00:10:27.480 --> 00:10:29.640]  你就看到當時那個背景
[00:10:29.640 --> 00:10:31.120]  就是說
[00:10:31.120 --> 00:10:32.920]  祂叫這些以色列民
[00:10:32.920 --> 00:10:34.960]  回到耶路撒冷的時候
[00:10:34.960 --> 00:10:36.120]  不僅僅在那裡居住
[00:10:36.120 --> 00:10:38.920]  而是在那裡重建這個聖殿
[00:10:38.920 --> 00:10:40.720]  甚至乎如果你看下去的時候
[00:10:40.720 --> 00:10:41.640]  你會發覺
[00:10:41.640 --> 00:10:44.960]  祂將那時候之前巴比倫王
[00:10:44.960 --> 00:10:47.880]  擄掠這個聖殿裡面的
[00:10:47.880 --> 00:10:50.800]  就是當祂摧毀這個聖殿的時候
[00:10:50.800 --> 00:10:54.720]  擄掠了聖殿裡面那些神聖的器命
[00:10:54.720 --> 00:10:55.680]  那些器具
[00:10:55.680 --> 00:10:57.320]  擄掠完的時候
[00:10:57.320 --> 00:10:58.880]  到這個時候祂說
[00:10:58.880 --> 00:11:00.000]  你們回去
[00:11:00.000 --> 00:11:02.840]  拿回你們這些聖殿的器命
[00:11:02.840 --> 00:11:04.600]  回去重建聖殿
[00:11:04.600 --> 00:11:08.240]  回去能夠可以用這些器命
[00:11:08.240 --> 00:11:11.000]  當你真的去看的時候
[00:11:11.000 --> 00:11:14.120]  其實神的恩典對這個以色列民
[00:11:14.120 --> 00:11:16.320]  祂的子民不離不棄
[00:11:16.320 --> 00:11:18.480]  仍然再給機會
[00:11:18.480 --> 00:11:23.200]  他們能夠可以有復興的機會
[00:11:23.200 --> 00:11:25.480]  確實當他們懷著這一份心情
[00:11:25.480 --> 00:11:27.160]  當你繼續看這個以色列記
[00:11:27.160 --> 00:11:28.080]  就是整個以色列記
[00:11:28.080 --> 00:11:31.280]  你可以說看到當時的背景
[00:11:31.280 --> 00:11:34.800]  大約有五萬人浩浩蕩蕩
[00:11:34.800 --> 00:11:36.440]  回到這個回歸
[00:11:36.440 --> 00:11:38.080]  回到這個耶路撒冷
[00:11:38.080 --> 00:11:40.200]  回去的時候極之的興奮
[00:11:40.200 --> 00:11:41.600]  當然興奮之餘
[00:11:41.600 --> 00:11:43.600]  他又極之的對悲痛
[00:11:43.600 --> 00:11:46.000]  就是想起昔日怎樣的得罪神
[00:11:46.000 --> 00:11:48.120]  怎樣的流散各地
[00:11:48.120 --> 00:11:52.160]  同時在聖殿的原址
[00:11:52.160 --> 00:11:55.440]  就在那裡去竹壇獻祭
[00:11:55.440 --> 00:11:56.720]  不單止竹壇獻祭
[00:11:56.720 --> 00:11:58.760]  接下來他們真的確實
[00:11:58.760 --> 00:12:00.080]  好像這裡所說
[00:12:00.080 --> 00:12:03.480]  他們第二年就積極去籌備
[00:12:03.480 --> 00:12:07.600]  去重建聖殿
[00:12:07.600 --> 00:12:09.880]  建定好根基之後
[00:12:09.880 --> 00:12:12.880]  當時來講就是遇到一些阻滯
[00:12:12.880 --> 00:12:15.320]  他們就停工
[00:12:15.320 --> 00:12:17.400]  一停就停了很多年
[00:12:17.400 --> 00:12:20.320]  大家知不知道停了多少年?
[00:12:20.320 --> 00:12:22.880]  知不知道停了多少年?
[00:12:22.880 --> 00:12:25.000]  停了十六年
[00:12:25.000 --> 00:12:27.120]  一停工就停了十六年
[00:12:27.120 --> 00:12:30.000]  就是無間道那裡說
[00:12:30.000 --> 00:12:32.040]  三年又三年 三年又三年
[00:12:32.040 --> 00:12:33.680]  就是你過了三年都不容易
[00:12:33.680 --> 00:12:36.120]  就是再這麼多個三年的時候
[00:12:36.120 --> 00:12:38.680]  其實就等到頭髮都白了
[00:12:38.680 --> 00:12:40.520]  就是如果你想像一下
[00:12:40.520 --> 00:12:41.920]  楊過你知不知道那時候
[00:12:41.920 --> 00:12:44.520]  等小龍女又是等了多少年?
[00:12:44.520 --> 00:12:46.120]  就是等了十六年
[00:12:46.120 --> 00:12:48.120]  等到楊過頭髮都白了
[00:12:48.120 --> 00:12:49.920]  然後接著就黯然銷魂
[00:12:49.920 --> 00:12:52.760]  其實當時你可以想像
[00:12:52.760 --> 00:12:55.920]  當你在等候那個階段的時候
[00:12:55.920 --> 00:12:57.360]  其實是很慘的
[00:12:57.360 --> 00:12:58.720]  很辛苦的
[00:12:58.720 --> 00:13:00.240]  神在這裡所講的就是
[00:13:00.240 --> 00:13:01.880]  等完又等 等完又等
[00:13:01.880 --> 00:13:06.560]  他就一停就停了十六年的時間
[00:13:06.560 --> 00:13:08.760]  所以來到十六年後的時候
[00:13:08.760 --> 00:13:12.720]  就回到哈該書這個時間
[00:13:12.720 --> 00:13:14.280]  就是經過了十六年之後
[00:13:14.280 --> 00:13:17.160]  神就藉著這個先知哈該
[00:13:17.160 --> 00:13:20.000]  就向這個以色列文
[00:13:20.000 --> 00:13:22.360]  就發出這個控訴
[00:13:22.360 --> 00:13:27.320]  我們回到哈該書的那段經文
[00:13:27.320 --> 00:13:30.160]  哈該書的第一章
[00:13:30.160 --> 00:13:32.640]  你回到哈該書第一章的時候
[00:13:32.640 --> 00:13:34.880]  你就發覺
[00:13:34.880 --> 00:13:38.720]  當時一停就停了十六年的時候
[00:13:38.720 --> 00:13:40.880]  神就藉著這個哈該
[00:13:40.880 --> 00:13:42.760]  就向以色列文發出了
[00:13:42.760 --> 00:13:43.800]  你可以說
[00:13:43.800 --> 00:13:49.680]  雖然只是短短的兩章的聖經
[00:13:49.680 --> 00:13:51.440]  但是其實在這裡所講
[00:13:51.440 --> 00:13:55.520]  其實差不多有四個的信息
[00:13:55.520 --> 00:13:56.920]  一方面是擇備
[00:13:56.920 --> 00:13:58.760]  一方面是鼓勵
[00:13:58.760 --> 00:14:01.920]  也都有提醒和應許
[00:14:01.920 --> 00:14:08.080]  有這幾方面的信息要向以色列文講
[00:14:08.080 --> 00:14:09.800]  都是圍繞著
[00:14:09.800 --> 00:14:12.880]  要以色列文重新的起立
[00:14:12.880 --> 00:14:15.800]  重建聖殿
[00:14:15.800 --> 00:14:20.960]  今天其實不可能一次過講兩章的哈該書
[00:14:20.960 --> 00:14:24.080]  所以我只是和大家去看第一個信息
[00:14:24.080 --> 00:14:28.240]  就是在第一章第十一節
[00:14:28.240 --> 00:14:29.640]  第一章第十一節
[00:14:29.640 --> 00:14:35.000]  將來希望有機會和大家再看其他的信息
[00:14:35.000 --> 00:14:36.280]  第一章第十一節
[00:14:36.280 --> 00:14:38.400]  剛才大家都讀過
[00:14:38.400 --> 00:14:40.520]  讀過這十一節的經文裡面
[00:14:40.520 --> 00:14:45.800]  我不知道大家有些什麼樣的感受
[00:14:45.800 --> 00:14:47.560]  這十一節裡面
[00:14:47.560 --> 00:14:51.320]  其實點題簡單來講
[00:14:51.320 --> 00:14:56.320]  其實就是神向祂的子民發出的一個控訴
[00:14:56.320 --> 00:14:57.960]  就有一點點像
[00:14:57.960 --> 00:15:00.600]  就去到法庭裡面
[00:15:00.600 --> 00:15:02.160]  在法庭上面
[00:15:02.160 --> 00:15:04.120]  那個元素人
[00:15:04.120 --> 00:15:11.160]  就將他心裡面的委屈陳述出來了
[00:15:11.160 --> 00:15:12.720]  神在這裡的委屈是什麼呢?
[00:15:12.720 --> 00:15:14.520]  好像第四節裡面所講的
[00:15:14.520 --> 00:15:17.000]  我的殿方娘
[00:15:17.000 --> 00:15:21.520]  難道你就可以住這個天花板的房屋嗎?
[00:15:21.520 --> 00:15:23.960]  我的殿方娘
[00:15:23.960 --> 00:15:29.200]  就是說我真的好像住在荒山野嶺那裡
[00:15:29.200 --> 00:15:37.280]  你們就住在這個有天花板、很華麗的房屋裡面
[00:15:37.280 --> 00:15:40.200]  第九節講到我的殿方娘
[00:15:40.200 --> 00:15:42.680]  你們只是掛著自己的房屋
[00:15:42.680 --> 00:15:47.920]  你們只是為了自己的房屋去奔馳
[00:15:47.920 --> 00:15:51.880]  我想大家不難明白什麼叫為房屋奔馳
[00:15:51.880 --> 00:15:54.400]  在香港其實很多人都是為了買房子
[00:15:54.400 --> 00:15:57.680]  就是拼命了
[00:15:57.680 --> 00:16:01.720]  早一段時間沒有口罩的時候
[00:16:01.720 --> 00:16:05.760]  我想大家都知道什麼叫做為口罩奔馳
[00:16:05.760 --> 00:16:09.160]  如果沒有廁紙、沒有米、沒有油的時候
[00:16:09.160 --> 00:16:10.880]  去超級市場搶的時候
[00:16:10.880 --> 00:16:15.920]  你們就不難明白什麼叫做為那樣東西去奔馳
[00:16:15.920 --> 00:16:19.800]  就是說神控訴祂自己的子民
[00:16:19.800 --> 00:16:23.120]  祂的電就沒有人管了
[00:16:23.120 --> 00:16:25.280]  但是個個就是管什麼呢?
[00:16:25.280 --> 00:16:29.120]  為了自己的生活的需要去奔馳
[00:16:29.120 --> 00:16:33.000]  當然這裡好像只是講到
[00:16:33.000 --> 00:16:37.960]  以色列人只是為了房子而已
[00:16:37.960 --> 00:16:40.760]  但是其實大家都不難去明白
[00:16:40.760 --> 00:16:45.600]  其實這個只不過是同類型的對比
[00:16:45.600 --> 00:16:49.920]  就是聖殿和房屋的對比
[00:16:49.920 --> 00:16:53.560]  但是實質上就是同性質的對比
[00:16:53.560 --> 00:16:58.720]  這個對比正正是要很強烈地去表達
[00:16:58.720 --> 00:17:03.120]  神就說你們就有那些東西了
[00:17:03.120 --> 00:17:05.560]  拼命去找那些東西了
[00:17:05.560 --> 00:17:11.880]  但是我同樣的東西我就一無所有
[00:17:11.880 --> 00:17:13.440]  你們就有房子
[00:17:13.440 --> 00:17:18.560]  我就住在荒山野嶺
[00:17:18.560 --> 00:17:26.080]  以色列人拼命就是為了他們自己生活的需要
[00:17:26.080 --> 00:17:30.840]  但是神的需要就被遺忘
[00:17:30.840 --> 00:17:32.000]  可能來到這裡的時候
[00:17:32.000 --> 00:17:34.040]  有些人就會去問
[00:17:34.040 --> 00:17:38.720]  什麼神很怕沒有房子住的嗎?
[00:17:38.720 --> 00:17:41.160]  神怕住在荒山野嶺的嗎?
[00:17:41.160 --> 00:17:43.680]  神需要住地方的嗎?
[00:17:43.680 --> 00:17:50.560]  當然這裡神向以色列人發出的這個控訴
[00:17:50.560 --> 00:17:57.400]  不是神需要有一個地方來居住
[00:17:57.400 --> 00:18:01.480]  正如最初大家都知道
[00:18:01.480 --> 00:18:04.440]  所羅門王建聖殿的時候
[00:18:04.440 --> 00:18:06.200]  建完這個聖殿
[00:18:06.200 --> 00:18:09.400]  他就向神發出這個禱告
[00:18:09.400 --> 00:18:10.720]  他曾經講過什麼呢?
[00:18:10.720 --> 00:18:13.000]  在整個禱告裡面他講過
[00:18:13.000 --> 00:18:18.480]  天和天上的天都不足以讓神去居住
[00:18:18.480 --> 00:18:19.960]  天和天上的天
[00:18:19.960 --> 00:18:22.400]  就是說整個宇宙這麼大
[00:18:22.400 --> 00:18:24.120]  天這麼大
[00:18:24.120 --> 00:18:26.200]  都不夠神住
[00:18:26.200 --> 00:18:27.360]  是什麼意思呢?
[00:18:27.360 --> 00:18:29.680]  其實他想講的就是說
[00:18:29.680 --> 00:18:32.800]  根本所羅門王建這個聖殿
[00:18:32.800 --> 00:18:37.520]  不是真的讓神去居住
[00:18:37.520 --> 00:18:43.920]  神的殿其實是有他自己象徵的意義
[00:18:43.920 --> 00:18:47.800]  神的殿象徵著神的同在
[00:18:47.800 --> 00:18:51.680]  神住在以色列民的中間
[00:18:51.680 --> 00:18:55.520]  神與以色列民同在
[00:18:55.520 --> 00:19:00.400]  神在以色列民中間親自掌權
[00:19:00.400 --> 00:19:02.120]  神在那裡
[00:19:02.120 --> 00:19:05.760]  所以聖殿是象徵的意義
[00:19:05.760 --> 00:19:10.440]  象徵著神他自己在那裡親自的掌權
[00:19:10.440 --> 00:19:14.680]  所以以色列人建不建這個聖殿呢?
[00:19:14.680 --> 00:19:17.440]  其實是代表著
[00:19:17.440 --> 00:19:21.720]  以色列民對這位神究竟有多重視
[00:19:21.720 --> 00:19:25.200]  代表著究竟這班以色列民對神
[00:19:25.200 --> 00:19:29.440]  究竟那個愛有多少
[00:19:29.440 --> 00:19:30.680]  我經常都講
[00:19:30.680 --> 00:19:33.040]  無論我教課程也好
[00:19:33.040 --> 00:19:34.320]  講道也好
[00:19:34.320 --> 00:19:37.040]  我經常都講整個聖經裡面
[00:19:37.040 --> 00:19:39.560]  兩個字可以概括
[00:19:39.560 --> 00:19:41.720]  那兩個是什麼字呢?
[00:19:41.720 --> 00:19:43.240]  「關係」
[00:19:43.240 --> 00:19:46.040]  神最重視的是祂和人的關係
[00:19:46.040 --> 00:19:50.560]  祂最重視的是人與人之間的關係
[00:19:50.560 --> 00:19:54.120]  神用盡所有的方法去挽回的就是
[00:19:54.120 --> 00:20:00.520]  你跟我和神之間那份的關係是怎樣
[00:20:00.520 --> 00:20:03.160]  神重視這份的關係
[00:20:03.160 --> 00:20:04.640]  祂重視的就是
[00:20:04.640 --> 00:20:10.960]  祂所愛的人究竟對祂的愛有多少
[00:20:10.960 --> 00:20:14.640]  究竟有多緊張祂
[00:20:14.640 --> 00:20:18.280]  所以當祂一直在控訴
[00:20:18.280 --> 00:20:25.440]  說以色列民遺忘了去建這個神的殿
[00:20:25.440 --> 00:20:28.880]  其實背後就是想去表達
[00:20:28.880 --> 00:20:34.280]  以色列民是遺忘了神祂自己
[00:20:34.280 --> 00:20:37.000]  其實如果你看回以色列人
[00:20:37.000 --> 00:20:39.440]  他回歸的初期
