
[00:00:00.000 --> 00:00:05.000]  善有善報,惡有惡報,若然不報,時辰未到
[00:03:27.000 --> 00:03:29.000]  在創世紀十五章十六節
[00:03:29.000 --> 00:03:31.000]  上帝對亞伯拉罕說
[00:03:31.000 --> 00:03:35.000]  過了四代你的子孫才能回到這裡
[00:03:35.000 --> 00:03:38.000]  因為我要等亞摩利人罪惡滿盈
[00:03:38.000 --> 00:03:42.000]  必須懲罰的時候才趕走他們
[00:03:42.000 --> 00:03:45.000]  原來有時上帝懲罰人
[00:03:45.000 --> 00:03:49.000]  是要在幾代之後
[00:03:49.000 --> 00:03:54.000]  不一定是我們可以親眼看到的
[00:03:54.000 --> 00:03:57.000]  今天我們開始看創世紀記載的
[00:03:57.000 --> 00:04:02.000]  第四位猶太人的祖先輩的人物
[00:04:02.000 --> 00:04:04.000]  約瑟
[00:04:04.000 --> 00:04:06.000]  他是雅各的兒子
[00:04:06.000 --> 00:04:09.000]  亞伯拉罕的曾孫
[00:04:09.000 --> 00:04:11.000]  一般來說
[00:04:11.000 --> 00:04:16.000]  在聖經中每逢提到以色列人的列祖
[00:04:16.000 --> 00:04:20.000]  就是亞伯拉罕、以撒和雅各
[00:04:20.000 --> 00:04:22.000]  約瑟不算列祖之一
[00:04:22.000 --> 00:04:24.000]  列祖只有三個
[00:04:24.000 --> 00:04:26.000]  約瑟不算數
[00:04:26.000 --> 00:04:28.000]  但是有關他的事跡
[00:04:28.000 --> 00:04:29.000]  我們發覺很有趣
[00:04:29.000 --> 00:04:31.000]  在創世紀裡面
[00:04:31.000 --> 00:04:33.000]  其實是很大段落
[00:04:33.000 --> 00:04:35.000]  很有份量的記載
[00:04:35.000 --> 00:04:38.000]  從創世紀三十七章開始
[00:04:38.000 --> 00:04:40.000]  一直到五十章
[00:04:40.000 --> 00:04:43.000]  足足有十三章的經文
[00:04:43.000 --> 00:04:48.000]  如果我們不算創世紀第一至十一章
[00:04:48.000 --> 00:04:51.000]  而單單從第十二章
[00:04:51.000 --> 00:04:55.000]  記載列祖的事跡開始計算的話
[00:04:55.000 --> 00:04:57.000]  約瑟的事跡
[00:04:57.000 --> 00:05:01.000]  大約是佔據了這四位人物的
[00:05:01.000 --> 00:05:05.000]  故事當中的三分之一
[00:05:05.000 --> 00:05:07.000]  由於事跡這麼長
[00:05:07.000 --> 00:05:11.000]  我們會分三次來看有關約瑟的事
[00:05:11.000 --> 00:05:13.000]  不過我都想先提一提
[00:05:13.000 --> 00:05:18.000]  在創世紀作者的角度去看
[00:05:18.000 --> 00:05:20.000]  約瑟的事跡
[00:05:20.000 --> 00:05:23.000]  不只是關乎約瑟
[00:05:23.000 --> 00:05:31.000]  其實算是瓦國的家庭事
[00:05:31.000 --> 00:05:33.000]  在三十七章第二節說
[00:05:33.000 --> 00:05:37.000]  以下記載的是瓦國一家的事跡
[00:05:37.000 --> 00:05:40.000]  或者和下本說
[00:05:40.000 --> 00:05:44.000]  瓦國的紀略如下
[00:05:44.000 --> 00:05:47.000]  所以如果有人讀創世紀
[00:05:47.000 --> 00:05:49.000]  覺得為什麼這麼奇怪
[00:05:49.000 --> 00:05:51.000]  三十七章明明就開始說約瑟
[00:05:51.000 --> 00:05:56.000]  突然間跑了三十八章出來說猶大的呢
[00:05:56.000 --> 00:05:59.000]  然後三十九章又繼續說約瑟
[00:05:59.000 --> 00:06:02.000]  其實原因就是這一節聖經
[00:06:02.000 --> 00:06:03.000]  作者的角度
[00:06:03.000 --> 00:06:06.000]  他現在不只是在說約瑟的事
[00:06:06.000 --> 00:06:11.000]  他是在說有關瓦國家的事
[00:06:11.000 --> 00:06:13.000]  因為是第一次說約瑟
[00:06:13.000 --> 00:06:17.000]  我先簡單介紹一下約瑟和他的為人
[00:06:17.000 --> 00:06:20.000]  我們記得瓦國有十二個兒子
[00:06:20.000 --> 00:06:22.000]  按照出生的次序來說
[00:06:22.000 --> 00:06:25.000]  瓦國排行第十一
[00:06:25.000 --> 00:06:29.000]  他還有一個弟弟叫做辯雅敏
[00:06:29.000 --> 00:06:32.000]  雖然按照出生的次序來說
[00:06:32.000 --> 00:06:35.000]  約瑟不是長子
[00:06:35.000 --> 00:06:38.000]  但在瓦國的心目中
[00:06:38.000 --> 00:06:40.000]  他是長子
[00:06:40.000 --> 00:06:42.000]  為什麼呢
[00:06:42.000 --> 00:06:47.000]  因為約瑟是瓦國最愛的妻子
[00:06:47.000 --> 00:06:50.000]  雷潔
[00:06:50.000 --> 00:06:54.000]  在瓦國年老的時候生的
[00:06:54.000 --> 00:06:59.000]  當年瓦國為了娶約瑟的媽媽雷潔
[00:06:59.000 --> 00:07:04.000]  就要替他舅父拉班打了七年工
[00:07:04.000 --> 00:07:06.000]  誰知道做完七年工
[00:07:06.000 --> 00:07:07.000]  到結婚那天
[00:07:07.000 --> 00:07:11.000]  結婚那天當然大排筵席
[00:07:11.000 --> 00:07:13.000]  喝飽吃醉之後
[00:07:13.000 --> 00:07:19.000]  他舅父拉班送了一個女兒給瓦國
[00:07:19.000 --> 00:07:22.000]  那個時代是沒有電燈的時代
[00:07:22.000 --> 00:07:26.000]  連蠟燭都可能沒有
[00:07:26.000 --> 00:07:30.000]  拉班還有可能吩咐他大女兒莉雅
[00:07:30.000 --> 00:07:32.000]  你今晚什麼聲音都不要出
[00:07:32.000 --> 00:07:36.000]  不要說話
[00:07:36.000 --> 00:07:41.000]  不要讓瓦國認出她不是雷潔
[00:07:41.000 --> 00:07:44.000]  結果瓦國第二天早上才發現
[00:07:44.000 --> 00:07:47.000]  這個枕邊人不是雷潔
[00:07:47.000 --> 00:07:49.000]  錯了
[00:07:49.000 --> 00:07:51.000]  為什麼是莉雅呢
[00:07:51.000 --> 00:07:57.000]  就去找他岳父拉班談
[00:07:57.000 --> 00:08:00.000]  拉班就告訴他
[00:08:00.000 --> 00:08:02.000]  我們這裡的規矩是這樣的
[00:08:02.000 --> 00:08:04.000]  大女兒未出嫁
[00:08:04.000 --> 00:08:07.000]  二女兒不可以爬頭
[00:08:07.000 --> 00:08:09.000]  你這麼喜歡雷潔
[00:08:09.000 --> 00:08:11.000]  我娶她也沒問題
[00:08:11.000 --> 00:08:13.000]  我也願意把雷潔嫁給你
[00:08:13.000 --> 00:08:15.000]  多跟我打七年工
[00:08:15.000 --> 00:08:19.000]  你就娶雷潔
[00:08:19.000 --> 00:08:23.000]  所以在瓦國的心目中
[00:08:23.000 --> 00:08:25.000]  莉雅這個老婆不是他想娶的
[00:08:25.000 --> 00:08:27.000]  被人騙的
[00:08:27.000 --> 00:08:31.000]  被他強行娶了
[00:08:31.000 --> 00:08:33.000]  所以莉雅生的兒子
[00:08:33.000 --> 00:08:35.000]  不算長子
[00:08:35.000 --> 00:08:38.000]  是被騙而娶了莉雅的
[00:08:38.000 --> 00:08:42.000]  而雷潔才是他一生摯愛
[00:08:42.000 --> 00:08:44.000]  雷潔所生的第一個兒子
[00:08:44.000 --> 00:08:47.000]  約瑟才算是長子
[00:08:47.000 --> 00:08:51.000]  瓦國特別做了一件彩衣
[00:08:51.000 --> 00:08:55.000]  或者現代的中文版本
[00:08:55.000 --> 00:08:57.000]  認為這件不一定是彩色的衣服
[00:08:57.000 --> 00:09:00.000]  可能是長袖衣服
[00:09:00.000 --> 00:09:06.000]  所以眾兄弟都知道這個爸爸
[00:09:06.000 --> 00:09:10.000]  偏心
[00:09:10.000 --> 00:09:15.000]  偏愛約瑟
[00:09:15.000 --> 00:09:24.000]  兄弟之間就不太喜歡
[00:09:24.000 --> 00:09:27.000]  當然不喜歡約瑟
[00:09:27.000 --> 00:09:31.000]  加上約瑟的口沒遮攔
[00:09:31.000 --> 00:09:36.000]  將哥哥做的壞事向爸爸報告
[00:09:36.000 --> 00:09:42.000]  更加令哥哥們憎恨他
[00:09:42.000 --> 00:09:45.000]  不過約瑟也是上帝揀選的
[00:09:45.000 --> 00:09:49.000]  給他一個特殊任務的人
[00:09:49.000 --> 00:09:53.000]  上帝給約瑟做了兩個夢
[00:09:53.000 --> 00:09:59.000]  意思是預告他將來會出人頭地
[00:09:59.000 --> 00:10:05.000]  他的哥哥甚至父母都要向他下拜
[00:10:05.000 --> 00:10:09.000]  約瑟這個人心直口直
[00:10:09.000 --> 00:10:11.000]  有碗話碗有碟話碟
[00:10:11.000 --> 00:10:13.000]  將他做夢的事
[00:10:13.000 --> 00:10:18.000]  全部跟兄長和爸爸都照說
[00:10:18.000 --> 00:10:21.000]  結果那些兄長們
[00:10:21.000 --> 00:10:23.000]  更加憎恨他
[00:10:23.000 --> 00:10:27.000]  可能日有所思夜有所夢
[00:10:27.000 --> 00:10:31.000]  常常想我們來拜你
[00:10:31.000 --> 00:10:34.000]  有一天父親亞國
[00:10:34.000 --> 00:10:36.000]  就吩咐約瑟去看看
[00:10:36.000 --> 00:10:39.000]  那些哥哥們放羊的情況
[00:10:39.000 --> 00:10:41.000]  那些哥哥們離遠
[00:10:41.000 --> 00:10:45.000]  見到約瑟走過來就動了殺機
[00:10:45.000 --> 00:10:47.000]  很想殺了他
[00:10:47.000 --> 00:10:50.000]  只有大哥一個人想救他
[00:10:50.000 --> 00:10:53.000]  建議哲聰不要殺他
[00:10:53.000 --> 00:10:58.000]  懲戒一下把他扔入枯井裡
[00:10:58.000 --> 00:11:01.000]  結果有個四哥
[00:11:01.000 --> 00:11:05.000]  這個四哥猶大很有生意頭腦
[00:11:05.000 --> 00:11:09.000]  一見到有一班以實馬利的行商
[00:11:09.000 --> 00:11:12.000]  好像正在走去埃及
[00:11:12.000 --> 00:11:14.000]  靈機一觸就建議
[00:11:14.000 --> 00:11:15.000]  不如這樣吧
[00:11:15.000 --> 00:11:17.000]  殺他幹什麼
[00:11:17.000 --> 00:11:18.000]  隱藏罪惡
[00:11:18.000 --> 00:11:21.000]  不如這樣我們把他埋了
[00:11:21.000 --> 00:11:23.000]  又可以隨他眼中釘
[00:11:23.000 --> 00:11:25.000]  又可以有利可圖
[00:11:25.000 --> 00:11:27.000]  一舉兩得
[00:11:27.000 --> 00:11:29.000]  多好呢
[00:11:29.000 --> 00:11:33.000]  就這樣約瑟被埋到埃及做奴隸
[00:11:33.000 --> 00:11:41.000]  也成為了埃及皇侍衛長波提弗的奴隸
[00:11:41.000 --> 00:11:44.000]  有了這些有關約瑟的背景之後
[00:11:44.000 --> 00:11:48.000]  我們會詳細看第39章的經文
[00:11:48.000 --> 00:11:51.000]  約瑟被埋到埃及之後
[00:11:51.000 --> 00:11:54.000]  在第39章頭幾節的經文當中
[00:11:54.000 --> 00:11:58.000]  上主這個字出現了三次
[00:11:58.000 --> 00:12:00.000]  其實頭三節經文已經出現三次
[00:12:00.000 --> 00:12:02.000]  然後第二節就說
[00:12:02.000 --> 00:12:04.000]  上主與約瑟同在
[00:12:04.000 --> 00:12:06.000]  使他事事順利
[00:12:06.000 --> 00:12:09.000]  這句話值得我們再三思考的真理
[00:12:09.000 --> 00:12:12.000]  很多人順利的時候
[00:12:12.000 --> 00:12:15.000]  就會歸功給自己
[00:12:15.000 --> 00:12:17.000]  成功的時候歸功給自己
[00:12:17.000 --> 00:12:20.000]  覺得自己很精明
[00:12:20.000 --> 00:12:22.000]  自己很棒
[00:12:22.000 --> 00:12:25.000]  能夠把握到幾好的時機
[00:12:25.000 --> 00:12:30.000]  而很少看到無論我們多棒多好
[00:12:30.000 --> 00:12:33.000]  我們的智慧都是從上主而來
[00:12:33.000 --> 00:12:38.000]  機會更加是上主的賜予
[00:12:38.000 --> 00:12:44.000]  約瑟在埃及雖然身份卑微
[00:12:44.000 --> 00:12:49.000]  只是做埃及人的波提佛的奴隸
[00:12:49.000 --> 00:12:52.000]  但由於上主與他同在
[00:12:52.000 --> 00:12:57.000]  就令到他的主人對他刮目相看
[00:12:57.000 --> 00:12:59.000]  十分器重他
[00:12:59.000 --> 00:13:02.000]  上主與約瑟同在的事實
[00:13:02.000 --> 00:13:04.000]  第三節告訴我們
[00:13:04.000 --> 00:13:08.000]  連約瑟的主人都看得出
[00:13:08.000 --> 00:13:13.000]  是什麼原因使約瑟的主人都看得出
[00:13:13.000 --> 00:13:17.000]  上主是與約瑟同在的呢?
[00:13:17.000 --> 00:13:21.000]  很可能是由於各種難辦的事情
[00:13:21.000 --> 00:13:23.000]  一去到約瑟的手
[00:13:23.000 --> 00:13:26.000]  全部都順利解決
[00:13:26.000 --> 00:13:28.000]  甚至可能他的田產
[00:13:28.000 --> 00:13:32.000]  生育繁殖都是超出正常的產量
[00:13:32.000 --> 00:13:35.000]  於是波提佛非常喜歡約瑟
[00:13:35.000 --> 00:13:39.000]  將一切的事務都交給約瑟處理
[00:13:39.000 --> 00:13:42.000]  約瑟就成為了波提佛的管家
[00:13:42.000 --> 00:13:44.000]  在波提佛的家中
[00:13:44.000 --> 00:13:48.000]  約瑟可以說是一人之下眾人之上
[00:13:48.000 --> 00:13:50.000]  地位超然
[00:13:50.000 --> 00:13:55.000]  聖經沒有說約瑟被賣到埃及的時候
[00:13:55.000 --> 00:13:57.000]  年紀是多大
[00:13:57.000 --> 00:14:00.000]  我估計約瑟大約十七八歲
[00:14:00.000 --> 00:14:03.000]  是那個時候被賣到埃及的
[00:14:03.000 --> 00:14:06.000]  因為在三十七章第二節也提到
[00:14:06.000 --> 00:14:08.000]  約瑟十七歲的時候
[00:14:08.000 --> 00:14:11.000]  經常跟哥哥們出去放羊
[00:14:11.000 --> 00:14:15.000]  在波提佛的家中
[00:14:15.000 --> 00:14:18.000]  升到總管可能不是一朝兩日的事
[00:14:18.000 --> 00:14:20.000]  可能已經過了幾年
[00:14:20.000 --> 00:14:25.000]  所以可能約瑟已經是二十一、二歲左右
[00:14:25.000 --> 00:14:27.000]  以至三十九章第六節
[00:14:27.000 --> 00:14:32.000]  最後一句就形容他體格健壯
[00:14:32.000 --> 00:14:34.000]  英俊瀟灑
[00:14:34.000 --> 00:14:38.000]  英俊瀟灑的美男子
[00:14:38.000 --> 00:14:41.000]  很自然會吸引美女
[00:14:41.000 --> 00:14:45.000]  現在聽說中國女生找男朋友的條件
[00:14:45.000 --> 00:14:48.000]  都是高富帥
[00:14:48.000 --> 00:14:52.000]  英俊是很重要的條件之一
[00:14:52.000 --> 00:14:57.000]  可惜約瑟當時吸引到那位美女
[00:14:57.000 --> 00:14:59.000]  是一位有夫之婦
[00:14:59.000 --> 00:15:01.000]  不單止是有夫之婦
[00:15:01.000 --> 00:15:05.000]  還是主人的太太
[00:15:05.000 --> 00:15:09.000]  當年的埃及女人真的很直率
[00:15:09.000 --> 00:15:11.000]  她喜歡約瑟的時候
[00:15:11.000 --> 00:15:13.000]  直接對他表白
[00:15:13.000 --> 00:15:14.000]  來來來,跟我上床
[00:15:14.000 --> 00:15:18.000]  這樣也可以
[00:15:18.000 --> 00:15:21.000]  一位血氣方剛的青年
[00:15:21.000 --> 00:15:24.000]  被一位美女主動勾引的時候
[00:15:24.000 --> 00:15:27.000]  不知道有多少人可以抗拒
[00:15:27.000 --> 00:15:33.000]  不過約瑟可能從小就從爸爸那裡
[00:15:33.000 --> 00:15:37.000]  學習到認識有關上帝的事
[00:15:37.000 --> 00:15:42.000]  因此他不單止能夠站穩立場
[00:15:42.000 --> 00:15:45.000]  不被美色所勾引
[00:15:45.000 --> 00:15:48.000]  甚至還斥責那位女主人
[00:15:48.000 --> 00:15:50.000]  他真的很大膽
[00:15:50.000 --> 00:15:51.000]  他告訴她
[00:15:51.000 --> 00:15:56.000]  我怎麼可以做這種不道德的事
[00:15:56.000 --> 00:15:59.000]  其實對那位女主人說
[00:15:59.000 --> 00:16:06.000]  你這樣勾引我真的很不道德
[00:16:06.000 --> 00:16:09.000]  我不做,你也不要這樣做
[00:16:09.000 --> 00:16:11.000]  對那位女主人說
[00:16:11.000 --> 00:16:14.000]  我很欣賞約瑟這份道德勇氣
[00:16:14.000 --> 00:16:18.000]  而他這份道德勇氣的來源
[00:16:18.000 --> 00:16:21.000]  不是要等到摩西十誡
[00:16:21.000 --> 00:16:23.000]  摩西十誡裡面當然我們知道
[00:16:23.000 --> 00:16:26.000]  有一條是不可姦淫
[00:16:26.000 --> 00:16:29.000]  約瑟這份道德勇氣的來源
[00:16:29.000 --> 00:16:33.000]  應該是從他所認識所敬畏的上帝
[00:16:33.000 --> 00:16:36.000]  他知道假如他犯姦淫
[00:16:36.000 --> 00:16:40.000]  很可能可以瞞得過人
[00:16:40.000 --> 00:16:44.000]  但是一定瞞不過上帝
[00:16:44.000 --> 00:16:47.000]  一定會被上帝審判
[00:16:47.000 --> 00:16:50.000]  約瑟是一個信上帝的人
[00:16:50.000 --> 00:16:53.000]  他在家裡的時候一定會聽到父親
[00:16:53.000 --> 00:16:56.000]  跟他說有關上帝的事
[00:16:56.000 --> 00:16:58.000]  他被賣到埃及之後
[00:16:58.000 --> 00:16:59.000]  雖然是奴隸
[00:16:59.000 --> 00:17:02.000]  但是卻得到上帝的厚恩
[00:17:02.000 --> 00:17:06.000]  使他得到主人的喜歡和重用
[00:17:06.000 --> 00:17:09.000]  成為主人的管家
[00:17:09.000 --> 00:17:12.000]  假如連那個主人波提佛
[00:17:12.000 --> 00:17:18.000]  都看得出上主是與約瑟同在的話
[00:17:18.000 --> 00:17:23.000]  約瑟自己就一定是更加能夠感覺到
[00:17:23.000 --> 00:17:28.000]  上主在他身上的力量
[00:17:28.000 --> 00:17:30.000]  但是人生的現實
[00:17:30.000 --> 00:17:34.000]  很多時候卻是出人意表
[00:17:34.000 --> 00:17:39.000]  約瑟站在一個道德高地上
[00:17:39.000 --> 00:17:41.000]  但是有沒有人尊重
[00:17:41.000 --> 00:17:46.000]  或者喜歡一個這麼有道德的義人呢?
[00:17:46.000 --> 00:17:48.000]  十一節告訴我們
[00:17:48.000 --> 00:17:51.000]  有一天約瑟去屋裡辦事
[00:17:51.000 --> 00:17:54.000]  哪時一個家僕都不在
[00:17:54.000 --> 00:17:59.000]  我相信約瑟也是一個很聰明的人
[00:17:59.000 --> 00:18:05.000]  雖然他既然知道女主人非常喜歡他
[00:18:05.000 --> 00:18:10.000]  而他也曾經指責女主人的慾望是不對的
[00:18:10.000 --> 00:18:14.000]  我相信約瑟平時一定會盡力避開
[00:18:14.000 --> 00:18:18.000]  單獨和女主人相處的機會
[00:18:18.000 --> 00:18:22.000]  但是在生命中的某一天
[00:18:22.000 --> 00:18:27.000]  約瑟一定必須到主人的屋裡辦事
[00:18:27.000 --> 00:18:33.000]  不過他可能不知道當時家裡空無一人
[00:18:33.000 --> 00:18:37.000]  沒有家僕,只有女主人
[00:18:37.000 --> 00:18:40.000]  結果被女主人有機可乘
[00:18:40.000 --> 00:18:46.000]  揹著約瑟的外布,來跟我睡覺,來跟我上床
[00:18:46.000 --> 00:18:53.000]  好像想強姦約瑟一樣
[00:18:53.000 --> 00:18:57.000]  約瑟唯有出一招金蟬退鶴
[00:18:57.000 --> 00:18:59.000]  衣服都不要了,走
[00:18:59.000 --> 00:19:05.000]  三十六著走為上著,走到外面去
[00:19:05.000 --> 00:19:09.000]  不過義人不一定有好報
[00:19:09.000 --> 00:19:13.000]  雖然約瑟走在上帝的道路當中
[00:19:13.000 --> 00:19:19.000]  這次這個女主人真的惱羞成怒
[00:19:19.000 --> 00:19:22.000]  這樣也行,走過去,一語無過
[00:19:22.000 --> 00:19:25.000]  首先找家僕回來告訴家僕
[00:19:25.000 --> 00:19:28.000]  這個約瑟竟然想非禮我
[00:19:28.000 --> 00:19:33.000]  現代的語言可能叫性侵,sexual harassment
[00:19:33.000 --> 00:19:39.000]  然後等丈夫回來之後,又再說一次謊話
[00:19:39.000 --> 00:19:47.000]  她丈夫聽到人證,看到物證
[00:19:47.000 --> 00:19:49.000]  那還用審嗎?不用審了
[00:19:49.000 --> 00:19:56.000]  就抓了約瑟,關押在皇室監獄裡
[00:19:56.000 --> 00:20:03.000]  在那個時代,約瑟真的可以預備坐監、中牢
[00:20:03.000 --> 00:20:08.000]  因為他得罪的人不是普通平民
[00:20:08.000 --> 00:20:12.000]  而是埃及王的侍衛長
[00:20:12.000 --> 00:20:15.000]  如果大家熟悉清朝時代
[00:20:15.000 --> 00:20:20.000]  這個是九門提督,很高官位
[00:20:20.000 --> 00:20:26.000]  他真的可能要死在監獄裡
[00:20:26.000 --> 00:20:31.000]  假如我們是約瑟,我們會有什麼感受呢?
[00:20:31.000 --> 00:20:36.000]  失望吧,氣憤吧,會嗎?
[00:20:36.000 --> 00:20:40.000]  我們會怎樣回應呢?怨天尤人吧
[00:20:40.000 --> 00:20:47.000]  質問上帝,為什麼你偏偏選中我呢?
[00:20:47.000 --> 00:20:51.000]  我們不知道約瑟有沒有發出怨言
[00:20:51.000 --> 00:20:59.000]  但聖經記載約瑟的際遇和反應是很特別的
[00:20:59.000 --> 00:21:05.000]  在第21節,我們看到上主仍然與他同在
[00:21:05.000 --> 00:21:12.000]  並且他同在的時候,得到監獄長的喜歡
[00:21:12.000 --> 00:21:20.000]  竟然派他管理其餘囚犯,負責處理監獄裡的事務
[00:21:20.000 --> 00:21:22.000]  監獄長又可以享受了
[00:21:22.000 --> 00:21:27.000]  交給約瑟做的事,他就不必操心
[00:21:27.000 --> 00:21:32.000]  你辦事,我放心了
[00:21:32.000 --> 00:21:39.000]  有關約瑟的後事,下星期亞倫諾弟兄會繼續跟我們分享
[00:21:39.000 --> 00:21:43.000]  今天我們想從第39章的經文去想一想
[00:21:43.000 --> 00:21:50.000]  約瑟的遭遇和他的反應給我們什麼啟示呢?
[00:21:50.000 --> 00:21:55.000]  首先,聖經的作者是想我們明白
[00:21:55.000 --> 00:22:00.000]  人的生命其實是由上帝操控的
[00:22:00.000 --> 00:22:06.000]  在我們的人生路上,時時都會有一些突發的事件發生
[00:22:06.000 --> 00:22:13.000]  但是不會影響上帝在我們生命中的計劃
[00:22:13.000 --> 00:22:22.000]  上帝在約瑟的夢中將他對約瑟的計劃有一些啟示
[00:22:22.000 --> 00:22:28.000]  不過只是啟示他將來會坐在高位上
[00:22:28.000 --> 00:22:31.000]  他的兄弟都要向他下拜
[00:22:31.000 --> 00:22:36.000]  他並沒有將詳細的過程告訴他
[00:22:36.000 --> 00:22:44.000]  上帝對我們的要求是信靠他
[00:22:44.000 --> 00:22:46.000]  希伯來書11章第6節說
[00:22:46.000 --> 00:22:51.000]  凡是在上帝面前的人都必須信上帝的存在
[00:22:51.000 --> 00:22:56.000]  並且相信他要報上尋求他的人
[00:22:56.000 --> 00:23:00.000]  此外,從今天我們看到約瑟的事跡
[00:23:00.000 --> 00:23:05.000]  我們看到上帝與他同行
[00:23:05.000 --> 00:23:08.000]  雖然他的遭遇很淒慘
[00:23:08.000 --> 00:23:13.000]  首先他被賣到外地
[00:23:13.000 --> 00:23:18.000]  離開他所愛的父親和兄弟
[00:23:18.000 --> 00:23:23.000]  但無論他去到哪裡,他都受人喜歡
[00:23:23.000 --> 00:23:30.000]  而且上帝在任何情況下都與他同在
[00:23:30.000 --> 00:23:33.000]  今天我們作為信耶穌的人
[00:23:33.000 --> 00:23:36.000]  其實有聖靈在我們心裏
[00:23:36.000 --> 00:23:38.000]  是活在我們心裏
[00:23:38.000 --> 00:23:43.000]  即是上帝時時與我們同在
[00:23:43.000 --> 00:23:51.000]  但聖靈沒有奪去我們人的位格
[00:23:51.000 --> 00:23:56.000]  我們仍然有自己的理性、思想、喜好
[00:23:56.000 --> 00:24:02.000]  因此我們仍然要為自己的行為負責
[00:24:02.000 --> 00:24:06.000]  當我們犯罪時,我們不能責備聖靈
[00:24:06.000 --> 00:24:08.000]  聖靈,你為何不提醒我?
[00:24:08.000 --> 00:24:10.000]  你為何不阻止我犯罪?
[00:24:10.000 --> 00:24:12.000]  為何不阻止我做錯事?
[00:24:12.000 --> 00:24:15.000]  我們不能這樣問
[00:24:15.000 --> 00:24:19.000]  聖靈會使我們的良知更加敏銳
[00:24:19.000 --> 00:24:24.000]  甚至將聖經裏的說話提醒我們
[00:24:24.000 --> 00:24:28.000]  但不會取代我們的人格
[00:24:28.000 --> 00:24:30.000]  我們仍然是有位格的人
[00:24:30.000 --> 00:24:33.000]  要為自己的行為負責
[00:24:33.000 --> 00:24:35.000]  我們要反省自己
[00:24:35.000 --> 00:24:41.000]  每天是否活在上主面前
