
[00:00:00.000 --> 00:00:03.000]  在受奉獻同時我們讀一節聖經
[00:05:33.000 --> 00:05:35.000]  這不就是福音嗎
[00:05:35.000 --> 00:05:37.000]  這就不是耶穌的福音嗎
[00:05:37.000 --> 00:05:38.000]  聖經講
[00:05:38.000 --> 00:05:41.000]  這裡他就是什麼
[00:05:41.000 --> 00:05:42.000]  新造的人
[00:05:42.000 --> 00:05:44.000]  就是已過
[00:05:44.000 --> 00:05:48.000]  一切都變成新的
[00:05:48.000 --> 00:05:51.000]  無論過去是多麼的污穢
[00:05:51.000 --> 00:05:52.000]  在罪惡裡面
[00:05:52.000 --> 00:05:54.000]  只要你選擇在耶穌基督裡面
[00:05:54.000 --> 00:05:56.000]  你就可以新造的人
[00:05:56.000 --> 00:05:57.000]  耶穌的福音
[00:05:57.000 --> 00:06:01.000]  就是要給你一個新的機會
[00:06:01.000 --> 00:06:02.000]  我們看見
[00:06:02.000 --> 00:06:06.000]  耶穌體會到他過去的環境
[00:06:06.000 --> 00:06:07.000]  體會到他的軟弱
[00:06:07.000 --> 00:06:10.000]  體會到他心中的困境
[00:06:10.000 --> 00:06:13.000]  耶穌沒有定他的罪
[00:06:13.000 --> 00:06:14.000]  今天教會也一樣
[00:06:14.000 --> 00:06:16.000]  需要這種接納的愛
[00:06:16.000 --> 00:06:17.000]  我們的責任
[00:06:17.000 --> 00:06:19.000]  不是去定罪這個世界
[00:06:19.000 --> 00:06:21.000]  不是定罪這個黑暗
[00:06:21.000 --> 00:06:22.000]  我們的責任
[00:06:22.000 --> 00:06:23.000]  是像耶穌一樣
[00:06:23.000 --> 00:06:27.000]  去接納這些有罪的人
[00:06:27.000 --> 00:06:28.000]  我們看見
[00:06:28.000 --> 00:06:30.000]  我們要給他們新的機會
[00:06:30.000 --> 00:06:31.000]  讓他們能夠
[00:06:31.000 --> 00:06:33.000]  經歷到耶穌的福音
[00:06:33.000 --> 00:06:35.000]  經歷到耶穌基督的愛
[00:06:35.000 --> 00:06:37.000]  我們第一個效法耶穌基督
[00:06:37.000 --> 00:06:38.000]  第二個
[00:06:38.000 --> 00:06:42.000]  要重新建立與世界連結的管道
[00:06:42.000 --> 00:06:46.000]  要重新建立與世界連結的管道
[00:06:46.000 --> 00:06:48.000]  過去在教會裡面
[00:06:48.000 --> 00:06:50.000]  從傳統上有一種所謂
[00:06:50.000 --> 00:06:53.000]  俗世俗靈的二分法
[00:06:53.000 --> 00:06:55.000]  所以常常在教會裡面
[00:06:55.000 --> 00:06:57.000]  就覺得世界的事是俗世的
[00:06:57.000 --> 00:06:59.000]  最好不要去參與
[00:06:59.000 --> 00:07:03.000]  以至於過去教會常常孤立自己
[00:07:03.000 --> 00:07:08.000]  這就好像在中古世紀的修道院的做法一樣
[00:07:08.000 --> 00:07:10.000]  你知道當年在修道院的人
[00:07:10.000 --> 00:07:13.000]  都是當時最俗靈的人在那裡
[00:07:13.000 --> 00:07:15.000]  他們為了讓自己更加的俗靈
[00:07:15.000 --> 00:07:18.000]  要與世隔絕
[00:07:18.000 --> 00:07:19.000]  結果沒想到
[00:07:19.000 --> 00:07:20.000]  我們看見
[00:07:20.000 --> 00:07:23.000]  當他們這樣孤立自己的時候
[00:07:23.000 --> 00:07:26.000]  你要知道孤立自己的結果是什麼嗎
[00:07:26.000 --> 00:07:29.000]  就是被人群所淘汰
[00:07:29.000 --> 00:07:31.000]  如果今天你有機會去歐洲旅行
[00:07:31.000 --> 00:07:34.000]  你就知道所有當年的修道院
[00:07:34.000 --> 00:07:37.000]  現在早就空無一人
[00:07:37.000 --> 00:07:40.000]  所以今天我們教會不能夠再孤立自己
[00:07:40.000 --> 00:07:43.000]  我們不能一天到晚只躲在教會裡面
[00:07:43.000 --> 00:07:46.000]  我們渴望等主再來
[00:07:46.000 --> 00:07:48.000]  想想看
[00:07:48.000 --> 00:07:51.000]  如果耶穌基督還有一千年才再來呢
[00:07:51.000 --> 00:07:53.000]  想過沒有
[00:07:53.000 --> 00:07:55.000]  雖然我們都相信主來日已盡了
[00:07:55.000 --> 00:07:58.000]  可我要你假想一下
[00:07:58.000 --> 00:08:02.000]  如果耶穌還有一千年才再來呢
[00:08:02.000 --> 00:08:06.000]  那教會今天豈不應當捲起袖子
[00:08:06.000 --> 00:08:08.000]  與世界合作
[00:08:08.000 --> 00:08:10.000]  讓世界明白神的愛
[00:08:10.000 --> 00:08:13.000]  使世界變成更好的地方嗎
[00:08:13.000 --> 00:08:18.000]  我們需要重新來建立與世界連結的管道
[00:08:18.000 --> 00:08:21.000]  因為只有參與才能帶來影響力
[00:08:21.000 --> 00:08:23.000]  只有為這個世界帶來答案
[00:08:23.000 --> 00:08:26.000]  我們才能有影響力
[00:08:26.000 --> 00:08:28.000]  五年的時候
[00:08:28.000 --> 00:08:30.000]  那時候是布希當總統的時候
[00:08:30.000 --> 00:08:35.000]  在白宮都有一年一度的總統祈禱早餐會
[00:08:35.000 --> 00:08:39.000]  以前每一年都是請一些名牧師大講員
[00:08:39.000 --> 00:08:41.000]  來向牧師們講道
[00:08:41.000 --> 00:08:43.000]  那一年布希總統很奇怪
[00:08:43.000 --> 00:08:46.000]  特別請了搖滾樂的歌星巴諾
[00:08:46.000 --> 00:08:49.000]  來向這些牧師演講
[00:08:49.000 --> 00:08:53.000]  當時所有的牧師們一發現原來是巴諾來演講
[00:08:53.000 --> 00:08:55.000]  都不屑一顧
[00:08:55.000 --> 00:09:00.000]  想說怎麼請巴諾向我們這些聖潔的牧師講道
[00:09:00.000 --> 00:09:03.000]  原來巴諾那一年2005年的時候
[00:09:03.000 --> 00:09:06.000]  當選時代雜誌的風雲人物
[00:09:06.000 --> 00:09:10.000]  他致力推動連結世界各些機構
[00:09:10.000 --> 00:09:14.000]  各行各業來解決世界所面對的十大問題
[00:09:14.000 --> 00:09:19.000]  包括戰爭、難民、疾病、飲水、經濟貿易等等問題
[00:09:19.000 --> 00:09:23.000]  所以當他開始演講的時候
[00:09:23.000 --> 00:09:27.000]  他就說我知道本來你們都不想跟我在一起
[00:09:27.000 --> 00:09:30.000]  事實上我也不想跟你們在一起
[00:09:30.000 --> 00:09:33.000]  但是當神開始工作的時候
[00:09:33.000 --> 00:09:36.000]  瘋狂的事情會發生
[00:09:36.000 --> 00:09:38.000]  當神工作的時候
[00:09:38.000 --> 00:09:40.000]  他會推動各式各樣的人
[00:09:40.000 --> 00:09:42.000]  來與他們所不認識
[00:09:42.000 --> 00:09:44.000]  而且不想認識的人
[00:09:44.000 --> 00:09:46.000]  能夠一起合作
[00:09:46.000 --> 00:09:51.000]  包括保守派、自由派、運動員、歌星、明星、媽媽、義工們
[00:09:51.000 --> 00:09:54.000]  通通都連結在一起
[00:09:54.000 --> 00:09:58.000]  這就是神工作的時候所要發生的事情
[00:09:58.000 --> 00:10:02.000]  當年的布希總統請巴諾來做演講的目的
[00:10:02.000 --> 00:10:04.000]  就是要呼籲教會
[00:10:04.000 --> 00:10:08.000]  要與世界的各機構連結在一起
[00:10:08.000 --> 00:10:10.000]  來解決世界的問題
[00:10:10.000 --> 00:10:14.000]  第二點今天我們如果真的想要扭轉這個社區
[00:10:14.000 --> 00:10:16.000]  改變世界的話
[00:10:16.000 --> 00:10:20.000]  我們就必須要開始突破我們自我的小圈圈
[00:10:20.000 --> 00:10:23.000]  開始與世界有一種新的連結
[00:10:23.000 --> 00:10:25.000]  不但與有宗教會連結
[00:10:25.000 --> 00:10:29.000]  而且與各行各業的連結在一起
[00:10:29.000 --> 00:10:32.000]  我還記得有一次我去洛杉磯
[00:10:32.000 --> 00:10:36.000]  去一個Starbucks去買一個茶來喝
[00:10:36.000 --> 00:10:39.000]  就發現在Starbucks裡面貼了一個海報
[00:10:39.000 --> 00:10:40.000]  覺得蠻感動的
[00:10:40.000 --> 00:10:43.000]  上面講到說Dream Center and Starbucks
[00:10:43.000 --> 00:10:45.000]  Dream Center是一個教會的名字
[00:10:45.000 --> 00:10:51.000]  Dream Center跟StarbucksJoin hands together to feed the hungry
[00:10:51.000 --> 00:10:56.000]  是連結在一起要餵飽這些飢餓的人群
[00:10:56.000 --> 00:11:01.000]  我就看見這個教會跟商業界的連結
[00:11:01.000 --> 00:11:06.000]  就能夠做成一些超過教會本身所能做的事情
[00:11:06.000 --> 00:11:09.000]  我們教會的基金會也是與市政府連結
[00:11:09.000 --> 00:11:11.000]  與Second Food Bank連結
[00:11:11.000 --> 00:11:12.000]  在我們教會後面
[00:11:12.000 --> 00:11:15.000]  我想大家都知道我們有個食物發放中心
[00:11:15.000 --> 00:11:20.000]  每週三次我們發放飲食給這些低收入的家庭
[00:11:20.000 --> 00:11:24.000]  事實上現在我們已經成為9505市這個郵區裡面
[00:11:24.000 --> 00:11:28.000]  唯一指定發放食物中心
[00:11:28.000 --> 00:11:32.000]  而這些年我們也與警察局跟消防隊建立非常好的關係
[00:11:32.000 --> 00:11:36.000]  除了因為每年我們甚至還送他們Donut之外
[00:11:36.000 --> 00:11:37.000]  但大家很多人不知道
[00:11:37.000 --> 00:11:43.000]  其實我們教會也成為消防隊訓練救援的場所
[00:11:43.000 --> 00:11:46.000]  我們就看見連結帶來通路
[00:11:46.000 --> 00:11:50.000]  連結也帶來更大的影響力
[00:11:50.000 --> 00:11:54.000]  第三我們要打造服飾社區的平台
[00:11:54.000 --> 00:11:57.000]  跟人家說打造服飾社區的平台
[00:11:57.000 --> 00:12:01.000]  這些年當我在教會服飾的時候
[00:12:01.000 --> 00:12:06.000]  越來越發現教會跟社區之間有很大的鴻溝
[00:12:06.000 --> 00:12:10.000]  一方面我看見這個世界多麼需要神的愛
[00:12:10.000 --> 00:12:14.000]  另一方面我看見在教會裡面有很多的愛
[00:12:14.000 --> 00:12:18.000]  可是somehow這個愛就傳遞不出去
[00:12:18.000 --> 00:12:20.000]  不是說教會的地方的人沒有愛心
[00:12:20.000 --> 00:12:22.000]  地方的人都很有愛心
[00:12:22.000 --> 00:12:25.000]  可是就找不到一個合適的管道
[00:12:25.000 --> 00:12:28.000]  把基督的愛實際的表達出來
[00:12:28.000 --> 00:12:31.000]  這就是我所說我們需要的平台
[00:12:31.000 --> 00:12:36.000]  平台就是一個能夠使我們能夠進入社區
[00:12:36.000 --> 00:12:39.000]  進入這個人群當中一個橋樑
[00:12:39.000 --> 00:12:41.000]  透過這個平台
[00:12:41.000 --> 00:12:46.000]  一方面這個社區的人就很自然能夠體會到神的愛
[00:12:46.000 --> 00:12:49.000]  他不一定要進到教會才能夠體會
[00:12:49.000 --> 00:12:51.000]  透過這個平台
[00:12:51.000 --> 00:12:55.000]  教會的弟兄姐妹也能夠很自然去表達神的愛
[00:12:55.000 --> 00:12:59.000]  不一定要把我們勉強走到教會才可以
[00:12:59.000 --> 00:13:03.000]  今天我們需要打造一個平台
[00:13:03.000 --> 00:13:06.000]  我們看見基金會就是個平台
[00:13:06.000 --> 00:13:09.000]  透過基金會我們能夠接觸到許多
[00:13:09.000 --> 00:13:12.000]  過去教會無法接觸的人群
[00:13:12.000 --> 00:13:14.000]  透過實物發放
[00:13:14.000 --> 00:13:18.000]  透過我們看見報稅的服務
[00:13:18.000 --> 00:13:20.000]  還有免費贈送電腦
[00:13:20.000 --> 00:13:23.000]  接觸許多低收入的家庭
[00:13:23.000 --> 00:13:25.000]  不但包括西班牙裔的家庭
[00:13:25.000 --> 00:13:27.000]  也包括中國的家庭
[00:13:27.000 --> 00:13:29.000]  這些都是我們教會很難接觸的
[00:13:29.000 --> 00:13:31.000]  透過每個月假日生活廣場
[00:13:31.000 --> 00:13:35.000]  我們也接觸到很多很少機會來到教會的人
[00:13:35.000 --> 00:13:38.000]  透過孤兒院孩童救濟的工作
[00:13:38.000 --> 00:13:43.000]  我們更是把基督愛傳揚到遠處有需要的人群
[00:13:43.000 --> 00:13:45.000]  不但基金會是個平台
[00:13:45.000 --> 00:13:49.000]  這些年我們看見優視電視頻道也是個平台
[00:13:49.000 --> 00:13:51.000]  你說優視有人看嗎
[00:13:51.000 --> 00:13:52.000]  當然有人看
[00:13:52.000 --> 00:13:54.000]  最近我聽到一個弟兄告訴我說
[00:13:54.000 --> 00:13:57.000]  在本地的基督徒的作家吳伶瑤女士
[00:13:57.000 --> 00:14:00.000]  一見面她就大大稱讚我們優視
[00:14:00.000 --> 00:14:04.000]  而且她說我們優視的新聞比20歲的新聞還好看
[00:14:04.000 --> 00:14:05.000]  Hallelujah
[00:14:05.000 --> 00:14:08.000]  不是開玩笑
[00:14:08.000 --> 00:14:13.000]  她說他們家的電視台已經鎖定1.9台
[00:14:13.000 --> 00:14:17.000]  而我們現在優視不但在南灣大家看得到
[00:14:17.000 --> 00:14:20.000]  而且發展到北灣68.4 Channel
[00:14:20.000 --> 00:14:25.000]  我們看得到Cable25台也慢慢越多越來越看得到
[00:14:25.000 --> 00:14:28.000]  上次教會有受洗的時候就有個姐妹做見證
[00:14:28.000 --> 00:14:30.000]  她本來是佛教徒
[00:14:30.000 --> 00:14:33.000]  在家裡看到優視的節目非常的喜歡
[00:14:33.000 --> 00:14:36.000]  後來才發現優視是生命和靈良堂創辦的
[00:14:36.000 --> 00:14:38.000]  就來到我們教會主日崇拜
[00:14:38.000 --> 00:14:39.000]  非常喜歡加入小組
[00:14:39.000 --> 00:14:41.000]  後來就受洗歸主
[00:14:41.000 --> 00:14:44.000]  Hallelujah
[00:14:44.000 --> 00:14:49.000]  我們看見優視就是一個很重要進入社區的平台
[00:14:49.000 --> 00:14:54.000]  我們看見Roka生命和教育學院也是一個很重要的平台
[00:14:54.000 --> 00:14:57.000]  Roka雖然是一個課後輔導的學校
[00:14:57.000 --> 00:15:01.000]  但是我們強調中文教育以及屬靈品格教育
[00:15:01.000 --> 00:15:05.000]  我們從食衣住行娛樂各個方面著手
[00:15:05.000 --> 00:15:09.000]  教導孩子們做人處事的道理
[00:15:09.000 --> 00:15:12.000]  這是美國教育所最缺乏的
[00:15:12.000 --> 00:15:14.000]  所以短短的三年
[00:15:14.000 --> 00:15:16.000]  可是我們得到很多的好評
[00:15:16.000 --> 00:15:18.000]  很多的家長來感謝我們
[00:15:18.000 --> 00:15:20.000]  讓孩子的功課進步
[00:15:20.000 --> 00:15:23.000]  而且最重要的聽父母的話
[00:15:23.000 --> 00:15:25.000]  Amen
[00:15:25.000 --> 00:15:28.000]  這些都是平常我們看不見的工作
[00:15:28.000 --> 00:15:30.000]  但卻是潛移默化
[00:15:30.000 --> 00:15:33.000]  我相信會深深影響社區
[00:15:33.000 --> 00:15:34.000]  Amen
[00:15:34.000 --> 00:15:35.000]  第四
[00:15:35.000 --> 00:15:36.000]  我們要活出愛的行動
[00:15:36.000 --> 00:15:40.000]  跟你們要活出愛的行動
[00:15:40.000 --> 00:15:42.000]  約翰一書第三章十八節怎麼說呢
[00:15:42.000 --> 00:15:43.000]  我們從來念來
[00:15:43.000 --> 00:15:44.000]  小子們啊
[00:15:44.000 --> 00:15:47.000]  我們相愛不要只在言語和舌頭上
[00:15:47.000 --> 00:15:50.000]  總要在行為和誠實上
[00:15:50.000 --> 00:15:55.000]  真正的愛心一定是要在行動上
[00:15:55.000 --> 00:15:57.000]  一位很出名的基督徒歌手
[00:15:57.000 --> 00:15:59.000]  叫Keith Green
[00:15:59.000 --> 00:16:00.000]  他曾經這樣說
[00:16:00.000 --> 00:16:03.000]  他如果你從聖經當中啊
[00:16:03.000 --> 00:16:07.000]  拿走這個去跟做這兩個字
[00:16:07.000 --> 00:16:11.000]  那麼其餘的部分就變得毫無意義了
[00:16:11.000 --> 00:16:14.000]  他只會成為一個非常漂亮的卡片
[00:16:14.000 --> 00:16:17.000]  卻完全沒有能力在其中
[00:16:17.000 --> 00:16:18.000]  的確是
[00:16:18.000 --> 00:16:23.000]  今天我常常看見教會很費力的
[00:16:23.000 --> 00:16:27.000]  一直想要怎麼跟這個世界抗爭
[00:16:27.000 --> 00:16:28.000]  你知道
[00:16:28.000 --> 00:16:31.000]  我看見教會用盡各樣的辦法
[00:16:31.000 --> 00:16:34.000]  想要扭轉人心改變世界
[00:16:34.000 --> 00:16:38.000]  想要扭轉世界的潮流跟價值
[00:16:38.000 --> 00:16:40.000]  我們卻忽略了
[00:16:40.000 --> 00:16:43.000]  真正能夠改變人心的
[00:16:43.000 --> 00:16:46.000]  常常只是一種很簡單
[00:16:46.000 --> 00:16:48.000]  很真實
[00:16:48.000 --> 00:16:52.000]  卻充滿愛的行動
[00:16:52.000 --> 00:16:53.000]  我常常發現
[00:16:53.000 --> 00:16:55.000]  我們很費力的做一些事情
[00:16:55.000 --> 00:16:58.000]  卻忽略了很簡單的事情
[00:16:58.000 --> 00:17:01.000]  常常透過真實愛的行動
[00:17:01.000 --> 00:17:04.000]  能夠扭轉人的心靈
[00:17:04.000 --> 00:17:06.000]  前一陣子我讀了一本書
[00:17:06.000 --> 00:17:09.000]  他們訪問一個回教的領袖
[00:17:09.000 --> 00:17:12.000]  他很坦誠的說一件事情
[00:17:12.000 --> 00:17:17.000]  他說其實我們今天所最懼怕的一種宣教工作
[00:17:17.000 --> 00:17:19.000]  就是好像天主教那種
[00:17:19.000 --> 00:17:22.000]  聖方濟會的宣教士
[00:17:22.000 --> 00:17:23.000]  他說這些宣教士
[00:17:23.000 --> 00:17:26.000]  他們從來不跟我們正面衝突
[00:17:26.000 --> 00:17:29.000]  也不跟我們正面征戰
[00:17:29.000 --> 00:17:32.000]  他們只是靜默的在城市裡
[00:17:32.000 --> 00:17:34.000]  去服侍每一個人
[00:17:34.000 --> 00:17:38.000]  而那些凡被他們服侍過的人
[00:17:38.000 --> 00:17:39.000]  不久之後
[00:17:39.000 --> 00:17:42.000]  就一定會成為耶穌基督的門徒
[00:17:42.000 --> 00:17:46.000]  我們就看見聖方濟會他們的宣教士
[00:17:46.000 --> 00:17:48.000]  證明了一件事
[00:17:48.000 --> 00:17:51.000]  那就是恩慈行動的本身
[00:17:51.000 --> 00:17:53.000]  就是一股力量
[00:17:53.000 --> 00:17:57.000]  能夠擊垮一切黑暗全世
[00:17:57.000 --> 00:18:01.000]  什麼時候我們能夠有神的大愛
[00:18:01.000 --> 00:18:04.000]  在生活的小事上
[00:18:04.000 --> 00:18:06.000]  去服侍那些需要的人群的時候
[00:18:06.000 --> 00:18:11.000]  我告訴你我們足以改變世界的
[00:18:11.000 --> 00:18:13.000]  在俄亥俄州有非常出名的教會
[00:18:13.000 --> 00:18:15.000]  葡萄園教會
[00:18:15.000 --> 00:18:17.000]  他們教會每一個小組
[00:18:17.000 --> 00:18:20.000]  都經常到市區做很多恩慈的行動
[00:18:20.000 --> 00:18:22.000]  有時候到酒吧
[00:18:22.000 --> 00:18:24.000]  去幫助他們清他們的廁所
[00:18:24.000 --> 00:18:25.000]  因為你知道在酒吧
[00:18:25.000 --> 00:18:28.000]  很多人醉酒就嘔吐
[00:18:28.000 --> 00:18:31.000]  他們自願去幫他們清這個廁所
[00:18:31.000 --> 00:18:35.000]  有時候就幫助鄰居鄰舍去割草
[00:18:35.000 --> 00:18:37.000]  有一次一個小組到一個公司那裡
[00:18:37.000 --> 00:18:39.000]  對他們公司說
