
[00:00:00.000 --> 00:00:01.140]  祝我們平安
[00:01:28.000 --> 00:01:29.080]  又或者你住在酒店
[00:01:29.080 --> 00:01:31.200]  有一個人幫你收拾房間一樣
[00:01:31.200 --> 00:01:32.880]  沒什麼分別
[00:01:32.880 --> 00:01:34.520]  家不是這樣的
[00:01:34.520 --> 00:01:36.280]  我們跟神的關係
[00:01:36.280 --> 00:01:38.720]  都不應該是這樣
[00:01:38.720 --> 00:01:42.880]  相反大家都要透過逼自己
[00:01:42.880 --> 00:01:44.960]  跟對方接觸
[00:01:44.960 --> 00:01:48.520]  才可以建立大家的關係
[00:01:48.520 --> 00:01:50.200]  禱告讓我們知道
[00:01:50.200 --> 00:01:53.400]  原來我們一直受著撒旦的矇騙
[00:01:53.400 --> 00:01:55.600]  叫我們對上帝誤解
[00:01:55.600 --> 00:01:57.280]  跟上帝疏離
[00:01:57.280 --> 00:01:59.840]  上帝一直在等我們願意跟祂接觸
[00:01:59.840 --> 00:02:02.440]  透過傾心逃義
[00:02:02.440 --> 00:02:04.320]  如果我們有機會看詩篇的時候
[00:02:04.320 --> 00:02:07.600]  都有很多一篇篇的討論
[00:02:07.600 --> 00:02:13.240]  詩人基本上可以跟上帝說任何的說話
[00:02:13.240 --> 00:02:15.600]  上面有一些很難聽的說話
[00:02:15.600 --> 00:02:18.160]  我們都會看到在詩篇的討論裡
[00:02:18.160 --> 00:02:21.680]  因為他們跟上帝就是這麼能傾心逃義
[00:02:21.680 --> 00:02:25.000]  坦誠地說他們的一番話
[00:02:25.000 --> 00:02:29.160]  當我們願意跟上帝坦誠地說話的時候
[00:02:29.160 --> 00:02:31.560]  如果透過聆聽祂跟我們說話
[00:02:31.560 --> 00:02:35.080]  我們跟神的關係才會解封
[00:02:35.080 --> 00:02:37.200]  才會有進展
[00:02:37.200 --> 00:02:38.280]  今天選的經文是
[00:02:38.280 --> 00:02:42.480]  《馬力科提摩太前書》的二章一至七字
[00:02:42.480 --> 00:02:44.720]  也是今天的經課
[00:02:44.720 --> 00:02:47.320]  一開始保羅就跟他的徒弟
[00:02:47.320 --> 00:02:50.680]  他的學生提摩太很鄭重地去勸導
[00:02:50.680 --> 00:02:54.600]  他說最要緊的就是祈禱
[00:02:54.600 --> 00:02:57.120]  這個是首要的工作
[00:02:57.120 --> 00:02:58.200]  是首要的任務
[00:02:58.200 --> 00:03:02.320]  可能你說因為提摩太是做目職人員
[00:03:02.320 --> 00:03:04.320]  所以做目職同工
[00:03:04.320 --> 00:03:08.120]  應該第一要緊的就是祈禱
[00:03:08.120 --> 00:03:10.960]  我相信保羅的心意
[00:03:10.960 --> 00:03:14.200]  不只是叫他同工要這樣做
[00:03:14.200 --> 00:03:17.080]  而是我們每一個人都要這樣做
[00:03:17.080 --> 00:03:18.120]  為甚麼呢?
[00:03:18.120 --> 00:03:20.680]  接下來聽聽大家就知道了
[00:03:20.680 --> 00:03:23.960]  保羅用了懇求禱告代求祝謝
[00:03:23.960 --> 00:03:26.920]  來表達了禱告的內容
[00:03:26.920 --> 00:03:29.360]  禱告內容裏面是很豐富的
[00:03:29.360 --> 00:03:31.080]  不只是要懇求
[00:03:31.080 --> 00:03:33.720]  為其他人去代求
[00:03:33.720 --> 00:03:35.880]  為了我們所有的恩典
[00:03:35.880 --> 00:03:39.640]  我們去多謝上帝
[00:03:39.640 --> 00:03:40.840]  然後保羅特別提到
[00:03:40.840 --> 00:03:44.360]  就是要為人人禱告
[00:03:44.360 --> 00:03:45.920]  包括為君王
[00:03:45.920 --> 00:03:48.200]  為在上掌權的人
[00:03:48.200 --> 00:03:50.480]  和合本失令版是寫了
[00:03:50.480 --> 00:03:54.400]  今天大家看螢幕上的經文
[00:03:54.400 --> 00:03:56.360]  就是要萬人
[00:03:56.360 --> 00:03:58.360]  意思都是指人人
[00:03:58.360 --> 00:04:00.280]  everyone
[00:04:00.280 --> 00:04:02.800]  即是為哪個人祈禱呢?
[00:04:02.800 --> 00:04:04.560]  為我們的政府
[00:04:04.560 --> 00:04:05.880]  為我們的上司
[00:04:05.880 --> 00:04:08.200]  如果你是學生就為你的老師
[00:04:08.200 --> 00:04:09.360]  為教育的牧者
[00:04:09.360 --> 00:04:10.480]  為領袖
[00:04:10.480 --> 00:04:14.640]  為一切到你一有決策權力的人
[00:04:14.640 --> 00:04:16.440]  以及我們喜歡也好
[00:04:16.440 --> 00:04:19.160]  不喜歡也好的人人
[00:04:19.160 --> 00:04:22.000]  我們都要為他去禱告
[00:04:22.000 --> 00:04:24.640]  保羅強調這是夢想的如臘的工作
[00:04:24.640 --> 00:04:27.440]  這是上帝喜歡我們做的事情
[00:04:27.440 --> 00:04:29.000]  為甚麼呢?
[00:04:29.000 --> 00:04:30.280]  聖經說因為神的心意
[00:04:30.280 --> 00:04:33.400]  是每一個人都得以救贖
[00:04:33.400 --> 00:04:34.760]  甚麼叫救贖呢?
[00:04:34.760 --> 00:04:37.640]  就是脫離最對我們的控制
[00:04:37.640 --> 00:04:39.520]  得以認識真理
[00:04:39.520 --> 00:04:44.400]  而這個真理是會讓我們得到自由的
[00:04:44.400 --> 00:04:46.080]  甚麼是自由呢?
[00:04:46.080 --> 00:04:47.360]  這裡說的自由是
[00:04:47.360 --> 00:04:52.360]  被罪所控制當中得到解脫
[00:04:52.360 --> 00:04:55.320]  保羅強調人只能透過耶穌基督
[00:04:55.320 --> 00:04:59.760]  才能與上帝修復這個關係
[00:04:59.760 --> 00:05:04.160]  而這個世界又只有一位上帝
[00:05:04.160 --> 00:05:04.760]  換句話說
[00:05:04.760 --> 00:05:06.320]  如果你想得到真正的自由
[00:05:06.320 --> 00:05:08.200]  想解脫被罪的控制
[00:05:08.200 --> 00:05:10.960]  被罪綁架的痛苦的話
[00:05:10.960 --> 00:05:12.560]  沒有第二個方法
[00:05:12.560 --> 00:05:14.880]  只能透過耶穌基督
[00:05:14.880 --> 00:05:16.720]  因為這些匪徒
[00:05:16.720 --> 00:05:18.880]  他們撕著開大口
[00:05:18.880 --> 00:05:21.800]  他們要的贖金是沒有人給得起的
[00:05:21.800 --> 00:05:24.360]  是耶穌才給得起這個贖金
[00:05:24.360 --> 00:05:26.840]  就是將自己的性命拿出來
[00:05:26.840 --> 00:05:30.040]  首先受到折磨、凌辱
[00:05:30.040 --> 00:05:32.320]  最後棄分在十字架上
[00:05:32.320 --> 00:05:38.000]  才可以將我們從綁匪的手中救出來
[00:05:38.000 --> 00:05:39.720]  基督自己得到這份恩典
[00:05:39.720 --> 00:05:43.720]  我們理應像KK園那些被賣豬仔的人士一樣
[00:05:43.720 --> 00:05:46.120]  當他們逃出生天之後
[00:05:46.120 --> 00:05:49.920]  他們會公開他們獲救的途徑和方法
[00:05:49.920 --> 00:05:52.000]  讓其他被禁錮的人
[00:05:52.000 --> 00:05:55.080]  都得到逃出生天的機會
[00:05:55.080 --> 00:05:56.880]  而不是自私的
[00:05:56.880 --> 00:05:59.320]  噢!我獲救了
[00:05:59.320 --> 00:06:00.800]  就懶你其他人
[00:06:00.800 --> 00:06:04.160]  我們都見到在現實上
[00:06:04.160 --> 00:06:06.480]  這些人都不是這樣
[00:06:06.480 --> 00:06:10.120]  那怎樣讓其他人都得到這份福氣呢?
[00:06:10.120 --> 00:06:11.360]  保羅在這裡提醒我們
[00:06:11.360 --> 00:06:14.720]  第一要緊的是為人人禱告
[00:06:14.720 --> 00:06:15.440]  透過祈禱
[00:06:15.440 --> 00:06:18.840]  我們才可以用真誠、用愛心
[00:06:18.840 --> 00:06:21.840]  去跟人們相處
[00:06:21.840 --> 00:06:23.640]  撒旦這一幫綁匪
[00:06:23.640 --> 00:06:26.240]  其實是欺騙的高手
[00:06:26.240 --> 00:06:28.680]  讓他們哄你去買倫敦金
[00:06:28.680 --> 00:06:29.760]  哄你去說
[00:06:29.760 --> 00:06:31.480]  其實你不用怎麼做的
[00:06:31.480 --> 00:06:35.280]  在家裡幫忙在手提電話裡按按按按按
[00:06:35.280 --> 00:06:37.520]  怎樣賺就可以賺到錢
[00:06:37.520 --> 00:06:38.400]  又或者欺騙你
[00:06:38.400 --> 00:06:41.520]  說特首李家超也用這個投資網站
[00:06:41.520 --> 00:06:45.520]  你也用吧
[00:06:45.520 --> 00:06:52.360]  撒旦他的誘騙的方式更加高明
[00:06:52.360 --> 00:06:55.520]  不知道大家是否記得在聖經裡提到
[00:06:55.520 --> 00:06:57.760]  彼得拉著耶穌
[00:06:57.760 --> 00:06:59.360]  勸他千萬不要那麼傻
[00:06:59.360 --> 00:07:01.720]  把頭拿出去被人砍
[00:07:01.720 --> 00:07:03.840]  耶穌立即分辨到
[00:07:03.840 --> 00:07:06.840]  那是撒旦在背後搞鬼
[00:07:06.840 --> 00:07:10.160]  沒錯彼得在這份關照他的老師的
[00:07:10.160 --> 00:07:12.760]  那份情他勸導
[00:07:12.760 --> 00:07:14.560]  他是出於好意
[00:07:14.560 --> 00:07:17.760]  不過他是被撒旦利用他的同情心
[00:07:17.760 --> 00:07:20.440]  曲線的去想阻礙耶穌
[00:07:20.440 --> 00:07:24.720]  去履行上帝的計劃和吩咐
[00:07:24.720 --> 00:07:28.640]  禱告是要幫助我們明辨是非
[00:07:28.640 --> 00:07:33.240]  禱告是會幫助我們看清事情表面的虛假
[00:07:33.240 --> 00:07:36.520]  有力量有膽量向真理前行
[00:07:36.520 --> 00:07:38.640]  說的是甚麼呢
[00:07:38.640 --> 00:07:42.640]  我早前有機會看過一段短片
[00:07:42.640 --> 00:07:48.800]  話說有個主人做了一幅圖畫
[00:07:48.800 --> 00:07:53.800]  看上去前面好像有個陷阱掉下去
[00:07:53.800 --> 00:07:56.040]  我們看到經過的狗
[00:07:56.040 --> 00:07:58.960]  見到馬上跳就跳過去
[00:07:58.960 --> 00:08:04.320]  下幅圖畫就見到一隻貓坐在那幅圖畫上
[00:08:04.320 --> 00:08:06.120]  我怎麼找也找不到給大家看
[00:08:06.120 --> 00:08:08.760]  所以也找不到
[00:08:08.760 --> 00:08:13.600]  但這幅圖畫給我一個很深刻的印象
[00:08:13.600 --> 00:08:16.920]  為甚麼有一隻貓這麼聰明
[00:08:16.920 --> 00:08:21.080]  去看到這是一個假象
[00:08:21.080 --> 00:08:23.680]  以致牠可以氣定神閒地
[00:08:23.680 --> 00:08:26.520]  坐在這幅圖畫上
[00:08:26.520 --> 00:08:29.160]  而不是有其他
[00:08:29.160 --> 00:08:33.600]  更加覺得我跳不過去的時候快走開
[00:08:33.600 --> 00:08:35.560]  相信大家都聽過中國人說
[00:08:35.560 --> 00:08:38.400]  你做初一,我做十五
[00:08:38.400 --> 00:08:39.840]  你對我好嗎?
[00:08:39.840 --> 00:08:41.920]  我對你會更加好
[00:08:41.920 --> 00:08:45.360]  不過你對我差,我對你會更差
[00:08:45.360 --> 00:08:49.240]  正所謂君子報仇,十年未晚
[00:08:49.240 --> 00:08:53.400]  對,這不只是中國人的主勢哲學
[00:08:53.400 --> 00:08:55.480]  這是人性
[00:08:55.480 --> 00:09:00.040]  這是我們裡頭的罪性
[00:09:00.040 --> 00:09:03.400]  為甚麼可以在得到我的恩惠而
[00:09:03.400 --> 00:09:06.480]  為甚麼可以在得到我的恩惠而
[00:09:06.480 --> 00:09:11.640]  仍然是反轉豬肚宅屎的人面前說出
[00:09:11.640 --> 00:09:14.280]  父啊,赦免他們
[00:09:14.280 --> 00:09:18.040]  因為他們所做的,他們不懂
[00:09:18.040 --> 00:09:21.200]  耶穌不是醫好他們的絕症嗎?
[00:09:21.200 --> 00:09:26.040]  耶穌不是趕走他們在他們身上的鬼嗎?
[00:09:26.040 --> 00:09:29.560]  為甚麼現在會齊聲呼喊
[00:09:29.560 --> 00:09:32.280]  釘死他,釘死他
[00:09:32.280 --> 00:09:34.520]  面對忘恩負義的人
[00:09:34.520 --> 00:09:35.880]  面對誣衊自己的人
[00:09:35.880 --> 00:09:38.560]  耶穌為甚麼可以氣定神閒地
[00:09:38.560 --> 00:09:41.040]  不去為自己辯護
[00:09:41.040 --> 00:09:47.800]  而是要為他們得到上帝的寬恕而去求情呢?
[00:09:47.800 --> 00:09:51.680]  可能你會說,耶穌當然做得到
[00:09:51.680 --> 00:09:56.200]  大家都會留意聖經裡另一位的執事
[00:09:56.200 --> 00:09:58.240]  「試題犯」
[00:09:58.240 --> 00:10:00.600]  試題犯都是犯人一個
[00:10:00.600 --> 00:10:02.640]  他也做得到
[00:10:02.640 --> 00:10:04.680]  其實我們人都做得到的
[00:10:04.680 --> 00:10:08.360]  我們靠的是祈禱
[00:10:08.360 --> 00:10:10.520]  祈禱會幫助我們脫離在我們裡頭
[00:10:10.520 --> 00:10:13.840]  最對我們的蒙騙和控制
[00:10:13.840 --> 00:10:20.920]  不再受制於「你做初一,我做十五」的想法
[00:10:20.920 --> 00:10:25.400]  以及人性的限制
[00:10:25.400 --> 00:10:29.480]  我們當然可以斬腳趾避沙塚地去祈禱
[00:10:29.480 --> 00:10:32.280]  「父啊,求你叫我不要遇到這些事」
[00:10:32.280 --> 00:10:37.040]  「我不要這些事發生在我身上」
[00:10:37.040 --> 00:10:40.200]  不過你更可以去升職
[00:10:40.200 --> 00:10:42.200]  反客為主
[00:10:42.200 --> 00:10:46.240]  「父啊,求你叫我遇到這些事情的時候」
[00:10:46.240 --> 00:10:48.640]  「能夠看到真相」
[00:10:48.640 --> 00:10:51.440]  「有能力不去用以眼還眼」
[00:10:51.440 --> 00:10:56.080]  「以牙還牙的方式去對待對方」
[00:10:56.080 --> 00:10:58.080]  「求你讓我的心情可以安定下來」
[00:10:58.080 --> 00:11:00.160]  「不受影響」
[00:11:00.160 --> 00:11:02.800]  「如果可以的話,你給我力量」
[00:11:02.800 --> 00:11:05.120]  「好像耶穌和試題犯那樣」
[00:11:05.120 --> 00:11:08.680]  「為對方的好處來祈禱」
[00:11:08.680 --> 00:11:10.760]  「討個是可以讓我們脫離罪」
[00:11:10.760 --> 00:11:13.440]  「去對我們的蒙騙控制」
[00:11:13.440 --> 00:11:16.360]  「做到我們真心想做」
[00:11:16.360 --> 00:11:20.080]  「認為對對方好的事情」
[00:11:20.080 --> 00:11:23.440]  看到真相,真相即是甚麼呢?
[00:11:23.440 --> 00:11:25.680]  可能你也試過
[00:11:25.680 --> 00:11:28.120]  當你和你親愛的人
[00:11:28.120 --> 00:11:30.760]  不知道是甚麼原因吵架
[00:11:30.760 --> 00:11:34.320]  明明你心裡很愛對方,很需要對方
[00:11:34.320 --> 00:11:35.560]  不過不知道為甚麼
[00:11:35.560 --> 00:11:37.200]  當你面對他的時候
[00:11:37.200 --> 00:11:40.240]  你就會說一些晦氣的話
[00:11:40.240 --> 00:11:42.600]  令對方反感憤怒
[00:11:42.600 --> 00:11:44.680]  而大家的隔閡更深
[00:11:44.680 --> 00:11:46.560]  距離更遠
[00:11:46.560 --> 00:11:51.000]  過後,你也知道自己會後悔
[00:11:51.000 --> 00:11:51.760]  不過不知道為甚麼
[00:11:51.760 --> 00:11:55.560]  當時會覺得自己很酷,很理直氣壯
[00:11:55.560 --> 00:11:59.960]  好像保留了自己的自尊心一樣
[00:11:59.960 --> 00:12:02.240]  撒旦往往在我們的心裡
[00:12:02.240 --> 00:12:06.880]  去妖魔化別人,去蒙騙我們
[00:12:06.880 --> 00:12:12.400]  當我們接受撒旦這個詭計的時候
[00:12:12.400 --> 00:12:15.200]  我們又怎會有心情有興致的
[00:12:15.200 --> 00:12:19.240]  去為對方,為在上掌權者
[00:12:19.240 --> 00:12:21.720]  為人人去祈禱呢?
[00:12:21.720 --> 00:12:24.320]  我們只會覺得這些人很討厭
[00:12:24.320 --> 00:12:26.200]  為甚麼上帝不做事
[00:12:26.200 --> 00:12:28.400]  不去令這些人消失
[00:12:28.400 --> 00:12:32.440]  消滅他們,那就天下太平了
[00:12:32.440 --> 00:12:34.360]  當我們未能夠為人人
[00:12:34.360 --> 00:12:39.080]  為在上握有權力的人去禱告的時候
[00:12:39.080 --> 00:12:41.240]  我們可以怎樣做呢?
[00:12:41.240 --> 00:12:43.960]  我們不可以欺騙我們自己
[00:12:43.960 --> 00:12:45.560]  我鼓勵你
[00:12:45.560 --> 00:12:49.240]  要為自己禱告開始
[00:12:49.240 --> 00:12:52.960]  要為自己願意轉變開始
[00:12:52.960 --> 00:12:56.000]  求上帝去轉化我們的生命
[00:12:56.000 --> 00:13:01.600]  看到眾多表面事情背後的真相
[00:13:01.600 --> 00:13:03.880]  當我們不斷地為自己祈禱的時候
[00:13:03.880 --> 00:13:09.360]  慢慢你會看到自己的視野是不一樣的
[00:13:09.360 --> 00:13:13.520]  看到事情表面背後的真相
[00:13:13.520 --> 00:13:16.640]  原來我們自己一直是受蒙騙
[00:13:16.640 --> 00:13:20.160]  其實對方和我一樣
[00:13:20.160 --> 00:13:22.200]  都是那麼可憐
[00:13:22.200 --> 00:13:27.000]  都是需要上帝的憐憫和寬恕
[00:13:27.000 --> 00:13:28.760]  另外保羅也提醒我們
[00:13:28.760 --> 00:13:32.280]  要為在上握有權力的人去祈禱
[00:13:32.280 --> 00:13:34.240]  因為他們的一切決策
[00:13:34.240 --> 00:13:37.000]  會影響我們的生活
[00:13:37.000 --> 00:13:39.400]  如果我們想競拳端正
[00:13:39.400 --> 00:13:41.760]  平安無事地度日
[00:13:41.760 --> 00:13:44.520]  我們是要為他們祈禱
[00:13:44.520 --> 00:13:47.360]  讓他們每一個大大小小的決定
[00:13:47.360 --> 00:13:50.560]  都不是被罪聖所驅使
[00:13:50.560 --> 00:13:53.680]  而是被上帝所帶領
[00:13:53.680 --> 00:13:55.520]  我相信大家最近都很留意
[00:13:55.520 --> 00:13:59.440]  聖物平工業意外的發生
[00:13:59.440 --> 00:14:00.680]  當我留意
[00:14:00.680 --> 00:14:03.000]  究竟香港有多少工業意外的時候
[00:14:03.000 --> 00:14:06.120]  發現由年初到現在已經有十三個人
[00:14:06.120 --> 00:14:09.880]  因為工業意外而死亡
[00:14:09.880 --> 00:14:12.800]  可能你和我都不禁會問
[00:14:12.800 --> 00:14:15.360]  如果當中的決策者
[00:14:15.360 --> 00:14:17.760]  做了一些不同的決定
[00:14:17.760 --> 00:14:20.120]  不是因為自保息事令人
[00:14:20.120 --> 00:14:24.080]  也不是因為怠惰貪婪這個罪姓的時候
[00:14:24.080 --> 00:14:27.400]  人為的疏忽或者錯誤
[00:14:27.400 --> 00:14:30.080]  是否可以減到最低呢
[00:14:30.080 --> 00:14:32.640]  是否可以讓無辜的人的生命
[00:14:32.640 --> 00:14:35.360]  得到應有的保障呢
[00:14:35.360 --> 00:14:36.760]  耶利米說
[00:14:36.760 --> 00:14:39.560]  「你們要為那城求平安
[00:14:39.560 --> 00:14:44.120]  你們就必得平安」
[00:14:44.120 --> 00:14:48.960]  不想禱告是我們大部份人共同的體會
[00:14:48.960 --> 00:14:50.960]  不過禱告的操練
[00:14:50.960 --> 00:14:54.800]  它是基督徒不可或缺的生活形態
[00:14:54.800 --> 00:14:55.520]  保羅說
[00:14:55.520 --> 00:15:01.800]  「第一,要為萬人懇求禱告,代求祝謝」
[00:15:01.800 --> 00:15:06.600]  因為禱告會讓我們不受撒旦的夢遍
[00:15:06.600 --> 00:15:10.280]  看到事情表面底下的真相
[00:15:10.280 --> 00:15:14.120]  也能幫助我們不要斬腳趾避沙塚
[00:15:14.120 --> 00:15:18.440]  也有能力在應該處置太炎的時候起定神閒
[00:15:18.440 --> 00:15:20.800]  應該勇往直前的時候
[00:15:20.800 --> 00:15:23.760]  有志、有勇、有謀
[00:15:23.760 --> 00:15:27.480]  讓事情向著美好的方向發展
[00:15:27.480 --> 00:15:30.920]  禱告讓我們和上帝的關係變得更加親密
[00:15:30.920 --> 00:15:35.200]  也讓我們和人的關係不再一樣
[00:15:35.200 --> 00:15:41.160]  因為全人類人人都是上帝所愛
[00:15:41.160 --> 00:15:43.440]  禱告讓我們有平安
[00:15:43.440 --> 00:15:47.280]  因為上帝透過耶利米向我們說
[00:15:47.280 --> 00:15:50.000]  「你們要為那城求平安
[00:15:50.000 --> 00:15:53.520]  你們就必得平安」
[00:15:53.520 --> 00:15:57.440]  然後我們同心祈禱
[00:15:57.440 --> 00:16:00.400]  親愛的主,你明白我們
[00:16:00.400 --> 00:16:03.280]  你明白我們為何不想祈禱
[00:16:03.280 --> 00:16:06.440]  我知道我們每一個人都不一樣
[00:16:06.440 --> 00:16:09.400]  天父,我們更加知道你在等我們
[00:16:09.400 --> 00:16:13.840]  但我們就沒有不想去禱告
[00:16:13.840 --> 00:16:18.240]  想求上主你親自用聖靈去感動我們
[00:16:18.240 --> 00:16:20.680]  去打動我們的心
[00:16:20.680 --> 00:16:24.320]  以致我們能夠回到你的面前
[00:16:24.320 --> 00:16:27.280]  來和你說話
[00:16:27.280 --> 00:16:32.880]  因為只有我們願意走開這一步的時候
[00:16:32.880 --> 00:16:35.560]  我們才會看到不一樣的生命
[00:16:35.560 --> 00:16:37.600]  不一樣的實相
[00:16:37.600 --> 00:16:39.840]  不一樣的真相
[00:16:39.840 --> 00:16:44.040]  今天就求你幫助和帶領我們的弟兄姊妹
[00:16:44.040 --> 00:16:49.640]  用千方百計去吸引我們來到你的面前
[00:16:49.640 --> 00:16:51.640]  我們同心交托獻上禱告
[00:16:51.640 --> 00:16:53.640]  奉著耶穌基督的名求
[00:16:53.640 --> 00:16:55.640]  阿們
