
[00:00:00.000 --> 00:00:01.800]  好 弟兄姊妹 早安
[00:01:59.080 --> 00:02:02.760]  那些人結得婚的應該都是心思熟慮
[00:02:02.760 --> 00:02:08.040]  去考慮想清楚才喜歡這個人
[00:02:08.040 --> 00:02:11.720]  或者大家一起想長相廝守
[00:02:11.720 --> 00:02:13.400]  一起相處才結婚
[00:02:13.400 --> 00:02:14.880]  即使在這樣的情況下
[00:02:14.880 --> 00:02:16.320]  結婚的數字下降了
[00:02:16.320 --> 00:02:18.600]  在這樣的情況下結得婚的人
[00:02:18.600 --> 00:02:24.920]  仍然他們的離婚率都是50%
[00:02:24.920 --> 00:02:28.360]  仍然是每兩對人結婚
[00:02:28.360 --> 00:02:30.080]  有一對人離婚
[00:02:30.080 --> 00:02:34.360]  你可以想像其實離婚這個現象
[00:02:34.360 --> 00:02:35.960]  其實真的很普遍
[00:02:35.960 --> 00:02:38.560]  離婚這個現象真的很普遍
[00:02:38.560 --> 00:02:41.720]  我看美國有些兒童的節目
[00:02:41.720 --> 00:02:43.600]  教導那些小朋友
[00:02:43.600 --> 00:02:49.680]  怎樣去處理他們自己的情感的時候
[00:02:49.680 --> 00:02:55.440]  其中他們就教他們怎樣去面對單親家庭
[00:02:55.440 --> 00:02:59.560]  怎樣去處理父母真的要離婚
[00:02:59.560 --> 00:03:03.240]  他們有很多這樣的節目
[00:03:03.240 --> 00:03:04.880]  是幫那些小朋友去處理
[00:03:04.880 --> 00:03:05.320]  為什麼呢?
[00:03:05.320 --> 00:03:09.000]  因為這個社會現象實在太普遍了
[00:03:09.000 --> 00:03:11.680]  但是基督徒又怎樣去看呢?
[00:03:11.680 --> 00:03:14.280]  基督徒怎樣去看離婚呢?
[00:03:14.280 --> 00:03:18.920]  事實上這個也是很可悲的一個現實
[00:03:18.920 --> 00:03:22.160]  在社會上剛才那個數字
[00:03:22.160 --> 00:03:24.760]  就是每兩對人結婚就有一對人離婚
[00:03:24.760 --> 00:03:29.280]  但是這個數字在去到基督徒的圈子當中
[00:03:29.280 --> 00:03:31.280]  其實有沒有改變呢?
[00:03:31.280 --> 00:03:32.760]  當我這樣問的時候你也猜到了
[00:03:32.760 --> 00:03:33.400]  其實是沒有的
[00:03:33.400 --> 00:03:34.880]  一樣的
[00:03:34.880 --> 00:03:37.560]  仍然都是每有兩對基督徒結婚
[00:03:37.560 --> 00:03:41.080]  仍然都會有一對基督徒都會離婚
[00:03:41.080 --> 00:03:46.720]  你可以想像其實離婚是一個很痛苦的
[00:03:46.720 --> 00:03:51.680]  而聖經教導我們是怎樣的呢?
[00:03:51.680 --> 00:03:55.800]  首先就是保羅在《江唔多前書》第七章第十節
[00:03:55.800 --> 00:03:57.080]  他這樣說
[00:03:57.080 --> 00:03:59.960]  至於那已經嫁娶的
[00:03:59.960 --> 00:04:01.040]  我吩咐他們
[00:04:01.040 --> 00:04:02.560]  其實不是我吩咐
[00:04:02.560 --> 00:04:04.280]  乃是主吩咐說
[00:04:04.280 --> 00:04:06.480]  妻子不可離開丈夫
[00:04:06.480 --> 00:04:09.720]  若是離開了不可再嫁
[00:04:09.720 --> 00:04:15.040]  或是形同丈夫和好丈夫也不可離棄妻子
[00:04:15.040 --> 00:04:18.120]  這裡保羅就說不要離婚
[00:04:18.120 --> 00:04:25.320]  保羅的原因是主吩咐不要離婚
[00:04:25.320 --> 00:04:28.200]  主吩咐妻子不要離開丈夫
[00:04:28.200 --> 00:04:31.440]  丈夫也不要離棄妻子
[00:04:31.440 --> 00:04:32.920]  這是主吩咐
[00:04:32.920 --> 00:04:34.640]  當保羅這樣說的時候
[00:04:34.640 --> 00:04:37.200]  其實保羅是知道主耶穌的教導
[00:04:37.200 --> 00:04:40.200]  主耶穌關於離婚的教導在哪裡有的呢?
[00:04:40.200 --> 00:04:41.760]  事實上是有的
[00:04:41.760 --> 00:04:46.640]  在《馬可福音》第十章說到
[00:04:46.640 --> 00:04:51.160]  法律上有一次他們去試探耶穌
[00:04:51.160 --> 00:04:55.440]  就出了一條關於離婚的問題去試探耶穌
[00:04:55.440 --> 00:04:59.160]  就說他們在摩西的律法是給人離婚的
[00:04:59.160 --> 00:05:01.400]  就問耶穌可不可以離婚呢?
[00:05:01.400 --> 00:05:02.840]  耶穌的答案就是這樣
[00:05:02.840 --> 00:05:03.920]  耶穌說
[00:05:03.920 --> 00:05:06.040]  摩西因為你們的心眼
[00:05:06.040 --> 00:05:07.920]  所以寫這條例給你們
[00:05:07.920 --> 00:05:10.000]  但從起初創造的時候
[00:05:10.000 --> 00:05:11.840]  神造人是造男造女
[00:05:11.840 --> 00:05:14.000]  因此人要離開父母與妻子
[00:05:14.000 --> 00:05:15.920]  然後二人成為一體
[00:05:15.920 --> 00:05:17.120]  既然如此
[00:05:17.120 --> 00:05:19.080]  妻子就不再是兩個人
[00:05:19.080 --> 00:05:20.880]  也是一體的了
[00:05:20.880 --> 00:05:23.280]  神所配合的人不可分開
[00:05:23.280 --> 00:05:26.120]  到了屋裡門徒就問他者是
[00:05:26.120 --> 00:05:27.520]  耶穌對他們說
[00:05:27.520 --> 00:05:30.400]  凡優妻另娶的就是犯奸淫
[00:05:30.400 --> 00:05:31.840]  辜負他的妻子
[00:05:31.840 --> 00:05:34.720]  妻子若離棄丈夫另嫁
[00:05:34.720 --> 00:05:36.320]  也是犯奸淫了
[00:05:36.320 --> 00:05:38.320]  這裡就說得很清楚了
[00:05:38.320 --> 00:05:39.320]  主耶穌就吩咐
[00:05:39.320 --> 00:05:40.600]  就說其實
[00:05:40.600 --> 00:05:43.200]  即使在舊約的《律法摩西》
[00:05:43.200 --> 00:05:45.240]  有提到離婚的條例
[00:05:45.240 --> 00:05:46.440]  可以寫休書
[00:05:46.440 --> 00:05:48.440]  就休了太太
[00:05:48.440 --> 00:05:49.960]  但是
[00:05:49.960 --> 00:05:51.560]  主耶穌就說
[00:05:51.560 --> 00:05:54.000]  其實這不是神最初的心意
[00:05:54.000 --> 00:05:55.600]  神不想人離婚的
[00:05:55.600 --> 00:05:57.800]  但是因為你們心眼的緣故
[00:05:57.800 --> 00:06:00.040]  就給你們一條出路
[00:06:00.040 --> 00:06:01.480]  這樣的時候才可以離婚
[00:06:01.480 --> 00:06:05.200]  但最好神的心意不是要人離婚的
[00:06:05.200 --> 00:06:08.080]  我相信澤保祿是知道主耶穌的教導
[00:06:08.080 --> 00:06:10.560]  所以他就在哥倫多說
[00:06:10.560 --> 00:06:11.920]  照著主的吩咐
[00:06:11.920 --> 00:06:13.080]  妻子不要離棄丈夫
[00:06:13.080 --> 00:06:15.880]  丈夫也不要離棄妻子了
[00:06:15.880 --> 00:06:19.360]  這樣就很清楚了
[00:06:19.360 --> 00:06:20.360]  就不要離婚
[00:06:20.360 --> 00:06:22.360]  我相信
[00:06:22.360 --> 00:06:26.120]  很多基督徒都知道這段聖經的
[00:06:26.120 --> 00:06:28.400]  也明白這裡的教導
[00:06:28.400 --> 00:06:30.440]  所以基督徒基本上的觀念
[00:06:30.440 --> 00:06:32.240]  都知道聖經的吩咐
[00:06:32.240 --> 00:06:34.880]  就是不可以離婚的
[00:06:34.880 --> 00:06:37.560]  但是有些案例是很為難的
[00:06:37.560 --> 00:06:41.000]  所以到了一個
[00:06:41.000 --> 00:06:43.160]  如果家庭出現了很大問題的時候
[00:06:43.160 --> 00:06:48.680]  甚至有離婚的狀況的時候
[00:06:48.680 --> 00:06:54.320]  即使是很虔誠的
[00:06:54.320 --> 00:06:58.600]  或者是很跟從主的基督徒
[00:06:58.600 --> 00:06:59.600]  心裡都很為難
[00:06:59.600 --> 00:07:03.000]  因為家庭的關係去到這麼決裂的時候
[00:07:03.000 --> 00:07:05.360]  但是聖經的吩咐明明不可以離婚
[00:07:05.360 --> 00:07:06.720]  那怎麼辦呢?
[00:07:06.720 --> 00:07:10.080]  很多人心裡這麼災難的時候
[00:07:10.080 --> 00:07:13.880]  就有兩個選擇
[00:07:13.880 --> 00:07:16.480]  有兩個選擇
[00:07:16.480 --> 00:07:18.480]  兩個選擇我都見過
[00:07:18.480 --> 00:07:22.400]  第一個選擇就是
[00:07:22.400 --> 00:07:23.600]  無論怎樣都好
[00:07:23.600 --> 00:07:24.880]  因為是主的吩咐
[00:07:24.880 --> 00:07:26.040]  那我要跟從主
[00:07:26.040 --> 00:07:27.600]  就當是受苦的一部分
[00:07:27.600 --> 00:07:28.720]  所以在家庭裡
[00:07:28.720 --> 00:07:30.000]  日炒夜炒
[00:07:30.000 --> 00:07:31.960]  但是又不肯離婚
[00:07:31.960 --> 00:07:34.360]  因為可能其中一個
[00:07:34.360 --> 00:07:36.600]  可能在教會當中有很多侍奉的
[00:07:36.600 --> 00:07:38.120]  他家庭有問題的事情
[00:07:38.120 --> 00:07:40.360]  藏起來不讓別人知道
[00:07:40.360 --> 00:07:43.240]  所以無論即使是
[00:07:43.240 --> 00:07:45.560]  甚至不是跟老婆一起住的
[00:07:45.560 --> 00:07:48.320]  但是他都不會離婚的
[00:07:48.320 --> 00:07:50.440]  因為聖經的吩咐是這樣
[00:07:50.440 --> 00:07:52.440]  不可以揚出來的
[00:07:52.440 --> 00:07:54.440]  不可以不做的
[00:07:54.440 --> 00:07:56.520]  我要保持著教會的生活的時候
[00:07:56.520 --> 00:07:59.560]  所以我就不離婚了
[00:07:59.560 --> 00:08:03.080]  但是其實背後已經
[00:08:03.080 --> 00:08:04.920]  那個關係根本跟離婚
[00:08:04.920 --> 00:08:08.640]  甚至乎可能比離婚更差的情況
[00:08:08.640 --> 00:08:10.400]  這是第一種情況
[00:08:10.400 --> 00:08:11.760]  有些人是這樣的
[00:08:11.760 --> 00:08:13.480]  第二種情況
[00:08:13.480 --> 00:08:15.080]  有些人就
[00:08:15.080 --> 00:08:16.240]  哎呀 真是太難了
[00:08:16.240 --> 00:08:18.800]  對於這個人說日炒夜炒
[00:08:18.800 --> 00:08:21.200]  在家裡簡直搞得情緒低落
[00:08:21.200 --> 00:08:22.760]  精神分裂
[00:08:22.760 --> 00:08:25.200]  都閉上眼睛
[00:08:25.200 --> 00:08:26.640]  聖經怎麼說呢
[00:08:26.640 --> 00:08:27.400]  我不管了
[00:08:27.400 --> 00:08:29.600]  所以我就
[00:08:29.600 --> 00:08:31.360]  都不知道如果不離婚
[00:08:31.360 --> 00:08:33.480]  我真是精神分裂
[00:08:33.480 --> 00:08:34.920]  所以要離婚了
[00:08:34.920 --> 00:08:36.520]  離了婚之後
[00:08:36.520 --> 00:08:37.960]  就很不光彩
[00:08:37.960 --> 00:08:38.640]  因為覺得
[00:08:38.640 --> 00:08:41.360]  哎呀 我就沒有跟從聖經的吩咐
[00:08:41.360 --> 00:08:42.560]  現在離了婚了
[00:08:42.560 --> 00:08:43.520]  所以好像
[00:08:43.520 --> 00:08:46.360]  有些人因為離婚的緣故
[00:08:46.360 --> 00:08:48.080]  也離開了教會
[00:08:48.080 --> 00:08:49.960]  因為覺得
[00:08:49.960 --> 00:08:54.000]  哎呀 我這些明明不跟聖經的吩咐
[00:08:54.000 --> 00:08:56.560]  而這樣來做的時候
[00:08:56.560 --> 00:09:02.040]  心裡面自己都覺得很有罪疚感
[00:09:02.040 --> 00:09:06.080]  也沒有面目去見一些認識他們的大兄姐妹
[00:09:06.080 --> 00:09:08.360]  有些就離開教會
[00:09:08.360 --> 00:09:09.640]  有些比較好
[00:09:09.640 --> 00:09:11.480]  就離開了這家教會
[00:09:11.480 --> 00:09:14.920]  可能就去另外一個比較遠的教會
[00:09:14.920 --> 00:09:17.320]  但是很低調
[00:09:17.320 --> 00:09:20.400]  也不說自己的家庭所有的事情
[00:09:20.400 --> 00:09:23.600]  變成一個好像潛水基督徒
[00:09:23.600 --> 00:09:26.520]  這兩種情況都很多的
[00:09:26.520 --> 00:09:27.560]  可以這麼說
[00:09:27.560 --> 00:09:29.960]  其實都見過
[00:09:29.960 --> 00:09:31.640]  當我這樣去思想這個
[00:09:31.640 --> 00:09:36.280]  今天說的離婚這個問題的時候
[00:09:36.280 --> 00:09:39.360]  我想大家切身處地去想的時候
[00:09:39.360 --> 00:09:40.280]  如果
[00:09:40.280 --> 00:09:41.480]  可能你不是
[00:09:41.480 --> 00:09:42.320]  感謝主
[00:09:42.320 --> 00:09:43.360]  就是你和我
[00:09:43.360 --> 00:09:46.200]  如果現在沒有去到離婚的邊緣的時候
[00:09:46.200 --> 00:09:47.920]  當然我們感謝主
[00:09:47.920 --> 00:09:49.240]  但是我們要想一下
[00:09:49.240 --> 00:09:50.120]  如果切身處地
[00:09:50.120 --> 00:09:52.720]  如果跟剛才那個的情況
[00:09:52.720 --> 00:09:57.680]  在那個當事人那裡
[00:09:57.680 --> 00:10:01.120]  去到那個離婚的邊緣的時候
[00:10:01.120 --> 00:10:06.720]  是不是只有剛才所說的兩種抉擇呢?
[00:10:06.720 --> 00:10:09.520]  是不是只有剛才所說的兩種抉擇呢?
[00:10:09.520 --> 00:10:10.880]  一種就是
[00:10:10.880 --> 00:10:14.200]  去到教會好像若無其事的
[00:10:14.200 --> 00:10:16.120]  但是無論關係多惡劣
[00:10:16.120 --> 00:10:17.080]  但是死都不離婚
[00:10:17.080 --> 00:10:18.680]  但是那個關係仍然都是很惡劣
[00:10:18.680 --> 00:10:20.440]  就是天天回到家裡
[00:10:20.440 --> 00:10:21.400]  就你插我
[00:10:21.400 --> 00:10:21.880]  我插你
[00:10:21.880 --> 00:10:26.040]  好像是互相去將對方摧毀的
[00:10:26.040 --> 00:10:27.760]  另外一種就是
[00:10:27.760 --> 00:10:30.560]  雖然明知道聖經說不好這樣
[00:10:30.560 --> 00:10:32.160]  但是我都做了
[00:10:32.160 --> 00:10:37.160]  但是就唯有以後好像做一個二等基督徒公民那樣
[00:10:37.160 --> 00:10:38.680]  就是不要那麼高調
[00:10:38.680 --> 00:10:42.760]  就是侍奉那些儘量都不要出來
[00:10:42.760 --> 00:10:46.760]  我相信兩種都不是聖經想我們的
[00:10:46.760 --> 00:10:47.960]  神想我們的心意
[00:10:47.960 --> 00:10:49.640]  不是聖經的教導
[00:10:49.640 --> 00:10:51.760]  所以今天的題目去說
[00:10:51.760 --> 00:10:54.480]  聖經怎樣去看離婚的時候
[00:10:54.480 --> 00:10:58.240]  希望都給大家一個思想
[00:10:58.240 --> 00:11:03.360]  是不是聖經說離婚只有一句說話
[00:11:03.360 --> 00:11:06.280]  就是說不可以離婚
[00:11:06.280 --> 00:11:07.560]  That's it
[00:11:07.560 --> 00:11:08.280]  Period
[00:11:08.280 --> 00:11:09.480]  The end
[00:11:09.480 --> 00:11:11.800]  是不是就是這樣呢?
[00:11:11.800 --> 00:11:12.560]  如果是這樣的話
[00:11:12.560 --> 00:11:14.720]  當然今天談道就不用說了
[00:11:14.720 --> 00:11:16.720]  其實就是
[00:11:16.720 --> 00:11:17.760]  總之就不可以離婚
[00:11:17.760 --> 00:11:19.280]  那你選其他一樣
[00:11:19.280 --> 00:11:21.440]  無論如何你都不離婚
[00:11:21.440 --> 00:11:23.480]  或者無論如何你離了婚之後
[00:11:23.480 --> 00:11:29.040]  都不知道以後做侍奉各樣東西
[00:11:29.040 --> 00:11:33.200]  你都不要讓人知道你以前離過婚諸如此類
[00:11:33.200 --> 00:11:34.680]  是不是這樣呢?
[00:11:34.680 --> 00:11:37.360]  而今天所看這一段的經文
[00:11:37.360 --> 00:11:40.960]  希望都給大家一個從聖經的角度
[00:11:40.960 --> 00:11:42.000]  究竟是怎樣去看
[00:11:42.000 --> 00:11:44.160]  究竟關於離婚的教導
[00:11:44.160 --> 00:11:47.160]  聖經是不是只是單單說一句話
[00:11:47.160 --> 00:11:48.680]  不可離婚
[00:11:48.680 --> 00:11:49.560]  That's it
[00:11:49.560 --> 00:11:50.720]  就是這樣
[00:11:50.720 --> 00:11:52.040]  The end
[00:11:52.040 --> 00:11:54.520]  就是終結就是這樣
[00:11:54.520 --> 00:11:57.480]  那我們就看一下
[00:11:57.480 --> 00:12:01.080]  首先其實我發覺原來不是的
[00:12:01.080 --> 00:12:02.440]  聖經那裡
[00:12:02.440 --> 00:12:03.680]  雖然主耶穌說
[00:12:03.680 --> 00:12:07.080]  在《馬可福音》那裡說不可以離婚
[00:12:07.080 --> 00:12:09.440]  因為離婚不是神的心意
[00:12:09.440 --> 00:12:10.880]  但是我們留意一下
[00:12:10.880 --> 00:12:14.600]  主耶穌在《馬太福音》那裡又加多了一些東西
[00:12:14.600 --> 00:12:17.240]  同樣是同一段的對話
[00:12:17.240 --> 00:12:20.160]  我相信是同一段的對話
[00:12:20.160 --> 00:12:23.560]  只不過《馬太》和《馬可》是大家寫的東西
[00:12:23.560 --> 00:12:26.040]  是大家記錄的重點不同的
[00:12:26.040 --> 00:12:28.400]  那麼就看回這裡
[00:12:28.400 --> 00:12:29.800]  在《馬太福音》那裡怎麼說呢?
[00:12:29.800 --> 00:12:31.240]  《馬太福音》就說
[00:12:31.240 --> 00:12:33.920]  有法尼塞人來試探耶穌說
[00:12:33.920 --> 00:12:37.720]  人無論什麼緣故都可以幽緝魔
[00:12:37.720 --> 00:12:38.920]  耶穌回答說
[00:12:38.920 --> 00:12:41.440]  那起初做人的是做男做女
[00:12:41.440 --> 00:12:42.280]  並且說
[00:12:42.280 --> 00:12:45.320]  因此人要離開父母與妻子聯合
[00:12:45.320 --> 00:12:46.720]  二人成為一體
[00:12:46.720 --> 00:12:49.080]  這經你們沒有念過嗎?
[00:12:49.080 --> 00:12:50.200]  既然如此
[00:12:50.200 --> 00:12:53.000]  夫妻不再是兩個人乃是一體的了
[00:12:53.000 --> 00:12:55.120]  所以神配合的人不可分開
[00:12:55.120 --> 00:12:56.160]  法利初人說
[00:12:56.160 --> 00:12:59.520]  這樣摩西為什麼吩咐給他妻子幽書
[00:12:59.520 --> 00:13:01.000]  就可以幽她呢?
[00:13:01.000 --> 00:13:01.800]  耶穌說
[00:13:01.800 --> 00:13:03.440]  摩西因你們的心眼
[00:13:03.440 --> 00:13:05.200]  所以許你們幽妻
[00:13:05.200 --> 00:13:07.560]  但起初並不是這樣
[00:13:07.560 --> 00:13:10.000]  這裡基本上是一樣的
[00:13:10.000 --> 00:13:11.120]  和《馬可福音》那裡說的
[00:13:11.120 --> 00:13:11.800]  總之就是說
[00:13:11.800 --> 00:13:13.160]  因為摩西因為你們的心眼
[00:13:13.160 --> 00:13:14.200]  所以讓你們幽妻
[00:13:14.200 --> 00:13:16.800]  但是其實神的心意是不想的
[00:13:16.800 --> 00:13:20.120]  但是再說那裡就有些不同了
[00:13:20.120 --> 00:13:21.080]  我告訴你們
[00:13:21.080 --> 00:13:22.880]  凡幽妻令娶的
[00:13:22.880 --> 00:13:25.360]  若不是為奸淫的緣故
[00:13:25.360 --> 00:13:27.120]  就是犯奸淫了
[00:13:27.120 --> 00:13:29.240]  有人娶了被幽的婦人
[00:13:29.240 --> 00:13:30.200]  也是犯奸淫了
[00:13:30.200 --> 00:13:32.120]  這裡
[00:13:32.120 --> 00:13:34.360]  你看不看到有什麼不同?
[00:13:34.360 --> 00:13:36.400]  這裡是《馬可福音》沒有說
[00:13:36.400 --> 00:13:39.240]  有一個條文加了進去
[00:13:39.240 --> 00:13:40.480]  就是什麼呢?
[00:13:40.480 --> 00:13:41.880]  就是這裡說
[00:13:41.880 --> 00:13:44.440]  若不是為奸淫的緣故
[00:13:44.440 --> 00:13:45.320]  就是犯奸淫了
[00:13:45.320 --> 00:13:46.120]  意思是什麼?
[00:13:46.120 --> 00:13:49.120]  反過來來說就是說
[00:13:49.120 --> 00:13:51.520]  有一個情況是可以離婚的
[00:13:51.520 --> 00:13:55.680]  就是如果對方是犯奸淫的
[00:13:55.680 --> 00:13:57.280]  就可以離婚了
[00:13:57.280 --> 00:13:59.000]  這個是《馬可福音》沒有說的
[00:13:59.000 --> 00:14:00.280]  《馬可福音》就是說
[00:14:00.280 --> 00:14:02.840]  神的心意就是二人成為一體
[00:14:02.840 --> 00:14:04.520]  所以神配合的人不可分開
[00:14:04.520 --> 00:14:05.600]  所以就不要離婚
[00:14:05.600 --> 00:14:08.120]  就沒有說到加了一個條件
[00:14:08.120 --> 00:14:09.160]  或者不是條件
[00:14:09.160 --> 00:14:11.200]  就是加了一個condition
[00:14:11.200 --> 00:14:14.040]  加了一個例外
[00:14:14.040 --> 00:14:20.120]  就說原來犯奸淫是可以離婚的
[00:14:20.120 --> 00:14:23.280]  這裡就給我們一個思想
[00:14:23.280 --> 00:14:29.720]  原來即使主耶穌在說
[00:14:29.720 --> 00:14:32.480]  最好神所配合的人不要分開
[00:14:32.480 --> 00:14:34.880]  因為婚約是很神聖的
[00:14:34.880 --> 00:14:37.960]  也是神很磅重的
[00:14:37.960 --> 00:14:39.640]  在《馬拉基書》
[00:14:39.640 --> 00:14:40.840]  聖經說到
[00:14:40.840 --> 00:14:43.720]  那些猶太人亂丟妻子
[00:14:43.720 --> 00:14:46.600]  就離棄了他幼年所追的妻子
[00:14:46.600 --> 00:14:50.240]  耶和華神就很憤怒
[00:14:50.240 --> 00:14:52.320]  甚至乎要追究他們
[00:14:52.320 --> 00:14:55.240]  所以你就看到婚姻是神很磅重的
[00:14:55.240 --> 00:14:58.680]  但是在《馬太科目》就加多了一件事
[00:14:58.680 --> 00:15:00.400]  就是說
[00:15:00.400 --> 00:15:04.760]  但是也有例外的情況
[00:15:04.760 --> 00:15:08.840]  那個不是說不可離婚
[00:15:08.840 --> 00:15:10.200]  句號
[00:15:10.200 --> 00:15:10.920]  終結
[00:15:10.920 --> 00:15:12.120]  不用再說
[00:15:12.120 --> 00:15:13.920]  其實也不是
[00:15:13.920 --> 00:15:17.200]  主耶穌在《馬太科目》的記載
[00:15:17.200 --> 00:15:18.480]  其實應該是同一段對話
[00:15:18.480 --> 00:15:20.920]  馬可沒有記到這一句
[00:15:20.920 --> 00:15:22.480]  但是馬太記了這句的時候
[00:15:22.480 --> 00:15:23.760]  他就說
[00:15:23.760 --> 00:15:26.160]  也有一個例外
[00:15:26.160 --> 00:15:31.240]  就是說原來人很嚴厲地破壞了這個婚約
[00:15:31.240 --> 00:15:36.520]  那個婚姻的精神基本上已經瓦解了之後
[00:15:36.520 --> 00:15:38.320]  那麼
[00:15:38.320 --> 00:15:40.400]  這個婚姻再沒有意思了
[00:15:40.400 --> 00:15:42.280]  所以就可以離婚
[00:15:42.280 --> 00:15:46.240]  那麼什麼情況就是去到這個地步呢
[00:15:46.240 --> 00:15:48.560]  就是
[00:15:48.560 --> 00:15:49.880]  姦淫
[00:15:49.880 --> 00:15:51.640]  就是姦淫
[00:15:51.640 --> 00:15:54.040]  當一個人他犯了姦淫的時候
[00:15:54.040 --> 00:15:59.840]  其實他將婚姻的文約的精神完全瓦解
[00:15:59.840 --> 00:16:02.400]  令到對方受到傷害
[00:16:02.400 --> 00:16:05.840]  可能大家可以想像到
[00:16:05.840 --> 00:16:06.720]  如果配偶當中
[00:16:06.720 --> 00:16:13.480]  有一個不忠的犯姦淫對另外一個傷害很嚴重的時候
[00:16:13.480 --> 00:16:19.840]  那種將整個關係完全決裂的時候
[00:16:19.840 --> 00:16:24.720]  神就說這樣就可以離婚
[00:16:24.720 --> 00:16:26.680]  所以這裡就加多了一個情況意思
[00:16:26.680 --> 00:16:27.920]  似乎就是說
[00:16:27.920 --> 00:16:32.040]  有一些不能夠調解的衝突
[00:16:32.040 --> 00:16:35.480]  在婚姻當中會去到一個地步
[00:16:35.480 --> 00:16:41.680]  而犯姦淫是其中一個這樣的條件
[00:16:41.680 --> 00:16:43.320]  以我理解
[00:16:43.320 --> 00:16:45.280]  犯姦淫就是其中一個這樣的條件
[00:16:45.280 --> 00:16:49.680]  就去到這種不能調解的衝突的時候
[00:16:49.680 --> 00:16:53.600]  婚約都可以解除
[00:16:53.600 --> 00:16:56.880]  這個是主耶穌在《瑪撒福音》那裡這麼說的
[00:16:56.880 --> 00:16:58.480]  那麼你說牧師
[00:16:58.480 --> 00:17:00.000]  你那裡無限
[00:17:00.000 --> 00:17:03.680]  你就可能說得過大了
[00:17:03.680 --> 00:17:07.920]  主耶穌在這裡說犯姦淫就是犯姦淫
[00:17:07.920 --> 00:17:09.520]  沒有說其他東西
[00:17:09.520 --> 00:17:11.240]  如果他沒有犯姦淫的時候
[00:17:11.240 --> 00:17:13.760]  這裡沒有說可以離婚
[00:17:13.760 --> 00:17:16.400]  我們就再看看
[00:17:16.400 --> 00:17:19.120]  保羅怎麼說呢?
[00:17:19.120 --> 00:17:20.560]  保羅說
[00:17:20.560 --> 00:17:22.560]  我對其餘的人說
[00:17:22.560 --> 00:17:24.560]  不是主說
[00:17:24.560 --> 00:17:27.440]  倘若某弟兄有不信的妻子
[00:17:27.440 --> 00:17:29.560]  妻子也情願和他同住
[00:17:29.560 --> 00:17:31.560]  他就不要離棄妻子
[00:17:31.560 --> 00:17:33.520]  妻子有不信的丈夫
[00:17:33.520 --> 00:17:35.520]  丈夫也情願和他同住
