
[00:00:00.000 --> 00:00:02.000]  各位電容姐妹平安
[00:06:50.000 --> 00:06:54.000]  他們不相信耶穌基督從世裡復活
[00:06:54.000 --> 00:06:56.000]  我們從下文有沒有很清楚可以看見
[00:06:56.000 --> 00:06:58.000]  但耶穌基督問他們說
[00:06:58.000 --> 00:07:00.000]  你們在議論什麼事情呢
[00:07:00.000 --> 00:07:02.000]  接下來我們看第25章
[00:07:02.000 --> 00:07:04.000]  25章繼續告訴我們
[00:07:04.000 --> 00:07:06.000]  24章繼續告訴我們
[00:07:06.000 --> 00:07:08.000]  18節到21節
[00:07:08.000 --> 00:07:10.000]  有一個名叫格留巴的回答他
[00:07:10.000 --> 00:07:12.000]  在耶路撒冷做客的
[00:07:12.000 --> 00:07:14.000]  難道只有你
[00:07:14.000 --> 00:07:16.000]  不知道這幾天在這裡所發生的事嗎
[00:07:16.000 --> 00:07:18.000]  耶穌他說什麼事呢
[00:07:18.000 --> 00:07:20.000]  他們說就是
[00:07:20.000 --> 00:07:22.000]  那撒勒人耶穌的事
[00:07:22.000 --> 00:07:24.000]  他是先知
[00:07:24.000 --> 00:07:26.000]  在神和眾人面前
[00:07:26.000 --> 00:07:28.000]  說話行事都有大能
[00:07:28.000 --> 00:07:30.000]  20節說
[00:07:30.000 --> 00:07:32.000]  我們的祭司長和官長
[00:07:32.000 --> 00:07:34.000]  竟把他交出去判了死罪
[00:07:34.000 --> 00:07:36.000]  釘在十字架上
[00:07:36.000 --> 00:07:38.000]  但我們
[00:07:38.000 --> 00:07:40.000]  數來所盼望
[00:07:40.000 --> 00:07:42.000]  要救贖以色列的
[00:07:42.000 --> 00:07:44.000]  就是他
[00:07:44.000 --> 00:07:46.000]  不但如此這些事
[00:07:46.000 --> 00:07:48.000]  發生到今天
[00:07:48.000 --> 00:07:50.000]  已經是第三天了
[00:07:50.000 --> 00:07:52.000]  我們再看回剛才的第
[00:07:52.000 --> 00:07:54.000]  18節
[00:07:54.000 --> 00:07:56.000]  格留巴這個人
[00:07:56.000 --> 00:07:58.000]  就發現這一次
[00:07:58.000 --> 00:08:00.000]  所以其他地方都沒有再提到格留巴
[00:08:00.000 --> 00:08:02.000]  我們不知道他之後做了什麼事情
[00:08:02.000 --> 00:08:04.000]  我們都不知道只有在這裡提到
[00:08:04.000 --> 00:08:06.000]  但我們知道他不是
[00:08:06.000 --> 00:08:08.000]  十二個使徒當中的一個
[00:08:08.000 --> 00:08:10.000]  他們就回答他說
[00:08:10.000 --> 00:08:12.000]  你在耶路撒冷做客
[00:08:12.000 --> 00:08:14.000]  難道不知道這幾天所發生的事情嗎
[00:08:14.000 --> 00:08:16.000]  天大的事情
[00:08:16.000 --> 00:08:18.000]  耶穌就被釘在十字架上
[00:08:18.000 --> 00:08:20.000]  和兩個罪人釘在一起
[00:08:20.000 --> 00:08:22.000]  你可想像這好像在花蓮
[00:08:22.000 --> 00:08:24.000]  大地震以後禮拜三
[00:08:24.000 --> 00:08:26.000]  然後在討論事情
[00:08:26.000 --> 00:08:28.000]  然後旁邊一個人問你說你在討論什麼事情
[00:08:28.000 --> 00:08:30.000]  不是很明顯的嗎
[00:08:30.000 --> 00:08:32.000]  這麼大的事情
[00:08:32.000 --> 00:08:34.000]  到耶路撒冷怎麼你還問我們是什麼事情呢
[00:08:34.000 --> 00:08:36.000]  所以他們心中裡面
[00:08:36.000 --> 00:08:38.000]  所盼望的
[00:08:38.000 --> 00:08:40.000]  他們對耶穌基督
[00:08:40.000 --> 00:08:42.000]  其實有一些
[00:08:42.000 --> 00:08:44.000]  半一知半解
[00:08:44.000 --> 00:08:46.000]  半信半疑
[00:08:46.000 --> 00:08:48.000]  他們說這個哪撒勒人的耶穌
[00:08:48.000 --> 00:08:50.000]  不是說神的兒子基督
[00:08:50.000 --> 00:08:52.000]  而是說哪撒勒人的耶穌
[00:08:52.000 --> 00:08:54.000]  他們講的是對的
[00:08:54.000 --> 00:08:56.000]  他的確是哪撒勒人的耶穌
[00:08:56.000 --> 00:08:58.000]  他是個先知
[00:08:58.000 --> 00:09:00.000]  能夠傳講天國的福音
[00:09:00.000 --> 00:09:02.000]  他也是那位說話形式都有大能的
[00:09:02.000 --> 00:09:04.000]  像我們過去的先知一樣這些都對
[00:09:04.000 --> 00:09:06.000]  無疑他們說
[00:09:06.000 --> 00:09:08.000]  但是我們所盼望的這位
[00:09:08.000 --> 00:09:10.000]  救贖以色列的
[00:09:10.000 --> 00:09:12.000]  竟然被我們的祭司長和官長
[00:09:12.000 --> 00:09:14.000]  給定罪了釘死在十字架上
[00:09:14.000 --> 00:09:16.000]  他們也清楚知道釘耶穌基督的責任
[00:09:16.000 --> 00:09:18.000]  不是羅馬人的身上
[00:09:18.000 --> 00:09:20.000]  乃是在官長和這些祭司長的身上
[00:09:20.000 --> 00:09:22.000]  他是我們所盼望
[00:09:22.000 --> 00:09:24.000]  要救贖以色列的
[00:09:24.000 --> 00:09:26.000]  然後他們說
[00:09:26.000 --> 00:09:28.000]  這個事情發生到如今
[00:09:28.000 --> 00:09:30.000]  已經是什麼
[00:09:30.000 --> 00:09:32.000]  第三天了
[00:09:32.000 --> 00:09:34.000]  第三天對猶太人來說
[00:09:34.000 --> 00:09:36.000]  是非常的重要
[00:09:36.000 --> 00:09:38.000]  因為猶太人相信人死了以後
[00:09:38.000 --> 00:09:40.000]  第四天他們的靈魂離開他們的身體
[00:09:40.000 --> 00:09:42.000]  換句話說已經第三天了
[00:09:42.000 --> 00:09:44.000]  沒有什麼動靜
[00:09:44.000 --> 00:09:46.000]  那肯定我們的美夢都已經破滅了
[00:09:46.000 --> 00:09:48.000]  耶穌基督不能夠救贖我們
[00:09:48.000 --> 00:09:50.000]  他們所期待的是耶穌基督的救贖
[00:09:50.000 --> 00:09:52.000]  他們從羅馬的
[00:09:52.000 --> 00:09:54.000]  政府的手中
[00:09:54.000 --> 00:09:56.000]  好讓他們能夠得自由
[00:09:56.000 --> 00:09:58.000]  以色列能夠重新復國
[00:09:58.000 --> 00:10:00.000]  這還是他們所期待的
[00:10:00.000 --> 00:10:02.000]  因此門徒
[00:10:02.000 --> 00:10:04.000]  這兩個門徒心中感到三心四望
[00:10:04.000 --> 00:10:06.000]  是因為他們有什麼
[00:10:06.000 --> 00:10:08.000]  有一個錯誤的期待
[00:10:08.000 --> 00:10:10.000]  我們要除去我們心中錯誤的期待
[00:10:10.000 --> 00:10:12.000]  跟旁邊說你要除去錯誤的期待
[00:10:12.000 --> 00:10:14.000]  有期待是好的
[00:10:14.000 --> 00:10:16.000]  有期待才會有盼望
[00:10:16.000 --> 00:10:18.000]  但是錯誤的期待
[00:10:18.000 --> 00:10:20.000]  跟不切實際的期待
[00:10:20.000 --> 00:10:22.000]  只能夠讓你傷心讓你失望
[00:10:22.000 --> 00:10:24.000]  夫妻之間是可以有期待的
[00:10:24.000 --> 00:10:26.000]  但是必須要有實際的期待
[00:10:26.000 --> 00:10:28.000]  而你父母之間是要有期待的
[00:10:28.000 --> 00:10:30.000]  但是要有正確的期待
[00:10:30.000 --> 00:10:32.000]  不是不切實際的期待
[00:10:32.000 --> 00:10:34.000]  當我們有不切實際的期待
[00:10:34.000 --> 00:10:36.000]  錯誤的期待的時候我們真的會傷心失望
[00:10:36.000 --> 00:10:38.000]  我聽過一個非常有趣的故事
[00:10:38.000 --> 00:10:40.000]  有個傳道人到鄉下裡面去傳道
[00:10:40.000 --> 00:10:42.000]  他在這個
[00:10:42.000 --> 00:10:44.000]  一個農村裡面傳道的時候
[00:10:44.000 --> 00:10:46.000]  就沒有人來教會
[00:10:46.000 --> 00:10:48.000]  他就在教會的門口貼了一個很大的紙條
[00:10:48.000 --> 00:10:50.000]  說信耶穌得永生
[00:10:50.000 --> 00:10:52.000]  一兩個月過去以後都沒有人來
[00:10:52.000 --> 00:10:54.000]  然後三個月過去以後
[00:10:54.000 --> 00:10:56.000]  忽然間一個禮拜年的早上
[00:10:56.000 --> 00:10:58.000]  教會坐滿了人
[00:10:58.000 --> 00:11:00.000]  他非常興奮
[00:11:00.000 --> 00:11:02.000]  很用力的講那個福音的信息
[00:11:02.000 --> 00:11:04.000]  呼召的時候大家都覺知信耶穌
[00:11:04.000 --> 00:11:06.000]  他非常高興為他們祝福禱告
[00:11:06.000 --> 00:11:08.000]  禱告完畢以後
[00:11:08.000 --> 00:11:10.000]  竟然一個人都不離開這個教會
[00:11:10.000 --> 00:11:12.000]  他就很納悶的問他們說你為什麼不離開
[00:11:12.000 --> 00:11:14.000]  教會已經結束了
[00:11:14.000 --> 00:11:16.000]  他說我在等你給我們水牛
[00:11:16.000 --> 00:11:18.000]  怎麼給你們水牛
[00:11:18.000 --> 00:11:20.000]  因為你外面寫說是
[00:11:20.000 --> 00:11:22.000]  信耶穌得水牛
[00:11:22.000 --> 00:11:24.000]  什麼意思呢
[00:11:24.000 --> 00:11:26.000]  之前是信耶穌得永生
[00:11:26.000 --> 00:11:28.000]  三個月之後這個永生上面的一點一化不見了
[00:11:28.000 --> 00:11:30.000]  然後永生的神下面很不見了
[00:11:30.000 --> 00:11:32.000]  變成信耶穌得水牛
[00:11:32.000 --> 00:11:34.000]  我們等著你給我水牛
[00:11:34.000 --> 00:11:38.000]  信耶穌是要得永生不是得水牛
[00:11:38.000 --> 00:11:40.000]  剛剛旁邊說信耶穌得永生
[00:11:40.000 --> 00:11:42.000]  不是得水牛
[00:11:42.000 --> 00:11:46.000]  錯誤的期待會讓你灰心
[00:11:46.000 --> 00:11:48.000]  讓你傷心讓你失望
[00:11:48.000 --> 00:11:50.000]  很多信徒我們有一些錯誤的期待
[00:11:50.000 --> 00:11:52.000]  因此我們跟隨耶穌的時候
[00:11:52.000 --> 00:11:54.000]  我們就互冷互熱
[00:11:54.000 --> 00:11:56.000]  或者不冷不熱
[00:11:56.000 --> 00:11:58.000]  第一個錯誤的期待是什麼呢
[00:11:58.000 --> 00:12:00.000]  我們期待說信耶穌基督之後
[00:12:00.000 --> 00:12:02.000]  就一帆風順
[00:12:02.000 --> 00:12:04.000]  信耶穌就可以一帆風順
[00:12:04.000 --> 00:12:06.000]  所以信耶穌基督的話
[00:12:06.000 --> 00:12:08.000]  我們的困難都會解決了
[00:12:08.000 --> 00:12:10.000]  沒有災難再臨到我了
[00:12:10.000 --> 00:12:12.000]  是這樣的嗎
[00:12:12.000 --> 00:12:14.000]  耶穌這樣應許我們的嗎
[00:12:14.000 --> 00:12:16.000]  你看看在約翰福音第十六章三十三節
[00:12:16.000 --> 00:12:18.000]  耶穌怎麼說
[00:12:18.000 --> 00:12:20.000]  我將這些事告訴你們
[00:12:20.000 --> 00:12:22.000]  是要叫你們在哪裡
[00:12:22.000 --> 00:12:24.000]  在我裡面有平安
[00:12:24.000 --> 00:12:26.000]  在世上你們是有苦難的
[00:12:26.000 --> 00:12:28.000]  是有地震的
[00:12:28.000 --> 00:12:30.000]  是有天災人禍的
[00:12:30.000 --> 00:12:32.000]  但你們可以放心
[00:12:32.000 --> 00:12:36.000]  我已經勝了世界
[00:12:36.000 --> 00:12:38.000]  幸好耶穌基督並不擔保
[00:12:38.000 --> 00:12:40.000]  你是一帆風順
[00:12:40.000 --> 00:12:42.000]  但是你知道在苦難當中
[00:12:42.000 --> 00:12:44.000]  有耶穌與你同在
[00:12:44.000 --> 00:12:46.000]  阿們你心中就有平安
[00:12:46.000 --> 00:12:48.000]  但你遇到問題的時候
[00:12:48.000 --> 00:12:50.000]  耶穌就會給你智慧
[00:12:50.000 --> 00:12:52.000]  給你能力幫助你解決這個問題
[00:12:52.000 --> 00:12:54.000]  並不是說你信耶穌就一帆風順
[00:12:54.000 --> 00:12:56.000]  當你有錯誤的期待的時候
[00:12:56.000 --> 00:12:58.000]  你來到神的面前
[00:12:58.000 --> 00:13:00.000]  你會灰心你會失望
[00:13:00.000 --> 00:13:02.000]  你甚至會難過
[00:13:02.000 --> 00:13:04.000]  第二個錯誤的期待是什麼呢
[00:13:04.000 --> 00:13:06.000]  哇你們的耶穌好靈喔
[00:13:06.000 --> 00:13:08.000]  你們的神好神喔
[00:13:08.000 --> 00:13:13.000]  但是一旦耶穌沒有按照你的方式
[00:13:13.000 --> 00:13:15.000]  去應允你的禱告
[00:13:15.000 --> 00:13:17.000]  甚至耶穌沒有應允你的禱告的時候
[00:13:17.000 --> 00:13:19.000]  你說我因子就說算了吧
[00:13:19.000 --> 00:13:21.000]  耶穌不靈了
[00:13:21.000 --> 00:13:23.000]  耶穌是這樣應許我們的嗎
[00:13:23.000 --> 00:13:25.000]  在聖經裡面很清楚告訴我們
[00:13:25.000 --> 00:13:27.000]  雅各書我們來看雅各怎麼說呢
[00:13:27.000 --> 00:13:29.000]  祂說你們求也得不著
[00:13:29.000 --> 00:13:31.000]  是因為你們萬求
[00:13:31.000 --> 00:13:34.000]  要浪費在你們的豔樂中
[00:13:34.000 --> 00:13:36.000]  就是說求得不著
[00:13:36.000 --> 00:13:38.000]  因為你們萬求
[00:13:38.000 --> 00:13:40.000]  萬求在這個原文的意思說
[00:13:40.000 --> 00:13:42.000]  你們有不良的動機
[00:13:42.000 --> 00:13:44.000]  不純正的動機浪費在你們的豔樂當中
[00:13:44.000 --> 00:13:46.000]  豔樂是講你們的慾望
[00:13:46.000 --> 00:13:48.000]  乃是自己求是亂求
[00:13:48.000 --> 00:13:50.000]  沒有按照神的旨意來求
[00:13:50.000 --> 00:13:52.000]  因為前面上文告訴我們說
[00:13:52.000 --> 00:13:54.000]  你按神的旨意祈求的時候
[00:13:54.000 --> 00:13:56.000]  神就給你們
[00:13:56.000 --> 00:13:58.000]  但是你們求不得著是因為你們
[00:13:58.000 --> 00:14:00.000]  有不正確的動機來祈求的時候
[00:14:00.000 --> 00:14:02.000]  為了你自己的私慾祈求的時候
[00:14:02.000 --> 00:14:04.000]  你就沒有辦法得著
[00:14:04.000 --> 00:14:06.000]  所以神是願意聽我們的禱告
[00:14:06.000 --> 00:14:08.000]  承接我們的禱告是按照祂的旨意
[00:14:08.000 --> 00:14:10.000]  不是按照我們自己的私慾
[00:14:10.000 --> 00:14:12.000]  阿們
[00:14:12.000 --> 00:14:14.000]  第三個我們有些錯誤的期待
[00:14:14.000 --> 00:14:16.000]  是說跟隨耶穌不必付代價
[00:14:16.000 --> 00:14:18.000]  為什麼呢
[00:14:18.000 --> 00:14:20.000]  耶穌已經為我們付了代價了嘛
[00:14:20.000 --> 00:14:22.000]  祂為我們釘石在十字架上
[00:14:22.000 --> 00:14:24.000]  收緊所有的羞辱 鞭傷
[00:14:24.000 --> 00:14:26.000]  甚至把祂的生命給我們捨棄了
[00:14:26.000 --> 00:14:28.000]  因此我們跟隨耶穌
