
[00:00:00.000 --> 00:00:02.680]  我們再回到哥倫多的時候
[00:02:36.600 --> 00:02:38.840]  還加了一個最終致敬
[00:02:38.840 --> 00:02:42.640]  這五個部分就相應保羅斯五個主要的要處理的問題
[00:02:42.640 --> 00:02:44.400]  封信看起來就好像藏起了
[00:02:44.400 --> 00:02:47.080]  每一篇一篇的論文那種不同的話題
[00:02:47.080 --> 00:02:50.600]  但是都存在了一些核心後面將整本書聯合在一起
[00:02:50.600 --> 00:02:52.760]  這個就是他每一段講的東西
[00:02:52.760 --> 00:02:54.200]  他首先就形成了問題
[00:02:54.200 --> 00:02:58.280]  不過之後他經常都有封音裏面提出這件事來打發他的問題
[00:02:58.280 --> 00:03:00.760]  封音的字面解釋就是好像這個樣子
[00:03:00.760 --> 00:03:03.080]  也在講關於耶穌的提升
[00:03:03.080 --> 00:03:07.320]  他說到其實他根本沒有跟着他說自己信的那樣的生活
[00:03:07.320 --> 00:03:12.640]  所以這封信是學如何在生命的各方面都是用封信的眼光來想
[00:03:12.640 --> 00:03:15.920]  OK,你這個大題目
[00:03:15.920 --> 00:03:18.520]  你繼續看下去就開始有些不好的東西
[00:03:18.520 --> 00:03:21.120]  或者不是特別有用的東西出來了
[00:03:21.120 --> 00:03:22.400]  他就說了
[00:03:22.400 --> 00:03:25.320]  他說說不多前書是有幾個大Section
[00:03:25.320 --> 00:03:28.280]  每個Section告訴你一些大的問題
[00:03:28.280 --> 00:03:30.320]  而在每個Section裏面他
[00:03:30.320 --> 00:03:33.800]  講了問題之後他就用封音來回答
[00:03:33.800 --> 00:03:36.240]  我們沒時間看完所有的東西
[00:03:36.240 --> 00:03:39.480]  但是我想和你看幾個重要的Issue
[00:03:39.480 --> 00:03:42.000]  然後去看看保羅是怎麼回答
[00:03:42.000 --> 00:03:44.080]  究竟保羅在講什麼叫做真封音
[00:03:44.080 --> 00:03:45.240]  什麼叫真信心
[00:03:45.240 --> 00:03:46.120]  OK
[00:03:46.120 --> 00:03:47.600]  好,這個是問題
[00:03:47.600 --> 00:03:49.360]  你見到A1
[00:03:49.360 --> 00:03:50.360]  1就是個問題
[00:03:50.360 --> 00:03:51.680]  2就是個Solution
[00:03:51.680 --> 00:03:53.560]  OK,所以A1之後就有A2
[00:03:53.560 --> 00:03:54.560]  然後有B1B2
[00:03:54.560 --> 00:03:56.480]  OK
[00:03:56.480 --> 00:03:58.200]  第一章第十字這麼說
[00:03:58.200 --> 00:03:59.280]  弟兄們
[00:03:59.280 --> 00:04:02.120]  我主耶穌基督的名
[00:04:02.120 --> 00:04:04.440]  勸你們說話要一致
[00:04:04.440 --> 00:04:06.680]  你們中間不可分裂
[00:04:06.680 --> 00:04:10.280]  只要一心一意彼此團結
[00:04:10.280 --> 00:04:11.600]  我的弟兄們
[00:04:11.600 --> 00:04:15.560]  格萊士家裏的人曾對我提過你們
[00:04:15.560 --> 00:04:17.120]  說你們中間有紛爭
[00:04:17.120 --> 00:04:17.760]  你看看
[00:04:17.760 --> 00:04:18.840]  格萊士
[00:04:18.840 --> 00:04:20.560]  你當他是好人
[00:04:20.560 --> 00:04:22.400]  就不是打小報告
[00:04:22.400 --> 00:04:23.120]  他是好人
[00:04:23.120 --> 00:04:24.240]  他是保羅的親信
[00:04:24.240 --> 00:04:25.120]  他告訴你
[00:04:25.120 --> 00:04:26.720]  說不定教會里面
[00:04:26.720 --> 00:04:27.680]  有
[00:04:27.680 --> 00:04:29.720]  中間有紛爭
[00:04:29.720 --> 00:04:30.680]  我的意思是
[00:04:30.680 --> 00:04:32.600]  你們各人說
[00:04:32.600 --> 00:04:34.040]  我是屬保羅的
[00:04:34.040 --> 00:04:35.680]  我是屬阿波羅的
[00:04:35.680 --> 00:04:38.080]  我是屬基法基法彼得
[00:04:38.080 --> 00:04:39.440]  我是屬基督的
[00:04:39.440 --> 00:04:41.280]  基督是分裂的嗎
[00:04:41.280 --> 00:04:44.600]  保羅爲你們釘了十字架嗎
[00:04:44.600 --> 00:04:47.760]  你們侍奉保羅的名受了洗嗎
[00:04:47.760 --> 00:04:49.280]  這個是問題所在
[00:04:49.280 --> 00:04:50.640]  他們分黨分派
[00:04:50.640 --> 00:04:52.280]  他們說我是屬於保羅
[00:04:52.280 --> 00:04:53.400]  我是屬於阿波羅
[00:04:53.400 --> 00:04:55.200]  我是屬於彼得
[00:04:55.200 --> 00:04:59.720]  很明顯保羅不是引導他們這麼做的
[00:04:59.720 --> 00:05:01.240]  他們是借保羅過橋
[00:05:01.240 --> 00:05:02.760]  他們是借阿波羅過橋
[00:05:02.760 --> 00:05:04.360]  借彼得過橋
[00:05:04.360 --> 00:05:05.600]  OK
[00:05:05.600 --> 00:05:06.760]  你如果就這麼看
[00:05:06.760 --> 00:05:08.520]  你問這個問題是什麼呢
[00:05:08.520 --> 00:05:09.840]  那就說分裂
[00:05:09.840 --> 00:05:11.680]  很多人喜歡讀這段聖經
[00:05:11.680 --> 00:05:13.000]  然後應用在教會
[00:05:13.000 --> 00:05:15.120]  我們教會里面都有些分裂
[00:05:15.120 --> 00:05:17.640]  某某執事和另一個執事不太對
[00:05:17.640 --> 00:05:18.760]  保羅怎麼說
[00:05:18.760 --> 00:05:20.160]  我們要在主內合一
[00:05:20.160 --> 00:05:22.120]  於是牧師做箇中間人
[00:05:22.120 --> 00:05:24.120]  請你喫飲餐茶
[00:05:24.120 --> 00:05:24.760]  沒事的
[00:05:24.760 --> 00:05:25.640]  我們一起帶的
[00:05:25.640 --> 00:05:27.560]  你記得那時候我們在公理堂多開心
[00:05:27.560 --> 00:05:28.680]  一起打球
[00:05:28.680 --> 00:05:29.480]  一起什麼
[00:05:29.480 --> 00:05:30.800]  然後我們一起重建的
[00:05:30.800 --> 00:05:32.600]  那沒事了
[00:05:32.600 --> 00:05:33.560]  是不是這樣呢
[00:05:33.560 --> 00:05:34.600]  不是
[00:05:34.600 --> 00:05:36.240]  你要知道
[00:05:36.240 --> 00:05:39.480]  那個分裂或者結黨
[00:05:39.480 --> 00:05:41.760]  是那個病症
[00:05:41.760 --> 00:05:43.400]  Symptoms
[00:05:43.400 --> 00:05:44.560]  你要明白
[00:05:44.560 --> 00:05:47.800]  它背後那個病源是什麼
[00:05:47.800 --> 00:05:49.960]  What is the root of the problem
[00:05:49.960 --> 00:05:52.120]  那個病源就是因爲
[00:05:52.120 --> 00:05:54.960]  在哥倫多這個世界裏面
[00:05:54.960 --> 00:05:58.840]  做什麼都是爲了要上位的
[00:05:58.840 --> 00:06:03.080]  其實權力地位是不斷攀爬的
[00:06:03.080 --> 00:06:04.680]  OK 你明不明白我的意思
[00:06:04.680 --> 00:06:05.760]  所以這個是個問題
[00:06:05.760 --> 00:06:08.200]  就是在他們整個人生裏面
[00:06:08.200 --> 00:06:10.400]  無論做什麼都是爲了要上位
[00:06:10.400 --> 00:06:12.720]  爲了要爬過高的人
[00:06:12.720 --> 00:06:15.880]  於是他去到教會繼續做同一件事
[00:06:15.880 --> 00:06:16.760]  OK
[00:06:16.760 --> 00:06:18.680]  我們教會里面有時人們都是這樣
[00:06:18.680 --> 00:06:22.520]  去教會服侍爲了要出個名等等
[00:06:22.520 --> 00:06:23.720]  我想你留意
[00:06:23.720 --> 00:06:26.200]  保羅是怎麼解決這個問題
[00:06:26.200 --> 00:06:28.120]  他不單止表面上
[00:06:28.120 --> 00:06:30.200]  飲餐茶解決這個問題
[00:06:30.200 --> 00:06:34.000]  他帶他們回去福音的中心
[00:06:34.000 --> 00:06:35.840]  留心保羅怎麼回答
[00:06:35.840 --> 00:06:36.880]  保羅說
[00:06:36.880 --> 00:06:41.200]  十字架的道理在滅亡的人捍衛如絕
[00:06:41.200 --> 00:06:44.320]  在我們得救的人卻是神的大能
[00:06:44.320 --> 00:06:45.880]  正如經上所說
[00:06:45.880 --> 00:06:49.560]  我要摧毀智慧人的智慧
[00:06:49.560 --> 00:06:52.160]  廢棄聰明人的聰明
[00:06:52.160 --> 00:06:54.240]  猶太人要的是神蹟
[00:06:54.240 --> 00:06:56.360]  希臘人求的是智慧
[00:06:56.360 --> 00:06:59.400]  我們卻全被釘十字架的基督
[00:06:59.400 --> 00:07:01.760]  對猶太人是絆腳石
[00:07:01.760 --> 00:07:04.280]  對愛邦人是如絕
[00:07:04.280 --> 00:07:08.080]  但對那蒙召的無論是猶太人
[00:07:08.080 --> 00:07:09.080]  希臘人
[00:07:09.080 --> 00:07:11.040]  基督總是上帝的大能
[00:07:11.040 --> 00:07:13.360]  上帝的智慧
[00:07:13.360 --> 00:07:16.120]  我想你靜下來想一想
[00:07:16.120 --> 00:07:19.720]  究竟保羅的回答是多麼嚴肅
[00:07:19.720 --> 00:07:24.720]  他的回答是多麼顛覆、顛窮
[00:07:24.720 --> 00:07:28.080]  保羅的回答不是說
[00:07:28.080 --> 00:07:31.160]  大家在這裏有紛爭
[00:07:31.160 --> 00:07:35.560]  但在主耶穌基督裏我們應該要和平共處
[00:07:35.560 --> 00:07:36.960]  因爲主耶穌基督來
[00:07:36.960 --> 00:07:39.040]  不是要被人服侍乃是要服侍人
[00:07:39.040 --> 00:07:40.840]  保羅不是說這個邏輯
[00:07:40.840 --> 00:07:42.560]  保羅說在你們的世界裏
[00:07:42.560 --> 00:07:46.400]  你們做什麼都是爲向上爬
[00:07:46.400 --> 00:07:47.720]  你想想保羅說
[00:07:47.720 --> 00:07:49.160]  猶太人是要神蹟
[00:07:49.160 --> 00:07:50.920]  希臘人是要智慧
[00:07:50.920 --> 00:07:53.280]  其實他們當中有兩班人
[00:07:53.280 --> 00:07:54.320]  一班是猶太人
[00:07:54.320 --> 00:07:56.320]  一班是希臘人
[00:07:56.320 --> 00:07:58.200]  一班人追求的是神蹟
[00:07:58.200 --> 00:08:00.560]  另一班是追求智慧
[00:08:00.560 --> 00:08:02.560]  其實兩班人是追求同一樣東西
[00:08:02.560 --> 00:08:06.080]  兩班人都是追求名利地位
[00:08:06.080 --> 00:08:07.040]  你明不明白
[00:08:07.040 --> 00:08:11.480]  只不過通過不同的東西去達成這個名利地位
[00:08:11.480 --> 00:08:16.040]  保羅說福音是猶太人的半腳石
[00:08:16.040 --> 00:08:19.280]  是希臘人捍衛如注的東西
[00:08:19.280 --> 00:08:20.080]  爲什麼
[00:08:20.080 --> 00:08:23.200]  因爲福音是反過來走的
[00:08:23.200 --> 00:08:25.200]  福音不是被人賞位
[00:08:25.200 --> 00:08:28.080]  不單止不是賞位
[00:08:28.080 --> 00:08:31.320]  是下降的,你明不明白
[00:08:31.320 --> 00:08:33.680]  所以你開始明白
[00:08:33.680 --> 00:08:37.040]  保羅在說最終基督徒的人生
[00:08:37.040 --> 00:08:41.440]  不是不單止不競爭賞位
[00:08:41.440 --> 00:08:44.640]  而是本身十字架帶你向下降
[00:08:44.640 --> 00:08:47.440]  你看多一點你就會明白
[00:08:47.440 --> 00:08:49.680]  第二個問題B
[00:08:49.680 --> 00:08:50.640]  B的問題是什麼
[00:08:50.640 --> 00:08:51.960]  高延大治
[00:08:51.960 --> 00:08:53.720]  他們愛上了高延大治
[00:08:53.720 --> 00:08:56.760]  弟兄們,從前我到你們那裏去
[00:08:56.760 --> 00:09:01.040]  並沒有用高延大治對你們宣講上帝的奧祕
[00:09:01.040 --> 00:09:03.120]  因爲我曾立定了主義
[00:09:03.120 --> 00:09:05.600]  在你們中間不知道別的
[00:09:05.600 --> 00:09:09.120]  只知道耶穌基督並他釘的十字架
[00:09:09.120 --> 00:09:14.480]  我在你們那裏又軟弱又懼怕又戰戰兢兢
[00:09:14.480 --> 00:09:16.320]  我想問問你
[00:09:16.320 --> 00:09:17.840]  這裏說到你就這樣看
[00:09:17.840 --> 00:09:18.960]  有些人都會說
[00:09:18.960 --> 00:09:21.400]  其實保羅就沒什麼口才
[00:09:21.400 --> 00:09:22.360]  你騙誰
[00:09:22.360 --> 00:09:24.480]  保羅當然有口才
[00:09:24.480 --> 00:09:27.160]  你看他的信就知道他有口才
[00:09:27.160 --> 00:09:28.960]  保羅不是說
[00:09:28.960 --> 00:09:31.000]  你們喜歡高延大治
[00:09:31.000 --> 00:09:31.960]  我就沒口才
[00:09:31.960 --> 00:09:32.920]  他不是
[00:09:32.920 --> 00:09:35.760]  他是說他們當時的人
[00:09:35.760 --> 00:09:37.720]  就是希臘人講智慧
[00:09:37.720 --> 00:09:40.600]  還要有些演講家的東西
[00:09:40.600 --> 00:09:43.640]  其實很有可能他們起初喜歡聽保羅
[00:09:43.640 --> 00:09:45.760]  和保羅的口才有關係
[00:09:45.760 --> 00:09:46.920]  接着現在保羅說
[00:09:46.920 --> 00:09:48.800]  我的口才就不是你們那些
[00:09:48.800 --> 00:09:50.640]  你們那些拿來賞位的
[00:09:50.640 --> 00:09:54.880]  我的口才是要傳講基督並他的十字架
[00:09:54.880 --> 00:09:57.960]  而基督與他的十字架是向下行的
[00:09:57.960 --> 00:09:59.320]  保羅開始說
[00:09:59.320 --> 00:10:02.720]  我來到你們那時候又軟弱又懼怕又戰戰兢兢
[00:10:02.720 --> 00:10:04.120]  保羅很喜歡講反話
[00:10:04.120 --> 00:10:07.200]  在前後書裏面他經常講反話
[00:10:07.200 --> 00:10:08.880]  諷刺他們
[00:10:08.880 --> 00:10:10.520]  他當然不軟弱
[00:10:10.520 --> 00:10:11.720]  他當然不懼怕
[00:10:11.720 --> 00:10:13.880]  他當然不戰戰兢兢
[00:10:13.880 --> 00:10:15.360]  但是保羅說你們這麼厲害
[00:10:15.360 --> 00:10:16.640]  我現在這麼差
[00:10:16.640 --> 00:10:18.200]  因爲他開始看不起保羅
[00:10:18.200 --> 00:10:20.880]  他想追求另外一個領袖
[00:10:20.880 --> 00:10:22.760]  讓他們更加快賞位
[00:10:22.760 --> 00:10:24.760]  你們看下去就知道了
[00:10:24.760 --> 00:10:28.160]  我們看保羅怎樣繼續回應他們
[00:10:28.160 --> 00:10:30.080]  他講福音是什麼水
[00:10:30.080 --> 00:10:31.360]  我說的話
[00:10:31.360 --> 00:10:32.040]  講的道
[00:10:32.040 --> 00:10:36.960]  不是用委婉智慧的言語
[00:10:36.960 --> 00:10:39.680]  而是以聖靈的大能來證明
[00:10:39.680 --> 00:10:42.800]  爲要使你們的信不靠人的智慧
[00:10:42.800 --> 00:10:44.520]  而是靠神的大能
[00:10:44.520 --> 00:10:45.760]  他說要反過來行
[00:10:45.760 --> 00:10:48.520]  我不是用你那些賞位的方式
[00:10:48.520 --> 00:10:49.840]  你看到C
[00:10:49.840 --> 00:10:53.640]  你就開始看到最終的問題在哪裏
[00:10:53.640 --> 00:10:55.680]  C他們是要自誇
[00:10:55.680 --> 00:10:57.280]  他們講到尾就是要自誇
[00:10:57.280 --> 00:10:58.640]  因爲對於他們來講
[00:10:58.640 --> 00:11:01.440]  他們的權力地位是很重要
[00:11:01.440 --> 00:11:04.800]  使你們與人不同的是誰呢
[00:11:04.800 --> 00:11:08.000]  你們所有的哪一個不是領袖的
[00:11:08.000 --> 00:11:10.720]  若是領袖的爲何自誇
[00:11:10.720 --> 00:11:12.520]  彷彿不是領袖的呢
[00:11:12.520 --> 00:11:14.320]  你們已經飽足了
[00:11:14.320 --> 00:11:15.680]  已經付足了
[00:11:15.680 --> 00:11:18.760]  用不着我們自己作王了
[00:11:18.760 --> 00:11:20.800]  我願意你們果真作王
[00:11:20.800 --> 00:11:23.480]  讓我們也可以與你們一同作王
[00:11:23.480 --> 00:11:25.320]  這些全部是反話
[00:11:25.320 --> 00:11:26.600]  他全部是在諷刺他們
[00:11:26.600 --> 00:11:27.640]  你現在厲害了
[00:11:27.640 --> 00:11:28.320]  你現在飽了
[00:11:28.320 --> 00:11:29.440]  你現在付足了
[00:11:29.440 --> 00:11:30.760]  你現在作王了
[00:11:30.760 --> 00:11:31.400]  如果你作王
[00:11:31.400 --> 00:11:33.320]  你帶棄了我們
[00:11:33.320 --> 00:11:35.320]  我們也和你一起作王
[00:11:35.320 --> 00:11:37.800]  這個是問題最終的所在
[00:11:37.800 --> 00:11:41.880]  他們整個思想系統就是要賞位
[00:11:41.880 --> 00:11:43.400]  要自誇
[00:11:43.400 --> 00:11:46.560]  你們現在看到保羅最終的回答
[00:11:46.560 --> 00:11:49.880]  下面那幾節來了
[00:11:49.880 --> 00:11:51.400]  保羅用他自己的生命
[00:11:51.400 --> 00:11:53.680]  用仕途的生命作爲一個回應
[00:11:53.680 --> 00:11:57.120]  說他們搞錯了
[00:11:57.120 --> 00:11:58.680]  他說我想
[00:11:58.680 --> 00:12:06.200]  上帝把我們作仕途的明顯地列在幕後
[00:12:06.200 --> 00:12:08.520]  好象定死罪的囚犯
[00:12:08.520 --> 00:12:11.040]  因爲我們成了一臺戲
[00:12:11.040 --> 00:12:15.000]  給世界天使和衆人觀看
[00:12:15.000 --> 00:12:19.080]  我們爲基督的緣故成爲如絕了
[00:12:19.080 --> 00:12:21.960]  你們在基督裏都是聰明的
[00:12:21.960 --> 00:12:23.000]  我們軟弱
[00:12:23.000 --> 00:12:24.600]  你們剛強
[00:12:24.600 --> 00:12:26.800]  你們有榮耀
[00:12:26.800 --> 00:12:28.920]  我們倒被藐視
[00:12:28.920 --> 00:12:31.400]  你看不看到他全部是在說反話
[00:12:31.400 --> 00:12:32.960]  全部是在說反話
[00:12:32.960 --> 00:12:33.960]  保羅說
[00:12:33.960 --> 00:12:34.840]  你現在厲害了
[00:12:34.840 --> 00:12:35.840]  我們考包尾
[00:12:35.840 --> 00:12:39.520]  你們是名列前茅
[00:12:39.520 --> 00:12:43.040]  然後他說上帝在做一場戲
[00:12:43.040 --> 00:12:44.240]  這場戲
[00:12:44.240 --> 00:12:45.480]  誰做主角
[00:12:45.480 --> 00:12:47.480]  仕途
[00:12:47.480 --> 00:12:48.680]  在這套戲裏
[00:12:48.680 --> 00:12:50.840]  這套戲是給世界看的
[00:12:50.840 --> 00:12:52.520]  給天使看的
[00:12:52.520 --> 00:12:53.680]  給衆人看的
[00:12:53.680 --> 00:12:55.320]  下個星期你回來
[00:12:55.320 --> 00:12:59.040]  你會發覺在《以法所書》裏
[00:12:59.040 --> 00:13:01.080]  有另外一場戲也是這樣的
[00:13:01.080 --> 00:13:02.480]  是給世界看的
[00:13:02.480 --> 00:13:03.480]  給天使看的
[00:13:03.480 --> 00:13:05.760]  給衆人看的那場戲
[00:13:05.760 --> 00:13:10.000]  那場戲的主角現在是仕途所帶領的教會
[00:13:10.000 --> 00:13:11.160]  在那套戲裏
[00:13:11.160 --> 00:13:12.440]  我想請問你
[00:13:12.440 --> 00:13:16.960]  仕途榮不榮耀
[00:13:16.960 --> 00:13:18.440]  從人的角度來說
[00:13:18.440 --> 00:13:19.560]  是一點都不榮耀
[00:13:19.560 --> 00:13:22.960]  他們包尾
[00:13:22.960 --> 00:13:24.040]  OK
[00:13:24.040 --> 00:13:25.640]  我不知道你明不明白
[00:13:25.640 --> 00:13:27.560]  保羅整個思想是什麼
[00:13:27.560 --> 00:13:30.000]  他們是要演一場
[00:13:30.000 --> 00:13:32.840]  哥倫多教會對福音
[00:13:32.840 --> 00:13:37.560]  對教會有一個思想
[00:13:37.560 --> 00:13:42.920]  就是福音和教會要他們在這個世界裏演一場戲
[00:13:42.920 --> 00:13:45.200]  但是這場戲裏面
[00:13:45.200 --> 00:13:47.960]  哥倫多教會應該會怎樣的
[00:13:47.960 --> 00:13:50.800]  節節上升
[00:13:50.800 --> 00:13:53.000]  節節上升
[00:13:53.000 --> 00:13:54.240]  但是保羅告訴你
[00:13:54.240 --> 00:13:55.920]  你演錯了這套戲
[00:13:55.920 --> 00:13:57.360]  這套戲錯了
[00:13:57.360 --> 00:14:01.280]  真正的福音的戲應該是怎樣的
[00:14:01.280 --> 00:14:03.080]  節節向下的
[00:14:03.080 --> 00:14:03.680]  你看不看得到
[00:14:03.680 --> 00:14:05.640]  這是他最忠心的回應
[00:14:05.640 --> 00:14:07.040]  他說你搞錯了
[00:14:07.040 --> 00:14:09.720]  他們搞錯了不是因爲他們搶上位
[00:14:09.720 --> 00:14:16.040]  而是那套戲的劇本完全錯誤
[00:14:16.040 --> 00:14:17.800]  如果你一開始想這件事
[00:14:17.800 --> 00:14:19.320]  你就知道
[00:14:19.320 --> 00:14:22.400]  你再和今天的教會比一下
[00:14:22.400 --> 00:14:24.080]  你就開始明白
[00:14:24.080 --> 00:14:29.680]  有沒有可能其實我們和哥倫多的教會是完全一樣的
[00:14:29.680 --> 00:14:31.600]  我和你講一個故事
[00:14:31.600 --> 00:14:34.240]  我在美國的時候
[00:14:34.240 --> 00:14:35.000]  我不知道你知不知道
[00:14:35.000 --> 00:14:38.840]  在美國如果你要向學生學者傳福音
[00:14:38.840 --> 00:14:41.760]  你不會找一個牧師的
[00:14:41.760 --> 00:14:43.840]  你一定要找一個
[00:14:43.840 --> 00:14:46.240]  是上了位的教授
[00:14:46.240 --> 00:14:47.760]  科學家也好
[00:14:47.760 --> 00:14:48.800]  出名的教授
[00:14:48.800 --> 00:14:49.680]  成功人士
[00:14:49.680 --> 00:14:51.760]  總之要成功
[00:14:51.760 --> 00:14:56.120]  要那幫人很想要變成那種成功
[00:14:56.120 --> 00:14:58.080]  有一次我和一個弟兄在那裏說
[00:14:58.080 --> 00:15:00.280]  我說現在看到那些人
[00:15:00.280 --> 00:15:04.200]  所有的福音機構去找報道會的時候
[00:15:04.200 --> 00:15:07.880]  一定要請一個成功的教授出去說話
[00:15:07.880 --> 00:15:09.080]  我覺得很不對
[00:15:09.080 --> 00:15:10.440]  很反聖經
[00:15:10.440 --> 00:15:11.560]  那個弟兄就和我說
[00:15:11.560 --> 00:15:13.320]  不是哦
[00:15:13.320 --> 00:15:14.680]  我以前在大學的時候
[00:15:14.680 --> 00:15:16.840]  就是因爲一個這樣的教授
[00:15:16.840 --> 00:15:18.400]  我信主的
[00:15:18.400 --> 00:15:20.920]  我覺得他很謙卑的
[00:15:20.920 --> 00:15:23.600]  我覺得我那時候去他家裏查經
[00:15:23.600 --> 00:15:26.960]  覺得他這麼有成就
[00:15:26.960 --> 00:15:27.680]  這麼出名
[00:15:27.680 --> 00:15:29.760]  但是又很謙卑地服侍我
[00:15:29.760 --> 00:15:33.000]  我就很感動地信主
[00:15:33.000 --> 00:15:35.760]  我聽起來也不是很信
[00:15:35.760 --> 00:15:37.880]  但我也不知道怎麼回答他
[00:15:37.880 --> 00:15:39.680]  結果我們談到最後的時候
[00:15:39.680 --> 00:15:42.040]  我們決定做一件事
[00:15:42.040 --> 00:15:43.000]  做一件什麼呢
[00:15:43.000 --> 00:15:45.640]  就是那個星期我們回家的時候
[00:15:45.640 --> 00:15:50.360]  我們在網上找回那個教授最近的講道
[00:15:50.360 --> 00:15:51.480]  然後他又聽
[00:15:51.480 --> 00:15:52.160]  我又聽
[00:15:52.160 --> 00:15:53.920]  然後下個星期我們回來教會的時候
[00:15:53.920 --> 00:15:56.120]  討論一下我們怎麼明白
[00:15:56.120 --> 00:16:00.400]  看看他的那篇道是否合乎聖經
[00:16:00.400 --> 00:16:01.960]  於是我們選了一個
[00:16:01.960 --> 00:16:03.960]  我們不是找一個最差的
[00:16:03.960 --> 00:16:05.600]  我們只是找一個最接近的
[00:16:05.600 --> 00:16:06.120]  差不多
[00:16:06.120 --> 00:16:07.600]  於是大家回答完了
[00:16:07.600 --> 00:16:09.000]  聽完了
[00:16:09.000 --> 00:16:12.360]  我回去聽那篇道就有趣了
[00:16:12.360 --> 00:16:14.240]  到今天我可以很坦白地跟你說
[00:16:14.240 --> 00:16:17.680]  我忘記了那篇道講哪一段聖經
[00:16:17.680 --> 00:16:20.720]  甚至我不是很記得它的信息是什麼
[00:16:20.720 --> 00:16:23.360]  但是我很記得它的結尾
[00:16:23.360 --> 00:16:24.760]  它最後的結局
[00:16:24.760 --> 00:16:26.480]  結束的時候它怎麼說呢
