
[00:00:00.000 --> 00:00:02.000]  各位弟弟姊妹晚安
[00:01:42.000 --> 00:01:44.000]  我寫的,因為明明是寫了
[00:01:44.000 --> 00:01:46.000]  高明謙著,那就
[00:01:46.000 --> 00:01:48.000]  一定是我寫的,但是
[00:01:48.000 --> 00:01:50.000]  高明謙寫,高明謙
[00:01:50.000 --> 00:01:52.000]  作,那就一定是來自
[00:01:52.000 --> 00:01:54.000]  我的手筆,但是我們就用
[00:01:54.000 --> 00:01:56.000]  現代那個作者觀去
[00:01:56.000 --> 00:01:58.000]  想古代的書卷
[00:01:58.000 --> 00:02:00.000]  譬如爾創亞書是誰寫的
[00:02:00.000 --> 00:02:02.000]  我們就一定是想爾創亞寫的
[00:02:02.000 --> 00:02:04.000]  因為我們用現代的觀念
[00:02:04.000 --> 00:02:06.000]  想古代的東西,但原來古代
[00:02:06.000 --> 00:02:08.000]  的東西,爾創亞書成66
[00:02:08.000 --> 00:02:10.000]  章,我們會發現裏面
[00:02:10.000 --> 00:02:12.000]  有些內容根本就不是
[00:02:12.000 --> 00:02:14.000]  很有可能是出自爾創亞
[00:02:14.000 --> 00:02:16.000]  本人的手筆,並且我們會
[00:02:16.000 --> 00:02:18.000]  發現以前古代有些人
[00:02:18.000 --> 00:02:20.000]  是這樣的,他寫完之後
[00:02:20.000 --> 00:02:22.000]  他不會出自己的名字,而是
[00:02:22.000 --> 00:02:24.000]  訛稱一個更加有
[00:02:24.000 --> 00:02:26.000]  應受性,又或者有權威
[00:02:26.000 --> 00:02:28.000]  性的一個人,成為
[00:02:28.000 --> 00:02:30.000]  他的作品的應受
[00:02:30.000 --> 00:02:32.000]  我們稱之為一種
[00:02:32.000 --> 00:02:34.000]  這樣的情況,就是
[00:02:34.000 --> 00:02:36.000]  整個爾創亞書就分了三
[00:02:36.000 --> 00:02:38.000]  段,第一,第二,以及第三
[00:02:38.000 --> 00:02:40.000]  爾創亞,那在
[00:02:40.000 --> 00:02:42.000]  《恰巧》,《博人之歌》,四首
[00:02:42.000 --> 00:02:44.000]  《博人之歌》都存在
[00:02:44.000 --> 00:02:46.000]  在第二爾創亞的
[00:02:46.000 --> 00:02:48.000]  篇幅裏面,那我們就要
[00:02:48.000 --> 00:02:50.000]  看看第二爾創亞是屬於什麼
[00:02:50.000 --> 00:02:52.000]  年代的人呢?其實他就
[00:02:52.000 --> 00:02:54.000]  屬於一種我們稱之為
[00:02:54.000 --> 00:02:56.000]  秘魯的末期,回歸的初期
[00:02:56.000 --> 00:02:58.000]  的一個人,而這個人
[00:02:58.000 --> 00:03:00.000]  應該就生存在這個
[00:03:00.000 --> 00:03:02.000]  巴比倫帝國裏面,大家
[00:03:02.000 --> 00:03:04.000]  有聽過秘魯
[00:03:04.000 --> 00:03:06.000]  和回歸的這件事,我們
[00:03:06.000 --> 00:03:08.000]  上個星期亦都解釋過
[00:03:08.000 --> 00:03:10.000]  其實我們當時的秘魯
[00:03:10.000 --> 00:03:12.000]  回歸的以色列民面對一個
[00:03:12.000 --> 00:03:14.000]  大時代的改變,大家還記不記得
[00:03:14.000 --> 00:03:16.000]  一個大時代的改變就是
[00:03:16.000 --> 00:03:18.000]  巴比倫帝國將會倒台,波斯
[00:03:18.000 --> 00:03:20.000]  帝國將會興起,當古烈
[00:03:20.000 --> 00:03:22.000]  大帝去到興起的時候
[00:03:22.000 --> 00:03:24.000]  建立了波斯帝國,就會
[00:03:24.000 --> 00:03:26.000]  落一道的詔書,去到呼籲
[00:03:26.000 --> 00:03:28.000]  那幫猶太人離開
[00:03:28.000 --> 00:03:30.000]  巴比倫,進到耶路撒冷
[00:03:30.000 --> 00:03:32.000]  重建聖殿,大家有沒有印象
[00:03:32.000 --> 00:03:34.000]  我們上個星期講過這些的內容
[00:03:34.000 --> 00:03:36.000]  那如果是這樣呢,我們就
[00:03:36.000 --> 00:03:38.000]  我們就明白呢,《博人之歌》
[00:03:38.000 --> 00:03:40.000]  是按照一個這樣的背景
[00:03:40.000 --> 00:03:42.000]  去做出來,那
[00:03:42.000 --> 00:03:44.000]  四十到五十五章呢,我們
[00:03:44.000 --> 00:03:46.000]  就將那四首《博人之歌》
[00:03:46.000 --> 00:03:48.000]  斬開兩半,那
[00:03:48.000 --> 00:03:50.000]  兩位學者呢,就在一九八
[00:03:50.000 --> 00:03:52.000]  八年裏面,去到出版了一篇
[00:03:52.000 --> 00:03:54.000]  的論文,那個論文呢,他有
[00:03:54.000 --> 00:03:56.000]  記載了,他就認為
[00:03:56.000 --> 00:03:58.000]  四十到四十八章
[00:03:58.000 --> 00:04:00.000]  和四十九,和
[00:04:00.000 --> 00:04:02.000]  到五十五章,是分了兩
[00:04:02.000 --> 00:04:04.000]  節的第二賽亞,頭那一
[00:04:04.000 --> 00:04:06.000]  節呢,那個博人,也就是說
[00:04:06.000 --> 00:04:08.000]  上個星期我們讀到的那個博人
[00:04:08.000 --> 00:04:10.000]  是,他的身份是哪一個,大家
[00:04:10.000 --> 00:04:12.000]  有沒有印象,就是
[00:04:12.000 --> 00:04:14.000]  以色列,以色列作為一個
[00:04:14.000 --> 00:04:16.000]  蟻民,他成為一個博人
[00:04:16.000 --> 00:04:18.000]  的身份,但是去到四十九
[00:04:18.000 --> 00:04:20.000]  到五十五章,就有三首
[00:04:20.000 --> 00:04:22.000]  的《博人之歌》放在這個篇幅
[00:04:22.000 --> 00:04:24.000]  裏面,他就會發現
[00:04:24.000 --> 00:04:26.000]  那個博人的身份開始有個改變
[00:04:26.000 --> 00:04:28.000]  就不是以賽亞
[00:04:28.000 --> 00:04:30.000]  本人了,而不是以色列
[00:04:30.000 --> 00:04:32.000]  本,即是他那個群體,而是
[00:04:32.000 --> 00:04:34.000]  誰呢,而是第二
[00:04:34.000 --> 00:04:36.000]  以賽亞本身,我略略
[00:04:36.000 --> 00:04:38.000]  講下那個背景,讓你更加
[00:04:38.000 --> 00:04:40.000]  欣賞這一首的《博人之歌》
[00:04:40.000 --> 00:04:42.000]  就是如果你能夠想像
[00:04:42.000 --> 00:04:44.000]  你秘魯
[00:04:44.000 --> 00:04:46.000]  去到巴比倫
[00:04:46.000 --> 00:04:48.000]  而巴比倫是一個什麼樣的概念呢
[00:04:48.000 --> 00:04:50.000]  那個概念就是一個大帝國
[00:04:50.000 --> 00:04:52.000]  的概念,大帝國
[00:04:52.000 --> 00:04:54.000]  的概念,即是東邊是
[00:04:54.000 --> 00:04:56.000]  可以去到現在的科威特
[00:04:56.000 --> 00:04:58.000]  西邊是去到
[00:04:58.000 --> 00:05:00.000]  地中海,是一個
[00:05:00.000 --> 00:05:02.000]  很大的版圖,包括了現在的伊拉克
[00:05:02.000 --> 00:05:04.000]  敘利亞,黎巴嫩
[00:05:04.000 --> 00:05:06.000]  以色列,約旦
[00:05:06.000 --> 00:05:08.000]  這麼大的版圖,這麼大的版圖
[00:05:08.000 --> 00:05:10.000]  我們會發現
[00:05:10.000 --> 00:05:12.000]  其實他就是
[00:05:12.000 --> 00:05:14.000]  即是如果你是一個以色列文
[00:05:14.000 --> 00:05:16.000]  你秘魯去到巴比倫,你覺得
[00:05:16.000 --> 00:05:18.000]  他們的生活
[00:05:18.000 --> 00:05:20.000]  是舒適還是淒慘呢
[00:05:20.000 --> 00:05:24.000]  誰覺得舒適的舉手
[00:05:24.000 --> 00:05:26.000]  誰覺得淒慘
[00:05:26.000 --> 00:05:28.000]  的舉手
[00:05:28.000 --> 00:05:30.000]  我都覺得,很多人都覺得
[00:05:30.000 --> 00:05:32.000]  淒慘的,但是
[00:05:32.000 --> 00:05:34.000]  原來根據聖經記載
[00:05:34.000 --> 00:05:36.000]  在《耶利米書》的二十九章
[00:05:36.000 --> 00:05:38.000]  你會發現原來你
[00:05:38.000 --> 00:05:40.000]  秘魯去到巴比倫之後
[00:05:40.000 --> 00:05:42.000]  你可以建自己的房屋
[00:05:42.000 --> 00:05:44.000]  耕自己的田
[00:05:44.000 --> 00:05:46.000]  然後你就可以
[00:05:46.000 --> 00:05:48.000]  將你的兒子,即是娶了別人的女兒
[00:05:48.000 --> 00:05:50.000]  然後將你的女兒嫁給別人的兒子
[00:05:50.000 --> 00:05:52.000]  最重要是生養眾多
[00:05:52.000 --> 00:05:54.000]  遍滿全地,然後
[00:05:54.000 --> 00:05:56.000]  你就會發現有些考古證明
[00:05:56.000 --> 00:05:58.000]  告訴我們,有些泥板證明
[00:05:58.000 --> 00:06:00.000]  他們可以經商,貿易
[00:06:00.000 --> 00:06:02.000]  買賣,如果是這樣
[00:06:02.000 --> 00:06:04.000]  你就能夠想像那幫的以色列文
[00:06:04.000 --> 00:06:06.000]  根據《耶利米書》
[00:06:06.000 --> 00:06:08.000]  他們秘魯應該要有七十年
[00:06:08.000 --> 00:06:10.000]  如果你當時是四十歲
[00:06:10.000 --> 00:06:12.000]  秘魯的話,你又說要秘魯四十年
[00:06:12.000 --> 00:06:14.000]  即是你是預了你就會
[00:06:14.000 --> 00:06:16.000]  死在哪一處?死在巴比倫
[00:06:16.000 --> 00:06:18.000]  當你想著你要死在
[00:06:18.000 --> 00:06:20.000]  巴比倫,你不是說要
[00:06:20.000 --> 00:06:22.000]  去兩年那麼簡單,如果說
[00:06:22.000 --> 00:06:24.000]  是七十年的話,其實你就會
[00:06:24.000 --> 00:06:26.000]  落地和生根,融入
[00:06:26.000 --> 00:06:28.000]  當地的文化,是不是這樣?
[00:06:28.000 --> 00:06:30.000]  有一種這樣的情況
[00:06:30.000 --> 00:06:32.000]  這個是大帝國的首都
[00:06:32.000 --> 00:06:34.000]  你可想而知是一個非常繁華的都會
[00:06:34.000 --> 00:06:36.000]  我們
[00:06:36.000 --> 00:06:38.000]  如果你有機會去柏林的話
[00:06:38.000 --> 00:06:40.000]  你就會去到一個柏林的博物館
[00:06:40.000 --> 00:06:42.000]  看到當時
[00:06:42.000 --> 00:06:44.000]  巴比倫那個城牆
[00:06:44.000 --> 00:06:46.000]  整個城牆的壁畫
[00:06:46.000 --> 00:06:48.000]  就運了去柏林
[00:06:48.000 --> 00:06:50.000]  你所想而知那些德國人
[00:06:50.000 --> 00:06:52.000]  其實
[00:06:52.000 --> 00:06:54.000]  他就將整個城牆
[00:06:54.000 --> 00:06:56.000]  偷運過去
[00:06:56.000 --> 00:06:58.000]  那你就會
[00:06:58.000 --> 00:07:00.000]  發現很多那些大英博物館
[00:07:00.000 --> 00:07:02.000]  和那些德國的博物館
[00:07:02.000 --> 00:07:04.000]  其實是一場賊鬥
[00:07:04.000 --> 00:07:06.000]  他們把別人的東西放進去的博物館
[00:07:06.000 --> 00:07:08.000]  如果是這樣的時候
[00:07:08.000 --> 00:07:10.000]  你就去到那裡,你就會發現
[00:07:10.000 --> 00:07:12.000]  那個城牆是很宏偉,很美的
[00:07:12.000 --> 00:07:14.000]  一個這樣的大都會
[00:07:14.000 --> 00:07:16.000]  現在就有一名
[00:07:16.000 --> 00:07:18.000]  先知,他的名字我們不知道
[00:07:18.000 --> 00:07:20.000]  是誰,但是我們知道
[00:07:20.000 --> 00:07:22.000]  他叫做第二爾賽亞
[00:07:22.000 --> 00:07:24.000]  就預言巴比倫將會
[00:07:24.000 --> 00:07:26.000]  倒台,波斯帝國
[00:07:26.000 --> 00:07:28.000]  將會興起,所以就呼籲
[00:07:28.000 --> 00:07:30.000]  那群以色列人要逃離
[00:07:30.000 --> 00:07:32.000]  巴比倫,回到
[00:07:32.000 --> 00:07:34.000]  耶路撒冷重建聖殿
[00:07:34.000 --> 00:07:36.000]  讓你
[00:07:36.000 --> 00:07:38.000]  肯不肯聽這個第二爾賽亞
[00:07:38.000 --> 00:07:40.000]  回到耶路撒冷
[00:07:40.000 --> 00:07:42.000]  耶路撒冷是一個什麼的概念
[00:07:42.000 --> 00:07:44.000]  耶路撒冷是一個
[00:07:44.000 --> 00:07:46.000]  廢墟,是一個
[00:07:46.000 --> 00:07:48.000]  了無人煙,以及已經淪陷了
[00:07:48.000 --> 00:07:50.000]  的一個地方
[00:07:50.000 --> 00:07:52.000]  我們會發現一個是邊疆
[00:07:52.000 --> 00:07:54.000]  一個是首都,你當然是想
[00:07:54.000 --> 00:07:56.000]  留在首都裡面,而的而且確
[00:07:56.000 --> 00:07:58.000]  根據以斯拉記的第二章
[00:07:58.000 --> 00:08:00.000]  我們就明白,回歸
[00:08:00.000 --> 00:08:02.000]  回到耶路撒冷的人,根據
[00:08:02.000 --> 00:08:04.000]  索羅巴伯的大令,總共有
[00:08:04.000 --> 00:08:06.000]  四萬二千幾人這麼多
[00:08:06.000 --> 00:08:08.000]  肯回歸的,有四萬二千幾人
[00:08:08.000 --> 00:08:10.000]  多不多?
[00:08:10.000 --> 00:08:12.000]  看上去很多,但是
[00:08:12.000 --> 00:08:14.000]  我們根據考古一個的發現
[00:08:14.000 --> 00:08:16.000]  你就會發現在巴比倫
[00:08:16.000 --> 00:08:18.000]  那裡有一個叫做猶太村
[00:08:18.000 --> 00:08:20.000]  猶太村,即是猶太人住的地方
[00:08:20.000 --> 00:08:22.000]  在那裡,我們就
[00:08:22.000 --> 00:08:24.000]  做一些的階磚的 estimation
[00:08:24.000 --> 00:08:26.000]  你就會發現
[00:08:26.000 --> 00:08:28.000]  其實就計算一下,原來
[00:08:28.000 --> 00:08:30.000]  秘魯去到散居,在巴比倫的
[00:08:30.000 --> 00:08:32.000]  猶太人,大概是四十幾萬
[00:08:32.000 --> 00:08:34.000]  這麼多,那如果是
[00:08:34.000 --> 00:08:36.000]  四十幾萬,有四萬人肯回歸的話
[00:08:36.000 --> 00:08:38.000]  只不過是奉獻十分一而已
[00:08:38.000 --> 00:08:40.000]  那你會發現
[00:08:40.000 --> 00:08:42.000]  其實就不是很多人願意回歸
[00:08:42.000 --> 00:08:44.000]  很多人願意留在巴比倫
[00:08:44.000 --> 00:08:46.000]  不願意回歸,那所以
[00:08:46.000 --> 00:08:48.000]  我們面對一個第二以塞亞
[00:08:48.000 --> 00:08:50.000]  他要肩負起一個的使命
[00:08:50.000 --> 00:08:52.000]  就是要呼籲人離開巴比倫
[00:08:52.000 --> 00:08:54.000]  是一個絕對不容易的
[00:08:54.000 --> 00:08:56.000]  一個這樣的使命
[00:08:56.000 --> 00:08:58.000]  我們看一看那個經文
[00:08:58.000 --> 00:09:00.000]  四十九章,我們用一個
[00:09:00.000 --> 00:09:02.000]  這樣的背景的身份,我們看一看
[00:09:02.000 --> 00:09:04.000]  原來這個第二以塞亞
[00:09:04.000 --> 00:09:06.000]  他的蒙照
[00:09:06.000 --> 00:09:08.000]  到底是怎樣呢?
[00:09:08.000 --> 00:09:10.000]  他就在第一節那裡,就有一句說話
[00:09:10.000 --> 00:09:12.000]  就是「自我出胎,
[00:09:12.000 --> 00:09:14.000]  耶和華就選照我,
[00:09:14.000 --> 00:09:16.000]  自我出母腹,
[00:09:16.000 --> 00:09:18.000]  他就提我的名」
[00:09:18.000 --> 00:09:20.000]  我們發現這個是第一節
[00:09:20.000 --> 00:09:22.000]  同樣的內容
[00:09:22.000 --> 00:09:24.000]  都出現在第二五節那裡
[00:09:24.000 --> 00:09:26.000]  第二五節就說「耶和華從我出胎,
[00:09:26.000 --> 00:09:28.000]  詛咒我作
[00:09:28.000 --> 00:09:30.000]  他的僕人」
[00:09:30.000 --> 00:09:32.000]  大家看到這一句嗎?
[00:09:32.000 --> 00:09:34.000]  你就會這樣看到的話
[00:09:34.000 --> 00:09:36.000]  你就會明白這個上帝的僕人
[00:09:36.000 --> 00:09:38.000]  什麼時候蒙照的呢?
[00:09:38.000 --> 00:09:40.000]  就是
[00:09:40.000 --> 00:09:42.000]  當他還在母腹裡面的時候
[00:09:42.000 --> 00:09:44.000]  他就蒙照
[00:09:44.000 --> 00:09:46.000]  有沒有人
[00:09:46.000 --> 00:09:48.000]  誰在母腹裡面就蒙照
[00:09:48.000 --> 00:09:50.000]  其實就是一個
[00:09:50.000 --> 00:09:52.000]  一個什麼樣的概念呢?
[00:09:52.000 --> 00:09:54.000]  有什麼先知
[00:09:54.000 --> 00:09:56.000]  在母腹裡面就能夠
[00:09:56.000 --> 00:09:58.000]  蒙照呢?我們立刻想起
[00:09:58.000 --> 00:10:00.000]  那個叫耶利米
[00:10:00.000 --> 00:10:02.000]  因為在耶利米書的第一章裡面
[00:10:02.000 --> 00:10:04.000]  他就說上帝
[00:10:04.000 --> 00:10:06.000]  做他的 make up
[00:10:06.000 --> 00:10:08.000]  做出來就是整個先知
[00:10:08.000 --> 00:10:10.000]  這樣的樣子
[00:10:10.000 --> 00:10:12.000]  你看看你旁邊那個 make up 像不像
[00:10:12.000 --> 00:10:14.000]  他有個樣子看
[00:10:14.000 --> 00:10:16.000]  還有呢
[00:10:16.000 --> 00:10:18.000]  他在做的時候像什麼
[00:10:18.000 --> 00:10:20.000]  像仙過里知
[00:10:20.000 --> 00:10:22.000]  那些先知
[00:10:22.000 --> 00:10:24.000]  他的 make up
[00:10:24.000 --> 00:10:26.000]  就是被耶和華選照
[00:10:26.000 --> 00:10:28.000]  他的創造
[00:10:28.000 --> 00:10:30.000]  他的塑造就為了一個目的
[00:10:30.000 --> 00:10:32.000]  那個目的
[00:10:32.000 --> 00:10:34.000]  就是要傳遞上帝的心意
[00:10:34.000 --> 00:10:36.000]  要代表上帝的說話
[00:10:36.000 --> 00:10:38.000]  所以先知
[00:10:38.000 --> 00:10:40.000]  這個先知的呼召
[00:10:40.000 --> 00:10:42.000]  也是一個這樣的情況
[00:10:42.000 --> 00:10:44.000]  接著我們看下去
[00:10:44.000 --> 00:10:46.000]  第二節那裡
[00:10:46.000 --> 00:10:48.000]  我們看看這位卜人
[00:10:48.000 --> 00:10:50.000]  究竟有什麼特質
[00:10:50.000 --> 00:10:52.000]  第二節他就這樣說
[00:10:52.000 --> 00:10:54.000]  "他使我的口如快刀"
[00:10:54.000 --> 00:10:58.000]  只是一個比喻
[00:10:58.000 --> 00:11:00.000]  你看不到旁邊那個口
[00:11:00.000 --> 00:11:02.000]  但你能夠想像他的口如快刀
[00:11:02.000 --> 00:11:04.000]  你的腦子想到一些東西
[00:11:04.000 --> 00:11:06.000]  你不要想那些
[00:11:06.000 --> 00:11:08.000]  有些刀在你的口裡飛出來
[00:11:08.000 --> 00:11:10.000]  不過快刀是什麼
[00:11:10.000 --> 00:11:12.000]  快刀就是小利飛刀
[00:11:12.000 --> 00:11:14.000]  小利飛刀
[00:11:14.000 --> 00:11:16.000]  其實不是
[00:11:16.000 --> 00:11:18.000]  快刀就是近距離攻擊的武器
[00:11:18.000 --> 00:11:20.000]  近距離攻擊
[00:11:20.000 --> 00:11:22.000]  你不要想小利飛刀
[00:11:22.000 --> 00:11:24.000]  這個是第一
[00:11:24.000 --> 00:11:26.000]  "將我藏在他手刃之下"
[00:11:26.000 --> 00:11:28.000]  那你就明白
[00:11:28.000 --> 00:11:30.000]  這把快刀
[00:11:30.000 --> 00:11:32.000]  是要在
[00:11:32.000 --> 00:11:34.000]  上帝的手刃下面
[00:11:34.000 --> 00:11:36.000]  手刃下面
[00:11:36.000 --> 00:11:38.000]  隨時攻擊近距離的敵人
[00:11:38.000 --> 00:11:40.000]  隨時攻擊近距離的敵人
[00:11:40.000 --> 00:11:42.000]  又或者你暗殺
[00:11:42.000 --> 00:11:44.000]  通常都這樣做
[00:11:44.000 --> 00:11:46.000]  OK
[00:11:46.000 --> 00:11:48.000]  他說他的口是近距離的快刀
[00:11:48.000 --> 00:11:50.000]  這個是第一
[00:11:50.000 --> 00:11:52.000]  然後你就會發現
[00:11:52.000 --> 00:11:54.000]  第二節的下半節
[00:11:54.000 --> 00:11:56.000]  有一句話就是說
[00:11:56.000 --> 00:11:58.000]  "又使我成為磨量的箭"
[00:11:58.000 --> 00:12:00.000]  "將我藏在他箭袋之中"
[00:12:00.000 --> 00:12:02.000]  大家看到這一句
[00:12:02.000 --> 00:12:04.000]  箭是什麼
[00:12:04.000 --> 00:12:06.000]  箭是遠距離的武器
[00:12:06.000 --> 00:12:08.000]  遠距離的武器
[00:12:08.000 --> 00:12:10.000]  遠距離的武器
[00:12:10.000 --> 00:12:12.000]  快刀是近距離
[00:12:12.000 --> 00:12:14.000]  箭是遠距離
[00:12:14.000 --> 00:12:16.000]  兩個
[00:12:16.000 --> 00:12:18.000]  都有個"藏"字
[00:12:18.000 --> 00:12:20.000]  都是藏在
[00:12:20.000 --> 00:12:22.000]  手刃底下
[00:12:22.000 --> 00:12:24.000]  箭藏在哪裡
[00:12:24.000 --> 00:12:26.000]  箭袋當中
[00:12:26.000 --> 00:12:28.000]  無論箭袋
[00:12:28.000 --> 00:12:30.000]  無論手刃
[00:12:30.000 --> 00:12:32.000]  其實都是上帝
[00:12:32.000 --> 00:12:34.000]  這個才是上帝
[00:12:34.000 --> 00:12:36.000]  手上的工具
[00:12:36.000 --> 00:12:38.000]  它是遠距離
[00:12:38.000 --> 00:12:40.000]  還是近距離
[00:12:40.000 --> 00:12:42.000]  上帝都會使用它
[00:12:42.000 --> 00:12:44.000]  如果是這樣的時候
[00:12:44.000 --> 00:12:46.000]  其實是一個比喻
[00:12:46.000 --> 00:12:48.000]  先知不是用來殺人的
[00:12:48.000 --> 00:12:50.000]  先知用來宣講上帝的說話
[00:12:50.000 --> 00:12:52.000]  代表他的說話
[00:12:52.000 --> 00:12:54.000]  無論是宣講給近距離
[00:12:54.000 --> 00:12:56.000]  那群以色列民
[00:12:56.000 --> 00:12:58.000]  又或者他的說話
[00:12:58.000 --> 00:13:00.000]  牽涉到外邦地極裡面
[00:13:00.000 --> 00:13:02.000]  都是威力和適用
[00:13:02.000 --> 00:13:04.000]  所以說
[00:13:04.000 --> 00:13:06.000]  宣講給外面的人
[00:13:06.000 --> 00:13:08.000]  也是宣講給以色列民
[00:13:08.000 --> 00:13:10.000]  一個近處
[00:13:10.000 --> 00:13:12.000]  一個遠處這樣的意思
[00:13:12.000 --> 00:13:14.000]  這個是他的任務
[00:13:14.000 --> 00:13:16.000]  他的任務就是說
[00:13:16.000 --> 00:13:18.000]  他要代表上帝說話
[00:13:18.000 --> 00:13:20.000]  是要跟以色列民說
[00:13:20.000 --> 00:13:22.000]  同一時間透過以色列民
[00:13:22.000 --> 00:13:24.000]  他的說話是對外邦
[00:13:24.000 --> 00:13:26.000]  是有所功效
[00:13:26.000 --> 00:13:28.000]  這是第一點
[00:13:28.000 --> 00:13:30.000]  接著我們看下去
[00:13:30.000 --> 00:13:32.000]  第四節
[00:13:32.000 --> 00:13:34.000]  第四節
[00:13:34.000 --> 00:13:36.000]  我卻說
[00:13:36.000 --> 00:13:38.000]  當然第三節有一句說話
[00:13:38.000 --> 00:13:40.000]  就是說對我說
[00:13:40.000 --> 00:13:42.000]  你是我的僕人
[00:13:42.000 --> 00:13:44.000]  以色列我必因你得榮耀
[00:13:44.000 --> 00:13:46.000]  這個是上帝跟他說的
[00:13:46.000 --> 00:13:48.000]  你會看這裡
[00:13:48.000 --> 00:13:50.000]  你以為那個僕人的身份
[00:13:50.000 --> 00:13:52.000]  就是以色列民
[00:13:52.000 --> 00:13:54.000]  其實根據很多學者研究
[00:13:54.000 --> 00:13:56.000]  我的僕人以色列
[00:13:56.000 --> 00:13:58.000]  那個以色列不應該理解為
[00:13:58.000 --> 00:14:00.000]  一個民族的名稱
[00:14:00.000 --> 00:14:02.000]  而是理解為亞國
[00:14:02.000 --> 00:14:04.000]  改名為以色列
[00:14:04.000 --> 00:14:06.000]  那個個人性的名字
[00:14:06.000 --> 00:14:08.000]  我不知道大家明白我
[00:14:08.000 --> 00:14:10.000]  如果是這樣
[00:14:10.000 --> 00:14:12.000]  這個僕人的身份就不是以色列民
[00:14:12.000 --> 00:14:14.000]  而是上帝要幫他
[00:14:14.000 --> 00:14:16.000]  好像亞國那樣
[00:14:16.000 --> 00:14:18.000]  經歷一個改名的過程
[00:14:18.000 --> 00:14:20.000]  讓他可以經歷上帝的榮耀
[00:14:20.000 --> 00:14:22.000]  所以上帝呼召
[00:14:22.000 --> 00:14:24.000]  這個上帝的僕人
[00:14:24.000 --> 00:14:26.000]  有兩點我們要留意
[00:14:26.000 --> 00:14:28.000]  第一上帝揀選他
[00:14:28.000 --> 00:14:30.000]  他的口要傳遞遠處
[00:14:30.000 --> 00:14:32.000]  和近處對象的說話
[00:14:32.000 --> 00:14:34.000]  這個是第一
[00:14:34.000 --> 00:14:36.000]  第二他要經歷一個
[00:14:36.000 --> 00:14:38.000]  如亞國改名為
[00:14:38.000 --> 00:14:40.000]  以色列的一個經歷
[00:14:40.000 --> 00:14:42.000]  並且因為這個
