
[00:00:00.000 --> 00:00:03.000]  好,我們一起禱告。
[00:03:01.000 --> 00:03:02.000]  叫我們看到,
[00:03:02.000 --> 00:03:06.000]  原來我們的生命一樣是可以這麼差,
[00:03:06.000 --> 00:03:09.000]  但當然一樣神的恩典,
[00:03:09.000 --> 00:03:12.000]  我們一樣可以很好。
[00:03:12.000 --> 00:03:14.000]  我們回到今天的經文,
[00:03:14.000 --> 00:03:16.000]  在《創世紀》第三十八章,
[00:03:16.000 --> 00:03:18.000]  一到五節,剛才大家讀到,
[00:03:18.000 --> 00:03:20.000]  我們讀一讀第一句好嗎?
[00:03:20.000 --> 00:03:22.000]  預備起!
[00:03:22.000 --> 00:03:24.000]  《亞道蘭的加略》,
[00:03:24.000 --> 00:03:26.000]  那時是什麼時候呢?
[00:03:26.000 --> 00:03:28.000]  正正就是上星期,
[00:03:28.000 --> 00:03:30.000]  Kelser傳道和我們讀到,
[00:03:30.000 --> 00:03:33.000]  約瑟被賣之後的日子,
[00:03:33.000 --> 00:03:37.000]  他去到埃及在波提法家做奴隸,
[00:03:37.000 --> 00:03:39.000]  當然後來他擇職,
[00:03:39.000 --> 00:03:40.000]  因為他表現良好,
[00:03:40.000 --> 00:03:43.000]  做了高級一點的奴隸。
[00:03:43.000 --> 00:03:46.000]  這個那時就是,
[00:03:46.000 --> 00:03:49.000]  當約瑟被賣之後,
[00:03:49.000 --> 00:03:51.000]  那個時候猶大,
[00:03:51.000 --> 00:03:53.000]  他就去到亞道蘭,
[00:03:53.000 --> 00:03:55.000]  他有一個朋友叫希拉,
[00:03:55.000 --> 00:03:58.000]  希拉是一個貴族,
[00:03:58.000 --> 00:04:01.000]  亞道蘭是一個叫「正義人民」,
[00:04:01.000 --> 00:04:05.000]  好像有些政黨的味道的地方,
[00:04:05.000 --> 00:04:08.000]  亞道蘭在伯利恆的西南面,
[00:04:08.000 --> 00:04:10.000]  二十公里左右,
[00:04:10.000 --> 00:04:12.000]  猶大在這裡下去,
[00:04:12.000 --> 00:04:14.000]  他遇到一個迦南女子,
[00:04:14.000 --> 00:04:15.000]  她的名字很有趣,
[00:04:15.000 --> 00:04:19.000]  她的名字叫做「拔書婭」,
[00:04:19.000 --> 00:04:24.000]  大家聽過「Benjamin」嗎?
[00:04:24.000 --> 00:04:26.000]  「Ben」這個字呢,
[00:04:26.000 --> 00:04:28.000]  即是這裡有個「拔」字,
[00:04:28.000 --> 00:04:31.000]  「Ben」即是「仔」的意思,
[00:04:31.000 --> 00:04:35.000]  變亞文就是「Benjamin」,
[00:04:35.000 --> 00:04:37.000]  「Benjamin」即是「右手」,
[00:04:37.000 --> 00:04:39.000]  即是「Son of my right hand」,
[00:04:39.000 --> 00:04:42.000]  你打網球是右手的,
[00:04:42.000 --> 00:04:45.000]  你就是「Benjamin」,
[00:04:45.000 --> 00:04:47.000]  你就是「Son of my right hand」,
[00:04:47.000 --> 00:04:49.000]  即是說「有力的」,
[00:04:49.000 --> 00:04:52.000]  這裡「拔書婭」就是「書婭的女兒」,
[00:04:52.000 --> 00:04:53.000]  和合本的翻譯,
[00:04:53.000 --> 00:04:58.000]  它說有一個稱為「書婭女兒」的女孩子,
[00:04:58.000 --> 00:05:01.000]  所以這個都不知道是不是真名,
[00:05:01.000 --> 00:05:05.000]  即是說「茂叔的女兒」,
[00:05:05.000 --> 00:05:07.000]  她叫茂叔的女兒,
[00:05:07.000 --> 00:05:10.000]  如果你是個女孩子,
[00:05:10.000 --> 00:05:11.000]  你這樣被人叫,
[00:05:11.000 --> 00:05:12.000]  你覺得自己沒有名字嗎?
[00:05:12.000 --> 00:05:14.000]  我就是茂叔的女兒。
[00:05:14.000 --> 00:05:16.000]  這裡很有趣的,
[00:05:16.000 --> 00:05:18.000]  這個「書婭的女兒」,
[00:05:18.000 --> 00:05:19.000]  她的名字叫「拔書婭」,
[00:05:19.000 --> 00:05:20.000]  所以和修本呢,
[00:05:20.000 --> 00:05:23.000]  它說她名為「書婭的女兒」,
[00:05:23.000 --> 00:05:27.000]  它直接就翻譯成「拔書婭」,
[00:05:27.000 --> 00:05:29.000]  即是「書婭的女兒」,
[00:05:29.000 --> 00:05:31.000]  來到這裡,
[00:05:31.000 --> 00:05:32.000]  經文很特別,
[00:05:32.000 --> 00:05:38.000]  它說由大,她來到嘉南這個地方,
[00:05:38.000 --> 00:05:41.000]  她見到這個女子,
[00:05:41.000 --> 00:05:43.000]  即是說見到,
[00:05:43.000 --> 00:05:48.000]  很明顯她不是和他有什麼交往,
[00:05:48.000 --> 00:05:50.000]  她只是見到,
[00:05:50.000 --> 00:05:51.000]  色經學者研究,
[00:05:51.000 --> 00:05:54.000]  多數因為她看到這個女子多漂亮,
[00:05:54.000 --> 00:05:56.000]  她見到就娶了她為妻,
[00:05:56.000 --> 00:05:58.000]  就娶了個嘉南女子為妻,
[00:05:58.000 --> 00:05:59.000]  大家有沒有記得,
[00:05:59.000 --> 00:06:02.000]  當日阿巴拉罕幫爾薩找太太,
[00:06:02.000 --> 00:06:05.000]  或者爾薩叫雅各去找太太,
[00:06:05.000 --> 00:06:07.000]  是找什麼女子為妻?
[00:06:07.000 --> 00:06:10.000]  找回他們本族,
[00:06:10.000 --> 00:06:12.000]  本族本家的人,
[00:06:12.000 --> 00:06:16.000]  所以他們會長途跋涉去到吾爾巴蘭那裡,
[00:06:16.000 --> 00:06:17.000]  阿拉班那裡,
[00:06:17.000 --> 00:06:20.000]  即是以前阿巴拉罕居住的本族,
[00:06:20.000 --> 00:06:21.000]  去那裡找,
[00:06:21.000 --> 00:06:23.000]  但是現在這個由大,
[00:06:23.000 --> 00:06:25.000]  他娶妻在嘉南那裡找,
[00:06:25.000 --> 00:06:26.000]  昨天他就見到,
[00:06:26.000 --> 00:06:27.000]  覺得幾好,
[00:06:27.000 --> 00:06:29.000]  就娶了一個舒雅的女兒,
[00:06:29.000 --> 00:06:32.000]  聖經如果你讀到第六節,
[00:06:32.000 --> 00:06:34.000]  她生第三個小孩的時候,
[00:06:34.000 --> 00:06:36.000]  生第三個小孩,
[00:06:36.000 --> 00:06:38.000]  她住在基瑟的地方,
[00:06:38.000 --> 00:06:40.000]  由大很明顯,
[00:06:40.000 --> 00:06:42.000]  她一路一路,
[00:06:42.000 --> 00:06:44.000]  你見到有幾個動詞,
[00:06:44.000 --> 00:06:46.000]  她到阿杜蘭,
[00:06:46.000 --> 00:06:48.000]  我們再讀一次,
[00:06:48.000 --> 00:06:49.000]  由大那個,
[00:06:49.000 --> 00:06:52.000]  即是她的移動是怎樣讀,
[00:06:52.000 --> 00:06:53.000]  我們由第二節讀起,
[00:06:53.000 --> 00:06:54.000]  預備起,
[00:06:54.000 --> 00:06:57.000]  這是第五節了,
[00:06:57.000 --> 00:06:58.000]  我們讀第六節,
[00:06:58.000 --> 00:06:59.000]  預備起,
[00:06:59.000 --> 00:07:00.000]  OK,這是第六節,
[00:07:00.000 --> 00:07:01.000]  聖經就說,
[00:07:01.000 --> 00:07:04.000]  她生了第三個兒子的時候,
[00:07:04.000 --> 00:07:06.000]  她已經去到基瑟這個地方,
[00:07:06.000 --> 00:07:08.000]  在《若書雅記》都提到,
[00:07:08.000 --> 00:07:13.000]  基瑟是由大附近的一個村莊,
[00:07:13.000 --> 00:07:15.000]  她已經去到基瑟這個地方,
[00:07:15.000 --> 00:07:17.000]  你記得,
[00:07:17.000 --> 00:07:20.000]  雅各的兒女他們住在那裡,
[00:07:20.000 --> 00:07:24.000]  巴特利,
[00:07:24.000 --> 00:07:27.000]  當日雅各他們逃命,
[00:07:27.000 --> 00:07:28.000]  他們在三十四章,
[00:07:28.000 --> 00:07:31.000]  在士劍那裡闖了禍,
[00:07:31.000 --> 00:07:35.000]  利美和西勉殺了士劍那些加南族的人,
[00:07:35.000 --> 00:07:36.000]  希美族,
[00:07:36.000 --> 00:07:37.000]  他們逃命,
[00:07:37.000 --> 00:07:40.000]  逃到巴特利,
[00:07:40.000 --> 00:07:41.000]  這裡很明顯,
[00:07:41.000 --> 00:07:44.000]  由大走越遠,
[00:07:44.000 --> 00:07:47.000]  她支搭帳篷已經去到基瑟這個地方,
[00:07:47.000 --> 00:07:51.000]  和加南人一起居住,
[00:07:51.000 --> 00:07:53.000]  你看到一個蒙福的家族,
[00:07:53.000 --> 00:07:57.000]  他們再沒有住在一起,
[00:07:57.000 --> 00:07:59.000]  在猶太人的文獻裡面,
[00:07:59.000 --> 00:08:01.000]  有這樣的記載就是說,
[00:08:01.000 --> 00:08:04.000]  因為在三十七章那裡記載,
[00:08:04.000 --> 00:08:06.000]  因為當日,
[00:08:06.000 --> 00:08:10.000]  雖然那些兄弟一起對約瑟有妒忌,
[00:08:10.000 --> 00:08:12.000]  那些人就說想殺了他,
[00:08:12.000 --> 00:08:13.000]  樓邊就說,
[00:08:13.000 --> 00:08:16.000]  我們不要流兄弟的血,
[00:08:16.000 --> 00:08:19.000]  由大都有些親情,
[00:08:19.000 --> 00:08:21.000]  所以由大就說,
[00:08:21.000 --> 00:08:23.000]  不如不要殺他,
[00:08:23.000 --> 00:08:25.000]  殺他有什麼好處呢?
[00:08:25.000 --> 00:08:28.000]  不如將他賣給那些客商,
[00:08:28.000 --> 00:08:29.000]  賣了給以實馬利人,
[00:08:29.000 --> 00:08:31.000]  轉賣了去埃及,
[00:08:31.000 --> 00:08:33.000]  聖經就說到,
[00:08:33.000 --> 00:08:37.000]  那些兄弟見到爸爸很傷心,
[00:08:37.000 --> 00:08:40.000]  因為爸爸亞國以為約瑟死了,
[00:08:40.000 --> 00:08:42.000]  所以那些兄弟就怨,
[00:08:42.000 --> 00:08:44.000]  在猶太人的文獻就記載,
[00:08:44.000 --> 00:08:47.000]  那些兄弟怨言,
[00:08:47.000 --> 00:08:49.000]  怨由大,
[00:08:49.000 --> 00:08:50.000]  因為這樣,
[00:08:50.000 --> 00:08:52.000]  由大和那些兄弟有些不和,
[00:08:52.000 --> 00:08:54.000]  所以就有一個這樣的說法,
[00:08:54.000 --> 00:08:55.000]  傳統就說,
[00:08:55.000 --> 00:08:58.000]  由大和兄弟和他的家族,
[00:08:58.000 --> 00:08:59.000]  不太和諧,
[00:08:59.000 --> 00:09:02.000]  他索性就搬了去阿道蘭,
[00:09:02.000 --> 00:09:03.000]  後來又搬了去基瑟,
[00:09:03.000 --> 00:09:05.000]  他生兒養女,
[00:09:05.000 --> 00:09:07.000]  生了三個子女,
[00:09:07.000 --> 00:09:12.000]  以就是叫做醒覺的意思,
[00:09:12.000 --> 00:09:15.000]  和藍是強壯的意思,
[00:09:15.000 --> 00:09:19.000]  最後那個士拉就是懇求的意思,
[00:09:19.000 --> 00:09:21.000]  不知道他生命在什麼階段,
[00:09:21.000 --> 00:09:23.000]  他娶家男女子為妻,
[00:09:23.000 --> 00:09:25.000]  離開本族本家,
[00:09:25.000 --> 00:09:30.000]  好像和家庭再無關係一樣,
[00:09:30.000 --> 00:09:32.000]  再無聯繫,
[00:09:32.000 --> 00:09:33.000]  來到這裡,
[00:09:33.000 --> 00:09:36.000]  我們看到這個由大,
[00:09:36.000 --> 00:09:38.000]  他已經脫離了家族,
[00:09:38.000 --> 00:09:40.000]  自己生活,
[00:09:40.000 --> 00:09:41.000]  他娶家男女子,
[00:09:41.000 --> 00:09:42.000]  然後生了幾個子女,
[00:09:42.000 --> 00:09:44.000]  很特別的,
[00:09:44.000 --> 00:09:48.000]  他已經好像忘記了自己的本族本家,
[00:09:48.000 --> 00:09:50.000]  有什麼使命,
[00:09:50.000 --> 00:09:54.000]  已經是一個沒有使命的亞國家的人物,
[00:09:54.000 --> 00:09:56.000]  聖經記載到,
[00:09:56.000 --> 00:09:58.000]  他生了幾個子女,
[00:09:58.000 --> 00:10:00.000]  我們讀第七節,
[00:10:00.000 --> 00:10:03.000]  再讀到第十一節,
[00:10:03.000 --> 00:10:04.000]  我們再來,
[00:10:04.000 --> 00:10:06.000]  預備起!
[00:10:06.000 --> 00:10:07.000]  剛才一次五節,
[00:10:07.000 --> 00:10:09.000]  我們講到由大,
[00:10:09.000 --> 00:10:11.000]  他從家裏脫離出來,
[00:10:11.000 --> 00:10:13.000]  沒有讓他的先祖,
[00:10:13.000 --> 00:10:17.000]  娶自己本族的女子為妻,
[00:10:17.000 --> 00:10:20.000]  他的生命已經留於世俗化,
[00:10:20.000 --> 00:10:21.000]  不單止這樣,
[00:10:21.000 --> 00:10:22.000]  如果你記得,
[00:10:22.000 --> 00:10:23.000]  其實由亞國,
[00:10:23.000 --> 00:10:25.000]  沒有幫自己的女兒抵拿出頭,
[00:10:25.000 --> 00:10:30.000]  到他和他的兒子不和,
[00:10:30.000 --> 00:10:33.000]  到因為弱勢的緣故,
[00:10:33.000 --> 00:10:34.000]  他偏愛弱勢,
[00:10:34.000 --> 00:10:39.000]  令到兄弟之間有了妒忌、猜忌,
[00:10:39.000 --> 00:10:41.000]  如果你記得三十七章,
[00:10:41.000 --> 00:10:44.000]  一共講兄弟恨亞國,
[00:10:44.000 --> 00:10:47.000]  恨弱勢、恨弱勢、妒忌、恨弱勢,
[00:10:47.000 --> 00:10:49.000]  連續講了三四次,
[00:10:49.000 --> 00:10:52.000]  最後他們因為妒忌的緣故,
[00:10:52.000 --> 00:10:54.000]  亞國書裏講,
[00:10:54.000 --> 00:10:56.000]  哪裏有妒忌紛爭,
[00:10:56.000 --> 00:10:58.000]  哪裏有各樣的壞事,
[00:10:58.000 --> 00:11:01.000]  大家看電視劇都看過,
[00:11:01.000 --> 00:11:04.000]  那個叫做《金枝玉葉》,
[00:11:04.000 --> 00:11:07.000]  看過後宮的那些,
[00:11:07.000 --> 00:11:10.000]  多數一出後宮的片,
[00:11:10.000 --> 00:11:11.000]  那些女藝人很開心,
[00:11:11.000 --> 00:11:13.000]  因為會cast很多女角,
[00:11:13.000 --> 00:11:15.000]  由丫鬟到皇后,
[00:11:15.000 --> 00:11:16.000]  很多女角,
[00:11:16.000 --> 00:11:19.000]  因為後宮全部是是非非,
[00:11:19.000 --> 00:11:22.000]  就是那些女主角,
[00:11:22.000 --> 00:11:24.000]  所以哪裏有妒忌,
[00:11:24.000 --> 00:11:27.000]  哪裏有各樣的壞事,
[00:11:27.000 --> 00:11:29.000]  亞國的家庭,
[00:11:29.000 --> 00:11:34.000]  就是很明顯陷在妒忌裏面,
[00:11:34.000 --> 00:11:37.000]  家庭最終越變越壞,
[00:11:37.000 --> 00:11:38.000]  越變越壞,
[00:11:38.000 --> 00:11:39.000]  不單關係不好,
[00:11:39.000 --> 00:11:44.000]  最後連自己的親生弟弟都想殺,
[00:11:44.000 --> 00:11:47.000]  去到一個這麼忌恨的極端,
[00:11:47.000 --> 00:11:51.000]  幸好最後大哥裏面,
[00:11:51.000 --> 00:11:54.000]  和四哥猶大,
[00:11:54.000 --> 00:11:58.000]  就覺得我們不應該流自己兄弟的血,
[00:11:58.000 --> 00:11:59.000]  所以最後一個想救他,
[00:11:59.000 --> 00:12:02.000]  一個就用第二個方法去救他,
[00:12:02.000 --> 00:12:04.000]  就賣了去埃及,
[00:12:04.000 --> 00:12:06.000]  但你看這個家庭是一路褪色,
[00:12:06.000 --> 00:12:08.000]  一路變質,
[00:12:08.000 --> 00:12:11.000]  但神對他們的蒙福的應許仍然存在,
[00:12:11.000 --> 00:12:14.000]  但可惜他們自己沒有去領受,
[00:12:14.000 --> 00:12:16.000]  來到猶大,
[00:12:16.000 --> 00:12:19.000]  他是一個這樣的家庭成長,
[00:12:19.000 --> 00:12:21.000]  爸爸不是一個好的爸爸,
[00:12:21.000 --> 00:12:23.000]  兄弟有不和,
[00:12:23.000 --> 00:12:26.000]  甚至自己出賣了自己的兄弟,
[00:12:26.000 --> 00:12:29.000]  來到這裡他自己的兒女,
[00:12:29.000 --> 00:12:30.000]  聖經說他不懂教,
[00:12:30.000 --> 00:12:32.000]  雖然他生了三個兒子,
[00:12:32.000 --> 00:12:35.000]  第一個因為他一爺爺眼中看為惡,
[00:12:35.000 --> 00:12:37.000]  神又使他死亡,
[00:12:37.000 --> 00:12:40.000]  第二個叫「鵝男」,
[00:12:40.000 --> 00:12:42.000]  他有什麼特點呢?
[00:12:42.000 --> 00:12:44.000]  他是兒子,
[00:12:44.000 --> 00:12:46.000]  大哥娶了他媽之後,
[00:12:46.000 --> 00:12:48.000]  神因為他惡,
[00:12:48.000 --> 00:12:51.000]  惡很明顯就是做爸爸的,
[00:12:51.000 --> 00:12:54.000]  很可能沒有盡教仔的責任,
[00:12:54.000 --> 00:12:56.000]  以及他和家男女借生,
[00:12:56.000 --> 00:13:01.000]  他都沒有去將他自己家族的信仰,
[00:13:01.000 --> 00:13:05.000]  去傳遞給自己的太太和兒女,
[00:13:05.000 --> 00:13:07.000]  一個不敬畏神的人,
[00:13:07.000 --> 00:13:09.000]  在他們裡面,
[00:13:09.000 --> 00:13:10.000]  神看他是惡,
[00:13:10.000 --> 00:13:11.000]  其中一樣東西,
[00:13:11.000 --> 00:13:13.000]  神看外邦人惡呢,
[00:13:13.000 --> 00:13:14.000]  看他的心態,
[00:13:14.000 --> 00:13:16.000]  特別看他有沒有拜假神,
[00:13:16.000 --> 00:13:17.000]  聖經這裡說,
[00:13:17.000 --> 00:13:22.000]  沒有詳細說他們兩個兒子惡在哪,
[00:13:22.000 --> 00:13:25.000]  大兒子是神使他死亡,
[00:13:25.000 --> 00:13:28.000]  接著猶太人就按他們以前的俗規,
[00:13:28.000 --> 00:13:29.000]  在《生命紀》二十五章,
[00:13:29.000 --> 00:13:34.000]  猶太人對摩西頒佈律法的時候,
[00:13:34.000 --> 00:13:38.000]  在《生命紀》二十五章都記載了,
[00:13:38.000 --> 00:13:41.000]  如果哥那一生按照以前的俗例,
[00:13:41.000 --> 00:13:45.000]  就有一個小叔的責任,
[00:13:45.000 --> 00:13:48.000]  就是要為大哥立後,
[00:13:48.000 --> 00:13:52.000]  即是他要娶了大哥的妻子為妻,
[00:13:52.000 --> 00:13:55.000]  《生命紀》二十五章是這樣說的,
[00:13:55.000 --> 00:13:57.000]  他說如果哥哥死了之後,
[00:13:57.000 --> 00:13:59.000]  弟弟要幫他立家室,
[00:13:59.000 --> 00:14:03.000]  就要娶了遺孀,
[00:14:03.000 --> 00:14:06.000]  然後他要生了兒子,
[00:14:06.000 --> 00:14:08.000]  就歸他大哥的名下,
[00:14:08.000 --> 00:14:11.000]  即是說家族的產業,
[00:14:11.000 --> 00:14:16.000]  是由大哥的後人繼續承繼,
[00:14:16.000 --> 00:14:18.000]  《聖經》亦都說,
[00:14:18.000 --> 00:14:21.000]  如果那些人不想做這件事,
[00:14:21.000 --> 00:14:22.000]  他可以拒絕的,
[00:14:22.000 --> 00:14:24.000]  但拒絕的後果,
[00:14:24.000 --> 00:14:26.000]  《聖經》講到那個遺孀,
[00:14:26.000 --> 00:14:27.000]  可以在城門口,
[00:14:27.000 --> 00:14:28.000]  在長老面前,
[00:14:28.000 --> 00:14:30.000]  帶著這個小叔,
[00:14:30.000 --> 00:14:33.000]  就是說他不肯為自己哥哥立後,
[00:14:33.000 --> 00:14:35.000]  就可以脫掉他的鞋,
[00:14:35.000 --> 00:14:38.000]  脫掉那個小叔的鞋,
[00:14:38.000 --> 00:14:42.000]  然後吐口水在那個小叔的面上,
[00:14:42.000 --> 00:14:45.000]  然後這個小叔的家庭就叫脫鞋之家,
[00:14:45.000 --> 00:14:47.000]  不是女人之家,
[00:14:47.000 --> 00:14:49.000]  亦都不是牛扒之家,
[00:14:49.000 --> 00:14:50.000]  叫脫鞋之家,
[00:14:50.000 --> 00:14:51.000]  即是說,
[00:14:51.000 --> 00:14:55.000]  他不肯履行他家族的責任,
[00:14:55.000 --> 00:14:57.000]  這樣站得正一點是吧?
[00:14:57.000 --> 00:15:01.000]  我有空轉去右邊一點。
[00:15:01.000 --> 00:15:02.000]  這個就是,
[00:15:02.000 --> 00:15:04.000]  不只是《聖經》有教,
[00:15:04.000 --> 00:15:06.000]  摩西番布律法之前,
[00:15:06.000 --> 00:15:09.000]  在以前的風俗裏面,
[00:15:09.000 --> 00:15:10.000]  在近東裏面,
[00:15:10.000 --> 00:15:11.000]  已經有這樣,
[00:15:11.000 --> 00:15:15.000]  因為對家族的承傳,
[00:15:15.000 --> 00:15:17.000]  他們很看重長子,
[00:15:17.000 --> 00:15:19.000]  和很看重後裔,
[00:15:19.000 --> 00:15:20.000]  而承繼權。
[00:15:20.000 --> 00:15:22.000]  這裏你看到,
[00:15:22.000 --> 00:15:25.000]  有什麼叫「講一套,做一套」,
[00:15:25.000 --> 00:15:27.000]  這個兄弟「俄男」,
[00:15:27.000 --> 00:15:28.000]  他可以拒絕,
[00:15:28.000 --> 00:15:31.000]  還有那時候未有摩西的律法,
[00:15:31.000 --> 00:15:33.000]  他可以拒絕,
[00:15:33.000 --> 00:15:35.000]  不知道當時的風俗是怎樣的,
[00:15:35.000 --> 00:15:36.000]  很明顯他可以拒絕,
[00:15:36.000 --> 00:15:38.000]  但是他有沒有拒絕呢?
[00:15:38.000 --> 00:15:39.000]  他沒有。
[00:15:39.000 --> 00:15:44.000]  他又娶了「哥哥」的遺孫,
[00:15:44.000 --> 00:15:46.000]  但是他有沒有幫他立喉?
[00:15:46.000 --> 00:15:47.000]  沒有。
[00:15:47.000 --> 00:15:51.000]  《聖經》講到這裏很露骨的,
[00:15:51.000 --> 00:15:53.000]  它說他行房的時候,
[00:15:53.000 --> 00:15:54.000]  每一次行房,
[00:15:54.000 --> 00:15:57.000]  他都不將生命的種子,
[00:15:57.000 --> 00:16:00.000]  他每次都圍在地上,
[00:16:00.000 --> 00:16:02.000]  就是講到他這樣的行為,
[00:16:02.000 --> 00:16:04.000]  他「講一套,做一套」,
[00:16:04.000 --> 00:16:08.000]  他表面上是收納了他媽做他的妻子,
[00:16:08.000 --> 00:16:09.000]  但是實際上,
[00:16:09.000 --> 00:16:14.000]  他沒有承擔到他要做小叔的責任,
[00:16:14.000 --> 00:16:16.000]  幫「哥哥」立喉,
[00:16:16.000 --> 00:16:17.000]  所以《聖經》講,
[00:16:17.000 --> 00:16:18.000]  神是殺了他,
[00:16:18.000 --> 00:16:20.000]  神使他死亡,
[00:16:20.000 --> 00:16:24.000]  這個「俄男」是「講一套,做一套」,
[00:16:24.000 --> 00:16:26.000]  但是我們說,
[00:16:26.000 --> 00:16:29.000]  尤其是這個「虎父無犬子」,
[00:16:29.000 --> 00:16:31.000]  兒子是這樣,
[00:16:31.000 --> 00:16:33.000]  其實爸爸也是這樣,
[00:16:33.000 --> 00:16:35.000]  我們再讀第十一節,
[00:16:35.000 --> 00:16:37.000]  那裏有些很特別的描述,
[00:16:37.000 --> 00:16:40.000]  十一節預備起,
[00:16:40.000 --> 00:16:44.000]  這個「尤大叫他媽返去富家守寡」,
[00:16:44.000 --> 00:16:46.000]  他最大的動機,
[00:16:46.000 --> 00:16:47.000]  他講就是說,
[00:16:47.000 --> 00:16:50.000]  等那個「侍孃」的第三個兒子長大,
[00:16:50.000 --> 00:16:53.000]  就會娶你,
[00:16:53.000 --> 00:16:55.000]  但是他背後的動機是,
[00:16:55.000 --> 00:16:58.000]  他害怕什麼?
[00:16:58.000 --> 00:16:59.000]  他說,
[00:16:59.000 --> 00:17:01.000]  害怕第三個兒子也死了,
[00:17:01.000 --> 00:17:05.000]  他覺得他媽是什麼?
[00:17:05.000 --> 00:17:07.000]  「康之燈」,
[00:17:07.000 --> 00:17:10.000]  雖然那時候沒有這個字,
[00:17:10.000 --> 00:17:11.000]  即是說,
[00:17:11.000 --> 00:17:14.000]  大那個遇到一個也死了,
[00:17:14.000 --> 00:17:17.000]  這個「黑夫」的,
