
[00:00:00.000 --> 00:00:04.000]  愛情和婚姻不一定是互通和順利
[00:03:28.000 --> 00:03:30.000]  但嫁了一個
[00:03:30.000 --> 00:03:32.000]  富豪
[00:03:32.000 --> 00:03:34.000]  惡到死
[00:03:34.000 --> 00:03:36.000]  又邪惡
[00:03:36.000 --> 00:03:37.000]  會怎樣
[00:03:37.000 --> 00:03:38.000]  中文一句話
[00:03:38.000 --> 00:03:40.000]  一日求門
[00:03:40.000 --> 00:03:42.000]  心似海
[00:03:42.000 --> 00:03:44.000]  有很多這樣的感受的家庭
[00:03:44.000 --> 00:03:46.000]  在家庭裏
[00:03:46.000 --> 00:03:49.000]  阿比蓋按當時敬虔的姊妹
[00:03:49.000 --> 00:03:50.000]  仍然守住家庭
[00:03:50.000 --> 00:03:51.000]  沒有做壞事
[00:03:51.000 --> 00:03:53.000]  但這個婚姻一定不美
[00:03:53.000 --> 00:03:55.000]  當時大衛落難
[00:03:55.000 --> 00:03:59.000]  很勤力幫拿白的工人
[00:03:59.000 --> 00:04:01.000]  那些牧羊幫幫手
[00:04:01.000 --> 00:04:03.000]  當時可能經濟貧窮
[00:04:03.000 --> 00:04:06.000]  大衛派一個僕人去找拿白
[00:04:06.000 --> 00:04:08.000]  我幫過你很多手
[00:04:08.000 --> 00:04:10.000]  你給我一些食物
[00:04:10.000 --> 00:04:13.000]  救援一下我們這些落難的人
[00:04:13.000 --> 00:04:16.000]  但拿白是一個惡的人
[00:04:16.000 --> 00:04:17.000]  他在《撒木記》上
[00:04:17.000 --> 00:04:19.000]  第25章10到11節
[00:04:19.000 --> 00:04:20.000]  要一起讀
[00:04:20.000 --> 00:04:23.000]  拿白回答大衛的僕人說
[00:04:23.000 --> 00:04:25.000]  大衛是誰?
[00:04:25.000 --> 00:04:27.000]  耶西兒子是誰?
[00:04:27.000 --> 00:04:31.000]  近來撥翼主人奔跑的僕人甚多
[00:04:31.000 --> 00:04:33.000]  我喜好將以飲食
[00:04:33.000 --> 00:04:35.000]  和為我展揚無人所災的慾
[00:04:35.000 --> 00:04:39.000]  給我不知從哪裡來的人
[00:04:39.000 --> 00:04:42.000]  大衛曾經是當時王的女婿
[00:04:42.000 --> 00:04:44.000]  是大將軍
[00:04:44.000 --> 00:04:47.000]  曾經說蘇羅殺死千千
[00:04:47.000 --> 00:04:49.000]  大衛殺死盲
[00:04:49.000 --> 00:04:53.000]  全國都知道這是一個很英勇的將軍
[00:04:53.000 --> 00:04:56.000]  但今天拿白召回他
[00:04:56.000 --> 00:04:58.000]  「乜水」來的
[00:04:58.000 --> 00:05:02.000]  他連老爸的名字都知道是「乜水」
[00:05:02.000 --> 00:05:04.000]  他老爸是「乜水」來的
[00:05:04.000 --> 00:05:08.000]  現在一不高興就生主人蘇羅的氣
[00:05:08.000 --> 00:05:09.000]  走來走去的人很多
[00:05:09.000 --> 00:05:10.000]  我還可以給他
[00:05:10.000 --> 00:05:13.000]  很重的傷害的侮辱
[00:05:13.000 --> 00:05:15.000]  或者是不接納的說話
[00:05:15.000 --> 00:05:18.000]  當時大衛在心靈裡最低的時候
[00:05:18.000 --> 00:05:19.000]  被逼迫
[00:05:19.000 --> 00:05:21.000]  他有一點像中文一句說話
[00:05:21.000 --> 00:05:24.000]  苦樂平揚
[00:05:24.000 --> 00:05:26.000]  被捲起的感覺
[00:05:26.000 --> 00:05:27.000]  我去到這裡
[00:05:27.000 --> 00:05:30.000]  我被這個高立的蘇羅王逼迫
[00:05:30.000 --> 00:05:31.000]  我已經頂不住
[00:05:31.000 --> 00:05:35.000]  竟然這個以前這麼兇的人還逼迫我
[00:05:35.000 --> 00:05:36.000]  大衛開始發怒了
[00:05:36.000 --> 00:05:38.000]  以前忍了很多不發怒
[00:05:38.000 --> 00:05:40.000]  有一次蘇羅王有機會被他殺
[00:05:40.000 --> 00:05:41.000]  他都不殺
[00:05:41.000 --> 00:05:44.000]  以恩對仇
[00:05:44.000 --> 00:05:47.000]  不用手指親手報仇
[00:05:47.000 --> 00:05:49.000]  突然間見到大衛就想殺他
[00:05:49.000 --> 00:05:50.000]  要出手了
[00:05:50.000 --> 00:05:51.000]  要報仇了
[00:05:51.000 --> 00:05:53.000]  去到第34節
[00:05:53.000 --> 00:05:55.000]  記載大衛一句說話
[00:05:55.000 --> 00:05:57.000]  黑色字開始的時候
[00:05:57.000 --> 00:06:01.000]  我只著左指我加害於你的夜話
[00:06:01.000 --> 00:06:04.000]  以撕裂永生的神起誓
[00:06:04.000 --> 00:06:07.000]  你若不匆匆地來迎接我
[00:06:07.000 --> 00:06:08.000]  明日早晨
[00:06:08.000 --> 00:06:10.000]  凡屬南伯的男丁
[00:06:10.000 --> 00:06:11.000]  必定不留人
[00:06:11.000 --> 00:06:12.000]  你要打我
[00:06:12.000 --> 00:06:13.000]  我真的和你打一次
[00:06:13.000 --> 00:06:15.000]  但是你很會打
[00:06:15.000 --> 00:06:16.000]  你要鬥惡
[00:06:16.000 --> 00:06:17.000]  不如鬥勢力
[00:06:17.000 --> 00:06:18.000]  你說不認識我
[00:06:18.000 --> 00:06:19.000]  就打過
[00:06:19.000 --> 00:06:20.000]  在這期間
[00:06:20.000 --> 00:06:26.000]  這個南伯的家族可能面臨一個滅族的危機
[00:06:26.000 --> 00:06:27.000]  那些僕人知道
[00:06:27.000 --> 00:06:29.000]  本來很好的商議人
[00:06:29.000 --> 00:06:30.000]  激到他生氣
[00:06:30.000 --> 00:06:31.000]  打仗就不好了
[00:06:31.000 --> 00:06:33.000]  那些僕人就很害怕
[00:06:33.000 --> 00:06:35.000]  在16、17節
[00:06:35.000 --> 00:06:40.000]  他就和阿比該說
[00:06:40.000 --> 00:06:42.000]  我們在他們那裡牧羊的時候
[00:06:42.000 --> 00:06:45.000]  他們晝夜作惡的保障
[00:06:45.000 --> 00:06:47.000]  即是說這個大衛幫我們
[00:06:47.000 --> 00:06:49.000]  好像羊會走失
[00:06:49.000 --> 00:06:51.000]  有其他的匪徒在那裡
[00:06:51.000 --> 00:06:52.000]  這個大衛好像做保鏢也好
[00:06:52.000 --> 00:06:53.000]  保安也好
[00:06:53.000 --> 00:06:55.000]  保安一點費用也給人
[00:06:55.000 --> 00:06:57.000]  人家幫我們
[00:06:57.000 --> 00:07:00.000]  所以你當籌劃要怎樣行才好
[00:07:00.000 --> 00:07:05.000]  不然何患定要臨到我主人和他全家
[00:07:05.000 --> 00:07:07.000]  他知道這個大家撞得這麼厲害
[00:07:07.000 --> 00:07:10.000]  是一個死亡陰影的情況
[00:07:10.000 --> 00:07:11.000]  最特別就是
[00:07:11.000 --> 00:07:13.000]  這個僕人怎樣形容他的主人
[00:07:13.000 --> 00:07:16.000]  他性情兇暴
[00:07:16.000 --> 00:07:19.000]  原文就是匪類或者沒用的人
[00:07:19.000 --> 00:07:22.000]  無人敢與他說話
[00:07:22.000 --> 00:07:27.000]  請問這個南伯在下屬的眼光好不好
[00:07:27.000 --> 00:07:28.000]  不好
[00:07:28.000 --> 00:07:30.000]  歷代裡面有些人去坐高位
[00:07:30.000 --> 00:07:33.000]  但其實下屬的人指著南伯也是很壞的
[00:07:33.000 --> 00:07:37.000]  又不好又沒用又怎樣的情況
[00:07:37.000 --> 00:07:40.000]  接著去到二十五節
[00:07:40.000 --> 00:07:42.000]  在長篇講到
[00:07:42.000 --> 00:07:44.000]  阿比該就預備了食物
[00:07:44.000 --> 00:07:45.000]  去親自
[00:07:45.000 --> 00:07:46.000]  知道老公不行了
[00:07:46.000 --> 00:07:48.000]  但是他想救這個家族
[00:07:48.000 --> 00:07:49.000]  親自去見大衛
[00:07:49.000 --> 00:07:50.000]  然後去見大衛
[00:07:50.000 --> 00:07:53.000]  見了一個很長很寶貴的說話
[00:07:53.000 --> 00:07:55.000]  其中一句是怎樣形容老公
[00:07:55.000 --> 00:07:56.000]  這個主人的丈夫
[00:07:56.000 --> 00:07:57.000]  他這樣說
[00:07:57.000 --> 00:08:01.000]  我主不要你這華人
[00:08:01.000 --> 00:08:04.000]  他形容自己老公是華人
[00:08:04.000 --> 00:08:06.000]  原文就是一個worthless man
[00:08:06.000 --> 00:08:07.000]  就是一點價值都沒有
[00:08:07.000 --> 00:08:08.000]  就是沒什麼好東西
[00:08:08.000 --> 00:08:10.000]  就是我老公沒什麼好東西
[00:08:10.000 --> 00:08:12.000]  他打贏了你結了婚
[00:08:12.000 --> 00:08:14.000]  將來你老婆在外面說
[00:08:14.000 --> 00:08:15.000]  我老公沒什麼好東西
[00:08:15.000 --> 00:08:16.000]  華人
[00:08:16.000 --> 00:08:17.000]  哇
[00:08:17.000 --> 00:08:19.000]  一分一毫
[00:08:19.000 --> 00:08:20.000]  都很難受的
[00:08:20.000 --> 00:08:21.000]  他說南伯
[00:08:21.000 --> 00:08:25.000]  他說他的性情與他的名相稱
[00:08:25.000 --> 00:08:30.000]  南伯有漁環的觀念
[00:08:30.000 --> 00:08:32.000]  他又說人果然漁環
[00:08:32.000 --> 00:08:33.000]  漁環是一個表達
[00:08:33.000 --> 00:08:35.000]  叫做丟臉
[00:08:35.000 --> 00:08:37.000]  就是羞辱
[00:08:37.000 --> 00:08:39.000]  他人做什麼都很羞枷
[00:08:39.000 --> 00:08:41.000]  就是很羞枷
[00:08:41.000 --> 00:08:43.000]  他做什麼都得罪人
[00:08:43.000 --> 00:08:46.000]  有些人不要出廳堂
[00:08:46.000 --> 00:08:48.000]  早上吃飯不要約他
[00:08:48.000 --> 00:08:49.000]  見人不要見他
[00:08:49.000 --> 00:08:51.000]  見了一群人都不開心
[00:08:51.000 --> 00:08:52.000]  是很羞枷的情況
[00:08:52.000 --> 00:08:56.000]  所以他說如果你找他幫助
[00:08:56.000 --> 00:08:57.000]  你找我我會幫到你
[00:08:57.000 --> 00:08:58.000]  不過那時候你沒找到
[00:08:58.000 --> 00:08:59.000]  我找了我老公
[00:08:59.000 --> 00:09:01.000]  剛好找錯人等等的情況
[00:09:01.000 --> 00:09:05.000]  當阿比該說了這麼好的說話
[00:09:05.000 --> 00:09:06.000]  後來更長的時候
[00:09:06.000 --> 00:09:07.000]  待會我再說
[00:09:07.000 --> 00:09:09.000]  但是他就放下怒氣
[00:09:09.000 --> 00:09:11.000]  放下怒氣之後
[00:09:11.000 --> 00:09:13.000]  《小英再記載》第三十六節
[00:09:13.000 --> 00:09:15.000]  一起讀吧
[00:09:15.000 --> 00:09:18.000]  阿比該到那伯那裡
[00:09:18.000 --> 00:09:21.000]  見他在家裡設擺筵席
[00:09:21.000 --> 00:09:23.000]  如同王的筵席
[00:09:23.000 --> 00:09:25.000]  那拜諾大罪
[00:09:25.000 --> 00:09:27.000]  阿比該無論大小事
[00:09:27.000 --> 00:09:29.000]  都沒有告訴他
[00:09:29.000 --> 00:09:31.000]  就等到次日早晨
[00:09:31.000 --> 00:09:33.000]  他用物質來說很富貴
[00:09:33.000 --> 00:09:35.000]  寫的東西好像王一樣
[00:09:35.000 --> 00:09:37.000]  但是有沒有朋友
[00:09:37.000 --> 00:09:39.000]  一個人都不跟他說
[00:09:39.000 --> 00:09:41.000]  老婆說說都沒用
[00:09:41.000 --> 00:09:42.000]  免得跟他說
[00:09:42.000 --> 00:09:44.000]  死到臨頭都不知道
[00:09:44.000 --> 00:09:45.000]  還在哀悼
[00:09:45.000 --> 00:09:47.000]  前面有些兵來到了
[00:09:47.000 --> 00:09:50.000]  還在哀悼等等的情況
[00:09:50.000 --> 00:09:52.000]  所以你看到一個例子
[00:09:52.000 --> 00:09:54.000]  今天用一個例子說
[00:09:54.000 --> 00:09:57.000]  聖經裡面說了很多的家庭
[00:09:57.000 --> 00:09:59.000]  其實都有很多的艱難
[00:09:59.000 --> 00:10:01.000]  所以聖經裡面一個提醒
[00:10:01.000 --> 00:10:04.000]  除了我們有些教徒說
[00:10:04.000 --> 00:10:05.000]  你要祈禱
[00:10:05.000 --> 00:10:07.000]  神會將來預備你一個
[00:10:07.000 --> 00:10:08.000]  都一定的道理
[00:10:08.000 --> 00:10:10.000]  但這個不是一個絕對道理
[00:10:10.000 --> 00:10:11.000]  在聖經裡說
[00:10:11.000 --> 00:10:12.000]  沒有說神預備一個
[00:10:12.000 --> 00:10:13.000]  永遠預備一個
[00:10:13.000 --> 00:10:14.000]  伯諾是很好的
[00:10:14.000 --> 00:10:16.000]  將來一帆風順
[00:10:16.000 --> 00:10:17.000]  是不是
[00:10:17.000 --> 00:10:19.000]  沒有這個應許的
[00:10:19.000 --> 00:10:21.000]  我們祈禱神安排
[00:10:21.000 --> 00:10:22.000]  但沒有應許
[00:10:22.000 --> 00:10:24.000]  你遇到那個一帆風順
[00:10:24.000 --> 00:10:25.000]  事事如意
[00:10:25.000 --> 00:10:26.000]  相親相愛
[00:10:26.000 --> 00:10:29.000]  但我們見到很多不相親相愛的
[00:10:29.000 --> 00:10:31.000]  死刑反而教我們
[00:10:31.000 --> 00:10:32.000]  怎樣去進入婚姻
[00:10:32.000 --> 00:10:34.000]  怎樣去面對感情
[00:10:34.000 --> 00:10:36.000]  以及怎樣盡好我們的本份
[00:10:36.000 --> 00:10:38.000]  死刑其實一個提醒
[00:10:38.000 --> 00:10:40.000]  就是要提防自己進入
[00:10:40.000 --> 00:10:42.000]  充滿傷害的愛情
[00:10:42.000 --> 00:10:44.000]  感情或者婚姻
[00:10:44.000 --> 00:10:48.000]  好像陳百強那樣
[00:10:48.000 --> 00:10:50.000]  有一首流行歌叫
[00:10:50.000 --> 00:10:53.000]  眼淚在心裡流
[00:10:53.000 --> 00:10:55.000]  什麼自離別離
[00:10:55.000 --> 00:10:56.000]  什麼心痛苦悲處死
[00:10:56.000 --> 00:10:57.000]  就我那個年代
[00:10:57.000 --> 00:10:59.000]  不知大家是否懂得唱
[00:10:59.000 --> 00:11:01.000]  應該是我後年代
[00:11:01.000 --> 00:11:03.000]  我比他老一點的時候唱
[00:11:03.000 --> 00:11:05.000]  最年輕的時候唱
[00:11:05.000 --> 00:11:06.000]  這樣的情況
[00:11:06.000 --> 00:11:08.000]  死刑其實記載了很多幕
[00:11:08.000 --> 00:11:11.000]  是一些黑暗的所謂的感情
[00:11:11.000 --> 00:11:13.000]  其中幕就是大衛後來的
[00:11:13.000 --> 00:11:15.000]  兒子暗戀
[00:11:15.000 --> 00:11:19.000]  他愛了自己的妹妹
[00:11:19.000 --> 00:11:20.000]  同父異母的妹妹
[00:11:20.000 --> 00:11:21.000]  又傷害了二妹
[00:11:21.000 --> 00:11:23.000]  死刑記載了這句說話
[00:11:23.000 --> 00:11:25.000]  撒美記下第十三章十五節
[00:11:25.000 --> 00:11:26.000]  一起讀吧
[00:11:26.000 --> 00:11:29.000]  隨後暗戀極其恨他
[00:11:29.000 --> 00:11:34.000]  那恨他的心比先前愛他的心更深
[00:11:34.000 --> 00:11:36.000]  不要說自己
[00:11:36.000 --> 00:11:38.000]  當你不是說自己
[00:11:38.000 --> 00:11:39.000]  你會認識一些人
[00:11:39.000 --> 00:11:40.000]  包括自己
[00:11:40.000 --> 00:11:41.000]  不過不要說自己
[00:11:41.000 --> 00:11:43.000]  曾經你愛一個人
[00:11:43.000 --> 00:11:44.000]  後來恨他
[00:11:44.000 --> 00:11:46.000]  或者曾經你遇到一個人
[00:11:46.000 --> 00:11:47.000]  依然愛你
[00:11:47.000 --> 00:11:48.000]  後來好像對你很差
[00:11:48.000 --> 00:11:50.000]  你有沒有遇過這些人
[00:11:50.000 --> 00:11:51.000]  不要當自己
[00:11:51.000 --> 00:11:52.000]  舉起手
[00:11:52.000 --> 00:11:53.000]  有沒有遇過
[00:11:53.000 --> 00:11:54.000]  有沒有
[00:11:54.000 --> 00:11:56.000]  曾經有人對你好好
[00:11:56.000 --> 00:12:01.000]  好像愛恨即刻變樣
[00:12:01.000 --> 00:12:03.000]  變臉
[00:12:03.000 --> 00:12:05.000]  姐妹變臉也有
[00:12:05.000 --> 00:12:07.000]  弟兄變臉更厲害
[00:12:07.000 --> 00:12:10.000]  變臉是很恐怖的變臉
[00:12:10.000 --> 00:12:13.000]  所以其實很多坊間的書
[00:12:13.000 --> 00:12:16.000]  叫你怎樣處理愛情的問題
[00:12:16.000 --> 00:12:18.000]  例如有一本書叫
[00:12:18.000 --> 00:12:21.000]  What to do when he said
[00:12:21.000 --> 00:12:22.000]  即是當他說
[00:12:22.000 --> 00:12:23.000]  不知道是不是書
[00:12:23.000 --> 00:12:24.000]  可能男生說多些
[00:12:24.000 --> 00:12:27.000]  I don't love you anymore
[00:12:27.000 --> 00:12:28.000]  當男生說
[00:12:28.000 --> 00:12:29.000]  我不再愛你的時候
[00:12:29.000 --> 00:12:30.000]  怎樣處理呢
[00:12:30.000 --> 00:12:32.000]  即是有時很多這些
[00:12:32.000 --> 00:12:33.000]  I don't love you anymore
[00:12:33.000 --> 00:12:35.000]  或者這些碎心的事情
[00:12:35.000 --> 00:12:37.000]  是怎樣處理呢
[00:12:37.000 --> 00:12:38.000]  不等於你一個
[00:12:38.000 --> 00:12:40.000]  敬虔侍奉神的人
[00:12:40.000 --> 00:12:42.000]  你都懂得處理感情
[00:12:42.000 --> 00:12:44.000]  我們在講壇經常講一個
[00:12:44.000 --> 00:12:46.000]  很出名的教明人
[00:12:46.000 --> 00:12:48.000]  叫約翰.韋斯利
[00:12:48.000 --> 00:12:49.000]  已經很深遠
[00:12:49.000 --> 00:12:52.000]  但這個人在很多事情都聰明
[00:12:52.000 --> 00:12:54.000]  在感情裏面特別愚蠢
[00:12:54.000 --> 00:12:57.000]  話說他第一次到美國宣教
[00:12:57.000 --> 00:12:58.000]  Georgia宣教
[00:12:58.000 --> 00:12:59.000]  途中坐船
[00:12:59.000 --> 00:13:00.000]  當時坐船很久
[00:13:00.000 --> 00:13:01.000]  可能四個月
[00:13:01.000 --> 00:13:03.000]  後來一個貴族的家庭請
[00:13:03.000 --> 00:13:05.000]  不如你幫我教我女兒
[00:13:05.000 --> 00:13:06.000]  我女兒叫Sophia
[00:13:06.000 --> 00:13:08.000]  她教法文
[00:13:08.000 --> 00:13:10.000]  英國人教法文
[00:13:10.000 --> 00:13:13.000]  約翰.韋斯利都頗厲害
[00:13:13.000 --> 00:13:14.000]  那個人都追求
[00:13:14.000 --> 00:13:15.000]  教教下
[00:13:15.000 --> 00:13:16.000]  大家就交往很多
[00:13:16.000 --> 00:13:17.000]  有些感情
[00:13:17.000 --> 00:13:20.000]  女兒想著這麼多感情
[00:13:20.000 --> 00:13:22.000]  韋斯利會向她求婚
[00:13:22.000 --> 00:13:24.000]  誰知韋斯利問人之後
[00:13:24.000 --> 00:13:25.000]  你想侍奉神嗎
[00:13:25.000 --> 00:13:27.000]  侍奉神單身好些
[00:13:27.000 --> 00:13:29.000]  有時引誦聖經單身好些
[00:13:29.000 --> 00:13:30.000]  有時韋斯利就拿捏
[00:13:30.000 --> 00:13:32.000]  結婚與不結婚之間
[00:13:32.000 --> 00:13:35.000]  就沒有表達
[00:13:35.000 --> 00:13:37.000]  又慢慢疏離對方
[00:13:37.000 --> 00:13:39.000]  對方見到你不理我
[00:13:39.000 --> 00:13:40.000]  就跟別人結婚
[00:13:40.000 --> 00:13:42.000]  又怕韋斯利嘈
[00:13:42.000 --> 00:13:45.000]  去另一個城結婚
[00:13:45.000 --> 00:13:47.000]  誰知結婚後
[00:13:47.000 --> 00:13:48.000]  大家有些誤會
[00:13:48.000 --> 00:13:50.000]  可能沒有回教會一段時間
[00:13:50.000 --> 00:13:53.000]  到今天主餐日子
[00:13:53.000 --> 00:13:55.000]  韋斯利不讓他主餐
[00:13:55.000 --> 00:13:57.000]  他生命有些問題
[00:13:57.000 --> 00:13:59.000]  沒有登記結婚
[00:13:59.000 --> 00:14:00.000]  不讓他主餐
[00:14:00.000 --> 00:14:01.000]  那些人就覺得
[00:14:01.000 --> 00:14:03.000]  追不到女孩子
[00:14:03.000 --> 00:14:05.000]  連主餐都不派餐
[00:14:05.000 --> 00:14:09.000]  那些人就告他不名譽
[00:14:09.000 --> 00:14:11.000]  傷害明星的控告
[00:14:11.000 --> 00:14:14.000]  結果韋斯利就在這個環境裏面
[00:14:14.000 --> 00:14:15.000]  可能沒有做錯
[00:14:15.000 --> 00:14:16.000]  有做錯歷史都不清楚
[00:14:16.000 --> 00:14:19.000]  總之12月就黯然楚船
[00:14:19.000 --> 00:14:22.000]  返回英國
[00:14:22.000 --> 00:14:25.000]  因為宣教士感情失敗
[00:14:25.000 --> 00:14:28.000]  這段時間是韋斯利生命很大的失敗
[00:14:28.000 --> 00:14:31.000]  韋斯利有另一個第二次婚姻的失敗
[00:14:31.000 --> 00:14:32.000]  感情失敗
[00:14:32.000 --> 00:14:34.000]  那時候後來侍奉很熱心
[00:14:34.000 --> 00:14:36.000]  就碰到一個Grace
[00:14:36.000 --> 00:14:38.000]  這個有沒有叫Grace
[00:14:38.000 --> 00:14:39.000]  不用記錯
[00:14:39.000 --> 00:14:41.000]  是一個寡婦
[00:14:41.000 --> 00:14:43.000]  當時有很多接納的寡婦
[00:14:43.000 --> 00:14:44.000]  結婚不要緊
[00:14:44.000 --> 00:14:45.000]  是一個寡婦
[00:14:45.000 --> 00:14:47.000]  覺得她很近情的寡婦
[00:14:47.000 --> 00:14:49.000]  她說我見到神的弓在手裏
[00:14:49.000 --> 00:14:51.000]  她對我另一位朋友
[00:14:51.000 --> 00:14:53.000]  有一個好的僕人
[00:14:53.000 --> 00:14:55.000]  一個子女同工
[00:14:55.000 --> 00:14:56.000]  就想和她訂婚
[00:14:56.000 --> 00:14:57.000]  想結婚
[00:14:57.000 --> 00:14:59.000]  但這個寡婦的背景可能比較弱
[00:14:59.000 --> 00:15:01.000]  沒有韋斯利這麼好
[00:15:01.000 --> 00:15:03.000]  或者這麼高質素
[00:15:03.000 --> 00:15:05.000]  當韋斯利出外的時候
[00:15:05.000 --> 00:15:07.000]  她弟弟Charles就覺得
[00:15:07.000 --> 00:15:10.000]  哥哥和這個人結婚不合適
[00:15:10.000 --> 00:15:13.000]  還有這個姐妹和第一個弟兄都很友好
[00:15:13.000 --> 00:15:14.000]  他又馬上想
[00:15:14.000 --> 00:15:17.000]  當然哥哥搶了別人的女朋友
[00:15:17.000 --> 00:15:18.000]  不行
[00:15:18.000 --> 00:15:19.000]  哥哥結婚後就拔掉弟兄
[00:15:19.000 --> 00:15:20.000]  弟兄你喜不喜歡姐妹
[00:15:20.000 --> 00:15:21.000]  喜歡
[00:15:21.000 --> 00:15:23.000]  姐妹你對弟兄有好感
[00:15:23.000 --> 00:15:24.000]  我對韋斯利有好感
[00:15:24.000 --> 00:15:25.000]  對他也有好感
