
[00:00:00.000 --> 00:00:02.040]  因為沒有錢而煩惱
[00:05:57.140 --> 00:05:58.660]  有他的磚牆
[00:05:58.660 --> 00:06:03.020]  有他比較喜歡的一套工具
[00:06:03.020 --> 00:06:06.860]  正當他們討論得興高采烈的時候
[00:06:06.860 --> 00:06:08.140]  在門外面
[00:06:08.140 --> 00:06:12.500]  失速了好一段時間的一個流浪漢走進來
[00:06:12.500 --> 00:06:17.620]  很明顯的 大家都有一些惡言
[00:06:17.620 --> 00:06:21.960]  這班牧師沒有想過有這個不足之客
[00:06:21.960 --> 00:06:28.360]  流浪漢也沒有想過教堂裏面有這麼多人
[00:06:28.360 --> 00:06:31.700]  還是幾位牧者反應比較快
[00:06:31.700 --> 00:06:34.500]  他們很快就可以打開話題
[00:06:34.500 --> 00:06:39.360]  開始明白這位流浪漢為什麼要流浪
[00:06:39.360 --> 00:06:42.180]  開始知道他的一些背景
[00:06:42.180 --> 00:06:47.560]  然後其中一個更加簡單直接的問這位仁兄
[00:06:47.560 --> 00:06:50.380]  假如那一晚他要離開這個世界
[00:06:50.380 --> 00:06:54.480]  他會不會有把握可以上天堂
[00:06:54.480 --> 00:06:57.540]  這個流浪漢答得很妙
[00:06:57.540 --> 00:07:01.140]  他說:我今晚會不會離開世界我就不知道
[00:07:01.140 --> 00:07:04.980]  我只是知道我已經三日三夜沒吃過東西
[00:07:04.980 --> 00:07:07.020]  如果我還不吃東西的話
[00:07:07.020 --> 00:07:09.840]  未到今晚 今天下午
[00:07:09.840 --> 00:07:14.700]  我可能就要離開這個世界
[00:07:14.700 --> 00:07:18.800]  雅各書二章十五到十六節
[00:07:18.800 --> 00:07:22.140]  若是弟兄或是姊妹赤身露體
[00:07:22.140 --> 00:07:24.680]  又缺了日用的飲食
[00:07:24.680 --> 00:07:27.240]  你們中間有人對他們說:
[00:07:27.240 --> 00:07:30.060]  平平安安地去吧
[00:07:30.060 --> 00:07:32.880]  願你們串得暖吃得飽
[00:07:32.880 --> 00:07:39.280]  卻不給他們身體所需用的者有什麼益處
[00:07:39.280 --> 00:07:43.120]  這個故事不是反正我們先求神的國
[00:07:43.120 --> 00:07:45.680]  和神的義有什麼不對的地方
[00:07:45.680 --> 00:07:49.520]  而是說 若果我們是真心
[00:07:49.520 --> 00:07:53.100]  由基督的愛作出發點的時候
[00:07:53.100 --> 00:07:57.980]  我們不會單單關心別人靈性上面的追求
[00:07:57.980 --> 00:08:01.300]  而是全人的追求
[00:08:01.300 --> 00:08:08.460]  包括身、心、靈各方面的需要
[00:08:08.460 --> 00:08:12.560]  主討聞的討詞裏面向神禱告的事
[00:08:12.560 --> 00:08:15.380]  我們已經講了前三件
[00:08:15.380 --> 00:08:19.480]  都是關於靈性方面的事
[00:08:19.480 --> 00:08:23.820]  而之後的亦都是靈性方面的禱告
[00:08:23.820 --> 00:08:28.440]  唯獨這一件就是日用飲食
[00:08:28.440 --> 00:08:30.740]  是物質方面的
[00:08:30.740 --> 00:08:36.620]  可見主耶穌不單止關心我們靈性上面的需要
[00:08:36.620 --> 00:08:41.240]  亦都注重我們肉體的需要
[00:08:41.240 --> 00:08:44.300]  主耶穌是道成肉身的神
[00:08:44.300 --> 00:08:45.840]  祂成為人子
[00:08:45.840 --> 00:08:49.160]  是一個源源存存的人
[00:08:49.160 --> 00:08:53.260]  祂親身經歷過人間的饑渴
[00:08:53.260 --> 00:08:58.120]  冷暖、勞苦、疲乏等等的滋味
[00:08:58.120 --> 00:09:06.060]  因此祂更能夠體恤人、顧念人
[00:09:06.060 --> 00:09:10.920]  我們日用的飲食 今日賜給我們
[00:09:10.920 --> 00:09:17.060]  飲食代表著人一切肉身的需要
[00:09:17.060 --> 00:09:20.640]  馬丁路德在1529年所寫的《教義問答》
[00:09:20.640 --> 00:09:22.700]  更加解釋了
[00:09:22.700 --> 00:09:26.540]  說是人一切的需要
[00:09:26.540 --> 00:09:28.080]  不要以為禱告
[00:09:28.080 --> 00:09:30.640]  只是能夠求靈性方面的事
[00:09:30.640 --> 00:09:34.480]  不能夠求物質方面的事
[00:09:34.480 --> 00:09:37.040]  菲律賓書四章六節說
[00:09:37.040 --> 00:09:38.820]  應當一無掛慮
[00:09:38.820 --> 00:09:40.880]  只要凡事藉著禱告
[00:09:40.880 --> 00:09:42.940]  祈求和感謝
[00:09:42.940 --> 00:09:47.540]  將你們所要的告訴神
[00:09:47.540 --> 00:09:53.420]  是包括一切身、心、靈各方面的需要
[00:09:53.420 --> 00:09:55.980]  不過我們在禱告裡面
[00:09:55.980 --> 00:09:58.800]  不想只是求物質
[00:09:58.800 --> 00:10:02.380]  將其他的事情都忽略了
[00:10:02.380 --> 00:10:06.480]  物質生活和靈性生活是息息相關
[00:10:06.480 --> 00:10:09.300]  有密切的關係
[00:10:09.300 --> 00:10:13.640]  這個我們是不能夠否認的
[00:10:13.640 --> 00:10:15.440]  在基督徒來說
[00:10:15.440 --> 00:10:17.240]  屬靈和屬世的事
[00:10:17.240 --> 00:10:22.100]  並沒有一條很清楚很明顯的界線
[00:10:22.100 --> 00:10:24.660]  而且我們或者
[00:10:24.660 --> 00:10:27.480]  我們或吃或喝
[00:10:27.480 --> 00:10:29.780]  無論做什麼
[00:10:29.780 --> 00:10:33.360]  其實都是為榮耀神而行
[00:10:33.360 --> 00:10:35.160]  基督徒是人
[00:10:35.160 --> 00:10:37.720]  基督也都曾經到成肉身
[00:10:37.720 --> 00:10:41.560]  人不能夠沒有肉身的需要
[00:10:41.560 --> 00:10:44.640]  基督也都從來沒有叫我們
[00:10:44.640 --> 00:10:46.680]  一致在這方面的需要
[00:10:46.680 --> 00:10:48.220]  脫離人群
[00:10:48.220 --> 00:10:51.800]  去到山上面去獨善其身
[00:10:51.800 --> 00:10:53.340]  相反的
[00:10:53.340 --> 00:10:58.200]  他猜我們是進入狼群當中
[00:10:58.200 --> 00:11:01.520]  主叫我們在世
[00:11:01.520 --> 00:11:06.140]  在世人裡面過著入世
[00:11:06.140 --> 00:11:11.000]  卻不是屬世的生活
[00:11:11.000 --> 00:11:12.540]  我們日用的飲食
[00:11:12.540 --> 00:11:15.620]  今日賜給我們
[00:11:15.620 --> 00:11:17.140]  這個禱告
[00:11:17.140 --> 00:11:21.760]  可以分為四個方面去看
[00:11:21.760 --> 00:11:23.800]  第一個方面
[00:11:23.800 --> 00:11:26.360]  這個禱告是一個
[00:11:26.360 --> 00:11:29.700]  信靠的禱告
[00:11:29.700 --> 00:11:35.320]  求神將日用的飲食賜給我們
[00:11:35.320 --> 00:11:36.840]  就是要我們知道
[00:11:36.840 --> 00:11:41.720]  我們的飲食是神所賜的
[00:11:41.720 --> 00:11:44.540]  飲食並不是單靠人努力
[00:11:44.540 --> 00:11:46.580]  就可以得到的
[00:11:46.580 --> 00:11:51.440]  五穀、菜蔬、水果等等生產的
[00:11:51.440 --> 00:11:55.040]  栽種的一切都是神所做
[00:11:55.040 --> 00:11:56.560]  陽光雨水
[00:11:56.560 --> 00:11:59.640]  也是神的恩典
[00:11:59.640 --> 00:12:01.680]  所以歸根究底
[00:12:01.680 --> 00:12:06.280]  神是這一切事物的根源
[00:12:06.280 --> 00:12:09.100]  信靠就會感謝
[00:12:09.100 --> 00:12:11.660]  因此我們吃飯的時候
[00:12:11.660 --> 00:12:13.460]  我們禱告感謝神
[00:12:13.460 --> 00:12:16.780]  是最理所當然的事
[00:12:16.780 --> 00:12:19.080]  我們更信靠
[00:12:19.080 --> 00:12:21.640]  就更曉得感謝
[00:12:21.640 --> 00:12:24.980]  就會時時刻刻的感恩
[00:12:24.980 --> 00:12:29.320]  感謝神豐富的預備
[00:12:29.320 --> 00:12:32.640]  否則的話人就會好像在生命記
[00:12:32.640 --> 00:12:36.240]  八章十七到十八節
[00:12:36.240 --> 00:12:37.760]  那裡這樣記載
[00:12:37.760 --> 00:12:39.300]  恐怕你心裡說
[00:12:39.300 --> 00:12:42.120]  這貨材是我力量
[00:12:42.120 --> 00:12:45.440]  我能力得來的
[00:12:45.440 --> 00:12:48.000]  你要紀念耶和華你的神
[00:12:48.000 --> 00:12:49.800]  因為得貨材的力量
[00:12:49.800 --> 00:12:51.840]  是祂給你的
[00:12:51.840 --> 00:12:53.900]  為要堅定祂向你
[00:12:53.900 --> 00:12:56.460]  列祖起誓所立的約
[00:12:56.460 --> 00:12:59.020]  像今天一樣
[00:12:59.020 --> 00:13:00.300]  當人說
[00:13:00.300 --> 00:13:02.600]  這貨材是我力量
[00:13:02.600 --> 00:13:06.960]  我能力得來的的時候
[00:13:06.960 --> 00:13:10.280]  人就不能夠將榮耀
[00:13:10.280 --> 00:13:14.880]  將感謝歸給神
[00:13:14.880 --> 00:13:16.420]  我們去傳福音
[00:13:16.420 --> 00:13:18.980]  其中一個最難的對象
[00:13:18.980 --> 00:13:20.260]  是那些覺得
[00:13:20.260 --> 00:13:24.360]  一切都是靠他們雙手賺回來的
[00:13:24.360 --> 00:13:28.960]  白手興家又令闖出一片天
[00:13:28.960 --> 00:13:35.120]  他們沒有辦法接受一切來自神
[00:13:35.120 --> 00:13:37.920]  有一個兒子借飯禱告
[00:13:37.920 --> 00:13:42.020]  感謝天父豐富的供應
[00:13:42.020 --> 00:13:44.320]  微信主的爸爸說
[00:13:44.320 --> 00:13:45.600]  如果不是我
[00:13:45.600 --> 00:13:47.400]  靠你的天父
[00:13:47.400 --> 00:13:49.440]  你會這麼大魚大肉
[00:13:49.440 --> 00:13:52.000]  又這麼好送
[00:13:52.000 --> 00:13:54.060]  兒子繼續說
[00:13:54.060 --> 00:13:58.160]  感謝天父賜給我這個爸爸
[00:13:58.160 --> 00:14:00.200]  爸爸正想插嘴
[00:14:00.200 --> 00:14:01.480]  是囉
[00:14:01.480 --> 00:14:03.800]  就是靠我
[00:14:03.800 --> 00:14:06.100]  兒子繼續禱告說
[00:14:06.100 --> 00:14:09.680]  感謝天父賜給我爸爸健康
[00:14:09.680 --> 00:14:12.240]  所以他可以工作
[00:14:12.240 --> 00:14:15.320]  感謝天父賜給我爸爸智慧
[00:14:15.320 --> 00:14:20.180]  所以他可以在工作上解決問題
[00:14:20.180 --> 00:14:23.760]  感謝天父賜給我爸爸
[00:14:23.760 --> 00:14:26.840]  人不能夠掌控的生命
[00:14:26.840 --> 00:14:32.720]  去做他自己以為可以掌控的事情
[00:14:32.720 --> 00:14:35.280]  爸爸聽了之後無言以對
[00:14:35.280 --> 00:14:37.320]  因為他知道
[00:14:37.320 --> 00:14:42.200]  這些貨材不是我的力量
[00:14:42.200 --> 00:14:46.800]  不是我的能力得來的
[00:14:46.800 --> 00:14:49.620]  是神所賜的
[00:14:49.620 --> 00:14:55.500]  信得過神是一切盼望的基礎
[00:14:55.500 --> 00:14:58.320]  第二方面
[00:14:58.320 --> 00:14:59.860]  我們日用的飲食
[00:14:59.860 --> 00:15:02.420]  今日賜給我們是一個
[00:15:02.420 --> 00:15:06.000]  豐足的禱告
[00:15:06.000 --> 00:15:08.820]  要感到豐足或者富足
[00:15:08.820 --> 00:15:11.900]  是一件不是很容易的事
[00:15:11.900 --> 00:15:14.460]  因為我們是不是豐足
[00:15:14.460 --> 00:15:17.260]  不是在乎你擁有多少
[00:15:17.260 --> 00:15:18.800]  剛才說過
[00:15:18.800 --> 00:15:20.080]  富有的人
[00:15:20.080 --> 00:15:22.900]  會因為不滿足而貧困
[00:15:22.900 --> 00:15:25.200]  而貧困的人
[00:15:25.200 --> 00:15:29.820]  會因為知足而富有
[00:15:29.820 --> 00:15:31.860]  說到豐足
[00:15:31.860 --> 00:15:34.920]  我就想起詩篇23篇
[00:15:34.920 --> 00:15:36.460]  耶和華是我的慕者
[00:15:36.460 --> 00:15:39.280]  我必不自缺乏
[00:15:39.280 --> 00:15:43.380]  不自缺乏就是一無所缺
[00:15:43.380 --> 00:15:44.920]  不是什麼都有
[00:15:44.920 --> 00:15:50.040]  而是什麼都沒有缺少
[00:15:50.040 --> 00:15:52.860]  飲食所指的是必需品
[00:15:52.860 --> 00:15:55.160]  不是奢侈品
[00:15:55.160 --> 00:15:58.740]  這個是我們禱告所應當要注意的事
[00:15:58.740 --> 00:16:02.320]  我們所求的是我們所需用的
[00:16:02.320 --> 00:16:05.400]  我們是求日用的飲食
[00:16:05.400 --> 00:16:10.520]  不是求日用的山珍海藏
[00:16:10.520 --> 00:16:13.340]  包心似土
[00:16:13.340 --> 00:16:15.640]  神會滿足我們的需要
[00:16:15.640 --> 00:16:20.000]  神卻不會滿足我們的貪心
[00:16:20.000 --> 00:16:22.040]  因為神愛我們
[00:16:22.040 --> 00:16:24.100]  但不是種我們
[00:16:24.100 --> 00:16:27.940]  我們求是求我們所需要的
[00:16:27.940 --> 00:16:29.720]  不是網求
[00:16:29.720 --> 00:16:33.300]  不是戀求
[00:16:33.300 --> 00:16:37.920]  神是不是真的能夠滿足我們?
[00:16:37.920 --> 00:16:39.960]  我們看看以色列文
[00:16:39.960 --> 00:16:42.260]  從人的角度看
[00:16:42.260 --> 00:16:44.820]  要天天供應從埃及出來
[00:16:44.820 --> 00:16:48.160]  老老少少的這麼多人的糧食
[00:16:48.160 --> 00:16:49.940]  又要吃得飽
[00:16:49.940 --> 00:16:52.500]  是不可能的事
[00:16:52.500 --> 00:16:54.300]  但是在出埃及記
[00:16:54.300 --> 00:16:58.900]  16章4到6節
[00:16:58.900 --> 00:17:00.700]  耶和華對摩西說
[00:17:00.700 --> 00:17:04.280]  我要將糧食從天降給你們
[00:17:04.280 --> 00:17:09.140]  百姓可以出去收每天的份
[00:17:09.140 --> 00:17:12.720]  我好試驗他們遵不遵我的法度
[00:17:12.720 --> 00:17:14.000]  到第六天
[00:17:14.000 --> 00:17:17.840]  他們要把所收進來的預備好了
[00:17:17.840 --> 00:17:20.920]  比每天所收的多一倍
[00:17:20.920 --> 00:17:24.240]  摩西阿倫對以色列眾人說
[00:17:24.240 --> 00:17:25.280]  到了晚上
[00:17:25.280 --> 00:17:26.560]  你們要知道
[00:17:26.560 --> 00:17:32.180]  是耶和華將你們從埃及地領出來的
[00:17:32.180 --> 00:17:33.720]  有人計過數
[00:17:33.720 --> 00:17:35.760]  每朝早落的瑪拿
[00:17:35.760 --> 00:17:41.140]  足足蓋過266個竹頭牆
[00:17:41.140 --> 00:17:43.700]  再想一想
[00:17:43.700 --> 00:17:47.800]  他們在曠野足足40年
[00:17:47.800 --> 00:17:50.100]  超過200萬人
[00:17:50.100 --> 00:17:54.960]  神的供應是何其的風竹
[00:17:54.960 --> 00:17:57.000]  這個風竹的禱告
[00:17:57.000 --> 00:18:00.600]  又是一個關乎今天的禱告
[00:18:00.600 --> 00:18:02.380]  是適時的
[00:18:02.380 --> 00:18:04.700]  沒有遲延的
[00:18:04.700 --> 00:18:12.640]  神叫以色列民每天收取當日所需的瑪拿
[00:18:12.640 --> 00:18:14.180]  有人或者貪心
[00:18:14.180 --> 00:18:19.040]  又或者懶得每天早上都要起床來撿
[00:18:19.040 --> 00:18:22.100]  就撿多一些儲存起來
[00:18:22.100 --> 00:18:25.700]  以為可以一路永日
[00:18:25.700 --> 00:18:30.560]  誰知道隔了一夜就到發臭
[00:18:30.560 --> 00:18:35.160]  神要我們天天的仰望祂
[00:18:35.160 --> 00:18:36.200]  主耶穌說
[00:18:36.200 --> 00:18:39.780]  在馬太福音六章34節
[00:18:39.780 --> 00:18:41.580]  不要為明天憂慮
[00:18:41.580 --> 00:18:44.380]  因為明天自有明天的憂慮
[00:18:44.380 --> 00:18:45.920]  一天的難處
[00:18:45.920 --> 00:18:50.020]  一天當就夠了
[00:18:50.020 --> 00:18:55.140]  人世間是這麼動盪
[00:18:55.140 --> 00:18:57.700]  很多你認為值得憂慮的事
[00:18:57.700 --> 00:19:00.500]  到時卻是起了很大的變化
[00:19:00.500 --> 00:19:03.820]  使得你的憂慮成為多餘
[00:19:03.820 --> 00:19:07.920]  你的打算也都落空了
[00:19:07.920 --> 00:19:10.740]  只有主是不變的
[00:19:10.740 --> 00:19:13.300]  我們每天專心的去仰望主
[00:19:13.300 --> 00:19:20.220]  才能夠應付這個分分秒秒都在變遷的世界
[00:19:20.220 --> 00:19:22.260]  靠著主的不變
[00:19:22.260 --> 00:19:25.840]  面對著世界的變幻莫測
[00:19:25.840 --> 00:19:29.180]  我們無論在什麼的光景當中
[00:19:29.180 --> 00:19:32.260]  依然是風風足足
[00:19:32.260 --> 00:19:34.560]  就像以色列文所經歷的
[00:19:34.560 --> 00:19:39.420]  新明記29章5節更加說
[00:19:39.420 --> 00:19:41.460]  我領你們在曠野四十年
[00:19:41.460 --> 00:19:45.060]  你們身上的衣服並沒有穿破
[00:19:45.060 --> 00:19:49.660]  腳上的鞋也沒有穿壞
[00:19:49.660 --> 00:19:52.480]  我們再看看伊利亞
[00:19:52.480 --> 00:19:55.300]  伊利亞向阿哈宣告
[00:19:55.300 --> 00:19:56.840]  假如他不祈禱
[00:19:56.840 --> 00:19:59.140]  那幾年都不會下雨
[00:19:59.140 --> 00:20:02.460]  這是對阿哈犯罪的警告
[00:20:02.460 --> 00:20:06.060]  然後伊利亞就依照著神的吩咐
[00:20:06.060 --> 00:20:08.860]  來到約旦河東邊
[00:20:08.860 --> 00:20:11.420]  神在那裡為他預備了食物
[00:20:11.420 --> 00:20:14.240]  和水供養他
[00:20:14.240 --> 00:20:20.140]  以黃紀相17章4到9節這樣記載說
[00:20:20.140 --> 00:20:22.440]  你要喝那溪裡的水
[00:20:22.440 --> 00:20:25.760]  我已吩咐烏鴉在那裡供養你
[00:20:25.760 --> 00:20:28.320]  於是伊利亞照著耶和華的話
[00:20:28.320 --> 00:20:32.680]  去住在約旦河東的基納溪旁
[00:20:32.680 --> 00:20:38.060]  烏鴉早晚給他雕餅和肉來
[00:20:38.060 --> 00:20:40.860]  他也喝那溪裡的水
[00:20:40.860 --> 00:20:43.180]  過了四日子溪水就乾了
[00:20:43.180 --> 00:20:46.240]  因為雨沒有下在地上
[00:20:46.240 --> 00:20:49.060]  耶和華的話臨到他說
[00:20:49.060 --> 00:20:52.900]  你起身往西頓的薩勒法去
[00:20:52.900 --> 00:20:54.440]  住在那裡
[00:20:54.440 --> 00:20:58.800]  我已吩咐那裡的一個寡婦供養你
[00:20:58.800 --> 00:21:04.420]  就算是我們多麼精打細算地去計劃去策劃
[00:21:04.420 --> 00:21:09.800]  都不可以有那麼完備的供應
[00:21:09.800 --> 00:21:12.360]  各位朋友、弟兄姊妹
[00:21:12.360 --> 00:21:15.440]  我們還有什麼好擔心?
[00:21:15.440 --> 00:21:19.020]  還有什麼好怕?
[00:21:19.020 --> 00:21:24.140]  所以大衛在詩篇37篇25節那裡說
[00:21:24.140 --> 00:21:26.960]  我從前年幼現在年老
[00:21:26.960 --> 00:21:29.780]  卻未見過二人被棄
[00:21:29.780 --> 00:21:34.120]  也未見過她的厚銳土法
[00:21:34.120 --> 00:21:36.940]  神既然對我們是那麼信實
[00:21:36.940 --> 00:21:40.520]  祂實實在在的去滿足我們的需要
[00:21:40.520 --> 00:21:44.360]  我們對祂就要信靠了
[00:21:44.360 --> 00:21:49.240]  但是我們仍然是很小信
[00:21:49.240 --> 00:21:53.840]  抑或我們只是聽一套做一套?
[00:21:53.840 --> 00:21:57.680]  我們還是不停地去找、不停地去挖
[00:21:57.680 --> 00:22:01.520]  去找、去挖些什麼呢?
[00:22:01.520 --> 00:22:04.340]  明天、後天的瑪拿?
[00:22:04.340 --> 00:22:07.660]  或者明年、後年的瑪拿?
[00:22:07.660 --> 00:22:12.780]  甚至是退休之後的瑪拿?
[00:22:12.780 --> 00:22:16.360]  保羅也在菲律賓書4章19節那裡說
[00:22:16.360 --> 00:22:19.180]  我的神必照祂榮耀的豐富
[00:22:19.180 --> 00:22:20.980]  在基督耶穌裡
[00:22:20.980 --> 00:22:25.580]  使你們一切所需用的都充足
[00:22:25.580 --> 00:22:27.900]  也就是說
[00:22:27.900 --> 00:22:29.680]  我們日用的飲食
[00:22:29.680 --> 00:22:34.040]  今日賜給我們
[00:22:34.040 --> 00:22:35.580]  這個禱告
[00:22:35.580 --> 00:22:37.620]  除了是一個信靠的禱告
[00:22:37.620 --> 00:22:40.700]  一個豐足的禱告之外
[00:22:40.700 --> 00:22:43.520]  也是一個為自己
[00:22:43.520 --> 00:22:46.580]  又為別人祈求的禱告
[00:22:46.580 --> 00:22:50.940]  而不是一個獨善其身的禱告
[00:22:50.940 --> 00:22:52.480]  你有沒有試過
[00:22:52.480 --> 00:22:56.820]  一邊在感謝天父豐富的供應
[00:22:56.820 --> 00:22:59.140]  而一邊呢?
[00:22:59.140 --> 00:23:01.180]  為什麼祂也有呢?
[00:23:01.180 --> 00:23:03.740]  又或者 哈哈 祂沒有
[00:23:03.740 --> 00:23:05.540]  更多的時候
[00:23:05.540 --> 00:23:06.820]  不管祂有沒有
[00:23:06.820 --> 00:23:11.680]  最重要的是 我有沒有
[00:23:11.680 --> 00:23:13.460]  大家要留意
[00:23:13.460 --> 00:23:15.000]  這個禱告
[00:23:15.000 --> 00:23:17.820]  不是我日用的飲食
[00:23:17.820 --> 00:23:19.620]  今日賜給我
[00:23:19.620 --> 00:23:22.940]  而是我們日用的飲食
[00:23:22.940 --> 00:23:27.300]  今日賜給我們
[00:23:27.300 --> 00:23:32.680]  這個是向我們在天上的父的禱告
[00:23:32.680 --> 00:23:35.240]  我們不是獨立的個體
