
[00:00:00.000 --> 00:00:07.000]  若翰福音,三章十六節,可不可以?
[00:07:36.000 --> 00:07:37.000]  有神的美。
[00:07:37.000 --> 00:07:38.000]  有神的善。
[00:07:38.000 --> 00:07:39.000]  有神的善。
[00:07:39.000 --> 00:07:40.000]  有神的愛。
[00:07:40.000 --> 00:07:42.000]  有永遠的生命。
[00:07:42.000 --> 00:07:44.000]  有永遠的生命。
[00:07:44.000 --> 00:07:48.000]  因為神本身就是永遠到永遠。
[00:07:48.000 --> 00:07:50.000]  神本身就是永遠的。
[00:07:50.000 --> 00:07:52.000]  聖經裏面都講生命是從他來的。
[00:07:52.000 --> 00:07:53.000]  生命是從他來的。
[00:07:53.000 --> 00:07:55.000]  生命就是人的光。
[00:07:55.000 --> 00:07:56.000]  生命就是人的光。
[00:07:56.000 --> 00:07:57.000]  本來。
[00:07:57.000 --> 00:07:58.000]  本來。
[00:07:58.000 --> 00:08:00.000]  本聖經不需要搞到這麼厚的。
[00:08:00.000 --> 00:08:01.000]  這本聖經不需要這麼厚的。
[00:08:01.000 --> 00:08:02.000]  真是可惜。
[00:08:02.000 --> 00:08:03.000]  真是可惜。
[00:08:03.000 --> 00:08:05.000]  應該兩章就搞定了。
[00:08:05.000 --> 00:08:07.000]  應該兩章就可以了。
[00:08:07.000 --> 00:08:09.000]  那讀經就簡單很多了。
[00:08:09.000 --> 00:08:10.000]  讀聖經就簡單很多了。
[00:08:10.000 --> 00:08:12.000]  日日在這裏敬拜就可以了。
[00:08:12.000 --> 00:08:13.000]  敬拜就可以了。
[00:08:13.000 --> 00:08:15.000]  讀來讀去都是在伊甸園。
[00:08:15.000 --> 00:08:17.000]  讀來讀去都是在伊甸園。
[00:08:17.000 --> 00:08:18.000]  第三章。
[00:08:18.000 --> 00:08:19.000]  第三章。
[00:08:19.000 --> 00:08:20.000]  這個世界有幽暗的。
[00:08:20.000 --> 00:08:21.000]  這個世界有幽暗的。
[00:08:21.000 --> 00:08:22.000]  有魔鬼的。
[00:08:22.000 --> 00:08:23.000]  有魔鬼的。
[00:08:23.000 --> 00:08:24.000]  有鬼的。
[00:08:24.000 --> 00:08:25.000]  有鬼。
[00:08:25.000 --> 00:08:26.000]  有黑暗的。
[00:08:26.000 --> 00:08:27.000]  有黑暗的。
[00:08:27.000 --> 00:08:31.000]  人就是因為自己的眼目的喜悅。
[00:08:31.000 --> 00:08:33.000]  因為自己眼目的喜悅。
[00:08:33.000 --> 00:08:35.000]  吃東西喜歡吃。
[00:08:35.000 --> 00:08:37.000]  喜歡吃的。
[00:08:37.000 --> 00:08:39.000]  喜歡眼睛明亮。
[00:08:39.000 --> 00:08:40.000]  喜歡眼睛明亮。
[00:08:40.000 --> 00:08:42.000]  喜歡辨別很多東西。
[00:08:42.000 --> 00:08:43.000]  喜歡辨別很多東西。
[00:08:43.000 --> 00:08:44.000]  就墮落。
[00:08:44.000 --> 00:08:45.000]  就墮落。
[00:08:45.000 --> 00:08:46.000]  從此就死了。
[00:08:46.000 --> 00:08:47.000]  從此就死了。
[00:08:47.000 --> 00:08:48.000]  死。
[00:08:48.000 --> 00:08:50.000]  我們看聖經的時候他沒有死。
[00:08:50.000 --> 00:08:52.000]  我們看聖經他沒有死。
[00:08:52.000 --> 00:08:53.000]  死了。
[00:08:53.000 --> 00:08:54.000]  其實是死了。
[00:08:54.000 --> 00:08:56.000]  聖經有兩種形容死。
[00:08:56.000 --> 00:08:57.000]  聖經有兩種形容死。
[00:08:57.000 --> 00:08:59.000]  一種當然是肉體的死。
[00:08:59.000 --> 00:09:01.000]  一種當然是肉體的死亡。
[00:09:01.000 --> 00:09:03.000]  這件事我們讀醫科。
[00:09:03.000 --> 00:09:05.000]  第一天就告訴我們有這件事。
[00:09:05.000 --> 00:09:08.000]  讀醫科第一天就告訴我們有這樣的事情。
[00:09:08.000 --> 00:09:09.000]  我們第一年,
[00:09:09.000 --> 00:09:10.000]  第一年。
[00:09:10.000 --> 00:09:12.000]  整年都是解剖一個死屍。
[00:09:12.000 --> 00:09:17.000]  每天第一年解剖屍體。
[00:09:17.000 --> 00:09:19.000]  其實那個訊息就說人是死定的。
[00:09:19.000 --> 00:09:22.000]  其實那個訊息就是人一定是死的。
[00:09:22.000 --> 00:09:23.000]  是。
[00:09:23.000 --> 00:09:25.000]  所以你要救他。
[00:09:25.000 --> 00:09:26.000]  所以你要救他。
[00:09:26.000 --> 00:09:28.000]  聖經說,
[00:09:28.000 --> 00:09:29.000]  聖經說,
[00:09:29.000 --> 00:09:30.000]  人犯罪之後,
[00:09:30.000 --> 00:09:31.000]  人犯罪之後,
[00:09:31.000 --> 00:09:32.000]  靈已死。
[00:09:32.000 --> 00:09:33.000]  靈已經死了。
[00:09:33.000 --> 00:09:34.000]  死在罪惡過犯中。
[00:09:34.000 --> 00:09:36.000]  死在罪惡過犯中。
[00:09:36.000 --> 00:09:37.000]  那個是什麼呢?
[00:09:37.000 --> 00:09:38.000]  那是什麼呢?
[00:09:38.000 --> 00:09:39.000]  你再見不到神了。
[00:09:39.000 --> 00:09:40.000]  你再見不到神。
[00:09:40.000 --> 00:09:42.000]  你跟神斷了。
[00:09:42.000 --> 00:09:43.000]  你跟神斷了。
[00:09:43.000 --> 00:09:45.000]  你靈不死。
[00:09:45.000 --> 00:09:46.000]  你靈的死。
[00:09:46.000 --> 00:09:48.000]  你跟直神直接溝通。
[00:09:48.000 --> 00:09:50.000]  你跟神是直接溝通。
[00:09:50.000 --> 00:09:52.000]  神的愛在你身上。
[00:09:52.000 --> 00:09:53.000]  神的愛在你身上。
[00:09:53.000 --> 00:09:54.000]  祂的榮光在你身上。
[00:09:54.000 --> 00:09:55.000]  祂的榮光在你身上。
[00:09:55.000 --> 00:09:56.000]  祂的榮光在你身上。
[00:09:56.000 --> 00:09:57.000]  祂的榮光在你身上。
[00:09:57.000 --> 00:09:58.000]  祂的榮光在你身上。
[00:09:58.000 --> 00:09:59.000]  祂的榮光在你身上。
[00:09:59.000 --> 00:10:02.000]  祂的榮光在你身上。
[00:10:02.000 --> 00:10:03.000]  祂的榮光在你身上。
[00:10:03.000 --> 00:10:04.000]  祂的榮光在你身上。
[00:10:04.000 --> 00:10:05.000]  祂的榮光在你身上。
[00:10:05.000 --> 00:10:06.000]  祂的榮光在你身上。
[00:10:06.000 --> 00:10:07.000]  祂的榮光在你身上。
[00:10:07.000 --> 00:10:08.000]  祂的榮光在你身上。
[00:10:08.000 --> 00:10:09.000]  祂的榮光在你身上。
[00:10:09.000 --> 00:10:10.000]  祂的榮光在你身上。
[00:10:10.000 --> 00:10:11.000]  祂的榮光在你身上。
[00:10:11.000 --> 00:10:12.000]  祂的榮光在你身上。
[00:10:12.000 --> 00:10:13.000]  祂的榮光在你身上。
[00:10:13.000 --> 00:10:14.000]  祂的榮光在你身上。
[00:10:14.000 --> 00:10:15.000]  祂的榮光在你身上。
[00:10:15.000 --> 00:10:16.000]  祂的榮光在你身上。
[00:10:16.000 --> 00:10:17.000]  祂的榮光在你身上。
[00:10:17.000 --> 00:10:46.000]  祂的榮光在你身上。
[00:10:47.000 --> 00:10:48.000]  祂的榮光在你身上。
[00:10:48.000 --> 00:10:49.000]  祂的榮光在你身上。
[00:10:49.000 --> 00:10:50.000]  祂的榮光在你身上。
[00:10:50.000 --> 00:10:51.000]  祂的榮光在你身上。
[00:10:51.000 --> 00:10:52.000]  祂的榮光在你身上。
[00:10:52.000 --> 00:10:53.000]  祂的榮光在你身上。
[00:10:53.000 --> 00:10:54.000]  祂的榮光在你身上。
[00:10:54.000 --> 00:10:55.000]  祂的榮光在你身上。
[00:10:55.000 --> 00:10:56.000]  祂的榮光在你身上。
[00:10:56.000 --> 00:10:57.000]  祂的榮光在你身上。
[00:10:57.000 --> 00:10:58.000]  祂的榮光在你身上。
[00:10:58.000 --> 00:10:59.000]  祂的榮光在你身上。
[00:10:59.000 --> 00:11:00.000]  祂的榮光在你身上。
[00:11:00.000 --> 00:11:01.000]  祂的榮光在你身上。
[00:11:01.000 --> 00:11:02.000]  祂的榮光在你身上。
[00:11:02.000 --> 00:11:03.000]  祂的榮光在你身上。
[00:11:03.000 --> 00:11:32.000]  重生這個字很難翻譯,原文有兩個意思,第一個意思是從上頭,從天而生,第二個意思是再生一次,我見英文的翻譯,很多時候用兩種翻譯,兩種是born from above,一個是從上面誕生,另外一個是重新的生出來。
[00:11:32.000 --> 00:11:35.000]  我們這本聖經選擇了重生。
[00:11:35.000 --> 00:11:58.000]  我們的聖經選擇重生,也對,再生一次,重生,再生一次,但是怎樣再生一次呢?是從上頭生的,所以這個重生是很重要的,所以今天這個題目是很重要的。
[00:11:58.000 --> 00:12:23.000]  如果你明白就明白,不明白就不明白,但是你明白的時候,是神的恩典,你一生不一樣,聖經裡面說的永生,是生命的質素,是生命的豐富,神是愛。
[00:12:23.000 --> 00:12:46.000]  所以你有永生就有愛,今天就可以享受永生,當然也直到永遠,神將本來永遠的生命,所有神的素質再一次給我們,所以是很重要的問題,是關乎萬人的。
[00:12:46.000 --> 00:13:05.000]  所以剛才說神愛世人,是每一個人,神愛世上每一個,不分種族的,不分年齡,不分行為,所以是一個非常重要的問題,但是為什麼要加上宗教革新呢?
[00:13:05.000 --> 00:13:30.000]  你知道當時耶穌成為猶太人,他去自己的地方,自己的人不接受,猶太人一直覺得自己的宗教是列國當中最偉大,他周圍的國家,拜那些神,什麼神都拜。
[00:13:30.000 --> 00:13:49.000]  今天早上黛特波斯講道,我也來聽,如果可以,你應該來聽,很好,拜偶像,拜巴力,巴力其實是很多個神加在一起的,
[00:13:49.000 --> 00:14:08.000]  有的是專管性行為的,所以那些憲制很多時候是性交的,什麼神都有,是全部作出來的,是按照自己想要的創造出來的,
[00:14:08.000 --> 00:14:24.000]  只有猶太人,我們的神,是自由擁有的,是啟示的,所以從開始的時間,創世從哪裡來,人最需要答的問題,在聖經裏面,這個神已經答了。
[00:14:24.000 --> 00:14:43.000]  創世人從哪裡來,創世紀已經回答了,可惜人離開了,所以你見前面那幾章,你越看越深,所以真是有挪亞,真是有方舟,真是有洪水。
[00:14:43.000 --> 00:15:06.000]  現在全世界的地質學越來越發覺,這個世界真是曾經被洪水所淹沒,到創世紀第十一章,人牙叉叉,要建一個巴別塔,神分散人類,改變他們的語言,
[00:15:06.000 --> 00:15:24.000]  烈果就出現了,但是神不是想咒咒人,神衝透,因為祂是愛,祂是想祝福人類,所以祂沒有放棄,如果你生很多個兒子,每個兒子都激得你咋咋跳的,
[00:15:24.000 --> 00:15:40.000]  我想你都會很灰心,神不灰心,結果都在揀人,亞伯拉罕,我叫你成為一國大國,使萬國萬族得到福氣。
[00:15:40.000 --> 00:15:58.000]  所以聖經很好看,你不看的話,真的是笨,你的眼睛就明亮了,你明白很多事情,你發現為什麼猶太人這麼厲害。
[00:15:58.000 --> 00:16:15.000]  所以你看他們,真的是神揀了他們,當然又是墮落的,人性就是這樣,有好處,但是都墮落,所以你看史詩記,那些領袖,一個不如一個,有權力就腐化了。
[00:16:15.000 --> 00:16:30.000]  你看史詩記,一個不如一個,有權力就腐化了,到大衛王,大衛最愛神,但是也犯罪,所以人類的歷史裡面,你看的時候,真的一個義人都沒有。
[00:16:30.000 --> 00:16:55.000]  但是以色列人很驕傲,覺得我們的智慧是全世界都來求道的,所羅門,我們起的殿,是所有其他的宗教起不到這麼漂亮的殿的,我們的國勢是偉大,我們的道德是標準的,我們的法律法是很高水平的。
[00:16:55.000 --> 00:17:15.000]  所以他們漠視其他人,直到他們被神懲罰,因為他們被神懲罰,所以亡國了,然後一直下來,直到拉美公元七十年,亡國了,不是做附庸國。
[00:17:15.000 --> 00:17:38.000]  但是神也沒有離開他們,為什麼要講這些歷史呢?神是忽然之間做一些事情的,他其實從創世的時間,他已經愛這個世界的人,但是人是令他傷心的,你不要以為神沒有感情,耶穌來到地上,為人哭泣,天父也很傷心,
[00:17:38.000 --> 00:17:48.000]  常常派先知去,叫他們歸回,講到拉美都不聽,到最後也不聽,神也乾脆不派先知了。
[00:17:48.000 --> 00:18:16.000]  所以到馬拉基書最後一卷之後,四百年沒有先知了,但中間就出現了今天的主角,法利塞人。我發覺我們基督徒對法利塞人也有偏見的,因為主耶穌也說過他們假冒為善。
[00:18:16.000 --> 00:18:40.000]  但是告訴大家,這些人本來是好人,他們沒有先知,也不讀聖經,所以他們興起很嚴謹地抄聖經,研究聖經,講解聖經,是一班很受尊重的人。
[00:18:40.000 --> 00:18:59.000]  還有很高學術水準的叫文士,他們是很工整的,在山洞裏面嚴謹地抄寫,句句來解釋聖經。
[00:18:59.000 --> 00:19:22.000]  所以其實在主耶穌來之前的二百年,他們扮演了很重要的角色,非常重要的角色。到最後,到耶穌基督的時代,嚴謹地有六千個,但有很多法利塞人也重傷了。
[00:19:22.000 --> 00:19:43.000]  加在一起,是當時以色列人口的大概百分之五左右,但很有影響。他們講道德,講律法,講敬拜,講很多做人的規矩,所以很受尊重的。
[00:19:43.000 --> 00:20:00.000]  但是越做越假,越有權就越假,越有權就越腐敗。所以那個時候,整個法利塞人很有權,但主耶穌基督來了,也很想跟他們對話。
[00:20:00.000 --> 00:20:17.000]  我們的神不是想個別的人得救,祂見這個曾經這麼偉大的宗教猶太教,忽然間變成這樣,祂就要革新。
[00:20:17.000 --> 00:20:33.000]  今天的故事很特別,法利塞人一早就留意耶穌了。
[00:20:33.000 --> 00:20:50.000]  因為他們一直都看著施洗約翰,那些人洪洪生到約翰那裏了,受洗。是真的,我也去約旦河看。
[00:20:50.000 --> 00:21:03.000]  我回到那裏很感動,似乎很荒蕪,其實離開省很遠,所以當時那些人要這麼遠去約旦河找他,不簡單。
[00:21:03.000 --> 00:21:20.000]  但他說天國近了,你們要悔改,所以他忽然間帶來一個革新的聲音,天國到了,然後到最後更加震撼,他說這個就是基督了,這個就是上帝的羔羊。
[00:21:20.000 --> 00:21:36.000]  很多人去,越來越多人聽,然後耶穌出來的時候,都行很多神蹟,約翰記載的,門徒看,行很多神蹟,但是都沒有寫下來。
[00:21:36.000 --> 00:21:52.000]  就在這樣的情況,耶穌出來不久,一天夜晚裏,有一個法利塞人,當中的領袖。
[00:21:52.000 --> 00:22:09.000]  我再查一查,他不單是法利塞人,還是法利塞人,他們入了公會,是當時由祭司和法利塞人、文士聯合成為一個最高權力的宗教組織。
[00:22:09.000 --> 00:22:29.000]  我不想猜測他為什麼夜晚來找耶穌,但他肯定知道,其他很多法利塞人說三道四,已經感覺權力受威脅,
[00:22:29.000 --> 00:22:39.000]  但是他仍然去,靜靜地去,沒有人看到他。
[00:22:39.000 --> 00:22:59.000]  他一開始就問一個很重要的問題,他問得很好,他說:其實,你是來做師父的,是從神那裏來的。
[00:22:59.000 --> 00:23:09.000]  他知道,沒有人能夠做的,所以他來了,向他請教。
[00:23:09.000 --> 00:23:30.000]  就打開了今天的故事,他知道整個以色列人等神的國降臨,直到今天也是,以色列已經復國1948年,復國的時候,也在那裏等尼塞亞的來臨。
[00:23:30.000 --> 00:23:49.000]  他們當時決定,耶穌不符合他們尼塞亞的定義,還在那裏等,然後他就講了一句驚天動地的話,是與你有關的,你要坐穩一點。
[00:23:49.000 --> 00:24:05.000]  他說,如果你要見到神的國,當然是現在與永遠,你必須要重生。
[00:24:05.000 --> 00:24:26.000]  他說,你講什麼?其實耶穌知道他是誰,樣子也變了,他叫我進去房間跟他談,是以色列人當中的師父。
[00:24:26.000 --> 00:24:37.000]  而且以後說,他是以色列人當中的師父,所以他就給了一個很高水平的回答給他。
[00:24:37.000 --> 00:24:46.000]  他說,什麼叫重生?是從水和靈生。
[00:24:46.000 --> 00:25:04.000]  到這裏我要讀給你聽,不是耶穌作出來的,是很有水準的法尼塞人知道他在哪裏抄出來的。
[00:25:04.000 --> 00:25:23.000]  我讀給你聽,在聖經裏面,有些書卷我叫做啟示書卷,啟示錄當然是,單一理書也是,以細節書也是。
[00:25:23.000 --> 00:25:35.000]  叫啟示書卷是什麼呢?不單是先知書,啟示書卷是什麼呢?將來會發生的事。
[00:25:35.000 --> 00:25:53.000]  所以耶穌來之前,舊約聖經,以塞雅書,單一理書,尼加書,這一卷書,詩篇,已經說尼塞雅會來。
[00:25:53.000 --> 00:26:11.000]  而以細節書,還說這個救世主再來的時間是怎樣呢?我讀給你聽,不是耶穌說的,是神對以細節說的。
[00:26:11.000 --> 00:26:34.000]  你留心,神說,我必用清水灑在你們身上,你們就潔淨了,我要潔淨你,使你們脫離一切的污穢,棄掉一切的偶像。
[00:26:34.000 --> 00:26:49.000]  我要賜給你們一個新心,將新靈放在你們裡面,又從你們的肉體中除掉石心,
[00:26:49.000 --> 00:27:05.000]  賜給你們肉心,我必將我的靈放在你們裡面,使你們順從我的律例,謹守遵行我的典章。
[00:27:05.000 --> 00:27:20.000]  坐穩一些,好好做。當然這句話,耶穌濃縮了它,就說給他聽,人必須要重生。
[00:27:20.000 --> 00:27:39.000]  他再說多一次,是從水與靈生,否則不能晉神的國。尼哥底姆就回應了一個很低B的方式,
[00:27:39.000 --> 00:27:50.000]  但我就想為尼哥底姆辯護一下,因為他很高水平,他不會問這麼低水平的問題。
[00:27:50.000 --> 00:28:11.000]  尼哥底姆怎麼重生呢?難道捐回媽媽的肚子再生出來嗎?我相信他不是這樣的意思。他說你怎麼改?再生一次,人很難改變。
[00:28:11.000 --> 00:28:27.000]  你已經經過了這麼多年,這麼多天,沒有可能的。你怎麼可以再捐回來?他就挑戰,說不行,不可能的。
[00:28:27.000 --> 00:28:41.000]  我也很同情他,也很欣賞他,他冒很大的危險,都來找耶穌,那耶穌再解釋給他聽。
[00:28:41.000 --> 00:29:03.000]  他說,從上面生的,神會給他靈,而且給他水,讓他可以進到天國。然後他再說,聖靈好像風一樣,你不知道他怎麼吹的。
[00:29:03.000 --> 00:29:12.000]  我猜尼哥底姆聽了之後,都好像你一樣,那你說什麼?
[00:29:12.000 --> 00:29:19.000]  我發覺在約翰福音,耶穌說完之後,多數人都說,你說什麼?
[00:29:19.000 --> 00:29:28.000]  大部分都不明白,而且就算好像知道,每個字都知道,加起來都不太知道。
[00:29:28.000 --> 00:29:42.000]  而且包括門徒,都是一知半解的,所以我看約翰福音,越來越欣賞耶穌,是他才能夠忍耐他們。
[00:29:42.000 --> 00:29:53.000]  好,我幫你解釋,是真的,我告訴你,人怎麼可以變呢?
[00:29:53.000 --> 00:30:09.000]  為什麼不變呢?因為你有固定的,你的生活的方式,裡面有正有邪,有善有惡,這不是我講的,是儒家講的。
[00:30:09.000 --> 00:30:21.000]  人之初性本善,人有善性,然後荀子又說,人之初性本惡,兩樣都有。
[00:30:21.000 --> 00:30:31.000]  我問你,你覺得自己有良善的,請舉手,都是真的,很好的樣子。
[00:30:31.000 --> 00:30:39.000]  你覺得自己有惡的,請舉手,沒有舉手的請留步。
[00:30:39.000 --> 00:30:51.000]  你自己知道,你在這裡長大的時間,我那天晚上都告訴你,我這麼乖的,小學都偷別人的東西。
[00:30:51.000 --> 00:30:59.000]  我還告訴你,我小學四年級,我尾房的兒子很囂張,我在街上看到他,他挑釁我,我打他。
[00:30:59.000 --> 00:31:02.000]  我小學四年級,從頭到尾都想打人。
