
[00:00:00.000 --> 00:00:02.840]  我們一直在講一個短的系列
[00:04:49.600 --> 00:04:51.600]  這幾段經文
[00:04:51.600 --> 00:04:53.600]  然後
[00:04:53.600 --> 00:04:55.600]  米利暗就是摩西的姐姐
[00:04:55.600 --> 00:04:57.600]  法魯的女兒
[00:04:57.600 --> 00:05:01.600]  這些在上帝的暗處裏面
[00:05:01.600 --> 00:05:03.600]  去到薄後
[00:05:03.600 --> 00:05:05.600]  去安排的裏面
[00:05:05.600 --> 00:05:07.600]  他們所謂立功
[00:05:07.600 --> 00:05:09.600]  或者在關鍵的時候
[00:05:09.600 --> 00:05:11.600]  因為他們所做的事
[00:05:11.600 --> 00:05:13.600]  以致有摩西誕生
[00:05:13.600 --> 00:05:17.600]  到了入主迦南
[00:05:17.600 --> 00:05:19.600]  他們派探子進去
[00:05:19.600 --> 00:05:21.600]  然後有誰
[00:05:21.600 --> 00:05:23.600]  告訴他們
[00:05:23.600 --> 00:05:25.600]  這個地方是耶和華給了你們
[00:05:25.600 --> 00:05:27.600]  是妓女拉合
[00:05:27.600 --> 00:05:29.600]  入主迦南之後
[00:05:29.600 --> 00:05:31.600]  到混亂的時候
[00:05:31.600 --> 00:05:33.600]  就是士師的時代
[00:05:33.600 --> 00:05:35.600]  雖然大部分士師都是男人
[00:05:35.600 --> 00:05:37.600]  因為打仗
[00:05:37.600 --> 00:05:39.600]  士師的將士
[00:05:39.600 --> 00:05:41.600]  就是Deborah
[00:05:41.600 --> 00:05:43.600]  底波拉
[00:05:43.600 --> 00:05:45.600]  士師記第四章
[00:05:45.600 --> 00:05:47.600]  然後在路德記裏面
[00:05:47.600 --> 00:05:49.600]  當然有提及過
[00:05:49.600 --> 00:05:51.600]  路德所做的事
[00:05:51.600 --> 00:05:53.600]  以致大衛能夠誕生
[00:05:53.600 --> 00:05:55.600]  王國的時期
[00:05:55.600 --> 00:05:57.600]  未到之前
[00:05:57.600 --> 00:05:59.600]  哪一個去踢入這個時期
[00:05:59.600 --> 00:06:01.600]  就是哈拿
[00:06:01.600 --> 00:06:03.600]  哈拿是母子生的
[00:06:03.600 --> 00:06:05.600]  然後求耶和華給她一個兒子
[00:06:05.600 --> 00:06:07.600]  就變了薩姆爾
[00:06:07.600 --> 00:06:09.600]  誕生
[00:06:09.600 --> 00:06:11.600]  所以王國的時期才臨到
[00:06:11.600 --> 00:06:13.600]  到這個
[00:06:13.600 --> 00:06:15.600]  秘魯回歸的時候
[00:06:15.600 --> 00:06:17.600]  有一本書叫以斯帖
[00:06:17.600 --> 00:06:19.600]  以斯帖就是講到
[00:06:19.600 --> 00:06:21.600]  女人的書
[00:06:21.600 --> 00:06:23.600]  接著到瑪利亞
[00:06:23.600 --> 00:06:25.600]  瑪利亞就是因為她的信心
[00:06:25.600 --> 00:06:27.600]  所以救主能夠出生
[00:06:27.600 --> 00:06:29.600]  到了
[00:06:29.600 --> 00:06:31.600]  耶穌基督
[00:06:31.600 --> 00:06:33.600]  從死裏復活
[00:06:33.600 --> 00:06:35.600]  空墳墓
[00:06:35.600 --> 00:06:37.600]  和第一個被拆牌
[00:06:37.600 --> 00:06:39.600]  去宣告復活的
[00:06:39.600 --> 00:06:41.600]  信息
[00:06:41.600 --> 00:06:43.600]  是哪一個
[00:06:43.600 --> 00:06:45.600]  Mary Magdalene
[00:06:45.600 --> 00:06:47.600]  所以你這樣看的時候
[00:06:47.600 --> 00:06:49.600]  其實女人不是一些配角
[00:06:49.600 --> 00:06:51.600]  或者一些注腳
[00:06:51.600 --> 00:06:53.600]  是一些很重要的角色
[00:06:53.600 --> 00:06:55.600]  每逢一些關鍵
[00:06:55.600 --> 00:06:57.600]  或者
[00:06:57.600 --> 00:06:59.600]  叫做turning point
[00:06:59.600 --> 00:07:01.600]  即是轉捩點
[00:07:01.600 --> 00:07:03.600]  就會有女士出現
[00:07:03.600 --> 00:07:05.600]  所以上帝是
[00:07:05.600 --> 00:07:07.600]  揀選一些女性
[00:07:07.600 --> 00:07:09.600]  和男人一起去
[00:07:09.600 --> 00:07:11.600]  成就他自己的計劃
[00:07:11.600 --> 00:07:13.600]  推展他自己的計劃
[00:07:13.600 --> 00:07:15.600]  這個很少聽
[00:07:15.600 --> 00:07:17.600]  這個chart大概
[00:07:17.600 --> 00:07:19.600]  十幾年前做的
[00:07:19.600 --> 00:07:21.600]  十年前左右
[00:07:21.600 --> 00:07:23.600]  我自己這幾天去看的時候
[00:07:23.600 --> 00:07:25.600]  我都不能夠做到
[00:07:25.600 --> 00:07:27.600]  一個更加好的
[00:07:27.600 --> 00:07:29.600]  我覺得那時候已經做得很好
[00:07:29.600 --> 00:07:31.600]  現在還是做這個出來
[00:07:31.600 --> 00:07:33.600]  即是轉了一些顏色等等
[00:07:33.600 --> 00:07:35.600]  但是我想告訴你
[00:07:35.600 --> 00:07:37.600]  平日我們所接觸的
[00:07:37.600 --> 00:07:39.600]  聖經的救贖的
[00:07:39.600 --> 00:07:41.600]  工作的進展
[00:07:41.600 --> 00:07:43.600]  很多時候我們聽見的下面
[00:07:43.600 --> 00:07:45.600]  但很多時候我們沒有留意
[00:07:45.600 --> 00:07:47.600]  是上面的
[00:07:47.600 --> 00:07:49.600]  這個是整本聖經去認識的時候
[00:07:49.600 --> 00:07:51.600]  我們就有一個不同的體會
[00:07:51.600 --> 00:07:53.600]  今天看一段很熟悉的經文
[00:07:53.600 --> 00:07:55.600]  是路加福音第十章
[00:07:55.600 --> 00:07:57.600]  我們先讀
[00:07:57.600 --> 00:07:59.600]  文門徒繼續前行
[00:07:59.600 --> 00:08:01.600]  耶穌進了一個村莊
[00:08:01.600 --> 00:08:03.600]  有一個女人名叫瑪大
[00:08:03.600 --> 00:08:05.600]  接她到自己家裡
[00:08:05.600 --> 00:08:07.600]  她有一個妹妹叫瑪麗亞
[00:08:07.600 --> 00:08:09.600]  這個瑪麗亞不是生耶穌的瑪麗亞
[00:08:09.600 --> 00:08:11.600]  另外一個瑪麗亞
[00:08:11.600 --> 00:08:13.600]  在主的腳前
[00:08:13.600 --> 00:08:15.600]  坐著聽耶穌的道
[00:08:15.600 --> 00:08:19.600]  瑪大事後的事太多
[00:08:19.600 --> 00:08:21.600]  心裡面亡亂進前來說
[00:08:21.600 --> 00:08:23.600]  主呀我的妹妹
[00:08:23.600 --> 00:08:25.600]  留下我一個人事後
[00:08:25.600 --> 00:08:27.600]  你不在意嗎
[00:08:27.600 --> 00:08:29.600]  請吩咐她來幫助我
[00:08:29.600 --> 00:08:31.600]  耶穌就回答
[00:08:31.600 --> 00:08:33.600]  瑪大瑪大
[00:08:33.600 --> 00:08:35.600]  你為許多事操心煩惱
[00:08:35.600 --> 00:08:37.600]  但是不可少的
[00:08:37.600 --> 00:08:39.600]  只有一件
[00:08:39.600 --> 00:08:41.600]  瑪麗亞已經損上了那上好的福分
[00:08:41.600 --> 00:08:43.600]  是沒有人
[00:08:43.600 --> 00:08:45.600]  能從她奪去的
[00:08:45.600 --> 00:08:47.600]  這段很熟悉的經文
[00:08:47.600 --> 00:08:49.600]  傳統或者一般來說
[00:08:49.600 --> 00:08:51.600]  我們看見這段經文的時候
[00:08:51.600 --> 00:08:53.600]  很多時候是你靈修的時候
[00:08:53.600 --> 00:08:55.600]  看見的
[00:08:55.600 --> 00:08:57.600]  你第一個感覺就是
[00:08:57.600 --> 00:08:59.600]  不要太忙
[00:08:59.600 --> 00:09:01.600]  因為瑪大實在太忙了
[00:09:01.600 --> 00:09:03.600]  大家記不記得
[00:09:03.600 --> 00:09:05.600]  我見到有些人皺眉頭
[00:09:05.600 --> 00:09:07.600]  可能是第一次看聖經
[00:09:07.600 --> 00:09:09.600]  或者第一次看這個故事
[00:09:09.600 --> 00:09:11.600]  耶穌和門徒在上路
[00:09:11.600 --> 00:09:13.600]  從加里往耶路撒冷進發的時候
[00:09:13.600 --> 00:09:15.600]  他們經過一個村莊
[00:09:15.600 --> 00:09:17.600]  然後有一個女士
[00:09:17.600 --> 00:09:19.600]  邀請他去到她的家裡
[00:09:19.600 --> 00:09:21.600]  進了她家的時候
[00:09:21.600 --> 00:09:23.600]  開始講道 去教導人
[00:09:23.600 --> 00:09:25.600]  然後有兩個姐妹
[00:09:25.600 --> 00:09:27.600]  一個叫瑪大
[00:09:27.600 --> 00:09:29.600]  Martha 一個叫瑪麗亞
[00:09:29.600 --> 00:09:31.600]  瑪大在廚房裡
[00:09:31.600 --> 00:09:33.600]  要事後的事太多
[00:09:33.600 --> 00:09:35.600]  是不是
[00:09:35.600 --> 00:09:37.600]  因為你今天進來有東西吃有東西喝
[00:09:37.600 --> 00:09:39.600]  為什麼
[00:09:39.600 --> 00:09:41.600]  因為有很多人事後
[00:09:41.600 --> 00:09:43.600]  那些食物不會
[00:09:43.600 --> 00:09:45.600]  無中生有
[00:09:45.600 --> 00:09:47.600]  所以有人在這裡做了很多事
[00:09:47.600 --> 00:09:49.600]  之前早到很多
[00:09:49.600 --> 00:09:51.600]  煮好東西
[00:09:51.600 --> 00:09:53.600]  去款待你們
[00:09:53.600 --> 00:09:55.600]  事後很多事
[00:09:55.600 --> 00:09:57.600]  所以他就去款待她
[00:09:57.600 --> 00:09:59.600]  於是款待的時候她很忙
[00:09:59.600 --> 00:10:01.600]  然後瑪麗亞她妹妹
[00:10:01.600 --> 00:10:03.600]  就留下她在廚房
[00:10:03.600 --> 00:10:05.600]  然後她就去了哪裡
[00:10:05.600 --> 00:10:07.600]  她就坐在耶穌的腳下
[00:10:07.600 --> 00:10:09.600]  然後她就聽到
[00:10:09.600 --> 00:10:11.600]  然後瑪大當然有些投訴
[00:10:11.600 --> 00:10:13.600]  對不對
[00:10:13.600 --> 00:10:15.600]  耶穌就說
[00:10:15.600 --> 00:10:17.600]  你為許多事操心煩惱
[00:10:17.600 --> 00:10:19.600]  操心煩惱
[00:10:19.600 --> 00:10:21.600]  但一件事是不可少的
[00:10:21.600 --> 00:10:23.600]  瑪麗亞已經選上了最好的福分
[00:10:23.600 --> 00:10:25.600]  是沒有人能夠奪去的
[00:10:25.600 --> 00:10:27.600]  大概的故事就是這麼簡單
[00:10:27.600 --> 00:10:29.600]  我第一個感覺當然就是說
[00:10:29.600 --> 00:10:31.600]  這裡耶穌所說的
[00:10:31.600 --> 00:10:33.600]  就是你們
[00:10:33.600 --> 00:10:35.600]  不要太忙
[00:10:35.600 --> 00:10:37.600]  因為你不要去搞那些咖啡奶茶那些東西
[00:10:37.600 --> 00:10:39.600]  你進來聽道
[00:10:39.600 --> 00:10:41.600]  好不好
[00:10:41.600 --> 00:10:43.600]  好不好
[00:10:43.600 --> 00:10:45.600]  好喔
[00:10:45.600 --> 00:10:47.600]  是不是
[00:10:47.600 --> 00:10:49.600]  大概是這樣的意思
[00:10:49.600 --> 00:10:51.600]  我們跟主的關係應該是安靜地
[00:10:51.600 --> 00:10:53.600]  來到聽道
[00:10:53.600 --> 00:10:55.600]  然後有一些
[00:10:55.600 --> 00:10:57.600]  特別是在煩囂的生活裡面
[00:10:57.600 --> 00:10:59.600]  我們留下時間親近主
[00:10:59.600 --> 00:11:01.600]  然後我們才服事
[00:11:01.600 --> 00:11:03.600]  這個讀法是很好的
[00:11:03.600 --> 00:11:05.600]  這個理解是很好的
[00:11:05.600 --> 00:11:07.600]  造就了很多人
[00:11:07.600 --> 00:11:09.600]  以往我們看這個故事的時候
[00:11:09.600 --> 00:11:11.600]  都是一個很好的提醒
[00:11:11.600 --> 00:11:13.600]  特別一些大忙人
[00:11:13.600 --> 00:11:15.600]  很喜歡工作的人
[00:11:15.600 --> 00:11:17.600]  對於我來說
[00:11:17.600 --> 00:11:19.600]  是喔,需要坐在耶穌的腳前
[00:11:19.600 --> 00:11:21.600]  來聽一聽道
[00:11:21.600 --> 00:11:23.600]  但我們今天思考到女性侍奉的時候
[00:11:23.600 --> 00:11:25.600]  我們不妨看一下
[00:11:25.600 --> 00:11:27.600]  其實這個是不是故事的全部
[00:11:27.600 --> 00:11:29.600]  還是我們更加要深入去理解
[00:11:29.600 --> 00:11:31.600]  大家要留意
[00:11:31.600 --> 00:11:33.600]  這裡是路加福音
[00:11:33.600 --> 00:11:35.600]  福音書很多時候
[00:11:35.600 --> 00:11:37.600]  是寫給當時第一世紀的教會
[00:11:37.600 --> 00:11:39.600]  這裡說到
[00:11:39.600 --> 00:11:41.600]  家
[00:11:41.600 --> 00:11:43.600]  在家
[00:11:43.600 --> 00:11:45.600]  發生了一件事
[00:11:45.600 --> 00:11:47.600]  兩個姐妹和耶穌之間
[00:11:47.600 --> 00:11:49.600]  可能有些爭拗等等
[00:11:49.600 --> 00:11:51.600]  你要知道
[00:11:51.600 --> 00:11:53.600]  當時第一世紀的時候
[00:11:53.600 --> 00:11:55.600]  他們看路加福音
[00:11:55.600 --> 00:11:57.600]  第一代的信眾
[00:11:57.600 --> 00:11:59.600]  第一代的聽眾
[00:11:59.600 --> 00:12:01.600]  他們看見路加福音的時候
[00:12:01.600 --> 00:12:03.600]  他們不會想起我們教會
[00:12:03.600 --> 00:12:05.600]  有一個公眾的
[00:12:05.600 --> 00:12:07.600]  建築物,然後我們在那裡
[00:12:07.600 --> 00:12:09.600]  去聚會
[00:12:09.600 --> 00:12:11.600]  他們所有的
[00:12:11.600 --> 00:12:13.600]  聚會的方式都是在家庭裡面
[00:12:13.600 --> 00:12:15.600]  所以你在
[00:12:15.600 --> 00:12:17.600]  新約的聖經裡面
[00:12:17.600 --> 00:12:19.600]  你都留意到這樣的線索
[00:12:19.600 --> 00:12:21.600]  有些經文告訴我們
[00:12:21.600 --> 00:12:23.600]  教會是在哪裡發生的呢
[00:12:23.600 --> 00:12:25.600]  就不是一個公共的場合
[00:12:25.600 --> 00:12:27.600]  而是一個家裡面發生的
[00:12:27.600 --> 00:12:29.600]  所以那些真的叫做
[00:12:29.600 --> 00:12:31.600]  House Churches
[00:12:31.600 --> 00:12:33.600]  或者Home Churches
[00:12:33.600 --> 00:12:35.600]  是在家庭裡面發生的
[00:12:35.600 --> 00:12:37.600]  是的,士郎傳第十六章
[00:12:37.600 --> 00:12:39.600]  保羅去到
[00:12:39.600 --> 00:12:41.600]  菲律賓
[00:12:41.600 --> 00:12:43.600]  菲律賓,那裡有一個人
[00:12:43.600 --> 00:12:45.600]  去招待他
[00:12:45.600 --> 00:12:47.600]  招待不是純粹弄東西給他吃這麼簡單
[00:12:47.600 --> 00:12:49.600]  而是在家裡面有
[00:12:49.600 --> 00:12:51.600]  教會,在那裡有聚會
[00:12:51.600 --> 00:12:53.600]  女底亞的家裡面
[00:12:53.600 --> 00:12:55.600]  這個是女人,女底亞
[00:12:55.600 --> 00:12:57.600]  Lydia的家裡面
[00:12:57.600 --> 00:12:59.600]  有一些弟兄姊妹在那裡聚會
[00:12:59.600 --> 00:13:01.600]  十二章十二節,士郎傳
[00:13:01.600 --> 00:13:03.600]  講到彼得
[00:13:03.600 --> 00:13:05.600]  出監,然後去了一個地方
[00:13:05.600 --> 00:13:07.600]  去到教會
[00:13:07.600 --> 00:13:09.600]  弟兄姊妹的裡面
[00:13:09.600 --> 00:13:11.600]  是什麼地方呢
[00:13:11.600 --> 00:13:13.600]  是馬可約翰的母親
[00:13:13.600 --> 00:13:15.600]  瑪麗亞,也是叫瑪麗亞
[00:13:15.600 --> 00:13:17.600]  但是另一個瑪麗亞,在她家裡面發生的
[00:13:17.600 --> 00:13:19.600]  那裡有很多人在那裡聚集
[00:13:19.600 --> 00:13:21.600]  去到禱告
[00:13:21.600 --> 00:13:23.600]  哥羅西書第四章
[00:13:23.600 --> 00:13:25.600]  講到老底家的弟兄姊妹的時候
[00:13:25.600 --> 00:13:27.600]  有一個姊妹叫做
[00:13:27.600 --> 00:13:29.600]  靈法和她家裡面的
[00:13:29.600 --> 00:13:31.600]  教會
[00:13:31.600 --> 00:13:33.600]  家裡面的教會
[00:13:33.600 --> 00:13:35.600]  所以當時他們提到
[00:13:35.600 --> 00:13:37.600]  教會的時候,他們就想起家
[00:13:37.600 --> 00:13:39.600]  所以瑪麗亞的故事
[00:13:39.600 --> 00:13:41.600]  也是在一個家裡面
[00:13:41.600 --> 00:13:43.600]  來發生的
[00:13:43.600 --> 00:13:45.600]  甚至瑪麗亞
[00:13:45.600 --> 00:13:47.600]  所做的事,她說事後
[00:13:47.600 --> 00:13:49.600]  事後的事太多
[00:13:49.600 --> 00:13:51.600]  其實這個字,是後來
[00:13:51.600 --> 00:13:53.600]  來去形容,執事
[00:13:53.600 --> 00:13:55.600]  和侍奉的詞彙
[00:13:55.600 --> 00:13:57.600]  所以
[00:13:57.600 --> 00:13:59.600]  路加不是在講飯廳
[00:13:59.600 --> 00:14:01.600]  客廳的一種風波
[00:14:01.600 --> 00:14:03.600]  而是在講
[00:14:03.600 --> 00:14:05.600]  一個家庭的教會裡面
[00:14:05.600 --> 00:14:07.600]  侍奉的角色和功能
[00:14:07.600 --> 00:14:09.600]  不同
[00:14:09.600 --> 00:14:11.600]  大家記得
[00:14:11.600 --> 00:14:13.600]  以前的社會
[00:14:13.600 --> 00:14:15.600]  和我們現在的社會,是有分別的
[00:14:15.600 --> 00:14:17.600]  第一世紀特別
[00:14:17.600 --> 00:14:19.600]  那個近東的社會
[00:14:19.600 --> 00:14:21.600]  那個社會的空間
[00:14:21.600 --> 00:14:23.600]  是分得很清楚的
[00:14:23.600 --> 00:14:25.600]  分得很清楚,男與女
[00:14:25.600 --> 00:14:27.600]  這個地方是屬於你的
[00:14:27.600 --> 00:14:29.600]  是女人的
[00:14:29.600 --> 00:14:31.600]  這個地方是屬於我的
[00:14:31.600 --> 00:14:33.600]  是男人的
[00:14:33.600 --> 00:14:35.600]  我們華人的傳統文化都會這樣講的
[00:14:35.600 --> 00:14:37.600]  男主外,女主內
[00:14:37.600 --> 00:14:39.600]  女人要三從四德等等
[00:14:39.600 --> 00:14:41.600]  女人要三從四德等等
[00:14:41.600 --> 00:14:43.600]  甚至今天
[00:14:43.600 --> 00:14:45.600]  一些比較保守的地方,都是這樣分的
[00:14:45.600 --> 00:14:47.600]  譬如你今天去
[00:14:47.600 --> 00:14:49.600]  西牆,耶路撒冷西牆
[00:14:49.600 --> 00:14:51.600]  他們都是分開男女的
[00:14:51.600 --> 00:14:53.600]  男女去到
[00:14:53.600 --> 00:14:55.600]  碰那個西牆的時候
[00:14:55.600 --> 00:14:57.600]  男人碰那個西牆是比較漂亮的
[00:14:57.600 --> 00:14:59.600]  在裏面的
[00:14:59.600 --> 00:15:01.600]  他們見的東西是比較多的
[00:15:01.600 --> 00:15:03.600]  日曬雨淋的時候
[00:15:03.600 --> 00:15:05.600]  他們可以鑽進去裏面的,有個會堂在裏面的
[00:15:05.600 --> 00:15:07.600]  也是貼著西牆的
[00:15:07.600 --> 00:15:09.600]  女人就在外面的
[00:15:09.600 --> 00:15:11.600]  你不喜歡曬的,你就擔遮
[00:15:11.600 --> 00:15:13.600]  這個是男的區域
[00:15:13.600 --> 00:15:15.600]  這個是女人的區域,分得很清楚的
[00:15:15.600 --> 00:15:17.600]  我有很多次去巴勒斯坦地
[00:15:17.600 --> 00:15:19.600]  有時候是一個人去的
[00:15:19.600 --> 00:15:21.600]  有時候去conference
[00:15:21.600 --> 00:15:23.600]  或者去
[00:15:23.600 --> 00:15:25.600]  做一些工作等等
