
[00:00:00.000 --> 00:00:03.640]  大家好,我們今天看這篇經文
[00:09:20.760 --> 00:09:26.120]  哇 能夠幫那些不認識的人認識真理
[00:09:26.120 --> 00:09:28.160]  我不知道大家
[00:09:28.160 --> 00:09:29.960]  做我們基督徒的時候
[00:09:29.960 --> 00:09:33.320]  有沒有這種的優越感
[00:09:33.320 --> 00:09:36.920]  我就記得我以前在大學的時候讀書
[00:09:36.920 --> 00:09:38.960]  那間大學是一個大學城
[00:09:38.960 --> 00:09:41.080]  就是一個城鎮小小的
[00:09:41.080 --> 00:09:43.640]  那間學校我去到讀書
[00:09:43.640 --> 00:09:45.880]  我就為了求學而已
[00:09:45.880 --> 00:09:47.640]  後來傳聞
[00:09:47.640 --> 00:09:50.680]  那間學校出名是Party學校
[00:09:50.680 --> 00:09:53.080]  就是說那些人很喜歡開Party
[00:09:53.080 --> 00:09:54.880]  真的是一到週末
[00:09:54.880 --> 00:09:58.160]  很多人在那裡吵
[00:09:58.160 --> 00:10:02.000]  你知道那些男女去這些地方
[00:10:02.000 --> 00:10:05.160]  都很隨便男女的關係等等
[00:10:05.160 --> 00:10:08.200]  這個似乎是一個風氣
[00:10:08.200 --> 00:10:10.360]  有一次我就和一些
[00:10:10.360 --> 00:10:15.000]  通常週末我們就在教會裡面
[00:10:15.000 --> 00:10:16.520]  我們有一些茶經班
[00:10:16.520 --> 00:10:17.560]  中文茶經班
[00:10:17.560 --> 00:10:20.400]  當時我就是一起和一班的大堅之會
[00:10:20.400 --> 00:10:22.600]  我又負責帶茶經
[00:10:22.600 --> 00:10:24.600]  覺得自己都不錯
[00:10:24.600 --> 00:10:27.480]  其實很多的問題
[00:10:27.480 --> 00:10:28.880]  年輕的時候
[00:10:28.880 --> 00:10:32.640]  自己都很多東西要去面對自己的黑暗面
[00:10:32.640 --> 00:10:34.640]  我記得有一次我就
[00:10:34.640 --> 00:10:37.560]  我們一班的茶經班的特點節目
[00:10:37.560 --> 00:10:38.800]  就去到Downtown
[00:10:38.800 --> 00:10:39.920]  就是最熱鬧的地方
[00:10:39.920 --> 00:10:43.040]  你怎知道很多的那些學生
[00:10:43.040 --> 00:10:44.920]  我突然間有一個很奇怪的感覺
[00:10:44.920 --> 00:10:47.880]  覺得自己很清高很霸壁
[00:10:47.880 --> 00:10:50.480]  這班人是Party的
[00:10:50.480 --> 00:10:52.960]  他們是很亂來的
[00:10:52.960 --> 00:10:56.880]  就覺得自己很崇高
[00:10:56.880 --> 00:10:59.280]  後來想想真的非常幼稚
[00:10:59.280 --> 00:11:03.160]  這個神非常厭惡的一種想法
[00:11:03.160 --> 00:11:06.560]  有時候我們不知不覺有了一些宗教
[00:11:06.560 --> 00:11:08.840]  有了和神的關係
[00:11:08.840 --> 00:11:13.920]  我們有一種屬靈的優越
[00:11:13.920 --> 00:11:14.720]  其實我們想想
[00:11:14.720 --> 00:11:17.240]  我們到處見到我們的朋友
[00:11:17.240 --> 00:11:19.200]  或者我們的同事
[00:11:19.200 --> 00:11:20.720]  說他們的價值觀
[00:11:20.720 --> 00:11:23.000]  或者道德標準跟我們很不同
[00:11:23.000 --> 00:11:25.200]  我不知道你怎樣看
[00:11:25.200 --> 00:11:27.040]  你覺得會不會自己
[00:11:27.040 --> 00:11:31.160]  我們好像高一些
[00:11:31.160 --> 00:11:33.440]  耶穌基督專門去那裡呢
[00:11:33.440 --> 00:11:35.520]  祂專門去那些罪人
[00:11:35.520 --> 00:11:38.320]  敘利的那班人當中
[00:11:38.320 --> 00:11:40.240]  去讓他們認識福音
[00:11:40.240 --> 00:11:43.280]  耶穌基督專門去撒瑪利亞的地方
[00:11:43.280 --> 00:11:46.760]  去跟那個婦人談道
[00:11:46.760 --> 00:11:50.320]  這個婦人道德不是好
[00:11:50.320 --> 00:11:53.760]  其實我們蒙恩得救的人
[00:11:53.760 --> 00:11:57.880]  正是我們蒙受神的恩典的時候
[00:11:57.880 --> 00:12:00.360]  我們是罪人
[00:12:00.360 --> 00:12:02.040]  我們是不配的
[00:12:02.040 --> 00:12:04.000]  我們有了這個身份
[00:12:04.000 --> 00:12:05.400]  其實是白白的
[00:12:05.400 --> 00:12:07.200]  以致我們應該好好珍惜
[00:12:07.200 --> 00:12:08.760]  我們這個身份
[00:12:08.760 --> 00:12:10.760]  好好地謙卑在神裡面
[00:12:10.760 --> 00:12:14.200]  做我們要成長和我們的使命
[00:12:14.200 --> 00:12:16.480]  或者我們再看看猶太人
[00:12:16.480 --> 00:12:19.720]  他們就覺得自己很高超
[00:12:19.720 --> 00:12:21.240]  但是實際的生命是怎樣呢
[00:12:21.240 --> 00:12:23.920]  那個內涵是怎樣呢
[00:12:23.920 --> 00:12:25.920]  保羅跟他們說
[00:12:25.920 --> 00:12:27.680]  他說21節
[00:12:27.680 --> 00:12:30.120]  那麼你者教導別人的
[00:12:30.120 --> 00:12:31.840]  還不教導自己嗎
[00:12:31.840 --> 00:12:34.320]  你者宣講不可偷竊的
[00:12:34.320 --> 00:12:35.920]  自己還偷竊嗎
[00:12:35.920 --> 00:12:39.920]  你者說不可姦淫的
[00:12:39.920 --> 00:12:41.840]  自己還姦淫
[00:12:41.840 --> 00:12:43.800]  你者厭惡偶像的
[00:12:43.800 --> 00:12:48.520]  自己還搶劫妙中之物嗎
[00:12:48.520 --> 00:12:50.480]  你者以律法誇厚的
[00:12:50.480 --> 00:12:52.680]  自己倒犯律法
[00:12:52.680 --> 00:12:54.040]  羞辱神
[00:12:54.040 --> 00:12:56.080]  神的名在外邦人中
[00:12:56.080 --> 00:12:58.240]  因你們受褻瀆
[00:12:58.240 --> 00:13:01.800]  正如經上所記的
[00:13:01.800 --> 00:13:03.200]  表面很光榮
[00:13:03.200 --> 00:13:05.120]  自己看自己很光榮
[00:13:05.120 --> 00:13:08.640]  但是保羅就去挑戰他
[00:13:08.640 --> 00:13:10.440]  去讓他們看看
[00:13:10.440 --> 00:13:12.560]  你說得好
[00:13:12.560 --> 00:13:13.760]  你能不能做到
[00:13:13.760 --> 00:13:14.560]  你見人這樣做
[00:13:14.560 --> 00:13:16.320]  你能不能教育自己呢
[00:13:16.320 --> 00:13:17.480]  這個提到
[00:13:17.480 --> 00:13:21.520]  很能看到我們信徒
[00:13:21.520 --> 00:13:24.480]  究竟是否講一套做一套
[00:13:24.480 --> 00:13:26.080]  這裡說到
[00:13:26.080 --> 00:13:27.600]  你講的那些
[00:13:27.600 --> 00:13:29.680]  你自己能不能教育自己
[00:13:29.680 --> 00:13:30.240]  教育自己
[00:13:30.240 --> 00:13:32.880]  就是說你要去實踐
[00:13:32.880 --> 00:13:34.880]  特別說到三方面
[00:13:34.880 --> 00:13:35.840]  這個很嚴重
[00:13:35.840 --> 00:13:39.240]  在十戒裡面的戒條
[00:13:39.240 --> 00:13:40.040]  不要偷竊
[00:13:40.040 --> 00:13:41.160]  不要姦淫
[00:13:41.160 --> 00:13:44.280]  還有就是我們跟神的關係方面
[00:13:44.280 --> 00:13:46.080]  我們厭惡偶像
[00:13:46.080 --> 00:13:47.560]  你們既然是厭惡偶像
[00:13:47.560 --> 00:13:49.320]  做了一件什麼事呢
[00:13:49.320 --> 00:13:50.960]  因為當時的外邦偶像
[00:13:50.960 --> 00:13:52.200]  有金有銀做的
[00:13:52.200 --> 00:13:53.400]  都很值錢的
[00:13:53.400 --> 00:13:55.080]  你們就眼見心謀
[00:13:55.080 --> 00:13:57.200]  拿了這些去取利
[00:13:57.200 --> 00:13:58.160]  這樣也行
[00:13:58.160 --> 00:14:00.360]  這是神所厭惡的物
[00:14:00.360 --> 00:14:03.360]  你們竟然都要拿
[00:14:03.360 --> 00:14:05.200]  不節的物你們都要去取
[00:14:05.200 --> 00:14:07.480]  那你是否一致的人呢
[00:14:07.480 --> 00:14:10.480]  非常之不一致
[00:14:10.480 --> 00:14:11.840]  其實猶太人
[00:14:11.840 --> 00:14:15.160]  是以為自己很有公義
[00:14:15.160 --> 00:14:17.200]  但實質上是怎樣呢
[00:14:17.200 --> 00:14:20.600]  其實神要他們有這個子民
[00:14:20.600 --> 00:14:21.640]  呼召他們
[00:14:21.640 --> 00:14:24.600]  但他們都要個別歸向神
[00:14:24.600 --> 00:14:26.400]  不是說所有的猶太人
[00:14:26.400 --> 00:14:28.600]  就是真正的猶太人
[00:14:28.600 --> 00:14:31.240]  都要歸向神
[00:14:31.240 --> 00:14:33.360]  他們覺得有的東西
[00:14:33.360 --> 00:14:34.960]  就以為是自己擁有
[00:14:34.960 --> 00:14:36.840]  其實律法給他們
[00:14:36.840 --> 00:14:40.960]  是一個師傅
[00:14:40.960 --> 00:14:42.040]  引導他們知道
[00:14:42.040 --> 00:14:43.760]  原來自己神的公義是這樣
[00:14:43.760 --> 00:14:45.120]  他們達不到
[00:14:45.120 --> 00:14:48.000]  以致他們要尋找耶穌基督
[00:14:48.000 --> 00:14:50.120]  當耶穌來到的時候
[00:14:50.120 --> 00:14:53.000]  他們就可以得著這個救恩
[00:14:53.000 --> 00:14:54.520]  但很可惜猶太人
[00:14:54.520 --> 00:14:55.920]  他拿了這些律法
[00:14:55.920 --> 00:14:56.920]  我是神的子民
[00:14:56.920 --> 00:14:59.280]  我自己就有了這個
[00:14:59.280 --> 00:15:00.840]  很崇高的
[00:15:00.840 --> 00:15:02.440]  一個超然於萬
[00:15:02.440 --> 00:15:05.160]  就是其他各國的一個身份
[00:15:05.160 --> 00:15:06.960]  覺得自己有律法
[00:15:06.960 --> 00:15:10.000]  我就可以很明白事理
[00:15:10.000 --> 00:15:12.640]  跟神很有關係的時候
[00:15:12.640 --> 00:15:16.720]  已經覺得表面上很風光
[00:15:16.720 --> 00:15:20.320]  但是屬靈的生命是很驕傲
[00:15:20.320 --> 00:15:22.320]  以致真正的救恩
[00:15:22.320 --> 00:15:23.920]  耶穌基督來到的時候
[00:15:23.920 --> 00:15:26.160]  他們加以拒絕
[00:15:26.160 --> 00:15:28.080]  因為他們太過驕傲
[00:15:28.080 --> 00:15:29.520]  他不需要一位
[00:15:29.520 --> 00:15:31.080]  所謂這麼低微的
[00:15:31.080 --> 00:15:33.440]  一位耶穌基督成為他的救主
[00:15:33.440 --> 00:15:36.040]  他不信得過他
[00:15:36.040 --> 00:15:38.880]  這個就是猶太人的光景
[00:15:38.880 --> 00:15:40.920]  或者我們看看我們自己
[00:15:40.920 --> 00:15:44.080]  其實我們基督徒的生命
[00:15:44.080 --> 00:15:46.480]  我們要很小心
[00:15:46.480 --> 00:15:50.120]  我們會不會很懂得很多聖經
[00:15:50.120 --> 00:15:51.600]  劉伯福在一個堂會
[00:15:51.600 --> 00:15:53.200]  很強調聖經的教導
[00:15:53.200 --> 00:15:53.880]  真理的教導
[00:15:53.880 --> 00:15:55.040]  這個是好的
[00:15:55.040 --> 00:15:56.560]  但是有時候我們聽到的時候
[00:15:56.560 --> 00:15:58.160]  只是我們這麼看重
[00:15:58.160 --> 00:16:00.680]  那個基要的教育的時候
[00:16:00.680 --> 00:16:01.200]  我們就覺得
[00:16:01.200 --> 00:16:03.720]  好啊 我們得到好的養料
[00:16:03.720 --> 00:16:06.960]  我們去查經查經的時候
[00:16:06.960 --> 00:16:11.280]  我們就感覺上很屬靈
[00:16:11.280 --> 00:16:14.400]  但是猶太人都是這樣
[00:16:14.400 --> 00:16:16.360]  當我們看到這些的時候
[00:16:16.360 --> 00:16:18.040]  我們很多的知識
[00:16:18.040 --> 00:16:20.440]  知道什麼是對的 不對的時候
[00:16:20.440 --> 00:16:22.680]  我們未必去教自己
[00:16:22.680 --> 00:16:24.480]  就是去教自己
[00:16:24.480 --> 00:16:26.200]  去進了自己的裡面
[00:16:26.200 --> 00:16:30.400]  我們很可能就是有一套的價值觀
[00:16:30.400 --> 00:16:32.400]  我們就會去看外面
[00:16:32.400 --> 00:16:34.400]  我們看其他人
[00:16:34.400 --> 00:16:37.880]  很快我們知道同性戀是不對的
[00:16:37.880 --> 00:16:39.560]  這些人真是不對
[00:16:39.560 --> 00:16:43.400]  但是我們怎樣去愛這些有需要的人
[00:16:43.400 --> 00:16:45.560]  他們都是神所愛
[00:16:45.560 --> 00:16:48.400]  我們用什麼眼光去看人
[00:16:48.400 --> 00:16:50.560]  恐怕好像法律賽人
[00:16:50.560 --> 00:16:55.400]  他們自然會批評別人
[00:16:55.400 --> 00:16:57.360]  看別人的問題
[00:16:57.360 --> 00:16:59.240]  但是自己做不到
[00:16:59.240 --> 00:17:02.200]  耶穌基督就是跟那些門徒
[00:17:02.200 --> 00:17:04.680]  警告他們 提醒他們
[00:17:04.680 --> 00:17:06.360]  那些法律賽人就是這樣
[00:17:06.360 --> 00:17:08.120]  他們只是說
[00:17:08.120 --> 00:17:10.200]  不懂怎樣真正做
[00:17:10.200 --> 00:17:14.480]  在馬立法第23章第三節
[00:17:14.480 --> 00:17:15.520]  主耶穌說
[00:17:15.520 --> 00:17:18.640]  所以凡他們所吩咐你們的
[00:17:18.640 --> 00:17:21.760]  你們都要謹守遵行
[00:17:21.760 --> 00:17:24.160]  但不要效法他們的行為
[00:17:24.160 --> 00:17:27.640]  因為他們能說不能行
[00:17:27.640 --> 00:17:30.040]  能說不能行
[00:17:30.040 --> 00:17:31.200]  說吧
[00:17:31.200 --> 00:17:32.840]  我們會不會都是這樣
[00:17:32.840 --> 00:17:35.560]  我們會不會有福音
[00:17:35.560 --> 00:17:36.440]  我們來到了
[00:17:36.440 --> 00:17:37.840]  我們接受了主耶穌基督
[00:17:37.840 --> 00:17:41.920]  會不會走回去猶太人的光景
[00:17:41.920 --> 00:17:43.840]  聖經就提醒我們
[00:17:43.840 --> 00:17:45.040]  如果我們熟讀聖經
[00:17:45.040 --> 00:17:46.680]  我們認識聖經的時候
[00:17:46.680 --> 00:17:48.160]  我們要謙卑
[00:17:48.160 --> 00:17:51.720]  在提摩太前書第四章十六節
[00:17:51.720 --> 00:17:53.960]  有句話
[00:17:53.960 --> 00:17:55.680]  保羅勸遍提摩太
[00:17:55.680 --> 00:17:59.560]  要謹慎自己和自己的教導
[00:17:59.560 --> 00:18:02.000]  要在這些事上行心
[00:18:02.000 --> 00:18:03.400]  因為這樣做
[00:18:03.400 --> 00:18:04.720]  既能救自己
[00:18:04.720 --> 00:18:07.200]  又能夠聽你的人
