
[00:00:00.000 --> 00:00:02.000]  我們一起同心的禱告
[00:09:27.000 --> 00:09:30.000]  他誇獎的是這個不義的管家
[00:09:31.000 --> 00:09:32.000]  而是聰明
[00:09:32.000 --> 00:09:34.000]  這個主人只是讚他聰明
[00:09:34.000 --> 00:09:36.000]  懂得用錢收買人心
[00:09:36.000 --> 00:09:38.000]  為自己鋪後路
[00:09:38.000 --> 00:09:40.000]  去解決面前的危機
[00:09:40.000 --> 00:09:44.000]  比喻的內容就停在八節的上
[00:09:44.000 --> 00:09:46.000]  而八節的下
[00:09:46.000 --> 00:09:48.000]  是一個轉接句
[00:09:48.000 --> 00:09:51.000]  因為這個轉接詞就是
[00:09:51.000 --> 00:09:53.000]  耶穌在盡心去解釋
[00:09:53.000 --> 00:09:55.000]  為什麼主人要誇耀
[00:09:55.000 --> 00:09:58.000]  誇著養這個管家的原因
[00:09:59.000 --> 00:10:01.000]  八節的下這樣說
[00:10:01.000 --> 00:10:04.000]  因為今世之子應付自己世代
[00:10:04.000 --> 00:10:07.000]  比光明之子更加精明
[00:10:07.000 --> 00:10:10.000]  今世之子就是那些
[00:10:10.000 --> 00:10:12.000]  在現今這個世代
[00:10:12.000 --> 00:10:14.000]  受到情慾支配的人
[00:10:14.000 --> 00:10:17.000]  相對光明之子就是一個
[00:10:17.000 --> 00:10:19.000]  遵行上帝旨意的人
[00:10:19.000 --> 00:10:22.000]  耶穌的意思是
[00:10:22.000 --> 00:10:24.000]  屬於這個世界的人
[00:10:24.000 --> 00:10:27.000]  在今世我們為自己將來在地上的好處
[00:10:28.000 --> 00:10:29.000]  我們願意花的心思意念
[00:10:29.000 --> 00:10:32.000]  竟然常常被我們屬於上帝的人
[00:10:32.000 --> 00:10:35.000]  為了神國有永恆價值的東西
[00:10:35.000 --> 00:10:38.000]  所以願意花的努力其實是多很多的
[00:10:38.000 --> 00:10:40.000]  耶穌這番說話
[00:10:40.000 --> 00:10:43.000]  或多或少有些許的譴責
[00:10:43.000 --> 00:10:45.000]  也是一個提醒
[00:10:45.000 --> 00:10:47.000]  也都深信
[00:10:47.000 --> 00:10:49.000]  是一個很普遍的事實
[00:10:49.000 --> 00:10:51.000]  當我們在地上生活的日子
[00:10:51.000 --> 00:10:53.000]  柴米油鹽
[00:10:53.000 --> 00:10:55.000]  樣樣都是錢
[00:10:56.000 --> 00:10:58.000]  穿好一點 住好一點 穿好一點
[00:10:58.000 --> 00:11:00.000]  用好一點
[00:11:00.000 --> 00:11:02.000]  我們有即時的回報
[00:11:02.000 --> 00:11:05.000]  我們處理地上的世務
[00:11:05.000 --> 00:11:07.000]  我們顧念一些很埋身的需要
[00:11:07.000 --> 00:11:09.000]  埋身的安舒
[00:11:09.000 --> 00:11:12.000]  比起關心天家將來很多的福樂
[00:11:12.000 --> 00:11:14.000]  確實好像踏實很多
[00:11:14.000 --> 00:11:17.000]  容易很多 近很多
[00:11:17.000 --> 00:11:21.000]  當然上帝也顧念我們肉身很多的需要
[00:11:21.000 --> 00:11:24.000]  容讓人在牢籠裏面去享福
[00:11:25.000 --> 00:11:26.000]  去享受上帝的供應
[00:11:26.000 --> 00:11:29.000]  但是神也都很看重
[00:11:29.000 --> 00:11:31.000]  究竟我們有多緊張
[00:11:31.000 --> 00:11:33.000]  為永恆的事去做準備
[00:11:33.000 --> 00:11:37.000]  所以今天這段經文的重點就是
[00:11:37.000 --> 00:11:40.000]  耶穌要引導人有個新的屬靈視野
[00:11:40.000 --> 00:11:42.000]  去理財
[00:11:42.000 --> 00:11:44.000]  講完比喻之後
[00:11:44.000 --> 00:11:47.000]  來到經文的下面第二個部分
[00:11:47.000 --> 00:11:49.000]  第九節到第十三節
[00:11:49.000 --> 00:11:51.000]  耶穌藉著上文的比喻
[00:11:52.000 --> 00:11:55.000]  一直有延伸的教導和應用
[00:11:55.000 --> 00:11:57.000]  我們看第九節
[00:11:57.000 --> 00:11:59.000]  我告訴你們
[00:11:59.000 --> 00:12:02.000]  要藉著那不義的錢財結交朋友
[00:12:02.000 --> 00:12:04.000]  到了錢財沒用的時候
[00:12:04.000 --> 00:12:08.000]  他們可以接你到永遠的住處
[00:12:08.000 --> 00:12:11.000]  如果上文的比喻提到
[00:12:11.000 --> 00:12:15.000]  局管家願意捨棄眼前的錢財
[00:12:15.000 --> 00:12:17.000]  為將來鋪路
[00:12:17.000 --> 00:12:19.000]  我們作為上帝的兒女
[00:12:20.000 --> 00:12:23.000]  耶穌教導門徒更應該善用地上的錢財
[00:12:23.000 --> 00:12:25.000]  為永恆去鋪路
[00:12:25.000 --> 00:12:29.000]  我們看見其實在第九節
[00:12:29.000 --> 00:12:33.000]  原文裡這個不義的錢財
[00:12:33.000 --> 00:12:36.000]  錢財這個字其實是亞難文
[00:12:36.000 --> 00:12:38.000]  它的「馬門」
[00:12:38.000 --> 00:12:41.000]  十一節的錢財原文都是「馬門」
[00:12:41.000 --> 00:12:43.000]  十三節更加是「馬門」
[00:12:43.000 --> 00:12:45.000]  九節十三節裡面
[00:12:45.000 --> 00:12:49.000]  錢財這些字的原文全部都是「馬門」
[00:12:50.000 --> 00:12:52.000]  馬門的意思是財富
[00:12:52.000 --> 00:12:55.000]  原意就是人去依靠的東西
[00:12:55.000 --> 00:12:58.000]  似乎耶穌在這裡要強調
[00:12:58.000 --> 00:13:02.000]  錢財往往是人很依靠的東西
[00:13:02.000 --> 00:13:05.000]  馬門在猶太的文化裡
[00:13:05.000 --> 00:13:09.000]  被看為代表錢財的一個邪神
[00:13:09.000 --> 00:13:13.000]  財富本來就是宗聖
[00:13:13.000 --> 00:13:17.000]  為什麼耶穌要用一個不義的馬門去描述呢
[00:13:19.000 --> 00:13:21.000]  不義的錢財不是只用一些
[00:13:21.000 --> 00:13:26.000]  不合道德的途徑去賺回來的錢
[00:13:26.000 --> 00:13:29.000]  不義我想有雙重的意思
[00:13:29.000 --> 00:13:32.000]  首先錢只是可以今世去使用
[00:13:32.000 --> 00:13:34.000]  我們臨到永恆的
[00:13:34.000 --> 00:13:36.000]  但是這些錢財富可以滿足
[00:13:36.000 --> 00:13:39.000]  我們世俗很多的慾望
[00:13:39.000 --> 00:13:41.000]  有很大的吸引力
[00:13:41.000 --> 00:13:43.000]  很容易成為我們的依靠
[00:13:44.000 --> 00:13:49.000]  有很大的危機去爭取我們和上帝的忠心
[00:13:49.000 --> 00:13:53.000]  所以假如上文的管家
[00:13:53.000 --> 00:13:55.000]  他懂得用當下的錢財
[00:13:55.000 --> 00:13:57.000]  為將來日子去鋪路
[00:13:57.000 --> 00:13:59.000]  作為上帝國的人
[00:13:59.000 --> 00:14:01.000]  更加應該懂得
[00:14:01.000 --> 00:14:04.000]  將一些容易成為人試探的錢財
[00:14:04.000 --> 00:14:08.000]  轉化成為有永恆價值的東西
[00:14:08.000 --> 00:14:10.000]  所以耶穌接著就說了
[00:14:11.000 --> 00:14:15.000]  要用不義的金錢去結交朋友
[00:14:15.000 --> 00:14:18.000]  什麼叫做用不義的金錢去結交朋友
[00:14:18.000 --> 00:14:20.000]  在老家的敘事裏面
[00:14:20.000 --> 00:14:23.000]  可以使用錢去鎮制窮人
[00:14:23.000 --> 00:14:25.000]  實際的行動
[00:14:25.000 --> 00:14:27.000]  或者其他用財富
[00:14:27.000 --> 00:14:30.000]  去服侍人土上帝的喜悅
[00:14:30.000 --> 00:14:32.000]  而且在九節下就說
[00:14:32.000 --> 00:14:35.000]  當錢沒有用的時候
[00:14:35.000 --> 00:14:37.000]  他們可以接近到永恆
[00:14:37.000 --> 00:14:39.000]  永遠的住處裏面
[00:14:40.000 --> 00:14:41.000]  那他們是哪些人呢
[00:14:41.000 --> 00:14:42.000]  如果按字面解釋
[00:14:42.000 --> 00:14:45.000]  似乎就是那些你曾經接濟過
[00:14:45.000 --> 00:14:47.000]  服侍過的人
[00:14:47.000 --> 00:14:50.000]  將來會接待你到天家
[00:14:50.000 --> 00:14:53.000]  我相信這是一個寓意
[00:14:53.000 --> 00:14:55.000]  上帝會顧念那些
[00:14:55.000 --> 00:14:57.000]  不論色地上的財富
[00:14:57.000 --> 00:15:00.000]  願意很慷慨地付出
[00:15:00.000 --> 00:15:02.000]  與神同行的人
[00:15:02.000 --> 00:15:04.000]  在天上永恆的國度
[00:15:04.000 --> 00:15:06.000]  我們會得到回報
[00:15:06.000 --> 00:15:09.000]  不過我們仍然有很多事情不清楚
[00:15:10.000 --> 00:15:11.000]  具體來說
[00:15:11.000 --> 00:15:14.000]  怎樣才算藉著那些不義的錢財
[00:15:14.000 --> 00:15:16.000]  去結交朋友呢
[00:15:16.000 --> 00:15:19.000]  那我兇捐錢去慈善機構算不算
[00:15:19.000 --> 00:15:21.000]  或者說我開張信去
[00:15:21.000 --> 00:15:23.000]  我不下水服侍
[00:15:23.000 --> 00:15:25.000]  那算不算
[00:15:25.000 --> 00:15:27.000]  臨時十三章我們很熟悉
[00:15:27.000 --> 00:15:29.000]  他說如果將所有的財產
[00:15:29.000 --> 00:15:31.000]  救濟窮人
[00:15:31.000 --> 00:15:33.000]  又犧牲自己的身體
[00:15:33.000 --> 00:15:35.000]  讓人誇讚
[00:15:35.000 --> 00:15:37.000]  如果沒有愛仍然對我無益
[00:15:37.000 --> 00:15:39.000]  那如果我做了很多
[00:15:40.000 --> 00:15:41.000]  壞人的工作
[00:15:41.000 --> 00:15:43.000]  上到天下仇上帝說不算數
[00:15:43.000 --> 00:15:45.000]  那我豈不是很慘
[00:15:45.000 --> 00:15:48.000]  所以接下來的第十至十二節
[00:15:48.000 --> 00:15:50.000]  耶穌有盡心的解釋
[00:15:50.000 --> 00:15:54.000]  十至十二節看到三句的平衡句
[00:15:54.000 --> 00:15:56.000]  一直延伸地講述
[00:15:56.000 --> 00:15:59.000]  有一個字在十至十二節
[00:15:59.000 --> 00:16:01.000]  不停地重複
[00:16:01.000 --> 00:16:03.000]  就是「忠心」這個字
[00:16:03.000 --> 00:16:05.000]  是這三節經文裡的一個主題
[00:16:05.000 --> 00:16:09.000]  耶穌用了當時的主人
[00:16:10.000 --> 00:16:12.000]  奴隸或者家僕這個模式
[00:16:12.000 --> 00:16:15.000]  去表述上帝託付他的子民
[00:16:15.000 --> 00:16:18.000]  要做地上一個忠心的管家的關係
[00:16:18.000 --> 00:16:21.000]  十至十二節他這樣說
[00:16:21.000 --> 00:16:23.000]  人在最小的事上忠心
[00:16:23.000 --> 00:16:25.000]  在大的事上也忠心
[00:16:25.000 --> 00:16:27.000]  即是見微之處
[00:16:27.000 --> 00:16:29.000]  在小事上你忠心與否
[00:16:29.000 --> 00:16:32.000]  就揭示了這個人的生命
[00:16:32.000 --> 00:16:34.000]  很多的本質好與壞
[00:16:34.000 --> 00:16:37.000]  十至十二節就提到
[00:16:37.000 --> 00:16:39.000]  有些小事 有些大事
[00:16:40.000 --> 00:16:41.000]  究竟是甚麼呢
[00:16:41.000 --> 00:16:44.000]  十至十二節繼續有個延伸的講述
[00:16:44.000 --> 00:16:46.000]  十一節說
[00:16:46.000 --> 00:16:48.000]  如果你在不義的錢財上
[00:16:48.000 --> 00:16:50.000]  你不忠心
[00:16:50.000 --> 00:16:52.000]  誰將真實的錢財託付給你
[00:16:52.000 --> 00:16:56.000]  如果你在地上用錢的態度
[00:16:56.000 --> 00:16:59.000]  或是為了滿足我們個人的慾望
[00:16:59.000 --> 00:17:01.000]  我們不去顧念上帝永恆的事
[00:17:01.000 --> 00:17:03.000]  上帝又怎會將一些
[00:17:03.000 --> 00:17:06.000]  真實的福樂給我們呢
[00:17:06.000 --> 00:17:09.000]  這就是在上帝的國裡
[00:17:10.000 --> 00:17:11.000]  上帝的滿足和福分
[00:17:11.000 --> 00:17:16.000]  如果你在別人的東西上不忠心
[00:17:16.000 --> 00:17:19.000]  誰將你自己的東西給你
[00:17:19.000 --> 00:17:22.000]  我們很容易有個錯覺
[00:17:22.000 --> 00:17:24.000]  覺得錢是我自己賺回來的
[00:17:24.000 --> 00:17:26.000]  所以是我自己的
[00:17:26.000 --> 00:17:29.000]  人確實是要靠努力去賺取金錢
[00:17:29.000 --> 00:17:32.000]  而上帝也容讓人在綠綠裡享福
[00:17:32.000 --> 00:17:35.000]  但能夠工作的條件能力
[00:17:35.000 --> 00:17:37.000]  是上帝給我們的
[00:17:38.000 --> 00:17:40.000]  不要以為你勤力一定能夠工作
[00:17:40.000 --> 00:17:42.000]  有能力
[00:17:42.000 --> 00:17:44.000]  有條件去工作
[00:17:44.000 --> 00:17:46.000]  是上帝的賜予
[00:17:46.000 --> 00:17:48.000]  所以錢不是屬於自己
[00:17:48.000 --> 00:17:50.000]  是上帝給人的賞賜
[00:17:50.000 --> 00:17:53.000]  是神委託我們去管理
[00:17:53.000 --> 00:17:55.000]  如果在今生
[00:17:55.000 --> 00:17:58.000]  我們不願意按照上帝的期待
[00:17:58.000 --> 00:18:00.000]  上帝的價值觀去管理
[00:18:00.000 --> 00:18:02.000]  去託付給我們的錢財
[00:18:02.000 --> 00:18:04.000]  我們怎樣去期盼在天國裡
[00:18:04.000 --> 00:18:06.000]  得到那些真正
[00:18:07.000 --> 00:18:08.000]  得到好的福樂
[00:18:08.000 --> 00:18:10.000]  就是享受和上帝同在的那種生命
[00:18:10.000 --> 00:18:15.000]  當我初次閱讀經文的時候
[00:18:15.000 --> 00:18:17.000]  我有一點那種感覺
[00:18:17.000 --> 00:18:20.000]  信耶穌不是只有伯伯的救恩
[00:18:20.000 --> 00:18:22.000]  有一個永生的福樂嗎
[00:18:22.000 --> 00:18:24.000]  為甚麼上帝在這裡
[00:18:24.000 --> 00:18:26.000]  好像很論色斤斤計較
[00:18:26.000 --> 00:18:29.000]  你要善用我給你的財富
[00:18:29.000 --> 00:18:31.000]  去服侍其他人
[00:18:31.000 --> 00:18:34.000]  才可以得到在天上更大的福樂
[00:18:36.000 --> 00:18:37.000]  又或者為甚麼上帝
[00:18:37.000 --> 00:18:40.000]  自己不直接去供應給窮人的需要
[00:18:40.000 --> 00:18:42.000]  要那麼麻煩
[00:18:42.000 --> 00:18:44.000]  找過A感動A去服侍B
[00:18:44.000 --> 00:18:46.000]  為甚麼要搞那麼多事
[00:18:46.000 --> 00:18:49.000]  我相信上帝
[00:18:49.000 --> 00:18:51.000]  很著緊供應人的需要
[00:18:51.000 --> 00:18:53.000]  但與此同時
[00:18:53.000 --> 00:18:56.000]  更加要藉著一些私語的服侍
[00:18:56.000 --> 00:18:59.000]  去建立一個愛與被愛的關係
[00:18:59.000 --> 00:19:02.000]  一個充滿愛的群體
[00:19:02.000 --> 00:19:05.000]  去展現上帝一種美善的屬性
[00:19:06.000 --> 00:19:08.000]  順道如果不經歷了
[00:19:08.000 --> 00:19:10.000]  這些愛的服侍的操練
