
[00:00:00.000 --> 00:00:03.840]  不知道大家有沒有看過一本經典小說
[00:06:46.280 --> 00:06:51.240]  因為那時候英國、法國那些都是蠻荒地帶
[00:06:51.240 --> 00:06:53.520]  那些野蠻人住的
[00:06:53.520 --> 00:06:56.480]  所以那個時候
[00:06:56.480 --> 00:06:58.280]  以色列是最強盛
[00:06:58.280 --> 00:07:03.160]  無論是政治、經濟、文化、軍事、科技都是首屈一指
[00:07:03.160 --> 00:07:07.000]  論國都要向所羅門王進貢
[00:07:07.000 --> 00:07:10.720]  太平盛世、薄雲昌隆
[00:07:10.720 --> 00:07:16.080]  這個禱告第一部分就是讚美和感謝
[00:07:16.080 --> 00:07:19.760]  接著是有七個祈求
[00:07:19.760 --> 00:07:21.440]  或者七重的懇求
[00:07:21.440 --> 00:07:23.800]  是所羅門對上帝的祈求
[00:07:23.800 --> 00:07:27.120]  記載在第22節到第39節
[00:07:27.120 --> 00:07:33.920]  這七個祈求裏面有五個是很悲觀的
[00:07:33.920 --> 00:07:36.160]  五個都講到以色列人犯罪
[00:07:36.160 --> 00:07:40.240]  懇求上帝赦免
[00:07:40.240 --> 00:07:43.600]  我們來看看剛才大家讀的第22節
[00:07:43.600 --> 00:07:45.480]  人若得罪淪捨
[00:07:45.480 --> 00:07:47.480]  來到聖殿壇前獻祭
[00:07:47.480 --> 00:07:50.720]  所羅門就求上帝判斷是非
[00:07:50.720 --> 00:07:53.360]  獎善罰惡
[00:07:53.360 --> 00:07:55.840]  然後到第24節
[00:07:55.840 --> 00:07:58.640]  他就說如果以色列人得罪上帝
[00:07:58.640 --> 00:07:59.800]  以至打敗仗
[00:07:59.800 --> 00:08:01.440]  當他們迴轉的時候
[00:08:01.440 --> 00:08:05.800]  來到這個殿禱告就求神赦免請求
[00:08:05.800 --> 00:08:10.480]  每一個祈求都有一個若
[00:08:10.480 --> 00:08:11.400]  若果
[00:08:11.400 --> 00:08:13.600]  其實原文不是若的
[00:08:13.600 --> 00:08:15.440]  原文是當有一日
[00:08:15.440 --> 00:08:17.760]  英文就是if
[00:08:17.760 --> 00:08:20.600]  但是其實的原文是when
[00:08:20.600 --> 00:08:22.200]  if呢
[00:08:22.200 --> 00:08:24.440]  若就或者會發生或者不會發生
[00:08:24.440 --> 00:08:26.280]  但是所羅門的禱告裡面
[00:08:26.280 --> 00:08:28.800]  就是說將來有一日
[00:08:28.800 --> 00:08:31.280]  以色列人得罪上帝
[00:08:31.280 --> 00:08:32.520]  以至打敗仗的時候
[00:08:32.520 --> 00:08:33.760]  求上帝赦免
[00:08:33.760 --> 00:08:35.920]  這裡是第二個
[00:08:35.920 --> 00:08:38.120]  第三層的禱告
[00:08:38.120 --> 00:08:39.160]  就在第26節
[00:08:39.160 --> 00:08:40.280]  這裡沒有的
[00:08:40.280 --> 00:08:42.280]  但是我不想你讀太多
[00:08:42.280 --> 00:08:43.280]  但是
[00:08:43.280 --> 00:08:44.600]  他大致上講到
[00:08:44.600 --> 00:08:46.720]  若果以色列人得罪上帝
[00:08:46.720 --> 00:08:48.840]  以至天不下雨
[00:08:48.840 --> 00:08:52.200]  但是當他們承認過犯的時候
[00:08:52.200 --> 00:08:53.480]  來到這個殿禱告
[00:08:53.480 --> 00:08:55.440]  所羅門就求上帝赦免
[00:08:55.440 --> 00:08:56.560]  第三個
[00:08:56.560 --> 00:08:58.000]  第四個就說
[00:08:58.000 --> 00:09:01.280]  若果國家有饑荒瘟疫
[00:09:01.280 --> 00:09:02.920]  或者仇敵犯境
[00:09:02.920 --> 00:09:06.120]  若果以色列人離開過犯
[00:09:06.120 --> 00:09:07.480]  向聖殿禱告
[00:09:07.480 --> 00:09:09.480]  求神赦免請求
[00:09:09.480 --> 00:09:10.480]  你看到嗎?
[00:09:10.480 --> 00:09:15.040]  這四個都是提到以色列民犯罪
[00:09:15.040 --> 00:09:17.160]  唯獨第五、第六
[00:09:17.160 --> 00:09:18.920]  為什麼不是提到的犯罪
[00:09:18.920 --> 00:09:19.880]  第五點就說
[00:09:19.880 --> 00:09:22.120]  如果外邦人在遠方而來
[00:09:22.120 --> 00:09:24.680]  向殿禱告、求神赦免
[00:09:24.680 --> 00:09:26.120]  第六就說
[00:09:26.120 --> 00:09:29.400]  若果以色列人奉上帝的差宴去打仗
[00:09:29.400 --> 00:09:32.160]  向殿禱告、求神赦免
[00:09:32.160 --> 00:09:33.760]  第七
[00:09:33.760 --> 00:09:37.000]  也是回到若果以色列人犯罪
[00:09:37.000 --> 00:09:38.520]  所以七重的禱告
[00:09:38.520 --> 00:09:40.960]  有五重都提到以色列人犯罪
[00:09:40.960 --> 00:09:43.880]  他說如果以色列民得罪上帝
[00:09:43.880 --> 00:09:45.360]  你向他們發怒
[00:09:45.360 --> 00:09:46.840]  將他們的交給仇敵
[00:09:46.840 --> 00:09:50.040]  被擄到遠或近的地
[00:09:50.040 --> 00:09:51.240]  被人抓了
[00:09:51.240 --> 00:09:53.600]  當他們盡心歸向神
[00:09:53.600 --> 00:09:58.080]  向殿禱告、求神憐憫赦免
[00:09:58.080 --> 00:10:02.360]  你看完這七重的禱告
[00:10:02.360 --> 00:10:03.400]  你會覺得奇怪
[00:10:03.400 --> 00:10:07.440]  當時以色列在西方是最強盛的國家
[00:10:07.440 --> 00:10:10.040]  為什麼在所羅門這麼悲觀呢?
[00:10:10.040 --> 00:10:13.880]  尤其是最後說到以色列人被人抓去
[00:10:13.880 --> 00:10:15.000]  有沒有搞錯?
[00:10:15.000 --> 00:10:18.640]  我們現在整個耶路撒冷人山人海
[00:10:18.640 --> 00:10:22.360]  奉獻那個獻祭十二萬隻羊
[00:10:22.360 --> 00:10:23.680]  二萬二千隻牛
[00:10:23.680 --> 00:10:26.600]  真的這樣大喜的日子
[00:10:26.600 --> 00:10:30.000]  好像所羅門王不是很正面
[00:10:30.000 --> 00:10:31.920]  所羅門王這樣禱告
[00:10:31.920 --> 00:10:34.560]  就等於我們美國總統奧巴馬
[00:10:34.560 --> 00:10:36.360]  在國慶日那裡說
[00:10:36.360 --> 00:10:37.960]  上帝如果我們打敗仗
[00:10:37.960 --> 00:10:39.720]  被人抓去阿富汗
[00:10:39.720 --> 00:10:40.960]  求你赦免
[00:10:40.960 --> 00:10:43.240]  美國人聽了會很生氣的
[00:10:43.240 --> 00:10:44.200]  有沒有搞錯?
[00:10:44.200 --> 00:10:46.200]  為什麼我們總統會這樣?
[00:10:46.200 --> 00:10:48.840]  真是不可思議
[00:10:48.840 --> 00:10:51.680]  但是所羅門王這樣祈禱
[00:10:51.680 --> 00:10:55.400]  其實是看出他有智慧
[00:10:55.400 --> 00:10:58.720]  他知道今天的榮華富貴
[00:10:58.720 --> 00:11:02.000]  將來都會煙消雲散
[00:11:02.000 --> 00:11:05.400]  他在以色列最強盛的時候
[00:11:05.400 --> 00:11:07.760]  在最重要的慶典裡面
[00:11:07.760 --> 00:11:11.520]  他不是在享受現在的舒服榮華
[00:11:11.520 --> 00:11:18.080]  他可以說是看到前面的情況
[00:11:18.080 --> 00:11:21.840]  他求神赦免、求神復興
[00:11:21.840 --> 00:11:25.240]  如果所羅門王在這麼繁榮的時候
[00:11:25.240 --> 00:11:27.760]  都為以色列國禱告
[00:11:27.760 --> 00:11:30.560]  太古城堂的弟兄姊妹你和我
[00:11:30.560 --> 00:11:31.760]  在這一刻
[00:11:31.760 --> 00:11:33.360]  在二十五週年
[00:11:33.360 --> 00:11:36.640]  是不是應該為我們的國家禱告?
[00:11:36.640 --> 00:11:38.040]  我們的國家
[00:11:38.040 --> 00:11:40.920]  我們的香港
[00:11:40.920 --> 00:11:42.160]  記得好幾年之前
[00:11:42.160 --> 00:11:46.600]  我還沒回來香港在加拿大
[00:11:46.600 --> 00:11:49.320]  我和一位中國學者來聊天
[00:11:49.320 --> 00:11:51.440]  他是移民加拿大不久
[00:11:51.440 --> 00:11:52.960]  在我教會上居住
[00:11:52.960 --> 00:11:56.720]  我和他聊到中國的國歌
[00:11:56.720 --> 00:11:58.880]  我就說趙先生
[00:11:58.880 --> 00:12:00.880]  中國國歌
[00:12:00.880 --> 00:12:02.720]  你知道是1935年
[00:12:02.720 --> 00:12:07.120]  那時候面臨日本侵略的時候寫的
[00:12:07.120 --> 00:12:09.360]  有一句好像過時了
[00:12:09.360 --> 00:12:14.480]  因為有一句叫做「中華民族到了最危險的時候」
[00:12:14.480 --> 00:12:16.320]  我們怎麼可以這樣唱?
[00:12:16.320 --> 00:12:18.000]  現在中國強盛了
[00:12:18.000 --> 00:12:20.560]  應不應該將它改一改呢?
[00:12:20.560 --> 00:12:22.640]  他怎麼回答我?
[00:12:22.640 --> 00:12:24.040]  他說牧師你錯了
[00:12:24.040 --> 00:12:26.640]  現在中國就在最危險的時期
[00:12:26.640 --> 00:12:28.560]  我們中國人的心靈
[00:12:28.560 --> 00:12:32.240]  其實非常軟弱和貧乏
[00:12:32.240 --> 00:12:34.640]  他說對
[00:12:34.640 --> 00:12:38.240]  我們中國過去幾十年經歷過幾個大的運動
[00:12:38.240 --> 00:12:41.880]  很多人失去了愛心
[00:12:41.880 --> 00:12:44.120]  又失去了道德標準
[00:12:44.120 --> 00:12:48.280]  他們為了名利不擇手段
[00:12:48.280 --> 00:12:50.600]  道德敗壞心靈空虛
[00:12:50.600 --> 00:12:52.840]  一切以自己為中心
[00:12:52.840 --> 00:12:58.080]  那個內心的質素是非常腐敗的
[00:12:58.080 --> 00:13:01.000]  這個也是民族
[00:13:01.000 --> 00:13:04.080]  中華民族一個最大的危機
[00:13:04.080 --> 00:13:06.520]  所以弟兄姊妹
[00:13:06.520 --> 00:13:11.280]  若果所羅門在以色列最強盛的時候為以色列禱告
[00:13:11.280 --> 00:13:15.240]  你和我都要為中國禱告
[00:13:15.240 --> 00:13:19.680]  中國裏面那個人心那個內心的質素
[00:13:19.680 --> 00:13:24.480]  為何一個六歲的新婚仔會被伯娘畫了一隻眼睛
[00:13:24.480 --> 00:13:26.800]  為何這麼多有毒的東西出來
[00:13:26.800 --> 00:13:29.120]  政府禁都禁不了
[00:13:29.120 --> 00:13:32.520]  我們不單止為中國內部禱告
[00:13:32.520 --> 00:13:36.880]  我們在這個二十五週年希望大家不要只看你自己
[00:13:36.880 --> 00:13:38.280]  不要只看你自己的教會
[00:13:38.280 --> 00:13:39.880]  看完你會看到中國
[00:13:39.880 --> 00:13:43.560]  我們要為中國的外交
[00:13:43.560 --> 00:13:46.320]  為中國的對外關係來禱告
[00:13:46.320 --> 00:13:52.160]  你知不知道其實我們東南西北都有領土紛爭
[00:13:52.160 --> 00:13:55.640]  我們東邊和日本有糾紛
[00:13:55.640 --> 00:13:59.800]  南邊和菲律賓越南
[00:13:59.800 --> 00:14:04.720]  西邊是印度記不記得1962年中印之戰
[00:14:04.720 --> 00:14:07.280]  北邊有俄國
[00:14:07.280 --> 00:14:11.520]  俄國和中國雖然目前沒有領土衝突
[00:14:11.520 --> 00:14:15.320]  但是過去那幾百年都有很多困難
[00:14:15.320 --> 00:14:20.320]  在清朝的康熙皇帝和俄國的皇帝
[00:14:20.320 --> 00:14:23.440]  簽訂了一個叫彌布楚條約
[00:14:23.440 --> 00:14:29.320]  條約規定中國在西伯利亞很多地方是會屬於中國的
[00:14:29.320 --> 00:14:33.600]  但是現在這些地方已經沒有了
[00:14:33.600 --> 00:14:34.760]  至於日本
[00:14:34.760 --> 00:14:38.040]  日本的人口不及中國的十分之一
[00:14:38.040 --> 00:14:42.040]  但是它的軍費等於中國的一半
[00:14:42.040 --> 00:14:45.360]  日本的海軍和空軍設備
[00:14:45.360 --> 00:14:47.480]  是從美國新鮮運到
[00:14:47.480 --> 00:14:51.120]  比中國更加先進
[00:14:51.120 --> 00:14:54.560]  如果我們要打海戰來取回釣魚島
[00:14:54.560 --> 00:14:56.560]  也不是那麼容易
[00:14:56.560 --> 00:15:00.560]  記不記得上次中國和日本打海戰是哪場戰爭
[00:15:00.560 --> 00:15:02.560]  甲午戰爭
[00:15:02.560 --> 00:15:05.840]  地圖我都不想提
[00:15:05.840 --> 00:15:10.160]  上個月中國主席習近平去接見馬克思的總統
[00:15:10.160 --> 00:15:12.160]  他用四個字
[00:15:12.160 --> 00:15:14.720]  艱難、困苦
[00:15:14.720 --> 00:15:20.360]  來形容建設中國所面對的困難
[00:15:20.360 --> 00:15:26.560]  所以 頂姐妹 倘若所羅門都懂得居安思危 為國家祈禱
[00:15:26.560 --> 00:15:28.560]  你和我真的要為
[00:15:28.560 --> 00:15:34.080]  懇切的 在我們的二十五週年為中國祈禱
[00:15:34.080 --> 00:15:38.520]  如果我們將範圍從中國縮到香港
[00:15:38.520 --> 00:15:42.040]  你和我都知道香港地方少少
[00:15:42.040 --> 00:15:44.040]  但是問題多多
[00:15:44.040 --> 00:15:48.560]  你就說牧師 香港問題多就是因為地方少
[00:15:48.560 --> 00:15:49.960]  這個也沒有錯
[00:15:49.960 --> 00:15:51.960]  但是新加坡比我們還要少
[00:15:51.960 --> 00:15:53.960]  人口密度比我們大
[00:15:53.960 --> 00:15:55.960]  也沒有比做靠山早
[00:15:55.960 --> 00:15:57.960]  但是競爭力比我們高
[00:15:57.960 --> 00:16:01.960]  所以我們香港的基督徒
[00:16:01.960 --> 00:16:03.960]  特別要為香港祈禱
[00:16:03.960 --> 00:16:05.960]  如果我們將香港
[00:16:05.960 --> 00:16:08.960]  將鏡頭從香港縮到我們教會
[00:16:08.960 --> 00:16:10.960]  我們太古城堂
[00:16:10.960 --> 00:16:13.960]  你說牧師我又舒服點了
[00:16:13.960 --> 00:16:17.960]  過去這幾年我們算是有增長就沒有赤字
[00:16:17.960 --> 00:16:20.960]  事實上真的很值得我們感恩
[00:16:20.960 --> 00:16:22.960]  這是上帝自己的恩典
[00:16:22.960 --> 00:16:27.960]  不過我們過去二十年都沒有直堂
[00:16:27.960 --> 00:16:29.960]  沒有結納分堂
[00:16:29.960 --> 00:16:31.960]  過去二十年都沒有
[00:16:31.960 --> 00:16:36.960]  上次那個分堂就是杏花村二十年前
[00:16:36.960 --> 00:16:41.960]  還有我們這裡周圍的屋苑加起來十萬人
[00:16:41.960 --> 00:16:45.960]  九成以上都未算耶穌
[00:16:45.960 --> 00:16:47.960]  你說我們值不值得
[00:16:47.960 --> 00:16:50.960]  為我們教會的復興來祈禱
[00:16:50.960 --> 00:16:53.960]  我們的情況就好像
[00:16:53.960 --> 00:16:56.960]  以色列人進入迦南的時候
[00:16:56.960 --> 00:16:58.960]  上帝應許他們去多少地方
[00:16:58.960 --> 00:17:00.960]  從埃及那條河
[00:17:00.960 --> 00:17:02.960]  一直到又法拉底河
[00:17:02.960 --> 00:17:04.960]  中間的礦野所有地方
[00:17:04.960 --> 00:17:08.960]  加起來是八十萬平方里
[00:17:08.960 --> 00:17:10.960]  八十萬平方公里
[00:17:10.960 --> 00:17:14.960]  而約斯亞他們進了迦南地之後
[00:17:14.960 --> 00:17:18.960]  所得的地方不夠十分之一
[00:17:18.960 --> 00:17:20.960]  我們教會的情況似乎都是這樣
[00:17:20.960 --> 00:17:21.960]  都是不夠十分之一
[00:17:21.960 --> 00:17:23.960]  這十分之一我們形容為
[00:17:23.960 --> 00:17:25.960]  我們個人的靈性增長都很正確
[00:17:25.960 --> 00:17:28.960]  似乎這個比例很適用
[00:17:28.960 --> 00:17:30.960]  我覺得我們弟兄姊妹
[00:17:30.960 --> 00:17:32.960]  我們每個基督徒
[00:17:32.960 --> 00:17:36.960]  在神面前的靈性增長
[00:17:36.960 --> 00:17:42.960]  都只不過是上帝想我們得到的十分之一
[00:17:42.960 --> 00:17:44.960]  或者你會說
[00:17:44.960 --> 00:17:47.960]  牧師這麼多年都是這樣
[00:17:47.960 --> 00:17:49.960]  我們教會這麼多年都是這樣
[00:17:49.960 --> 00:17:50.960]  那有什麼辦法呢
[00:17:50.960 --> 00:17:52.960]  難道你想到一個計謀
[00:17:52.960 --> 00:17:55.960]  可以讓我們突破現狀
[00:17:55.960 --> 00:17:57.960]  有沒有辦法在二十五週年
[00:17:57.960 --> 00:17:59.960]  我們想到一個計謀
[00:17:59.960 --> 00:18:00.960]  能夠真的突破現狀
[00:18:00.960 --> 00:18:02.960]  在個人的靈命突破
[00:18:02.960 --> 00:18:04.960]  我們教會突破
[00:18:04.960 --> 00:18:06.960]  我們看到周圍未得之民
[00:18:06.960 --> 00:18:07.960]  我們突破
[00:18:07.960 --> 00:18:08.960]  有沒有辦法呢
[00:18:08.960 --> 00:18:10.960]  答案就是有
[00:18:10.960 --> 00:18:12.960]  所羅門王這個禱告
[00:18:12.960 --> 00:18:15.960]  是給我們一個啟示
[00:18:15.960 --> 00:18:17.960]  我們可以學到一個功課
[00:18:17.960 --> 00:18:19.960]  如果你要用兩個字來描寫
[00:18:19.960 --> 00:18:21.960]  所羅門王的禱告
[00:18:21.960 --> 00:18:22.960]  你用哪兩個字
[00:18:22.960 --> 00:18:25.960]  我就會用謙卑這兩個字
[00:18:25.960 --> 00:18:27.960]  在獻殿那天
[00:18:27.960 --> 00:18:31.960]  他獻了這麼多人
[00:18:31.960 --> 00:18:34.960]  面前所羅門王跪在那裡禱告
[00:18:34.960 --> 00:18:36.960]  皇帝跪在那裡謙卑
[00:18:36.960 --> 00:18:37.960]  不簡單
[00:18:37.960 --> 00:18:38.960]  皇帝不跪的
[00:18:38.960 --> 00:18:41.960]  但他跪在那裡禱告
[00:18:41.960 --> 00:18:42.960]  上帝應運他
[00:18:42.960 --> 00:18:44.960]  而上帝怎樣應運他呢
[00:18:44.960 --> 00:18:48.960]  就在第七章第十二節到第十六節
[00:18:48.960 --> 00:18:50.960]  有解經家認為
[00:18:50.960 --> 00:18:52.960]  這幾節的經文
[00:18:52.960 --> 00:18:56.960]  是上帝對人類一個最大的應許
[00:18:56.960 --> 00:19:00.960]  而七章十四節那節經文
[00:19:00.960 --> 00:19:04.960]  是整本歷代之下的核心
[00:19:04.960 --> 00:19:07.960]  我們一起看回七章十四節
[00:19:07.960 --> 00:19:09.960]  就在你的諜序表第五頁
[00:19:09.960 --> 00:19:12.960]  我們一起讀這一節的經文
[00:19:12.960 --> 00:19:15.960]  「這稱為我名下的子民
[00:19:15.960 --> 00:19:18.960]  若是謙卑自己禱告
[00:19:18.960 --> 00:19:19.960]  尋求我的面
[00:19:19.960 --> 00:19:21.960]  轉利他們的惡行
[00:19:21.960 --> 00:19:23.960]  我必從天上垂聽
[00:19:23.960 --> 00:19:25.960]  赦免他們的罪
[00:19:25.960 --> 00:19:28.960]  醫治他們的地」
[00:19:28.960 --> 00:19:30.960]  我剛才所說的
[00:19:30.960 --> 00:19:32.960]  所羅門王的寶藏
[00:19:32.960 --> 00:19:34.960]  就是這一節的經文
[00:19:34.960 --> 00:19:36.960]  在這裡上帝給你和我一個很大的應許
