
[00:00:00.000 --> 00:00:03.020]  《有福的確據》
[00:15:43.000 --> 00:15:46.000]  願神你的旨意成就
[00:15:46.000 --> 00:15:48.000]  幫助我們每一個人
[00:15:48.000 --> 00:15:52.000]  能夠實踐神交給我們的工作
[00:15:52.000 --> 00:15:54.000]  天使是什麼
[00:15:54.000 --> 00:15:57.000]  是很有自醒能力的
[00:15:57.000 --> 00:15:59.000]  是很忠心的
[00:15:59.000 --> 00:16:01.000]  我們需要像天使一樣
[00:16:01.000 --> 00:16:03.000]  我自己不是墮落的天使
[00:16:03.000 --> 00:16:06.000]  我們就像天使一個卜亦的心態
[00:16:06.000 --> 00:16:10.000]  主你要我做什麼我又做什麼
[00:16:10.000 --> 00:16:13.000]  頂智媒來到這裡的時候
[00:16:13.000 --> 00:16:14.000]  真的很想
[00:16:14.000 --> 00:16:16.000]  無論你信了多久
[00:16:16.000 --> 00:16:17.000]  可能初信
[00:16:17.000 --> 00:16:19.000]  可能信了幾十年了
[00:16:19.000 --> 00:16:23.000]  我希望真的很認真的去想想自己
[00:16:23.000 --> 00:16:28.000]  我們會不會好像給的一樣
[00:16:28.000 --> 00:16:31.000]  他有那份的衝勁
[00:16:31.000 --> 00:16:34.000]  但有時都會覺得
[00:16:34.000 --> 00:16:38.000]  聲大但鴨無盡
[00:16:38.000 --> 00:16:41.000]  他不能夠體諒神的心意
[00:16:41.000 --> 00:16:42.000]  體諒耶穌的心意
[00:16:42.000 --> 00:16:43.000]  他太自我了
[00:16:43.000 --> 00:16:46.000]  在別人來說沒問題的
[00:16:46.000 --> 00:16:48.000]  好像我上次說
[00:16:48.000 --> 00:16:50.000]  我為你搭三座棚多好
[00:16:50.000 --> 00:16:51.000]  很有心
[00:16:51.000 --> 00:16:52.000]  彼得你真的很有心
[00:16:52.000 --> 00:16:54.000]  不過這不是神的心意
[00:16:54.000 --> 00:16:56.000]  是你的意思
[00:16:56.000 --> 00:16:58.000]  很多人都這樣想
[00:16:58.000 --> 00:17:01.000]  但這不是做基督徒應有的
[00:17:01.000 --> 00:17:03.000]  他太自我了
[00:17:03.000 --> 00:17:06.000]  耶穌那裡說我會受死
[00:17:06.000 --> 00:17:09.000]  我會復活
[00:17:09.000 --> 00:17:12.000]  接著你就說難了耶穌受苦
[00:17:12.000 --> 00:17:14.000]  他很大膽去責備耶穌
