
[00:00:00.000 --> 00:00:03.560]  各位聽眾今天我們繼續看亞國書的訊息
[00:05:10.920 --> 00:05:15.600]  這個我想聖經裡面都經常教導我們我們必須要計劃
[00:05:15.600 --> 00:05:19.440]  基督徒不是說我們明天如何不知道,於是我們不計劃
[00:05:19.440 --> 00:05:27.160]  不是的,我們要盡我們人的本份去計劃,去做這個研究的工作
[00:05:27.160 --> 00:05:31.520]  就好像《針研》裡面上次告訴我們知道一些不計劃的人
[00:05:31.520 --> 00:05:37.600]  都是好像愚昧人一樣,《針研》記得30章25席那裡講到
[00:05:37.600 --> 00:05:41.760]  就用螞蟻,一些小昆蟲來提醒我們每一個
[00:05:41.760 --> 00:05:48.560]  如果我們好像螞蟻一樣應該是為著冬天的緣故
[00:05:48.560 --> 00:05:55.000]  我們夏天積谷防飢,在冬天的時候我們能夠渡過這個冬天
[00:05:55.000 --> 00:05:59.760]  我們從螞蟻裡面學到一些智慧就是人必須要去計劃的
[00:05:59.760 --> 00:06:07.560]  但是這個所謂的美麗的一個計劃裡面是有一個很大的缺陷
[00:06:07.560 --> 00:06:10.960]  這個缺陷是什麼呢?就是整個計劃裡面
[00:06:10.960 --> 00:06:14.520]  我們見到所有的東西,但唯一一樣沒有見到的就是
[00:06:14.520 --> 00:06:20.440]  上帝是不是在當中,計劃是必須的
[00:06:20.440 --> 00:06:24.840]  我也不是叫人明天掌管在上帝手裡面我們就不需要計劃
[00:06:24.840 --> 00:06:28.600]  我們必須要計劃,也都必須要盡我們的能力去計劃
[00:06:28.600 --> 00:06:34.320]  但是我們盼望的就是我們計劃裡面是有上帝參與在當中
[00:06:34.320 --> 00:06:38.880]  你看看亞國怎樣提醒我們每一個,亞國就說主若願意
[00:06:38.880 --> 00:06:43.360]  你們賭舌主若願意,原來一個很重要很重要的因素
[00:06:43.360 --> 00:06:48.720]  這兩個商家商業奇才是忘記了
[00:06:48.720 --> 00:06:53.720]  亞國就提醒我們原來有一個很重要的字就是主若願意
[00:06:53.720 --> 00:06:59.080]  若這個字英文叫if,有人就說life,in the middle of life就是if
[00:06:59.080 --> 00:07:05.080]  if就是中間就是,if的意思就是主若願意
[00:07:05.080 --> 00:07:11.920]  如果若有一個很重要的字,就是告訴我們無論我們怎樣計劃都好
[00:07:11.920 --> 00:07:17.240]  我們要計劃但怎樣計劃都好,這個都是在主的手裡面
[00:07:17.240 --> 00:07:21.880]  我們都要有這樣的心態就是主若願意的話
[00:07:21.880 --> 00:07:26.480]  你記住亞國告訴我們是若,不是必
[00:07:26.480 --> 00:07:30.560]  在我們很多基督徒的心態裡面就是,我們做了所有計劃
[00:07:30.560 --> 00:07:35.880]  於是我們就向神告訴上帝知道,我們有這樣的計劃
[00:07:35.880 --> 00:07:42.800]  現在有一張支票我已經寫好了,這個抬頭人的名字、銀碼
[00:07:42.800 --> 00:07:47.280]  所有日期都寫好了,接著我就遞給耶穌
[00:07:47.280 --> 00:07:55.040]  奉主的命求,拜託耶穌簽一簽名,我們可以兌現這一張支票
[00:07:55.040 --> 00:07:59.600]  其實這個不是主若願意的心態
[00:07:59.600 --> 00:08:08.040]  而是主你必定必須要願意給我計劃的東西
[00:08:08.040 --> 00:08:13.960]  但亞國說不是,我們必須要有這樣的主若願意的心
[00:08:13.960 --> 00:08:18.640]  等於我們在人生裡面有很多不同的計劃
[00:08:18.640 --> 00:08:22.280]  但是我們必須有這樣的心理準備
[00:08:22.280 --> 00:08:28.360]  無論你計劃是怎樣完美都好,我們必須有上帝去參與
[00:08:28.360 --> 00:08:30.720]  所以今天我想問弟兄姊妹
[00:08:30.720 --> 00:08:37.240]  今天你有沒有給上帝參與你生命裡面每一個計劃呢?
[00:08:37.240 --> 00:08:43.480]  你的健康的計劃,你的學業的計劃
[00:08:43.480 --> 00:08:46.480]  或者你子女學業的計劃,或者你事業的計劃
[00:08:46.480 --> 00:08:51.000]  或者你生意的計劃,或者你人生裡面一些退休的計劃
[00:08:51.000 --> 00:08:53.280]  或者甚至你婚姻的計劃
[00:08:53.280 --> 00:08:55.240]  有時候我聽見有些弟兄姊妹講的就是
[00:08:55.240 --> 00:08:58.880]  我的生意的計劃不要牽涉上帝在內
[00:08:58.880 --> 00:09:04.320]  我要將宗教和我自己私人的事分開
[00:09:04.320 --> 00:09:09.080]  或者甚至有一些有婚外情的弟兄姊妹
[00:09:09.080 --> 00:09:12.680]  當我們跟她分享的時候,去關心她的時候
[00:09:12.680 --> 00:09:17.640]  有些人都會跟我說這些是我跟對方私人的事
[00:09:17.640 --> 00:09:19.320]  不關上帝的事
[00:09:19.320 --> 00:09:24.400]  弟兄姊妹生命裡面每一個計劃都是上帝的計劃
[00:09:24.400 --> 00:09:28.920]  因為上帝是在我們的生命當中,我們是屬於上帝
[00:09:28.920 --> 00:09:36.040]  這個就是有的時候我們將上帝和我們分開了
[00:09:36.040 --> 00:09:39.120]  上帝只是被困在一個教堂裡面
[00:09:39.120 --> 00:09:43.360]  所以有人說我們的上帝太少了,影響我們生命太弱了
[00:09:43.360 --> 00:09:45.760]  因為上帝只是在教堂裡面的上帝
[00:09:45.760 --> 00:09:49.280]  而不是影響我們生活裡面每一分、每一秒
[00:09:49.280 --> 00:09:55.800]  弟兄姊妹我在這個疫情裡面一樣是面對著主若願意的情況
[00:09:55.800 --> 00:09:58.120]  我相信很多弟兄姊妹都正在經歷這樣的事情
[00:09:58.120 --> 00:10:02.400]  因為在疫情之前有很多很多的計劃
[00:10:02.400 --> 00:10:09.720]  我計劃了跟太太五月底、六月初放假去溫哥華去探望一些朋友
[00:10:09.720 --> 00:10:15.440]  也會經過華盛頓,那時候已經跟蘇說了會去探望她
[00:10:15.440 --> 00:10:19.440]  當然也去溫哥華想著吃一些好東西
[00:10:19.440 --> 00:10:27.520]  於是我訂了兩個人的機票,訂了租車,訂了酒店
[00:10:27.520 --> 00:10:35.280]  想著去享受一些半年來可以享受一下的生活
[00:10:35.280 --> 00:10:42.200]  接著七月的時候我又會被邀請去多倫多的港島
[00:10:42.200 --> 00:10:44.520]  多倫多又是食在多倫多
[00:10:44.520 --> 00:10:46.360]  當然是多去幾天多留幾天
[00:10:46.360 --> 00:10:52.080]  於是又想著放一放假訂了機票去參加這個聚會
[00:10:52.080 --> 00:10:57.120]  留多幾天在當中吃一頓飯
[00:10:57.120 --> 00:11:00.080]  接著到了八月我女兒跟我說
[00:11:00.080 --> 00:11:04.320]  我小女兒她說她參加了這個運動部
[00:11:04.320 --> 00:11:12.840]  想去日本東京的奧運參與報道的工作
[00:11:12.840 --> 00:11:17.160]  有報道又去玩又去看奧運多開心
[00:11:17.160 --> 00:11:20.680]  我說這麼貴去奧運的機票
[00:11:20.680 --> 00:11:28.040]  不如我幫你拿這個里數
[00:11:28.040 --> 00:11:33.680]  於是幫她很辛苦地才訂了一程里數
[00:11:33.680 --> 00:11:37.360]  用了我的里數於是就給她去
[00:11:37.360 --> 00:11:43.320]  大家都知道這三個有這麼好的安排的計劃
[00:11:43.320 --> 00:11:47.520]  全部都刨湯全部都以成炮營
[00:11:47.520 --> 00:11:50.840]  全部都要上網取消
[00:11:50.840 --> 00:12:01.880]  最令我傷感的就是去東京的那程要取消要罰我75元里數
[00:12:01.880 --> 00:12:08.040]  重新放到里數我的戶口裏面用了我75元
[00:12:08.040 --> 00:12:11.040]  招牧師我跟招牧師分享的時候他還跟我說過
[00:12:11.040 --> 00:12:15.440]  不要緊的梁牧師上帝會給你的
[00:12:15.440 --> 00:12:21.240]  所以無論你人有多好的計劃多完美的計劃也好
[00:12:21.240 --> 00:12:24.640]  就算你肯定所有的安排也好
[00:12:24.640 --> 00:12:28.920]  一個疫情我們就沒有辦法預知
[00:12:28.920 --> 00:12:34.080]  我們只能夠知道主若願意我們就能做這件事做那件事
[00:12:34.080 --> 00:12:37.680]  正如聖經裏面在《針研》裏面嘗試提醒我們
[00:12:37.680 --> 00:12:40.040]  人心籌算自己的道路
[00:12:40.040 --> 00:12:44.080]  無錯我們要籌算但是唯有耶和華指引他的腳步
[00:12:44.080 --> 00:12:46.800]  這句金句也都大家很熟的
[00:12:46.800 --> 00:12:50.240]  你要專心仰賴耶和華幫他依靠自己的聰明
[00:12:50.240 --> 00:12:53.600]  在你一切所行的事上都要認定他
[00:12:53.600 --> 00:12:56.320]  他必指引你的路
[00:12:56.320 --> 00:13:00.480]  阿哥告訴我們第二個錯誤心態很多人面對未來的時候
[00:13:00.480 --> 00:13:03.240]  有的錯誤就是未來預算
[00:13:03.240 --> 00:13:08.600]  我們嘗試都想著我們可以掌握和計劃到未來的
[00:13:08.600 --> 00:13:11.360]  其實明天如何阿哥這樣說
[00:13:11.360 --> 00:13:14.320]  你們還不知道你們的生命是什麼呢
[00:13:14.320 --> 00:13:19.400]  你們原來是一片雲霧出現片刻就不見了
[00:13:19.400 --> 00:13:22.240]  人很想知道未來的
[00:13:22.240 --> 00:13:26.360]  其實每個人我們有個心態就是希望知道未來的時候
[00:13:26.360 --> 00:13:28.320]  有好一些的預算
[00:13:28.320 --> 00:13:33.120]  所以我們用很多的方法無論是占卜
[00:13:33.120 --> 00:13:40.600]  文迷、三世書、王大仙、觀音、求神拜佛
[00:13:40.600 --> 00:13:44.440]  Fortune Cookies、水晶球用盡一切的方法
[00:13:44.440 --> 00:13:46.520]  都想知道一些未來的事
[00:13:46.520 --> 00:13:48.840]  試想一下就是如果你知道未來
[00:13:48.840 --> 00:13:54.000]  無論是股票會怎樣或者我們的婚姻生活會怎樣
[00:13:54.000 --> 00:13:56.000]  或者我們的子女會怎樣
[00:13:56.000 --> 00:13:59.120]  豈不是更加容易去預算呢
[00:13:59.120 --> 00:14:02.040]  試想一下就是如果熟悉一點去講的就是
[00:14:02.040 --> 00:14:05.800]  如果我們能夠知道哪年哪月哪日哪個時辰
[00:14:05.800 --> 00:14:08.040]  耶穌會再回來的時候
[00:14:08.040 --> 00:14:11.120]  是不是對於我們來說都準備得好一些
[00:14:11.120 --> 00:14:15.320]  不單止正面一點去看就是我們可以在這段期間裡面
[00:14:15.320 --> 00:14:16.320]  積極去傳福音
[00:14:16.320 --> 00:14:20.320]  更加如果你問我我在那天那個時辰之前
[00:14:20.320 --> 00:14:24.080]  我當然是換好衣服、洗好澡、噴好香水
[00:14:24.080 --> 00:14:26.960]  然後之前不要那麼早
[00:14:26.960 --> 00:14:32.560]  之前即是即將到來的日子裡面才賣了那間屋
[00:14:32.560 --> 00:14:37.880]  即是賣了那些投資,辭了那份工作
[00:14:37.880 --> 00:14:43.480]  於是我就可以等候主再來的時候接我升天
[00:14:43.480 --> 00:14:48.480]  這個是很多以往的一些異端
[00:14:48.480 --> 00:14:52.760]  即是他們的看法正如好像耶正那樣
[00:14:52.760 --> 00:15:00.400]  在接近一百年裡面差不多改了主再來的日期時辰
[00:15:00.400 --> 00:15:02.400]  成十幾次
[00:15:02.400 --> 00:15:04.920]  因為很多人因為相信的緣故
[00:15:04.920 --> 00:15:08.400]  而真的賣了那些屋、賣了田地
[00:15:08.400 --> 00:15:10.720]  沒有再上班等等
[00:15:10.720 --> 00:15:12.200]  所以現在他們再不講了
[00:15:12.200 --> 00:15:14.200]  他們就說是不知道的
[00:15:14.200 --> 00:15:15.480]  的確是不知道
[00:15:15.480 --> 00:15:20.360]  因為上帝不會給我們去知道為什麼呢?
[00:15:20.360 --> 00:15:21.240]  因為你試想一下
[00:15:21.240 --> 00:15:24.840]  如果我們能夠知道未來發生什麼事
[00:15:24.840 --> 00:15:28.000]  我們還有沒有需要來到上帝面前
[00:15:28.000 --> 00:15:32.040]  依靠祂去帶領著我們走前面的路呢?
[00:15:32.040 --> 00:15:36.280]  上帝盼望我們的不是我們有預知未來的能力
[00:15:36.280 --> 00:15:40.200]  上帝盼望我們就是在每一分每一秒裡面
[00:15:40.200 --> 00:15:42.440]  我們都跟隨祂的腳蹤
[00:15:42.440 --> 00:15:44.440]  由祂帶領著我們
[00:15:44.440 --> 00:15:47.320]  所以上帝關心的是我們跟祂的關係
[00:15:47.320 --> 00:15:48.720]  我們怎樣黏緊祂
[00:15:48.720 --> 00:15:50.480]  怎樣去跟祂同行
[00:15:50.480 --> 00:15:54.680]  而不是給了一個水晶球來
[00:15:54.680 --> 00:15:57.760]  然後你知道了未來之後祂不用管了
[00:15:57.760 --> 00:15:59.760]  我們看看亞國怎麼講
[00:15:59.760 --> 00:16:03.960]  他說「明天如何我們真的不知道」
[00:16:03.960 --> 00:16:05.560]  好像這個疫情那樣
[00:16:05.560 --> 00:16:11.080]  你想一下我們香港人認識的所有這些明星上家
[00:16:11.080 --> 00:16:15.000]  占卜家或者甚至黃大仙或者電腦的深藍也好
[00:16:15.000 --> 00:16:22.440]  究竟有誰能夠在2019年年尾的時候
[00:16:22.440 --> 00:16:27.320]  他們出很多預算2020年的未來的預測
[00:16:27.320 --> 00:16:34.640]  預測到這個新冠病毒在全球的疫情是沒有的
[00:16:34.640 --> 00:16:39.040]  我們根本不知道明天會怎麼樣
[00:16:39.040 --> 00:16:40.840]  而且明天發生的事情
[00:16:40.840 --> 00:16:44.440]  可能今天我們看見的很有價值的事情
[00:16:44.440 --> 00:16:47.120]  明天可能變得完全沒有價值
[00:16:47.120 --> 00:16:50.160]  大家可以看到這個疫情底下
[00:16:50.160 --> 00:16:52.480]  我們沒辦法估計得到的就是
[00:16:52.480 --> 00:16:57.960]  原來一卷廁紙的價錢還貴過一桶石油
[00:16:57.960 --> 00:17:01.960]  前一段時間石油倒塌負30多元
[00:17:01.960 --> 00:17:07.120]  我們完全沒有想過廁紙竟然貴過石油
[00:17:07.120 --> 00:17:10.720]  我們也會記得耶穌在路加福音裡面
[00:17:10.720 --> 00:17:14.320]  講到一個財主的比喻
[00:17:14.320 --> 00:17:17.240]  這個財主有很多的田地、很多的穀物
[00:17:17.240 --> 00:17:20.560]  他望見這麼多的收成、這麼多的財富
[00:17:20.560 --> 00:17:25.960]  於是他說我要建幾座大的倉庫
[00:17:25.960 --> 00:17:29.400]  裝滿他們當天起床的時候
[00:17:29.400 --> 00:17:32.080]  望見這些倉庫滿手的財富
[00:17:32.080 --> 00:17:34.080]  我就按按腳了
[00:17:34.080 --> 00:17:36.280]  耶穌就這樣說
[00:17:36.280 --> 00:17:39.920]  如果我今晚拿了你的靈魂
[00:17:39.920 --> 00:17:43.120]  你還可不可以享受到這些財富呢?
[00:17:43.120 --> 00:17:48.240]  這個叫做無知的人
[00:17:48.240 --> 00:17:52.480]  曾經看過一個關於鐵達尼號的故事
[00:17:52.480 --> 00:17:56.760]  有些人訪問一些鐵達尼號的小部分的生還者
[00:17:56.760 --> 00:17:59.080]  大家知道鐵達尼號死了很多人
[00:17:59.080 --> 00:18:04.760]  船上也有很多很有錢、很有地位的人喪命
[00:18:04.760 --> 00:18:09.680]  而他們本來是帶著很多的財富在船上
[00:18:09.680 --> 00:18:12.800]  差不多有2億多的時候
[00:18:12.800 --> 00:18:14.320]  1912年的時候
[00:18:14.320 --> 00:18:18.400]  2億的財富沉到了海底裡面
[00:18:18.400 --> 00:18:21.920]  其中一個生還的有錢人
[00:18:21.920 --> 00:18:25.520]  叫做Arthur Pilton
[00:18:25.520 --> 00:18:28.800]  他被訪問的時候曾經講到
[00:18:28.800 --> 00:18:32.440]  他說在他自己一個豪華的房間裡面
[00:18:32.440 --> 00:18:37.440]  他望著他帶著的那當時30萬的財富
[00:18:37.440 --> 00:18:45.160]  有金銀珠寶、有股票、有不同的現錢
[00:18:45.160 --> 00:18:47.160]  當船沉的那一刻
[00:18:47.160 --> 00:18:49.000]  他之前望著那些財富
[00:18:49.000 --> 00:18:52.480]  去到目的地的時候就好了
[00:18:52.480 --> 00:18:56.480]  有很多的財富可以繼續享受退休的生活
[00:18:56.480 --> 00:18:59.160]  但是當船沉的那一刻
[00:18:59.160 --> 00:19:03.840]  他在房間裡面只是夠時間去拿一些東西
[00:19:03.840 --> 00:19:06.640]  他分享的時候說
[00:19:06.640 --> 00:19:10.880]  他只是拿了3個橙
[00:19:10.880 --> 00:19:12.880]  他說因為所有的財富
[00:19:12.880 --> 00:19:15.640]  在沉船的那一刻已經再沒有用
[00:19:15.640 --> 00:19:17.840]  他說他看到的就是那3個橙
[00:19:17.840 --> 00:19:23.240]  是他未來在救生艇上求生必須要有的東西
[00:19:23.240 --> 00:19:27.200]  所以他就拿走了那3個橙
[00:19:27.200 --> 00:19:32.000]  弟兄姊妹在一刻的裡面
[00:19:32.000 --> 00:19:35.320]  這些東西就變化得多麼快
[00:19:35.320 --> 00:19:38.600]  3個橙和30萬的財富
[00:19:38.600 --> 00:19:41.320]  在一刻的裡面就完全的轉變
[00:19:41.320 --> 00:19:45.120]  難怪阿國就說
[00:19:45.120 --> 00:19:47.960]  你們是一片雲霧
[00:19:47.960 --> 00:19:49.040]  雲霧是什麼?
[00:19:49.040 --> 00:19:53.240]  雲霧第一是不可以預計的
[00:19:53.240 --> 00:19:55.760]  第二雲霧是很快
[00:19:55.760 --> 00:19:56.920]  是不長久的
[00:19:56.920 --> 00:19:58.560]  是很快就消失的
[00:19:58.560 --> 00:20:00.200]  如果我們住在三藩市
[00:20:00.200 --> 00:20:02.240]  你就知道以前我在神樂園讀書
[00:20:02.240 --> 00:20:03.360]  在Mill Valley
[00:20:03.360 --> 00:20:05.000]  經常出三藩市
[00:20:05.000 --> 00:20:05.720]  很有趣的
[00:20:05.720 --> 00:20:07.760]  那些雲霧眨一下眼就來了
[00:20:07.760 --> 00:20:10.760]  但是來了之後很快就不見了
[00:20:10.760 --> 00:20:13.120]  我們廣東話的歌都有得唱
[00:20:13.120 --> 00:20:14.880]  如霧起身邊
[00:20:14.880 --> 00:20:16.040]  擴染身邊離
[00:20:16.040 --> 00:20:19.440]  在霧裡面前幻化不定
[00:20:19.440 --> 00:20:21.520]  這個就是雲霧
[00:20:21.520 --> 00:20:24.120]  原文裡面在希臘文叫做atmos
[00:20:24.120 --> 00:20:26.960]  atmos就是我們atmosphere這個字來的
[00:20:26.960 --> 00:20:31.280]  就是一些你沒辦法預計什麼時候會來到
[00:20:31.280 --> 00:20:34.800]  但是來了之後也沒辦法預計什麼時候會走的
[00:20:34.800 --> 00:20:36.520]  這些東西沒辦法預計
[00:20:36.520 --> 00:20:38.280]  也是短暫片刻
[00:20:38.280 --> 00:20:41.800]  這個就是我們人生的弟兄姊妹
[00:20:41.800 --> 00:20:43.160]  既然是這樣的話
[00:20:43.160 --> 00:20:45.640]  我們是不是什麼都不管呢?
[00:20:45.640 --> 00:20:46.320]  不是啊
[00:20:46.320 --> 00:20:49.800]  你看看這個阿葛怎麼提醒我們說
[00:20:49.800 --> 00:20:51.400]  要趁著還有今天
[00:20:51.400 --> 00:20:52.600]  聖經裡面這麼說
[00:20:52.600 --> 00:20:53.640]  趁著還有今天
[00:20:53.640 --> 00:20:55.200]  我們還有今天的時候
[00:20:55.200 --> 00:20:57.000]  我們就要積極做一些事情
[00:20:57.000 --> 00:20:57.440]  是不是?
[00:20:57.440 --> 00:20:58.120]  阿葛就說
[00:20:58.120 --> 00:20:59.280]  不是看明天
[00:20:59.280 --> 00:21:01.520]  而是今天我們能夠有些什麼的
[00:21:01.520 --> 00:21:02.840]  我們就珍惜今天
[00:21:02.840 --> 00:21:05.360]  既然明天我們不知道
[00:21:05.360 --> 00:21:08.680]  既然明天我們是這麼短暫的話
[00:21:08.680 --> 00:21:12.040]  不如我們今天就不要憂慮明天的事情
[00:21:12.040 --> 00:21:14.040]  我們就看今天
[00:21:14.040 --> 00:21:17.240]  我們能夠為今天的事情做到些什麼呢?
[00:21:17.240 --> 00:21:20.200]  我經常說珍惜眼前人
[00:21:20.200 --> 00:21:23.000]  珍惜今天上帝給我們有的東西
[00:21:23.000 --> 00:21:25.200]  這個就是我們今天需要去做的
[00:21:25.200 --> 00:21:26.040]  弟兄姊妹
[00:21:26.040 --> 00:21:27.600]  我想問一下就是
[00:21:27.600 --> 00:21:29.880]  既然明天我們不知道會是怎麼樣
[00:21:29.880 --> 00:21:32.280]  今天在你眼前有的
[00:21:32.280 --> 00:21:33.880]  你的家人
[00:21:33.880 --> 00:21:36.400]  你的教會的弟兄姊妹
[00:21:36.400 --> 00:21:39.120]  你的服侍上帝的機會
[00:21:39.120 --> 00:21:41.520]  身邊未信主的人
[00:21:41.520 --> 00:21:46.040]  你會怎麼珍惜今天仍然還有今天的時間
[00:21:46.040 --> 00:21:47.280]  我們不知道明天是怎麼樣
[00:21:47.280 --> 00:21:48.560]  但是還有今天的話
[00:21:48.560 --> 00:21:50.720]  我們可以怎麼去做呢?
[00:21:50.720 --> 00:21:51.240]  弟兄姊妹
[00:21:51.240 --> 00:21:51.840]  第三個
[00:21:51.840 --> 00:21:54.200]  阿葛告訴我們一個錯誤的心態
[00:21:54.200 --> 00:21:56.760]  廣東話叫做「聽日自算」
[00:21:56.760 --> 00:21:57.280]  所以
[00:21:57.280 --> 00:22:00.400]  「人若知道該行事而不去行
[00:22:00.400 --> 00:22:02.800]  這就是他的罪了」
[00:22:02.800 --> 00:22:05.360]  原來阿葛在聖經這裡
[00:22:05.360 --> 00:22:09.400]  給了我們一個罪的另外一個定義
[00:22:09.400 --> 00:22:11.160]  很多時候我們看罪的就是
[00:22:11.160 --> 00:22:12.720]  一些我們叫做commit的罪
[00:22:12.720 --> 00:22:14.800]  一些我們走出來的罪
[00:22:14.800 --> 00:22:16.040]  什麼叫做走出來的罪呢?
[00:22:16.040 --> 00:22:21.680]  就是你姦淫、偷竊、作假見證、陷害人
[00:22:21.680 --> 00:22:25.280]  不去敬拜我們的上帝
[00:22:25.280 --> 00:22:26.920]  不孝敬父母
[00:22:26.920 --> 00:22:29.440]  這些就是我們走出來
[00:22:29.440 --> 00:22:31.480]  我們commit了的就叫做罪
[00:22:31.480 --> 00:22:33.640]  但是阿葛提醒我們
[00:22:33.640 --> 00:22:35.680]  原來聖經裡面還有一個
[00:22:35.680 --> 00:22:38.160]  講到關於罪的一個定義
[00:22:38.160 --> 00:22:39.160]  這個定義就是
[00:22:39.160 --> 00:22:41.320]  原來不是僅僅是commit
[00:22:41.320 --> 00:22:45.560]  而是你omit也是一個罪
[00:22:45.560 --> 00:22:47.400]  耶穌基督在《馬太福音》二十五章
[00:22:47.400 --> 00:22:49.520]  講到末世的時候
[00:22:49.520 --> 00:22:51.520]  當最後審判的時候
[00:22:51.520 --> 00:22:53.040]  上帝是怎樣審判人呢?
[00:22:53.040 --> 00:22:56.240]  有一些就是審判未信和信的人
[00:22:56.240 --> 00:22:59.520]  有一個比喻就講到
[00:22:59.520 --> 00:23:00.640]  我們信主的人
[00:23:00.640 --> 00:23:05.080]  上帝會怎樣去問責我們呢?
[00:23:05.080 --> 00:23:09.280]  他二十五章的《馬太福音》裡面講到一個比喻
[00:23:09.280 --> 00:23:10.040]  講到很多比喻
