
[00:00:00.000 --> 00:00:03.100]  我想大家知道 還有不夠兩個禮拜
[00:05:43.000 --> 00:05:47.700]  讓這些人能夠進入我的生命裏面
[00:05:47.700 --> 00:05:49.900]  不知道大家有沒有這些人呢?
[00:05:49.900 --> 00:05:51.200]  有沒有?
[00:05:51.200 --> 00:05:53.300]  我相信每一個人都有一些
[00:05:53.300 --> 00:05:55.800]  對我們的生命來說是相當重要
[00:05:55.800 --> 00:05:57.600]  影響我們一生的人
[00:05:57.600 --> 00:05:58.300]  是不是呢?
[00:05:58.300 --> 00:05:59.800]  所以如果有的話
[00:05:59.800 --> 00:06:01.000]  我說算你有了
[00:06:01.000 --> 00:06:03.800]  請你把你的outline拿出來
[00:06:03.800 --> 00:06:06.200]  後面翻轉它
[00:06:06.200 --> 00:06:07.500]  那裏有個表是什麼?
[00:06:07.500 --> 00:06:08.700]  第一個清單
[00:06:08.700 --> 00:06:10.500]  寫下那幾個
[00:06:10.500 --> 00:06:14.300]  先寫三個
[00:06:14.300 --> 00:06:15.200]  寫下那幾個
[00:06:15.200 --> 00:06:16.900]  你一想起他們就開心
[00:06:16.900 --> 00:06:17.600]  一想起他們
[00:06:17.600 --> 00:06:20.200]  你就會感謝讚美天父上帝
[00:06:20.200 --> 00:06:23.400]  這幾個人是你生命當中很重要的人
[00:06:23.400 --> 00:06:24.900]  當然你會說很容易
[00:06:24.900 --> 00:06:27.400]  爸爸媽媽老公老婆子女
[00:06:27.400 --> 00:06:29.600]  填滿三個不夠的牧師
[00:06:29.600 --> 00:06:31.500]  當然那些很重要
[00:06:31.500 --> 00:06:32.400]  你可以寫的
[00:06:32.400 --> 00:06:34.000]  不過
[00:06:34.000 --> 00:06:35.900]  我想提的是什麼?
[00:06:35.900 --> 00:06:38.700]  這些人是能夠觸動你心靈的
[00:06:38.700 --> 00:06:41.600]  這些人曾經令你人生轉向
[00:06:41.600 --> 00:06:43.400]  或者說得嚴重一點
[00:06:43.400 --> 00:06:45.000]  是影響你一生的
[00:06:45.000 --> 00:06:46.800]  對你來說是很重要的人
[00:06:46.800 --> 00:06:48.500]  也許是你的爸爸媽媽
[00:06:48.500 --> 00:06:50.800]  也許是你的配偶
[00:06:50.800 --> 00:06:51.800]  OK
[00:06:51.800 --> 00:06:54.000]  但是除了這些之外
[00:06:54.000 --> 00:06:56.000]  有沒有三幾個
[00:06:56.000 --> 00:06:57.500]  這些人
[00:06:57.500 --> 00:06:59.000]  出現在你的生命當中
[00:06:59.000 --> 00:07:00.500]  你一想起他們
[00:07:00.500 --> 00:07:01.500]  可能是你的朋友
[00:07:01.500 --> 00:07:02.400]  可能是你的老師
[00:07:02.400 --> 00:07:04.800]  可能是你的同事
[00:07:04.800 --> 00:07:06.300]  這些人對我來說
[00:07:06.300 --> 00:07:07.800]  有很大的影響
[00:07:07.800 --> 00:07:09.100]  我想起他們的時候
[00:07:09.100 --> 00:07:09.800]  我感謝主
[00:07:09.800 --> 00:07:10.600]  我認識他們
[00:07:10.600 --> 00:07:11.600]  我感謝主
[00:07:11.600 --> 00:07:14.000]  他們出現在我們的生命當中
[00:07:14.000 --> 00:07:16.600]  有沒有這些人?
[00:07:16.600 --> 00:07:18.800]  不要站在一旁收下
[00:07:18.800 --> 00:07:20.300]  拿張你的口袋出來
[00:07:20.300 --> 00:07:21.300]  寫一寫行不行?
[00:07:21.300 --> 00:07:22.200]  有沒有?
[00:07:22.200 --> 00:07:24.000]  我不希望你們來到敬拜的時候
[00:07:24.000 --> 00:07:26.400]  只是在這裏看看牧師今天說什麼
[00:07:26.400 --> 00:07:28.300]  你不是聽我說話的
[00:07:28.300 --> 00:07:30.600]  你在這裏要回應神給我們的說話
[00:07:30.600 --> 00:07:31.400]  幫助我們
[00:07:31.400 --> 00:07:31.900]  OK
[00:07:31.900 --> 00:07:33.000]  給一點時間
[00:07:33.000 --> 00:07:33.800]  OK
[00:07:33.800 --> 00:07:37.200]  大家寫下這幾個人
[00:07:37.200 --> 00:07:39.500]  先寫三個
[00:07:39.500 --> 00:07:41.100]  OK
[00:07:41.100 --> 00:07:41.900]  有沒有?
[00:07:41.900 --> 00:07:55.200]  試一下寫
[00:07:55.200 --> 00:07:57.900]  很難嗎?
[00:07:57.900 --> 00:07:59.600]  啊?
[00:07:59.600 --> 00:08:00.400]  三個而已
[00:08:00.400 --> 00:08:00.900]  都這麼難
[00:08:00.900 --> 00:08:03.400]  不是吧?
[00:08:03.400 --> 00:08:05.300]  在我們的生命當中
[00:08:05.300 --> 00:08:09.300]  有些很重要的人
[00:08:09.300 --> 00:08:10.800]  如果這些人
[00:08:10.800 --> 00:08:12.300]  對我們的生命來說
[00:08:12.300 --> 00:08:15.200]  是那麼重要的話
[00:08:15.200 --> 00:08:17.400]  不知道大家有沒有時常去這些人
[00:08:17.400 --> 00:08:20.100]  表達我們對他們的謝意
[00:08:20.100 --> 00:08:21.900]  不知道我們有沒有告訴他們
[00:08:21.900 --> 00:08:24.200]  我們很愛你
[00:08:24.200 --> 00:08:26.100]  因爲你對我們來說太重要
[00:08:26.100 --> 00:08:27.200]  你出現在我們的生命當中
[00:08:27.200 --> 00:08:33.400]  我爲你時時感謝父神
[00:08:33.400 --> 00:08:36.600]  有個太太經常投訴她老公
[00:08:36.600 --> 00:08:41.000]  她說我嫁了她25年
[00:08:41.000 --> 00:08:42.400]  我和你結婚之後
[00:08:42.400 --> 00:08:44.200]  你就很少和我說I love you
[00:08:44.200 --> 00:08:45.700]  我愛你
[00:08:45.700 --> 00:08:46.800]  OK
[00:08:46.800 --> 00:08:50.100]  這個老公反應得很快
[00:08:50.100 --> 00:08:50.900]  她說老婆
[00:08:50.900 --> 00:08:53.700]  25年前當我和你結婚的時候
[00:08:53.700 --> 00:08:56.900]  我已經告訴你我愛你了
[00:08:56.900 --> 00:08:59.700]  除非我收回這句話
[00:08:59.700 --> 00:09:01.900]  否則這句話仍然有效
[00:09:01.900 --> 00:09:04.100]  所以不用經常說
[00:09:04.100 --> 00:09:05.500]  我聽到之後很開心
[00:09:05.500 --> 00:09:06.200]  爲什麼呢
[00:09:06.200 --> 00:09:09.600]  因爲好像牧師的小心眼
[00:09:09.600 --> 00:09:12.200]  不是那麼細心的人
[00:09:12.200 --> 00:09:16.900]  又或者我們中國人比較老
[00:09:16.900 --> 00:09:18.900]  中國人是含蓄一點的
[00:09:18.900 --> 00:09:21.600]  不是那麼容易說我愛你的
[00:09:21.600 --> 00:09:23.700]  我們會很感謝這個老公
[00:09:23.700 --> 00:09:25.700]  幫我們解圍
[00:09:25.700 --> 00:09:32.200]  不知道你的妻子或者丈夫有沒有投訴
[00:09:32.200 --> 00:09:34.900]  不過我想告訴大家
[00:09:34.900 --> 00:09:38.100]  如果我們希望和家人和朋友
[00:09:38.100 --> 00:09:42.400]  特別是對我們來說那麼重要的人
[00:09:42.400 --> 00:09:45.200]  深化彼此之間的關係
[00:09:45.200 --> 00:09:47.200]  大家變得更加密切
[00:09:47.200 --> 00:09:48.700]  更加好
[00:09:48.700 --> 00:09:50.700]  OK
[00:09:50.700 --> 00:09:54.300]  我相信我們必須學習把握每一個機會
[00:09:54.300 --> 00:09:56.600]  去爲他們感謝
[00:09:56.600 --> 00:09:58.900]  把握每一個機會告訴他們
[00:09:58.900 --> 00:10:02.600]  有你在我的生命當中那麼開心
[00:10:02.600 --> 00:10:05.300]  因爲認識你的緣故
[00:10:05.300 --> 00:10:08.900]  你使我的生命變得更加充實
[00:10:08.900 --> 00:10:10.100]  一想起你的時候
[00:10:10.100 --> 00:10:12.500]  我就感謝
[00:10:12.500 --> 00:10:18.500]  你在我的生命當中是何等的重要
[00:10:18.500 --> 00:10:21.500]  我相信當我做這件事的時候
[00:10:21.500 --> 00:10:25.800]  你必定能夠加深你和這些人的關係
[00:10:25.800 --> 00:10:30.700]  所以寫下了幾個名字了嗎
[00:10:30.700 --> 00:10:32.100]  左邊寫了幾個名字
[00:10:32.100 --> 00:10:33.900]  最右邊
[00:10:33.900 --> 00:10:36.300]  具體的行動
[00:10:36.300 --> 00:10:39.400]  最右邊的欄是具體的行動
[00:10:39.400 --> 00:10:41.800]  在未來這兩個星期
[00:10:41.800 --> 00:10:46.000]  我們可以怎樣用什麼行動
[00:10:46.000 --> 00:10:47.300]  告訴他們
[00:10:47.300 --> 00:10:48.700]  我感謝神
[00:10:48.700 --> 00:10:50.300]  我爲你們感謝神
[00:10:50.300 --> 00:10:51.100]  讓我們認識你
[00:10:51.100 --> 00:10:52.200]  我爲你們感謝神
[00:10:52.200 --> 00:10:53.600]  讓你們進入我的生命當中
[00:10:53.600 --> 00:10:57.100]  我感謝神
[00:10:57.100 --> 00:10:59.800]  我能夠學習愛你
[00:10:59.800 --> 00:11:01.600]  讓他們知道你關心他們
[00:11:01.600 --> 00:11:04.900]  讓他們知道你時時記掛着他們
[00:11:04.900 --> 00:11:06.800]  愛護他們
[00:11:06.800 --> 00:11:09.100]  讓他們知道他們在你的生命當中
[00:11:09.100 --> 00:11:14.600]  如何令你的生命過得更開心快樂
[00:11:14.600 --> 00:11:18.200]  又給大家一點時間寫寫
[00:11:18.200 --> 00:11:19.700]  你可以告訴他們什麼事過
[00:11:19.700 --> 00:11:21.100]  你可以告訴他們
[00:11:21.100 --> 00:11:23.700]  牧師我們的文筆不太行
[00:11:23.700 --> 00:11:25.500]  不懂表達我們的感情
[00:11:25.500 --> 00:11:27.100]  不懂表達我們的感覺
[00:11:27.100 --> 00:11:29.100]  你可以抄寶羅
[00:11:29.100 --> 00:11:30.400]  看到你很開心
[00:11:30.400 --> 00:11:31.200]  想你很開心
[00:11:31.200 --> 00:11:33.500]  都不知道應該怎麼爲你感謝神
[00:11:33.500 --> 00:11:35.900]  寫一句都比不寫好
[00:11:35.900 --> 00:11:36.600]  可以嗎
[00:11:36.600 --> 00:11:37.800]  試一試
[00:11:37.800 --> 00:11:39.300]  想想這幾個人
[00:11:39.300 --> 00:11:41.600]  你可以怎麼告訴他們
[00:11:41.600 --> 00:11:43.400]  你對我來說
[00:11:43.400 --> 00:11:53.100]  每一個人是多麼的重要
[00:11:53.100 --> 00:11:55.000]  想想要怎麼寫
[00:11:55.000 --> 00:11:56.100]  現在就寫吧
[00:11:56.100 --> 00:11:56.800]  不要等回家了
[00:11:56.800 --> 00:11:58.800]  回家你不寫了
[00:11:58.800 --> 00:12:00.500]  現在試一下寫吧
[00:12:00.500 --> 00:12:12.000]  好嗎
[00:12:12.000 --> 00:12:12.600]  可以嗎
[00:12:12.600 --> 00:12:15.300]  寫好了嗎
[00:12:15.300 --> 00:12:21.200]  還有沒有人在想呢
[00:12:21.200 --> 00:12:23.300]  我不知道
[00:12:23.300 --> 00:12:27.400]  在大家的名單上
[00:12:27.400 --> 00:12:32.400]  有沒有耶穌的名
[00:12:32.400 --> 00:12:33.900]  有沒有耶穌的名
[00:12:33.900 --> 00:12:38.200]  在你左邊的名單上
[00:12:38.200 --> 00:12:40.500]  耶穌對我們來說
[00:12:40.500 --> 00:12:43.000]  特別對我們的生命來說
[00:12:43.000 --> 00:12:45.800]  到底有多重要
[00:12:45.800 --> 00:12:48.700]  有沒有讓你常常想起祂
[00:12:48.700 --> 00:12:49.700]  有沒有讓你時時說
[00:12:49.700 --> 00:12:51.500]  主耶穌我感謝禰
[00:12:51.500 --> 00:12:52.500]  感謝天父上帝
[00:12:52.500 --> 00:12:55.500]  因爲我認識禰
[00:12:55.500 --> 00:12:58.800]  我讓禰進入我的生命當中
[00:12:58.800 --> 00:13:04.400]  我不知道大家有沒有類似大衛的感受
[00:13:04.400 --> 00:13:07.100]  《詩道行傳》第二章25節和28節
[00:13:07.100 --> 00:13:11.600]  記載大衛曾經指着天父上帝
[00:13:11.600 --> 00:13:15.000]  我時常見主在我的面前
[00:13:15.000 --> 00:13:16.200]  祂在我右邊
[00:13:16.200 --> 00:13:18.000]  我不至於動搖
[00:13:18.000 --> 00:13:22.200]  禰已經指示我生命的道路
[00:13:22.200 --> 00:13:28.100]  禰的同在使我充滿喜樂
[00:13:28.100 --> 00:13:31.100]  很多人都同意
[00:13:31.100 --> 00:13:33.300]  我們在教會里也講過很多次
[00:13:33.300 --> 00:13:34.800]  其實這個世界越來越艱難
[00:13:34.800 --> 00:13:38.000]  生活越來越難
[00:13:38.000 --> 00:13:41.600]  但是如果我們能夠像大衛一樣
[00:13:41.600 --> 00:13:44.900]  大衛去當皇帝
[00:13:44.900 --> 00:13:46.400]  其實也很忙的
[00:13:46.400 --> 00:13:47.600]  也很辛苦的
[00:13:47.600 --> 00:13:50.300]  你以爲當皇帝很過癮嗎
[00:13:50.300 --> 00:13:51.300]  但是大衛說
[00:13:51.300 --> 00:13:54.000]  我時時見到主在我的面前
[00:13:54.000 --> 00:13:57.200]  你比一個當皇帝的人忙得多
[00:13:57.200 --> 00:14:01.600]  你比一個要時時面對很大決定的一個人忙得多
[00:14:01.600 --> 00:14:03.700]  特別是在他們那個時代
[00:14:03.700 --> 00:14:04.500]  但是大衛說
[00:14:04.500 --> 00:14:06.700]  我時常看見主在我面前
[00:14:06.700 --> 00:14:11.800]  又看到祂已經指示我生命的道路
[00:14:11.800 --> 00:14:14.200]  如果我們能夠像大衛一樣
[00:14:14.200 --> 00:14:15.900]  有耶穌在我們的生命當中
[00:14:15.900 --> 00:14:18.100]  我們見到祂時時出現在我們面前
[00:14:18.100 --> 00:14:21.700]  我又知道祂一直帶領我們前面走的每一步
[00:14:21.700 --> 00:14:23.500]  我們對將來就有把握
[00:14:23.500 --> 00:14:26.300]  2014變成怎樣
[00:14:26.300 --> 00:14:27.800]  沒關係
[00:14:27.800 --> 00:14:31.300]  無論我們的生活多麼艱難
[00:14:31.300 --> 00:14:34.500]  聖經說因爲我們認識神 耶穌在我們當中的緣故
[00:14:34.500 --> 00:14:37.300]  我們不自動搖
[00:14:37.300 --> 00:14:39.100]  因爲祂是神 祂是神的兒子
[00:14:39.100 --> 00:14:43.400]  而我們因爲知道祂常與我們同在
[00:14:43.400 --> 00:14:46.100]  我們可以充滿喜樂
[00:14:46.100 --> 00:14:48.900]  我們可以充滿喜樂
[00:14:48.900 --> 00:14:52.000]  所以第一個清單
[00:14:52.000 --> 00:14:54.400]  什麼人對你來說很重要呢
[00:14:54.400 --> 00:14:56.300]  你想起他會不會感謝神呢
[00:14:56.300 --> 00:14:59.900]  我希望耶穌是其中一個在你內裏
[00:14:59.900 --> 00:15:02.300]  第一個清單
[00:15:02.300 --> 00:15:05.900]  第二個清單
[00:15:05.900 --> 00:15:08.300]  你寫下這幾個人
[00:15:08.300 --> 00:15:11.100]  你有沒有想過你如何去鼓勵這些人呢
[00:15:11.100 --> 00:15:12.900]  剛纔說到我們如何去感謝祂
[00:15:12.900 --> 00:15:15.100]  讓祂知道我們上去就開心了
[00:15:15.100 --> 00:15:16.700]  上去你覺得很滿足了
[00:15:16.700 --> 00:15:18.300]  因爲你 我覺得很快樂了
[00:15:18.300 --> 00:15:20.300]  爲了你的緣故 我感謝大美神了
[00:15:20.300 --> 00:15:22.300]  但是除此之外
[00:15:22.300 --> 00:15:25.500]  我們如何去鼓勵這幾個人呢
[00:15:25.500 --> 00:15:29.300]  這幾個能夠讓你去感謝神的人
[00:15:29.300 --> 00:15:31.900]  到底需要什麼
[00:15:31.900 --> 00:15:35.300]  從你的身上需要什麼實質的鼓勵
[00:15:35.300 --> 00:15:37.700]  沒有呢
[00:15:37.700 --> 00:15:41.900]  這就是第二個清單
[00:15:41.900 --> 00:15:44.100]  保羅在第三章第十節十一節說
[00:15:44.100 --> 00:15:47.700]  「我們晝夜切切地祈求要見你們」
[00:15:47.700 --> 00:15:51.100]  「飽滿你們信心的不足」
[00:15:51.100 --> 00:15:54.100]  「願神 我們的父王 我們的主耶穌」
[00:15:54.100 --> 00:15:57.300]  「一直引領我們到你們那裏去」
[00:15:57.300 --> 00:16:00.500]  保羅就爲了貼實羅尼加的信徒感謝神
[00:16:00.500 --> 00:16:01.700]  一想到他們就開心了
[00:16:01.700 --> 00:16:03.700]  一想到他們就快樂了
[00:16:03.700 --> 00:16:06.100]  但是保羅與此同時也知道
[00:16:06.100 --> 00:16:07.900]  在這羣基督徒當中
[00:16:07.900 --> 00:16:10.300]  有些人 可能不是全部
[00:16:10.300 --> 00:16:13.700]  有些人信心不足
[00:16:13.700 --> 00:16:15.900]  於是他知道了之後
[00:16:15.900 --> 00:16:17.900]  保羅怎麼做
[00:16:17.900 --> 00:16:19.700]  保羅怎麼做
[00:16:19.700 --> 00:16:20.900]  就是根據這幾隻聖經
[00:16:20.900 --> 00:16:21.500]  保羅怎麼做
[00:16:21.500 --> 00:16:23.700]  第一 寫封信給他們
[00:16:23.700 --> 00:16:26.700]  所以第一件事就是寫信鼓勵他們
[00:16:26.700 --> 00:16:29.500]  保羅首先寫封信告訴他們
[00:16:29.500 --> 00:16:30.500]  一想到他們就開心了
[00:16:30.500 --> 00:16:31.500]  感謝神
[00:16:31.500 --> 00:16:33.500]  因爲信耶穌之後他們的生命改變了
[00:16:33.500 --> 00:16:35.500]  信心不斷增長
[00:16:35.500 --> 00:16:37.900]  不過他們還有些信心不足的地方
[00:16:37.900 --> 00:16:42.300]  他首先寫信鼓勵他們
[00:16:42.300 --> 00:16:45.500]  但除此之外 他覺得不足夠
[00:16:45.500 --> 00:16:48.100]  單單寫信 單單告訴他們
[00:16:48.100 --> 00:16:49.100]  不足夠
[00:16:49.100 --> 00:16:50.100]  於是聖經說
[00:16:50.100 --> 00:16:54.300]  「我是晝夜狠切地向神祈禱」
[00:16:54.300 --> 00:16:55.300]  祈禱什麼
[00:16:55.300 --> 00:16:56.700]  不是爲了祈禱
[00:16:56.700 --> 00:16:59.300]  是狠切地向神祈禱
[00:16:59.300 --> 00:17:03.900]  讓我們有機會回到你們那裏
[00:17:03.900 --> 00:17:05.100]  面對面見到你們
[00:17:05.100 --> 00:17:06.500]  那我們就有機會
[00:17:06.500 --> 00:17:08.500]  可以按照你們的需要
[00:17:08.500 --> 00:17:09.900]  幫助你們
[00:17:09.900 --> 00:17:13.100]  建立你們的信心
[00:17:13.100 --> 00:17:14.300]  大家看到嗎
[00:17:14.300 --> 00:17:16.700]  不單單寫信告訴他們
[00:17:16.700 --> 00:17:18.100]  而且祈禱求神
[00:17:18.100 --> 00:17:19.100]  和他們開路
[00:17:19.100 --> 00:17:23.500]  可以去到他們當中
[00:17:23.500 --> 00:17:26.100]  我相信在我們身邊
[00:17:26.100 --> 00:17:27.900]  也有很多需要我們
[00:17:27.900 --> 00:17:30.300]  這樣去用實際的行動
[00:17:30.300 --> 00:17:35.100]  用實質去鼓勵他們的人
[00:17:35.100 --> 00:17:37.300]  甚至可能我們自己也是其中一個
[00:17:37.300 --> 00:17:39.100]  我們每個人都需要鼓勵
[00:17:39.100 --> 00:17:40.900]  你需不需要鼓勵
[00:17:40.900 --> 00:17:41.900]  Do you?
[00:17:41.900 --> 00:17:45.500]  需要 牧師也需要
[00:17:45.500 --> 00:17:47.500]  過去這個星期五
[00:17:47.500 --> 00:17:50.500]  有一個教會的小組 single組
[00:17:50.500 --> 00:17:52.100]  一早就約好
[00:17:52.100 --> 00:17:55.900]  我們教睦同工和教會辦事處的職員
[00:17:55.900 --> 00:17:58.900]  說星期五約好這個時間
[00:17:58.900 --> 00:18:01.700]  我們給你一個appreciation dinner
[00:18:01.700 --> 00:18:05.100]  多謝你們在教會里的服侍
[00:18:05.100 --> 00:18:07.100]  我們一早就寫在日記
