
[00:00:00.000 --> 00:00:03.280]  主羅太兄姊妹大家平安
[00:01:57.240 --> 00:01:58.640]  派下來的使者
[00:01:58.640 --> 00:02:00.480]  好像天使一樣
[00:02:00.480 --> 00:02:03.160]  甚至有人說他是耶穌基督轉世
[00:02:03.160 --> 00:02:06.040]  他就是耶穌基督再回來的那個
[00:02:06.040 --> 00:02:10.320]  當然我們知道不是
[00:02:10.320 --> 00:02:13.240]  但是他們很崇拜一個領袖
[00:02:13.240 --> 00:02:15.680]  所以領袖說什麼他們都相信
[00:02:15.680 --> 00:02:19.280]  而且他們的教義說到聖經
[00:02:19.280 --> 00:02:21.040]  他們也是同一本聖經
[00:02:21.040 --> 00:02:24.960]  他們說有很多地方你們看不明白
[00:02:24.960 --> 00:02:26.120]  很多隱喻的
[00:02:26.120 --> 00:02:27.880]  我們知道有很多地方看不明白
[00:02:27.880 --> 00:02:31.920]  但他說只有主教李孟熙才看得明白
[00:02:31.920 --> 00:02:34.040]  才可以解釋給你聽
[00:02:34.040 --> 00:02:36.320]  他們很崇尚個人的崇拜
[00:02:36.320 --> 00:02:37.280]  個人的主義
[00:02:37.280 --> 00:02:39.600]  我知道這個肯定是異端
[00:02:39.600 --> 00:02:41.920]  其實聖經一早已經說了
[00:02:41.920 --> 00:02:43.200]  「假加邪微德路加福音」
[00:02:43.200 --> 00:02:44.800]  《瑪撒福音》也有說
[00:02:44.800 --> 00:02:48.480]  當門徒問耶穌基督
[00:02:48.480 --> 00:02:51.560]  末世的時候主再回來的時候
[00:02:51.560 --> 00:02:52.680]  重建了聖殿的時候
[00:02:52.680 --> 00:02:55.640]  那段時間有什麼事會發生
[00:02:55.640 --> 00:02:56.800]  耶穌就說
[00:02:56.800 --> 00:02:58.880]  你們要謹慎不要受迷惑
[00:02:58.880 --> 00:03:01.120]  這個《路加福音》21章8節
[00:03:01.120 --> 00:03:04.920]  因為將來有好些人冒我名來
[00:03:04.920 --> 00:03:07.280]  說我是基督
[00:03:07.280 --> 00:03:08.760]  那不就正正是告訴你
[00:03:08.760 --> 00:03:10.120]  有異端出現
[00:03:10.120 --> 00:03:12.480]  有人冒耶穌基督的名
[00:03:12.480 --> 00:03:15.240]  我就是第二次來的
[00:03:15.240 --> 00:03:17.840]  就是主再來的那個人
[00:03:17.840 --> 00:03:19.440]  他說「時候近了」
[00:03:19.440 --> 00:03:21.920]  耶穌說「你們不要跟從他們」
[00:03:21.920 --> 00:03:23.360]  耶穌已經警告了那些人
[00:03:23.360 --> 00:03:26.240]  你們千萬不要跟隨這些假基督
[00:03:26.240 --> 00:03:27.560]  現在才知道
[00:03:27.560 --> 00:03:30.880]  所以聖經其實很早已經說了出來
[00:03:30.880 --> 00:03:32.520]  接著耶穌基督說了什麼呢?
[00:03:32.520 --> 00:03:34.200]  他說「末世還有其他事情」
[00:03:34.200 --> 00:03:36.040]  「民要攻打民,國要攻打國」
[00:03:36.040 --> 00:03:37.240]  大家都記得了
[00:03:37.240 --> 00:03:39.080]  「地要大大震動」
[00:03:39.080 --> 00:03:39.960]  大家知道了
[00:03:39.960 --> 00:03:42.360]  「多處必有饑荒」
[00:03:42.360 --> 00:03:43.480]  「瘟疫」
[00:03:43.480 --> 00:03:45.800]  「瘟疫」就是今天的病毒
[00:03:45.800 --> 00:03:49.720]  「又有可怕異象和大神跡從天上顯現」
[00:03:49.720 --> 00:03:53.080]  六加福音21章10至11節就是這麼說的
[00:03:53.080 --> 00:03:54.520]  歷代以來我們知道的
[00:03:54.520 --> 00:03:55.960]  真的有這個地震
[00:03:55.960 --> 00:03:56.960]  有這個饑荒
[00:03:56.960 --> 00:03:58.360]  有這個瘟疫
[00:03:58.360 --> 00:03:59.240]  是不是?
[00:03:59.240 --> 00:04:00.160]  遠我們不說了
[00:04:00.160 --> 00:04:01.320]  我們不記得了
[00:04:01.320 --> 00:04:02.360]  近代
[00:04:02.360 --> 00:04:04.160]  上個世紀我們說了
[00:04:04.160 --> 00:04:05.600]  我們知道
[00:04:05.600 --> 00:04:09.360]  中國76年的唐山大地震
[00:04:09.360 --> 00:04:11.120]  二十多萬人死了
[00:04:11.120 --> 00:04:12.000]  最保守的估計
[00:04:12.000 --> 00:04:13.320]  人們說不知道
[00:04:13.320 --> 00:04:15.960]  2004年Boxing Day
[00:04:15.960 --> 00:04:19.480]  南亞太平洋的海嘯
[00:04:19.480 --> 00:04:21.280]  大家記得了
[00:04:21.280 --> 00:04:23.840]  短短幾分鐘的海嘯
[00:04:23.840 --> 00:04:25.720]  可以有二十萬人
[00:04:25.720 --> 00:04:27.120]  也是超過二十萬人
[00:04:27.120 --> 00:04:28.560]  幾十萬人死了
[00:04:28.560 --> 00:04:34.080]  這個天災實在是非常令人震驚的
[00:04:34.080 --> 00:04:35.720]  但是天災人禍
[00:04:35.720 --> 00:04:36.600]  人禍撞震驚
[00:04:36.600 --> 00:04:37.840]  你知道嗎?
[00:04:37.840 --> 00:04:39.040]  第二次世界大戰
[00:04:39.040 --> 00:04:40.520]  死了多少人你知道嗎?
[00:04:40.520 --> 00:04:42.640]  第二次世界大戰
[00:04:42.640 --> 00:04:45.320]  全球死了七千五百萬人
[00:04:45.320 --> 00:04:47.880]  你說天災厲害
[00:04:47.880 --> 00:04:49.880]  人禍也很厲害
[00:04:49.880 --> 00:04:53.120]  這次的新型冠狀病毒
[00:04:53.120 --> 00:04:56.840]  很多人將它以前的疫症來比較
[00:04:56.840 --> 00:04:58.480]  最多人比較的是什麼呢?
[00:04:58.480 --> 00:05:02.240]  就是上世紀第一次世界大戰之後
[00:05:02.240 --> 00:05:05.080]  1919年有一個叫做流行性感冒
[00:05:05.080 --> 00:05:05.920]  叫做Spanish Flu
[00:05:05.920 --> 00:05:08.720]  西班牙型的流行性感冒
[00:05:08.720 --> 00:05:09.800]  知道嗎?
[00:05:09.800 --> 00:05:12.240]  西班牙人很討厭我們這麼說
[00:05:12.240 --> 00:05:13.560]  因為他們經常都定型
[00:05:13.560 --> 00:05:14.640]  這個就是很大的一件事
[00:05:14.640 --> 00:05:15.960]  是我們西班牙人弄出來的
[00:05:15.960 --> 00:05:18.240]  所以人們不准我們說武漢肺炎
[00:05:18.240 --> 00:05:18.720]  就是這個原因
[00:05:18.720 --> 00:05:19.360]  你明白嗎?
[00:05:19.360 --> 00:05:20.920]  因為好像是貶低了中國人
[00:05:20.920 --> 00:05:21.960]  特別是貶低了武漢市
[00:05:21.960 --> 00:05:23.120]  所以它現在叫做新型
[00:05:23.120 --> 00:05:24.680]  就不要說武漢
[00:05:24.680 --> 00:05:25.520]  但是這個Spanish Flu
[00:05:25.520 --> 00:05:26.720]  就因為已經入了字典
[00:05:26.720 --> 00:05:28.240]  入了教科書
[00:05:28.240 --> 00:05:30.040]  你突然間不可以改名字
[00:05:30.040 --> 00:05:31.240]  我們都明白的
[00:05:31.240 --> 00:05:32.160]  那次是怎樣呢?
[00:05:32.160 --> 00:05:36.080]  當時全球三分之一的人口
[00:05:36.080 --> 00:05:37.440]  是染到這個病
[00:05:37.440 --> 00:05:39.560]  全球當時有十五億人口
[00:05:39.560 --> 00:05:41.200]  現在有幾十億
[00:05:41.200 --> 00:05:43.720]  有五億人口是染到這個病毒
[00:05:43.720 --> 00:05:46.520]  流行性感冒的病毒
[00:05:46.520 --> 00:05:49.080]  結果它大約有百分之四死亡
[00:05:49.080 --> 00:05:50.840]  結果是有二千萬人死亡
[00:05:50.840 --> 00:05:51.520]  是很厲害的
[00:05:51.520 --> 00:05:52.680]  是不是?二千萬人
[00:05:52.680 --> 00:05:55.120]  所以人們把這次的新型冠狀病毒
[00:05:55.120 --> 00:05:55.960]  跟它比較
[00:05:55.960 --> 00:05:57.440]  真的嚇一跳
[00:05:57.440 --> 00:05:58.200]  是不是?
[00:05:58.200 --> 00:06:00.240]  那麼你
[00:06:00.240 --> 00:06:01.440]  日後會不會發展成這樣
[00:06:01.440 --> 00:06:03.040]  我們不知道
[00:06:03.040 --> 00:06:05.880]  是多麼有可能的
[00:06:05.880 --> 00:06:08.120]  因為很多專家都是這麼說
[00:06:08.120 --> 00:06:11.400]  看到聖經講得很清楚的就是
[00:06:11.400 --> 00:06:12.680]  民要攻打民
[00:06:12.680 --> 00:06:14.400]  國要攻打國
[00:06:14.400 --> 00:06:17.080]  很多的內戰
[00:06:17.080 --> 00:06:19.200]  大型的內戰
[00:06:19.200 --> 00:06:20.240]  民要攻打民
[00:06:20.240 --> 00:06:21.680]  不一定是這麼大型的
[00:06:21.680 --> 00:06:22.640]  大家看回上次
[00:06:22.640 --> 00:06:23.640]  現在沒有說什麼
[00:06:23.640 --> 00:06:25.360]  因為現在香港有特別的新聞
[00:06:25.360 --> 00:06:26.880]  去年香港發生什麼事
[00:06:26.880 --> 00:06:27.920]  那些暴動
[00:06:27.920 --> 00:06:29.280]  是不是?
[00:06:29.280 --> 00:06:31.200]  大家看新聞
[00:06:31.200 --> 00:06:33.240]  就是民要攻打民
[00:06:33.240 --> 00:06:34.360]  藍色的打黃色
[00:06:34.360 --> 00:06:35.920]  黃色打的藍色
[00:06:35.920 --> 00:06:36.760]  人民打警察
[00:06:36.760 --> 00:06:37.920]  警察打人
[00:06:37.920 --> 00:06:39.760]  真的有人以攻打民
[00:06:39.760 --> 00:06:40.880]  是不是?
[00:06:40.880 --> 00:06:42.440]  說得沒有錯的
[00:06:42.440 --> 00:06:44.240]  不需要戰爭這麼大件事的
[00:06:44.240 --> 00:06:46.040]  一些暴亂都是
[00:06:46.040 --> 00:06:48.920]  當那個是真的殺父仇人
[00:06:48.920 --> 00:06:50.160]  要打死他那樣
[00:06:50.160 --> 00:06:51.880]  那種的做法
[00:06:51.880 --> 00:06:53.320]  你說人的醜惡多厲害
[00:06:53.320 --> 00:06:55.920]  但是聖經其實講過給大家聽的
[00:06:55.920 --> 00:06:57.160]  饑荒、瘟疫
[00:06:57.160 --> 00:06:58.800]  有很多是人為的
[00:06:58.800 --> 00:07:00.760]  我們不要全部賴在命定
[00:07:00.760 --> 00:07:02.080]  曾有的旨意裡面
[00:07:02.080 --> 00:07:04.280]  但很多是人造成的
[00:07:04.280 --> 00:07:06.320]  很多瘟疫是人的疏忽
[00:07:06.320 --> 00:07:08.480]  人的無知是造成的
[00:07:08.480 --> 00:07:10.120]  這個是我們很清楚的
[00:07:10.120 --> 00:07:14.040]  所以聖經其實是提醒了我們很多很多次
[00:07:14.040 --> 00:07:16.120]  將來一定會發生這樣的事
[00:07:16.120 --> 00:07:17.920]  所以我們要警醒
[00:07:17.920 --> 00:07:20.800]  日後那個疫情會發展成怎樣呢?
[00:07:20.800 --> 00:07:22.400]  我就沒辦法可以預測到
[00:07:22.400 --> 00:07:24.800]  專家有很多不同的說法
[00:07:24.800 --> 00:07:25.400]  OK?
[00:07:25.400 --> 00:07:27.880]  但是我們知道疫情是越來越嚴重
[00:07:27.880 --> 00:07:30.080]  而且不會說一時三刻突然間沒有了
[00:07:30.080 --> 00:07:31.280]  這個就很肯定
[00:07:31.280 --> 00:07:32.720]  剛才都講了是不是?
[00:07:32.720 --> 00:07:34.200]  但是有一樣東西我們看到的
[00:07:34.200 --> 00:07:35.080]  大家都看到的
[00:07:35.080 --> 00:07:37.960]  就是人性的醜惡
[00:07:37.960 --> 00:07:40.320]  貪婪和自私
[00:07:40.320 --> 00:07:41.880]  是不是?
[00:07:41.880 --> 00:07:43.920]  記不記得?
[00:07:43.920 --> 00:07:45.680]  聖經原來也有講的
[00:07:45.680 --> 00:07:48.480]  提摩泰後書寶羅說什麼?
[00:07:48.480 --> 00:07:49.360]  他說末世的時候
[00:07:49.360 --> 00:07:52.560]  因為那時人要專顧自己
[00:07:52.560 --> 00:07:53.560]  先想自己
[00:07:53.560 --> 00:07:54.280]  是不是?
[00:07:54.280 --> 00:07:56.440]  貪愛、錢財、自誇、狂傲
[00:07:56.440 --> 00:07:59.480]  就是每樣東西都先想自己
[00:07:59.480 --> 00:08:01.400]  人性就是這樣的
[00:08:01.400 --> 00:08:02.920]  今天我們看回外面
[00:08:02.920 --> 00:08:03.800]  看到就是知道了
[00:08:03.800 --> 00:08:05.720]  昨天有人發了一段視頻給我
[00:08:05.720 --> 00:08:07.480]  澳洲有兩個人
[00:08:07.480 --> 00:08:09.600]  就是在大打出手的超級市場
[00:08:09.600 --> 00:08:11.440]  就是爭奪廁紙
[00:08:11.440 --> 00:08:13.720]  一個已經買了十幾條了
[00:08:13.720 --> 00:08:14.640]  還要拿
[00:08:14.640 --> 00:08:15.320]  那個就沒有
[00:08:15.320 --> 00:08:16.520]  拿不夠他打
[00:08:16.520 --> 00:08:19.760]  結果就多找幾個朋友去打他
[00:08:19.760 --> 00:08:20.480]  是啊
[00:08:20.480 --> 00:08:21.160]  這個是真的
[00:08:21.160 --> 00:08:22.760]  不是做出來演戲的片
[00:08:22.760 --> 00:08:23.800]  演戲的片也有的
[00:08:23.800 --> 00:08:26.200]  但是這個是fact check(事實查核)的
[00:08:26.200 --> 00:08:27.120]  是真的
[00:08:27.120 --> 00:08:28.160]  所以呢
[00:08:28.160 --> 00:08:30.160]  這些真的是令你震驚
[00:08:30.160 --> 00:08:31.200]  是不是?
[00:08:31.200 --> 00:08:31.760]  是不是?
[00:08:31.760 --> 00:08:34.080]  我就不明白了廁紙有什麼幫助
[00:08:34.080 --> 00:08:37.160]  是不是你打噴嚏用廁紙呢?
[00:08:37.160 --> 00:08:39.120]  我見過很多人打噴嚏用手掩著的
[00:08:39.120 --> 00:08:40.600]  找得到廁紙就打做噴嚏吧
[00:08:40.600 --> 00:08:41.520]  哪有那麼多廁紙
[00:08:41.520 --> 00:08:42.040]  是不是?
[00:08:42.040 --> 00:08:42.320]  是不是?
[00:08:42.320 --> 00:08:42.880]  為什麼呢?
[00:08:42.880 --> 00:08:44.920]  是不是我就人性的恐慌
[00:08:44.920 --> 00:08:47.720]  因為人拿我不拿就笨了
[00:08:47.720 --> 00:08:48.600]  是不是?
[00:08:48.600 --> 00:08:49.520]  昨天我收到消息
[00:08:49.520 --> 00:08:50.680]  新開的那間超級市場
[00:08:50.680 --> 00:08:52.440]  白天還有廁紙賣
[00:08:52.440 --> 00:08:54.280]  不知道是誰告訴我
[00:08:54.280 --> 00:08:55.560]  晚上我去的時候沒有了
[00:08:55.560 --> 00:08:57.520]  你知不知道?
[00:08:57.520 --> 00:08:59.960]  不知道是不是你們全部拿走了
[00:08:59.960 --> 00:09:01.960]  我們這些教會群組收到消息的
[00:09:01.960 --> 00:09:04.800]  是開玩笑的
[00:09:04.800 --> 00:09:06.000]  相信不是你們全部拿走的
[00:09:06.000 --> 00:09:07.440]  你應該剩下一卷給我
[00:09:07.440 --> 00:09:08.840]  但很多時候我們就是
[00:09:08.840 --> 00:09:09.800]  我拿剩下一卷
[00:09:09.800 --> 00:09:10.560]  不要全部拿走
[00:09:10.560 --> 00:09:11.760]  不好意思
[00:09:11.760 --> 00:09:13.240]  給些人用吧
[00:09:13.240 --> 00:09:13.560]  是不是?
[00:09:13.560 --> 00:09:14.600]  我們不是這樣嗎?
[00:09:14.600 --> 00:09:16.200]  但是你說不買
[00:09:16.200 --> 00:09:17.240]  又不可以不買
[00:09:17.240 --> 00:09:17.800]  每個人都不買
[00:09:17.800 --> 00:09:19.160]  你不買到真的需要的時候
[00:09:19.160 --> 00:09:20.320]  那怎麼辦?
[00:09:20.320 --> 00:09:21.760]  我又不能全部怪你們
[00:09:21.760 --> 00:09:22.520]  是不是?
[00:09:22.520 --> 00:09:24.520]  實在是恐慌是這樣造成的
[00:09:24.520 --> 00:09:25.520]  等於銀行擠提
[00:09:25.520 --> 00:09:26.840]  每個人拿錢你不去拿
[00:09:26.840 --> 00:09:28.160]  不拿可能銀行真的倒閉了
[00:09:28.160 --> 00:09:29.080]  沒得拿
[00:09:29.080 --> 00:09:29.840]  是不是?
[00:09:29.840 --> 00:09:31.640]  所以這些謠言也好
[00:09:31.640 --> 00:09:33.120]  實際也好
[00:09:33.120 --> 00:09:34.080]  人們就是這樣做
[00:09:34.080 --> 00:09:37.840]  我們也知道不只是廁紙
[00:09:37.840 --> 00:09:38.760]  你想買藥
[00:09:38.760 --> 00:09:40.240]  買頭痛藥也沒有了
[00:09:40.240 --> 00:09:40.920]  是不是?
[00:09:40.920 --> 00:09:42.440]  米也開始短缺了
[00:09:42.440 --> 00:09:45.120]  意大利飯吃的也短缺了
[00:09:45.120 --> 00:09:47.040]  很多罐頭
[00:09:47.040 --> 00:09:48.320]  桌子也空了
[00:09:48.320 --> 00:09:49.240]  是不是?
[00:09:49.240 --> 00:09:50.840]  那就
[00:09:50.840 --> 00:09:53.040]  不是製造恐慌
[00:09:53.040 --> 00:09:56.320]  實在是真的會不夠的
[00:09:56.320 --> 00:09:58.520]  因為不是全部給你拿走不夠那麼簡單
[00:09:58.520 --> 00:10:01.480]  因為實在很多很多的工廠
[00:10:01.480 --> 00:10:03.640]  都是因為疫情停了
[00:10:03.640 --> 00:10:05.240]  尤其是中國大陸很多東西
[00:10:05.240 --> 00:10:06.200]  中國大陸來的
[00:10:06.200 --> 00:10:07.120]  都停了
[00:10:07.120 --> 00:10:08.880]  實在是將來不夠的
[00:10:08.880 --> 00:10:11.040]  那怎麼辦呢?
[00:10:11.040 --> 00:10:11.640]  是不是?
[00:10:11.640 --> 00:10:13.120]  我們也要面對
[00:10:13.120 --> 00:10:13.960]  是不是?
[00:10:13.960 --> 00:10:16.440]  所以有時候疫情
[00:10:16.440 --> 00:10:17.680]  我覺得神有計劃的
[00:10:17.680 --> 00:10:19.720]  有時候可能他來不及做一件這樣的事情
[00:10:19.720 --> 00:10:21.000]  就教訓一下我們
[00:10:21.000 --> 00:10:21.400]  是不是?
[00:10:21.400 --> 00:10:23.840]  要我們注意一下個人衛生
[00:10:23.840 --> 00:10:24.520]  是不是?
[00:10:24.520 --> 00:10:26.040]  因為你們實在太髒了
[00:10:26.040 --> 00:10:26.640]  是不是?
[00:10:26.640 --> 00:10:27.640]  要注意一下
[00:10:27.640 --> 00:10:29.640]  還有神告訴你們你們很浪費
[00:10:29.640 --> 00:10:31.960]  平時一卷廁紙一天就用光了
[00:10:31.960 --> 00:10:32.520]  是不是?
[00:10:32.520 --> 00:10:34.920]  但是現在你就要省一點洗
[00:10:34.920 --> 00:10:36.720]  要一個星期用一卷,好不好?
[00:10:36.720 --> 00:10:39.200]  就是不要浪費東西那麼大
[00:10:39.200 --> 00:10:40.640]  有時候事情就是這樣
[00:10:40.640 --> 00:10:42.480]  每次香港有些疫情過了之後
[00:10:42.480 --> 00:10:45.400]  香港的街道都乾淨了,知不知道?
[00:10:45.400 --> 00:10:46.600]  但是不維持很久的
[00:10:46.600 --> 00:10:47.800]  幾年後又會骯髒的
[00:10:47.800 --> 00:10:48.920]  因為我經常來不及回香港
[00:10:48.920 --> 00:10:50.000]  就發覺是這樣
[00:10:50.000 --> 00:10:52.040]  疫情之後那一兩年就很乾淨
[00:10:52.040 --> 00:10:53.680]  一會兒那些人就忘記了
[00:10:53.680 --> 00:10:57.280]  所以是需要神去提醒一下我們
[00:10:57.280 --> 00:10:57.600]  是不是?
[00:10:57.600 --> 00:10:59.120]  因為神祂的能力很大
[00:10:59.120 --> 00:11:01.320]  因為我剛才說的日頭停留那裡很厲害
[00:11:01.320 --> 00:11:03.800]  但是神是有能力去操縱這個宇宙
[00:11:03.800 --> 00:11:04.920]  操縱這個疫情
[00:11:04.920 --> 00:11:07.280]  祂有能力降禍給我們
[00:11:07.280 --> 00:11:08.120]  去提醒我們
[00:11:08.120 --> 00:11:09.280]  去警告我們
[00:11:09.280 --> 00:11:10.560]  就好像以前
[00:11:10.560 --> 00:11:11.920]  神在舊約時代
[00:11:11.920 --> 00:11:14.360]  也是多次降了禍去警告以色列
[00:11:14.360 --> 00:11:14.720]  是不是?
[00:11:14.720 --> 00:11:15.760]  是一樣的
[00:11:15.760 --> 00:11:17.600]  所以今天我們要明白一件事
[00:11:17.600 --> 00:11:19.480]  就是我們知道
[00:11:19.480 --> 00:11:21.920]  人實在是有醜惡的一面
[00:11:21.920 --> 00:11:23.920]  貪心自私的一面
[00:11:23.920 --> 00:11:25.000]  是不是?
[00:11:25.000 --> 00:11:25.480]  是不是?
[00:11:25.480 --> 00:11:29.280]  所以你還有很奇怪的人是很自私的
[00:11:29.280 --> 00:11:30.280]  怎麼自私呢?
[00:11:30.280 --> 00:11:30.600]  是不是?
[00:11:30.600 --> 00:11:33.160]  就是
[00:11:33.160 --> 00:11:34.120]  這次去看新聞也是在香港
[00:11:34.120 --> 00:11:34.680]  其實不是香港
[00:11:34.680 --> 00:11:35.160]  英國也是
[00:11:35.160 --> 00:11:35.960]  到處都是
[00:11:35.960 --> 00:11:37.040]  就是
[00:11:37.040 --> 00:11:38.080]  知不知道有暴動
[00:11:38.080 --> 00:11:38.920]  大埔知不知道
[00:11:38.920 --> 00:11:39.880]  為什麼有暴動呢?
[00:11:39.880 --> 00:11:41.680]  因為他想大埔的診所
[00:11:41.680 --> 00:11:46.440]  是確定成為這個冠狀流行病的一個特定診所
[00:11:46.440 --> 00:11:49.120]  就是如果你有懷疑個案就去那個診所
[00:11:49.120 --> 00:11:51.160]  那麼大埔居民會怎樣?
[00:11:51.160 --> 00:11:52.440]  為什麼要在我那裡?
[00:11:52.440 --> 00:11:53.200]  是不是?
[00:11:53.200 --> 00:11:53.640]  是不是?
[00:11:53.640 --> 00:11:55.440]  為什麼不去沙田?
[00:11:55.440 --> 00:11:56.320]  為什麼不去粉嶺?
[00:11:56.320 --> 00:11:57.080]  為什麼要大埔?
[00:11:57.080 --> 00:11:57.400]  是不是?
[00:11:57.400 --> 00:11:59.080]  就是我們
[00:11:59.080 --> 00:12:01.440]  贊不贊成搞這些隔離診所
[00:12:01.440 --> 00:12:03.080]  或者特指定診所
[00:12:03.080 --> 00:12:04.440]  就說好的
[00:12:04.440 --> 00:12:05.680]  但總不能在我家附近
[00:12:05.680 --> 00:12:06.280]  是不是?
[00:12:06.280 --> 00:12:07.560]  人的生態就是這樣
[00:12:07.560 --> 00:12:08.920]  英文有這句話
[00:12:08.920 --> 00:12:10.040]  Not in my backyard
[00:12:10.040 --> 00:12:10.640]  知不知道?
[00:12:10.640 --> 00:12:11.440]  哪裡都好
[00:12:11.440 --> 00:12:13.520]  不要在我的後花園
[00:12:13.520 --> 00:12:14.160]  是不是?
[00:12:14.160 --> 00:12:14.840]  NIMBY
[00:12:14.840 --> 00:12:15.600]  有這個
[00:12:15.600 --> 00:12:16.400]  你查字典有這個字
[00:12:16.400 --> 00:12:17.400]  NIMBY
[00:12:17.400 --> 00:12:18.360]  Not in my backyard
[00:12:18.360 --> 00:12:19.520]  就是說
[00:12:19.520 --> 00:12:20.600]  這個是一個症狀
[00:12:20.600 --> 00:12:21.920]  是後群者的一個病
[00:12:21.920 --> 00:12:22.480]  知不知道?
[00:12:22.480 --> 00:12:24.320]  但是每個人都集體患上這個病
[00:12:24.320 --> 00:12:25.920]  就是
[00:12:25.920 --> 00:12:27.440]  有,好啊
[00:12:27.440 --> 00:12:28.200]  蓋個墳場好
[00:12:28.200 --> 00:12:29.480]  因為不夠地方
[00:12:29.480 --> 00:12:31.080]  當然不要蓋在我家旁邊
[00:12:31.080 --> 00:12:32.320]  是不是?
[00:12:32.320 --> 00:12:33.920]  你蓋在我家旁邊肯定反對
[00:12:33.920 --> 00:12:34.320]  是不是?
[00:12:34.320 --> 00:12:36.880]  所以我們人就是這樣自私的
[00:12:36.880 --> 00:12:37.160]  是不是?
[00:12:37.160 --> 00:12:40.360]  所以我們明白就是
[00:12:40.360 --> 00:12:42.840]  疫症可以讓我們看到人性的醜惡
[00:12:42.840 --> 00:12:43.640]  以及貪婪
[00:12:43.640 --> 00:12:44.960]  以及自私
[00:12:44.960 --> 00:12:47.240]  以及看到人的軟弱
[00:12:47.240 --> 00:12:49.000]  人真的很無能
[00:12:49.000 --> 00:12:50.400]  是很沒用的
[00:12:50.400 --> 00:12:51.920]  所以大衛
[00:12:51.920 --> 00:12:53.960]  在C篇第一篇大家都很熟悉的
[00:12:53.960 --> 00:12:55.480]  他晚上放羊
[00:12:55.480 --> 00:12:57.240]  他放完羊休息
[00:12:57.240 --> 00:12:58.680]  在草地望上天
[00:12:58.680 --> 00:13:00.680]  看到星星、月亮
[00:13:00.680 --> 00:13:01.480]  他就說了
[00:13:01.480 --> 00:13:03.600]  人算什麼,你竟顧連藤
[00:13:03.600 --> 00:13:05.000]  世人算什麼,你竟顧連藤
[00:13:05.000 --> 00:13:06.080]  為什麼這樣想?
[00:13:06.080 --> 00:13:08.320]  人的微小
[00:13:08.320 --> 00:13:10.080]  後來大衛做了皇帝
[00:13:10.080 --> 00:13:11.880]  但是他知道他的能力從哪裡來?
[00:13:11.880 --> 00:13:13.200]  從神而來
[00:13:13.200 --> 00:13:14.840]  我看約書亞打仗幾次了
[00:13:14.840 --> 00:13:15.920]  是不是?
[00:13:15.920 --> 00:13:17.000]  打耶利哥城
[00:13:17.000 --> 00:13:18.200]  能力從哪裡來?
[00:13:18.200 --> 00:13:19.320]  是從約書亞嗎?
[00:13:19.320 --> 00:13:22.200]  是從以色列那幫集牌軍嗎?
