
[00:00:00.000 --> 00:00:02.600]  今早和大家思想
[00:01:58.280 --> 00:01:59.680]  那就沒有自由了
[00:01:59.680 --> 00:02:03.880]  就好像金魚缸裏面
[00:02:03.880 --> 00:02:07.280]  金魚很自由
[00:02:07.280 --> 00:02:09.280]  那就是油
[00:02:09.280 --> 00:02:11.280]  但是它在哪裏呢?
[00:02:11.280 --> 00:02:13.080]  在金魚缸裏面
[00:02:13.080 --> 00:02:15.680]  就好像很矛盾一樣
[00:02:15.680 --> 00:02:17.280]  所以老師問
[00:02:17.280 --> 00:02:22.680]  你有沒有不生氣的自由呢?
[00:02:22.680 --> 00:02:24.080]  這個男孩子聽了
[00:02:24.080 --> 00:02:25.880]  對,自由是甚麼呢?
[00:02:25.880 --> 00:02:27.280]  好像我有生氣的自由
[00:02:27.280 --> 00:02:29.280]  但是我又沒有不生氣的自由
[00:02:29.280 --> 00:02:32.280]  那究竟我是不是自由呢?
[00:02:32.280 --> 00:02:34.080]  他有所答應
[00:02:34.080 --> 00:02:36.080]  另一個男孩子就說
[00:02:36.080 --> 00:02:37.680]  我喜歡做甚麼就做甚麼
[00:02:37.680 --> 00:02:41.680]  所以我特意要激怒他
[00:02:41.680 --> 00:02:44.480]  在自由的社會裏面
[00:02:44.480 --> 00:02:46.080]  大部份人
[00:02:46.080 --> 00:02:48.880]  我們都追求
[00:02:48.880 --> 00:02:50.080]  我喜歡做甚麼
[00:02:50.080 --> 00:02:51.880]  我就想做甚麼
[00:02:51.880 --> 00:02:55.880]  更加可能這個男孩子
[00:02:55.880 --> 00:02:59.480]  老師就提醒他
[00:02:59.480 --> 00:03:01.680]  你的自由妨礙別人的自由
[00:03:01.680 --> 00:03:04.480]  這樣你喜歡別人
[00:03:04.480 --> 00:03:05.680]  令到別人不喜歡
[00:03:05.680 --> 00:03:07.480]  這樣對不對?
[00:03:07.480 --> 00:03:09.480]  不過現代人
[00:03:09.480 --> 00:03:18.080]  我們很懂得怎樣去回應
[00:03:18.080 --> 00:03:22.680]  我們說如果我的自由不妨礙其他人
[00:03:22.680 --> 00:03:24.680]  那可不可以呢?
[00:03:24.680 --> 00:03:28.080]  特別有一位的哲學家
[00:03:28.080 --> 00:03:30.680]  他這樣對自由的定義
[00:03:30.680 --> 00:03:32.680]  只要一個人的行為
[00:03:32.680 --> 00:03:35.080]  不妨礙其他人的自由
[00:03:35.080 --> 00:03:39.080]  他的行為就理應自由了
[00:03:39.080 --> 00:03:41.080]  你贊不贊同?
[00:03:41.080 --> 00:03:43.080]  換句話來說
[00:03:43.080 --> 00:03:50.080]  如果有人說我有同性的傾向
[00:03:50.080 --> 00:03:53.080]  對方又有同性的傾向
[00:03:53.080 --> 00:03:58.080]  我們可不可以自由的戀愛結婚呢?
[00:03:58.080 --> 00:04:00.080]  我的自由
[00:04:00.080 --> 00:04:03.080]  又不妨礙到其他人的自由
[00:04:03.080 --> 00:04:09.080]  那是不是我就可以做這個決定呢?
[00:04:09.080 --> 00:04:13.080]  究竟如果我的自由不妨礙其他人
[00:04:13.080 --> 00:04:16.080]  那我是不是我可以做呢?
[00:04:16.080 --> 00:04:19.080]  究竟我們應該怎樣看
[00:04:19.080 --> 00:04:22.080]  或者我們要問自己一個問題
[00:04:22.080 --> 00:04:25.080]  如果我想安樂死是否可以呢?
[00:04:25.080 --> 00:04:27.080]  可不可以?
[00:04:27.080 --> 00:04:28.080]  你說可不可以?
[00:04:28.080 --> 00:04:31.080]  我的自由不妨礙別人的自由
[00:04:31.080 --> 00:04:32.080]  這樣可不可以?
[00:04:32.080 --> 00:04:33.080]  他說不可以!
[00:04:33.080 --> 00:04:35.080]  為甚麼?
[00:04:35.080 --> 00:04:41.080]  因為我們有一個更加道德的標準
[00:04:41.080 --> 00:04:43.080]  我有沒有權去取滅
[00:04:43.080 --> 00:04:52.080]  可以自我掌握我們的生命呢?
[00:04:52.080 --> 00:04:54.080]  或者我們簡單來說
[00:04:54.080 --> 00:04:57.080]  如果有兩個人簽了合同
[00:04:57.080 --> 00:04:59.080]  你殺我,我殺你
[00:04:59.080 --> 00:05:01.080]  這樣是否可以呢?
[00:05:01.080 --> 00:05:03.080]  我的自由又不妨礙其他人的自由
[00:05:03.080 --> 00:05:05.080]  是否可以做呢?
[00:05:05.080 --> 00:05:08.080]  你有沒有想過這個問題呢?
[00:05:08.080 --> 00:05:10.080]  在這個世界裏
[00:05:10.080 --> 00:05:13.080]  因為這個世界沒有甚麼所謂絕對
[00:05:13.080 --> 00:05:15.080]  特別是現代
[00:05:15.080 --> 00:05:19.080]  我們不覺得有一個絕對的標準
[00:05:19.080 --> 00:05:22.080]  人可以說這個東西對
[00:05:22.080 --> 00:05:24.080]  那我就去做了
[00:05:24.080 --> 00:05:26.080]  如果沒有一個標準
[00:05:26.080 --> 00:05:28.080]  當然你的自由
[00:05:28.080 --> 00:05:30.080]  你喜歡
[00:05:30.080 --> 00:05:31.080]  又不妨礙別人
[00:05:31.080 --> 00:05:36.080]  你就變成可以決定去做那件事
[00:05:36.080 --> 00:05:39.080]  究竟有沒有一個標準?
[00:05:39.080 --> 00:05:42.080]  這個世界有沒有一個標準?
[00:05:42.080 --> 00:05:45.080]  基督徒有沒有一個標準?
[00:05:45.080 --> 00:05:48.080]  這個正是我們今天要思想的一個問題
[00:05:48.080 --> 00:05:52.080]  在這個事實裏
[00:05:52.080 --> 00:05:57.080]  他們處身一個這樣的社會
[00:05:57.080 --> 00:06:01.080]  這個社會是可以說
[00:06:01.080 --> 00:06:05.080]  好像一個現代的社會的一個翻版
[00:06:05.080 --> 00:06:10.080]  大家都很自由地去做自己喜歡做的事
[00:06:10.080 --> 00:06:12.080]  究竟對不對呢?
[00:06:12.080 --> 00:06:15.080]  如果當你看這個《史詩記》
[00:06:15.080 --> 00:06:17.080]  其實提出一個問題
[00:06:17.080 --> 00:06:20.080]  這個問題是甚麼呢?
[00:06:20.080 --> 00:06:27.080]  去令到人很自由地去做自己喜歡做的事
[00:06:27.080 --> 00:06:31.080]  究竟所得來的結果是怎樣呢?
[00:06:31.080 --> 00:06:37.080]  這個本書有人做了一個很簡單的大綱
[00:06:37.080 --> 00:06:40.080]  有兩個的序言
[00:06:40.080 --> 00:06:42.080]  即是兩個的引言
[00:06:42.080 --> 00:06:44.080]  很特別很多書只是一個引言
[00:06:44.080 --> 00:06:47.080]  一個的結論
[00:06:47.080 --> 00:06:50.080]  但這本書卻有兩個結論
[00:06:50.080 --> 00:06:52.080]  兩個的序言
[00:06:52.080 --> 00:06:54.080]  兩個的筆
[00:06:54.080 --> 00:06:55.080]  兩個的結論
[00:06:55.080 --> 00:06:57.080]  是彼此的呼應
[00:06:57.080 --> 00:07:01.080]  第一章到第二章五節
[00:07:01.080 --> 00:07:05.080]  講到以色列人和外邦人交戰
[00:07:05.080 --> 00:07:08.080]  在最後那一段的聖經
[00:07:08.080 --> 00:07:10.080]  十九章到二十一章
[00:07:10.080 --> 00:07:12.080]  講到以色列人的外戰
[00:07:12.080 --> 00:07:16.080]  第二個的引言
[00:07:16.080 --> 00:07:19.080]  講到以色列人拜外邦的神
[00:07:19.080 --> 00:07:21.080]  第十七、第十八章
[00:07:21.080 --> 00:07:22.080]  我們今天所思想的
[00:07:22.080 --> 00:07:27.080]  講到以色列人怎樣來敬拜偶像
[00:07:27.080 --> 00:07:29.080]  這個不是外邦的神
[00:07:29.080 --> 00:07:32.080]  但這個卻是偶像
[00:07:32.080 --> 00:07:35.080]  同樣是神所不喜歡的
[00:07:35.080 --> 00:07:39.080]  然後我們在這麼多的星期裏面
[00:07:39.080 --> 00:07:44.080]  一直思想《史詩記》的循環筆式主題
[00:07:44.080 --> 00:07:46.080]  頭十六章聖經
[00:07:46.080 --> 00:07:49.080]  有一句說話不斷的重複
[00:07:49.080 --> 00:07:54.080]  以色列人有行耶和、眼中看為惡的事
[00:07:54.080 --> 00:07:59.080]  在最後這四章的聖經裏面
[00:07:59.080 --> 00:08:03.080]  雖然這句說話沒有出現
[00:08:03.080 --> 00:08:06.080]  但是有另外一句說話來的出現
[00:08:06.080 --> 00:08:08.080]  另一句說話來的出現
[00:08:08.080 --> 00:08:11.080]  正是來去呼應這句說話
[00:08:11.080 --> 00:08:14.080]  那時以色列中沒有王
[00:08:14.080 --> 00:08:17.080]  各人任意而行
[00:08:17.080 --> 00:08:22.080]  第十七章、第十八章、第十九章、第二十一章
[00:08:22.080 --> 00:08:26.080]  這個好像那個副歌那樣
[00:08:26.080 --> 00:08:29.080]  好像那個主題那樣
[00:08:29.080 --> 00:08:33.080]  不斷來到在這個結束的時候
[00:08:33.080 --> 00:08:35.080]  告訴讀者聽
[00:08:35.080 --> 00:08:38.080]  當時以色列人沒有王
[00:08:38.080 --> 00:08:41.080]  各人喜歡怎麼做就怎麼做
[00:08:41.080 --> 00:08:47.080]  究竟什麼意思呢?
[00:08:47.080 --> 00:08:52.080]  當時以色列人真的沒有一個皇帝
[00:08:52.080 --> 00:08:57.080]  沒有一個君主統領這麼多的支派
[00:08:57.080 --> 00:08:59.080]  他們沒有皇帝
[00:08:59.080 --> 00:09:03.080]  所以沒有一個支派喜歡怎麼做就怎麼做
[00:09:03.080 --> 00:09:06.080]  這個不單止每個支派是這樣
[00:09:06.080 --> 00:09:08.080]  每個人都是這樣
[00:09:08.080 --> 00:09:11.080]  甚至每個家庭都是這樣
[00:09:11.080 --> 00:09:14.080]  所以等一下第十七、第十八章
[00:09:14.080 --> 00:09:16.080]  正是反映這件事
[00:09:16.080 --> 00:09:23.080]  究竟這個王是指導政治上的君王
[00:09:23.080 --> 00:09:26.080]  還是屬靈上的君王
[00:09:26.080 --> 00:09:29.080]  即是他所相信的耶和華神
[00:09:29.080 --> 00:09:31.080]  這一位永生的神
[00:09:31.080 --> 00:09:33.080]  這一位真神
[00:09:33.080 --> 00:09:37.080]  他們沒有以祂作王呢?
[00:09:37.080 --> 00:09:42.080]  所以作者透過一個地上的君王
[00:09:42.080 --> 00:09:44.080]  來到去表達
[00:09:44.080 --> 00:09:50.080]  以色列同樣他們沒有一個心裏面
[00:09:50.080 --> 00:09:55.080]  以神作王的這樣的態度
[00:09:55.080 --> 00:09:58.080]  當一個人
[00:09:58.080 --> 00:10:00.080]  當一個民族
[00:10:00.080 --> 00:10:04.080]  沒有以神作王的時候
[00:10:04.080 --> 00:10:05.080]  是怎樣呢?
[00:10:05.080 --> 00:10:08.080]  一個家庭會是怎樣?
[00:10:08.080 --> 00:10:11.080]  一個人會是怎樣?
[00:10:11.080 --> 00:10:13.080]  一個支派會是怎樣?
[00:10:13.080 --> 00:10:15.080]  你會看這段聖經的時候
[00:10:15.080 --> 00:10:16.080]  你就會發現
[00:10:16.080 --> 00:10:18.080]  看到三個圖畫
[00:10:18.080 --> 00:10:21.080]  一個的家庭
[00:10:21.080 --> 00:10:23.080]  沒有神作王
[00:10:23.080 --> 00:10:26.080]  心裏面沒有王
[00:10:26.080 --> 00:10:28.080]  會是怎樣?
[00:10:28.080 --> 00:10:30.080]  他們不是不信神的
[00:10:30.080 --> 00:10:33.080]  他們同樣信神的
[00:10:33.080 --> 00:10:38.080]  但是他們沒有讓神作王
[00:10:38.080 --> 00:10:43.080]  這一節的聖經
[00:10:43.080 --> 00:10:47.080]  它說:以色列人沒有王
[00:10:47.080 --> 00:10:50.080]  各人任意而行
[00:10:50.080 --> 00:10:52.080]  他們都按著心裏面
[00:10:52.080 --> 00:10:55.080]  啟為正確的事去做
[00:10:55.080 --> 00:10:59.080]  這個正是我們很多基督徒常常說的
[00:10:59.080 --> 00:11:03.080]  我們都是啟為正確的事去做
[00:11:03.080 --> 00:11:05.080]  這樣對不對呢?
[00:11:05.080 --> 00:11:07.080]  對不對呢?
[00:11:07.080 --> 00:11:10.080]  你做每一樣事都覺得對的
[00:11:10.080 --> 00:11:12.080]  不對你不會做的
[00:11:12.080 --> 00:11:13.080]  你問隔壁那個
[00:11:13.080 --> 00:11:16.080]  他不會刻意做錯事的
[00:11:16.080 --> 00:11:17.080]  他都是覺得自己對
[00:11:17.080 --> 00:11:19.080]  他就去做
[00:11:19.080 --> 00:11:20.080]  這樣都不對
[00:11:20.080 --> 00:11:22.080]  你對不對呢?
[00:11:22.080 --> 00:11:24.080]  對不對呢?
[00:11:24.080 --> 00:11:26.080]  在這段聖經
[00:11:26.080 --> 00:11:27.080]  或者士司祭
[00:11:27.080 --> 00:11:31.080]  正是來回應我們這個問題
[00:11:31.080 --> 00:11:34.080]  很多人認為
[00:11:34.080 --> 00:11:36.080]  我對的
[00:11:36.080 --> 00:11:37.080]  我覺得對的
[00:11:37.080 --> 00:11:39.080]  那我就去做
[00:11:39.080 --> 00:11:43.080]  這樣做不對
[00:11:43.080 --> 00:11:45.080]  聖經提醒我們
[00:11:45.080 --> 00:11:47.080]  我們不對
[00:11:47.080 --> 00:11:50.080]  自己啟為對的事這樣去做
[00:11:50.080 --> 00:11:52.080]  都未必一定對
[00:11:52.080 --> 00:11:55.080]  啟為對的事去做
[00:11:55.080 --> 00:11:57.080]  都未必是對的
[00:11:57.080 --> 00:11:58.080]  為什麼呢?
[00:11:58.080 --> 00:12:04.080]  因為我們都是以自己做中心
[00:12:04.080 --> 00:12:07.080]  所以在這段聖經裏面提醒我們
[00:12:07.080 --> 00:12:10.080]  一個心中沒有王的
[00:12:10.080 --> 00:12:13.080]  那個家庭會怎樣呢?
[00:12:13.080 --> 00:12:16.080]  那個天之驕子
[00:12:16.080 --> 00:12:20.080]  那個媽媽所來到
[00:12:20.080 --> 00:12:22.080]  疼愛的兒子
[00:12:22.080 --> 00:12:26.080]  他竟然變成一個小偷
[00:12:26.080 --> 00:12:29.080]  在現代中文修正本
[00:12:29.080 --> 00:12:31.080]  我打出來的聖經
[00:12:31.080 --> 00:12:33.080]  和我們和合本
[00:12:33.080 --> 00:12:36.080]  有少少翻譯上的不同
[00:12:36.080 --> 00:12:38.080]  這些翻譯上的不同
[00:12:38.080 --> 00:12:40.080]  都是一個枝節
[00:12:40.080 --> 00:12:43.080]  這個故事講一家庭的故事
[00:12:43.080 --> 00:12:45.080]  爸爸媽媽
[00:12:45.080 --> 00:12:46.080]  當兒子出生的時候
[00:12:46.080 --> 00:12:49.080]  他改個名叫米家
[00:12:49.080 --> 00:12:51.080]  什麼叫米家呢?
[00:12:51.080 --> 00:12:53.080]  其實米家的意思就是
[00:12:53.080 --> 00:12:55.080]  誰像神
[00:12:55.080 --> 00:12:58.080]  如果爸爸媽媽改自己的兒子
[00:12:58.080 --> 00:13:02.080]  叫做米家
[00:13:02.080 --> 00:13:04.080]  他說誰像神
[00:13:04.080 --> 00:13:07.080]  其實他的意思是什麼?
[00:13:07.080 --> 00:13:09.080]  我的兒子像神
[00:13:09.080 --> 00:13:10.080]  誰像神
[00:13:10.080 --> 00:13:11.080]  就是這個
[00:13:11.080 --> 00:13:13.080]  就是這個意思
[00:13:13.080 --> 00:13:14.080]  不過很奇妙
[00:13:14.080 --> 00:13:17.080]  作者寫《史詩記》的時候
[00:13:17.080 --> 00:13:20.080]  用這個米家的人物
[00:13:20.080 --> 00:13:23.080]  他可能有另一個目的
[00:13:23.080 --> 00:13:26.080]  這個名字只是來問一問
[00:13:26.080 --> 00:13:27.080]  以色列的人
[00:13:27.080 --> 00:13:30.080]  問一問讀聖經的人
[00:13:30.080 --> 00:13:32.080]  誰像神
[00:13:32.080 --> 00:13:35.080]  你會怎樣回答?
[00:13:35.080 --> 00:13:37.080]  你會怎樣回答?
[00:13:37.080 --> 00:13:39.080]  沒有人像神
[00:13:39.080 --> 00:13:41.080]  就是這個
[00:13:41.080 --> 00:13:44.080]  這樣的《史詩記》的時代
[00:13:44.080 --> 00:13:46.080]  米家的名字
[00:13:46.080 --> 00:13:48.080]  這個問號
[00:13:48.080 --> 00:13:51.080]  只是反映一個答案
[00:13:51.080 --> 00:13:53.080]  沒有人像神
[00:13:53.080 --> 00:13:57.080]  怎會不像?
[00:13:57.080 --> 00:14:00.080]  這個故事的開始
[00:14:00.080 --> 00:14:02.080]  這個媽媽發現了
[00:14:02.080 --> 00:14:04.080]  自己家裡去儲了
[00:14:04.080 --> 00:14:07.080]  一千一百錫克勒的銀子不見了
[00:14:07.080 --> 00:14:09.080]  一千一百錫克勒的銀子
[00:14:09.080 --> 00:14:11.080]  大概三十磅
[00:14:11.080 --> 00:14:12.080]  這麼重
[00:14:12.080 --> 00:14:16.080]  以當時的價值來計算
[00:14:16.080 --> 00:14:18.080]  究竟值多少錢呢?
[00:14:18.080 --> 00:14:21.080]  一個人的一年人工
[00:14:21.080 --> 00:14:24.080]  你剛才讀聖經的時候
[00:14:24.080 --> 00:14:25.080]  告訴我們
[00:14:25.080 --> 00:14:27.080]  《史詩·利未記》
[00:14:27.080 --> 00:14:29.080]  利未人一年人工是多少錢?
[00:14:29.080 --> 00:14:30.080]  給他
[00:14:30.080 --> 00:14:32.080]  十個錫克勒
[00:14:32.080 --> 00:14:34.080]  換句話來說
[00:14:34.080 --> 00:14:36.080]  一千一百等於多少?
[00:14:36.080 --> 00:14:38.080]  一百年
[00:14:38.080 --> 00:14:40.080]  等於一百年
[00:14:40.080 --> 00:14:43.080]  如果你賺十萬元一年
[00:14:43.080 --> 00:14:45.080]  賺十萬元一年
[00:14:45.080 --> 00:14:48.080]  那你一百年賺多少錢?
[00:14:48.080 --> 00:14:50.080]  一千萬
[00:14:50.080 --> 00:14:52.080]  不少錢
[00:14:52.080 --> 00:14:56.080]  那裡是一百年人工
[00:14:56.080 --> 00:14:58.080]  他不見了一百年人工
[00:14:58.080 --> 00:15:01.080]  他就很不開心
[00:15:01.080 --> 00:15:04.080]  不開心到一個地步
[00:15:04.080 --> 00:15:06.080]  他就咒罵那個小偷
[00:15:06.080 --> 00:15:08.080]  他就罵那個小偷
[00:15:08.080 --> 00:15:11.080]  誰這麼壞
[00:15:11.080 --> 00:15:12.080]  拿了我的錢
[00:15:12.080 --> 00:15:13.080]  偷了我的錢
[00:15:13.080 --> 00:15:15.080]  如果他偷了我的錢
[00:15:15.080 --> 00:15:16.080]  一定五雷轟頂
[00:15:16.080 --> 00:15:17.080]  沒得好死
[00:15:17.080 --> 00:15:18.080]  這樣罵我
[00:15:18.080 --> 00:15:20.080]  我作出來的
[00:15:20.080 --> 00:15:21.080]  不過
[00:15:21.080 --> 00:15:25.080]  如果他有太太
[00:15:25.080 --> 00:15:28.080]  他就沒兒子生
[00:15:28.080 --> 00:15:31.080]  在他罵了一輪的時候
[00:15:31.080 --> 00:15:33.080]  他的兒子聽到
[00:15:33.080 --> 00:15:34.080]  怎樣?
[00:15:34.080 --> 00:15:36.080]  竟然害怕
[00:15:36.080 --> 00:15:39.080]  媽媽這樣咒了那個小偷
[00:15:39.080 --> 00:15:42.080]  我拿了這筆錢
[00:15:42.080 --> 00:15:44.080]  五雷轟頂死
[00:15:44.080 --> 00:15:45.080]  沒什麼用
[00:15:45.080 --> 00:15:46.080]  不要了
[00:15:46.080 --> 00:15:49.080]  就還給媽媽
[00:15:49.080 --> 00:15:52.080]  還給媽媽
[00:15:52.080 --> 00:15:53.080]  誰知道
[00:15:53.080 --> 00:15:56.080]  他說自己拿的時候
[00:15:56.080 --> 00:15:58.080]  這裡翻譯得很好
[00:15:58.080 --> 00:16:00.080]  有人偷
[00:16:00.080 --> 00:16:01.080]  然後這裡說
[00:16:01.080 --> 00:16:02.080]  媽媽你看看
[00:16:02.080 --> 00:16:03.080]  錢在這裡
[00:16:03.080 --> 00:16:04.080]  是我拿的
[00:16:04.080 --> 00:16:06.080]  不是說偷
[00:16:06.080 --> 00:16:07.080]  是我拿了
[00:16:07.080 --> 00:16:09.080]  暫時借一借
[00:16:09.080 --> 00:16:11.080]  可能這樣說也不一定
[00:16:11.080 --> 00:16:14.080]  媽媽聽到自己的兒子拿了
[00:16:14.080 --> 00:16:15.080]  突然怎樣?
[00:16:15.080 --> 00:16:17.080]  本來咒咒的怎樣?
[00:16:17.080 --> 00:16:18.080]  變成祝福
[00:16:18.080 --> 00:16:21.080]  你媽媽真是很厲害
[00:16:21.080 --> 00:16:25.080]  可能真的說錯了
[00:16:25.080 --> 00:16:29.080]  簡直好像說髒話
[00:16:29.080 --> 00:16:33.080]  媽媽突然
[00:16:33.080 --> 00:16:37.080]  好像變年一樣
[00:16:37.080 --> 00:16:41.080]  立即變了另一個臉孔
[00:16:41.080 --> 00:16:43.080]  神祝福你
[00:16:43.080 --> 00:16:46.080]  然後怎樣呢?
[00:16:46.080 --> 00:16:48.080]  在《現代中文修譯本》
[00:16:48.080 --> 00:16:51.080]  他意譯了這一段
[00:16:51.080 --> 00:16:57.080]  或者他加多一點的演繹
[00:16:57.080 --> 00:16:59.080]  他說媽媽說
[00:16:59.080 --> 00:17:01.080]  為了要挽回我的兒子
[00:17:01.080 --> 00:17:03.080]  該受的咒咒
[00:17:03.080 --> 00:17:07.080]  我誠心將所有這些錢獻給耶和華
[00:17:07.080 --> 00:17:10.080]  挑剋一尊木頭的偶像
[00:17:10.080 --> 00:17:12.080]  外面用銀紙來包裹
[00:17:12.080 --> 00:17:15.080]  這個和和本有點不同
[00:17:15.080 --> 00:17:18.080]  你發現和和本也挑剋一個木像
[00:17:18.080 --> 00:17:23.080]  然後鑄一個金屬的偶像
[00:17:23.080 --> 00:17:28.080]  不過他用這種方式來交代
[00:17:28.080 --> 00:17:32.080]  他要鑄那個偶像多少錢?
[00:17:32.080 --> 00:17:34.080]  二百射克
[00:17:34.080 --> 00:17:35.080]  不是所有的
[00:17:35.080 --> 00:17:37.080]  五分之一
[00:17:37.080 --> 00:17:40.080]  可能翻譯聖經的人
[00:17:40.080 --> 00:17:44.080]  五分之一可不可以鑄一個偶像這麼重要?
[00:17:44.080 --> 00:17:48.080]  等於五分之一
[00:17:48.080 --> 00:17:52.080]  六磅重的金屬
[00:17:52.080 --> 00:17:54.080]  可不可以鑄一個偶像呢?
[00:17:54.080 --> 00:17:55.080]  他覺得可能不夠
[00:17:55.080 --> 00:17:59.080]  他就這樣翻譯了
[00:17:59.080 --> 00:18:02.080]  這個媽媽見到自己的兒子
[00:18:02.080 --> 00:18:04.080]  兒子,不要緊了
[00:18:04.080 --> 00:18:05.080]  還給你了
[00:18:05.080 --> 00:18:09.080]  你拿去做個神像吧
[00:18:09.080 --> 00:18:11.080]  將功補過吧
[00:18:11.080 --> 00:18:16.080]  然後你自己在家裡
[00:18:16.080 --> 00:18:19.080]  將家裡變成一個神堂
[00:18:19.080 --> 00:18:22.080]  這樣就可以將功補過了
[00:18:22.080 --> 00:18:26.080]  這個媽媽這樣去做
[00:18:26.080 --> 00:18:28.080]  對不對呢?
[00:18:28.080 --> 00:18:31.080]  將功補過可不可以?
[00:18:31.080 --> 00:18:33.080]  你做錯事
[00:18:33.080 --> 00:18:34.080]  你有沒有將功補過?
[00:18:34.080 --> 00:18:36.080]  有的嘛
[00:18:36.080 --> 00:18:38.080]  我做錯事
[00:18:38.080 --> 00:18:40.080]  兒子又還給媽媽
[00:18:40.080 --> 00:18:41.080]  媽媽又說
[00:18:41.080 --> 00:18:43.080]  既然你還出來
[00:18:43.080 --> 00:18:45.080]  我就做個像
[00:18:45.080 --> 00:18:49.080]  向神繼續尊神
[00:18:49.080 --> 00:18:52.080]  希望祝福你
[00:18:52.080 --> 00:18:56.080]  將自己的家裡打造成一個神廟
[00:18:56.080 --> 00:18:58.080]  多麼虔誠啊!
[00:18:58.080 --> 00:19:00.080]  不過呢
[00:19:00.080 --> 00:19:02.080]  這個家庭
[00:19:02.080 --> 00:19:06.080]  每一個人都按照自己喜歡做的事去做
[00:19:06.080 --> 00:19:10.080]  然後作者給這個家庭一個註腳
[00:19:10.080 --> 00:19:12.080]  那個註腳是什麼呢?
[00:19:12.080 --> 00:19:13.080]  第六節
[00:19:13.080 --> 00:19:18.080]  他說:當時以色列還沒有王
[00:19:18.080 --> 00:19:22.080]  人人隨自己喜歡的去做
[00:19:22.080 --> 00:19:24.080]  當這個家庭
[00:19:24.080 --> 00:19:26.080]  兒子又還錢
[00:19:26.080 --> 00:19:31.080]  媽媽又要獻祭將功補過
[00:19:31.080 --> 00:19:34.080]  但是作者說這樣做是什麼呢?
[00:19:34.080 --> 00:19:35.080]  這樣
[00:19:35.080 --> 00:19:37.080]  當時以色列每個人人喜歡
[00:19:37.080 --> 00:19:39.080]  喜歡怎樣做就怎樣做
[00:19:39.080 --> 00:19:41.080]  即是說沒有王管
[00:19:41.080 --> 00:19:44.080]  凸顯了有幾樣問題
[00:19:44.080 --> 00:19:46.080]  在這個故事裡
[00:19:46.080 --> 00:19:50.080]  這個家庭裡凸顯了人的罪
[00:19:50.080 --> 00:19:52.080]  這個人的罪
[00:19:52.080 --> 00:19:54.080]  包括了兒子
[00:19:54.080 --> 00:19:57.080]  當人不尊重神為王
[00:19:57.080 --> 00:19:59.080]  他就貪心
[00:19:59.080 --> 00:20:00.080]  他就偷錢
[00:20:00.080 --> 00:20:03.080]  並且是偷媽媽的錢
[00:20:03.080 --> 00:20:08.080]  當人不尊重神為王的時候
[00:20:08.080 --> 00:20:12.080]  人就將真神變為一個偶像
