
[00:00:00.000 --> 00:00:01.560]  我們開始講道之前
[00:10:07.640 --> 00:10:10.400]  這裡寫得很清楚
[00:10:10.400 --> 00:10:11.800]  他說假如有人來
[00:10:11.800 --> 00:10:14.520]  傳另一個的耶穌
[00:10:14.520 --> 00:10:16.240]  不是我所傳過的
[00:10:16.240 --> 00:10:18.320]  又或者有人來
[00:10:18.320 --> 00:10:20.640]  將傳另一個的靈
[00:10:20.640 --> 00:10:22.960]  不是你們所受過的聖靈
[00:10:22.960 --> 00:10:26.520]  又或者你們接納過的福音
[00:10:26.520 --> 00:10:28.960]  有人來傳另一個的福音
[00:10:28.960 --> 00:10:29.880]  這裡怎麼說?
[00:10:29.880 --> 00:10:33.800]  他說你們居然容忍了
[00:10:33.800 --> 00:10:36.440]  所以保羅很心急
[00:10:36.440 --> 00:10:37.640]  在第一句說話
[00:10:37.640 --> 00:10:40.040]  真的請容忍我的愚昧
[00:10:40.040 --> 00:10:42.680]  我真的要這樣去教導你們
[00:10:42.680 --> 00:10:44.160]  為什麼?
[00:10:44.160 --> 00:10:46.000]  這樣也行?
[00:10:46.000 --> 00:10:47.480]  居然容忍的意思
[00:10:47.480 --> 00:10:49.560]  就真的好像我們今天的廣東話
[00:10:49.560 --> 00:10:51.440]  這樣也行?
[00:10:51.440 --> 00:10:53.560]  如果剛才你回來聚會的時候
[00:10:53.560 --> 00:10:55.000]  你進來禮堂的時候
[00:10:55.000 --> 00:10:58.200]  你看到有別的教會
[00:10:58.200 --> 00:10:59.520]  拿著一疊單章
[00:10:59.520 --> 00:11:01.080]  無論在友情軒大門口
[00:11:01.080 --> 00:11:02.320]  甚至在禮堂裡面
[00:11:02.320 --> 00:11:04.560]  走到你身邊派單章
[00:11:04.560 --> 00:11:06.080]  傳另一個耶穌
[00:11:06.080 --> 00:11:07.760]  另一個福音
[00:11:07.760 --> 00:11:10.440]  行不行?
[00:11:10.440 --> 00:11:12.600]  保羅就是在說這件事
[00:11:12.600 --> 00:11:15.640]  當時正正就是這樣發生
[00:11:15.640 --> 00:11:17.280]  這樣也行?
[00:11:17.280 --> 00:11:19.360]  就是用我們今天的說話
[00:11:19.360 --> 00:11:21.440]  真的無所謂?
[00:11:21.440 --> 00:11:22.960]  是不是?
[00:11:22.960 --> 00:11:26.280]  保羅他身為一個使徒
[00:11:26.280 --> 00:11:27.720]  他看著
[00:11:27.720 --> 00:11:29.760]  在當時哥倫多教會裡面
[00:11:29.760 --> 00:11:31.600]  有這些超級使徒
[00:11:31.600 --> 00:11:35.800]  在傳另一個的福音
[00:11:35.800 --> 00:11:37.240]  第三個原因是什麼?
[00:11:37.240 --> 00:11:38.480]  在第五、第六節
[00:11:38.480 --> 00:11:40.480]  這裡他也說得很清楚
[00:11:40.480 --> 00:11:41.520]  在第六節他說
[00:11:41.520 --> 00:11:43.840]  其實我在每一方面各樣的事
[00:11:43.840 --> 00:11:45.840]  就是說任何的情景之下
[00:11:45.840 --> 00:11:48.120]  在那十八個月我和你一起的時候
[00:11:48.120 --> 00:11:50.120]  其實我已經清清楚楚地
[00:11:50.120 --> 00:11:54.280]  表達我的使徒的身份
[00:11:54.280 --> 00:11:55.560]  但是在當中裡面
[00:11:55.560 --> 00:11:59.560]  今天他們竟然有另外的一些人
[00:11:59.560 --> 00:12:02.720]  在傳另一個的福音
[00:12:02.720 --> 00:12:04.680]  所以保羅真的可以用
[00:12:04.680 --> 00:12:09.000]  心急如焚那種情景去形容他
[00:12:09.000 --> 00:12:13.880]  真是替這群弟兄姊妹著緊
[00:12:13.880 --> 00:12:16.720]  我當日傳給你們的信仰
[00:12:16.720 --> 00:12:19.240]  可以說是用我們今天窩福
[00:12:19.240 --> 00:12:21.720]  你已經上了成長路了
[00:12:21.720 --> 00:12:23.760]  上了信仰與生活了
[00:12:23.760 --> 00:12:26.760]  為什麼你們今天還會去接受到
[00:12:26.760 --> 00:12:29.160]  另一個的福音呢?
[00:12:29.160 --> 00:12:32.840]  保羅很緊張地去表達
[00:12:32.840 --> 00:12:36.600]  其實有時候在教會當中
[00:12:36.600 --> 00:12:40.160]  我們什麼時候應該要容忍
[00:12:40.160 --> 00:12:42.640]  什麼時候真的不可以忍
[00:12:42.640 --> 00:12:44.480]  什麼時候是無所謂
[00:12:44.480 --> 00:12:46.040]  什麼時候是有所謂
[00:12:46.040 --> 00:12:51.080]  真的要曉得我們有上帝給我們的智慧
[00:12:51.080 --> 00:12:55.360]  信仰上我們真的要曉得去分辨
[00:12:55.360 --> 00:12:59.640]  教義真的有底線
[00:12:59.640 --> 00:13:02.760]  記得早期的教會
[00:13:02.760 --> 00:13:06.080]  當耶穌建立教會之後好幾百年
[00:13:06.080 --> 00:13:10.640]  當中真的有很多信主的弟兄姊妹
[00:13:10.640 --> 00:13:13.160]  為了堅守信仰
[00:13:13.160 --> 00:13:16.960]  甚至連命都沒有
[00:13:16.960 --> 00:13:18.640]  記不記得宗教改革的時候
[00:13:18.640 --> 00:13:21.760]  馬丁路德
[00:13:21.760 --> 00:13:25.640]  他上去辯論的時候
[00:13:25.640 --> 00:13:27.240]  他說了一句話
[00:13:27.240 --> 00:13:28.800]  Here I stand
[00:13:28.800 --> 00:13:30.840]  這是我的立場
[00:13:30.840 --> 00:13:33.440]  不能走不能退
[00:13:33.440 --> 00:13:37.560]  講到信仰是不能
[00:13:37.560 --> 00:13:39.840]  不可以說無所謂
[00:13:39.840 --> 00:13:42.960]  我們經常說摩門教
[00:13:42.960 --> 00:13:43.800]  耶徵
[00:13:43.800 --> 00:13:48.640]  或者我們早幾年說的東方閃電
[00:13:48.640 --> 00:13:51.440]  這些異端邪教
[00:13:51.440 --> 00:13:52.240]  其實弟兄姊妹
[00:13:52.240 --> 00:13:54.880]  當我們經常掛在口邊
[00:13:54.880 --> 00:13:56.720]  這些是異端來的
[00:13:56.720 --> 00:13:58.600]  這些是邪教來的
[00:13:58.600 --> 00:14:00.560]  其實當你這樣說的時候
[00:14:00.560 --> 00:14:05.240]  你內心懂不懂得去分辨
[00:14:05.240 --> 00:14:11.040]  你知不知道他們錯謀的地方在哪裡
[00:14:11.040 --> 00:14:12.920]  現在我這樣說的時候
[00:14:12.920 --> 00:14:15.440]  耶徵有什麼問題
[00:14:15.440 --> 00:14:18.840]  摩門教有什麼不好的地方
[00:14:18.840 --> 00:14:21.240]  東方閃電這些邪教
[00:14:21.240 --> 00:14:22.120]  經常改名
[00:14:22.120 --> 00:14:23.320]  現在不是叫這個名
[00:14:23.320 --> 00:14:26.120]  我已經不知道它叫什麼名
[00:14:26.120 --> 00:14:27.640]  在你的心裡面
[00:14:27.640 --> 00:14:29.760]  在你的腦海裡面
[00:14:29.760 --> 00:14:32.200]  其實你有沒有一個清晰的定義
[00:14:32.200 --> 00:14:36.160]  究竟他們出了什麼問題
[00:14:36.160 --> 00:14:37.960]  如果有的話
[00:14:37.960 --> 00:14:39.560]  你有所謂
[00:14:39.560 --> 00:14:40.520]  如果沒有的話
[00:14:40.520 --> 00:14:42.040]  可能你對自己的信仰
[00:14:42.040 --> 00:14:45.320]  可能都有模糊的地方
[00:14:45.320 --> 00:14:47.680]  現在很多地鐵站
[00:14:47.680 --> 00:14:49.240]  屋邨的出口
[00:14:49.240 --> 00:14:50.520]  其實在我家附近
[00:14:50.520 --> 00:14:51.760]  有時候我回教會
[00:14:51.760 --> 00:14:54.760]  我都見到他們在斑馬線
[00:14:54.760 --> 00:14:56.000]  很多的路口
[00:14:56.000 --> 00:14:57.440]  很多的二拉架
[00:14:57.440 --> 00:15:00.760]  很多的耶徵在那裡派單張
[00:15:00.760 --> 00:15:02.880]  弟兄姊妹們有沒有遇見過
[00:15:02.880 --> 00:15:05.160]  如果你有機會和他聊天
[00:15:05.160 --> 00:15:07.760]  他會邀請你回教會
[00:15:07.760 --> 00:15:09.640]  即使你告訴他
[00:15:09.640 --> 00:15:11.960]  你在教會
[00:15:11.960 --> 00:15:13.760]  特別嗎
[00:15:13.760 --> 00:15:16.160]  有沒有試過有些基督徒的朋友
[00:15:16.160 --> 00:15:16.920]  你在教會
[00:15:16.920 --> 00:15:20.640]  他又叫你回他的教會
[00:15:20.640 --> 00:15:22.040]  很多時候
[00:15:22.040 --> 00:15:24.120]  我們懂得要分辨
[00:15:24.120 --> 00:15:26.680]  為什麼他們會這樣
[00:15:26.680 --> 00:15:29.360]  為什麼他們會這麼特別
[00:15:29.360 --> 00:15:30.840]  他們會說
[00:15:30.840 --> 00:15:32.080]  你是不是回教會
[00:15:32.080 --> 00:15:34.400]  會不會覺得聚會很悶
[00:15:34.400 --> 00:15:35.480]  沒有愛心
[00:15:35.480 --> 00:15:37.880]  我們這裡真的愛心爆棚
[00:15:37.880 --> 00:15:38.800]  又或者會不會
[00:15:38.800 --> 00:15:40.280]  你回崇拜覺得
[00:15:40.280 --> 00:15:44.840]  你們崇拜那裡不是很活潑
[00:15:44.840 --> 00:15:46.320]  我們這裡不同
[00:15:46.320 --> 00:15:49.840]  我們這裡真的很開心
[00:15:49.840 --> 00:15:52.760]  聚會音響好
[00:15:52.760 --> 00:15:54.160]  影音正
[00:15:54.160 --> 00:15:55.720]  唱歌又很有feel
[00:15:55.720 --> 00:15:58.640]  大家好開心
[00:15:58.640 --> 00:16:01.880]  但當中我們真的要懂得去分辨
[00:16:01.880 --> 00:16:04.880]  其實回教會
[00:16:04.880 --> 00:16:06.960]  最重要是什麼
[00:16:06.960 --> 00:16:09.360]  最重要有神
[00:16:09.360 --> 00:16:12.280]  最重要我們有屬靈的成長
[00:16:12.280 --> 00:16:13.280]  最重要在裡面
[00:16:13.280 --> 00:16:16.920]  你和上帝建立好一個美好的關係
[00:16:16.920 --> 00:16:18.800]  這個是最重要
