
[00:00:00.000 --> 00:00:01.000]  約翰福音那一篇
[00:02:59.000 --> 00:03:00.000]  帶給我們看到
[00:03:00.000 --> 00:03:02.000]  耶穌對人的保護
[00:03:02.000 --> 00:03:03.000]  以至到今日
[00:03:03.000 --> 00:03:06.000]  我們要學習去依靠祂
[00:03:06.000 --> 00:03:08.000]  就算今日面對甚麼的環境
[00:03:08.000 --> 00:03:10.000]  我們有沒有依靠祂的心
[00:03:10.000 --> 00:03:11.000]  我們深信上帝
[00:03:11.000 --> 00:03:13.000]  給我們一定是最好的
[00:03:13.000 --> 00:03:14.000]  就算今日你覺得
[00:03:14.000 --> 00:03:15.000]  嘩 這麼多的難處
[00:03:15.000 --> 00:03:16.000]  還說是最好
[00:03:16.000 --> 00:03:17.000]  但我們仍然深信
[00:03:17.000 --> 00:03:19.000]  上帝是樂意
[00:03:19.000 --> 00:03:20.000]  是羊的門
[00:03:20.000 --> 00:03:22.000]  是保護羊群
[00:03:22.000 --> 00:03:23.000]  所以我們很深信
[00:03:23.000 --> 00:03:24.000]  上帝容讓我們
[00:03:24.000 --> 00:03:25.000]  有些事情發生
[00:03:25.000 --> 00:03:27.000]  在我們生命那邊
[00:03:27.000 --> 00:03:28.000]  我們仍然深信
[00:03:28.000 --> 00:03:29.000]  上帝有祂的美意
[00:03:29.000 --> 00:03:31.000]  我們仍然去依靠祂
[00:03:31.000 --> 00:03:32.000]  第四 耶穌說
[00:03:32.000 --> 00:03:34.000]  我是好牧人
[00:03:34.000 --> 00:03:36.000]  這個是一個全面的關心
[00:03:36.000 --> 00:03:38.000]  是一個人的整體的關心
[00:03:38.000 --> 00:03:39.000]  一個牧羊人
[00:03:39.000 --> 00:03:40.000]  帶著羊
[00:03:40.000 --> 00:03:41.000]  不單止有餵養
[00:03:41.000 --> 00:03:42.000]  也有帶領
[00:03:42.000 --> 00:03:43.000]  也有保護
[00:03:43.000 --> 00:03:44.000]  以至到今日
[00:03:44.000 --> 00:03:46.000]  我們要去學習
[00:03:46.000 --> 00:03:48.000]  去經歷祂的醫治
[00:03:48.000 --> 00:03:49.000]  這個醫治
[00:03:49.000 --> 00:03:50.000]  不單止是我們肉身的醫治
[00:03:50.000 --> 00:03:51.000]  更重要的是
[00:03:51.000 --> 00:03:52.000]  心靈的醫治
[00:03:52.000 --> 00:03:53.000]  我們很深信
[00:03:53.000 --> 00:03:55.000]  今日很多的疾病
[00:03:55.000 --> 00:03:56.000]  很多的疾病
[00:03:56.000 --> 00:03:57.000]  很多肉身的疾病
[00:03:57.000 --> 00:03:58.000]  都是來自我們
[00:03:58.000 --> 00:03:59.000]  心靈的不健康
[00:03:59.000 --> 00:04:01.000]  今日我們全香港
[00:04:01.000 --> 00:04:02.000]  醫管局
[00:04:02.000 --> 00:04:03.000]  他都最近說過
[00:04:03.000 --> 00:04:04.000]  他說全香港
[00:04:04.000 --> 00:04:06.000]  大概六個人當中
[00:04:06.000 --> 00:04:08.000]  就有一個是depression
[00:04:08.000 --> 00:04:09.000]  一個沮喪的人
[00:04:09.000 --> 00:04:10.000]  六個那邊有一個
[00:04:10.000 --> 00:04:12.000]  這個是政府所出的數字
[00:04:12.000 --> 00:04:13.000]  但很多時候
[00:04:13.000 --> 00:04:14.000]  在坊間的數字
[00:04:14.000 --> 00:04:15.000]  就大概說
[00:04:15.000 --> 00:04:16.000]  四個那邊有一個
[00:04:16.000 --> 00:04:18.000]  我經常想到四分之一
[00:04:18.000 --> 00:04:19.000]  是有depression
[00:04:19.000 --> 00:04:20.000]  今日我坐在這裏
[00:04:20.000 --> 00:04:22.000]  我經常都想到
[00:04:22.000 --> 00:04:24.000]  我們同福的童工
[00:04:24.000 --> 00:04:25.000]  我們一百個童工
[00:04:25.000 --> 00:04:26.000]  可能有二十五個
[00:04:26.000 --> 00:04:27.000]  有沮喪
[00:04:27.000 --> 00:04:28.000]  有depression
[00:04:28.000 --> 00:04:30.000]  四個那邊有一個
[00:04:30.000 --> 00:04:32.000]  當然心靈的傷害
[00:04:32.000 --> 00:04:33.000]  是有很多的原因
[00:04:33.000 --> 00:04:35.000]  我今日未必在這裏說得完
[00:04:35.000 --> 00:04:36.000]  亦都不會在這裏詳細說
[00:04:36.000 --> 00:04:37.000]  但我們亦都明白
[00:04:37.000 --> 00:04:39.000]  近代的心理學來說
[00:04:39.000 --> 00:04:40.000]  慢慢慢慢都看到
[00:04:40.000 --> 00:04:42.000]  今日我們的成長
[00:04:42.000 --> 00:04:44.000]  是因為我們從小到大
[00:04:44.000 --> 00:04:45.000]  很多的時候
[00:04:45.000 --> 00:04:46.000]  有很多的影響
[00:04:46.000 --> 00:04:48.000]  帶給我們的內心
[00:04:48.000 --> 00:04:50.000]  有一個所謂inner child
[00:04:50.000 --> 00:04:52.000]  一個內心的小孩子
[00:04:52.000 --> 00:04:53.000]  而這個inner child
[00:04:53.000 --> 00:04:54.000]  很多時候還在影響
[00:04:54.000 --> 00:04:56.000]  我們今日的行事為人
[00:04:56.000 --> 00:04:57.000]  所以今日我們
[00:04:57.000 --> 00:04:58.000]  經歷上帝的醫治
[00:04:58.000 --> 00:05:00.000]  不單止是肉身的醫治
[00:05:00.000 --> 00:05:01.000]  甚至很多時候
[00:05:01.000 --> 00:05:03.000]  是一個心靈的醫治
[00:05:03.000 --> 00:05:05.000]  帶我們去到小時候
[00:05:05.000 --> 00:05:08.000]  帶我們去看當日的環境
[00:05:08.000 --> 00:05:11.000]  讓我們去經歷到寬恕和和好
[00:05:11.000 --> 00:05:12.000]  以致到我們的生命
[00:05:12.000 --> 00:05:15.000]  再重拾一個上帝
[00:05:15.000 --> 00:05:18.000]  給我們一個更加精彩的人生
[00:05:18.000 --> 00:05:19.000]  去到上一次
[00:05:19.000 --> 00:05:20.000]  耶穌說我是復活
[00:05:20.000 --> 00:05:21.000]  我是生命
[00:05:21.000 --> 00:05:22.000]  復活在我
[00:05:22.000 --> 00:05:23.000]  生命也在我
[00:05:23.000 --> 00:05:25.000]  我們看到我們的神
[00:05:25.000 --> 00:05:26.000]  我們的耶穌
[00:05:26.000 --> 00:05:28.000]  很關心我們屬靈的需要
[00:05:28.000 --> 00:05:30.000]  每一天早上我們讀聖經
[00:05:30.000 --> 00:05:32.000]  每一天早上我們TWA
[00:05:32.000 --> 00:05:34.000]  Time with Abba
[00:05:34.000 --> 00:05:35.000]  一個親父時刻
[00:05:35.000 --> 00:05:37.000]  我們每天早上有四段聖經
[00:05:37.000 --> 00:05:39.000]  給我們自己一些反思
[00:05:39.000 --> 00:05:40.000]  一些抄寫
[00:05:40.000 --> 00:05:43.000]  讓我們能夠在當中去學習
[00:05:43.000 --> 00:05:46.000]  最近師母給我一個新的挑戰
[00:05:46.000 --> 00:05:47.000]  她說做TWA的時候
[00:05:47.000 --> 00:05:50.000]  我們會不會用左手抄聖經
[00:05:50.000 --> 00:05:51.000]  左手抄聖經
[00:05:51.000 --> 00:05:53.000]  最近我和她一起
[00:05:53.000 --> 00:05:54.000]  用左手抄聖經
[00:05:54.000 --> 00:05:57.000]  因為當你用左手抄聖經的時候
[00:05:57.000 --> 00:05:58.000]  你會抄得怎麼樣
[00:05:58.000 --> 00:05:59.000]  很慢
[00:05:59.000 --> 00:06:00.000]  當你很慢的時候
[00:06:00.000 --> 00:06:01.000]  你更加去感受
[00:06:01.000 --> 00:06:03.000]  這句聖經對自己
[00:06:03.000 --> 00:06:05.000]  究竟有什麼提醒
[00:06:05.000 --> 00:06:06.000]  第一次會
[00:06:06.000 --> 00:06:08.000]  每天清早我們起床
[00:06:08.000 --> 00:06:11.000]  在整個華語那邊對自己的鼓勵
[00:06:11.000 --> 00:06:13.000]  今天去到第六個宣告
[00:06:13.000 --> 00:06:14.000]  耶穌的第六個宣告
[00:06:14.000 --> 00:06:15.000]  我們很熟悉
[00:06:15.000 --> 00:06:16.000]  我們讀一讀
[00:06:16.000 --> 00:06:17.000]  第六個宣告
[00:06:17.000 --> 00:06:18.000]  一二三
[00:06:18.000 --> 00:06:19.000]  耶穌說
[00:06:19.000 --> 00:06:22.000]  我是道路、真理、生命
[00:06:22.000 --> 00:06:23.000]  若不直著我
[00:06:23.000 --> 00:06:26.000]  沒有人能到乎哪個去
[00:06:26.000 --> 00:06:28.000]  耶穌說
[00:06:28.000 --> 00:06:31.000]  我是道路、真理、生命
[00:06:31.000 --> 00:06:34.000]  前面大部分耶穌的宣告
[00:06:34.000 --> 00:06:35.000]  都是只有一樣東西
[00:06:35.000 --> 00:06:37.000]  我是生命的梁
[00:06:37.000 --> 00:06:38.000]  我是羊的門
[00:06:38.000 --> 00:06:39.000]  我是世界的光
[00:06:39.000 --> 00:06:40.000]  我是好木人
[00:06:40.000 --> 00:06:43.000]  我是一個
[00:06:43.000 --> 00:06:45.000]  去到第五個就是
[00:06:45.000 --> 00:06:46.000]  我是復活、我是生命
[00:06:46.000 --> 00:06:47.000]  但去到這個時候
[00:06:47.000 --> 00:06:49.000]  祂說了三樣東西
[00:06:49.000 --> 00:06:50.000]  祂同一時間
[00:06:50.000 --> 00:06:53.000]  祂說我是道路、真理、生命
[00:06:53.000 --> 00:06:54.000]  當然這三樣東西
[00:06:54.000 --> 00:06:56.000]  可不可以變成三篇道呢
[00:06:56.000 --> 00:06:57.000]  絕對可以
[00:06:57.000 --> 00:07:00.000]  這三樣東西可以很獨立地去說
[00:07:00.000 --> 00:07:01.000]  祂是道路
[00:07:01.000 --> 00:07:02.000]  祂是真理
[00:07:02.000 --> 00:07:03.000]  祂是生命
[00:07:03.000 --> 00:07:05.000]  但為什麼耶穌去到這個時候
[00:07:05.000 --> 00:07:07.000]  祂忽然之間的宣告
[00:07:07.000 --> 00:07:10.000]  是將三樣東西放在一起
[00:07:10.000 --> 00:07:13.000]  祂說我就是道路、真理、生命
[00:07:13.000 --> 00:07:15.000]  一定有祂的含義在當中
[00:07:15.000 --> 00:07:18.000]  所以我們一定要回去看看祂的背景
[00:07:18.000 --> 00:07:20.000]  耶穌為什麼忽然之間
[00:07:20.000 --> 00:07:21.000]  在祂的宣告裡面
[00:07:21.000 --> 00:07:24.000]  祂說我就是道路、真理、生命
[00:07:24.000 --> 00:07:26.000]  祂的背景一定要回去
[00:07:26.000 --> 00:07:27.000]  《約翰福音》十三章
[00:07:27.000 --> 00:07:30.000]  《約翰福音》十三章一開始就說
[00:07:30.000 --> 00:07:35.000]  如月節以前 耶穌知道自己離世歸附的時候
[00:07:35.000 --> 00:07:36.000]  到了
[00:07:36.000 --> 00:07:39.000]  祂既然愛世間屬自己人
[00:07:39.000 --> 00:07:41.000]  就愛他們到底
[00:07:41.000 --> 00:07:42.000]  真的很厲害
[00:07:42.000 --> 00:07:45.000]  原來神愛我們愛到底
[00:07:45.000 --> 00:07:46.000]  底的
[00:07:46.000 --> 00:07:47.000]  所以你真的可以放心
[00:07:47.000 --> 00:07:49.000]  原來神愛你是愛到底的
[00:07:49.000 --> 00:07:51.000]  你跟隔壁說 神愛你愛到底
[00:07:51.000 --> 00:07:52.000]  很厲害
[00:07:52.000 --> 00:07:53.000]  然後他就說
[00:07:53.000 --> 00:07:55.000]  魔鬼已經賣耶穌的心意
[00:07:55.000 --> 00:08:00.000]  放在西門兒子加約人猶大的心裡
[00:08:00.000 --> 00:08:02.000]  所以耶穌去到如月節前
[00:08:02.000 --> 00:08:04.000]  祂已經知道祂會被賣
[00:08:04.000 --> 00:08:06.000]  於是就開始如月節晚餐
[00:08:06.000 --> 00:08:08.000]  也都很有可能是最後晚餐
[00:08:08.000 --> 00:08:10.000]  在當中耶穌幫門徒洗腳
[00:08:10.000 --> 00:08:11.000]  在十三章
[00:08:11.000 --> 00:08:13.000]  洗完之後去到十四章
[00:08:13.000 --> 00:08:14.000]  祂就忽然之間說
[00:08:14.000 --> 00:08:15.000]  祂說我要走
[00:08:15.000 --> 00:08:17.000]  我要去一個地方
[00:08:17.000 --> 00:08:18.000]  我現在要去一個地方
[00:08:18.000 --> 00:08:20.000]  這個地方你未必這個時候去
[00:08:20.000 --> 00:08:21.000]  不過不用怕
[00:08:21.000 --> 00:08:23.000]  祂說我去一個地方之後
[00:08:23.000 --> 00:08:25.000]  然後祂就給我們一個應許
[00:08:25.000 --> 00:08:27.000]  很重要的兩個應許
[00:08:27.000 --> 00:08:29.000]  祂就說就必再來
[00:08:29.000 --> 00:08:32.000]  接你們到我那裡去
[00:08:32.000 --> 00:08:36.000]  我在那裡叫你們也在那裡
[00:08:36.000 --> 00:08:39.000]  耶穌真是好得無比
[00:08:39.000 --> 00:08:41.000]  耶穌的愛真是愛到底
[00:08:41.000 --> 00:08:42.000]  祂說我去一個地方
[00:08:42.000 --> 00:08:44.000]  這個地方你們未去
[00:08:44.000 --> 00:08:46.000]  我去這個地方做什麼
[00:08:46.000 --> 00:08:47.000]  祂說去一個地方
[00:08:47.000 --> 00:08:48.000]  去預備地方
[00:08:48.000 --> 00:08:49.000]  預備地方
[00:08:49.000 --> 00:08:50.000]  即是說弟兄姊妹
[00:08:50.000 --> 00:08:51.000]  你不用儲錢
[00:08:51.000 --> 00:08:52.000]  你不用每個星期
[00:08:52.000 --> 00:08:53.000]  每個月三千元
[00:08:53.000 --> 00:08:54.000]  你將來有一個地方
[00:08:54.000 --> 00:08:55.000]  有一間屋
[00:08:55.000 --> 00:08:56.000]  耶穌幫我們預備了
[00:08:56.000 --> 00:08:58.000]  每個人一間屋
[00:08:58.000 --> 00:09:00.000]  祂說我預備好之後
[00:09:00.000 --> 00:09:02.000]  我就一定來
[00:09:02.000 --> 00:09:04.000]  聖經說兩個應許
[00:09:04.000 --> 00:09:06.000]  第一我一定來
[00:09:06.000 --> 00:09:07.000]  我一定會再回來
[00:09:07.000 --> 00:09:08.000]  所以今天你和我
[00:09:08.000 --> 00:09:12.000]  仍然期待著耶穌基督再一次回來
[00:09:12.000 --> 00:09:13.000]  回來之後做什麼
[00:09:13.000 --> 00:09:16.000]  祂會帶我們去到那個地方
[00:09:16.000 --> 00:09:19.000]  然後永遠與耶穌基督在一起
[00:09:19.000 --> 00:09:20.000]  弟兄姊妹
[00:09:20.000 --> 00:09:22.000]  當我們讀《約翰福音》第十四章
[00:09:22.000 --> 00:09:23.000]  第三節的時候
[00:09:23.000 --> 00:09:25.000]  我們有什麼感受
[00:09:25.000 --> 00:09:26.000]  主必再來
[00:09:26.000 --> 00:09:27.000]  接我們
[00:09:27.000 --> 00:09:28.000]  接我們去到
[00:09:28.000 --> 00:09:31.000]  祂現在那個地方
[00:09:31.000 --> 00:09:35.000]  我們想不想和耶穌在一起
[00:09:35.000 --> 00:09:36.000]  真的很想
[00:09:36.000 --> 00:09:38.000]  但如果明天來呢
[00:09:38.000 --> 00:09:39.000]  明天就不要那麼快
[00:09:39.000 --> 00:09:41.000]  明天遲一點
[00:09:41.000 --> 00:09:42.000]  遲多幾天
[00:09:42.000 --> 00:09:43.000]  明天沒事
[00:09:43.000 --> 00:09:44.000]  我還未結婚
[00:09:44.000 --> 00:09:45.000]  我還未生孩子
[00:09:45.000 --> 00:09:46.000]  我們有很多事
[00:09:46.000 --> 00:09:47.000]  我們在這裡想
[00:09:47.000 --> 00:09:48.000]  快點回來
[00:09:48.000 --> 00:09:50.000]  但是真的要面對回來
[00:09:50.000 --> 00:09:51.000]  還是不要那麼快回來
[00:09:51.000 --> 00:09:52.000]  以前有一首詩歌
[00:09:52.000 --> 00:09:53.000]  不知道大家唱過沒有
[00:09:53.000 --> 00:09:55.000]  叫《豈可空手回天家》
[00:09:55.000 --> 00:09:56.000]  即是說
[00:09:56.000 --> 00:09:57.000]  我還未傳福音
[00:09:57.000 --> 00:09:58.000]  都沒有人信耶穌
[00:09:58.000 --> 00:09:59.000]  豈可空手回天家
[00:09:59.000 --> 00:10:01.000]  我手指要回去
[00:10:01.000 --> 00:10:02.000]  弟兄姊妹
[00:10:02.000 --> 00:10:03.000]  我們有很多藉口
[00:10:03.000 --> 00:10:05.000]  耶穌先不要回來
[00:10:05.000 --> 00:10:06.000]  但我們的思想
[00:10:06.000 --> 00:10:08.000]  耶穌快點回來
[00:10:08.000 --> 00:10:10.000]  其實我們很矛盾
[00:10:10.000 --> 00:10:12.000]  我們一方面很想祂回來
[00:10:12.000 --> 00:10:14.000]  但一方面又很想祂暫時不要回來
[00:10:14.000 --> 00:10:16.000]  等我先玩完
[00:10:16.000 --> 00:10:17.000]  先做完事
[00:10:17.000 --> 00:10:19.000]  我們有很多事未做
[00:10:19.000 --> 00:10:21.000]  以致等一等
[00:10:21.000 --> 00:10:23.000]  但是在這個背景裡
[00:10:23.000 --> 00:10:25.000]  耶穌忽然間說
[00:10:25.000 --> 00:10:26.000]  我就是道路
[00:10:26.000 --> 00:10:27.000]  真理
[00:10:27.000 --> 00:10:29.000]  生命
[00:10:29.000 --> 00:10:30.000]  究竟為什麼呢
[00:10:30.000 --> 00:10:31.000]  今天我嘗試
[00:10:31.000 --> 00:10:33.000]  和大家分析這三件事
[00:10:33.000 --> 00:10:36.000]  為什麼耶穌要一起說這三件事
[00:10:36.000 --> 00:10:39.000]  究竟對我們有什麼提醒
[00:10:39.000 --> 00:10:42.000]  第一 耶穌說我是道路
[00:10:42.000 --> 00:10:43.000]  我發覺道路
[00:10:43.000 --> 00:10:44.000]  大家很明白
[00:10:44.000 --> 00:10:45.000]  一條路
[00:10:45.000 --> 00:10:46.000]  一條路去到一個地方
[00:10:46.000 --> 00:10:47.000]  你要走這條路
[00:10:47.000 --> 00:10:48.000]  去到一個地方
[00:10:48.000 --> 00:10:49.000]  但耶穌說
[00:10:49.000 --> 00:10:50.000]  我是道路
[00:10:50.000 --> 00:10:51.000]  我發覺現在
[00:10:51.000 --> 00:10:53.000]  這個世界發明一件事
[00:10:53.000 --> 00:10:54.000]  是很精彩的
[00:10:54.000 --> 00:10:56.000]  真是無可頂的一件事
[00:10:56.000 --> 00:10:57.000]  就叫GPS
[00:10:57.000 --> 00:10:59.000]  GPS真是好
[00:10:59.000 --> 00:11:00.000]  GPS現在在電話那邊
[00:11:00.000 --> 00:11:01.000]  我發覺現在的人
[00:11:01.000 --> 00:11:03.000]  開始都不需要問路
[00:11:03.000 --> 00:11:04.000]  如果你不懂得去
[00:11:04.000 --> 00:11:06.000]  打下去Google Map
[00:11:06.000 --> 00:11:07.000]  然後就拿著電話走
[00:11:07.000 --> 00:11:09.000]  我發覺電話真是很厲害
[00:11:09.000 --> 00:11:11.000]  最近我收到一個
[00:11:11.000 --> 00:11:13.000]  YouTube的影片
[00:11:13.000 --> 00:11:14.000]  我聽完之後
[00:11:14.000 --> 00:11:16.000]  我發覺這個電話真是很恐怖
[00:11:16.000 --> 00:11:18.000]  開始覺得有點恐怖
[00:11:18.000 --> 00:11:19.000]  恐怖就是
[00:11:19.000 --> 00:11:20.000]  有一張桌子
[00:11:20.000 --> 00:11:21.000]  一班人在吃飯
[00:11:21.000 --> 00:11:23.000]  個個望著電話
[00:11:23.000 --> 00:11:25.000]  然後菜都來了
[00:11:25.000 --> 00:11:27.000]  菜都來了
[00:11:27.000 --> 00:11:28.000]  但仍然望著電話
[00:11:28.000 --> 00:11:30.000]  然後大家在電話那邊
[00:11:30.000 --> 00:11:32.000]  我們開始吃了沒有
[00:11:32.000 --> 00:11:33.000]  開始吃了
[00:11:33.000 --> 00:11:34.000]  好 吃了
[00:11:34.000 --> 00:11:36.000]  開始吃了
[00:11:36.000 --> 00:11:37.000]  嘩 多恐怖
[00:11:37.000 --> 00:11:38.000]  有沒有發覺這個短片
[00:11:38.000 --> 00:11:40.000]  嘩 多恐怖
[00:11:40.000 --> 00:11:41.000]  原來今天我們吃飯
[00:11:41.000 --> 00:11:43.000]  是望著電話吃飯
[00:11:43.000 --> 00:11:45.000]  但GPS真是很好
[00:11:45.000 --> 00:11:47.000]  雖然電話不好
[00:11:47.000 --> 00:11:48.000]  但GPS真是很好
[00:11:48.000 --> 00:11:50.000]  GPS的出現
[00:11:50.000 --> 00:11:52.000]  令到很多夫妻不用吵架
[00:11:52.000 --> 00:11:53.000]  減少很多吵架
[00:11:53.000 --> 00:11:54.000]  因為不用問路
[00:11:54.000 --> 00:11:55.000]  但第一節目
[00:11:55.000 --> 00:11:57.000]  最近我真是有件很瘀傷的事
[00:11:57.000 --> 00:11:59.000]  最近我發覺
[00:11:59.000 --> 00:12:01.000]  我自己從來不懂得開車
[00:12:01.000 --> 00:12:02.000]  去一個地方
[00:12:02.000 --> 00:12:03.000]  這個地方我說出來
[00:12:03.000 --> 00:12:05.000]  覺得有沒有搞錯
[00:12:05.000 --> 00:12:06.000]  現在地方都不懂得去
[00:12:06.000 --> 00:12:09.000]  這個地方叫太古坊
[00:12:09.000 --> 00:12:10.000]  我從來沒有試過
[00:12:10.000 --> 00:12:11.000]  開車去太古坊
[00:12:11.000 --> 00:12:12.000]  我真的沒有試過
[00:12:12.000 --> 00:12:14.000]  我每次都坐地鐵去
[00:12:14.000 --> 00:12:15.000]  地鐵很容易
[00:12:15.000 --> 00:12:16.000]  側魚衝下車
[00:12:16.000 --> 00:12:17.000]  沒有過馬路
[00:12:17.000 --> 00:12:18.000]  那晚師母說
[00:12:18.000 --> 00:12:19.000]  她在太古坊吃飯
[00:12:19.000 --> 00:12:21.000]  我那晚在教會有事
[00:12:21.000 --> 00:12:22.000]  她說來接我
[00:12:22.000 --> 00:12:23.000]  我說沒問題
[00:12:23.000 --> 00:12:25.000]  說完沒問題就開始害怕
[00:12:25.000 --> 00:12:26.000]  太古坊怎樣開車去
[00:12:26.000 --> 00:12:27.000]  我真的不懂得開車去
[00:12:27.000 --> 00:12:28.000]  這小朋友說什麼
[00:12:28.000 --> 00:12:29.000]  Google Map
[00:12:29.000 --> 00:12:30.000]  嘩 摸頂
[00:12:30.000 --> 00:12:31.000]  她說教我
[00:12:31.000 --> 00:12:32.000]  興發街
[00:12:32.000 --> 00:12:33.000]  上東區走廊
[00:12:33.000 --> 00:12:34.000]  然後出側魚衝
[00:12:34.000 --> 00:12:35.000]  嘩 好準
[00:12:35.000 --> 00:12:36.000]  非常準
[00:12:36.000 --> 00:12:37.000]  終於見到太古坊了
[00:12:37.000 --> 00:12:38.000]  嘩 感謝主
