
[00:00:00.000 --> 00:00:03.000]  兄弟姐妹們,平安,一齊祈禱
[00:06:53.000 --> 00:06:58.000]  我相信大家可以看到聖靈和耶穌的兩位一體
[00:06:58.000 --> 00:07:02.000]  不過兩位一體就不是三位一體
[00:07:02.000 --> 00:07:07.000]  那有哪一節經文可以讓我們看到三位一體呢?
[00:07:07.000 --> 00:07:09.000]  我們看二十三節
[00:07:09.000 --> 00:07:21.000]  那裏說:「凡愛我的人就會遵守我的道,我父也會愛他,並且我們要到他那裏去與他同住」
[00:07:22.000 --> 00:07:27.000]  這裏說的「我們」是指天父和耶穌
[00:07:27.000 --> 00:07:34.000]  因此不單是耶穌藉聖靈與門徒同在
[00:07:34.000 --> 00:07:39.000]  而是天父和耶穌都會與門徒同在
[00:07:39.000 --> 00:07:44.000]  都是藉聖靈與門徒同在
[00:07:44.000 --> 00:07:49.000]  所以三位一體是主耶穌的教導
[00:07:51.000 --> 00:07:56.000]  不過要好好去認識聖靈的確是有些困難
[00:07:56.000 --> 00:07:58.000]  為什麼呢?
[00:07:58.000 --> 00:08:04.000]  十七節說:「他們既看不見他,也不認識他」
[00:08:04.000 --> 00:08:08.000]  這節經文的「他們」是指「世人」
[00:08:08.000 --> 00:08:13.000]  其實不單是世人看不到聖靈
[00:08:13.000 --> 00:08:17.000]  其實所有人都看不到聖靈
[00:08:18.000 --> 00:08:23.000]  如果有人說看到聖靈的工作,那也是看到工作或工作的果效
[00:08:23.000 --> 00:08:26.000]  而不是看到聖靈
[00:08:26.000 --> 00:08:30.000]  雖然信徒都看不到聖靈
[00:08:30.000 --> 00:08:33.000]  但是由於信徒認識聖靈
[00:08:33.000 --> 00:08:38.000]  因此就可以與聖靈建立關係
[00:08:38.000 --> 00:08:42.000]  主耶穌說:「信徒可以認識聖靈」
[00:08:42.000 --> 00:08:44.000]  那怎樣認識呢?
[00:08:45.000 --> 00:08:52.000]  十五節和二十一節是主耶穌介紹聖靈之前和之後的說話
[00:08:52.000 --> 00:08:59.000]  這兩節經文形成了一個文學上稱為「守美呼應」的結構
[00:08:59.000 --> 00:09:03.000]  或者可以說是一個「括號式」的結構
[00:09:03.000 --> 00:09:12.000]  都是在說認識聖靈的重點是在於遵守耶穌的命令
[00:09:13.000 --> 00:09:19.000]  十五節說:「你們若愛我,就會遵守我的命令」
[00:09:19.000 --> 00:09:25.000]  當我們愛上帝,又遵守上帝的命令的時候
[00:09:25.000 --> 00:09:28.000]  就會產生二十一節的後果
[00:09:28.000 --> 00:09:37.000]  「愛我的,我父要愛他,我也要愛他,並且要親自向他顯現」
[00:09:39.000 --> 00:09:45.000]  當主耶穌肉身復活之後,在門徒顯現都是用了同樣的字
[00:09:45.000 --> 00:09:47.000]  顯現的字是一樣的
[00:09:47.000 --> 00:09:52.000]  不過這個字不單單是限於肉眼能夠看到的顯現
[00:09:52.000 --> 00:10:00.000]  也可以是一種從一些事情發生而讓人明白不是很明顯的事
[00:10:00.000 --> 00:10:02.000]  舉個例子
[00:10:02.000 --> 00:10:07.000]  上帝在西內山向以色列人講話
[00:10:08.000 --> 00:10:10.000]  他們聽見上帝的聲音
[00:10:10.000 --> 00:10:15.000]  但是沒有人用肉眼看見上帝
[00:10:15.000 --> 00:10:20.000]  也可以說上帝向他們顯明顯現
[00:10:20.000 --> 00:10:23.000]  就藉著聲音
[00:10:23.000 --> 00:10:27.000]  正是由於顯現有兩種意思
[00:10:27.000 --> 00:10:31.000]  其中一位叫猶大門徒問耶穌
[00:10:32.000 --> 00:10:38.000]  「主啊,為什麼親自向我們顯現而不向世人顯現呢?」
[00:10:38.000 --> 00:10:40.000]  在二十二節
[00:10:40.000 --> 00:10:43.000]  猶大可能在想
[00:10:43.000 --> 00:10:47.000]  當主耶穌在肉體顯現的時候
[00:10:47.000 --> 00:10:51.000]  不單止門徒可以看見,世人也可以看見
[00:10:51.000 --> 00:10:57.000]  過去耶穌一直都時時帶著門徒到處傳道
[00:10:57.000 --> 00:11:00.000]  都是世人可以看見的耶穌
[00:11:01.000 --> 00:11:03.000]  耶穌不是從此隱藏自己
[00:11:03.000 --> 00:11:06.000]  只是派門徒去傳福音
[00:11:06.000 --> 00:11:10.000]  以致門徒可以看見,世人又不能夠看見
[00:11:10.000 --> 00:11:17.000]  當然,門徒在那個時候還不是很明白主耶穌要死要復活和升天的事
[00:11:17.000 --> 00:11:20.000]  猶大更是一頭霧水
[00:11:20.000 --> 00:11:22.000]  不明白耶穌講的顯現
[00:11:22.000 --> 00:11:24.000]  不是肉體的顯現
[00:11:24.000 --> 00:11:29.000]  而是藉著聖靈住在信徒身上的顯現
[00:11:31.000 --> 00:11:34.000]  所以主耶穌在二十三到二十六節再解釋
[00:11:34.000 --> 00:11:39.000]  為什麼祂只向門徒顯現而不向世人顯現
[00:11:39.000 --> 00:11:44.000]  在這幾節經文裡
[00:11:44.000 --> 00:11:49.000]  我們可以看到主耶穌來世的目的
[00:11:49.000 --> 00:11:53.000]  是要把天父的說話帶到人間
[00:11:53.000 --> 00:11:57.000]  天父的說話是非常重要的
[00:11:58.000 --> 00:12:03.000]  我相信很多人都看過一些中國的歷史電影或劇集
[00:12:03.000 --> 00:12:11.000]  當中國古時的皇帝要發命令給一位外省官員的時候
[00:12:11.000 --> 00:12:13.000]  他怎樣做呢?
[00:12:13.000 --> 00:12:16.000]  他就寫下他的命令,稱為聖旨
[00:12:16.000 --> 00:12:19.000]  然後要派一位欽差大臣
[00:12:19.000 --> 00:12:24.000]  將那份聖旨帶去給那位外省的官員
[00:12:25.000 --> 00:12:28.000]  那位外省官員領聖旨的時候
[00:12:28.000 --> 00:12:31.000]  一般的電影場面是怎樣的呢?
[00:12:31.000 --> 00:12:36.000]  一般都是欽差大臣到的時候就大喊
[00:12:36.000 --> 00:12:38.000]  「聖旨到!」
[00:12:38.000 --> 00:12:42.000]  領旨的官員就馬上要出去
[00:12:42.000 --> 00:12:44.000]  出去之後要跪下
[00:12:44.000 --> 00:12:47.000]  跪在欽差大人面前
[00:12:47.000 --> 00:12:51.000]  欽差大人就讀出聖旨
[00:12:51.000 --> 00:12:54.000]  讀聖旨的時候
[00:12:55.000 --> 00:12:58.000]  領旨的官員就一直跪在地上
[00:12:58.000 --> 00:13:04.000]  直到讀完聖旨,領了聖旨才可以站起來
[00:13:04.000 --> 00:13:07.000]  其實那位領旨的官員
[00:13:07.000 --> 00:13:11.000]  不是為了尊敬那位欽差大臣而跪
[00:13:11.000 --> 00:13:14.000]  而是當皇帝的說話「來到」
[00:13:14.000 --> 00:13:18.000]  就等同於「皇帝來到」
[00:13:18.000 --> 00:13:22.000]  故此要跪在地上聽聖旨的宣讀
[00:13:24.000 --> 00:13:27.000]  大兄姐妹,上帝的說話
[00:13:27.000 --> 00:13:31.000]  就是創造天地萬物的上帝
[00:13:31.000 --> 00:13:34.000]  向人類發出的旨意
[00:13:34.000 --> 00:13:38.000]  故此我們要很重視上帝的說話
[00:13:38.000 --> 00:13:43.000]  在二十三至二十六主這段經文就說到
[00:13:43.000 --> 00:13:46.000]  耶穌在門口說的是什麼?
[00:13:46.000 --> 00:13:53.000]  「你們所聽見的不是我的,而是猜我來之乎的」
[00:13:54.000 --> 00:13:56.000]  耶穌就像欽差大臣一樣
[00:13:56.000 --> 00:13:59.000]  將天父的壞語帶到人間
[00:13:59.000 --> 00:14:03.000]  而當聖靈來的時候,聖靈又要做什麼呢?
[00:14:03.000 --> 00:14:06.000]  就是繼續說
[00:14:06.000 --> 00:14:10.000]  「祂要把一切的事教導你們
[00:14:10.000 --> 00:14:15.000]  並且要使你們想起我對你們所說的一切話」
[00:14:15.000 --> 00:14:18.000]  耶穌對門徒所說的一切話
[00:14:18.000 --> 00:14:22.000]  就是上帝所說的話,猜我來之乎的話
[00:14:23.000 --> 00:14:27.000]  聖靈的工作就是提醒他們
[00:14:27.000 --> 00:14:35.000]  所以當我們在人生、在生活上
[00:14:35.000 --> 00:14:39.000]  我們有些問題搞不定,一直在想如何處理的時候
[00:14:39.000 --> 00:14:45.000]  突然間有句聖經的說話在我們心裡跳出來
[00:14:45.000 --> 00:14:48.000]  那就是聖靈的工作
[00:14:49.000 --> 00:14:54.000]  祂要提起、幫我們想起耶穌對我們所說的一切話
[00:14:54.000 --> 00:14:58.000]  我舉一個例子,我記得很多年前
[00:14:58.000 --> 00:15:01.000]  我因為一件事情的發生
[00:15:01.000 --> 00:15:05.000]  曾經考慮要不要繼續信基督
[00:15:05.000 --> 00:15:12.000]  當我在思前想後,在想的時候
[00:15:12.000 --> 00:15:16.000]  我腦海中突然間有個聲音說
[00:15:17.000 --> 00:15:23.000]  「主啊!祢有永生之道,我門不跟從祢還跟從誰呢?」
[00:15:23.000 --> 00:15:26.000]  如果大家熟悉聖經
[00:15:26.000 --> 00:15:31.000]  就知道這句話是試圖給對主耶穌的回應
[00:15:31.000 --> 00:15:36.000]  當我們崇拜的時候,我不知道大家有沒有注意
[00:15:36.000 --> 00:15:41.000]  我們花最多的時間在讀聖經和講解聖經
[00:15:41.000 --> 00:15:44.000]  為什麼是這樣的呢?
[00:15:45.000 --> 00:15:50.000]  因為聖靈是上帝,是藉著祂的話,臨到我們當中
[00:15:50.000 --> 00:15:53.000]  所以如果大家在聽的時候
[00:15:53.000 --> 00:15:58.000]  覺得今天聽到牧師的信息,或者聖經上的說話
[00:15:58.000 --> 00:16:00.000]  覺得特別有感動
[00:16:00.000 --> 00:16:06.000]  那就是聖靈幫助我們明白和記得上帝的話
[00:16:06.000 --> 00:16:11.000]  二十六節提到聖靈還會怎樣?
[00:16:11.000 --> 00:16:14.000]  「把一切的事教導你們」
[00:16:15.000 --> 00:16:20.000]  我們要進一步了解聖靈是怎樣把一切的事教導我們的
[00:16:20.000 --> 00:16:25.000]  天父和耶穌都會說話的
[00:16:25.000 --> 00:16:27.000]  聖靈都不會例外
[00:16:27.000 --> 00:16:31.000]  聖靈都一定會說話的
[00:16:31.000 --> 00:16:34.000]  我想從聖經的事例去看
[00:16:34.000 --> 00:16:37.000]  聖靈是怎樣教導或指示我們
[00:16:37.000 --> 00:16:40.000]  在舊約的時代
[00:16:41.000 --> 00:16:46.000]  聖靈並不是普遍的降臨在每個意識的人身上
[00:16:46.000 --> 00:16:50.000]  只是降臨在上帝特別使用的人身上
[00:16:50.000 --> 00:16:52.000]  包括先知
[00:16:52.000 --> 00:16:54.000]  我留意到
[00:16:54.000 --> 00:16:57.000]  先知薩姆爾有一次
[00:16:57.000 --> 00:16:59.000]  他遵行上帝的吩咐
[00:16:59.000 --> 00:17:01.000]  要去伯利恆
[00:17:01.000 --> 00:17:05.000]  鼓勵另一個人去代替蘇羅做王
[00:17:06.000 --> 00:17:11.000]  當他去到耶穌家中見到耶穌的大兒子時
[00:17:11.000 --> 00:17:18.000]  聖經說:薩姆爾看見耶穌的兒子以利亞心裡想
[00:17:18.000 --> 00:17:21.000]  站在上主面前的這個人
[00:17:21.000 --> 00:17:23.000]  一定是他所選立的
[00:17:23.000 --> 00:17:26.000]  記載在《薩姆爾記》上的十六章六節
[00:17:26.000 --> 00:17:29.000]  我想大家繼續留意
[00:17:30.000 --> 00:17:36.000]  這裡記載的是薩姆爾在心裡想
[00:17:36.000 --> 00:17:39.000]  他沒有說出來給別人聽
[00:17:39.000 --> 00:17:41.000]  他自己在想
[00:17:41.000 --> 00:17:45.000]  接著在《薩姆爾記》上的十六章七節
[00:17:45.000 --> 00:17:47.000]  就這樣記:
[00:17:47.000 --> 00:17:50.000]  可是上主對薩姆爾說:
[00:17:50.000 --> 00:17:54.000]  不要看他的外表和高大的身材
[00:17:54.000 --> 00:17:57.000]  我沒有揀選他
[00:17:58.000 --> 00:18:00.000]  我看人不像世人
[00:18:00.000 --> 00:18:02.000]  人看外表
[00:18:02.000 --> 00:18:04.000]  我看內心
[00:18:04.000 --> 00:18:09.000]  由於薩姆爾是在心裡想
[00:18:09.000 --> 00:18:12.000]  我相信上主在這裡
[00:18:12.000 --> 00:18:14.000]  在聖靈
[00:18:14.000 --> 00:18:17.000]  在薩姆爾的心裡對他說話
[00:18:17.000 --> 00:18:20.000]  而不是在耳邊對他說話
[00:18:20.000 --> 00:18:26.000]  這段記載最後是薩姆爾鼓勵了大衛
[00:18:27.000 --> 00:18:29.000]  讓我們看一個新約的例子
[00:18:29.000 --> 00:18:37.000]  新約記載有關聖靈工作最多的是《仕途行傳》
[00:18:37.000 --> 00:18:42.000]  《仕途行傳》第五章記載有一對夫婦
[00:18:42.000 --> 00:18:44.000]  賣了一些田產
[00:18:44.000 --> 00:18:47.000]  留下一部分錢
[00:18:47.000 --> 00:18:52.000]  然後把剩下的錢捐給教會
[00:18:52.000 --> 00:18:56.000]  這個做法完全沒問題
[00:18:57.000 --> 00:18:59.000]  馮燕應該是甘心樂意
[00:18:59.000 --> 00:19:01.000]  她願意支持教會
[00:19:01.000 --> 00:19:03.000]  賣掉自己的田產
[00:19:03.000 --> 00:19:05.000]  拿一部分錢出來捐給教會
[00:19:05.000 --> 00:19:07.000]  也是很慷慨的
[00:19:07.000 --> 00:19:12.000]  如果有些人在澳洲雪梨有間房子
[00:19:12.000 --> 00:19:14.000]  決定賣掉自己的田產
[00:19:14.000 --> 00:19:18.000]  搬到小型的瘟疫宿舍住
[00:19:18.000 --> 00:19:21.000]  把一部分錢捐給教會
[00:19:21.000 --> 00:19:23.000]  這也是很慷慨的
[00:19:24.000 --> 00:19:29.000]  可惜這對夫婦阿拿尼亞
[00:19:29.000 --> 00:19:33.000]  她很想得到別人的大大稱讚
[00:19:33.000 --> 00:19:36.000]  決定告訴教會
[00:19:36.000 --> 00:19:38.000]  我現在奉獻出來的錢
[00:19:38.000 --> 00:19:42.000]  是我賣田地全部得回來的錢
[00:19:42.000 --> 00:19:46.000]  我全數奉獻給教會
[00:19:46.000 --> 00:19:51.000]  結果聖經沒有記載有人向彼得告密
[00:19:52.000 --> 00:19:55.000]  而彼得對她說
[00:19:55.000 --> 00:19:57.000]  阿拿尼亞
[00:19:57.000 --> 00:19:59.000]  你為甚麼
[00:19:59.000 --> 00:20:03.000]  為甚麼撒旦充滿了你的心
[00:20:03.000 --> 00:20:06.000]  使你欺騙聖靈
[00:20:06.000 --> 00:20:11.000]  把買田地的錢撕至留下一部分
[00:20:11.000 --> 00:20:13.000]  田地運沒有賣
[00:20:13.000 --> 00:20:15.000]  不是你自己的嗎
[00:20:15.000 --> 00:20:17.000]  機賣了
[00:20:17.000 --> 00:20:19.000]  錢不是你作主嗎
[00:20:20.000 --> 00:20:22.000]  你為甚麼心裡會想這樣做呢
[00:20:22.000 --> 00:20:25.000]  你不是欺騙人
[00:20:25.000 --> 00:20:28.000]  是欺騙上帝
[00:20:28.000 --> 00:20:31.000]  我相信這是聖靈
[00:20:31.000 --> 00:20:34.000]  在彼得心裡告訴彼得
[00:20:34.000 --> 00:20:39.000]  讓他知道阿拿尼亞的欺騙行為
[00:20:39.000 --> 00:20:46.000]  這些事情聖經沒有記載
[00:20:47.000 --> 00:20:51.000]  是聖靈特別感動地告訴彼得
[00:20:51.000 --> 00:20:55.000]  故此我們看到聖靈是會說話的
[00:20:55.000 --> 00:20:59.000]  是因著事件而說話
[00:20:59.000 --> 00:21:04.000]  讓我總結今天的經文
[00:21:04.000 --> 00:21:10.000]  主耶穌向門道介紹有關聖靈的身份
[00:21:10.000 --> 00:21:13.000]  和聖靈要擔當的工作
[00:21:14.000 --> 00:21:21.000]  聖靈是主耶穌要求父派來住在信徒心中的偉助者
[00:21:21.000 --> 00:21:26.000]  偉助者的意思是聖靈會安慰和幫助信徒
[00:21:26.000 --> 00:21:33.000]  聖靈是會按照我們實際的情況來幫助我們
[00:21:33.000 --> 00:21:38.000]  保羅在提摩太后書一章七字裡說
[00:21:38.000 --> 00:21:41.000]  上帝所賜給我們的靈
[00:21:41.000 --> 00:21:43.000]  不使我們膽怯
[00:21:44.000 --> 00:21:50.000]  相反地,他的靈會使我們充滿力量、愛心和自制
[00:21:50.000 --> 00:21:54.000]  聖靈是會按照實際的情況
[00:21:54.000 --> 00:21:59.000]  賜給我們力量或愛心、安慰或責備
[00:21:59.000 --> 00:22:01.000]  或許有人問
[00:22:01.000 --> 00:22:05.000]  我怎麼知道聖靈已經住在我們心中呢?
[00:22:05.000 --> 00:22:10.000]  其實每一個真心相信耶穌的人都會得到聖靈
[00:22:11.000 --> 00:22:15.000]  有聖靈在我們心中的表現或憑懼
[00:22:15.000 --> 00:22:19.000]  首先我們會稱上帝為天父
[00:22:19.000 --> 00:22:22.000]  我們會去愛耶穌
[00:22:22.000 --> 00:22:26.000]  我們更加會願意遵守耶穌的命令
[00:22:26.000 --> 00:22:29.000]  並且我們會樂意去研讀聖經
[00:22:29.000 --> 00:22:32.000]  然後在我們的生活中
[00:22:32.000 --> 00:22:35.000]  我們會實踐聖經的教導
[00:22:35.000 --> 00:22:38.000]  在我個人的經歷中
[00:22:39.000 --> 00:22:42.000]  聖靈在很多時候會在我祈禱的時候跟我說話
[00:22:42.000 --> 00:22:44.000]  可能有人會問
[00:22:44.000 --> 00:22:50.000]  那你怎麼知道你聽到的聲音是聖靈的聲音而不是魔鬼的聲音呢?
[00:22:50.000 --> 00:22:53.000]  其實有一個很簡單的方法
[00:22:53.000 --> 00:22:56.000]  就是我們思考聲音
[00:22:56.000 --> 00:23:00.000]  對我們所說的話的內容和聖經有沒有衝突
[00:23:00.000 --> 00:23:06.000]  勵志聖靈的聲音是絕對不會和聖經衝突的
[00:23:07.000 --> 00:23:09.000]  因此我們要熟讀聖經
[00:23:09.000 --> 00:23:15.000]  我鼓勵大家要參加主一學和查經小組
[00:23:15.000 --> 00:23:18.000]  於是我們可以彼此切磋
[00:23:18.000 --> 00:23:21.000]  這些當然是除了自己讀聖經之外
[00:23:21.000 --> 00:23:26.000]  所以我們鼓勵大家要多多用心去研讀聖經
[00:23:26.000 --> 00:23:30.000]  現在讓我們一起去祈禱
[00:23:30.000 --> 00:23:32.000]  參拜主耶穌,感謝祢
[00:23:33.000 --> 00:23:38.000]  祢擺佈了聖靈為助者住在我們心中,指教我們如何行事為人
[00:23:38.000 --> 00:23:42.000]  求祢幫助我們熱心遵行祢的命令
[00:23:42.000 --> 00:23:46.000]  幫助我們彼此相愛和多結果子
[00:23:46.000 --> 00:23:49.000]  求祢幫助我們當中未相信祢的人
[00:23:49.000 --> 00:23:52.000]  讓他們得到信心的福氣來相信祢
[00:23:52.000 --> 00:23:56.000]  因為未曾看見祢而信的人是有福的
[00:23:56.000 --> 00:23:59.000]  奉耶穌基督的名祈禱,阿們
