
[00:00:00.000 --> 00:00:05.520]  今天和大家分享教會編排的經文
[00:03:08.480 --> 00:03:14.080]  就是耶穌說十二個門徒當中
[00:03:14.080 --> 00:03:15.840]  有一個是魔鬼
[00:03:15.840 --> 00:03:21.120]  他用魔鬼這個字眼來說猶大
[00:03:21.120 --> 00:03:27.680]  這段經文有幾個我們都知道比較特別的地方
[00:03:27.680 --> 00:03:31.680]  希望今天的講道能夠解答這些問題
[00:03:31.680 --> 00:03:36.640]  我也想說說今天講道的內容是怎樣的
[00:03:36.640 --> 00:03:41.600]  我們首先的目的是想清楚地
[00:03:41.600 --> 00:03:43.920]  讓大英姐妹們能夠明白
[00:03:43.920 --> 00:03:46.560]  甚麼是永生之道
[00:03:46.560 --> 00:03:48.480]  我們用甚麼方法呢?
[00:03:48.480 --> 00:03:55.120]  我們會透過耶穌和不同人的對話來分析
[00:03:55.120 --> 00:03:57.600]  究竟耶穌想說出甚麼呢?
[00:03:57.600 --> 00:04:00.720]  究竟人的理解是怎樣呢?
[00:04:00.720 --> 00:04:02.160]  重點是甚麼呢?
[00:04:02.160 --> 00:04:07.680]  重點是當人想到永生的時候
[00:04:07.680 --> 00:04:09.680]  究竟有甚麼盲點呢?
[00:04:09.680 --> 00:04:14.640]  耶穌的救度是怎樣來處理這些問題呢?
[00:04:14.640 --> 00:04:18.880]  我們先看看這段經文
[00:04:18.880 --> 00:04:20.880]  我們一起做個祈禱
[00:04:20.880 --> 00:04:24.640]  天父上帝我們來到祢面前
[00:04:24.640 --> 00:04:31.120]  我們真的祈求祢用祢自己的天上的恩典
[00:04:31.120 --> 00:04:36.080]  讓我們眾人能夠享受祢自己的華語
[00:04:36.080 --> 00:04:40.560]  因為祢的華語是我們生命信仰的根基
[00:04:40.560 --> 00:04:42.880]  上帝我們要從祢的華語
[00:04:42.880 --> 00:04:44.880]  不是憑我們的想像
[00:04:44.880 --> 00:04:47.840]  來明白祢的真理是甚麼
[00:04:47.840 --> 00:04:51.360]  以致我們的信仰很紮實
[00:04:51.360 --> 00:04:55.280]  很明白祢的華語真正的意思
[00:04:55.280 --> 00:04:58.000]  上帝我們祈求祢與我們眾人同在
[00:04:58.000 --> 00:05:00.960]  我們祈求祢幫助我們明白祢的話
[00:05:00.960 --> 00:05:02.720]  這樣祈禱奉祖耶穌名求
[00:05:02.720 --> 00:05:04.720]  阿們
[00:05:04.720 --> 00:05:09.280]  我在這裡想簡單地和大家
[00:05:09.280 --> 00:05:14.720]  講一講這段五十節經文的情節
[00:05:14.720 --> 00:05:16.000]  開始的時候
[00:05:16.000 --> 00:05:18.000]  很多人在找耶穌
[00:05:18.000 --> 00:05:20.160]  經文在二十二節開始
[00:05:20.160 --> 00:05:24.000]  就指出有些奇怪的現象
[00:05:24.000 --> 00:05:26.880]  即是說它一開始的時候就說
[00:05:26.880 --> 00:05:30.400]  那些人明明知道只有一隻船
[00:05:30.400 --> 00:05:32.160]  沒有其他的船
[00:05:32.160 --> 00:05:36.960]  他們又知道門徒坐了那隻船
[00:05:36.960 --> 00:05:38.720]  去了別的地方
[00:05:38.720 --> 00:05:43.840]  他們又知道耶穌不和那些門徒在一起
[00:05:43.840 --> 00:05:46.400]  但是他們找不到耶穌
[00:05:46.400 --> 00:05:50.000]  所以經文一開始就讓我們覺得
[00:05:50.000 --> 00:05:53.600]  這件事有點不太能夠明白
[00:05:53.600 --> 00:05:55.600]  但如果我們看上文
[00:05:55.600 --> 00:05:59.920]  我們就知道耶穌在那裡行了一個神蹟
[00:05:59.920 --> 00:06:01.360]  門徒知道
[00:06:01.360 --> 00:06:06.960]  祂是走過水去到門徒那裡
[00:06:06.960 --> 00:06:12.560]  當他們找到耶穌的時候
[00:06:12.560 --> 00:06:15.360]  他們就問一個很自然的問題
[00:06:15.360 --> 00:06:17.360]  這個自然的問題是什麼呢?
[00:06:17.360 --> 00:06:20.080]  耶穌說你什麼時候來到這裡
[00:06:20.080 --> 00:06:22.960]  其實都已經有點間接了
[00:06:22.960 --> 00:06:24.400]  他們想問的是
[00:06:24.400 --> 00:06:26.400]  你怎樣來到這裡
[00:06:26.400 --> 00:06:28.400]  你什麼時候來到這裡
[00:06:28.400 --> 00:06:30.720]  有點間接地問
[00:06:30.720 --> 00:06:34.480]  但是耶穌就很特別
[00:06:34.480 --> 00:06:36.000]  又給我們很多驚喜
[00:06:36.000 --> 00:06:37.120]  耶穌的回答
[00:06:37.120 --> 00:06:39.280]  常常有很多驚喜
[00:06:39.280 --> 00:06:42.080]  我們有時候讀聖經
[00:06:42.080 --> 00:06:44.560]  留意一下耶穌怎樣回答別人的問題
[00:06:44.560 --> 00:06:46.800]  我們就會學到很多東西
[00:06:46.800 --> 00:06:48.000]  耶穌不是說
[00:06:48.000 --> 00:06:50.080]  跟他們說我什麼時候來到這裡
[00:06:50.080 --> 00:06:51.920]  或者我怎樣來到這裡
[00:06:51.920 --> 00:06:54.560]  耶穌是跟他們說
[00:06:54.560 --> 00:06:57.680]  你們找我不是因為你們看到神蹟
[00:06:57.680 --> 00:07:00.480]  是因為你們有東西吃
[00:07:00.480 --> 00:07:02.240]  所以你們找我
[00:07:02.240 --> 00:07:03.600]  耶穌就跟他們說
[00:07:03.600 --> 00:07:08.080]  你們不應該去尋找可以敗壞的食物
[00:07:08.080 --> 00:07:12.480]  你們應該去找不會敗壞的食物
[00:07:12.480 --> 00:07:16.080]  我們在耶穌的回答當中
[00:07:16.080 --> 00:07:17.680]  都學到很多東西
[00:07:17.680 --> 00:07:22.800]  耶穌是主導人的思想的一個主
[00:07:22.800 --> 00:07:25.680]  祂透過怎樣回答別人的問題
[00:07:25.680 --> 00:07:29.520]  祂也是在指導別人問正確的問題
[00:07:29.520 --> 00:07:32.880]  每個人問的是很膚淺
[00:07:32.880 --> 00:07:34.160]  表面的問題
[00:07:34.160 --> 00:07:35.920]  你怎樣來到這裡
[00:07:35.920 --> 00:07:38.800]  耶穌明白他們的心裡
[00:07:38.800 --> 00:07:43.200]  因為之前看過祂餵飽五千人的神蹟
[00:07:43.200 --> 00:07:44.960]  就知道他們覺得
[00:07:44.960 --> 00:07:47.520]  哇 跟著這位主不錯
[00:07:47.520 --> 00:07:48.480]  有東西吃
[00:07:48.480 --> 00:07:50.000]  所以耶穌點出來
[00:07:50.000 --> 00:07:54.560]  就說出祂要說的一些訊息
[00:07:54.560 --> 00:07:57.120]  然後耶穌又跟他們解釋
[00:07:57.120 --> 00:07:59.520]  「我就是生命的糧」
[00:07:59.520 --> 00:08:02.160]  因為這群猶太人說
[00:08:02.160 --> 00:08:04.960]  其實你說的食物
[00:08:04.960 --> 00:08:08.080]  你知不知道我們的祖宗厲害了
[00:08:08.080 --> 00:08:11.040]  我們祖宗以前在曠野
[00:08:11.040 --> 00:08:14.240]  有天上掉下來的瑪雅娜
[00:08:14.240 --> 00:08:16.960]  我們摩西很厲害的
[00:08:16.960 --> 00:08:22.880]  但耶穌慢慢地帶出一個重要的訊息
[00:08:22.880 --> 00:08:25.440]  「我就是生命的糧」
[00:08:25.440 --> 00:08:29.680]  接下來我們看到氣氛變了
[00:08:29.680 --> 00:08:31.360]  氣氛怎樣改變呢?
[00:08:31.360 --> 00:08:35.440]  開始有很多人議論紛紛
[00:08:35.440 --> 00:08:38.080]  有些人懷疑耶穌
[00:08:38.080 --> 00:08:42.400]  怎能做出這樣的宣言呢?
[00:08:42.400 --> 00:08:44.800]  為何祂說自己是天上的糧呢?
[00:08:44.800 --> 00:08:47.040]  祂明明是玉瑟的兒子
[00:08:47.040 --> 00:08:49.120]  我們認識祂的父母
[00:08:49.120 --> 00:08:51.440]  祂怎會是天上的糧呢?
[00:08:51.440 --> 00:08:53.440]  議論紛紛
[00:08:53.440 --> 00:08:57.760]  所以有些人甚至要離開耶穌
[00:08:57.760 --> 00:08:59.600]  如果你是耶穌
[00:08:59.600 --> 00:09:01.600]  你面對這樣的情況時
[00:09:01.600 --> 00:09:02.640]  你會怎樣呢?
[00:09:02.640 --> 00:09:04.560]  不要走,不要走那麼早
[00:09:04.560 --> 00:09:07.680]  將那些訊息說得好聽一點
[00:09:07.680 --> 00:09:11.760]  給了那麼多的支持者
[00:09:11.760 --> 00:09:15.360]  我們為何不好好經營這群支持者呢?
[00:09:15.360 --> 00:09:16.720]  將他們留下來
[00:09:16.720 --> 00:09:18.160]  不要讓他們走
[00:09:18.160 --> 00:09:20.320]  他們不喜歡聽我的說話
[00:09:20.320 --> 00:09:22.560]  我便說得好聽一點給他們聽
[00:09:22.560 --> 00:09:24.160]  耶穌是否這樣呢?
[00:09:24.160 --> 00:09:25.120]  不是的
[00:09:25.120 --> 00:09:27.440]  耶穌說得更加難聽
[00:09:27.440 --> 00:09:30.800]  耶穌說:我是天上的糧
[00:09:30.800 --> 00:09:32.800]  你們要吃我的肉
[00:09:32.800 --> 00:09:34.560]  要喝我的血
[00:09:34.560 --> 00:09:36.560]  這樣來表達
[00:09:36.560 --> 00:09:40.320]  我們的主真是沒有人可以像祂
[00:09:40.320 --> 00:09:44.800]  祂的智慧完全不是我們能夠相比的
[00:09:44.800 --> 00:09:46.800]  結果是怎樣呢?
[00:09:46.800 --> 00:09:49.440]  更加多人要離開耶穌
[00:09:49.440 --> 00:09:50.880]  甚至聖經說
[00:09:50.880 --> 00:09:53.840]  跟從他的門徒都要離開耶穌
[00:09:53.840 --> 00:09:55.440]  不是那十二個門徒
[00:09:55.440 --> 00:09:58.320]  是其他很多跟從他的門徒
[00:09:58.320 --> 00:09:59.840]  都要離開耶穌
[00:09:59.840 --> 00:10:02.400]  接著來到經文的最後
[00:10:02.400 --> 00:10:04.880]  耶穌轉向十二個門徒
[00:10:04.880 --> 00:10:10.720]  問他們:你們是否也要離開我呢?
[00:10:10.720 --> 00:10:14.080]  最後我們看到經文的結束很特別
[00:10:14.080 --> 00:10:18.960]  它停留在兩個人物作結束
[00:10:18.960 --> 00:10:20.960]  一個是彼得
[00:10:20.960 --> 00:10:23.440]  彼得說:主啊!你有永生之道
[00:10:23.440 --> 00:10:25.440]  我們魂歸屬誰呢?
[00:10:25.440 --> 00:10:27.440]  另一個說到猶太
[00:10:27.440 --> 00:10:28.800]  猶太沒有說話
[00:10:28.800 --> 00:10:32.880]  只是耶穌說:你們中間有一個魔鬼
[00:10:32.880 --> 00:10:38.640]  聖經作者解釋那個是在說猶太
[00:10:38.640 --> 00:10:41.040]  經文就這樣停在這裡結束
[00:10:41.040 --> 00:10:43.520]  其實當中有一個很重要的功課
[00:10:43.520 --> 00:10:44.640]  給我們學習
[00:10:44.640 --> 00:10:45.840]  我們一起來看
[00:10:45.840 --> 00:10:47.840]  究竟我們可以學甚麼呢?
[00:10:47.840 --> 00:10:52.240]  我想看人的盲點
[00:10:52.240 --> 00:10:53.840]  和耶穌的救度這個角度
[00:10:53.840 --> 00:10:55.360]  來看這段經文
[00:10:55.360 --> 00:10:56.640]  人的盲點
[00:10:56.640 --> 00:10:59.760]  我和大家分享有四個盲點
[00:10:59.760 --> 00:11:01.760]  關於永生
[00:11:01.760 --> 00:11:04.800]  第一是追求物質
[00:11:04.800 --> 00:11:09.840]  有些人被物質的東西綑綁著
[00:11:09.840 --> 00:11:15.440]  離不開物質得到人生的意義
[00:11:15.440 --> 00:11:16.720]  或者安全感
[00:11:16.720 --> 00:11:19.040]  自己的自我價值等等
[00:11:19.040 --> 00:11:22.160]  就算在宗教裏面
[00:11:22.160 --> 00:11:23.200]  在信仰裏面
[00:11:23.200 --> 00:11:24.400]  在基督教裏面
[00:11:24.400 --> 00:11:30.160]  他們都沒有撇開這樣的一個思想
[00:11:30.160 --> 00:11:31.840]  而是在信仰裏面
[00:11:31.840 --> 00:11:33.840]  浮現出一些表現
[00:11:33.840 --> 00:11:36.160]  是追求物質的
[00:11:36.160 --> 00:11:38.640]  這是第一個盲點
[00:11:38.640 --> 00:11:40.640]  第二個盲點是甚麼呢?
[00:11:40.640 --> 00:11:45.360]  有些人仍然覺得是靠行義來稱義
[00:11:45.360 --> 00:11:47.360]  在教會裏面
[00:11:47.360 --> 00:11:51.200]  比較多這個情況出現在哪些人
[00:11:51.200 --> 00:11:52.720]  我不是說所有人
[00:11:52.720 --> 00:11:56.800]  我是說比較多出現在哪些大英姐妹
[00:11:56.800 --> 00:12:02.960]  如果她有比較濃厚的天主教背景的
[00:12:02.960 --> 00:12:04.160]  一些大英姐妹
[00:12:04.160 --> 00:12:09.040]  我見過某幾個似乎有這個傾向
[00:12:09.040 --> 00:12:10.800]  她怎樣表現出來呢?
[00:12:10.800 --> 00:12:15.840]  有時她會覺得自己仍然是不夠好的
[00:12:15.840 --> 00:12:19.280]  好像要做很多事情來爭取
[00:12:19.280 --> 00:12:24.320]  上帝對她的欣賞
[00:12:24.320 --> 00:12:27.840]  通常她都會覺得
[00:12:27.840 --> 00:12:29.600]  我是不是做得不夠呢?
[00:12:29.600 --> 00:12:34.960]  要洗禮、要決志、要入會等等
[00:12:34.960 --> 00:12:36.960]  對她來說是很大掙扎的
[00:12:36.960 --> 00:12:42.160]  每一個階段都好像覺得自己做得夠不夠呢?
[00:12:42.160 --> 00:12:44.960]  有這樣的困難
[00:12:44.960 --> 00:12:46.960]  第三個盲點是甚麼呢?
[00:12:46.960 --> 00:12:49.520]  是靠傳統或者是家族
[00:12:49.520 --> 00:12:53.200]  你都覺得我都已經得到救恩了
[00:12:53.200 --> 00:12:59.280]  但她很少去認真檢視自己是否真的得到救恩
[00:12:59.280 --> 00:13:02.480]  她覺得我家人三代都分教會了
[00:13:02.480 --> 00:13:04.480]  所以我應該是基督徒
[00:13:04.480 --> 00:13:08.080]  叫她說出救恩是甚麼呢?
[00:13:08.080 --> 00:13:09.680]  她未必會說出來
[00:13:09.680 --> 00:13:12.800]  我覺得這是很重要的
[00:13:12.800 --> 00:13:14.160]  我們要正視的
[00:13:14.160 --> 00:13:16.480]  第四個盲點是甚麼呢?
[00:13:16.480 --> 00:13:23.920]  有些基督徒對復活的救議沒有絕對把握
[00:13:23.920 --> 00:13:28.800]  他不肯定自己在死後會否復活
[00:13:28.800 --> 00:13:33.040]  他對這個真理沒有絕對的信心和把握
[00:13:33.040 --> 00:13:36.400]  這四點對我作為一個牧者來說
[00:13:36.400 --> 00:13:38.720]  我是比較關心和憂心的
[00:13:38.720 --> 00:13:40.080]  因為今時今日
[00:13:40.080 --> 00:13:42.800]  有些時候在傳福音的過程裏
[00:13:42.800 --> 00:13:47.280]  有些人在大型的暴徒會舉手決戰
[00:13:47.280 --> 00:13:53.440]  如果後面的陪襟或是跟進沒有做得很好
[00:13:53.440 --> 00:13:57.200]  有些人以為自己得救
[00:13:57.200 --> 00:14:01.280]  但他未很清晰救恩是甚麼
[00:14:01.280 --> 00:14:03.280]  究竟永生之道是甚麼
[00:14:03.280 --> 00:14:06.240]  我替這些人更加擔心
[00:14:06.240 --> 00:14:09.920]  因為如果他以為他已經得救
[00:14:09.920 --> 00:14:12.960]  他不會在救恩的事情上
[00:14:12.960 --> 00:14:17.120]  再認真去想救恩的實質內容是甚麼
[00:14:17.120 --> 00:14:22.640]  他一向在救會成長以為自己得救
[00:14:22.640 --> 00:14:24.640]  這又是未必的
[00:14:24.640 --> 00:14:26.640]  所以這是我比較關心的
[00:14:26.640 --> 00:14:31.360]  所以大英姐妹你們不要當101班102班
[00:14:31.360 --> 00:14:34.560]  是一個我要受洗
[00:14:34.560 --> 00:14:37.840]  所以必修的課程要做功課
[00:14:37.840 --> 00:14:39.040]  不要這樣看
[00:14:39.040 --> 00:14:42.960]  其實這個救會很重視每一個人
[00:14:42.960 --> 00:14:46.880]  清清楚楚你的信仰的課程
[00:14:46.880 --> 00:14:49.360]  我們可能會調整我們可能會修改
[00:14:49.360 --> 00:14:49.920]  不知道
[00:14:49.920 --> 00:14:52.160]  但重點是甚麼呢
[00:14:52.160 --> 00:14:57.440]  重點是大英姐妹你要清楚你是否真的相信
[00:14:57.440 --> 00:15:01.360]  你要清楚你是否明白甚麼是永生之道
[00:15:01.360 --> 00:15:03.520]  這是很重要的
[00:15:03.520 --> 00:15:06.000]  我要進入耶穌的救度
[00:15:06.000 --> 00:15:10.240]  永生之道我用四方面來處理這四個盲點
[00:15:10.240 --> 00:15:13.120]  第一就是在經文裏看到
[00:15:13.120 --> 00:15:16.720]  永生之道在於超越物質的追求
[00:15:16.720 --> 00:15:18.560]  第一個盲點就是追求物質
[00:15:18.560 --> 00:15:20.160]  但你看這段經文
[00:15:20.160 --> 00:15:26.000]  拉比問父子和耶穌
[00:15:26.000 --> 00:15:27.760]  你是何時到這裏的
[00:15:27.760 --> 00:15:29.200]  耶穌回答說
[00:15:29.200 --> 00:15:34.800]  你們找我不是因為見到神蹟
[00:15:34.800 --> 00:15:36.080]  是因為吃飽了
[00:15:36.080 --> 00:15:38.160]  這句說話已經可圈可點
[00:15:38.160 --> 00:15:40.640]  因為明明他們是見到神蹟
[00:15:40.640 --> 00:15:44.720]  明明他們是見到耶穌竟然可以
[00:15:44.720 --> 00:15:47.680]  五餅如魚給五千人吃飽
[00:15:47.680 --> 00:15:48.800]  明明是見到神蹟
[00:15:48.800 --> 00:15:51.760]  為甚麼耶穌說你們不是見到神蹟呢?
[00:15:51.760 --> 00:15:56.480]  因為耶穌想說的是你們未見到真正的神蹟
[00:15:56.480 --> 00:15:59.680]  真正的神蹟就是耶穌自己本身
[00:15:59.680 --> 00:16:02.160]  道聖肉身的主就是那個神蹟
[00:16:02.160 --> 00:16:05.200]  而且耶穌知道他們是追求甚麼呢?
[00:16:05.200 --> 00:16:06.400]  物質
[00:16:06.400 --> 00:16:07.920]  他們追求物質
[00:16:07.920 --> 00:16:10.480]  跟隨這個耶穌有東西吃
[00:16:10.480 --> 00:16:11.600]  我跟隨他吧
[00:16:11.600 --> 00:16:15.280]  今時今日有些人進入教會是為了甚麼呢?
[00:16:15.280 --> 00:16:16.960]  好像不錯
[00:16:16.960 --> 00:16:19.440]  教會可以認識到很多人
[00:16:19.440 --> 00:16:25.840]  教會好像有一個給我很好的朋友圈子
[00:16:25.840 --> 00:16:28.080]  那裏的人都很正氣
[00:16:28.080 --> 00:16:32.640]  這些是否屬靈的事情呢?
[00:16:32.640 --> 00:16:34.000]  這些是好的
[00:16:34.000 --> 00:16:40.800]  但未到達上帝為何要我們認識耶穌基督的真正原因
[00:16:40.800 --> 00:16:44.400]  耶穌說「不要為那必壞的食物勞力
[00:16:44.400 --> 00:16:48.720]  又不要為那存到永生的食物勞力
[00:16:48.720 --> 00:16:50.880]  就是人子要賜給你們的」
[00:16:50.880 --> 00:16:53.280]  最後一句讓我們清楚知道
[00:16:53.280 --> 00:17:01.840]  要追求的是「人子是上帝所認證的」
[00:17:01.840 --> 00:17:07.120]  就是焦點由食物去到耶穌
[00:17:07.120 --> 00:17:10.960]  這是真正一個明白救恩的人
[00:17:10.960 --> 00:17:14.880]  明白永生知道的人要追求的
[00:17:14.880 --> 00:17:16.720]  是靈裏面的事情
[00:17:16.720 --> 00:17:18.640]  不是物質的事情
[00:17:18.640 --> 00:17:22.080]  是跟耶穌有一個真正的關係
[00:17:22.080 --> 00:17:23.120]  弟兄姊妹
[00:17:23.120 --> 00:17:28.080]  你有沒有把握你跟耶穌建立了一個很真正的關係呢?
[00:17:28.080 --> 00:17:31.760]  你天天都能夠知道他與你同在呢?
[00:17:31.760 --> 00:17:33.360]  你是否很清楚呢?
[00:17:33.360 --> 00:17:36.320]  坐在我們當中的所有弟兄姊妹
[00:17:36.320 --> 00:17:38.400]  是否很清楚呢?
[00:17:38.400 --> 00:17:41.120]  還是你是每一個星期都回來教會
[00:17:41.120 --> 00:17:45.520]  但從來都不清楚你跟神的關係是怎樣的關係
[00:17:45.520 --> 00:17:47.760]  如果要你用文字來表達
[00:17:47.760 --> 00:17:49.680]  你跟神的關係是怎樣
[00:17:49.680 --> 00:17:51.440]  你會怎樣回答呢?
[00:17:51.440 --> 00:17:54.080]  你會否很清楚祂是你的主
[00:17:54.080 --> 00:17:56.160]  或者天父是你的父呢?
[00:17:56.160 --> 00:17:58.160]  我們看看第二個救導
[00:17:58.160 --> 00:18:01.440]  第二個救導是跟我們說
[00:18:01.440 --> 00:18:05.680]  永生之道在於信靠耶穌的救贖
[00:18:05.680 --> 00:18:09.440]  盟點剛才說過了就是靠行為來稱義
[00:18:09.440 --> 00:18:11.440]  眾人問耶穌
[00:18:11.440 --> 00:18:16.400]  主啊!我們應該做甚麼才能叫做神的光呢?
[00:18:16.400 --> 00:18:18.720]  看到嗎?做甚麼
[00:18:18.720 --> 00:18:20.720]  當行甚麼
[00:18:20.720 --> 00:18:22.720]  耶穌回答說甚麼呢?
[00:18:22.720 --> 00:18:23.520]  做甚麼
[00:18:23.520 --> 00:18:24.560]  耶穌回答說
[00:18:24.560 --> 00:18:26.160]  不是做甚麼
[00:18:26.160 --> 00:18:27.600]  是信
[00:18:27.600 --> 00:18:29.120]  不是信甚麼
[00:18:29.120 --> 00:18:30.880]  是信誰
[00:18:30.880 --> 00:18:33.600]  看到嗎?整個思維是不同的
[00:18:33.600 --> 00:18:35.360]  整個思維是不同的
[00:18:35.360 --> 00:18:38.320]  信神所差來的就是做神的光
[00:18:38.320 --> 00:18:42.400]  這是我們人如果用人性去回答這個問題
[00:18:42.400 --> 00:18:43.840]  我們會覺得很難明白
[00:18:43.840 --> 00:18:45.520]  但這裡正正反映出
[00:18:45.520 --> 00:18:47.840]  人的思維困在甚麼呢?
[00:18:47.840 --> 00:18:51.440]  困在我們想做事來爭取某些東西
[00:18:51.440 --> 00:18:52.960]  困在甚麼呢?
[00:18:52.960 --> 00:18:57.280]  困在我們仍然想自己掌控自己的命運
[00:18:57.280 --> 00:18:59.280]  困在甚麼呢?
[00:18:59.280 --> 00:19:02.240]  困在我們如果不自己掌控自己的命運
[00:19:02.240 --> 00:19:03.760]  我們沒有安全感
[00:19:03.760 --> 00:19:05.760]  但信仰是甚麼呢?
[00:19:05.760 --> 00:19:08.240]  信仰是將自己的命運
[00:19:08.240 --> 00:19:11.280]  交給你已經找到的這位
[00:19:11.280 --> 00:19:12.880]  信得過的主
[00:19:12.880 --> 00:19:14.480]  就是主耶穌基督
[00:19:14.480 --> 00:19:19.120]  祂在十字架所成就的救贖
[00:19:19.120 --> 00:19:22.000]  才是那個救贖的本身
[00:19:22.000 --> 00:19:26.240]  不是我們靠著我們可以做甚麼
[00:19:26.240 --> 00:19:29.680]  來得到這個永生
[00:19:29.680 --> 00:19:33.760]  弟兄姊妹,請你留意「信」這個字
[00:19:33.760 --> 00:19:36.560]  「信」這個字在原文的詞體
[00:19:36.560 --> 00:19:39.120]  不是說信這個字永遠都是這個詞體
[00:19:39.120 --> 00:19:40.320]  是在這一節
[00:19:40.320 --> 00:19:42.080]  在這一節的詞體
[00:19:42.080 --> 00:19:44.400]  在這個語法
[00:19:44.400 --> 00:19:48.400]  是叫做subjective
[00:19:48.400 --> 00:19:50.080]  在這個詞體裏面
[00:19:50.080 --> 00:19:54.320]  它有一個持續、繼續、不斷重複的意思
[00:19:54.320 --> 00:19:56.320]  所以這個「信」是甚麼呢?
[00:19:56.320 --> 00:20:00.960]  信耶穌是一個你要持續不斷地來信求的
[00:20:00.960 --> 00:20:04.800]  不是你今天信,明天不信
[00:20:04.800 --> 00:20:06.000]  不是這樣的
[00:20:06.000 --> 00:20:10.960]  信耶穌是一個跟著重複性的信
[00:20:10.960 --> 00:20:14.720]  而且這個信本身在新約
[00:20:14.720 --> 00:20:18.480]  是包含著信服的意思
[00:20:18.480 --> 00:20:20.320]  當我們說我們信耶穌
[00:20:20.320 --> 00:20:23.840]  不是說我們只是頭腦的知識
