
[00:00:00.000 --> 00:00:03.280]  這個聖經可信媽系列
[00:01:51.560 --> 00:01:53.280]  我們相對之下
[00:01:53.280 --> 00:01:56.480]  人來講能不能夠知道將來的事?
[00:01:56.480 --> 00:01:57.680]  不能夠
[00:01:57.680 --> 00:01:59.560]  我們有歷史
[00:01:59.560 --> 00:02:03.160]  從歷史當中我們知道過去的事
[00:02:03.160 --> 00:02:05.480]  人也是很聰明的
[00:02:05.480 --> 00:02:08.960]  能夠透過氣溫、氣壓、濕度
[00:02:08.960 --> 00:02:12.480]  能夠知道預測天氣
[00:02:12.480 --> 00:02:14.240]  但是我們不能夠知道
[00:02:14.240 --> 00:02:16.960]  明天會發生什麼事
[00:02:16.960 --> 00:02:20.080]  這個也是原因有很多人都很喜歡
[00:02:20.080 --> 00:02:23.680]  去看相、看獎、去算命
[00:02:23.680 --> 00:02:27.440]  就是他們想尋求將來會發生的事
[00:02:27.440 --> 00:02:29.120]  但是聖經告訴我們
[00:02:29.120 --> 00:02:31.440]  我們不可能知道
[00:02:31.440 --> 00:02:33.920]  《雅各書》的四章十四節
[00:02:33.920 --> 00:02:35.920]  說其實明天如何
[00:02:35.920 --> 00:02:37.680]  你們還不知道
[00:02:37.680 --> 00:02:40.040]  你們的生命是什麼呢?
[00:02:40.040 --> 00:02:42.320]  你們原來是一片雲霧
[00:02:42.320 --> 00:02:45.080]  出現小事就不見了
[00:02:45.080 --> 00:02:48.920]  人是沒有辦法可以知道將來的事
[00:02:48.920 --> 00:02:51.200]  但是你說不是
[00:02:51.200 --> 00:02:56.080]  有很多人都說自己可以預料將來的事
[00:02:56.080 --> 00:02:57.720]  有些什麼人呢?
[00:02:57.720 --> 00:03:02.080]  例如中國的劉伯溫的燒餅哥
[00:03:02.080 --> 00:03:05.560]  法國有一個Nostradamus
[00:03:05.560 --> 00:03:08.520]  還有一個保加利亞的盲眼婦人
[00:03:08.520 --> 00:03:10.000]  巴巴·芭格
[00:03:10.000 --> 00:03:13.720]  都說可以預知將來的事
[00:03:13.720 --> 00:03:16.320]  但是你們留意的話
[00:03:16.320 --> 00:03:19.280]  這些預言不是具體的
[00:03:19.280 --> 00:03:22.040]  是非常此是而非
[00:03:22.040 --> 00:03:23.720]  而且他們說出來的話
[00:03:23.720 --> 00:03:27.320]  可能可以包含有很多不同的意義
[00:03:27.320 --> 00:03:29.200]  所以不管什麼事發生也好
[00:03:29.200 --> 00:03:32.160]  都好像被他們說中了一樣
[00:03:32.160 --> 00:03:33.800]  但是你說不是
[00:03:33.800 --> 00:03:35.720]  巴巴·芭格
[00:03:35.720 --> 00:03:36.960]  很厲害的
[00:03:36.960 --> 00:03:39.360]  可以預料911的事件
[00:03:39.360 --> 00:03:43.080]  可以預料新冠病毒
[00:03:43.080 --> 00:03:45.920]  其實我可以補充一下
[00:03:45.920 --> 00:03:49.680]  就是很多這些預言後面都有邪靈
[00:03:49.680 --> 00:03:53.440]  撒旦不能夠知道將來會發生什麼事
[00:03:53.440 --> 00:03:56.560]  但是撒旦能夠改變事情的發生
[00:03:56.560 --> 00:03:59.120]  來符合這些預言
[00:03:59.120 --> 00:04:00.760]  例如911
[00:04:00.760 --> 00:04:02.840]  如果有人預言說911
[00:04:02.840 --> 00:04:07.960]  有人會來攻擊美國的世界貿易中心
[00:04:07.960 --> 00:04:11.000]  你猜撒旦能不能夠真的做成這樣
[00:04:11.000 --> 00:04:13.800]  讓那些恐怖分子來攻擊呢?
[00:04:13.800 --> 00:04:15.360]  他一定能夠
[00:04:15.360 --> 00:04:17.360]  所以很多這些預言
[00:04:17.360 --> 00:04:19.760]  是成功了、是實現了
[00:04:19.760 --> 00:04:22.560]  其實是撒旦使事情的發生
[00:04:22.560 --> 00:04:24.960]  跟這些預言來吻合
[00:04:24.960 --> 00:04:29.080]  很多這些預言後面都有邪靈
[00:04:29.080 --> 00:04:30.840]  另外有一件事就是
[00:04:30.840 --> 00:04:32.760]  你會發覺這些預言
[00:04:32.760 --> 00:04:35.360]  都不是百分之百的準確
[00:04:35.360 --> 00:04:38.320]  他們說出很多很多的預言
[00:04:38.320 --> 00:04:41.680]  或者百分之一、百分之二是應驗了
[00:04:41.680 --> 00:04:43.360]  那就不得了了
[00:04:43.360 --> 00:04:46.920]  你只記得他說應驗了的部分
[00:04:46.920 --> 00:04:50.280]  但是你不記得了他百分之九十九、九十八
[00:04:50.280 --> 00:04:53.200]  都是錯誤的、都是沒有應驗的
[00:04:53.200 --> 00:04:57.160]  聖經的預言就是百分之百的準確
[00:04:57.160 --> 00:05:00.360]  是永不落空的
[00:05:00.360 --> 00:05:04.280]  甚至神叫我們來測試
[00:05:04.280 --> 00:05:07.320]  給我們對他的預言有一個測試
[00:05:07.320 --> 00:05:09.680]  怎樣測試呢?
[00:05:09.680 --> 00:05:12.760]  在《樹生命記》的十八章二十二節說
[00:05:12.760 --> 00:05:15.480]  「先之託耶和華的名說話
[00:05:15.480 --> 00:05:17.440]  所說的若不成就
[00:05:17.440 --> 00:05:18.880]  也無效驗
[00:05:18.880 --> 00:05:22.120]  這就是耶和華所未曾吩咐的
[00:05:22.120 --> 00:05:24.280]  是那先之善自說的
[00:05:24.280 --> 00:05:26.400]  你們不要怕他」
[00:05:26.400 --> 00:05:31.000]  《生命記》的十八章二十節也說
[00:05:31.000 --> 00:05:33.920]  「若有先之善感託我的名
[00:05:33.920 --> 00:05:36.840]  說我所未曾吩咐他說的話
[00:05:36.840 --> 00:05:39.920]  或是奉別的神的名說話
[00:05:39.920 --> 00:05:43.160]  那先之就必致死」
[00:05:43.160 --> 00:05:46.680]  神是知道預言的重要性
[00:05:46.680 --> 00:05:49.960]  他絕對不會容忍「假先之」
[00:05:49.960 --> 00:05:54.280]  所以神說「我的預言是百分之百的準確」
[00:05:54.280 --> 00:05:59.080]  我們不妨來看看神的預言是怎樣百分之百的準確
[00:05:59.080 --> 00:06:00.840]  在《樹生經》裡面說到
[00:06:00.840 --> 00:06:03.520]  古代是有七大的強國
[00:06:03.520 --> 00:06:07.880]  埃及、亞述、巴比倫、馬代波斯
[00:06:07.880 --> 00:06:10.080]  希臘和羅馬
[00:06:10.080 --> 00:06:11.160]  我們一起來看看
[00:06:11.160 --> 00:06:17.920]  逐一個來看神對這些國家的預言
[00:06:17.920 --> 00:06:20.240]  首先就是對埃及
[00:06:20.240 --> 00:06:24.200]  在《以西結書》的三十章十三至十五節
[00:06:24.200 --> 00:06:26.240]  主耶和華如此說
[00:06:26.240 --> 00:06:28.320]  「我必毀滅偶像
[00:06:28.320 --> 00:06:31.280]  從羅佛除滅神像
[00:06:31.280 --> 00:06:34.080]  必不再有君王出自埃及
[00:06:34.080 --> 00:06:38.280]  我要使埃及地的人懼怕
[00:06:38.280 --> 00:06:40.840]  我必使巴剔羅芳糧
[00:06:40.840 --> 00:06:43.440]  在所安中使火著起
[00:06:43.440 --> 00:06:45.600]  向羅斯恨審判
[00:06:45.600 --> 00:06:49.280]  我必將我的憤怒倒在埃及的寶藏上
[00:06:49.280 --> 00:06:50.880]  就是份上
[00:06:50.880 --> 00:06:54.080]  並要剪除羅的眾人」
[00:06:54.080 --> 00:06:56.760]  這裡說了有三個城市
[00:06:56.760 --> 00:06:59.040]  第一個就是巴剔羅
[00:06:59.040 --> 00:07:01.640]  就是Pelusium這個地方
[00:07:01.640 --> 00:07:04.720]  是埃及一個很重要的城市
[00:07:04.720 --> 00:07:07.520]  其餘兩個城市就比較混淆
[00:07:07.520 --> 00:07:09.520]  名字很接近
[00:07:09.520 --> 00:07:11.320]  一個是諾佛
[00:07:11.320 --> 00:07:14.960]  就是曼佛古代的名稱
[00:07:14.960 --> 00:07:19.200]  曼佛是埃及以前的首都
[00:07:19.200 --> 00:07:22.240]  還有一個城叫做諾
[00:07:22.240 --> 00:07:24.080]  不是諾佛是諾
[00:07:24.080 --> 00:07:26.400]  就是Thebes這個地方
[00:07:26.400 --> 00:07:29.760]  諾佛對曼佛的預言是什麼?
[00:07:29.760 --> 00:07:32.920]  他們的偶像必被毀壞
[00:07:32.920 --> 00:07:36.160]  但是城沒有說會被毀壞
[00:07:36.160 --> 00:07:39.040]  對Thebes對諾的預言
[00:07:39.040 --> 00:07:41.360]  他們的人會被剪除
[00:07:41.360 --> 00:07:43.680]  城會被毀壞
[00:07:43.680 --> 00:07:45.200]  會被毀滅
[00:07:45.200 --> 00:07:47.360]  我們一起來看看
[00:07:47.360 --> 00:07:50.040]  有一個歷史學家
[00:07:50.040 --> 00:07:52.720]  叫做Harold Doctis
[00:07:52.720 --> 00:07:56.840]  他是記載古時發生
[00:07:56.840 --> 00:08:01.120]  講到波斯王Cambyses
[00:08:01.120 --> 00:08:04.400]  軍臨城下來攻打埃及
[00:08:04.400 --> 00:08:08.120]  他首先是攻下了巴剔羅
[00:08:08.120 --> 00:08:11.640]  接著他就攻打諾佛這個地方
[00:08:11.640 --> 00:08:13.760]  他的戰略很有趣
[00:08:13.760 --> 00:08:17.040]  他是用貓和狗來做先鋒
[00:08:17.040 --> 00:08:19.760]  你說貓和狗都會打仗的?
[00:08:19.760 --> 00:08:21.400]  原因是什麼?
[00:08:21.400 --> 00:08:23.800]  因為埃及人是拜偶像
[00:08:23.800 --> 00:08:25.560]  他們拜貓和狗
[00:08:25.560 --> 00:08:28.160]  是他們的神
[00:08:28.160 --> 00:08:31.040]  現在你在埃及出土的文物
[00:08:31.040 --> 00:08:34.600]  你會發現有很多貓和狗的偶像
[00:08:34.600 --> 00:08:36.920]  所以當貓和狗來做先鋒
[00:08:36.920 --> 00:08:38.640]  他們就不夠膽打
[00:08:38.640 --> 00:08:40.640]  大敗了
[00:08:40.640 --> 00:08:46.360]  結果波斯就將諾佛所有的偶像毀滅了
[00:08:46.360 --> 00:08:49.080]  為什麼要毀滅他們的偶像?
[00:08:49.080 --> 00:08:51.800]  因為波斯人要讓埃及人知道
[00:08:51.800 --> 00:08:53.880]  你們的神是沒有用的
[00:08:53.880 --> 00:08:57.840]  所有你們的神都要俯伏在我們前面
[00:08:57.840 --> 00:08:59.640]  所以他剪除了這些偶像
[00:08:59.640 --> 00:09:03.000]  這些偶像全部趴在地上
[00:09:03.000 --> 00:09:08.560]  正面趴下去就像向波斯人俯伏一樣
[00:09:08.560 --> 00:09:12.040]  所以今時今日如果你去到諾佛這個地方
[00:09:12.040 --> 00:09:15.320]  你會發覺有很多的偶像挖起
[00:09:15.320 --> 00:09:17.200]  前面是很光鮮的
[00:09:17.200 --> 00:09:18.400]  為什麼?
[00:09:18.400 --> 00:09:21.400]  因為在泥土上泥土保護著
[00:09:21.400 --> 00:09:24.520]  背部日曬雨淋
[00:09:24.520 --> 00:09:26.840]  全部毀壞了
[00:09:26.840 --> 00:09:30.440]  這就是諾佛偶像被毀滅
[00:09:30.440 --> 00:09:33.440]  但是城沒有被毀滅
[00:09:33.440 --> 00:09:37.480]  另外的諾佛
[00:09:37.480 --> 00:09:40.160]  如果你今日去到這個地方
[00:09:40.160 --> 00:09:42.320]  是一片的廢墟
[00:09:42.320 --> 00:09:46.880]  兩個城有兩個非常之不同的遭遇
[00:09:46.880 --> 00:09:49.720]  這就是聖經的準確性
[00:09:49.720 --> 00:09:52.240]  如果你說聖經剛剛調轉了
[00:09:52.240 --> 00:09:54.040]  諾是沒有被毀滅
[00:09:54.040 --> 00:09:55.880]  諾佛是被毀滅了
[00:09:55.880 --> 00:10:01.120]  你立即可以將整部聖經扔出去窗口
[00:10:01.120 --> 00:10:06.040]  第二個預言就應該是有關亞述國
[00:10:06.040 --> 00:10:08.120]  但是我在說十二先之書
[00:10:08.120 --> 00:10:10.240]  說那雄書的時候
[00:10:10.240 --> 00:10:13.280]  亞述國的預言已經說得很仔細了
[00:10:13.280 --> 00:10:14.480]  所以如果你們喜歡的
[00:10:14.480 --> 00:10:18.520]  可以去聽十二先之書的那雄書
[00:10:18.520 --> 00:10:22.200]  我們不妨跳過亞述來看巴比倫
[00:10:22.200 --> 00:10:24.600]  在《哈巴谷書》和《達爾里書》
[00:10:24.600 --> 00:10:26.040]  我也說過
[00:10:26.040 --> 00:10:29.480]  巴比倫城是非常之的宏偉
[00:10:29.480 --> 00:10:30.960]  他們的城牆上高
[00:10:30.960 --> 00:10:35.640]  可以被六輛馬車同時來賽跑
[00:10:35.640 --> 00:10:39.120]  你就可以看到他的城有多偉大
[00:10:39.120 --> 00:10:43.080]  當聖經預言巴比倫是會被毀滅
[00:10:43.080 --> 00:10:45.400]  在《達爾里書》的第五章
[00:10:45.400 --> 00:10:48.480]  真的令人不可思議
[00:10:48.480 --> 00:10:52.200]  但是巴比倫就真的被毀滅
[00:10:52.200 --> 00:10:56.880]  在《爾塞亞書》的十三章十九至二十節
[00:10:56.880 --> 00:10:59.880]  說巴比倫其內必永無人煙
[00:10:59.880 --> 00:11:02.960]  世世代代無人居住
[00:11:02.960 --> 00:11:06.200]  在《耶利米書》的五十一章二十六節
[00:11:06.200 --> 00:11:08.960]  也都說巴比倫必永遠荒廢
[00:11:08.960 --> 00:11:11.600]  永遠放涼
[00:11:11.600 --> 00:11:14.680]  另外在《耶利米書》的五十一章六十四節
[00:11:14.680 --> 00:11:19.600]  也都說巴比倫會如此沉下去不再興起
[00:11:19.600 --> 00:11:22.920]  有人說聖經不準確了
[00:11:22.920 --> 00:11:25.800]  巴比倫哪裡有被荒廢?
[00:11:25.800 --> 00:11:29.240]  我以前也有跟大家說過
[00:11:29.240 --> 00:11:32.040]  巴比倫就是現在的伊拉克
[00:11:32.040 --> 00:11:35.600]  伊拉克是被美國打到落花流水
[00:11:35.600 --> 00:11:38.840]  但是仍然存在沒有荒廢
[00:11:38.840 --> 00:11:41.280]  你說不就不準確?
[00:11:41.280 --> 00:11:46.320]  但是這些預言其實都有遠和近的預言
[00:11:46.320 --> 00:11:50.720]  我在說《十二先知書》的時候也說了很多
[00:11:50.720 --> 00:11:52.160]  近和遠的預言
[00:11:52.160 --> 00:11:53.600]  近的是什麼?
[00:11:53.600 --> 00:11:56.240]  就是被馬代波斯所滅了
[00:11:56.240 --> 00:11:58.560]  《達爾里書》的第五章
[00:11:58.560 --> 00:12:00.280]  但是遠的呢?
[00:12:00.280 --> 00:12:06.840]  遠的就是迪基督將來會率領列國來攻打巴比倫
[00:12:06.840 --> 00:12:11.240]  我們知道迪基督他一開始是依靠巴比倫
[00:12:11.240 --> 00:12:13.040]  幫他得到勢力
[00:12:13.040 --> 00:12:15.920]  得到了勢力之後他就過橋抽板
[00:12:15.920 --> 00:12:19.680]  他就率領列國來攻打巴比倫
[00:12:19.680 --> 00:12:23.920]  這個記載在《啟示錄》的十七章十六節
[00:12:23.920 --> 00:12:29.920]  我們怎麼知道這個遠和近的預言是準確的?
[00:12:29.920 --> 00:12:31.480]  你不妨看看
[00:12:31.480 --> 00:12:34.520]  剛才我們說《以塞亞書》的十三章四節
[00:12:34.520 --> 00:12:38.000]  和《耶利米書》的五十一章二十七節
[00:12:38.000 --> 00:12:42.320]  說列國會來攻擊巴比倫
[00:12:42.320 --> 00:12:44.760]  馬代波斯是不是列國?
[00:12:44.760 --> 00:12:46.400]  馬代波斯不是列國
[00:12:46.400 --> 00:12:48.640]  馬代波斯是一個國家
[00:12:48.640 --> 00:12:52.760]  所以列國就是抹殺了迪基督的列國
[00:12:52.760 --> 00:12:56.880]  另外在《以塞亞書》的十三章五節
[00:12:56.880 --> 00:12:58.920]  說這些敵人會從遠方
[00:12:58.920 --> 00:13:01.560]  會從天邊而來
[00:13:01.560 --> 00:13:03.760]  波斯是不是從天邊?
[00:13:03.760 --> 00:13:05.240]  遠在天邊?
[00:13:05.240 --> 00:13:08.000]  不是,波斯是近在眼前
[00:13:08.000 --> 00:13:11.120]  就在巴比倫的旁邊
[00:13:11.120 --> 00:13:14.680]  所以絕對不是說波斯
[00:13:14.680 --> 00:13:19.200]  另外在《以塞亞書》的十三章六節九節和十三節
[00:13:19.200 --> 00:13:21.880]  是說到耶和華的日子
[00:13:21.880 --> 00:13:24.120]  我講《十二先知書》說得很清楚
[00:13:24.120 --> 00:13:27.200]  耶和華的日子是末世神的審判
[00:13:27.200 --> 00:13:29.400]  所以這個是說末世
[00:13:29.400 --> 00:13:31.840]  另外《以塞亞書》的十三章十節
[00:13:31.840 --> 00:13:34.000]  是說到聖獸的異象
[00:13:34.000 --> 00:13:36.160]  這個也是說到末世
[00:13:36.160 --> 00:13:39.480]  所以末世他們是會被毀滅
[00:13:39.480 --> 00:13:41.240]  永遠不再抬頭
[00:13:41.240 --> 00:13:43.480]  會永遠沉淪
[00:13:43.480 --> 00:13:46.840]  但是被波斯滅了
[00:13:46.840 --> 00:13:48.600]  《彈爾利書》的第五章
[00:13:48.600 --> 00:13:50.200]  他們仍然存在
[00:13:50.200 --> 00:13:54.880]  要去到末世才會被毀滅
[00:13:54.880 --> 00:13:57.440]  我們不妨看看
[00:13:57.440 --> 00:14:02.400]  和巴比倫有兩個古城是非常之大的淵源
[00:14:02.400 --> 00:14:04.600]  第一個古城是推羅
[00:14:04.600 --> 00:14:08.200]  第二個古城是西頓
[00:14:08.200 --> 00:14:10.960]  對推羅有什麼預言呢?
[00:14:10.960 --> 00:14:15.480]  《以塞亞書》的二十六章三至四節和七至八節
[00:14:15.480 --> 00:14:19.240]  都說巴比倫將會毀滅推羅
[00:14:19.240 --> 00:14:22.720]  而在《以塞亞書》的二十六章十四節
[00:14:22.720 --> 00:14:23.640]  經文說
[00:14:23.640 --> 00:14:26.920]  我必使你成為靜光的盆石
[00:14:26.920 --> 00:14:28.560]  作曬網的地方
[00:14:28.560 --> 00:14:30.800]  你不得再被建造
[00:14:30.800 --> 00:14:36.000]  因為這是主耶和華說的
[00:14:36.000 --> 00:14:39.520]  另外在《以塞亞書》的二十六章二十一節
[00:14:39.520 --> 00:14:42.480]  我必叫人令你驚恐
[00:14:42.480 --> 00:14:44.240]  不再存留於世
[00:14:44.240 --> 00:14:47.400]  人雖尋找你卻永沉不見
[00:14:47.400 --> 00:14:49.920]  這是主耶和華說的
[00:14:49.920 --> 00:14:51.720]  預言說什麼呢?
[00:14:51.720 --> 00:14:54.200]  推羅將會被毀滅
[00:14:54.200 --> 00:14:57.760]  它的城將會變成靜光的盆石
[00:14:57.760 --> 00:14:59.720]  光脫脫
[00:14:59.720 --> 00:15:04.440]  另外永沉不見永遠的沉淪
[00:15:04.440 --> 00:15:07.560]  其實推羅是一個很大的城市
[00:15:07.560 --> 00:15:10.880]  是匪尼基的首都
[00:15:10.880 --> 00:15:13.120]  它是一個貿易的中心
[00:15:13.120 --> 00:15:15.960]  推羅在大衛建宮殿的時候
[00:15:15.960 --> 00:15:18.760]  和所羅門建聖殿的時候
[00:15:18.760 --> 00:15:21.720]  都是從推羅買木頭回來
[00:15:21.720 --> 00:15:24.720]  沿著地中海飄下來的木頭
[00:15:24.720 --> 00:15:25.680]  記不記得?
[00:15:25.680 --> 00:15:28.640]  來建聖殿、來建皇宮
[00:15:28.640 --> 00:15:31.120]  所以他們從以色列的國家
[00:15:31.120 --> 00:15:32.600]  得到很多好處
[00:15:32.600 --> 00:15:34.600]  是很有錢的推羅
[00:15:34.600 --> 00:15:38.120]  所以他們的城牆有150呎高
[00:15:38.120 --> 00:15:41.720]  城牆有15呎厚
[00:15:41.720 --> 00:15:45.480]  他們的西邊因為近地中海
[00:15:45.480 --> 00:15:48.440]  所以他們有一支很強大的海軍
[00:15:48.440 --> 00:15:50.080]  來保護自己
[00:15:50.080 --> 00:15:53.360]  不讓海中的敵人攻擊
[00:15:53.360 --> 00:15:57.680]  對他們的預言如何實現呢?
[00:15:57.680 --> 00:16:01.200]  第一,巴比倫真的軍臨城下
[00:16:01.200 --> 00:16:03.040]  來攻擊推羅
[00:16:03.040 --> 00:16:06.880]  圍困他們一圍困就是十三年
[00:16:06.880 --> 00:16:10.480]  正如以西結書的十九章十八節
[00:16:10.480 --> 00:16:13.240]  說巴比倫王尼布格尼撒
[00:16:13.240 --> 00:16:16.160]  來圍困推羅
[00:16:16.160 --> 00:16:19.520]  那些士兵的頭都光了
[00:16:19.520 --> 00:16:21.920]  你說是不是士兵露光了?
[00:16:21.920 --> 00:16:26.240]  不是,頭和頭盔來磨擦
[00:16:26.240 --> 00:16:29.160]  磨到頭都光了
[00:16:29.160 --> 00:16:32.400]  另外,肩膀都磨到損了
[00:16:32.400 --> 00:16:33.720]  還有盔甲來磨擦
[00:16:33.720 --> 00:16:36.440]  十三年日夜在那裡操兵
[00:16:36.440 --> 00:16:39.040]  你也不要說不可怕
[00:16:39.040 --> 00:16:40.320]  真的頭都光了
[00:16:40.320 --> 00:16:42.360]  肩膀都損了
[00:16:42.360 --> 00:16:44.200]  十三年後巴比倫人
[00:16:44.200 --> 00:16:46.800]  真的進入推羅城
[00:16:46.800 --> 00:16:49.000]  正應驗了以西結先知
[00:16:49.000 --> 00:16:52.000]  二十六章十二節所說的
[00:16:52.000 --> 00:16:54.960]  將推羅城二圍平地
[00:16:54.960 --> 00:16:58.560]  變成了靜光的盤石
[00:16:58.560 --> 00:17:03.480]  但亦如以西結書二十九章十八節所說
[00:17:03.480 --> 00:17:06.640]  巴比倫人沒有得到任何好處
[00:17:06.640 --> 00:17:07.880]  為甚麼?
[00:17:07.880 --> 00:17:10.640]  因為原來推羅人是很厲害的
[00:17:10.640 --> 00:17:12.720]  他們將所有的財富
[00:17:12.720 --> 00:17:17.200]  由大衛和所羅門王所得到的金銀財寶
[00:17:17.200 --> 00:17:21.040]  全部搬到西邊的一個島上
[00:17:21.040 --> 00:17:23.600]  在一個島上守守
[00:17:23.600 --> 00:17:25.640]  巴比倫沒有海軍
[00:17:25.640 --> 00:17:30.600]  不能夠攻下這個島上的推羅城
[00:17:30.600 --> 00:17:34.600]  最後歷史學家告訴我們
[00:17:34.600 --> 00:17:39.400]  推羅是願意成為巴比倫的一個附庸國
[00:17:39.400 --> 00:17:43.040]  來避免巴比倫攻打他們
[00:17:43.040 --> 00:17:47.880]  這就是第一個實驗的預言
[00:17:47.880 --> 00:17:50.120]  就是他們在正岸上的古城
[00:17:50.120 --> 00:17:55.120]  變成了頹垣大雅、變成了靜光的盤石
[00:17:55.120 --> 00:17:57.280]  第二個應驗呢
[00:17:57.280 --> 00:18:00.800]  二百五十年後希臘的亞歷山大大帝
[00:18:00.800 --> 00:18:03.720]  來攻擊推羅
[00:18:03.720 --> 00:18:07.360]  他們見到在陸地上的古城
[00:18:07.360 --> 00:18:11.640]  已經變成了一片頹垣大雅、靜光盤石
[00:18:11.640 --> 00:18:16.880]  全部滿了石頭、木碎、塵土
[00:18:16.880 --> 00:18:21.240]  他們見到推羅已經搬到島上
[00:18:21.240 --> 00:18:25.120]  這個島離開陸地半里那麼遠
[00:18:25.120 --> 00:18:28.240]  亞歷山大大帝也是沒有海軍
[00:18:28.240 --> 00:18:33.680]  他就命令士兵把木頭、石頭、塵土
[00:18:33.680 --> 00:18:36.240]  全部推進海裡
[00:18:36.240 --> 00:18:37.520]  想做什麼?
[00:18:37.520 --> 00:18:39.720]  移山填海
[00:18:39.720 --> 00:18:44.200]  我們知道香港人最擅長移山填海
[00:18:44.200 --> 00:18:48.480]  原來都是向亞歷山大大帝學習
[00:18:48.480 --> 00:18:50.600]  他想建築一條通道
[00:18:50.600 --> 00:18:55.400]  一直通到這個島上來攻擊
[00:18:55.400 --> 00:18:59.920]  這個正應驗了以西結書的二十六章十二節
[00:18:59.920 --> 00:19:02.440]  說「人必破壞你的城門
[00:19:02.440 --> 00:19:05.040]  拆毀你華美的房屋
[00:19:05.040 --> 00:19:10.040]  將你的石頭、木頭、塵土都拋在水中」
[00:19:10.040 --> 00:19:14.160]  完全和聖經所說的一模一樣
[00:19:14.160 --> 00:19:17.600]  他們建了一條二百尺寬的通路
[00:19:17.600 --> 00:19:20.840]  一直操兵操到這個城裡
[00:19:20.840 --> 00:19:24.160]  但是當他們很接近這個城的時候發覺
[00:19:24.160 --> 00:19:26.240]  原來水變得很深
[00:19:26.240 --> 00:19:29.920]  而推羅人就在上高射箭向他們
[00:19:29.920 --> 00:19:36.520]  所以他們始終都沒辦法攻打島上的推羅城
[00:19:36.520 --> 00:19:39.360]  第三個應驗呢?
[00:19:39.360 --> 00:19:44.480]  亞歷山大大帝回到陸地老修成牢
[00:19:44.480 --> 00:19:48.000]  於是他就叫所有被他征服的國家
[00:19:48.000 --> 00:19:52.360]  都供應船隻來讓他們攻打推羅國
[00:19:52.360 --> 00:19:55.960]  在岸上的推羅
[00:19:55.960 --> 00:19:58.960]  有什麼國家供應船隻呢?
[00:19:58.960 --> 00:20:06.440]  有比布路斯、羅德島、索尼、馬勞斯、馬其頓
[00:20:06.440 --> 00:20:10.480]  他們一共供應了八十隻船
[00:20:10.480 --> 00:20:12.720]  塞浦路斯就更加厲害了
[00:20:12.720 --> 00:20:15.160]  供應了一百二十隻船
[00:20:15.160 --> 00:20:20.720]  你想想二百艘船來攻打一個這麼小的島
[00:20:20.720 --> 00:20:25.200]  又應驗了《二世傑書》的二十六章第三節
[00:20:25.200 --> 00:20:28.000]  「所以主耶和華如此說:
[00:20:28.000 --> 00:20:33.400]  推羅啊!我必與你為敵,使許多國民上來攻擊你,
[00:20:33.400 --> 00:20:37.360]  如同海市波浪湧上來一樣。」
[00:20:37.360 --> 00:20:39.600]  為什麼好像波浪湧上來呢?
[00:20:39.600 --> 00:20:42.400]  因為他們在島上高
