
[00:00:00.000 --> 00:00:01.000]  大英姊妹 早晨
[00:03:34.000 --> 00:03:37.000]  封誰的名去做這件事
[00:03:37.000 --> 00:03:41.000]  質問的就是醫治騎腿的人的這件事
[00:03:41.000 --> 00:03:45.000]  經文說到彼得當時被聖靈充滿
[00:03:45.000 --> 00:03:46.000]  他就開口回答
[00:03:46.000 --> 00:03:49.000]  他說這個騎腿的人之所以能夠痊癒
[00:03:49.000 --> 00:03:51.000]  是因為拿撒勒人
[00:03:51.000 --> 00:03:52.000]  耶穌基督的名字
[00:03:52.000 --> 00:03:55.000]  這個耶穌就是耶路撒冷這裡的人
[00:03:55.000 --> 00:03:58.000]  不久之前把他扔在十字架
[00:03:58.000 --> 00:04:02.000]  但上帝已經使他從死人之中復活
[00:04:02.000 --> 00:04:04.000]  彼得又引用了阿師篇那一句
[00:04:04.000 --> 00:04:06.000]  你們將人所丟棄的石頭
[00:04:06.000 --> 00:04:09.000]  已經成為方角的頭塊石頭
[00:04:09.000 --> 00:04:11.000]  最後彼得擇地有聲
[00:04:11.000 --> 00:04:14.000]  說出了一句我們很熟悉的金句
[00:04:14.000 --> 00:04:17.000]  就是這個除他意外 別無拯救
[00:04:17.000 --> 00:04:20.000]  天下人間 每有此下必給名
[00:04:20.000 --> 00:04:22.000]  我們可以靠著得救
[00:04:22.000 --> 00:04:24.000]  在彼得的回答裏面
[00:04:24.000 --> 00:04:28.000]  我們聽到的是充滿氣勢
[00:04:28.000 --> 00:04:31.000]  他很有勇氣 完全不畏強權
[00:04:31.000 --> 00:04:34.000]  其實你想像一下情景
[00:04:34.000 --> 00:04:37.000]  當時彼得前面站著一群什麼人
[00:04:37.000 --> 00:04:39.000]  彼得那個場景
[00:04:39.000 --> 00:04:43.000]  前面有一群能夠隨意去處置他的人
[00:04:43.000 --> 00:04:46.000]  他在玉鎚砧板上
[00:04:46.000 --> 00:04:49.000]  大英姐妹如果讓我們落在一個這樣的處境
[00:04:49.000 --> 00:04:50.000]  我們會怎樣呢
[00:04:50.000 --> 00:04:52.000]  我想我們可能說話都會小心一點
[00:04:52.000 --> 00:04:54.000]  說話不要那麼大聲
[00:04:54.000 --> 00:04:57.000]  留一步 退一步 開闊天空
[00:04:57.000 --> 00:05:00.000]  但彼得完全沒有遷就
[00:05:00.000 --> 00:05:03.000]  我們看到他信服聖靈的引導
[00:05:03.000 --> 00:05:06.000]  在那一個那麼危險的場景
[00:05:06.000 --> 00:05:10.000]  他講出一下子得罪
[00:05:10.000 --> 00:05:13.000]  得罪了全場人的言論
[00:05:13.000 --> 00:05:14.000]  而且很有趣的一個位置
[00:05:14.000 --> 00:05:16.000]  你想一想你會發現
[00:05:16.000 --> 00:05:18.000]  彼得是由一個被審問
[00:05:18.000 --> 00:05:21.000]  被指控的角色去反轉
[00:05:21.000 --> 00:05:23.000]  他轉變成為一個去質問
[00:05:23.000 --> 00:05:25.000]  去指控人的角色
[00:05:25.000 --> 00:05:26.000]  彼得在他的回答裏面
[00:05:26.000 --> 00:05:29.000]  他在質問指控眼前這群耶路撒冷的權貴
[00:05:29.000 --> 00:05:33.000]  他說 這個耶穌就是被你們去釘死
[00:05:33.000 --> 00:05:35.000]  就是你們這群將人
[00:05:35.000 --> 00:05:39.000]  棄如弊散丟棄了的那塊石頭
[00:05:39.000 --> 00:05:45.000]  但是上帝卻是使他成為人 唯一的拯救
[00:05:45.000 --> 00:05:47.000]  這個充滿勇氣的彼得
[00:05:47.000 --> 00:05:50.000]  和在福音書裏面的他
[00:05:50.000 --> 00:05:52.000]  是不是很不同
[00:05:52.000 --> 00:05:55.000]  福音書的他在耶穌被捉拿的時候
[00:05:55.000 --> 00:05:58.000]  大家記得 三次不認主
[00:05:58.000 --> 00:06:00.000]  但是現在這個彼得
[00:06:00.000 --> 00:06:03.000]  卻是置身死於道外
[00:06:03.000 --> 00:06:05.000]  上星期 林牧師提到
[00:06:05.000 --> 00:06:08.000]  來到司徒行中的彼得已經脫胎換骨
[00:06:08.000 --> 00:06:12.000]  因為他經歷了基督復活的大難
[00:06:12.000 --> 00:06:15.000]  我們今天一起追問一個問題
[00:06:15.000 --> 00:06:19.000]  為什麼耶穌基督復活的這件事
[00:06:19.000 --> 00:06:23.000]  能夠對彼得產生這麼大的影響力
[00:06:23.000 --> 00:06:26.000]  可以讓他脫胎換骨
[00:06:26.000 --> 00:06:29.000]  為什麼呢
[00:06:29.000 --> 00:06:32.000]  我想這個問題的答案
[00:06:32.000 --> 00:06:34.000]  我們從彼得的行為之中
[00:06:34.000 --> 00:06:37.000]  能夠多少推斷出來
[00:06:37.000 --> 00:06:39.000]  在福音書裏面的彼得
[00:06:39.000 --> 00:06:41.000]  明哲保身 三次不認主
[00:06:41.000 --> 00:06:44.000]  我們想像得到 為什麼
[00:06:44.000 --> 00:06:46.000]  因為他是不想被殃及詞語
[00:06:46.000 --> 00:06:49.000]  他不想因為耶穌就被人捉拿
[00:06:49.000 --> 00:06:51.000]  甚至受刑
[00:06:51.000 --> 00:06:52.000]  所以這個時候的彼得
[00:06:52.000 --> 00:06:55.000]  你想像到他滿腦子想著的
[00:06:55.000 --> 00:06:58.000]  就是怎樣和耶穌劃清界線
[00:06:58.000 --> 00:07:01.000]  怎樣不要被人緝拿歸案
[00:07:01.000 --> 00:07:03.000]  所以在這個大目標之下
[00:07:03.000 --> 00:07:07.000]  我們都明白彼得背後不認主的心理
[00:07:07.000 --> 00:07:10.000]  但是來到今天試圖行轉的彼得
[00:07:10.000 --> 00:07:12.000]  他的心 我們看到
[00:07:12.000 --> 00:07:14.000]  捉住了不同的東西
[00:07:14.000 --> 00:07:18.000]  他不再是捉住他當刻的安危
[00:07:18.000 --> 00:07:22.000]  成為他最大最大的保障
[00:07:22.000 --> 00:07:24.000]  他捉住的是一份
[00:07:24.000 --> 00:07:28.000]  超越當刻 超越眼前
[00:07:28.000 --> 00:07:32.000]  超越世界的盼望
[00:07:32.000 --> 00:07:34.000]  因為正正是主耶穌的復活
[00:07:34.000 --> 00:07:38.000]  為他帶來了這份將來復活的盼望
[00:07:38.000 --> 00:07:40.000]  當這份盼望被捉住的時候
[00:07:40.000 --> 00:07:44.000]  他自己是否能夠那一刻全身而退
[00:07:44.000 --> 00:07:47.000]  已經不是最重要的事
[00:07:47.000 --> 00:07:49.000]  所以他才可以表達出那種
[00:07:49.000 --> 00:07:52.000]  殺身體 不能滅靈魂的
[00:07:52.000 --> 00:07:56.000]  不要懼怕那份的勇氣
[00:07:56.000 --> 00:08:00.000]  當彼得捉緊了生命終極盼望的時候
[00:08:00.000 --> 00:08:04.000]  他們就能夠捨棄
[00:08:04.000 --> 00:08:07.000]  之前他所抓住的救命稻草
[00:08:07.000 --> 00:08:12.000]  能夠捨棄那些虛假的安全感
[00:08:12.000 --> 00:08:13.000]  不過在經文裡面
[00:08:13.000 --> 00:08:15.000]  我們記得除了有彼得
[00:08:15.000 --> 00:08:17.000]  還有另外一批人
[00:08:17.000 --> 00:08:19.000]  另外一批人抓住的東西
[00:08:19.000 --> 00:08:21.000]  跟彼得很不同
[00:08:21.000 --> 00:08:24.000]  這另一批人就是剛才提到耶路撒冷
[00:08:24.000 --> 00:08:27.000]  裡面的權貴 大祭司一夥的人
[00:08:27.000 --> 00:08:31.000]  事實上他們都有他們抓住的安全感
[00:08:31.000 --> 00:08:32.000]  今天經文裡面
[00:08:32.000 --> 00:08:34.000]  我們看到他們安全感的來源
[00:08:34.000 --> 00:08:37.000]  就是經文最後兩節 十六 十七節
[00:08:37.000 --> 00:08:41.000]  當他們商議怎樣處置彼得約翰的時候
[00:08:41.000 --> 00:08:46.000]  他們說顯然他們行了一件實績
[00:08:46.000 --> 00:08:50.000]  但是為了避免這件事在百姓之中傳開
[00:08:50.000 --> 00:08:52.000]  我們必須要威嚇他們
[00:08:52.000 --> 00:08:55.000]  命令他們不可以再奉這個耶穌的命
[00:08:55.000 --> 00:08:58.000]  去對任何人說任何話
[00:08:58.000 --> 00:09:00.000]  由他們的討論之中
[00:09:00.000 --> 00:09:04.000]  我們聽得到他們所抓住的救命稻草
[00:09:04.000 --> 00:09:06.000]  他們所抓住的安全感
[00:09:06.000 --> 00:09:11.000]  就是穩定民心 維持社會現狀
[00:09:11.000 --> 00:09:13.000]  沒事就是好事
[00:09:13.000 --> 00:09:16.000]  所以如果有人破壞綱紀
[00:09:16.000 --> 00:09:21.000]  即使要動用威嚇的手段 在所不惜
[00:09:21.000 --> 00:09:26.000]  因為他們在維護心底無比重要的事
[00:09:26.000 --> 00:09:29.000]  這些事重要到即使眼前發生了一件
[00:09:29.000 --> 00:09:32.000]  很明顯不能反駁的神蹟
[00:09:32.000 --> 00:09:34.000]  他們不會理會
[00:09:34.000 --> 00:09:37.000]  因為他們的心硬
[00:09:37.000 --> 00:09:39.000]  他們完全沒有停一停
[00:09:39.000 --> 00:09:41.000]  想一想
[00:09:41.000 --> 00:09:45.000]  想一想自己一直最重視的安全感
[00:09:45.000 --> 00:09:48.000]  是不是真的最重要呢
[00:09:48.000 --> 00:09:50.000]  眼前發生的一件神蹟
[00:09:50.000 --> 00:09:54.000]  一件神的工作會不會更加重要呢
[00:09:54.000 --> 00:09:56.000]  這件事很諷刺
[00:09:56.000 --> 00:09:59.000]  這群是一群管理聖殿的人
[00:09:59.000 --> 00:10:01.000]  我們正常期望
[00:10:01.000 --> 00:10:03.000]  他們和上帝最親密
[00:10:03.000 --> 00:10:06.000]  最願意信服神的心意
[00:10:06.000 --> 00:10:10.000]  但正正就是他們選擇了無視神蹟
[00:10:10.000 --> 00:10:13.000]  無視上帝最顯然的工作
[00:10:13.000 --> 00:10:15.000]  相反他們關注的只是
[00:10:15.000 --> 00:10:20.000]  如何減低彼得約翰和陰魂不散的耶穌的影響力
[00:10:20.000 --> 00:10:25.000]  在百姓之中不要再受他們去妖言惑眾
[00:10:25.000 --> 00:10:27.000]  大祭司一夥的人
[00:10:27.000 --> 00:10:31.000]  相比起福音書裡的彼得是截然不同的人
[00:10:31.000 --> 00:10:33.000]  一邊有權有勢
[00:10:33.000 --> 00:10:36.000]  一邊只是一介如夫
[00:10:36.000 --> 00:10:39.000]  兩邊差天共地
[00:10:39.000 --> 00:10:42.000]  但他們有一點共通的地方
[00:10:42.000 --> 00:10:46.000]  就是他們都抓住了一些世間的事物
[00:10:46.000 --> 00:10:49.000]  去作為他們的安全感
[00:10:49.000 --> 00:10:52.000]  救命稻草他們的拯救
[00:10:52.000 --> 00:10:55.000]  大祭司一夥的人抓住的安全感
[00:10:55.000 --> 00:10:57.000]  就是維持社會現狀
[00:10:57.000 --> 00:10:59.000]  制止亂局
[00:10:59.000 --> 00:11:02.000]  福音書裡面不認主的彼得抓住的
[00:11:02.000 --> 00:11:04.000]  就是能夠全身而退
[00:11:04.000 --> 00:11:06.000]  不要受耶穌牽連
[00:11:06.000 --> 00:11:09.000]  但為什麼會這樣理呢
[00:11:09.000 --> 00:11:13.000]  這一刻你的生命抓住了什麼呢
[00:11:13.000 --> 00:11:17.000]  你生命抓住了什麼安全感
[00:11:17.000 --> 00:11:20.000]  什麼救命稻草呢
[00:11:20.000 --> 00:11:25.000]  有沒有一些事物你覺得只要你一獲得它
[00:11:25.000 --> 00:11:28.000]  或者有些問題你只要解決到它
[00:11:28.000 --> 00:11:31.000]  或者一些事你只要能夠完成
[00:11:31.000 --> 00:11:35.000]  你就覺得人生最大的難題解決了
[00:11:35.000 --> 00:11:38.000]  從此能夠風平浪靜地過活
[00:11:38.000 --> 00:11:40.000]  最老套可能有人會說
[00:11:40.000 --> 00:11:42.000]  給我種一次
[00:11:42.000 --> 00:11:44.000]  種一次核彩
[00:11:44.000 --> 00:11:45.000]  我心滿意足了
[00:11:45.000 --> 00:11:48.000]  我從此就安枕無憂
[00:11:48.000 --> 00:11:50.000]  可能你會說我不賭錢
[00:11:50.000 --> 00:11:53.000]  可能你在想的是什麼呢
[00:11:53.000 --> 00:11:56.000]  最近很流行說的財務自由
[00:11:56.000 --> 00:11:57.000]  被動收入
[00:11:57.000 --> 00:11:58.000]  你可能想
[00:11:58.000 --> 00:12:00.000]  只要我多少十歲前
[00:12:00.000 --> 00:12:01.000]  財務自由
[00:12:01.000 --> 00:12:05.000]  我的人生就真的自由了
[00:12:05.000 --> 00:12:10.000]  不用一輩子打工看人面色做人
[00:12:10.000 --> 00:12:12.000]  有時候這些目標可能一開始
[00:12:12.000 --> 00:12:17.000]  只是我們人生裡面很多目標的其中一個
[00:12:17.000 --> 00:12:21.000]  但在追求這個目標的過程裡面
[00:12:21.000 --> 00:12:25.000]  這個目標對於你慢慢變得越來越重要
[00:12:25.000 --> 00:12:28.000]  你對它變得越來越執著
[00:12:28.000 --> 00:12:32.000]  你開始覺得你的人生一定要擁有它
[00:12:32.000 --> 00:12:34.000]  你對它朝思暮想
[00:12:34.000 --> 00:12:35.000]  覺得它不行
[00:12:35.000 --> 00:12:38.000]  你覺得只有當你擁有它的時候
[00:12:38.000 --> 00:12:40.000]  你才能夠獲得快樂
[00:12:40.000 --> 00:12:42.000]  你才能夠有安全感
[00:12:42.000 --> 00:12:45.000]  才能夠滿足
[00:12:45.000 --> 00:12:48.000]  等於只會當我們人生一個小的目標
[00:12:48.000 --> 00:12:49.000]  慢慢發酵
[00:12:49.000 --> 00:12:51.000]  變成佔我們生命
[00:12:51.000 --> 00:12:53.000]  這麼重要的位置的時候
[00:12:53.000 --> 00:12:56.000]  它不再單單是一個小的目標
[00:12:56.000 --> 00:13:01.000]  相反它是已經佔據了我們生命的大部分
[00:13:01.000 --> 00:13:03.000]  變成了我們的安全感
[00:13:03.000 --> 00:13:05.000]  我們的救命到處
[00:13:05.000 --> 00:13:08.000]  我們的拯救盼望
[00:13:08.000 --> 00:13:10.000]  有時候未必只是錢
[00:13:10.000 --> 00:13:12.000]  我們同樣可以把我們的盼望
[00:13:12.000 --> 00:13:14.000]  放在其他事物上面
[00:13:14.000 --> 00:13:16.000]  有些人盼望的對象
[00:13:16.000 --> 00:13:20.000]  可能是一個男朋友或者一個女朋友
[00:13:20.000 --> 00:13:22.000]  覺得只要找到一個人陪自己
[00:13:22.000 --> 00:13:25.000]  就可以滿足內心所有的需要
[00:13:25.000 --> 00:13:30.000]  那種空洞的感覺就會從此消失
[00:13:30.000 --> 00:13:32.000]  當我們在水裡面浮浮沉沉
[00:13:32.000 --> 00:13:33.000]  不斷掙扎
[00:13:33.000 --> 00:13:36.000]  想游過去抓住那條稻草的時候
[00:13:36.000 --> 00:13:39.000]  我們在想的就是
[00:13:39.000 --> 00:13:42.000]  我的人生為什麼現在這麼多優秀
[00:13:42.000 --> 00:13:46.000]  就是在於我缺乏了那一件事物
[00:13:46.000 --> 00:13:48.000]  我們覺得只要我們得到
[00:13:48.000 --> 00:13:51.000]  那一件我們一直期盼的事物
[00:13:51.000 --> 00:13:53.000]  我們就能夠得到拯救
[00:13:53.000 --> 00:13:55.000]  從此就能夠安穩
[00:13:55.000 --> 00:13:57.000]  有人盼望的是金錢
[00:13:57.000 --> 00:13:59.000]  是男女朋友
[00:13:59.000 --> 00:14:02.000]  有人可能正在讀書期盼一張
[00:14:02.000 --> 00:14:05.000]  很漂亮的大學畢業證書
[00:14:05.000 --> 00:14:07.000]  有人期盼的可能是在工作上面
[00:14:07.000 --> 00:14:11.000]  成就去證明自己
[00:14:11.000 --> 00:14:13.000]  有人期盼的可能是雲大一點
[00:14:13.000 --> 00:14:16.000]  在政治的環境和制度
[00:14:16.000 --> 00:14:20.000]  覺得只要有一套理想的政治系統
[00:14:20.000 --> 00:14:24.000]  就能夠所有的憂愁都能夠迎刃而解
[00:14:24.000 --> 00:14:27.000]  有人可能期盼的是科技發展
[00:14:27.000 --> 00:14:30.000]  只要人工智能發展得夠成熟
[00:14:30.000 --> 00:14:35.000]  我們就有一個美麗的新世界
[00:14:35.000 --> 00:14:37.000]  頂只每世間的事物
[00:14:37.000 --> 00:14:40.000]  萬萬千千 數之不盡
[00:14:40.000 --> 00:14:45.000]  每一件事物都可以成為我們迷戀的對象
[00:14:45.000 --> 00:14:47.000]  但不論是什麼事物
[00:14:47.000 --> 00:14:49.000]  只要我們把我們的盼望
[00:14:49.000 --> 00:14:52.000]  依附在這些事物的上面
[00:14:52.000 --> 00:14:57.000]  它們就會變成我們抓住的安全感
[00:14:57.000 --> 00:15:00.000]  這些安全感 這些救命稻草
[00:15:00.000 --> 00:15:03.000]  只有一個問題
[00:15:03.000 --> 00:15:07.000]  就是它們不是真的救命
[00:15:07.000 --> 00:15:08.000]  這些救命稻草
[00:15:08.000 --> 00:15:11.000]  或者可以給我們一些安全感
[00:15:11.000 --> 00:15:16.000]  但這些安全感都是轉瞬即逝
[00:15:16.000 --> 00:15:18.000]  甚至只是一些虛假的安全感
[00:15:18.000 --> 00:15:20.000]  只是幻象
[00:15:20.000 --> 00:15:23.000]  我想我們都聽過很多類似的說話
[00:15:23.000 --> 00:15:27.000]  世界上唯一不變的就是改變
[00:15:27.000 --> 00:15:33.000]  世間裡面的日常就是無常
[00:15:33.000 --> 00:15:37.000]  我們都很熟悉這些說話
[00:15:37.000 --> 00:15:39.000]  但如果我們把我們的盼望
[00:15:39.000 --> 00:15:42.000]  依附在世間事物上面
[00:15:42.000 --> 00:15:44.000]  這些事物正正是剛才所說
[00:15:44.000 --> 00:15:46.000]  它們注定要改變
[00:15:46.000 --> 00:15:48.000]  當它們改變的時候
[00:15:48.000 --> 00:15:54.000]  我們的盼望亦就失去了依靠的對象
[00:15:54.000 --> 00:15:55.000]  剛才說到世間裡面
[00:15:55.000 --> 00:15:58.000]  盼望的對象可以是錢
[00:15:58.000 --> 00:16:02.000]  但當整個地方經濟狀況轉差
[00:16:02.000 --> 00:16:05.000]  沒有人的錢可以獨善其身
[00:16:05.000 --> 00:16:06.000]  或者突然飛來還貨
[00:16:06.000 --> 00:16:08.000]  你的錢都可以好像蒸發走了
[00:16:08.000 --> 00:16:10.000]  不見了一樣
[00:16:10.000 --> 00:16:13.000]  又或者男女朋友
[00:16:13.000 --> 00:16:17.000]  誰保證甜蜜的關係不會變心呢
[00:16:17.000 --> 00:16:20.000]  又或者你終於熬過那幾年的大學
[00:16:20.000 --> 00:16:22.000]  拿到一張畢業證書
[00:16:22.000 --> 00:16:26.000]  你會發現這個只是下一段路的起點
[00:16:26.000 --> 00:16:30.000]  而且人生面對是更加多的挑戰
[00:16:30.000 --> 00:16:32.000]  而不是更加少
[00:16:32.000 --> 00:16:37.000]  又或者即使有一個很好的政治環境
[00:16:37.000 --> 00:16:40.000]  但這些環境都可以在一眨眼的功夫
[00:16:40.000 --> 00:16:43.000]  變得滿目蒼然
[00:16:43.000 --> 00:16:45.000]  又或者科技的發展
[00:16:45.000 --> 00:16:47.000]  誰可以保證這些科技
[00:16:47.000 --> 00:16:49.000]  帶來的不是一個虛假的烏托邦
[00:16:49.000 --> 00:16:51.000]  去被人誤用
[00:16:51.000 --> 00:16:55.000]  去帶來更加大的傷害呢
[00:16:55.000 --> 00:16:57.000]  世間唯一不變的
[00:16:57.000 --> 00:16:59.000]  就是改變
[00:16:59.000 --> 00:17:01.000]  等於我們將我們的盼望
[00:17:01.000 --> 00:17:04.000]  依附在這些世間事物上面
[00:17:04.000 --> 00:17:06.000]  無可避免我們的盼望
[00:17:06.000 --> 00:17:08.000]  有一天
[00:17:08.000 --> 00:17:10.000]  在我們有生之年
[00:17:10.000 --> 00:17:14.000]  亦會變成失望 絕望
[00:17:14.000 --> 00:17:16.000]  上帝見到我們的需要
[00:17:16.000 --> 00:17:19.000]  丁姐妹 上帝見到我們的需要
[00:17:19.000 --> 00:17:21.000]  祂知道我們人
[00:17:21.000 --> 00:17:24.000]  需要將盼望放在一些地方
[00:17:24.000 --> 00:17:27.000]  但祂看不過眼
[00:17:27.000 --> 00:17:29.000]  上帝看不過眼
[00:17:29.000 --> 00:17:32.000]  為什麼我們將盼望放在一些這麼細矮
[00:17:32.000 --> 00:17:34.000]  這麼微小 這麼微不足道
[00:17:34.000 --> 00:17:36.000]  世間的事物上面
[00:17:36.000 --> 00:17:39.000]  上帝想我們將盼望
[00:17:39.000 --> 00:17:42.000]  放在祂自己裡面
[00:17:42.000 --> 00:17:45.000]  上帝想我們將盼望放在祂的工作
[00:17:45.000 --> 00:17:49.000]  復活的主耶穌基督裡面
[00:17:49.000 --> 00:17:51.000]  因為只有
[00:17:51.000 --> 00:17:54.000]  上帝是超越世界
[00:17:54.000 --> 00:17:56.000]  祂不去改變
[00:17:56.000 --> 00:17:58.000]  祂不變的
[00:17:58.000 --> 00:18:01.000]  能夠成為我們盼望的支柱
[00:18:01.000 --> 00:18:04.000]  上帝用這個被世人丟棄
[00:18:04.000 --> 00:18:06.000]  祂是能夠打破
[00:18:06.000 --> 00:18:08.000]  人世間最大限制
[00:18:08.000 --> 00:18:10.000]  從死人之中復活的主耶穌
[00:18:10.000 --> 00:18:12.000]  來展示給我們看
[00:18:12.000 --> 00:18:15.000]  真正的拯救不是在這個世界裡面
[00:18:15.000 --> 00:18:17.000]  真正的拯救只能夠
[00:18:17.000 --> 00:18:21.000]  在超越世界的上帝裡面找得到
[00:18:21.000 --> 00:18:24.000]  正如你試圖行轉脫胎換骨的彼得
[00:18:24.000 --> 00:18:27.000]  當他不再盼望
[00:18:27.000 --> 00:18:29.000]  當刻的安危
[00:18:29.000 --> 00:18:31.000]  而是將盼望放在
[00:18:31.000 --> 00:18:35.000]  生命終極的復活的主耶穌那裡的時候
[00:18:35.000 --> 00:18:37.000]  我們見到他即使面對
[00:18:37.000 --> 00:18:40.000]  之前最害怕的監獄權貴
[00:18:40.000 --> 00:18:43.000]  竟然可以充滿勇氣
[00:18:43.000 --> 00:18:44.000]  彼得讓我們見到
[00:18:44.000 --> 00:18:48.000]  當我們不再將盼望依附在世界事物上面
[00:18:48.000 --> 00:18:51.000]  而是放在上帝那裡的時候
[00:18:51.000 --> 00:18:55.000]  即使我們在世間遇到最大的風浪
[00:18:55.000 --> 00:18:58.000]  也都沒有東西能夠動搖
[00:18:58.000 --> 00:19:01.000]  我們所擁抱的盼望
[00:19:01.000 --> 00:19:03.000]  上帝藉著彼得
[00:19:03.000 --> 00:19:08.000]  說到除耶穌基督以外,別無拯救
[00:19:08.000 --> 00:19:12.000]  因為在天下人間,沒有次下別的名
[00:19:12.000 --> 00:19:14.000]  我們可以靠著得救
[00:19:14.000 --> 00:19:16.000]  我們或者會覺得
[00:19:16.000 --> 00:19:18.000]  上帝為什麼這麼霸道呢?
[00:19:18.000 --> 00:19:21.000]  為什麼一定要靠著耶穌才可以得救呢?
