
[00:00:00.000 --> 00:00:01.880]  再一次很特別
[00:02:55.920 --> 00:02:58.280]  後來耶穌也上了十字架
[00:02:58.280 --> 00:03:01.520]  他在十字架上所成就的救恩
[00:03:01.520 --> 00:03:02.480]  當然
[00:03:02.480 --> 00:03:06.160]  因著這對兄弟和耶穌的要求
[00:03:06.160 --> 00:03:08.680]  帶來了其他的門徒
[00:03:08.680 --> 00:03:10.160]  心裡邊不開心
[00:03:10.160 --> 00:03:12.400]  當然一定會不開心
[00:03:12.400 --> 00:03:16.560]  為什麼你能夠坐在左邊或者右邊
[00:03:16.560 --> 00:03:19.640]  其他那十個又如何呢?
[00:03:19.640 --> 00:03:21.240]  這段聖經我們都很熟悉
[00:03:21.240 --> 00:03:24.920]  當然今天我不會說一個人的心平
[00:03:24.920 --> 00:03:27.960]  我只會說單單用一段聖經
[00:03:27.960 --> 00:03:31.080]  而另一段聖經是看《雅各》
[00:03:31.080 --> 00:03:33.280]  就是《使徒行傳》第十二章
[00:03:33.280 --> 00:03:38.000]  那裡提到雅各也是為主而死
[00:03:38.000 --> 00:03:43.480]  當時他死在一個希臘王的手中
[00:03:43.480 --> 00:03:47.080]  所以究竟這個《雅各》對我們今天來說
[00:03:47.080 --> 00:03:49.560]  有什麼值得我們去反省
[00:03:49.560 --> 00:03:51.360]  甚至在疫情裡面
[00:03:51.360 --> 00:03:54.080]  我們都明白今次這個疫情
[00:03:54.080 --> 00:03:57.640]  我相信很多人從來都沒有想過
[00:03:57.640 --> 00:04:02.480]  這個疫情可以去到這麼嚴峻的程度
[00:04:02.480 --> 00:04:04.560]  去到歐洲、去到美洲
[00:04:04.560 --> 00:04:06.320]  甚至去到現在土耳其
[00:04:06.320 --> 00:04:07.360]  去到很多地方
[00:04:07.360 --> 00:04:13.480]  甚至很多做官的或者做首相的
[00:04:13.480 --> 00:04:17.400]  都同樣感染了這個病毒
[00:04:17.400 --> 00:04:21.280]  究竟這個門徒雅各對我們有什麼提醒
[00:04:21.280 --> 00:04:23.600]  當然我們知道
[00:04:23.600 --> 00:04:26.320]  耶穌有三個門徒
[00:04:26.320 --> 00:04:30.480]  跟祂的關係好像比較特別一點
[00:04:30.480 --> 00:04:33.200]  當然我們不敢說耶穌有偏心
[00:04:33.200 --> 00:04:36.120]  不過在耶穌的十二個門徒當中
[00:04:36.120 --> 00:04:38.040]  我們都知道有三個
[00:04:38.040 --> 00:04:42.680]  耶穌是特別跟他們較為緊密的一起生活
[00:04:42.680 --> 00:04:45.640]  甚至帶他們三個去一些地方
[00:04:45.640 --> 00:04:48.000]  其他門徒是沒有機會去的
[00:04:48.000 --> 00:04:49.680]  所以這三個門徒當中
[00:04:49.680 --> 00:04:53.560]  大家都知道就是雅各、約翰和彼得
[00:04:53.560 --> 00:04:56.120]  當然彼得我已經分享了
[00:04:56.120 --> 00:04:57.920]  雅各是今天分享
[00:04:57.920 --> 00:04:59.560]  約翰我會遲些說
[00:04:59.560 --> 00:05:02.560]  而這三個門徒那邊
[00:05:02.560 --> 00:05:05.240]  雅各和約翰是兩兄弟
[00:05:05.240 --> 00:05:06.640]  所以這個家庭
[00:05:06.640 --> 00:05:11.120]  即是兩兄弟和耶穌的關係都非常之親密
[00:05:11.120 --> 00:05:16.480]  當然雅各這個門徒
[00:05:16.480 --> 00:05:17.400]  剛才我都說過
[00:05:17.400 --> 00:05:24.600]  在經文裏面提出這個名字的次數不算很少
[00:05:24.600 --> 00:05:27.120]  不過如果我們仔細看回
[00:05:27.120 --> 00:05:31.680]  每一次出現雅各這個名字的內容的時候
[00:05:31.680 --> 00:05:40.120]  其實我們並不看得到很多關於雅各做了些甚麼
[00:05:40.120 --> 00:05:43.400]  每一次提他都是提他跟其他門徒一起
[00:05:43.400 --> 00:05:45.240]  或者跟約翰一起
[00:05:45.240 --> 00:05:47.960]  跟彼得一起在耶穌的身上變形
[00:05:47.960 --> 00:05:49.920]  即是每一次提
[00:05:49.920 --> 00:05:57.520]  但極少提究竟雅各做過甚麼較為正面的事
[00:05:57.520 --> 00:06:00.960]  我們很少看到聖經裏面有記載
[00:06:00.960 --> 00:06:04.200]  加上他的壽命
[00:06:04.200 --> 00:06:06.160]  在十二個門徒當中
[00:06:06.160 --> 00:06:12.160]  除了猶大他很快將自己的生命奪去之後
[00:06:12.160 --> 00:06:15.720]  他是可以說是最早死的一個門徒
[00:06:15.720 --> 00:06:17.080]  即是在《小徒行傳》十二章
[00:06:17.080 --> 00:06:21.800]  已經看得到他被希臘王所殺
[00:06:21.800 --> 00:06:23.880]  換言之其他的門徒
[00:06:23.880 --> 00:06:28.080]  我們經常說傳說或者據聞
[00:06:28.080 --> 00:06:30.520]  他的死是為主而死
[00:06:30.520 --> 00:06:31.800]  他的死法
[00:06:31.800 --> 00:06:37.520]  都是很多人傳說或者記載他的死法
[00:06:37.520 --> 00:06:41.080]  唯一這個門徒真的很清楚
[00:06:41.080 --> 00:06:43.640]  是希臘王殺了他
[00:06:43.640 --> 00:06:49.040]  他很清楚提到他是為主而死的第一個門徒
[00:06:49.040 --> 00:06:51.480]  為主殉道的第一個門徒
[00:06:51.480 --> 00:06:54.840]  所以當我自己去思考一個這樣的人物的時候
[00:06:54.840 --> 00:06:58.520]  我就嘗試從三方面跟大家去看
[00:06:58.520 --> 00:07:00.680]  第一方面我先看一看
[00:07:00.680 --> 00:07:04.520]  雅各的信耶穌和他蒙召的過程
[00:07:04.520 --> 00:07:08.040]  當然經文有幾個地方記載
[00:07:08.040 --> 00:07:09.720]  有《馬太福音》第四章
[00:07:09.720 --> 00:07:11.360]  《馬可福音》第一章
[00:07:11.360 --> 00:07:13.800]  和《路加福音》第九章
[00:07:13.800 --> 00:07:18.320]  因為時間問題我們當然不會讀完這些經文
[00:07:18.320 --> 00:07:21.040]  《馬太福音》第四章二十一節和二十二節
[00:07:21.040 --> 00:07:23.920]  《馬可福音》第一章十九至二十節
[00:07:23.920 --> 00:07:27.560]  而《路加福音》第五章九至十一節
[00:07:27.560 --> 00:07:30.160]  如果我們自己在PowerPoint上
[00:07:30.160 --> 00:07:32.640]  很快看看這三段聖經
[00:07:32.640 --> 00:07:35.840]  我們發覺這三段聖經有些事實
[00:07:35.840 --> 00:07:37.960]  我們都知道的
[00:07:37.960 --> 00:07:42.040]  第一 他們是漁夫 我們都知道他們是漁夫
[00:07:42.040 --> 00:07:44.720]  但是從字裡行間
[00:07:44.720 --> 00:07:47.800]  如果看回這三段聖經我們仔細去看
[00:07:47.800 --> 00:07:53.160]  其實某個情況我們覺得他們是漁夫的觀點
[00:07:53.160 --> 00:07:56.000]  好像都是打魚
[00:07:56.000 --> 00:07:59.680]  其實如果我們看回字裡行間
[00:07:59.680 --> 00:08:02.880]  細微去深入去看
[00:08:02.880 --> 00:08:04.560]  如果用今天來說
[00:08:04.560 --> 00:08:07.160]  可能他們是經營海鮮生意
[00:08:07.160 --> 00:08:11.040]  他們不只是單單有魚
[00:08:11.040 --> 00:08:12.760]  或者去捕魚這麼簡單
[00:08:12.760 --> 00:08:14.400]  因為聖經告訴我們
[00:08:14.400 --> 00:08:17.680]  西比泰是有些故宮
[00:08:17.680 --> 00:08:20.560]  不只是自己一家人去做
[00:08:20.560 --> 00:08:24.160]  他有一些請人去幫他去打魚
[00:08:24.160 --> 00:08:26.560]  他加上和彼得一起
[00:08:26.560 --> 00:08:29.840]  其實某個情況他們都好像是一個生意
[00:08:29.840 --> 00:08:32.720]  這個生意就用今天來說是海鮮生意
[00:08:32.720 --> 00:08:34.040]  對香港人來說
[00:08:34.040 --> 00:08:37.120]  經營海鮮生意我們絕不陌生
[00:08:37.120 --> 00:08:40.120]  因為我們香港人其實都很喜歡吃海鮮
[00:08:40.120 --> 00:08:43.720]  可能一到假期 有時候有些空間
[00:08:43.720 --> 00:08:47.280]  可能去什麼勝村或者去哪裡吃海鮮
[00:08:47.280 --> 00:08:49.080]  甚至什麼代澳
[00:08:49.080 --> 00:08:51.560]  我們很多這些地方去吃海鮮
[00:08:51.560 --> 00:08:57.240]  我們發覺原來在當時我們看約翰·雅各
[00:08:57.240 --> 00:09:00.000]  甚至彼得他們這兩家人
[00:09:00.000 --> 00:09:04.000]  他們好像是一起做海鮮生意
[00:09:04.000 --> 00:09:05.560]  換言之他們的家境
[00:09:05.560 --> 00:09:08.360]  你說是不是真是一地基層
[00:09:08.360 --> 00:09:09.440]  我覺得未必是
[00:09:09.440 --> 00:09:14.000]  我深信他可能可以用今天來說是小康之家
[00:09:14.000 --> 00:09:17.200]  但是當我們看回雅各
[00:09:17.200 --> 00:09:18.720]  如果看回這道聖經
[00:09:18.720 --> 00:09:21.120]  為什麼耶穌一出現
[00:09:21.120 --> 00:09:22.360]  他就相信耶穌
[00:09:22.360 --> 00:09:23.600]  好像很快
[00:09:23.600 --> 00:09:25.720]  甚至耶穌一出現
[00:09:25.720 --> 00:09:29.960]  他就很快願意放下他一種舒適的生活
[00:09:29.960 --> 00:09:31.800]  放下他那種生意
[00:09:31.800 --> 00:09:34.160]  不想承接他爸爸的生意
[00:09:34.160 --> 00:09:36.360]  就去跟隨耶穌
[00:09:36.360 --> 00:09:38.840]  而且兩兄弟一起跟隨耶穌
[00:09:38.840 --> 00:09:43.280]  我就嘗試從聖經那邊去猜測
[00:09:43.280 --> 00:09:49.000]  為什麼雅各可以這麼快將他的生命交給耶穌
[00:09:49.000 --> 00:09:52.080]  我自己看可能有兩個原因
[00:09:52.080 --> 00:09:55.280]  第一個原因就是關於他的兄弟約翰
[00:09:55.280 --> 00:09:57.560]  因為如果看回約翰福音第一章的時候
[00:09:57.560 --> 00:10:03.440]  約翰之前是跟隨施洗約翰
[00:10:03.440 --> 00:10:05.760]  但是當施洗約翰見到耶穌的時候
[00:10:05.760 --> 00:10:10.240]  可以說他就將約翰所謂過戶給了耶穌
[00:10:10.240 --> 00:10:12.520]  換言之他家裡信耶穌
[00:10:12.520 --> 00:10:16.760]  第一個極有可能跟隨神的約翰就是約翰
[00:10:16.760 --> 00:10:19.600]  而約翰我們也猜到
[00:10:19.600 --> 00:10:25.640]  也有可能他的見證是在家裡有影響
[00:10:25.640 --> 00:10:28.160]  所以可能他信耶穌這麼快
[00:10:28.160 --> 00:10:30.920]  極有可能是因為約翰的原因
[00:10:30.920 --> 00:10:36.040]  換言之今天我們經常說要向家人傳福音
[00:10:36.040 --> 00:10:39.080]  我們很想我們家裡的人都能夠信耶穌
[00:10:39.080 --> 00:10:42.280]  其實某個情況我們回頭問我們自己
[00:10:42.280 --> 00:10:45.800]  我們在家裡的見證是怎樣
[00:10:45.800 --> 00:10:50.440]  第二我們可能是看到一個神蹟
[00:10:50.440 --> 00:10:54.080]  這個神蹟就是在《路加福音》第五章
[00:10:54.080 --> 00:10:56.680]  他們兩家人去打魚
[00:10:56.680 --> 00:10:58.800]  打了一整晚雨
[00:10:58.800 --> 00:11:00.520]  一條魚也打不到
[00:11:00.520 --> 00:11:03.240]  誰知道當耶穌上了船
[00:11:03.240 --> 00:11:05.320]  說完話之後再出船
[00:11:05.320 --> 00:11:06.560]  再給他們下網
[00:11:06.560 --> 00:11:10.840]  一收網的時候就有很多很多的魚
[00:11:10.840 --> 00:11:15.600]  這個神蹟讓他們看到神自己的偉大
[00:11:15.600 --> 00:11:17.160]  看到耶穌的偉大
[00:11:17.160 --> 00:11:21.960]  當然他們之前也可能聽過耶穌某些事情
[00:11:21.960 --> 00:11:25.600]  所以換言之今天我們信耶穌的時候
[00:11:25.600 --> 00:11:31.320]  一方面我們很看重我們自己信耶穌的人的生命
[00:11:31.320 --> 00:11:34.080]  究竟我們的生命有沒有被人看見
[00:11:34.080 --> 00:11:36.760]  我們這種生命的不一樣
[00:11:36.760 --> 00:11:39.120]  是否被人有一種羨慕
[00:11:39.120 --> 00:11:42.440]  第二就是我們願不願意
[00:11:42.440 --> 00:11:48.560]  真的將上帝的作為在這個世代裡面顯明
[00:11:48.560 --> 00:11:49.680]  各位弟兄姊妹
[00:11:49.680 --> 00:11:53.480]  其實在這段時間我們可能在家裡的時間多了
[00:11:53.480 --> 00:11:59.440]  我們很多時候都會有一種看到WhatsApp
[00:11:59.440 --> 00:12:01.000]  我們很多很多的WhatsApp
[00:12:01.000 --> 00:12:03.520]  由早上到晚上可能看無數的WhatsApp
[00:12:03.520 --> 00:12:06.120]  看無數的一些信息
[00:12:06.120 --> 00:12:08.440]  我們聽到在意大利
[00:12:08.440 --> 00:12:10.720]  都知道疫情是很大的一件事
[00:12:10.720 --> 00:12:18.160]  我看到在Facebook有69個神父因疫情而去世
[00:12:18.160 --> 00:12:19.680]  真假我們真的不知道
[00:12:19.680 --> 00:12:20.880]  只是Facebook這樣說
[00:12:20.880 --> 00:12:23.720]  也看到在WhatsApp有一個牧師
[00:12:23.720 --> 00:12:25.920]  75歲在意大利
[00:12:25.920 --> 00:12:27.000]  一個牧師
[00:12:27.000 --> 00:12:30.440]  也是因為新冠狀病毒進了醫院
[00:12:30.440 --> 00:12:33.680]  但是那裡說因為他那種愛心
[00:12:33.680 --> 00:12:36.160]  縱然他自己有這個病
[00:12:36.160 --> 00:12:41.840]  但他仍然在醫院裡宣講耶穌基督的那種愛
[00:12:41.840 --> 00:12:46.680]  他甚至將自己的呼吸器給了一個年輕人
[00:12:46.680 --> 00:12:48.520]  最終他自己死了
[00:12:48.520 --> 00:12:51.120]  當時那些醫生 護士就說
[00:12:51.120 --> 00:12:55.320]  因為這個牧師讓他們從來
[00:12:55.320 --> 00:12:57.160]  以前是一個無神論者
[00:12:57.160 --> 00:12:58.640]  結果信了耶穌
[00:12:58.640 --> 00:13:01.760]  換言之我們看到很多人的見證
[00:13:01.760 --> 00:13:05.320]  看到神自己在人類裡面的作為
[00:13:05.320 --> 00:13:09.120]  當然雅各跟隨耶穌
[00:13:09.120 --> 00:13:13.360]  他放下自己的職業跟隨耶穌
[00:13:13.360 --> 00:13:16.280]  我深信我們今天很多弟兄姊妹
[00:13:16.280 --> 00:13:21.000]  都未必一定會放下自己的職業跟隨耶穌
[00:13:21.000 --> 00:13:22.920]  但我自己心裡去想
[00:13:22.920 --> 00:13:25.680]  這裡看回雅各
[00:13:25.680 --> 00:13:28.440]  他要跟隨耶穌的原因
[00:13:28.440 --> 00:13:29.800]  他的學習在哪裡
[00:13:29.800 --> 00:13:32.360]  他的學習不是說我們每個人
[00:13:32.360 --> 00:13:34.360]  一看到耶穌這麼精彩
[00:13:34.360 --> 00:13:36.880]  就馬上要放下我們自己的職業
[00:13:36.880 --> 00:13:40.480]  馬上跟隨耶穌做一個所謂全職的傳導人
[00:13:40.480 --> 00:13:42.720]  或者做耶穌基督的門徒
[00:13:42.720 --> 00:13:44.120]  在過程裡面
[00:13:44.120 --> 00:13:48.840]  但另一方面我自己反而要看心態
[00:13:48.840 --> 00:13:51.200]  什麼叫跟隨耶穌的心態
[00:13:51.200 --> 00:13:55.680]  意思是我們可以在任何的崗位裡面
[00:13:55.680 --> 00:13:57.680]  我們可以去見證耶穌
[00:13:57.680 --> 00:14:00.360]  不是說我們一定要做一個傳導人
[00:14:00.360 --> 00:14:02.800]  所謂一個全職的傳導人
[00:14:02.800 --> 00:14:06.000]  才能夠叫做跟隨耶穌做一個門徒
[00:14:06.000 --> 00:14:07.960]  今天我深信我們每一個人
[00:14:07.960 --> 00:14:11.160]  只要我們能夠有跟隨耶穌的心
[00:14:11.160 --> 00:14:13.560]  而願意在自己的崗位裡面
[00:14:13.560 --> 00:14:16.280]  去為主去作光去為主去作炎
[00:14:16.280 --> 00:14:21.320]  我深信我們每一個人的使命是不一樣
[00:14:21.320 --> 00:14:24.320]  但我們的重要就是我們的心態
[00:14:24.320 --> 00:14:28.520]  我們願意一生去為主去作見證
[00:14:28.520 --> 00:14:32.680]  所以我覺得雅各給我們看到一個這樣的方向
[00:14:32.680 --> 00:14:34.640]  和楊雅各是第一個殉道者
[00:14:34.640 --> 00:14:35.720]  剛才說過
[00:14:35.720 --> 00:14:37.960]  他被希臘王用刀殺死
[00:14:37.960 --> 00:14:38.880]  說得很清楚
[00:14:38.880 --> 00:14:41.200]  在《史特蘭傳》
[00:14:41.200 --> 00:14:46.040]  而希臘正是昔日
[00:14:46.040 --> 00:14:50.960]  他的太太希羅底
[00:14:50.960 --> 00:14:56.800]  要求希臘王要拿施洗約翰的頭
[00:14:56.800 --> 00:14:58.200]  就是那個希臘王
[00:14:58.200 --> 00:15:01.320]  就是說他們這對夫妻
[00:15:01.320 --> 00:15:05.560]  某個情況都是對當時耶穌基督的門徒
[00:15:05.560 --> 00:15:09.280]  或者耶穌基督自己有種抗拒
[00:15:09.280 --> 00:15:12.440]  所以到《史特蘭傳》第十二章的時候
[00:15:12.440 --> 00:15:16.200]  他就殺了雅各
[00:15:16.200 --> 00:15:19.400]  換言之雅各的壽命很短
[00:15:19.400 --> 00:15:21.000]  但是雅各很有趣
[00:15:21.000 --> 00:15:22.440]  有時候我都會想
[00:15:22.440 --> 00:15:26.320]  為什麼雅各會是第一個殉道
[00:15:26.320 --> 00:15:27.640]  為什麼他會第一個死
[00:15:27.640 --> 00:15:30.720]  如果雅各約翰彼得
[00:15:30.720 --> 00:15:33.080]  某個情況如果看回聖經
[00:15:33.080 --> 00:15:35.160]  誰的影響最大呢
[00:15:35.160 --> 00:15:36.400]  有時候都會說
[00:15:36.400 --> 00:15:38.440]  當然是彼得
[00:15:38.440 --> 00:15:41.600]  現在常常都說彼得很了不起
[00:15:41.600 --> 00:15:43.440]  當然是約翰
[00:15:43.440 --> 00:15:44.440]  約翰又寫了那麼多
[00:15:44.440 --> 00:15:46.240]  又寫了《約翰福音》
[00:15:46.240 --> 00:15:47.360]  又寫了《約翰一二三書》
[00:15:47.360 --> 00:15:48.720]  又寫了《啟示錄》
[00:15:48.720 --> 00:15:51.200]  最後都是為主而死
[00:15:51.200 --> 00:15:56.200]  但是他們的壽命都比雅各長
[00:15:56.200 --> 00:15:58.280]  對於雅各來說
[00:15:58.280 --> 00:16:00.440]  他跟了耶穌三年多之後
[00:16:00.440 --> 00:16:02.960]  很快就沒了生命
[00:16:02.960 --> 00:16:04.600]  但反而我自己看回
[00:16:04.600 --> 00:16:06.720]  《史太人傳》第十二章第三節
[00:16:06.720 --> 00:16:08.120]  就很有趣
[00:16:08.120 --> 00:16:10.880]  當希臘王殺了雅各之後
[00:16:10.880 --> 00:16:12.520]  就有這樣的說話
[00:16:12.520 --> 00:16:16.400]  他見猶太人喜歡這事
[00:16:16.400 --> 00:16:18.280]  又去捉拿彼得
[00:16:18.280 --> 00:16:20.880]  那是正是除羞的日子
[00:16:20.880 --> 00:16:23.400]  就是說當猶太人見到
[00:16:23.400 --> 00:16:27.320]  希臘王殺了雅各的時候
[00:16:27.320 --> 00:16:29.720]  哇 很開心
[00:16:29.720 --> 00:16:33.960]  於是乘機殺了彼得
[00:16:33.960 --> 00:16:34.800]  換言之
[00:16:34.800 --> 00:16:37.000]  如果我們從這句聖經來看
[00:16:37.000 --> 00:16:39.880]  這個雅各當他信主之後
[00:16:39.880 --> 00:16:41.640]  三年多跟隨耶穌
[00:16:41.640 --> 00:16:43.320]  到他死那天
[00:16:43.320 --> 00:16:48.680]  縱然他未必有很多文字留下給我們
[00:16:48.680 --> 00:16:53.400]  未必有很多事跡讓我們知道
[00:16:53.400 --> 00:16:55.680]  但很明顯在當時
[00:16:55.680 --> 00:16:58.040]  在《史太人傳》當時的時候
[00:16:58.040 --> 00:17:02.000]  他對猶太人的影響很深
[00:17:02.000 --> 00:17:05.360]  甚至對猶太人有所威脅
[00:17:05.360 --> 00:17:10.160]  所以希臘王第一個就要殺了雅各
[00:17:10.160 --> 00:17:11.240]  所以換言之
[00:17:11.240 --> 00:17:14.120]  其實我們的影響
[00:17:14.120 --> 00:17:18.920]  有時候未必是一大群人知道
[00:17:18.920 --> 00:17:20.360]  但他的影響
[00:17:20.360 --> 00:17:23.400]  是令到某些人害怕
[00:17:23.400 --> 00:17:26.800]  要將他置諸於死地
[00:17:26.800 --> 00:17:29.440]  所以雅各很有趣
[00:17:29.440 --> 00:17:30.520]  他第一個死
[00:17:30.520 --> 00:17:32.880]  當然他的死
[00:17:32.880 --> 00:17:35.160]  他的影響一定有一個原因
[00:17:35.160 --> 00:17:36.240]  就是第二方面
[00:17:36.240 --> 00:17:39.320]  我們看回雅各的生命的改變
[00:17:39.320 --> 00:17:42.160]  我們剛才那段聖經
[00:17:42.160 --> 00:17:46.160]  我們看到雅各很想
[00:17:46.160 --> 00:17:49.320]  坐左邊和約翰坐右邊
[00:17:49.320 --> 00:17:53.680]  他們很想耶穌當皇帝的時候
[00:17:53.680 --> 00:17:56.480]  他們兩個做左右丞相
[00:17:56.480 --> 00:17:57.320]  換言之
[00:17:57.320 --> 00:17:59.640]  其實他們的心態
[00:17:59.640 --> 00:18:02.800]  和一般的門徒跟耶穌的心態一樣
[00:18:02.800 --> 00:18:05.160]  都希望耶穌有一天當皇帝
[00:18:05.160 --> 00:18:07.400]  於是他媽媽就帶著兩個兒子
[00:18:07.400 --> 00:18:08.480]  就說耶穌
[00:18:08.480 --> 00:18:10.240]  一個坐左邊一個坐右邊
[00:18:10.240 --> 00:18:12.560]  就是說他們同樣是有一種
[00:18:12.560 --> 00:18:17.000]  希望能夠有一個地位的一種心態
[00:18:17.000 --> 00:18:19.800]  同樣耶穌都說他們是雷子
[00:18:19.800 --> 00:18:21.160]  以前我都說過
[00:18:21.160 --> 00:18:24.520]  就是他們的脾氣很暴躁
[00:18:24.520 --> 00:18:26.360]  甚至在《路加福音》第九章
[00:18:26.360 --> 00:18:27.640]  我們很清楚的
[00:18:27.640 --> 00:18:29.080]  當他們去一個地方
[00:18:29.080 --> 00:18:31.040]  人們歡迎他們的時候
[00:18:31.040 --> 00:18:31.600]  聖經說
[00:18:31.600 --> 00:18:34.760]  他的門徒雅各約翰看見要就說
[00:18:34.760 --> 00:18:35.480]  主啊
[00:18:35.480 --> 00:18:37.560]  你要我們吩咐火
[00:18:37.560 --> 00:18:39.000]  從天上降下來
[00:18:39.000 --> 00:18:39.840]  消滅他們
[00:18:39.840 --> 00:18:43.040]  就是那些人不接待耶穌
[00:18:43.040 --> 00:18:44.560]  他們很著緊
[00:18:44.560 --> 00:18:46.280]  如果用我自己去解釋
[00:18:46.280 --> 00:18:48.680]  就是他們很著緊耶穌
[00:18:48.680 --> 00:18:49.840]  以致他們覺得
[00:18:49.840 --> 00:18:52.440]  他們不去招呼耶穌
[00:18:52.440 --> 00:18:53.720]  不如放火消滅他們
[00:18:53.720 --> 00:18:56.560]  就是他們那種脾氣很暴躁
[00:18:56.560 --> 00:18:59.480]  這個脾氣我們有時在那個年代
[00:18:59.480 --> 00:19:01.080]  或者我們很難去解釋
[00:19:01.080 --> 00:19:04.360]  為什麼可以將火燒了人
[00:19:04.360 --> 00:19:05.800]  但很明顯
[00:19:05.800 --> 00:19:09.480]  他們在跟隨耶穌的過程裏面
