
[00:00:00.000 --> 00:00:03.740]  我來了六個禮拜,下個禮拜二就回美國了
[00:02:36.300 --> 00:02:40.420]  軟件將摩西五經原文希伯來文
[00:02:40.420 --> 00:02:43.740]  將它squeeze在一起
[00:02:43.740 --> 00:02:47.620]  希伯來文舊約聖經是沒有響音的
[00:02:47.620 --> 00:02:51.500]  所以大衛David D-A-V-I-D
[00:02:51.500 --> 00:02:56.100]  沒有A和I,只剩下DVD
[00:02:56.100 --> 00:03:00.780]  但是猶太人看到DVD就會說Da-V
[00:03:00.780 --> 00:03:02.420]  這個就是大衛
[00:03:02.420 --> 00:03:06.700]  這個軟件將所有標點符號拿出來
[00:03:06.700 --> 00:03:10.700]  成為希伯來文的啞音
[00:03:10.700 --> 00:03:13.860]  你可以叫它排50個字母一行
[00:03:13.860 --> 00:03:16.140]  70個字母一行,100個字母一行
[00:03:16.140 --> 00:03:20.500]  任你怎麼說,這個就是軟件的特質
[00:03:20.500 --> 00:03:24.820]  你去找找,可以橫,可以直,可以斜
[00:03:24.820 --> 00:03:28.860]  可以連續五個字,或者連續七個字
[00:03:28.860 --> 00:03:31.380]  或者跳一個位,或者跳兩個位
[00:03:31.380 --> 00:03:33.540]  打斜,又跳兩個位,跳三個位
[00:03:33.540 --> 00:03:36.100]  是沒有rule的
[00:03:36.100 --> 00:03:38.340]  在奏會神學院我就說
[00:03:38.340 --> 00:03:41.140]  如果有rule我們也可以go by the rule
[00:03:41.140 --> 00:03:44.860]  如果沒有rule是不算的
[00:03:44.860 --> 00:03:47.020]  你看一隊足球賽
[00:03:47.020 --> 00:03:48.540]  為什麼你那麼喜歡看足球呢
[00:03:48.540 --> 00:03:50.780]  下個星期二,我星期二回美國
[00:03:50.780 --> 00:03:53.140]  中國和香港隊對戰
[00:03:53.140 --> 00:03:57.580]  在一個小時內六千張票全賣了
[00:03:57.580 --> 00:04:00.300]  因為你懂得他怎麼計分
[00:04:00.300 --> 00:04:03.580]  什麼叫國球,什麼叫佛十二碼,佛九碼
[00:04:03.580 --> 00:04:06.060]  你們懂得怎麼看就覺得很有興趣
[00:04:06.060 --> 00:04:10.540]  假如他一隊足球賽是沒有規矩的
[00:04:10.540 --> 00:04:13.420]  任國球證說你一分,他兩分
[00:04:13.420 --> 00:04:15.580]  沒有人看的,這樣的球賽
[00:04:15.580 --> 00:04:17.580]  他沒有rule的
[00:04:17.580 --> 00:04:18.820]  問題就在這裡
[00:04:18.820 --> 00:04:20.980]  可以橫,可以直
[00:04:20.980 --> 00:04:23.100]  還要加在音裡
[00:04:23.100 --> 00:04:26.740]  那你很多個變數的,任你加的
[00:04:26.740 --> 00:04:28.620]  這叫尖掛
[00:04:28.620 --> 00:04:31.100]  我聖經沒有密碼
[00:04:31.100 --> 00:04:33.020]  但那天回家
[00:04:33.020 --> 00:04:36.100]  我喜歡想事情,特別是早上
[00:04:36.100 --> 00:04:39.180]  我醒來有個習慣,我不是馬上起床
[00:04:39.180 --> 00:04:40.420]  我是想經文
[00:04:40.420 --> 00:04:43.180]  我究竟為什麼會這樣
[00:04:43.180 --> 00:04:45.780]  我經常說為什麼,問神
[00:04:45.780 --> 00:04:48.860]  我們祈禱,我問神如果聖經有密碼的話
[00:04:48.860 --> 00:04:52.020]  你可不可以show me
[00:04:52.020 --> 00:04:54.460]  我等了十年
[00:04:54.460 --> 00:04:55.860]  我找到了
[00:04:55.860 --> 00:04:59.140]  took ten years
[00:04:59.140 --> 00:05:00.780]  有一天早上醒來
[00:05:00.780 --> 00:05:03.140]  有一句話在我腦海裡不停地旋轉
[00:05:03.140 --> 00:05:06.500]  道路高過你的道路,我的意念高過你的意念
[00:05:06.500 --> 00:05:08.220]  my way is higher than your way
[00:05:08.220 --> 00:05:12.420]  and my thought is higher than your thought
[00:05:12.420 --> 00:05:14.620]  連續兩天都是這樣
[00:05:14.620 --> 00:05:17.060]  神說我知道,這是以塞雅說的
[00:05:17.060 --> 00:05:20.780]  以塞雅書說的,是神和以塞雅說的
[00:05:20.780 --> 00:05:22.700]  第三天就沒有了
[00:05:22.700 --> 00:05:25.260]  第三天另一段經文跳出來
[00:05:25.260 --> 00:05:32.580]  凡是喜愛耶和華的律法,晝夜思想,謝人便為有福,神要我思考
[00:05:32.580 --> 00:05:35.580]  因為我要尋找聖經密碼,神要我思考
[00:05:35.580 --> 00:05:37.220]  好吧,我思考吧
[00:05:37.220 --> 00:05:41.420]  想了一下,如果神既然告訴我,祂的thought is higher than my thought
[00:05:41.420 --> 00:05:42.820]  那我投降了
[00:05:42.820 --> 00:05:44.820]  因為我是一個很渺小的人
[00:05:44.820 --> 00:05:47.260]  和神比起來是沒得比的
[00:05:47.260 --> 00:05:48.500]  但神要我思考
[00:05:48.500 --> 00:05:50.540]  我開始用邏輯去思考
[00:05:50.540 --> 00:05:54.500]  如果聖經有密碼的話,就不應該在啟示錄
[00:05:54.500 --> 00:05:55.860]  應該在《創世紀》
[00:05:55.860 --> 00:05:58.300]  我就留意頭十個章節
[00:05:58.300 --> 00:06:00.580]  《創世紀》十個章節
[00:06:00.580 --> 00:06:02.220]  你有沒有找到
[00:06:02.220 --> 00:06:07.100]  我用了十年找到,今天和你們分享,我找到些什麼
[00:06:07.100 --> 00:06:10.380]  記載在《創世紀》第五章
[00:06:10.380 --> 00:06:14.260]  你回去看聖經,看第五章,你找不到東西的
[00:06:14.260 --> 00:06:18.060]  你聽我說,你就知道我說什麼
[00:06:18.060 --> 00:06:20.180]  《創世紀》第二章,第十八節
[00:06:20.180 --> 00:06:26.300]  又說神說,那些人獨居不好,我要為他做一個配偶
[00:06:26.300 --> 00:06:28.100]  我昨天在一間中學
[00:06:28.100 --> 00:06:30.180]  說神的形象
[00:06:30.180 --> 00:06:35.580]  又說神說,按照我們的形象,按照我們的樣式來做人
[00:06:35.580 --> 00:06:37.460]  亞當是照著神的形象
[00:06:37.460 --> 00:06:40.060]  形象的英文不是
[00:06:40.060 --> 00:06:41.700]  亞當look like god
[00:06:41.700 --> 00:06:43.020]  而是image
[00:06:43.020 --> 00:06:48.140]  Let us create man according to our image
[00:06:48.140 --> 00:06:52.100]  那班學生聽得很入耳,有八樣東西要跟他說
[00:06:52.100 --> 00:06:56.300]  說完之後我說,我們沒有神的形象了
[00:06:56.300 --> 00:06:58.420]  因為人犯罪之後
[00:06:58.420 --> 00:07:01.260]  神的形象已經corrupt了,什麼叫corrupt了呢
[00:07:01.260 --> 00:07:04.340]  譬如你的電腦有個file,你可以open
[00:07:04.340 --> 00:07:08.180]  有一天因為病毒入侵
[00:07:08.180 --> 00:07:09.700]  computer virus
[00:07:09.700 --> 00:07:13.380]  你開不了了,那個file你想開,平時開到那天開始
[00:07:13.380 --> 00:07:16.820]  開不了,以後都開不了,是因為那個file已經corrupt了
[00:07:16.820 --> 00:07:21.380]  我們本來有神的形象,但我們對神的形象已經corrupt了
[00:07:21.380 --> 00:07:24.740]  所以神給我們很多好處,就是我們今天最壞的壞處
[00:07:24.740 --> 00:07:27.300]  其中第一樣就是speech
[00:07:27.300 --> 00:07:28.820]  因為神時時說話
[00:07:28.820 --> 00:07:31.700]  我們按照我們的形象做亞當的時候
[00:07:31.700 --> 00:07:35.740]  只有人是唯一的生物可以說話
[00:07:35.740 --> 00:07:41.660]  其他的生物都有communication的technique
[00:07:41.660 --> 00:07:44.860]  但是沒有language,spoken language,只有人才有
[00:07:44.860 --> 00:07:49.900]  有一次我在培政小學講道,被一個學生問起我
[00:07:49.900 --> 00:07:52.060]  他說你是不是讀生物學的
[00:07:52.060 --> 00:07:53.180]  我說是呀
[00:07:53.180 --> 00:07:55.060]  他說我有個生物學問題想問你
[00:07:55.060 --> 00:07:56.020]  我說what
[00:07:56.020 --> 00:07:57.140]  你幾多歲呀
[00:07:57.140 --> 00:08:00.300]  他說我六歲,是培政小學一年級學生
[00:08:00.300 --> 00:08:02.740]  你有生物學問題問我
[00:08:02.740 --> 00:08:04.380]  你放馬過來
[00:08:04.380 --> 00:08:07.900]  那時候剛好未到馬年,這兩年前是馬年
[00:08:07.900 --> 00:08:10.100]  他說還有兩個月馬年
[00:08:10.100 --> 00:08:14.420]  我想問一下生物學的老師
[00:08:14.420 --> 00:08:16.300]  哪一種馬會說人的說話
[00:08:16.300 --> 00:08:18.220]  我來騙你玩我,你玩我
[00:08:18.220 --> 00:08:19.100]  你有答案
[00:08:19.100 --> 00:08:24.900]  他說我有答案,答案就是奧巴馬
[00:08:24.900 --> 00:08:27.900]  聖經說,只有耶穌
[00:08:27.900 --> 00:08:32.180]  菲律賓書說,祂本有神的形象
[00:08:32.180 --> 00:08:37.180]  不以與神同等為強奪的反倒虛己
[00:08:37.180 --> 00:08:41.100]  只有耶穌一個仍然有神的形象
[00:08:41.100 --> 00:08:42.740]  因為祂沒有犯過罪
[00:08:42.740 --> 00:08:45.420]  我們沒有的了,我們的檔案已經毀滅了
[00:08:45.420 --> 00:08:47.660]  我們的最大問題就是說話
[00:08:47.660 --> 00:08:49.260]  說錯話
[00:08:49.260 --> 00:08:52.500]  中國人有句說話,言多必失
[00:08:52.500 --> 00:08:54.940]  病就從口入,禍就從口出
[00:08:54.940 --> 00:08:56.340]  就是因為那條舌頭
[00:08:56.340 --> 00:08:58.340]  如果你研究人的大腦裏面
[00:08:58.340 --> 00:09:00.860]  有哪個部份控制人的說話
[00:09:00.860 --> 00:09:04.700]  你會看到很大的範圍是控制說話的
[00:09:04.700 --> 00:09:07.340]  手腳的動作很小的範圍
[00:09:07.340 --> 00:09:09.340]  但是那條舌頭
[00:09:09.340 --> 00:09:12.220]  雅各書說舌頭是人體中最小的一個器官
[00:09:12.220 --> 00:09:15.340]  但是祂所能夠做的破壞是很大的
[00:09:15.340 --> 00:09:19.340]  說錯話,糟糕了
[00:09:19.340 --> 00:09:24.340]  神為亞當做了一個女人
[00:09:24.340 --> 00:09:29.220]  人犯罪之後,男人當然是賴老婆的
[00:09:29.220 --> 00:09:30.580]  我也知道
[00:09:30.580 --> 00:09:33.460]  因為我駕車轉彎,轉錯了,轉左
[00:09:33.460 --> 00:09:35.220]  老婆說你應該轉右,不是轉左
[00:09:35.220 --> 00:09:39.220]  我答案當然是,你不知道地球是圓的嗎?
[00:09:39.220 --> 00:09:44.020]  她說是,你可以三個月後再回來
[00:09:44.020 --> 00:09:46.020]  亞當就是這樣,神問他發生了什麼事
[00:09:46.020 --> 00:09:47.420]  他說你自給我,要我同居
[00:09:47.420 --> 00:09:49.620]  你拿一個女人把果子給我,我就吃了
[00:09:49.620 --> 00:09:52.020]  他罵兩個人,第一個罵女人,第二罵神
[00:09:52.020 --> 00:09:55.820]  為什麼你給我這樣的女人?
[00:09:55.820 --> 00:09:57.620]  犯罪之後,他們被趕出伊甸園
[00:09:57.620 --> 00:10:01.020]  天氣涼風,他們沒有衣服穿
[00:10:01.020 --> 00:10:03.620]  亞當給他妻子
[00:10:03.620 --> 00:10:06.020]  那時候還在伊甸園,還沒趕出來
[00:10:06.020 --> 00:10:07.140]  犯了罪了
[00:10:07.140 --> 00:10:09.020]  以前亞當叫做女人
[00:10:09.020 --> 00:10:11.020]  因為她是骨中的骨,肉中的肉
[00:10:11.020 --> 00:10:14.420]  女人是從男人身上出來的
[00:10:14.420 --> 00:10:16.420]  亞當給他妻子,起名叫夏娃
[00:10:16.420 --> 00:10:18.220]  因為她是眾生之母
[00:10:18.220 --> 00:10:22.020]  神為亞當和他的妻子
[00:10:22.020 --> 00:10:25.420]  神當夏娃是亞當的妻子
[00:10:25.420 --> 00:10:27.020]  他有沒有住過賊?
[00:10:27.020 --> 00:10:28.220]  好像沒有
[00:10:28.220 --> 00:10:30.420]  那時候沒有婚姻註冊處
[00:10:30.420 --> 00:10:31.820]  那為什麼他要妻子?
[00:10:31.820 --> 00:10:35.020]  因為他們兩個同居
[00:10:35.020 --> 00:10:37.220]  That's it
[00:10:37.220 --> 00:10:41.420]  各位年輕人不要亂來
[00:10:41.420 --> 00:10:43.020]  你做了錯事
[00:10:43.020 --> 00:10:44.620]  你理他也好,不理他也好
[00:10:44.620 --> 00:10:46.620]  雖然未必有法律制裁
[00:10:46.620 --> 00:10:51.620]  但是他已經是你的太太
[00:10:51.620 --> 00:10:55.020]  人犯罪之後就成為一個
[00:10:55.020 --> 00:10:58.020]  其實這個所謂的Being
[00:10:58.020 --> 00:11:00.220]  整個靈界和物質世界
[00:11:00.220 --> 00:11:02.420]  其實就是神和魔鬼的鬥
[00:11:02.420 --> 00:11:05.620]  魔鬼犯罪,一個很出名的天使叫做Lucifer
[00:11:05.620 --> 00:11:07.820]  他又漂亮又聰明又有錢
[00:11:07.820 --> 00:11:09.020]  他做的時候
[00:11:09.020 --> 00:11:10.820]  二賽亞書說
[00:11:10.820 --> 00:11:12.620]  在你被做之日
[00:11:12.620 --> 00:11:15.820]  有精美的琴和笛子為你預備
[00:11:15.820 --> 00:11:18.820]  所以魔鬼未犯罪的前身
[00:11:18.820 --> 00:11:23.020]  是第一個用音樂來敬拜神的
[00:11:23.020 --> 00:11:25.020]  他墮落之後
[00:11:25.020 --> 00:11:27.620]  他想所有的靈界天使歸他
[00:11:27.620 --> 00:11:29.020]  他想人歸他
[00:11:29.020 --> 00:11:30.220]  因為人有靈魂
[00:11:30.220 --> 00:11:32.620]  人的靈魂是永恆的
[00:11:32.620 --> 00:11:34.820]  人死了之後就進入永恆
[00:11:34.820 --> 00:11:36.220]  魔鬼想我們和他
[00:11:36.220 --> 00:11:37.820]  想我們人
[00:11:37.820 --> 00:11:40.420]  有靈的活物在物質世界
[00:11:40.420 --> 00:11:42.420]  和有靈的活物
[00:11:42.420 --> 00:11:45.020]  在靈界所有天使跟隨他
[00:11:45.020 --> 00:11:47.220]  其實他想與神同等
[00:11:47.220 --> 00:11:51.020]  很簡單,因為這樣他犯罪了
[00:11:51.020 --> 00:11:53.220]  他哄到三分一的天使
[00:11:53.220 --> 00:11:55.820]  人呢,他哄了很多很多人
[00:11:55.820 --> 00:12:00.420]  信主的人是Minority
[00:12:00.420 --> 00:12:02.420]  人是get caught in between
[00:12:02.420 --> 00:12:05.020]  怎麼辛苦都好,魔鬼是要攻擊
[00:12:05.020 --> 00:12:07.820]  想阻擋人來到耶穌面前
[00:12:07.820 --> 00:12:10.220]  但耶穌就很厲害
[00:12:10.220 --> 00:12:12.820]  I am the door,我是那道門
[00:12:12.820 --> 00:12:15.420]  凡是我在羊圈裏面的羊
[00:12:15.420 --> 00:12:17.620]  沒有人能夠把牠搶走
[00:12:17.620 --> 00:12:21.420]  即是信主的人,魔鬼不可以把我們搶走
[00:12:21.420 --> 00:12:23.620]  因為耶穌說I am the door
[00:12:23.620 --> 00:12:27.220]  我是羊圈的門,他守著
[00:12:27.220 --> 00:12:30.020]  我們很安心
[00:12:30.020 --> 00:12:33.820]  魔鬼不可以搶走我們
[00:12:33.820 --> 00:12:37.820]  神沒有把亞當和夏威夷趕出伊甸園
[00:12:37.820 --> 00:12:41.220]  但他們兩個吃了禁果就死了
[00:12:41.220 --> 00:12:43.220]  吃的那日子必定死
[00:12:43.220 --> 00:12:46.020]  他們兩個吃了禁果就必定死了
[00:12:46.020 --> 00:12:50.420]  我們對死亡生死的概念是錯的
[00:12:50.420 --> 00:12:51.820]  我們普通人對生死
[00:12:51.820 --> 00:12:54.820]  生就是它存在,你跟它說話它會反應
[00:12:54.820 --> 00:12:57.220]  給它吃東西它會吃
[00:12:57.220 --> 00:13:00.020]  你罵它它會生氣,你哄它它會笑
[00:13:00.020 --> 00:13:02.820]  那些叫做活在地上
[00:13:02.820 --> 00:13:04.820]  死亡就沒有了
[00:13:04.820 --> 00:13:07.620]  它已經不在了,那就死吧
[00:13:07.620 --> 00:13:08.820]  但死亡不是這個意思
[00:13:08.820 --> 00:13:12.420]  希伯來文的死亡這個字就是separation
[00:13:12.420 --> 00:13:15.020]  分開
[00:13:15.020 --> 00:13:18.020]  當亞當和那個女人
[00:13:18.020 --> 00:13:20.220]  那時還沒有叫夏威夷
[00:13:20.220 --> 00:13:23.820]  亞當和那個女人吃了禁果之後開始分開了
[00:13:23.820 --> 00:13:26.620]  那時只有兩個人在,神不在他們中間
[00:13:26.620 --> 00:13:28.620]  吃禁果時神不在
[00:13:28.620 --> 00:13:30.820]  那夏威夷和亞當兩個人吃了禁果
[00:13:30.820 --> 00:13:33.220]  夏威夷就找無花果樹來編作裙子
[00:13:33.220 --> 00:13:36.420]  因為他們覺得醜
[00:13:36.420 --> 00:13:40.220]  亞當在那裏跟他生活了一段時間
[00:13:40.220 --> 00:13:41.820]  你怕他看甚麼
[00:13:41.820 --> 00:13:44.620]  你有甚麼他都看了
[00:13:44.620 --> 00:13:45.820]  因為他們兩個被造的時候
[00:13:45.820 --> 00:13:48.420]  當時夫妻二人赤身露體並不羞恥
[00:13:48.420 --> 00:13:51.020]  但現在吃了禁果之後他找地方遮
[00:13:51.020 --> 00:13:52.220]  找無花果樹遮
[00:13:52.220 --> 00:13:54.020]  神來的時候他們找地方躲
[00:13:54.020 --> 00:13:55.020]  神找不到他們
[00:13:55.020 --> 00:13:56.820]  然後神就說你在哪裏
[00:13:56.820 --> 00:13:59.420]  莫非你吃了我叫你不要吃的禁果
[00:13:59.420 --> 00:14:01.420]  分別是惡樹的果子
[00:14:01.420 --> 00:14:03.220]  人吃了果子之後
[00:14:03.220 --> 00:14:04.420]  要逃避神
[00:14:04.420 --> 00:14:07.820]  人和神就分開了
[00:14:07.820 --> 00:14:10.820]  separation occur
[00:14:10.820 --> 00:14:13.820]  所以尼赫的那日子必定死
[00:14:13.820 --> 00:14:17.620]  the day you take the fruit from the tree of knowledge of good and evil
[00:14:17.620 --> 00:14:20.420]  you shall die
[00:14:20.420 --> 00:14:21.420]  肉身沒有死亡
[00:14:21.420 --> 00:14:23.020]  因為神想拯救人
[00:14:23.020 --> 00:14:25.620]  讓我們活在地上一段時間
[00:14:25.620 --> 00:14:27.620]  這叫人生
[00:14:27.620 --> 00:14:29.620]  有些三十年有些四十年有些五十年
[00:14:29.620 --> 00:14:31.220]  有些八十年有些九十年有些一百年
[00:14:31.220 --> 00:14:31.820]  doesn't matter
[00:14:31.820 --> 00:14:34.820]  其實三十年和一百年很小事
[00:14:34.820 --> 00:14:36.820]  跟永恆來比是沒得比的
[00:14:36.820 --> 00:14:39.220]  神是希望我們在這段日子裏面
[00:14:39.220 --> 00:14:42.020]  能夠contact到教會
[00:14:42.020 --> 00:14:43.020]  contact到福音
[00:14:43.020 --> 00:14:44.020]  而接受福音
[00:14:44.020 --> 00:14:46.020]  這是神的心意
[00:14:46.020 --> 00:14:50.020]  因為神愛世人
[00:14:50.020 --> 00:14:52.420]  懲罰夏娃是很辛苦的
[00:14:52.420 --> 00:14:54.220]  我問姐妹們
[00:14:54.220 --> 00:14:55.620]  懲罰夏娃什麼
[00:14:55.620 --> 00:14:56.620]  每個人都懂得回答
[00:14:56.620 --> 00:14:58.420]  多多受生產之苦
[00:14:58.420 --> 00:14:59.820]  還有呢
[00:14:59.820 --> 00:15:01.220]  很多人都不懂得
[00:15:01.220 --> 00:15:02.620]  你要戀無你的丈夫
[00:15:02.620 --> 00:15:05.420]  你的丈夫要管轄你
[00:15:05.420 --> 00:15:06.220]  不懂得這句
[00:15:06.220 --> 00:15:07.820]  生產之苦每個人都懂得
[00:15:07.820 --> 00:15:10.820]  但懲罰阿當是很nice的
[00:15:10.820 --> 00:15:13.620]  犯罪的是阿當
[00:15:13.620 --> 00:15:15.420]  但被咒詛的不是阿當
[00:15:15.420 --> 00:15:18.220]  是土地生出荊棘泥質
[00:15:18.220 --> 00:15:19.620]  你要汗流滿面才能糊口
[00:15:19.620 --> 00:15:21.420]  其實汗流滿面對我們好
[00:15:21.420 --> 00:15:23.420]  為什麼我們今天要exercise
[00:15:23.420 --> 00:15:24.820]  每個禮拜要流汗
[00:15:24.820 --> 00:15:25.620]  流多少天
[00:15:25.620 --> 00:15:27.220]  對心臟好
[00:15:27.220 --> 00:15:29.420]  當我們exercise到一個極端的時候
[00:15:29.420 --> 00:15:32.420]  有個self repair mechanism
[00:15:32.420 --> 00:15:36.020]  就出來保護我們的心臟
[00:15:36.020 --> 00:15:37.620]  不exercise是不好的
[00:15:37.620 --> 00:15:38.820]  你坐飛機十幾個小時
[00:15:38.820 --> 00:15:40.620]  譬如去三環市飛回香港
[00:15:40.620 --> 00:15:41.820]  你要走來走去
[00:15:41.820 --> 00:15:44.820]  不是避開的
[00:15:44.820 --> 00:15:47.220]  救恩第一次出現
[00:15:47.220 --> 00:15:50.220]  就記載在《創世紀》第三章第十五節
[00:15:50.220 --> 00:15:52.820]  我又叫你和女人彼此為仇
[00:15:52.820 --> 00:15:56.220]  你的後裔和女人的後裔要彼此為仇
[00:15:56.220 --> 00:15:59.220]  整個人類歷史只有兩個主角
[00:15:59.220 --> 00:16:00.620]  一個是女人的後裔
[00:16:00.620 --> 00:16:01.820]  一個是蛇的後裔
[00:16:01.820 --> 00:16:04.820]  因為神要知道在那裏來懲罰魔鬼
[00:16:04.820 --> 00:16:10.020]  魔鬼的權勢會被女人的後裔打敗
[00:16:10.020 --> 00:16:13.620]  蛇的後裔要傷他的腳筋
[00:16:13.620 --> 00:16:16.820]  但女人的後裔要傷蛇後裔的頭
[00:16:16.820 --> 00:16:23.620]  凡是傷頭就是致命傷打垮的
[00:16:23.620 --> 00:16:25.820]  他們兩個還在伊甸園
[00:16:25.820 --> 00:16:29.020]  他們還沒被趕出伊甸園之前
[00:16:29.020 --> 00:16:31.020]  神已經是應許救恩
[00:16:31.020 --> 00:16:32.820]  將來在人類歷史裏面
[00:16:32.820 --> 00:16:35.020]  有個女人的後裔又有蛇的後裔
[00:16:35.020 --> 00:16:36.420]  魔鬼是很厲害的
[00:16:36.420 --> 00:16:38.220]  很聰明的
[00:16:38.220 --> 00:16:40.820]  神說過這樣的東西
[00:16:40.820 --> 00:16:43.220]  他就留意究竟哪個是女人的後裔
[00:16:43.220 --> 00:16:44.620]  哪個是蛇的後裔呢
[00:16:44.620 --> 00:16:46.020]  你打垮我
[00:16:46.020 --> 00:16:47.620]  魔鬼和神不同的地方
[00:16:47.620 --> 00:16:48.620]  魔鬼有很大權柄
[00:16:48.620 --> 00:16:50.020]  但魔鬼和神不同的地方
[00:16:50.020 --> 00:16:52.220]  有兩件事他是不知道的
[00:16:52.220 --> 00:16:54.020]  第一,魔鬼不可以控制生命
[00:16:54.020 --> 00:16:55.220]  他可以殺死耶穌
[00:16:55.220 --> 00:16:57.220]  耶穌說,哪能殺身體
[00:16:57.220 --> 00:16:59.220]  但不能殺靈魂的不用怕他
[00:16:59.220 --> 00:17:00.820]  魔鬼不可以殺我們的靈魂
[00:17:00.820 --> 00:17:02.620]  他可以傷害我們的身體
[00:17:02.620 --> 00:17:04.620]  第二件事,魔鬼不知道未來
[00:17:04.620 --> 00:17:06.220]  因為是誰掌管明天
[00:17:06.220 --> 00:17:09.420]  是神掌管明天
[00:17:09.420 --> 00:17:12.220]  魔鬼害怕
[00:17:12.220 --> 00:17:15.020]  那怎麼辦
[00:17:15.020 --> 00:17:16.620]  女人的後裔
[00:17:16.620 --> 00:17:18.020]  蛇的後裔
[00:17:18.020 --> 00:17:19.620]  現在先不說這麼遠
[00:17:19.620 --> 00:17:22.620]  先說現在哪個是女人後裔的祖先
[00:17:22.620 --> 00:17:24.220]  哪個是蛇後裔的祖先
[00:17:24.220 --> 00:17:28.420]  魔鬼就專注在這裡
[00:17:28.420 --> 00:17:31.420]  他們兩個被趕出伊甸園
[00:17:31.420 --> 00:17:36.420]  那人和他的妻子同房
[00:17:36.420 --> 00:17:38.420]  有一天那人和他的妻子夏娃同房
[00:17:38.420 --> 00:17:43.420]  夏娃懷孕生了該人
[00:17:43.420 --> 00:17:45.420]  那人說給我一個男子
[00:17:45.420 --> 00:17:48.420]  又生了該人的兄弟阿伯
[00:17:48.420 --> 00:17:50.420]  兩兄弟
[00:17:50.420 --> 00:17:52.420]  阿伯是牧羊的
[00:17:52.420 --> 00:17:54.420]  該人是種植的
[00:17:54.420 --> 00:17:56.420]  因為中國人和猶太人同出一源
[00:17:56.420 --> 00:17:58.420]  是閃的後裔
[00:17:58.420 --> 00:18:01.420]  即是羅亞長子的孫的後裔
[00:18:01.420 --> 00:18:03.420]  我們和猶太人是一樣的
[00:18:03.420 --> 00:18:05.420]  所以我們有三樣東西和猶太人一樣
