
[00:00:00.000 --> 00:00:07.000]  願至聖聖三一保守我們一起來到敬拜,聽神的話語,我們一同低頭祈禱。
[00:22:02.000 --> 00:22:06.000]  人人都可以的,凡接受,
[00:22:06.000 --> 00:22:11.000]  人人都可以跟上帝說這是你的承諾,
[00:22:11.000 --> 00:22:15.000]  現在我信你,我有特權做你的兒女,
[00:22:15.000 --> 00:22:22.000]  三章十六節,上帝那麼愛世人,甚至賜下他的獨子,
[00:22:22.000 --> 00:22:27.000]  使所有信他的人不致滅亡,反得永恆的生命,
[00:22:27.000 --> 00:22:34.000]  所有,無得例外,上帝說了說話,不可以不算數,
[00:22:34.000 --> 00:22:39.000]  但十六章三十一節有點不同,
[00:22:39.000 --> 00:22:47.000]  十六章三十一節只是保羅回應肥勒比的玉卒問題所說的話,
[00:22:47.000 --> 00:22:53.000]  並不是上帝給所有人的承諾,
[00:22:53.000 --> 00:22:56.000]  分別在哪裏呢?
[00:22:56.000 --> 00:23:02.000]  我想起從前,我們大家都經歷過那個時代,
[00:23:02.000 --> 00:23:05.000]  就是流行用支票的時代,
[00:23:05.000 --> 00:23:09.000]  有些支票是寫了名字的,
[00:23:09.000 --> 00:23:13.000]  是指定某個人拿著支票可以兌現的,
[00:23:13.000 --> 00:23:22.000]  有些支票是沒有的,只是持票人拿著支票就可以兌現的,
[00:23:22.000 --> 00:23:24.000]  分別就在這裏,
[00:23:24.000 --> 00:23:29.000]  保羅對玉卒說的那個應許,
[00:23:29.000 --> 00:23:36.000]  是所有人都可以拿著應許要求上帝實行的,
[00:23:36.000 --> 00:23:40.000]  尤其是當我們了解羅馬時代的時候,
[00:23:40.000 --> 00:23:44.000]  其實羅馬時代是一個大男人主義的時代,
[00:23:44.000 --> 00:23:50.000]  是男性最有權的時代,男性是一家之主,
[00:23:50.000 --> 00:23:53.000]  在家裏有無上的權威,
[00:23:53.000 --> 00:23:59.000]  如果他信,如果那個男人的頭,家裏的頭信,
[00:23:59.000 --> 00:24:02.000]  家人都必定信,
[00:24:02.000 --> 00:24:05.000]  此外我們除了了解文化背景之外,
[00:24:05.000 --> 00:24:07.000]  我們都可以看下文,
[00:24:07.000 --> 00:24:11.000]  三十二節記載保羅和西拉,
[00:24:11.000 --> 00:24:16.000]  向玉卒和他全家的人講解福音,
[00:24:16.000 --> 00:24:23.000]  表明玉卒邀請了他的家人一起來聽福音,
[00:24:23.000 --> 00:24:29.000]  然後信,才導致全家得救,
[00:24:29.000 --> 00:24:36.000]  故此信了主的人有責任向家人傳福音,
[00:24:36.000 --> 00:24:39.000]  邀請他們聽福音,
[00:24:39.000 --> 00:24:42.000]  但使人得救的是上帝,
[00:24:42.000 --> 00:24:51.000]  他並沒有承諾每一位信徒的家人都一定會得救,
[00:24:51.000 --> 00:24:57.000]  他沒有承諾每一位信徒的家人都一定會得救,
[00:24:57.000 --> 00:25:01.000]  這段經文給我們有兩個重要的提醒,
[00:25:01.000 --> 00:25:04.000]  首先當我們遇到苦難的時候,
[00:25:04.000 --> 00:25:09.000]  我們要記得上帝是使萬事都互相效力,
[00:25:09.000 --> 00:25:13.000]  叫愛上帝的人,就是他按照自己的旨意呼召的人,
[00:25:13.000 --> 00:25:16.000]  都得益存。
[00:25:16.000 --> 00:25:21.000]  保羅和西拉雖然無辜地受了疲欲之苦,
[00:25:21.000 --> 00:25:26.000]  但玉卒全家都得救了,
[00:25:26.000 --> 00:25:32.000]  起碼我估計最少有三四個人得救,
[00:25:32.000 --> 00:25:34.000]  如果我受了一點苦,
[00:25:34.000 --> 00:25:38.000]  可以令三四個人得救,不用落地獄的話,
[00:25:38.000 --> 00:25:40.000]  我願意。
[00:25:40.000 --> 00:25:46.000]  我鼓勵大家要重視別人的靈魂,
[00:25:46.000 --> 00:25:52.000]  我們不能夠明知道別人要落地獄,
[00:25:52.000 --> 00:25:56.000]  我們都見死不救,
[00:25:56.000 --> 00:26:03.000]  因此我們一定要盡力向別人傳福音。
[00:26:03.000 --> 00:26:09.000]  第二個提醒就是我們一定要向家人傳福音,
[00:26:09.000 --> 00:26:15.000]  而向家人傳福音最大的困難是什麼呢?
[00:26:15.000 --> 00:26:19.000]  最大的困難是什麼呢?
[00:26:19.000 --> 00:26:25.000]  根據我自己多年的經驗告訴我,
[00:26:25.000 --> 00:26:30.000]  最大的困難是我們自己行為的見證,
[00:26:30.000 --> 00:26:35.000]  不是講福音,講福音很容易,
[00:26:35.000 --> 00:26:42.000]  但如果我們自己的生活行為沒有好的見證,
[00:26:42.000 --> 00:26:45.000]  家人是看得一清二楚的,
[00:26:45.000 --> 00:26:51.000]  家人是最知道我們的行為的,
[00:26:51.000 --> 00:26:56.000]  我們就會成為他們不信福音的藉口,
[00:26:56.000 --> 00:27:01.000]  成為了家人的絆腳石,
[00:27:01.000 --> 00:27:06.000]  所以我鼓勵大家不要單單行道,
[00:27:06.000 --> 00:27:10.000]  不要單單聽道,一定要行道,
[00:27:10.000 --> 00:27:16.000]  從家裡面開始,從家裡面開始行道,
[00:27:16.000 --> 00:27:20.000]  我們求上帝恩待我們的家人,
[00:27:20.000 --> 00:27:22.000]  讓他們可以得救。
[00:27:22.000 --> 00:27:27.000]  我們一同祈禱,慈悲仁愛的天父,
[00:27:27.000 --> 00:27:31.000]  我們感謝祢揀選我們成為祢的兒女,
