
[00:00:00.000 --> 00:00:03.000]  多謝你們的鼓勵
[00:01:47.000 --> 00:01:49.000]  凡是懂得字的
[00:01:49.000 --> 00:01:51.000]  凡是有聲音的
[00:01:51.000 --> 00:01:54.000]  我們不要說他們讀不就行了
[00:01:54.000 --> 00:01:55.000]  不要這樣
[00:01:55.000 --> 00:01:57.000]  我們大家一起
[00:01:57.000 --> 00:01:59.000]  大大聲
[00:01:59.000 --> 00:02:01.000]  齊齊整整的
[00:02:01.000 --> 00:02:03.000]  很有精神的
[00:02:03.000 --> 00:02:05.000]  將神的話讀出來
[00:02:05.000 --> 00:02:07.000]  藏在心中
[00:02:07.000 --> 00:02:08.000]  我們一起讀
[00:02:08.000 --> 00:02:10.000]  一二三
[00:02:26.000 --> 00:02:29.000]  基督的靈魂發揮
[00:02:29.000 --> 00:02:32.000]  我們就要放滿西亞
[00:02:32.000 --> 00:02:34.000]  阿路達和夏威夷
[00:02:34.000 --> 00:02:38.000]  在這間有意象現地的婆羅
[00:02:38.000 --> 00:02:40.000]  有人放馬戲盾
[00:02:40.000 --> 00:02:42.000]  人們擔心和擔心
[00:02:42.000 --> 00:02:45.000]  請你放馬戲盾
[00:02:45.000 --> 00:02:47.000]  來幫助我們
[00:02:47.000 --> 00:02:50.000]  婆羅希望見這意象
[00:02:50.000 --> 00:02:53.000]  我們隨即上了馬戲盾去
[00:02:53.000 --> 00:02:56.000]  以為上帝照顧好全部人
[00:02:56.000 --> 00:02:58.000]  下了馬戲盾去
[00:02:58.000 --> 00:03:01.000]  這段聖經
[00:03:01.000 --> 00:03:04.000]  相信大家都很熟悉
[00:03:04.000 --> 00:03:07.000]  但是今天我願意
[00:03:07.000 --> 00:03:09.000]  再一次提出來
[00:03:09.000 --> 00:03:13.000]  給大家一起思想
[00:03:13.000 --> 00:03:17.000]  一起藏在心裡
[00:03:17.000 --> 00:03:22.000]  給我們有一個激勵
[00:03:23.000 --> 00:03:25.000]  好像堡壘一樣
[00:03:25.000 --> 00:03:28.000]  等候天父
[00:03:28.000 --> 00:03:30.000]  給我們有一個
[00:03:30.000 --> 00:03:33.000]  嶄新的意象
[00:03:33.000 --> 00:03:36.000]  意象
[00:03:36.000 --> 00:03:38.000]  英文很清楚
[00:03:38.000 --> 00:03:41.000]  比較平實一點
[00:03:41.000 --> 00:03:43.000]  就是vision
[00:03:43.000 --> 00:03:45.000]  就是看見
[00:03:45.000 --> 00:03:48.000]  什麼叫做意象呢?
[00:03:48.000 --> 00:03:50.000]  不是奇奇怪怪的事
[00:03:51.000 --> 00:03:53.000]  是英文很清楚
[00:03:53.000 --> 00:03:55.000]  是vision
[00:03:55.000 --> 00:03:57.000]  看得清楚
[00:03:57.000 --> 00:04:00.000]  求天父給我們
[00:04:00.000 --> 00:04:03.000]  看得清楚
[00:04:03.000 --> 00:04:07.000]  才會有一個新的意象
[00:04:07.000 --> 00:04:13.000]  這是《說徒行傳》第十六章的話
[00:04:13.000 --> 00:04:14.000]  剛才我提到
[00:04:14.000 --> 00:04:16.000]  「真言」
[00:04:16.000 --> 00:04:18.000]  還有一句話
[00:04:18.000 --> 00:04:21.000]  也是我們的主題經文
[00:04:21.000 --> 00:04:26.000]  我相信在銀幕上都打了出來
[00:04:26.000 --> 00:04:28.000]  我們一起再讀
[00:04:28.000 --> 00:04:30.000]  一二三
[00:04:30.000 --> 00:04:32.000]  沒有意象
[00:04:32.000 --> 00:04:34.000]  民就放肆
[00:04:34.000 --> 00:04:50.000]  (國語)
[00:04:50.000 --> 00:04:52.000]  多謝大家
[00:04:52.000 --> 00:04:56.000]  前面一半是聖經的說話
[00:04:56.000 --> 00:05:01.000]  後面那兩句就是我的說話
[00:05:01.000 --> 00:05:04.000]  當然不同
[00:05:04.000 --> 00:05:07.000]  不過意思是相同的
[00:05:07.000 --> 00:05:10.000]  我們教會是闊太教會
[00:05:10.000 --> 00:05:12.000]  非常好
[00:05:12.000 --> 00:05:14.000]  是名人教會
[00:05:14.000 --> 00:05:15.000]  非常好
[00:05:15.000 --> 00:05:17.000]  是高官教會
[00:05:17.000 --> 00:05:18.000]  非常好
[00:05:18.000 --> 00:05:20.000]  是明星教會
[00:05:20.000 --> 00:05:22.000]  非常好
[00:05:22.000 --> 00:05:24.000]  但最好的
[00:05:24.000 --> 00:05:27.000]  是教會有意象
[00:05:27.000 --> 00:05:30.000]  有中文牧師
[00:05:30.000 --> 00:05:32.000]  做主任牧師
[00:05:32.000 --> 00:05:33.000]  很好
[00:05:33.000 --> 00:05:36.000]  有林牧師做主任牧師
[00:05:36.000 --> 00:05:37.000]  很好
[00:05:37.000 --> 00:05:42.000]  最重要是大家與牧師同工
[00:05:42.000 --> 00:05:44.000]  全體執事
[00:05:44.000 --> 00:05:46.000]  全體弟兄姊妹
[00:05:46.000 --> 00:05:50.000]  都能夠看得清楚
[00:05:50.000 --> 00:05:52.000]  看見神
[00:05:52.000 --> 00:05:56.000]  要我們教會所做的事
[00:05:56.000 --> 00:06:03.000]  立志等候天父給我們有新的意象
[00:06:03.000 --> 00:06:07.000]  保羅有很多舊的意象
[00:06:07.000 --> 00:06:11.000]  我們大家又來看一看聖經的奇在
[00:06:11.000 --> 00:06:12.000]  第一
[00:06:12.000 --> 00:06:15.000]  保羅有個人報道
[00:06:15.000 --> 00:06:18.000]  領人歸主的意象
[00:06:18.000 --> 00:06:21.000]  我們一起讀《說徒行傳》的話
[00:06:21.000 --> 00:06:23.000]  一二三
[00:06:23.000 --> 00:06:39.000]  (翻譯)
[00:06:39.000 --> 00:06:42.000]  保羅有意象
[00:06:42.000 --> 00:06:44.000]  好像還未讀完
[00:06:44.000 --> 00:06:46.000]  繼續讀
[00:06:46.000 --> 00:07:02.000]  (翻譯)
[00:07:02.000 --> 00:07:04.000]  保羅信耶穌
[00:07:04.000 --> 00:07:11.000]  很快就看見
[00:07:11.000 --> 00:07:14.000]  看得很清楚
[00:07:14.000 --> 00:07:16.000]  有一個意象
[00:07:16.000 --> 00:07:19.000]  他要領人歸主
[00:07:19.000 --> 00:07:21.000]  個人報道
[00:07:21.000 --> 00:07:24.000]  講到個人報道
[00:07:24.000 --> 00:07:28.000]  我就請大家留心
[00:07:28.000 --> 00:07:30.000]  《約翰福音》第一章
[00:07:30.000 --> 00:07:35.000]  安特烈帶他的親人信耶穌
[00:07:35.000 --> 00:07:37.000]  《約翰福音》第六章
[00:07:37.000 --> 00:07:41.000]  安特烈帶領一個少年人
[00:07:41.000 --> 00:07:43.000]  不但信耶穌
[00:07:43.000 --> 00:07:47.000]  並且奉獻五餅二魚
[00:07:47.000 --> 00:07:51.000]  成為一個神蹟
[00:07:51.000 --> 00:07:57.000]  吃飽五千個會眾
[00:07:57.000 --> 00:08:01.000]  四本福音都加以記載
[00:08:01.000 --> 00:08:04.000]  安特烈更加重要
[00:08:04.000 --> 00:08:07.000]  在《約翰福音》十二章
[00:08:07.000 --> 00:08:14.000]  帶領知識份子當時的希利尼人
[00:08:14.000 --> 00:08:17.000]  是高級知識份子
[00:08:17.000 --> 00:08:19.000]  信耶穌
[00:08:19.000 --> 00:08:22.000]  安特烈沒甚麼才幹
[00:08:22.000 --> 00:08:25.000]  沒甚麼學問
[00:08:25.000 --> 00:08:28.000]  耶穌基督有十二個門徒
[00:08:28.000 --> 00:08:31.000]  其中有兩對弟兄
[00:08:31.000 --> 00:08:33.000]  四個人
[00:08:33.000 --> 00:08:36.000]  主耶穌好像很偏心
[00:08:36.000 --> 00:08:38.000]  有甚麼大事
[00:08:38.000 --> 00:08:41.000]  就帶領兩對弟兄
[00:08:41.000 --> 00:08:46.000]  四個人當中的三個一起去
[00:08:46.000 --> 00:08:51.000]  好像扔下安特烈
[00:08:51.000 --> 00:08:55.000]  好像他沒甚麼用
[00:08:55.000 --> 00:09:02.000]  在主眼中好像看來沒用
[00:09:02.000 --> 00:09:07.000]  但是他雖然沒甚麼才幹
[00:09:07.000 --> 00:09:08.000]  沒甚麼學問
[00:09:08.000 --> 00:09:11.000]  但是他好像保羅一樣
[00:09:11.000 --> 00:09:15.000]  有一個個人步道
[00:09:15.000 --> 00:09:18.000]  令人歸主的意象
[00:09:18.000 --> 00:09:21.000]  他帶親人信耶穌
[00:09:21.000 --> 00:09:24.000]  帶少年人信耶穌
[00:09:24.000 --> 00:09:29.000]  帶高級知識份子信耶穌
[00:09:29.000 --> 00:09:34.000]  好像保羅堅持令人歸主
[00:09:34.000 --> 00:09:37.000]  求主帶領我們
[00:09:37.000 --> 00:09:40.000]  港福堂每一位弟兄
[00:09:40.000 --> 00:09:42.000]  每一位姐妹
[00:09:42.000 --> 00:09:48.000]  都有令人歸主個人步道
[00:09:48.000 --> 00:09:50.000]  好像安特烈
[00:09:50.000 --> 00:09:53.000]  好像保羅一樣
[00:09:53.000 --> 00:09:59.000]  令人歸主個人步道的意象
[00:09:59.000 --> 00:10:01.000]  實行出來
[00:10:01.000 --> 00:10:05.000]  得著斬身的意象實行出來
[00:10:05.000 --> 00:10:08.000]  保羅不但有個人步道
[00:10:08.000 --> 00:10:10.000]  令人歸主的意象
[00:10:10.000 --> 00:10:12.000]  他還有第二個意象
[00:10:12.000 --> 00:10:15.000]  請大家一起讀第二段經文
[00:10:15.000 --> 00:10:17.000]  一、二、三
[00:10:17.000 --> 00:10:39.000]  (國語)
[00:10:39.000 --> 00:10:41.000]  親愛的弟兄姊妹
[00:10:41.000 --> 00:10:44.000]  我們一信耶穌
[00:10:44.000 --> 00:10:49.000]  就要看見個人步道
[00:10:49.000 --> 00:10:51.000]  令人歸主的意象
[00:10:51.000 --> 00:10:53.000]  好像保羅一樣
[00:10:53.000 --> 00:10:55.000]  但是不夠的
[00:10:55.000 --> 00:10:57.000]  第二
[00:10:57.000 --> 00:11:01.000]  是要有已預備自己的意象
[00:11:01.000 --> 00:11:07.000]  如果你沒有看見自己的缺乏
[00:11:07.000 --> 00:11:10.000]  沒有看見自己的軟弱
[00:11:10.000 --> 00:11:15.000]  沒有看見自己的無知
[00:11:15.000 --> 00:11:17.000]  以為自己很厲害
[00:11:17.000 --> 00:11:19.000]  有學問有才幹
[00:11:19.000 --> 00:11:21.000]  於是信耶穌之後
[00:11:21.000 --> 00:11:24.000]  令人歸主為主工作
[00:11:24.000 --> 00:11:26.000]  又靠著自己
[00:11:26.000 --> 00:11:28.000]  你就失敗
[00:11:28.000 --> 00:11:33.000]  在這裡加拿大書的記載
[00:11:33.000 --> 00:11:35.000]  有一句話很特別
[00:11:35.000 --> 00:11:40.000]  保羅去阿拉伯的曠野
[00:11:40.000 --> 00:11:42.000]  做什麼呢?
[00:11:42.000 --> 00:11:46.000]  在這裡專心研究舊約聖經
[00:11:46.000 --> 00:11:49.000]  在那裡專心祈禱
[00:11:49.000 --> 00:11:53.000]  預備自己
[00:11:53.000 --> 00:11:55.000]  是別人幫助
[00:11:55.000 --> 00:11:57.000]  又要靠自己
[00:11:57.000 --> 00:12:00.000]  專心研究聖經
[00:12:00.000 --> 00:12:03.000]  專心祈禱
[00:12:03.000 --> 00:12:05.000]  預備自己
[00:12:05.000 --> 00:12:07.000]  求主帶領你和我
[00:12:07.000 --> 00:12:13.000]  不但有令人歸主個人步道的意象
[00:12:13.000 --> 00:12:16.000]  更加要好好參加主一學
[00:12:16.000 --> 00:12:18.000]  參加禪經班
[00:12:18.000 --> 00:12:20.000]  專心研究聖經
[00:12:20.000 --> 00:12:23.000]  專心祈禱
[00:12:23.000 --> 00:12:25.000]  預備自己
[00:12:25.000 --> 00:12:31.000]  在屬靈的知識品格上都有進步
[00:12:31.000 --> 00:12:35.000]  然後可以被主更大使用
[00:12:35.000 --> 00:12:39.000]  保羅不但有個人步道
[00:12:39.000 --> 00:12:41.000]  令人歸主的意象
[00:12:41.000 --> 00:12:44.000]  不但有預備自己的意象
[00:12:44.000 --> 00:12:45.000]  第三
[00:12:45.000 --> 00:12:51.000]  他更加有教會侍奉的意象
[00:12:51.000 --> 00:12:55.000]  在教會徒心侍奉
[00:12:55.000 --> 00:12:59.000]  我們一起讀第三段聖經
[00:12:59.000 --> 00:13:09.000]  看看保羅如何由一個單身、孤獨、一個人做工
[00:13:09.000 --> 00:13:14.000]  改變看見教會的意象
[00:13:14.000 --> 00:13:16.000]  投入教會
[00:13:16.000 --> 00:13:19.000]  一起同心共作
[00:13:19.000 --> 00:13:22.000]  一起將聖經的話讀出來
[00:13:22.000 --> 00:13:24.000]  一、二、三
[00:13:24.000 --> 00:13:53.000]  保羅本來在他的鄉下
[00:13:53.000 --> 00:13:59.000]  大素單獨為主工作
[00:13:59.000 --> 00:14:01.000]  很好
[00:14:01.000 --> 00:14:04.000]  基督徒信耶穌之後
[00:14:04.000 --> 00:14:07.000]  各人性格不同
[00:14:07.000 --> 00:14:10.000]  有些人喜歡自己做工
[00:14:10.000 --> 00:14:13.000]  不喜歡與人同工
[00:14:13.000 --> 00:14:15.000]  因為與人同工
[00:14:15.000 --> 00:14:18.000]  有很多不便的地方
[00:14:18.000 --> 00:14:24.000]  教會裏面男女老幼很有學問的也有
[00:14:24.000 --> 00:14:28.000]  沒有學識、沒有讀書的也有
[00:14:28.000 --> 00:14:32.000]  但是你和我要學習
[00:14:32.000 --> 00:14:38.000]  在教會裏面同心合意為主工作
[00:14:38.000 --> 00:14:41.000]  你有了教會的意象
[00:14:41.000 --> 00:14:45.000]  你屬靈的生命就會成熟
[00:14:45.000 --> 00:14:49.000]  特別是你讀肥納比書第二章
[00:14:49.000 --> 00:14:52.000]  與弟兄姊妹同心
[00:14:52.000 --> 00:14:56.000]  如何與弟兄姊妹同心工作呢?
[00:14:56.000 --> 00:14:59.000]  以基督的心為心
[00:14:59.000 --> 00:15:05.000]  基督的心是有七重的鋼碑
[00:15:05.000 --> 00:15:08.000]  很感謝天父
[00:15:08.000 --> 00:15:10.000]  天父帶領我們
[00:15:10.000 --> 00:15:14.000]  有闊太、有名人、有高官
[00:15:14.000 --> 00:15:16.000]  還有明星
[00:15:16.000 --> 00:15:21.000]  我們都能夠謙卑自己
[00:15:21.000 --> 00:15:23.000]  好像本來一樣
[00:15:23.000 --> 00:15:30.000]  與教會弟兄姊妹同心合意為主工作
[00:15:30.000 --> 00:15:37.000]  然後教會的弟兄姊妹就被稱為基督徒
[00:15:37.000 --> 00:15:41.000]  基督徒在原文希臘文意思
[00:15:41.000 --> 00:15:44.000]  就是小基督
[00:15:44.000 --> 00:15:53.000]  人們看見我們基督徒所表現出來的好行為
[00:15:53.000 --> 00:15:57.000]  就會將榮耀歸給天父
[00:15:57.000 --> 00:16:01.000]  保羅不但有這三種的意象
[00:16:01.000 --> 00:16:04.000]  保羅還有第四種的意象
[00:16:04.000 --> 00:16:06.000]  是你和我都已經有的
[00:16:06.000 --> 00:16:11.000]  我們看第四個就是猜拳的意象
[00:16:11.000 --> 00:16:16.000]  要將福音傳遍普天之下
[00:16:16.000 --> 00:16:20.000]  我們一起同心讀第四段聖經
[00:16:20.000 --> 00:16:22.000]  一二三
[00:16:36.000 --> 00:16:54.000]  (福音書)
[00:16:54.000 --> 00:16:58.000]  我們香港在九龍那邊
[00:16:58.000 --> 00:17:03.000]  就有一個叫做恩福教會
[00:17:03.000 --> 00:17:06.000]  很興旺
[00:17:06.000 --> 00:17:10.000]  香港這邊有一個廣福教會
[00:17:10.000 --> 00:17:12.000]  又很興旺
[00:17:12.000 --> 00:17:13.000]  好不好呢
[00:17:13.000 --> 00:17:14.000]  好
[00:17:14.000 --> 00:17:16.000]  教會興旺
[00:17:16.000 --> 00:17:18.000]  人數增加
[00:17:18.000 --> 00:17:21.000]  做禮拜的次數又增加
[00:17:21.000 --> 00:17:25.000]  一堂兩堂三堂四堂的崇拜
[00:17:25.000 --> 00:17:27.000]  感謝主
[00:17:27.000 --> 00:17:29.000]  非常好
[00:17:29.000 --> 00:17:34.000]  但是不能夠獨善其身
[00:17:34.000 --> 00:17:36.000]  一個教會
[00:17:36.000 --> 00:17:41.000]  若果沒有福音傳遍天下
[00:17:41.000 --> 00:17:44.000]  好像剛才林牧師所講的
[00:17:44.000 --> 00:17:51.000]  我們要維持廣福所已經看見的意象
[00:17:51.000 --> 00:17:56.000]  就是要將福音傳遍普天之下
[00:17:56.000 --> 00:18:01.000]  怎樣將福音傳遍普天之下呢
[00:18:01.000 --> 00:18:07.000]  要有一個普世差傳的意象
[00:18:07.000 --> 00:18:10.000]  感謝天父
[00:18:10.000 --> 00:18:15.000]  華人教會二百年來
[00:18:15.000 --> 00:18:22.000]  自從第一個宣教士來到中國傳道
[00:18:22.000 --> 00:18:25.000]  那時候沒有人信耶穌
[00:18:25.000 --> 00:18:27.000]  中國沒有人信耶穌
[00:18:27.000 --> 00:18:30.000]  中國沒有福音
[00:18:30.000 --> 00:18:35.000]  英國人都不是全部信耶穌的
[00:18:35.000 --> 00:18:42.000]  但是他們英國教會看見差傳的意象
[00:18:42.000 --> 00:18:48.000]  就第一次派宣教士來到中國傳道
[00:18:48.000 --> 00:18:55.000]  就是馬利遜牧師和他的妻子來到中國
[00:18:55.000 --> 00:18:57.000]  感謝天父
[00:18:57.000 --> 00:18:59.000]  他去到廣州
[00:18:59.000 --> 00:19:06.000]  康熙皇帝禁止傳教的命令仍然存在
[00:19:06.000 --> 00:19:10.000]  他的聖旨沒有人敢反對
[00:19:10.000 --> 00:19:14.000]  所以在廣州被人趕
[00:19:14.000 --> 00:19:18.000]  馬利遜牧師被趕到澳門
[00:19:18.000 --> 00:19:26.000]  澳門天主教政府又趕他去到馬來亞的馬六甲
[00:19:26.000 --> 00:19:31.000]  然後在馬六甲他專心傳道
[00:19:31.000 --> 00:19:41.000]  出版第一本歷史上第一本華文中文新教約傳書
[00:19:41.000 --> 00:19:48.000]  又出版歷史上第一本中文華文的雜誌
[00:19:48.000 --> 00:19:53.000]  我們中文博大精深
[00:19:53.000 --> 00:19:55.000]  很廣闊
[00:19:55.000 --> 00:19:57.000]  但是很可惜
[00:19:57.000 --> 00:20:04.000]  中文的出版沒有雜誌的形式
[00:20:04.000 --> 00:20:13.000]  馬利遜牧師在馬六甲出版第一本華文的雜誌
[00:20:13.000 --> 00:20:22.000]  然後又建立第一間現代化的學校
[00:20:22.000 --> 00:20:24.000]  就是英華
[00:20:24.000 --> 00:20:26.000]  English Chinese School
[00:20:26.000 --> 00:20:30.000]  如果你是男英華畢業的
[00:20:30.000 --> 00:20:33.000]  或者女英華畢業的
[00:20:33.000 --> 00:20:36.000]  你們就看看你的校刊
[00:20:36.000 --> 00:20:38.000]  看看你的校史
[00:20:38.000 --> 00:20:43.000]  香港的男英華、女英華
[00:20:43.000 --> 00:20:47.000]  以前是在馬六甲開始
[00:20:47.000 --> 00:20:53.000]  是第一個英國宣教士
[00:20:53.000 --> 00:20:59.000]  是第一個外國宣教士來中國傳道
[00:20:59.000 --> 00:21:13.000]  然後英美、歐美很多宣教士來中國去全世界傳道
[00:21:13.000 --> 00:21:16.000]  但是華人教會沒有
[00:21:16.000 --> 00:21:23.000]  我自私在本地開報道所
[00:21:23.000 --> 00:21:32.000]  但是差派宣教士去到普世傳揚福音沒有
[00:21:32.000 --> 00:21:34.000]  但是感謝天父
[00:21:34.000 --> 00:21:37.000]  由1976年開始
[00:21:37.000 --> 00:21:42.000]  華人教會踏入一個新的階段
[00:21:42.000 --> 00:21:46.000]  差傳的時代
[00:21:46.000 --> 00:21:50.000]  差派華人的宣教士
[00:21:50.000 --> 00:21:53.000]  去到全世界傳福音
[00:21:53.000 --> 00:22:00.000]  現在一共有五千個華人宣教士
[00:22:00.000 --> 00:22:03.000]  去到全世界傳福音
[00:22:03.000 --> 00:22:08.000]  專職的、大職的一共五千個
[00:22:08.000 --> 00:22:17.000]  另外每年有一萬個短宣隊員
[00:22:17.000 --> 00:22:25.000]  然後每年有十萬個基督徒奉獻金錢、奉獻祈禱
[00:22:25.000 --> 00:22:30.000]  要將福音傳遍普天之下
[00:22:30.000 --> 00:22:37.000]  保羅帶領安提亞教會
[00:22:37.000 --> 00:22:40.000]  安提亞教會
[00:22:40.000 --> 00:22:50.000]  還傳道、牧師、童工、執事、評信徒、領袖、弟兄姊妹
[00:22:50.000 --> 00:22:55.000]  一齊都有差傳的意象
[00:22:55.000 --> 00:22:59.000]  於是組織歷史上第一個差會
[00:22:59.000 --> 00:23:04.000]  由差派歷史上第一批宣教士
[00:23:04.000 --> 00:23:08.000]  就是保羅和巴拿巴
[00:23:08.000 --> 00:23:15.000]  出去將福音傳遍普天之下
[00:23:15.000 --> 00:23:20.000]  我的時間安排得不是很好
[00:23:20.000 --> 00:23:25.000]  前面講的囉嗦一點
[00:23:25.000 --> 00:23:32.000]  但是我都願意用短短的時間請大家看見
[00:23:32.000 --> 00:23:38.000]  保羅不但有四種舊的意象
[00:23:38.000 --> 00:23:46.000]  報道意象、預備意象、教會意象、差傳意象
[00:23:46.000 --> 00:23:54.000]  並且保羅等候、立志等候一個嶄新的意象
[00:23:54.000 --> 00:24:02.000]  今日吳牧師帶領你們教會二十年
[00:24:02.000 --> 00:24:06.000]  做了二十年都有點疲倦了
[00:24:06.000 --> 00:24:10.000]  現在又有林牧師
[00:24:10.000 --> 00:24:14.000]  林牧師和吳牧師一樣好
[00:24:14.000 --> 00:24:20.000]  要帶領教會有全福音
[00:24:20.000 --> 00:24:27.000]  預備自己教會同心、教會興旺
[00:24:27.000 --> 00:24:29.000]  並且做差傳事供
[00:24:29.000 --> 00:24:33.000]  並且又有新的意象
[00:24:33.000 --> 00:24:35.000]  我們讀最後一段經文
[00:24:35.000 --> 00:24:37.000]  剛才讀過了
[00:24:37.000 --> 00:24:39.000]  現在再讀一次
[00:24:39.000 --> 00:24:42.000]  就是《司徒行傳》十六章
[00:24:42.000 --> 00:24:46.000]  《馬其頓人的意象》
[00:24:46.000 --> 00:24:50.000]  我們一齊看斬新的意象
[00:24:50.000 --> 00:24:51.000]  一齊讀
[00:24:51.000 --> 00:24:52.000]  一、二、三
[00:25:16.000 --> 00:25:39.000]  斬新的意象是怎樣來的呢?
[00:25:39.000 --> 00:25:42.000]  這段聖經我們都讀過
[00:25:42.000 --> 00:25:45.000]  並且讀得很熟
[00:25:45.000 --> 00:25:47.000]  但是你要留心
[00:25:47.000 --> 00:25:51.000]  有三個不同的解釋
[00:25:51.000 --> 00:25:57.000]  這段聖經有三個不同的解釋
[00:25:57.000 --> 00:26:01.000]  第一個解釋是普通的解釋
[00:26:01.000 --> 00:26:04.000]  那裡說「在夜間」
[00:26:04.000 --> 00:26:06.000]  保羅看見一個意象
[00:26:06.000 --> 00:26:09.000]  「在夜間」
[00:26:09.000 --> 00:26:12.000]  所以我們就會想像
[00:26:12.000 --> 00:26:15.000]  「在夜間」保羅祈禱、祈禱
[00:26:15.000 --> 00:26:18.000]  祈禱到很晚了
[00:26:18.000 --> 00:26:21.000]  忽然間看見大光
[00:26:21.000 --> 00:26:25.000]  大光裡面有個馬其頓人對他說
[00:26:25.000 --> 00:26:32.000]  「保羅、保羅請你過來馬其頓幫助我們」
[00:26:32.000 --> 00:26:36.000]  看見這個神跡的意象
[00:26:36.000 --> 00:26:38.000]  或者「在夜間」
[00:26:38.000 --> 00:26:42.000]  保羅睡覺睡得很熟
[00:26:42.000 --> 00:26:43.000]  做一個夢
[00:26:43.000 --> 00:26:47.000]  在夢中看見有個馬其頓人
[00:26:47.000 --> 00:26:51.000]  這個馬其頓人多數都用男低音
[00:26:51.000 --> 00:26:53.000]  不會男高音的
[00:26:53.000 --> 00:27:02.000]  「保羅、保羅請你過來幫助我們」
[00:27:02.000 --> 00:27:05.000]  有一個神跡的意象
[00:27:05.000 --> 00:27:10.000]  就決定離開小亞細亞
[00:27:10.000 --> 00:27:12.000]  離開特羅亞
[00:27:12.000 --> 00:27:15.000]  去到馬其頓傳福音
[00:27:15.000 --> 00:27:18.000]  將福音傳到歐洲
[00:27:18.000 --> 00:27:21.000]  這個解釋很可能
[00:27:21.000 --> 00:27:25.000]  但是有另外一些聖經學者
[00:27:25.000 --> 00:27:27.000]  很尊重聖經的
[00:27:27.000 --> 00:27:31.000]  他說不要太多想像
[00:27:31.000 --> 00:27:36.000]  聖經這一段《書徒行傳》十六章
[00:27:36.000 --> 00:27:39.000]  沒有說到是神跡
[00:27:39.000 --> 00:27:41.000]  沒有說是神跡
[00:27:41.000 --> 00:27:45.000]  唯一是神跡就是「在夜間」三個字
[00:27:45.000 --> 00:27:49.000]  三個字「在夜間」都不一定是神跡
[00:27:49.000 --> 00:27:53.000]  所以第二種的解釋
[00:27:53.000 --> 00:27:57.000]  忠心對聖經的解釋
[00:27:57.000 --> 00:28:05.000]  忠心聖經表面的意義
[00:28:05.000 --> 00:28:11.000]  是保羅心裏看得很清楚
[00:28:11.000 --> 00:28:15.000]  一個vision看得很清楚
[00:28:15.000 --> 00:28:20.000]  心裏看見一個馬其頓人對他說話
[00:28:20.000 --> 00:28:24.000]  是一個自然的意象
[00:28:24.000 --> 00:28:32.000]  我一生沒有看見過神跡的意象
[00:28:32.000 --> 00:28:37.000]  但我相信我是一個有意象的人
[00:28:37.000 --> 00:28:40.000]  很多偉大的牧師
[00:28:40.000 --> 00:28:43.000]  他都沒有看見過神跡
[00:28:43.000 --> 00:28:46.000]  戴德生沒有看見神跡
[00:28:46.000 --> 00:28:50.000]  其他很多牧師都沒有看見神跡
[00:28:50.000 --> 00:28:54.000]  他們一樣看見意象
[00:28:54.000 --> 00:28:56.000]  所以第二個解釋
[00:28:56.000 --> 00:29:01.000]  是保羅心中看得很清楚
[00:29:01.000 --> 00:29:05.000]  有一個vision看見意象
