
[00:00:00.000 --> 00:00:01.320]  頂住梅平安
[00:01:54.080 --> 00:01:56.200]  我們的祖宗雅各
[00:01:56.200 --> 00:01:58.000]  將這口井留給我們
[00:01:58.000 --> 00:02:00.600]  祂自己和兒子和生畜
[00:02:00.600 --> 00:02:02.800]  亦都飲這個井裏面的水
[00:02:02.800 --> 00:02:04.840]  難道你還大過祂嗎?
[00:02:04.840 --> 00:02:07.320]  凡飲這些水的
[00:02:07.320 --> 00:02:08.720]  還會再渴
[00:02:08.720 --> 00:02:11.440]  人如果飲我給他的水
[00:02:11.440 --> 00:02:12.600]  就永遠不渴
[00:02:12.600 --> 00:02:14.320]  我所賜的水
[00:02:14.320 --> 00:02:16.720]  要在他裏頭成為泉源
[00:02:16.720 --> 00:02:18.440]  直湧到永生
[00:02:18.440 --> 00:02:19.840]  先生
[00:02:19.840 --> 00:02:21.920]  請將這個水賜給我
[00:02:21.920 --> 00:02:23.160]  叫我不渴
[00:02:23.160 --> 00:02:25.440]  亦都不用來到這麼遠打水
[00:02:26.520 --> 00:02:28.600]  你去叫你的丈夫來
[00:02:28.600 --> 00:02:30.040]  我沒有丈夫
[00:02:30.040 --> 00:02:31.960]  你說你沒有丈夫
[00:02:31.960 --> 00:02:33.040]  沒錯
[00:02:33.040 --> 00:02:35.040]  你已經有五個丈夫了
[00:02:35.040 --> 00:02:38.200]  並且你現在有的
[00:02:38.200 --> 00:02:39.640]  不是你的丈夫
[00:02:39.640 --> 00:02:41.160]  這句說話是真的
[00:02:41.160 --> 00:02:43.000]  先生
[00:02:43.000 --> 00:02:44.960]  我看得出你是先知
[00:02:44.960 --> 00:02:48.000]  我們的祖宗在這個山上禮拜
[00:02:48.000 --> 00:02:50.560]  你們卻說應當禮拜的地方
[00:02:50.560 --> 00:02:51.960]  是在耶路撒冷
[00:02:51.960 --> 00:02:54.000]  婦人你當信我
[00:02:54.000 --> 00:02:57.200]  事後將到你們拜父不是在這個山上
[00:02:57.200 --> 00:02:59.000]  亦都不是在耶路撒冷
[00:02:59.000 --> 00:03:01.280]  你們所拜的你們不知道
[00:03:01.280 --> 00:03:03.360]  我們所拜的我們知道
[00:03:03.360 --> 00:03:06.160]  因為救恩是從猶太人出來
[00:03:06.160 --> 00:03:08.800]  事後將到如今就是了
[00:03:08.800 --> 00:03:10.640]  真正拜父的
[00:03:10.640 --> 00:03:12.640]  要用心靈和誠實拜祂
[00:03:12.640 --> 00:03:15.120]  因為父要這樣的人拜祂
[00:03:15.120 --> 00:03:16.200]  神是靈
[00:03:16.200 --> 00:03:17.280]  所以拜祂的
[00:03:17.280 --> 00:03:19.880]  必須用心靈和誠實拜祂
[00:03:19.880 --> 00:03:21.920]  我知道尼塞亞
[00:03:22.000 --> 00:03:24.480]  就是我稱為基督的要尼
[00:03:24.480 --> 00:03:27.800]  祂來到必將一切的事都告訴我們
[00:03:27.800 --> 00:03:30.320]  和你說話的就是祂
[00:03:30.320 --> 00:03:34.320]  那個婦人就留下水罐子
[00:03:34.320 --> 00:03:36.120]  往城裏面去
[00:03:36.120 --> 00:03:39.840]  有一段很熟悉的經文
[00:03:39.840 --> 00:03:43.440]  耶穌和撒瑪利亞婦人的一段對話
[00:03:43.440 --> 00:03:45.960]  在當時來說
[00:03:45.960 --> 00:03:47.000]  其實一開始的時候
[00:03:47.000 --> 00:03:49.400]  說到這個故事的描述
[00:03:49.920 --> 00:03:53.560]  主知道法尼塞人聽見祂收門徒比撒瑪利亞人多
[00:03:53.560 --> 00:03:55.600]  其實不是耶穌自己親自施洗
[00:03:55.600 --> 00:03:57.360]  而是門徒去施洗
[00:03:57.360 --> 00:03:59.360]  然後經文就說
[00:03:59.360 --> 00:04:01.840]  耶穌離開了猶太
[00:04:01.840 --> 00:04:03.200]  往加利尼去
[00:04:03.200 --> 00:04:05.200]  必須經過撒瑪利亞
[00:04:05.200 --> 00:04:07.040]  於是來到撒瑪利亞
[00:04:07.040 --> 00:04:08.680]  這座城名叫聚迦
[00:04:08.680 --> 00:04:12.600]  靠近被祂兒子約瑟的那塊地
[00:04:12.600 --> 00:04:13.720]  就是瓦國井
[00:04:13.720 --> 00:04:16.520]  耶穌在這裏走路疲乏
[00:04:16.520 --> 00:04:20.000]  就坐在井旁約在午正
[00:04:20.000 --> 00:04:21.200]  就是下午的時間
[00:04:21.200 --> 00:04:22.480]  正午的時間
[00:04:22.480 --> 00:04:27.640]  聖經說耶穌離開猶太往加利尼
[00:04:27.640 --> 00:04:30.040]  必須經過撒瑪利亞
[00:04:30.040 --> 00:04:32.040]  其實在當時來說
[00:04:32.040 --> 00:04:36.520]  耶穌一般人通常他們走的路
[00:04:36.520 --> 00:04:39.320]  就是由猶太如果要去加利尼
[00:04:39.320 --> 00:04:41.520]  他們如果除非很趕
[00:04:41.520 --> 00:04:42.600]  很急忙的時間
[00:04:42.600 --> 00:04:44.880]  他們會由中間那條線上去
[00:04:44.880 --> 00:04:46.040]  就是藍色那條線
[00:04:46.320 --> 00:04:49.560]  由猶太經過撒瑪利亞去到加利尼
[00:04:49.560 --> 00:04:51.280]  通常他們很趕
[00:04:51.280 --> 00:04:52.400]  他們會走這條路
[00:04:52.400 --> 00:04:54.160]  大概是走三天的路程
[00:04:54.160 --> 00:04:57.800]  但如果一般正宗的猶太人
[00:04:57.800 --> 00:05:01.240]  其實他們和撒瑪利亞人不相往來
[00:05:01.240 --> 00:05:03.520]  他們一般不會取道地走
[00:05:03.520 --> 00:05:07.000]  他們會由耶路撒冷向東走去耶利哥
[00:05:07.000 --> 00:05:08.800]  然後約到耶利哥的時候
[00:05:08.800 --> 00:05:10.920]  再沿路上去加利尼
[00:05:10.920 --> 00:05:13.160]  一般正統的猶太人
[00:05:13.160 --> 00:05:14.400]  他們會選擇這條路
[00:05:14.760 --> 00:05:18.720]  所以當時來說耶穌說他必須經過撒瑪利亞
[00:05:18.720 --> 00:05:20.280]  去走這條路
[00:05:20.280 --> 00:05:22.040]  而經過最佳
[00:05:22.040 --> 00:05:23.560]  其實在當時來說
[00:05:23.560 --> 00:05:25.040]  這個絕對不是必須的
[00:05:25.040 --> 00:05:27.080]  一般來說
[00:05:27.080 --> 00:05:28.320]  如果是正宗的猶太人
[00:05:28.320 --> 00:05:30.280]  他應該是取道向東走
[00:05:30.280 --> 00:05:31.840]  去耶利哥才上加利尼
[00:05:31.840 --> 00:05:33.160]  經過曠野去加利尼
[00:05:33.160 --> 00:05:35.080]  就不會經過撒瑪利亞
[00:05:35.080 --> 00:05:36.560]  所以言下之意
[00:05:36.560 --> 00:05:38.960]  耶穌說他這裡必須經過撒瑪利亞
[00:05:38.960 --> 00:05:40.160]  其實他也很特意
[00:05:40.160 --> 00:05:45.040]  是特意經過最佳這個地方去遇見婦人
[00:05:45.040 --> 00:05:48.560]  其實聖經文裡面說
[00:05:48.560 --> 00:05:51.040]  一開始耶穌用水
[00:05:51.040 --> 00:05:54.040]  去和撒瑪利亞的婦人交談
[00:05:54.040 --> 00:05:56.000]  耶穌和撒瑪利亞的婦人說
[00:05:56.000 --> 00:05:57.200]  「你給我水喝吧」
[00:05:57.200 --> 00:05:59.280]  撒瑪利亞的婦人就說
[00:05:59.280 --> 00:06:01.520]  「你為什麼要問我拿水喝?」
[00:06:01.520 --> 00:06:02.840]  這裡說
[00:06:02.840 --> 00:06:05.640]  原來猶太人和撒瑪利亞人從來都沒有來往
[00:06:05.640 --> 00:06:08.000]  在兩約的時間
[00:06:08.000 --> 00:06:09.600]  就是兩約中間的時間
[00:06:09.600 --> 00:06:12.680]  其實當時猶太人去屠殺撒瑪利亞人
[00:06:12.680 --> 00:06:14.080]  所以對他們來說
[00:06:14.080 --> 00:06:16.000]  在歷史裡面是世仇
[00:06:16.000 --> 00:06:18.400]  所以他們不相往來可以明白
[00:06:18.400 --> 00:06:19.960]  而在這裡耶穌說
[00:06:19.960 --> 00:06:22.520]  他特意去到最佳的地方
[00:06:22.520 --> 00:06:24.520]  遇見撒瑪利亞的婦人
[00:06:24.520 --> 00:06:29.600]  和她說話題是生活裡面最基本所需開始
[00:06:29.600 --> 00:06:31.080]  「你給我水喝吧」
[00:06:31.080 --> 00:06:35.520]  撒瑪利亞人就說
[00:06:35.520 --> 00:06:37.920]  從來不會這樣問我拿水喝
[00:06:38.320 --> 00:06:39.600]  耶穌說如果你知道
[00:06:39.600 --> 00:06:41.360]  問你拿水喝的是誰
[00:06:41.360 --> 00:06:43.160]  你早就求他了
[00:06:43.160 --> 00:06:45.720]  甚至他會給你一些活水
[00:06:45.720 --> 00:06:48.080]  其實原本都是在說水
[00:06:48.080 --> 00:06:51.640]  都是同樣撒瑪利亞的婦人去回應
[00:06:51.640 --> 00:06:53.560]  撒瑪利亞人在午正的時間
[00:06:53.560 --> 00:06:55.240]  就是十二點的時間出來打水
[00:06:55.240 --> 00:06:56.960]  耶穌問他拿水喝
[00:06:56.960 --> 00:07:00.080]  他就說從來都不會有這樣
[00:07:00.080 --> 00:07:03.240]  因為在無論宗族裡面
[00:07:03.240 --> 00:07:05.640]  猶太人和撒瑪利亞人不相往來
[00:07:05.640 --> 00:07:07.560]  男士和女士不相往來
[00:07:07.800 --> 00:07:09.240]  很少會在這樣的場合
[00:07:09.240 --> 00:07:11.000]  單獨去問他拿水喝
[00:07:11.000 --> 00:07:14.520]  所以耶穌說
[00:07:14.520 --> 00:07:16.920]  一早如果你是願意知道
[00:07:16.920 --> 00:07:18.720]  問你拿水那個
[00:07:18.720 --> 00:07:19.480]  你給他水喝
[00:07:19.480 --> 00:07:20.520]  你求他的時候
[00:07:20.520 --> 00:07:21.680]  他會給你活水
[00:07:21.680 --> 00:07:24.080]  其實撒瑪利亞婦人一早就回應
[00:07:24.080 --> 00:07:26.920]  她說我們的祖宗給我們這個雅各井
[00:07:26.920 --> 00:07:29.040]  這個井通常是一百米深
[00:07:29.040 --> 00:07:30.160]  裡面他說
[00:07:30.160 --> 00:07:31.280]  你又沒有打水的器具
[00:07:31.280 --> 00:07:31.800]  井又深
[00:07:31.800 --> 00:07:33.240]  你哪裡有這些活水呢?
[00:07:33.240 --> 00:07:35.080]  你連打水的工具都沒有
[00:07:35.080 --> 00:07:36.680]  你怎樣去有活水呢?
[00:07:37.360 --> 00:07:38.720]  耶穌就很清楚地說
[00:07:38.720 --> 00:07:40.880]  凡是喝這些活水的
[00:07:40.880 --> 00:07:43.160]  永遠都不會再口渴
[00:07:43.160 --> 00:07:45.280]  如果人喝我所賜的水
[00:07:45.280 --> 00:07:46.040]  就永遠不渴
[00:07:46.040 --> 00:07:48.760]  我所賜的水要在他裡面成為泉源
[00:07:48.760 --> 00:07:50.280]  直到永生
[00:07:50.280 --> 00:07:53.880]  婦人就說
[00:07:53.880 --> 00:07:56.080]  那你給我這些水喝吧
[00:07:56.080 --> 00:07:59.760]  叫我喝了就不用那麼遠去打水了
[00:07:59.760 --> 00:08:03.000]  耶穌就馬上和她說
[00:08:03.000 --> 00:08:04.320]  叫你先生也來吧
[00:08:04.800 --> 00:08:08.040]  其實是一個很奇怪的說法
[00:08:08.040 --> 00:08:10.360]  明明在和撒瑪利亞婦人說
[00:08:10.360 --> 00:08:11.440]  你給我水喝吧
[00:08:11.440 --> 00:08:13.040]  撒瑪利亞婦人說
[00:08:13.040 --> 00:08:17.000]  我都不知道你有沒有這些器皿
[00:08:17.000 --> 00:08:17.960]  但如果你有的話
[00:08:17.960 --> 00:08:18.680]  你給我喝吧
[00:08:18.680 --> 00:08:19.600]  給我喝這些水
[00:08:19.600 --> 00:08:20.880]  可以永遠不渴
[00:08:20.880 --> 00:08:22.440]  也可以給我這些水
[00:08:22.440 --> 00:08:23.880]  以至到我能夠在裡面
[00:08:23.880 --> 00:08:25.400]  不用那麼遠去打水
[00:08:25.400 --> 00:08:27.600]  耶穌就馬上和她說
[00:08:27.600 --> 00:08:29.480]  你叫你先生也來吧
[00:08:29.480 --> 00:08:31.480]  婦人就回應
[00:08:31.480 --> 00:08:32.800]  她說我從來都沒有老公
[00:08:33.440 --> 00:08:35.000]  耶穌就說你講的是
[00:08:35.000 --> 00:08:37.200]  這個不是你的先生
[00:08:37.200 --> 00:08:39.000]  現在有的不是你先生
[00:08:39.000 --> 00:08:40.600]  你之前已經有五個先生
[00:08:40.600 --> 00:08:43.760]  聖母解釋其實對這個婦人來說
[00:08:43.760 --> 00:08:46.840]  其實耶穌道出了她生命裡面的經歷
[00:08:46.840 --> 00:08:50.040]  現在有的不是你先生
[00:08:50.040 --> 00:08:51.560]  之前有的
[00:08:51.560 --> 00:08:53.280]  你已經有五個先生
[00:08:53.280 --> 00:08:57.040]  究竟這個婦人在婚姻裡面遇到困難
[00:08:57.040 --> 00:08:58.600]  究竟是喪偶
[00:08:58.600 --> 00:09:00.000]  究竟遇到問題
[00:09:00.000 --> 00:09:01.200]  是她拋棄人
[00:09:01.200 --> 00:09:02.400]  還是被人拋棄
[00:09:02.400 --> 00:09:03.880]  是怎麼樣呢?我們不知道
[00:09:03.880 --> 00:09:06.720]  不過你想想一個婦人面對著
[00:09:06.720 --> 00:09:08.200]  經歷了五段婚姻
[00:09:08.200 --> 00:09:10.840]  在感情上現在來到第六次
[00:09:10.840 --> 00:09:13.040]  或者可能不止第六次
[00:09:13.040 --> 00:09:13.840]  不止第一次
[00:09:13.840 --> 00:09:16.920]  你想想在一個這樣的狀態裡面
[00:09:16.920 --> 00:09:19.240]  其實是一件相當不容易的事
[00:09:19.240 --> 00:09:21.040]  所以她要下午的時間來打水
[00:09:21.040 --> 00:09:24.440]  耶穌和她說
[00:09:24.440 --> 00:09:26.920]  沒錯,你說的現在這個不是你先生
[00:09:26.920 --> 00:09:31.200]  接著那個婦人就馬上好像轉移話題一樣
[00:09:32.720 --> 00:09:33.680]  其實我們看見
[00:09:33.680 --> 00:09:35.440]  那個婦人原本是打水
[00:09:35.440 --> 00:09:37.640]  這個是她基本生命所需
[00:09:37.640 --> 00:09:38.920]  耶穌就和她說
[00:09:38.920 --> 00:09:39.960]  你不單止打水
[00:09:39.960 --> 00:09:42.680]  而且我要給你活水去喝
[00:09:42.680 --> 00:09:45.200]  其實由一個水
[00:09:45.200 --> 00:09:46.360]  一個主題
[00:09:46.360 --> 00:09:47.640]  變成活水
[00:09:47.640 --> 00:09:51.440]  好像今天我們這個時候
[00:09:51.440 --> 00:09:53.680]  面對著疫情的時候
[00:09:53.680 --> 00:09:55.760]  我們每一個人都很關心生命
[00:09:55.760 --> 00:09:57.320]  但更重要
[00:09:57.320 --> 00:10:00.280]  我相信除了我們關心我們肉體的生命
[00:10:00.720 --> 00:10:03.800]  我們更重要關心永恆的生命
[00:10:03.800 --> 00:10:06.560]  在現代面對疫情的時候
[00:10:06.560 --> 00:10:08.240]  在當時來說
[00:10:08.240 --> 00:10:10.240]  他們的基本需要是水
[00:10:10.240 --> 00:10:12.440]  當然今天我們也很需要水
[00:10:12.440 --> 00:10:14.240]  但除了水之外
[00:10:14.240 --> 00:10:15.400]  見到不同的人
[00:10:15.400 --> 00:10:16.520]  四處奔波
[00:10:16.520 --> 00:10:17.520]  四處找糧食
[00:10:17.520 --> 00:10:20.600]  四處找需要的口罩
[00:10:20.600 --> 00:10:25.360]  好像口罩成為現代所需裡面的必需品
[00:10:25.360 --> 00:10:28.240]  都好像成為生命所需
[00:10:29.520 --> 00:10:30.760]  大定姐妹你有沒有想過
[00:10:30.760 --> 00:10:33.840]  口罩其實基本上是一次性
[00:10:33.840 --> 00:10:35.400]  用完就失效
[00:10:35.400 --> 00:10:38.120]  口罩用完一次就沒有了
[00:10:38.120 --> 00:10:39.880]  其實好像我們基本所需
[00:10:39.880 --> 00:10:42.040]  但口罩用完一次就沒有
[00:10:42.040 --> 00:10:43.840]  當然我們很重要
[00:10:43.840 --> 00:10:45.560]  有時我們關心其他人的時候
[00:10:45.560 --> 00:10:48.120]  我們將我們的口罩和人去分享
[00:10:48.120 --> 00:10:49.920]  大定姐妹有沒有想過
[00:10:49.920 --> 00:10:52.840]  當你用口罩和人分享的時候
[00:10:52.840 --> 00:10:55.160]  關心著生命所需的時候
[00:10:55.160 --> 00:10:57.200]  你有沒有想過
[00:10:57.200 --> 00:10:58.880]  口罩是一次性
[00:10:59.400 --> 00:11:00.400]  一用即棄
[00:11:00.400 --> 00:11:02.360]  但希伯來書裡面說到
[00:11:02.360 --> 00:11:04.480]  耶穌基督是一次獻上祂的生命
[00:11:04.480 --> 00:11:05.960]  就永遠有效
[00:11:05.960 --> 00:11:09.520]  所以我們不單止分享我們基本所需
[00:11:09.520 --> 00:11:10.840]  分享口罩
[00:11:10.840 --> 00:11:13.480]  有機會我們和人分享信仰
[00:11:13.480 --> 00:11:14.480]  分享耶穌基督
[00:11:14.480 --> 00:11:17.400]  現代面對疫情的時候
[00:11:17.400 --> 00:11:19.160]  我們時時都說洗手
[00:11:19.160 --> 00:11:20.560]  記住要洗乾淨手
[00:11:20.560 --> 00:11:23.320]  記住手要得乾淨
[00:11:23.320 --> 00:11:24.120]  得潔淨
[00:11:24.120 --> 00:11:26.320]  大定姐妹你有沒有想過
[00:11:26.320 --> 00:11:26.920]  沒錯
[00:11:26.920 --> 00:11:28.120]  我們的手得潔淨
[00:11:28.120 --> 00:11:30.680]  令到我們免受感染
[00:11:30.680 --> 00:11:31.680]  這個很重要
[00:11:31.680 --> 00:11:34.800]  但當我們說到手得潔淨的時候
[00:11:34.800 --> 00:11:37.800]  有沒有想過我們生命裡面的罪污
[00:11:37.800 --> 00:11:39.440]  同樣在裡面需要得潔淨
[00:11:39.440 --> 00:11:41.320]  我們同樣在裡面
[00:11:41.320 --> 00:11:43.840]  在裡面需要讓人去認識耶穌的時候
[00:11:43.840 --> 00:11:45.160]  以致罪得赦免
[00:11:45.160 --> 00:11:48.160]  現代人其實和我們很害怕
[00:11:48.160 --> 00:11:49.600]  我們都很害怕
[00:11:49.600 --> 00:11:50.760]  害怕到不得了
[00:11:50.760 --> 00:11:52.840]  我們很害怕受感染
[00:11:52.840 --> 00:11:55.640]  我們很害怕不單止自己染病
[00:11:56.080 --> 00:11:58.280]  我們很害怕自己染完病之後
[00:11:58.280 --> 00:12:01.280]  我們將這個病傳染給其他人
[00:12:01.280 --> 00:12:03.360]  甚至傳染給我們家人
[00:12:03.360 --> 00:12:06.000]  我深信我們害怕都是人之常情
[00:12:06.000 --> 00:12:07.320]  包括我們每一個
[00:12:07.320 --> 00:12:09.040]  我們都有那份的懼怕
[00:12:09.040 --> 00:12:10.120]  所以我們很緊張
[00:12:10.120 --> 00:12:10.840]  很小心
[00:12:10.840 --> 00:12:11.640]  很謹慎
[00:12:11.640 --> 00:12:13.800]  可以做的我們做到最好
[00:12:13.800 --> 00:12:16.240]  盡量在裡面去做預防的措施
[00:12:16.240 --> 00:12:18.200]  我相信在防疫裡面
[00:12:18.200 --> 00:12:19.840]  我們做到最好
[00:12:19.840 --> 00:12:21.040]  這個是重要的
[00:12:21.040 --> 00:12:22.480]  我們能夠做的
[00:12:22.480 --> 00:12:23.680]  按著我們能夠做
[00:12:23.680 --> 00:12:25.040]  亦都負上我們的責任
[00:12:25.040 --> 00:12:26.120]  我們盡量小心
[00:12:26.120 --> 00:12:27.120]  盡量去保護
[00:12:27.120 --> 00:12:29.120]  盡量可以做的做到足
[00:12:29.120 --> 00:12:32.400]  這個亦都是一個很重要的
[00:12:32.400 --> 00:12:34.600]  就是大家的一個防疫的責任
[00:12:34.600 --> 00:12:36.640]  但與此同時的時候
[00:12:36.640 --> 00:12:38.560]  其實當我們一直這麼懼怕的時候
[00:12:38.560 --> 00:12:40.360]  包括我們自己都懼怕的時候
[00:12:40.360 --> 00:12:42.080]  可能其他人
[00:12:42.080 --> 00:12:45.040]  同樣面對著疫情那種的懼怕
[00:12:45.040 --> 00:12:47.920]  但當面對著疫情的懼怕的時候
[00:12:47.920 --> 00:12:49.440]  我們有沒有想過
[00:12:49.440 --> 00:12:52.360]  和他們分享真正生命的平安
[00:12:52.360 --> 00:12:53.480]  在哪裡呢?
[00:12:54.160 --> 00:12:56.000]  主耶穌說祂留下的平安
[00:12:56.000 --> 00:12:57.800]  不是世界所賜的平安
[00:12:57.800 --> 00:13:00.560]  祂留下的平安是與別不同
[00:13:00.560 --> 00:13:02.840]  我們有沒有想過在害怕的裡面
[00:13:02.840 --> 00:13:04.680]  和別人去分享這份平安呢?
[00:13:04.680 --> 00:13:07.560]  沒錯,我們都很怕受感染的時候
[00:13:07.560 --> 00:13:10.800]  甚至世界各地的個案不斷增加
[00:13:10.800 --> 00:13:12.560]  確診的數字不斷增加
[00:13:12.560 --> 00:13:15.400]  死亡的數字都不斷增加
[00:13:15.400 --> 00:13:18.000]  但聖經裡面有提醒我們
[00:13:18.000 --> 00:13:21.680]  發難殺身體不能夠殺靈魂的
[00:13:21.680 --> 00:13:22.680]  不要怕他們
[00:13:23.280 --> 00:13:25.440]  唯有那個將身體和靈魂
[00:13:25.440 --> 00:13:27.320]  都擺在地獄裡面的
[00:13:27.320 --> 00:13:28.400]  正要怕他
[00:13:28.400 --> 00:13:31.000]  所以當我們害怕疫情的時候
[00:13:31.000 --> 00:13:34.280]  其實我們不只是需要害怕疫情
[00:13:34.280 --> 00:13:36.480]  當我們害怕疫情的時候
[00:13:36.480 --> 00:13:38.920]  有沒有想過其實我們更重要
[00:13:38.920 --> 00:13:41.080]  我們有那種學習敬畏
[00:13:41.080 --> 00:13:42.400]  去敬畏上帝
[00:13:42.400 --> 00:13:44.480]  看見生命的主權
[00:13:44.480 --> 00:13:45.920]  在上帝的手裡面
[00:13:45.920 --> 00:13:48.000]  一切在祂的掌管裡面
[00:13:48.000 --> 00:13:51.800]  耶穌和這位撒瑪利亞婦人
[00:13:51.800 --> 00:13:54.840]  就由這個「水」去說到「活水」
[00:13:54.840 --> 00:13:56.960]  一個生命所需
[00:13:56.960 --> 00:14:00.480]  成為了生命裡面一個很重要的主題
[00:14:00.480 --> 00:14:02.680]  關注的不單止是
[00:14:02.680 --> 00:14:04.960]  現存面對著的情況
[00:14:04.960 --> 00:14:08.520]  更關注的是那個永遠的生命
[00:14:08.520 --> 00:14:10.600]  所以真正的需要
[00:14:10.600 --> 00:14:12.080]  除了我們現在面對著
[00:14:12.080 --> 00:14:14.040]  當然我們那些都是很真實的需要
[00:14:14.040 --> 00:14:17.360]  但有沒有想過需要的背後更重要
[00:14:17.360 --> 00:14:19.520]  人要認識耶穌這個需要
[00:14:19.520 --> 00:14:22.040]  比我們現時面對著的需要
[00:14:22.040 --> 00:14:23.960]  更大更重要呢?
[00:14:23.960 --> 00:14:29.720]  當耶穌叫這個婦人
[00:14:29.720 --> 00:14:31.160]  你叫你先生來吧
[00:14:31.160 --> 00:14:34.000]  這個婦人馬上去回應
[00:14:34.000 --> 00:14:36.720]  她說:先生,我看出你是個先知
[00:14:36.720 --> 00:14:39.360]  我們祖宗在這個山上去敬拜
[00:14:39.360 --> 00:14:41.280]  你們賭說禮拜的地方
[00:14:41.280 --> 00:14:42.520]  應該在耶路撒冷
[00:14:42.520 --> 00:14:45.320]  耶穌說:你當信我時候將到的時候
[00:14:45.320 --> 00:14:47.040]  你們拜父不在這個山上
[00:14:47.040 --> 00:14:48.160]  也都不在耶路撒冷
[00:14:48.400 --> 00:14:49.720]  你們所拜你們不知道
[00:14:49.720 --> 00:14:50.920]  我們所拜我們知道
[00:14:50.920 --> 00:14:52.920]  因為救恩從猶太人出來
[00:14:52.920 --> 00:14:55.640]  時候將到
[00:14:55.640 --> 00:14:56.880]  如今就是了
[00:14:56.880 --> 00:14:59.720]  那真正拜父的
[00:14:59.720 --> 00:15:02.040]  要這樣去敬拜祂
[00:15:02.040 --> 00:15:06.680]  其實和本亦用心靈誠實去拜祂
[00:15:06.680 --> 00:15:09.120]  很多時候我們在崇拜的時候
[00:15:09.120 --> 00:15:11.640]  都說:我們用心靈誠實去敬拜神
[00:15:11.640 --> 00:15:16.200]  其實我們將這段聖經有少許忽略
[00:15:16.200 --> 00:15:17.600]  有少許誤解
[00:15:17.880 --> 00:15:19.440]  我們順理成章在崇拜裏面
[00:15:19.440 --> 00:15:20.080]  講了很多年
[00:15:20.080 --> 00:15:22.840]  我們要用心靈誠實去拜神
[00:15:22.840 --> 00:15:24.600]  用心靈誠實去敬拜祂
[00:15:24.600 --> 00:15:26.440]  因為婦要這樣的人去拜祂
[00:15:26.440 --> 00:15:27.000]  神是個靈
[00:15:27.000 --> 00:15:28.080]  所以拜祂的
[00:15:28.080 --> 00:15:30.080]  必須用心靈誠實去拜祂
[00:15:30.080 --> 00:15:31.560]  所以我們很多時候都說
[00:15:31.560 --> 00:15:33.560]  用心靈誠實去敬拜神
[00:15:33.560 --> 00:15:35.880]  其實如果你看回
[00:15:35.880 --> 00:15:37.560]  無論是《新漢語》、《譯本》
[00:15:37.560 --> 00:15:39.160]  《新漢語》、《譯本》的譯造
[00:15:39.160 --> 00:15:44.960]  它說敬拜很重要是以靈、以真理去敬拜
[00:15:44.960 --> 00:15:47.480]  以靈、以真理去敬拜
[00:15:48.880 --> 00:15:51.080]  《新漢語》、《譯本》的譯造
[00:15:51.080 --> 00:15:52.440]  靠著聖靈
[00:15:52.440 --> 00:15:55.560]  按著真理敬拜父
[00:15:55.560 --> 00:15:58.120]  其實這裏所說的「靈」
[00:15:58.120 --> 00:16:01.320]  和所說的「真理」、「誠實」
