
[00:00:00.000 --> 00:00:05.000]  好,那麼今天講到這裡之前
[00:03:27.960 --> 00:03:28.920]  聖經教導我們呢
[00:03:28.920 --> 00:03:30.240]  祈禱是舉高雙手
[00:03:30.240 --> 00:03:31.400]  像我的眼睛是怎樣的?
[00:03:31.400 --> 00:03:34.160]  閉上眼睛也可以
[00:03:34.160 --> 00:03:36.000]  睜大眼睛也可以
[00:03:36.000 --> 00:03:37.720]  就是聖經教導我們呢
[00:03:37.720 --> 00:03:39.680]  祈禱就是舉起雙手
[00:03:39.680 --> 00:03:41.440]  然後睜大眼睛
[00:03:41.440 --> 00:03:44.880]  就是仰望天空
[00:03:44.880 --> 00:03:46.000]  就是仰望上面
[00:03:46.000 --> 00:03:48.120]  都可以這樣來祈禱
[00:03:48.120 --> 00:03:49.000]  當時我
[00:03:49.000 --> 00:03:51.320]  開玩笑的,我初信主的時候
[00:03:51.320 --> 00:03:54.080]  我明白為什麼要睜大眼睛祈禱
[00:03:54.080 --> 00:03:55.800]  我不知道為什麼要舉手
[00:03:55.800 --> 00:03:57.600]  我明白為什麼要睜大眼睛祈禱
[00:03:57.600 --> 00:03:59.040]  特別是借飯祈禱
[00:03:59.040 --> 00:04:00.320]  我講過了
[00:04:00.320 --> 00:04:02.480]  就是通常我借飯祈禱
[00:04:02.480 --> 00:04:04.400]  一閉上眼睛的時候
[00:04:04.400 --> 00:04:05.800]  然後一睜大眼睛
[00:04:05.800 --> 00:04:07.400]  發覺就會出現
[00:04:07.400 --> 00:04:08.760]  發生一些失竊案的
[00:04:08.760 --> 00:04:10.200]  就是我突然間
[00:04:10.200 --> 00:04:12.040]  我這個會豬扒飯來的
[00:04:12.040 --> 00:04:14.280]  為什麼突然間一睜大眼睛呢
[00:04:14.280 --> 00:04:15.680]  豬扒沒有了
[00:04:15.680 --> 00:04:17.280]  去了對面那個人
[00:04:17.280 --> 00:04:18.360]  或者隔壁那個人那裡
[00:04:18.360 --> 00:04:18.880]  為什麼呢?
[00:04:18.880 --> 00:04:19.960]  就是當時想報警
[00:04:19.960 --> 00:04:20.480]  但是
[00:04:20.480 --> 00:04:21.880]  這些警察不受理
[00:04:21.880 --> 00:04:22.840]  很麻煩的
[00:04:22.840 --> 00:04:23.440]  所以
[00:04:23.440 --> 00:04:25.120]  我明白為什麼要睜大眼睛
[00:04:25.120 --> 00:04:26.720]  其實這樣說吧
[00:04:26.720 --> 00:04:28.120]  就是說
[00:04:28.120 --> 00:04:29.800]  這個只是開玩笑而已
[00:04:29.800 --> 00:04:31.200]  其實
[00:04:31.200 --> 00:04:33.680]  先講說要舉起雙手
[00:04:33.680 --> 00:04:35.320]  仰望天空
[00:04:35.320 --> 00:04:37.920]  就好像仰望我們天上的父親
[00:04:37.920 --> 00:04:39.800]  就是我們的神在天上
[00:04:39.800 --> 00:04:41.440]  兩隻手舉起好像說
[00:04:41.440 --> 00:04:43.040]  有一點救命啊
[00:04:43.040 --> 00:04:45.200]  有一點這樣的意思
[00:04:45.200 --> 00:04:46.520]  有一點這樣的意思
[00:04:46.520 --> 00:04:48.120]  那麼
[00:04:48.120 --> 00:04:49.840]  但是其實為什麼
[00:04:49.840 --> 00:04:52.640]  我們祈禱的時候要這樣翹起雙手呢?
[00:04:52.640 --> 00:04:55.320]  其實大家覺得這個動作像什麼呢?
[00:04:55.320 --> 00:04:57.240]  啊?
[00:04:57.240 --> 00:05:01.520]  像什麼呢?
[00:05:01.520 --> 00:05:05.280]  各式各樣的答案
[00:05:05.280 --> 00:05:05.760]  像什麼呢?
[00:05:05.760 --> 00:05:06.600]  我們拿著吧
[00:05:06.600 --> 00:05:08.240]  牽手
[00:05:08.240 --> 00:05:09.040]  OK,牽手
[00:05:09.040 --> 00:05:10.120]  其實是這樣的
[00:05:10.120 --> 00:05:12.400]  其實這是一個教會傳統
[00:05:12.400 --> 00:05:14.680]  就是這個手勢
[00:05:14.680 --> 00:05:16.200]  是一個教會傳統
[00:05:16.200 --> 00:05:18.080]  其實像什麼呢?
[00:05:18.080 --> 00:05:21.960]  其實像一個人被鎖上手銬
[00:05:23.000 --> 00:05:25.640]  像一個人被鎖上手銬
[00:05:25.640 --> 00:05:27.360]  那麼這個教會傳統
[00:05:27.360 --> 00:05:30.600]  為什麼教人祈禱的時候是這樣的呢?
[00:05:30.600 --> 00:05:34.560]  祈禱和鎖上手銬有什麼關係呢?
[00:05:34.560 --> 00:05:37.440]  其實這是一個教會傳統的教導
[00:05:37.440 --> 00:05:38.160]  為什麼呢?
[00:05:38.160 --> 00:05:38.880]  就是說
[00:05:38.880 --> 00:05:41.480]  請你記得每一次
[00:05:41.480 --> 00:05:46.720]  當你這樣翹起雙手去祈禱的時候
[00:05:46.720 --> 00:05:49.080]  請你同樣記得
[00:05:49.080 --> 00:05:52.840]  有一些人是因為信仰的緣故
[00:05:52.840 --> 00:05:54.880]  而被囚禁
[00:05:54.880 --> 00:05:58.120]  是因為信仰的緣故而被逼迫
[00:05:58.120 --> 00:06:03.120]  是因為信仰的緣故而被困鎖
[00:06:03.120 --> 00:06:05.160]  就像鎖上手銬那樣
[00:06:05.160 --> 00:06:06.680]  就是說在祈禱裡面
[00:06:06.680 --> 00:06:08.840]  請你紀念那些弟兄
[00:06:08.840 --> 00:06:11.400]  請你紀念那些姐妹
[00:06:11.400 --> 00:06:13.000]  我們不知道是誰
[00:06:13.000 --> 00:06:17.240]  我們大概知道會在什麼地方
[00:06:17.240 --> 00:06:22.160]  類似北韓或者那些回教的國家等等
[00:06:22.160 --> 00:06:24.120]  我們大概知道
[00:06:24.120 --> 00:06:25.200]  我們不知道是誰
[00:06:25.200 --> 00:06:27.960]  所以其實這是一個教會的傳統
[00:06:27.960 --> 00:06:28.840]  就是說
[00:06:28.840 --> 00:06:31.600]  當每一次你祈禱的時候
[00:06:31.600 --> 00:06:33.880]  當你做這樣的手勢
[00:06:33.880 --> 00:06:36.040]  其實記得
[00:06:36.040 --> 00:06:37.840]  要紀念那些
[00:06:37.840 --> 00:06:41.280]  因為耶穌的名字
[00:06:41.280 --> 00:06:43.400]  而被監禁的
[00:06:43.400 --> 00:06:44.720]  被逼迫的
[00:06:44.720 --> 00:06:45.680]  那些人
[00:06:45.680 --> 00:06:47.400]  所以當你這樣的時候
[00:06:47.400 --> 00:06:48.840]  請你也為他們祈禱
[00:06:48.840 --> 00:06:54.000]  其實這個是教會歷史的一個教導傳統
[00:06:54.000 --> 00:06:57.280]  但是很多時候我們現在所做的很多事情
[00:06:57.280 --> 00:06:58.920]  有些現代的基督徒
[00:06:58.920 --> 00:07:00.800]  有些已經不明白意思了
[00:07:00.800 --> 00:07:03.240]  可能那些叫做什麼呢?
[00:07:03.240 --> 00:07:06.480]  有時候很…
[00:07:06.480 --> 00:07:10.480]  我想到一個字眼
[00:07:10.480 --> 00:07:12.600]  總之有時候我們做得來
[00:07:12.600 --> 00:07:15.800]  已經好像是一個很順利成章
[00:07:15.800 --> 00:07:18.840]  或者好像是一個很殷純
[00:07:18.840 --> 00:07:20.040]  很殷純了
[00:07:20.040 --> 00:07:21.560]  我們不明白一個意思
[00:07:21.560 --> 00:07:22.640]  那麼
[00:07:22.640 --> 00:07:28.720]  其實我們教會在1月到今天5月第一個星期
[00:07:28.720 --> 00:07:30.640]  這一段時間
[00:07:30.640 --> 00:07:32.440]  講道裡面多數講什麼呢?
[00:07:32.440 --> 00:07:34.240]  講合一
[00:07:34.240 --> 00:07:35.280]  大家抓得很好
[00:07:35.280 --> 00:07:36.760]  所以其實
[00:07:36.760 --> 00:07:40.080]  講壇裡面不斷講有關合一的課題
[00:07:40.080 --> 00:07:41.960]  主要集中在跟耶穌的合一
[00:07:41.960 --> 00:07:45.760]  就好像葡萄樹和枝子
[00:07:45.760 --> 00:07:47.720]  我們跟耶穌的關係
[00:07:47.720 --> 00:07:49.480]  可以緊密到一個這樣的地步
[00:07:49.480 --> 00:07:51.480]  就是耶穌是一棵樹
[00:07:51.480 --> 00:07:54.320]  我們就好像在樹上的枝子
[00:07:54.320 --> 00:07:56.720]  我們從耶穌那裡得到養分
[00:07:56.720 --> 00:07:58.920]  然後我們才有這個果子
[00:07:58.920 --> 00:08:02.400]  就是有一個好的版格出來
[00:08:02.400 --> 00:08:03.720]  另外就是
[00:08:03.720 --> 00:08:06.040]  我們要跟基督徒合一
[00:08:06.040 --> 00:08:09.720]  就是說我們要跟一些相信耶穌的
[00:08:09.720 --> 00:08:12.600]  不管祂來自浸信會、宣導會
[00:08:12.600 --> 00:08:13.880]  來自什麼會都好
[00:08:13.880 --> 00:08:16.360]  只需要祂相信的就是同一個神
[00:08:16.360 --> 00:08:18.080]  然後我們就跟祂合一
[00:08:18.080 --> 00:08:19.400]  但是在合一裡面
[00:08:19.400 --> 00:08:23.480]  我們所指的不僅是很開心的那些
[00:08:23.480 --> 00:08:27.160]  而是當我們面對一些不同的意見的時候
[00:08:27.160 --> 00:08:28.480]  我們應該怎麼做呢?
[00:08:28.480 --> 00:08:32.000]  凡事謙虛
[00:08:32.000 --> 00:08:34.640]  那段經文一起背好嗎?
[00:08:34.640 --> 00:08:36.440]  凡事謙虛
[00:08:36.440 --> 00:08:37.360]  溫柔
[00:08:37.360 --> 00:08:38.280]  忍耐
[00:08:38.280 --> 00:08:40.880]  用愛心互相寬容
[00:08:40.880 --> 00:08:43.440]  用和平彼此聯絡
[00:08:43.440 --> 00:08:46.280]  竭力保守聖靈所賜
[00:08:46.280 --> 00:08:48.200]  合而為一的心
[00:08:48.200 --> 00:08:50.640]  所以就是說當有不同的意見的時候
[00:08:50.640 --> 00:08:51.680]  不要緊的
[00:08:51.680 --> 00:08:53.800]  我們凡事謙虛
[00:08:53.800 --> 00:08:56.920]  不要覺得自己好像不可一世很厲害
[00:08:56.920 --> 00:08:58.840]  溫柔、忍耐
[00:08:58.840 --> 00:08:59.960]  用愛心互相寬容
[00:08:59.960 --> 00:09:01.320]  因為我們都是正在成長的
[00:09:01.320 --> 00:09:04.120]  我們可能會有些事情
[00:09:04.120 --> 00:09:08.760]  會有時候好像說錯話或者做得不好的事情
[00:09:08.760 --> 00:09:10.120]  那就是怎樣呢?
[00:09:10.120 --> 00:09:12.560]  用愛心互相寬容
[00:09:12.560 --> 00:09:14.800]  用和平彼此聯絡
[00:09:14.800 --> 00:09:16.200]  不要經常吵架
[00:09:16.200 --> 00:09:17.520]  有時候吵架
[00:09:17.520 --> 00:09:21.400]  吵完之後我們都要修補關係等等
[00:09:21.400 --> 00:09:23.280]  我們都是這樣去處理
[00:09:23.280 --> 00:09:25.960]  而在基督徒的合一裡面
[00:09:25.960 --> 00:09:26.720]  正如我今天
[00:09:26.720 --> 00:09:29.200]  我剛才說的這個動作
[00:09:29.200 --> 00:09:30.160]  這個手勢
[00:09:30.160 --> 00:09:31.040]  其實呢
[00:09:31.520 --> 00:09:34.880]  我們也有時候會容易去忘記
[00:09:34.880 --> 00:09:41.600]  我們要記得跟那些為耶穌的名而被逼迫
[00:09:41.600 --> 00:09:43.400]  正在坐牢的
[00:09:43.400 --> 00:09:44.840]  那些弟兄
[00:09:44.840 --> 00:09:46.440]  那些姐妹
[00:09:46.440 --> 00:09:48.360]  在靈裡面去合一
[00:09:48.360 --> 00:09:49.520]  意思就是說
[00:09:49.520 --> 00:09:52.560]  我們都要在禱告裡面去紀念他們
[00:09:52.560 --> 00:09:53.720]  所以就是
[00:09:53.720 --> 00:09:55.960]  今天的經文
[00:09:55.960 --> 00:09:59.240]  我很想看哥倫多前書十二章
[00:09:59.240 --> 00:10:01.360]  十二到二十七節
[00:10:01.360 --> 00:10:04.440]  哥倫多前書十二章十二到二十七節
[00:10:04.440 --> 00:10:09.240]  在《新約聖經》
[00:10:09.240 --> 00:10:15.840]  哥倫多前書十二章十二到二十七節
[00:10:15.840 --> 00:10:19.200]  裡面保羅也教導我們一樣東西
[00:10:19.200 --> 00:10:19.920]  就是說
[00:10:19.920 --> 00:10:23.000]  其實他也是在說合一這件事
[00:10:23.000 --> 00:10:24.360]  那麼
[00:10:24.360 --> 00:10:28.880]  哥倫多前書十二章十二到二十七節
[00:10:28.880 --> 00:10:30.520]  找到一起讀了,好嗎?
[00:10:31.400 --> 00:10:32.400]  好,找到了
[00:10:32.400 --> 00:10:33.320]  好,預備
[00:10:33.320 --> 00:10:34.320]  好,一二三
[00:11:01.440 --> 00:11:02.800]  切若耳說
[00:11:02.800 --> 00:11:03.960]  我不是手
[00:11:03.960 --> 00:11:06.320]  所以不屬乎身子
[00:11:06.320 --> 00:11:09.640]  他不能因此就不屬乎身子
[00:11:09.640 --> 00:11:11.080]  切若耳說
[00:11:11.080 --> 00:11:12.200]  我不是眼
[00:11:12.200 --> 00:11:14.200]  所以不屬乎身子
[00:11:14.200 --> 00:11:17.280]  他也不能因此就不屬乎身子
[00:11:17.280 --> 00:11:18.680]  若全身是眼
[00:11:18.680 --> 00:11:20.600]  從那裡聽聲呢?
[00:11:20.600 --> 00:11:22.080]  若全身是耳
[00:11:22.080 --> 00:11:24.000]  從那裡聞味呢?
[00:11:24.000 --> 00:11:24.920]  但如今
[00:11:24.920 --> 00:11:27.800]  臣隨自己的耳屍把肢體
[00:11:27.800 --> 00:11:30.560]  軀葛安排在身上了
[00:11:30.560 --> 00:11:32.400]  若都是一個肢體
[00:11:32.400 --> 00:11:34.120]  身子在那裡呢?
[00:11:34.120 --> 00:11:34.880]  但如今
[00:11:34.880 --> 00:11:36.320]  肢體是多的
[00:11:36.320 --> 00:11:38.120]  身子卻是一個
[00:11:38.120 --> 00:11:39.800]  眼不能對手說
[00:11:39.800 --> 00:11:41.240]  我用不著你
[00:11:41.240 --> 00:11:43.080]  頭也不能對腳說
[00:11:43.080 --> 00:11:44.480]  我用不著你
[00:11:44.480 --> 00:11:45.840]  不但如此
[00:11:45.840 --> 00:11:47.000]  身上肢體
[00:11:47.000 --> 00:11:48.360]  人以為軟弱的
[00:11:48.360 --> 00:11:50.480]  更是不可少的
[00:11:50.480 --> 00:11:51.680]  身上肢體
[00:11:51.680 --> 00:11:53.600]  我們看為不體面的
[00:11:53.600 --> 00:11:56.080]  越發給他加上體面
[00:11:56.080 --> 00:11:57.040]  不盡美的
[00:11:57.040 --> 00:11:58.920]  越發得著盡美
[00:11:58.920 --> 00:12:00.680]  我們盡美的肢體
[00:12:00.680 --> 00:12:02.600]  自然用不著裝飾
[00:12:02.600 --> 00:12:04.720]  但臣佩得這身子
[00:12:04.720 --> 00:12:08.600]  把加倍的體面給那有缺陷的肢體
[00:12:08.600 --> 00:12:10.880]  免得身上分門別類
[00:12:10.880 --> 00:12:13.080]  總要肢體彼此相顧
[00:12:13.080 --> 00:12:15.040]  若有一個肢體受苦
[00:12:15.040 --> 00:12:17.240]  所有的肢體就一同受苦
[00:12:17.240 --> 00:12:18.880]  若一個肢體得榮耀
[00:12:18.880 --> 00:12:21.280]  所有的肢體就一同快樂
[00:12:21.280 --> 00:12:23.440]  你們就是基督的身子
[00:12:23.440 --> 00:12:25.280]  並且各自作肢體
[00:12:25.280 --> 00:12:26.120]  OK 好
[00:12:26.120 --> 00:12:29.120]  其實我不知道你們看
[00:12:29.120 --> 00:12:32.120]  保羅寫了很多聖經經卷
[00:12:32.120 --> 00:12:34.320]  有什麼呢?
[00:12:34.320 --> 00:12:36.040]  貼薩諾尼加的前後書
[00:12:36.040 --> 00:12:36.640]  還有呢?
[00:12:36.640 --> 00:12:39.280]  還有呢?
[00:12:39.280 --> 00:12:41.720]  諸如此類的前後書
[00:12:41.720 --> 00:12:42.240]  還有呢?
[00:12:42.240 --> 00:12:45.000]  達沃泰前後書等等
[00:12:45.000 --> 00:12:48.400]  其實他寫了很多的聖經書卷
[00:12:48.400 --> 00:12:50.920]  其實你會發覺有一樣東西
[00:12:50.920 --> 00:12:51.600]  其實保羅
[00:12:51.600 --> 00:12:54.600]  我會覺得是一個斬釘截鐵的人
[00:12:54.600 --> 00:12:58.280]  他講話是很直接的
[00:12:58.280 --> 00:13:00.120]  所以你會看到他的經文
[00:13:00.120 --> 00:13:03.840]  其實很多都很直接地去講他的看法
[00:13:03.840 --> 00:13:06.800]  講他究竟應該是怎樣的
[00:13:06.800 --> 00:13:07.680]  很直接地講
[00:13:07.680 --> 00:13:11.040]  不過他也有苦口婆心的一面
[00:13:11.040 --> 00:13:12.080]  所以你剛才
[00:13:12.080 --> 00:13:13.920]  我不知道你讀這段經文的時候
[00:13:13.920 --> 00:13:15.880]  給了你一個什麼感覺
[00:13:15.880 --> 00:13:16.400]  可能你會說
[00:13:16.400 --> 00:13:18.680]  哇 有點沉
[00:13:18.680 --> 00:13:20.000]  什麼身子
[00:13:20.000 --> 00:13:21.280]  什麼你不是眼
[00:13:21.280 --> 00:13:22.400]  什麼你就是耳
[00:13:22.400 --> 00:13:23.440]  什麼等等
[00:13:23.440 --> 00:13:24.560]  講得很沉
[00:13:24.560 --> 00:13:25.680]  但是我想問
[00:13:25.680 --> 00:13:27.280]  通常一個人
[00:13:27.280 --> 00:13:29.400]  講話很沉的時候
[00:13:29.400 --> 00:13:30.960]  不斷講一件事的時候
[00:13:30.960 --> 00:13:32.520]  那件事應該是什麼來的?
[00:13:32.520 --> 00:13:35.360]  他覺得很重要
[00:13:35.360 --> 00:13:36.880]  所以其實保羅
[00:13:36.880 --> 00:13:39.400]  苦口婆心地不斷地去講
[00:13:39.400 --> 00:13:40.360]  不斷地去講
[00:13:40.360 --> 00:13:41.840]  去這件事的時候
[00:13:41.840 --> 00:13:43.720]  證明是一個很重要
[00:13:43.720 --> 00:13:45.200]  其實我很簡單地講
[00:13:45.200 --> 00:13:47.680]  其實保羅強調的是什麼呢?
[00:13:47.680 --> 00:13:48.360]  就是說
[00:13:48.360 --> 00:13:50.560]  我們雖然有不同
[00:13:50.560 --> 00:13:53.920]  但是我們仍然是出自一個身體的
[00:13:53.920 --> 00:13:55.400]  我們雖然性格有不同
[00:13:55.400 --> 00:13:57.600]  我們雖然看的東西有不同
[00:13:57.600 --> 00:14:00.440]  我們出生的背景有不同
[00:14:00.440 --> 00:14:02.960]  但是其實我們是出自一個身體
[00:14:02.960 --> 00:14:04.520]  就是來自耶穌基督的
[00:14:04.520 --> 00:14:06.520]  我們都是耶穌基督的身體
[00:14:06.520 --> 00:14:08.000]  所以其實在聖經裡面
[00:14:08.000 --> 00:14:09.080]  我們有時候說
[00:14:09.080 --> 00:14:10.480]  你互為肢體
[00:14:10.480 --> 00:14:12.840]  我們是主內的什麼?
[00:14:12.840 --> 00:14:14.320]  肢體
[00:14:14.320 --> 00:14:16.840]  其實就是來自這個裡面
[00:14:16.840 --> 00:14:18.920]  所以我很記得以前
[00:14:18.920 --> 00:14:21.120]  我助養過一個
[00:14:21.120 --> 00:14:26.560]  我跟小芬助養一個緬甸裡面的女孩子
[00:14:26.560 --> 00:14:27.280]  她信耶穌
[00:14:27.280 --> 00:14:29.480]  有時候會書信聯絡
[00:14:29.480 --> 00:14:33.120]  最後她就說寫主內若茲
[00:14:33.120 --> 00:14:35.280]  就是軟弱的弱
[00:14:35.280 --> 00:14:36.240]  若茲
[00:14:36.240 --> 00:14:41.160]  所以我們基督徒有時候好像說
[00:14:41.160 --> 00:14:42.080]  我們互為肢體
[00:14:42.080 --> 00:14:44.560]  我們在最後的署名可以說
[00:14:44.560 --> 00:14:45.840]  主內若茲
[00:14:45.840 --> 00:14:48.000]  或者有些叫做主內茉茲
[00:14:48.000 --> 00:14:49.160]  就是最後的那位
[00:14:49.160 --> 00:14:50.160]  就是謙卑
[00:14:50.160 --> 00:14:53.680]  但是總之你不要寫主內蠶子
[00:14:53.680 --> 00:14:55.520]  我們主內若茲
[00:14:55.520 --> 00:14:56.640]  就是說是一個肢體
[00:14:56.640 --> 00:14:58.160]  我們是同一個身體
[00:14:58.160 --> 00:14:59.320]  我們是同一個
[00:14:59.320 --> 00:15:01.200]  就是互為了
[00:15:01.200 --> 00:15:02.080]  雖然我們有不同
[00:15:02.080 --> 00:15:02.880]  但是記得
[00:15:02.880 --> 00:15:03.840]  我們是一家人
[00:15:03.840 --> 00:15:04.720]  我們彼此
[00:15:04.720 --> 00:15:05.440]  我們是手
[00:15:05.440 --> 00:15:06.240]  我們是腳
[00:15:06.240 --> 00:15:06.840]  同樣的
[00:15:06.840 --> 00:15:09.560]  所以保羅特別講到的
[00:15:09.560 --> 00:15:10.080]  就是說
[00:15:10.080 --> 00:15:13.680]  我們當中有一些特別軟弱的肢體
[00:15:13.680 --> 00:15:16.520]  有不體面的肢體
[00:15:16.520 --> 00:15:18.120]  有不俊美的肢體
[00:15:18.120 --> 00:15:19.040]  而我們的出現
[00:15:19.040 --> 00:15:21.120]  其實是照顧那些軟弱的肢體
[00:15:21.120 --> 00:15:23.640]  甚至保羅當中提到
[00:15:23.640 --> 00:15:26.240]  一個肢體受苦
[00:15:26.240 --> 00:15:29.440]  所有肢體就一同受苦
[00:15:29.440 --> 00:15:31.440]  所有的肢體因為你受苦
[00:15:31.440 --> 00:15:32.640]  而互為影響
[00:15:32.640 --> 00:15:35.880]  這個道理我不需要解釋得很多
[00:15:35.880 --> 00:15:37.640]  我想我講的就是
[00:15:37.640 --> 00:15:39.840]  當你牙痛和胃痛
[00:15:39.840 --> 00:15:41.120]  牙痛或者胃痛的時候
[00:15:41.120 --> 00:15:42.640]  你就會明白這件事
[00:15:42.640 --> 00:15:44.080]  就是說其實
[00:15:44.080 --> 00:15:44.800]  或者那些牙
[00:15:44.800 --> 00:15:46.240]  可能只有一隻牙痛
[00:15:46.240 --> 00:15:47.320]  其他沒事的
[00:15:47.320 --> 00:15:50.040]  但是為什麼都會因為你牙痛
