
[00:00:00.000 --> 00:00:05.360]  一進入十二月,已經很有聖誕氣氛了
[00:05:12.120 --> 00:05:15.120]  他可能已經有了《馬太福音》
[00:05:15.120 --> 00:05:18.120]  《馬可福音》作為參考
[00:05:18.120 --> 00:05:23.120]  不過他自己都做了不少研究和訪問
[00:05:23.120 --> 00:05:26.120]  才寫這本福音書
[00:05:26.120 --> 00:05:29.120]  因此《路加福音》裏面有很多資料
[00:05:29.120 --> 00:05:31.120]  是其他福音書沒有記載的
[00:05:31.120 --> 00:05:33.120]  就好像今天我們讀到
[00:05:33.120 --> 00:05:36.120]  有關施洗約翰的降生
[00:05:36.120 --> 00:05:41.120]  原來他都是神跡性地懷孕而生的
[00:05:41.120 --> 00:05:44.120]  第二個特色就是
[00:05:44.120 --> 00:05:47.120]  這個好像不太可行
[00:05:47.120 --> 00:05:49.120]  劉Sir 麻煩幫幫忙
[00:05:49.120 --> 00:05:54.120]  路加醫生是按事情的發生次序
[00:05:54.120 --> 00:05:57.120]  或者是時間性的次序寫的
[00:05:57.120 --> 00:06:02.120]  這個是典型的西方人思想的方法
[00:06:02.120 --> 00:06:04.120]  東方人的思考
[00:06:04.120 --> 00:06:06.120]  尤其是猶太人
[00:06:06.120 --> 00:06:08.120]  是比較著重事件本身
[00:06:08.120 --> 00:06:12.120]  而不是太著重時間的次序
[00:06:12.120 --> 00:06:16.120]  如果我用《馬太福音》來舉一個例子
[00:06:16.120 --> 00:06:21.120]  如果有人想找耶穌講到有關天國的比喻
[00:06:21.120 --> 00:06:24.120]  你一打開《馬太福音》第十三章
[00:06:24.120 --> 00:06:27.120]  就全部齊全了
[00:06:27.120 --> 00:06:30.120]  你不用到處找了
[00:06:30.120 --> 00:06:34.120]  第三個特色就是
[00:06:34.120 --> 00:06:36.120]  路加坊的目的
[00:06:36.120 --> 00:06:41.120]  是要讓提亞飛羅知道他所學的道是正確的
[00:06:41.120 --> 00:06:45.120]  路加很喜歡用道這個字
[00:06:45.120 --> 00:06:50.120]  是指我們基督教信仰的內容
[00:06:50.120 --> 00:06:53.120]  當然正確與不正確的信仰
[00:06:53.120 --> 00:06:56.120]  是會有很大的分別的
[00:06:56.120 --> 00:06:59.120]  不正確的信仰
[00:06:59.120 --> 00:07:06.120]  是不能夠使人得到今生和來生的福氣的
[00:07:06.120 --> 00:07:11.120]  這個是三個特色
[00:07:11.120 --> 00:07:13.120]  我們非常感謝上帝
[00:07:13.120 --> 00:07:17.120]  給路加醫生做了歷史的考證
[00:07:17.120 --> 00:07:19.120]  他訪問了不少相關的人物
[00:07:19.120 --> 00:07:23.120]  讓提亞飛羅知道他所學的東西是正確的
[00:07:23.120 --> 00:07:25.120]  也讓我們今日的人知道
[00:07:25.120 --> 00:07:29.120]  我們的信仰是有歷史基礎的
[00:07:29.120 --> 00:07:30.120]  是正確的
[00:07:30.120 --> 00:07:34.120]  絕對不是穿鑿附會的神話故事
[00:07:34.120 --> 00:07:37.120]  所以我會鼓勵很多初信的人
[00:07:37.120 --> 00:07:38.120]  如果讀福音書
[00:07:38.120 --> 00:07:42.120]  其實最好都是先看路加福音
[00:07:42.120 --> 00:07:44.120]  接著我們要想一想
[00:07:44.120 --> 00:07:48.120]  一起思想一下撒加利亞所聽到的預言
[00:07:48.120 --> 00:07:50.120]  第五節一開始的時候
[00:07:50.120 --> 00:07:53.120]  就交代了一個時間問題
[00:07:53.120 --> 00:07:55.120]  一個時間的座標
[00:07:55.120 --> 00:08:01.120]  這件事是發生在希律王統治猶太的時候
[00:08:01.120 --> 00:08:05.120]  希律王不是羅馬最高的皇帝
[00:08:05.120 --> 00:08:08.120]  他是屬於一個地方的王
[00:08:08.120 --> 00:08:15.120]  羅馬最高皇帝是在路加福音第二章第一節提到的奧古斯都
[00:08:15.120 --> 00:08:21.120]  這個希律王統治猶太已經前後大約統治了四十年
[00:08:21.120 --> 00:08:25.120]  在一章五節提到希律王統治的時候
[00:08:25.120 --> 00:08:29.120]  大概是他的最後幾年
[00:08:29.120 --> 00:08:34.120]  他也是馬太福音記載的同一位希律王
[00:08:34.120 --> 00:08:37.120]  他是一個非常自大自我中心的人
[00:08:37.120 --> 00:08:40.120]  他為了收買人心
[00:08:40.120 --> 00:08:45.120]  幫助擴大和美化猶太人的聖殿
[00:08:45.120 --> 00:08:48.120]  我找了一幅圖
[00:08:48.120 --> 00:08:53.120]  那座聖殿一般稱為第二聖殿
[00:08:53.120 --> 00:08:57.120]  所羅門王興建的聖殿是第一座聖殿
[00:08:57.120 --> 00:09:01.120]  但是被巴比倫王尼布加利薩攻打進了巴比倫之後
[00:09:01.120 --> 00:09:03.120]  一把火燒了
[00:09:03.120 --> 00:09:05.120]  在希律王的時代
[00:09:05.120 --> 00:09:11.120]  那座聖殿其實是猶太人回歸到耶路撒冷重建的第二座聖殿
[00:09:11.120 --> 00:09:15.120]  但是規模本來是很小的
[00:09:15.120 --> 00:09:22.120]  可能只有後面的那個位置
[00:09:22.120 --> 00:09:24.120]  這一座
[00:09:24.120 --> 00:09:27.120]  他們回去開始的時候
[00:09:27.120 --> 00:09:31.120]  只見到中間最後面那一座
[00:09:31.120 --> 00:09:35.120]  希律幫助出錢
[00:09:35.120 --> 00:09:39.120]  幫助美化和擴充這座聖殿
[00:09:39.120 --> 00:09:42.120]  他這樣做不是由於他愛上帝
[00:09:42.120 --> 00:09:44.120]  他愛自己
[00:09:44.120 --> 00:09:50.120]  因為在每一塊大石頭上都刻著希律王的名字
[00:09:50.120 --> 00:09:52.120]  讓人一進到聖殿
[00:09:52.120 --> 00:09:56.120]  想留下的時候已經看到希律王
[00:09:56.120 --> 00:09:58.120]  在希律做王的時候
[00:09:58.120 --> 00:10:00.120]  有一位祭司叫做撒加尼亞
[00:10:00.120 --> 00:10:02.120]  是一個普通的祭司
[00:10:02.120 --> 00:10:04.120]  不是大祭司
[00:10:04.120 --> 00:10:08.120]  當時在耶路撒冷大概有二萬多位的祭司
[00:10:08.120 --> 00:10:10.120]  第六節說
[00:10:10.120 --> 00:10:12.120]  在上帝眼中
[00:10:12.120 --> 00:10:14.120]  他是一個
[00:10:14.120 --> 00:10:17.120]  他兩個都是正直的人
[00:10:17.120 --> 00:10:23.120]  嚴謹地遵守主一切的誡命和條例
[00:10:23.120 --> 00:10:28.120]  雖然撒加尼亞和他太太在上帝眼中都是好人
[00:10:28.120 --> 00:10:30.120]  是正直的人
[00:10:30.120 --> 00:10:32.120]  但是在他們的生命當中
[00:10:32.120 --> 00:10:35.120]  就有一個缺陷
[00:10:35.120 --> 00:10:38.120]  就是無兒無女
[00:10:38.120 --> 00:10:40.120]  在猶太人的眼中
[00:10:40.120 --> 00:10:42.120]  無兒無女
[00:10:42.120 --> 00:10:45.120]  不是祝福
[00:10:45.120 --> 00:10:47.120]  而是咒詛
[00:10:47.120 --> 00:10:51.120]  我相信撒加尼亞的妻子伊麗莎白
[00:10:51.120 --> 00:10:55.120]  一定會時時受人奚落
[00:10:55.120 --> 00:10:58.120]  被人譏笑了很長的時間
[00:10:58.120 --> 00:11:00.120]  所以在第25節
[00:11:00.120 --> 00:11:04.120]  伊麗莎白懷孕了五個月後
[00:11:04.120 --> 00:11:05.120]  她說
[00:11:05.120 --> 00:11:08.120]  主終於這樣厚待我
[00:11:08.120 --> 00:11:12.120]  除掉了我在公眾面前的羞辱
[00:11:12.120 --> 00:11:14.120]  無兒
[00:11:14.120 --> 00:11:16.120]  無兒
[00:11:16.120 --> 00:11:18.120]  除了是一種羞辱之外
[00:11:18.120 --> 00:11:21.120]  其實也使得他們年老的時候
[00:11:21.120 --> 00:11:23.120]  是無依求
[00:11:23.120 --> 00:11:27.120]  做祭司的人是沒有家產的
[00:11:27.120 --> 00:11:31.120]  只能靠自己種一些東西
[00:11:31.120 --> 00:11:33.120]  養一些生畜
[00:11:33.120 --> 00:11:35.120]  年紀大了之後
[00:11:35.120 --> 00:11:38.120]  在沒有社會保障的時代
[00:11:38.120 --> 00:11:40.120]  又沒有兒子
[00:11:40.120 --> 00:11:43.120]  他們的生計就會成問題
[00:11:43.120 --> 00:11:45.120]  華人社會以前也是
[00:11:45.120 --> 00:11:48.120]  所以說養兒防老
[00:11:48.120 --> 00:11:50.120]  當然這是古代
[00:11:50.120 --> 00:11:51.120]  現代就不是
[00:11:51.120 --> 00:11:55.120]  現代人知道養兒也不一定可以防老
[00:11:55.120 --> 00:11:59.120]  中國大陸最近出了一個新名詞
[00:11:59.120 --> 00:12:01.120]  叫做「啃老祖」
[00:12:01.120 --> 00:12:04.120]  吃老人家的族
[00:12:04.120 --> 00:12:08.120]  就是說那些兒女雖然長大了
[00:12:08.120 --> 00:12:11.120]  他們仍然要依靠父母供養
[00:12:11.120 --> 00:12:15.120]  吃了父母的老本
[00:12:15.120 --> 00:12:17.120]  如果我們嘗試站在
[00:12:17.120 --> 00:12:20.120]  撒加利亞和伊麗莎白的處境
[00:12:20.120 --> 00:12:23.120]  來想想無兒無女
[00:12:23.120 --> 00:12:25.120]  很慘啊
[00:12:25.120 --> 00:12:27.120]  我們怎麼辦呢?
[00:12:27.120 --> 00:12:29.120]  那個時候又沒有
[00:12:29.120 --> 00:12:31.120]  體外受孕的技術
[00:12:31.120 --> 00:12:34.120]  我想他們除了不斷努力去嘗試之外
[00:12:34.120 --> 00:12:36.120]  嘗試生孩子之外
[00:12:36.120 --> 00:12:37.120]  或者找一些補品
[00:12:37.120 --> 00:12:39.120]  有什麼補品可以幫助華人之外
[00:12:39.120 --> 00:12:41.120]  他們剩下來
[00:12:41.120 --> 00:12:43.120]  唯一可以做的
[00:12:43.120 --> 00:12:47.120]  大概就是行設禱告
[00:12:47.120 --> 00:12:49.120]  不過第七節又告訴我們
[00:12:49.120 --> 00:12:53.120]  兩個人都已經老了
[00:12:53.120 --> 00:12:56.120]  他們的年紀大概有多大呢?
[00:12:56.120 --> 00:13:00.120]  按照舊約聖經的規定
[00:13:00.120 --> 00:13:04.120]  祭司在五十歲就可以退休
[00:13:04.120 --> 00:13:07.120]  撒加利亞還要值班工作
[00:13:07.120 --> 00:13:09.120]  我估計他還不夠五十歲
[00:13:09.120 --> 00:13:12.120]  不過也接近五十歲了
[00:13:12.120 --> 00:13:16.120]  他的太太也一定四十多歲過外
[00:13:16.120 --> 00:13:20.120]  不過猶太人是流行早婚的
[00:13:20.120 --> 00:13:23.120]  他們可能十幾歲就結婚了
[00:13:23.120 --> 00:13:26.120]  幾十年都沒有孩子
[00:13:26.120 --> 00:13:30.120]  就是說他們禱告了幾十年
[00:13:30.120 --> 00:13:36.120]  而他們的禱告都還沒得到上帝的應運
[00:13:36.120 --> 00:13:41.120]  為什麼上帝不聽正直人的祈禱呢?
[00:13:41.120 --> 00:13:45.120]  事實上上帝是聽了他們的祈禱
[00:13:45.120 --> 00:13:50.120]  只不過上帝做事有祂自己的時間
[00:13:50.120 --> 00:13:56.120]  所以當天使加伯列向撒加利亞顯現的時候
[00:13:56.120 --> 00:13:58.120]  就對她說
[00:13:58.120 --> 00:14:00.120]  撒加利亞不要怕
[00:14:00.120 --> 00:14:03.120]  上帝隨聽了你的禱告
[00:14:03.120 --> 00:14:08.120]  你的妻子伊麗撒伯要給你生一個兒子
[00:14:08.120 --> 00:14:11.120]  這個兒子有什麼特別?
[00:14:11.120 --> 00:14:13.120]  為什麼要由天使來報信呢?
[00:14:13.120 --> 00:14:19.120]  首先這個嬰兒的名字是由天使起的
[00:14:19.120 --> 00:14:22.120]  代表他是一個屬上帝的人
[00:14:22.120 --> 00:14:26.120]  然後在十四節就告訴我們
[00:14:26.120 --> 00:14:30.120]  很多人要為他的誕生而喜樂
[00:14:30.120 --> 00:14:34.120]  撒加利亞和伊麗撒伯會由於約翰的誕生
[00:14:34.120 --> 00:14:36.120]  歡喜快樂是正常的
[00:14:36.120 --> 00:14:39.120]  他們等了幾十年才有這個兒子
[00:14:39.120 --> 00:14:41.120]  一定會歡喜快樂
[00:14:41.120 --> 00:14:48.120]  但是為什麼有很多人都要為他的誕生而喜樂呢?
[00:14:48.120 --> 00:14:53.120]  我相信那些為約翰的誕生而喜樂的人
[00:14:53.120 --> 00:14:55.120]  都是一些相信上主
[00:14:55.120 --> 00:14:59.120]  等候著救主降生的人
[00:14:59.120 --> 00:15:01.120]  因為在十七節說
[00:15:01.120 --> 00:15:04.120]  他要作主的前驅
[00:15:04.120 --> 00:15:05.120]  堅強有力
[00:15:05.120 --> 00:15:07.120]  像先知以利亞一樣
[00:15:07.120 --> 00:15:11.120]  他要使父親和兒女重新和好
[00:15:11.120 --> 00:15:13.120]  使活逆的人回頭
[00:15:13.120 --> 00:15:15.120]  走上二人明智的道路
[00:15:15.120 --> 00:15:18.120]  也要幫助人民來迎接主
[00:15:18.120 --> 00:15:22.120]  舊約最後一位先知馬拉基
[00:15:22.120 --> 00:15:24.120]  曾經預言過
[00:15:24.120 --> 00:15:28.120]  在上主大而可畏的日子來到以前
[00:15:28.120 --> 00:15:32.120]  我要差派先知以利亞到你們那裡
[00:15:33.120 --> 00:15:37.120]  約翰其實就是屬靈的以利亞
[00:15:37.120 --> 00:15:39.120]  他是屬靈的以利亞
[00:15:39.120 --> 00:15:41.120]  所以那些盼望救世主來臨的人
[00:15:41.120 --> 00:15:43.120]  一見到約翰出生
[00:15:43.120 --> 00:15:44.120]  一見到約翰
[00:15:44.120 --> 00:15:45.120]  他們就會知道
[00:15:45.120 --> 00:15:49.120]  救世主很快就要來到了
[00:15:49.120 --> 00:15:51.120]  好像我們一進入十二月
[00:15:51.120 --> 00:15:54.120]  聖誕節很快就要來到了
[00:15:54.120 --> 00:15:57.120]  因此他們會喜樂
[00:15:57.120 --> 00:15:59.120]  另外一些會喜樂的人
[00:15:59.120 --> 00:16:01.120]  就是接受到約翰幫助的人了
[00:16:01.120 --> 00:16:04.120]  因為約翰是一個有使命的人
[00:16:04.120 --> 00:16:07.120]  他會使活逆的人回頭
[00:16:07.120 --> 00:16:10.120]  也要幫助人民來迎接主
[00:16:10.120 --> 00:16:14.120]  不過可能上帝真的太遲
[00:16:14.120 --> 00:16:17.120]  答應撒加利亞的祈禱了
[00:16:17.120 --> 00:16:20.120]  以至撒加利亞聽到這個好消息
[00:16:20.120 --> 00:16:23.120]  他都不敢相信天使的說話
[00:16:23.120 --> 00:16:26.120]  在第十八節我們就讀到
[00:16:26.120 --> 00:16:28.120]  他問多了一句話
[00:16:28.120 --> 00:16:31.120]  「我憑什麼知道這事呢?」
[00:16:31.120 --> 00:16:33.120]  「我已經老了」
[00:16:33.120 --> 00:16:36.120]  「我妻子也上了年紀了」
[00:16:36.120 --> 00:16:39.120]  其實撒加利亞問這個問題
[00:16:39.120 --> 00:16:44.120]  是反映出他不能夠相信天使所說的話
[00:16:44.120 --> 00:16:48.120]  無論是《彥宗版》或者《和合本》的聖經都譯作
[00:16:48.120 --> 00:16:51.120]  「我憑什麼知道?」
[00:16:51.120 --> 00:16:57.120]  這個問題就反映到撒加利亞對天使的說話
[00:16:57.120 --> 00:16:59.120]  不是很有信心
[00:16:59.120 --> 00:17:05.120]  也可能因為他對有兒子這件事已經完全絕望
[00:17:05.120 --> 00:17:08.120]  以至天使說他都不敢相信
[00:17:08.120 --> 00:17:11.120]  由於撒加利亞不相信
[00:17:11.120 --> 00:17:14.120]  天使就給了他一些懲罰
[00:17:14.120 --> 00:17:17.120]  使他變成一個啞仔
[00:17:17.120 --> 00:17:18.120]  四十個星期
[00:17:18.120 --> 00:17:19.120]  差不多四十個星期
[00:17:19.120 --> 00:17:23.120]  等他兒子出生之後他才可以說話
[00:17:24.120 --> 00:17:28.120]  最後由於他進了聖殿太久了
[00:17:28.120 --> 00:17:31.120]  外面的人都不知道發生什麼事
[00:17:31.120 --> 00:17:34.120]  他出來的時候又不能夠說話
[00:17:34.120 --> 00:17:38.120]  只能夠用手勢表示他見到異象
[00:17:38.120 --> 00:17:40.120]  我想想也挺特別的
[00:17:40.120 --> 00:17:43.120]  待會大家喝茶的時候
[00:17:43.120 --> 00:17:45.120]  就試試看誰做手勢可以告訴別人
[00:17:45.120 --> 00:17:47.120]  「哎呀,我見到異象」
[00:17:47.120 --> 00:17:49.120]  「做得好,多喝兩杯茶」
[00:17:49.120 --> 00:17:53.120]  從今天經文的記載
[00:17:53.120 --> 00:17:56.120]  讓我想到幾方面的應用
[00:17:56.120 --> 00:17:58.120]  第一方面就是說
[00:17:58.120 --> 00:18:02.120]  其實上帝會聽禱告
[00:18:02.120 --> 00:18:07.120]  在新約聖經裡面
[00:18:07.120 --> 00:18:09.120]  有很多經文鼓勵我們祈禱
[00:18:09.120 --> 00:18:12.120]  並且答允上帝會聽禱告
[00:18:12.120 --> 00:18:15.120]  例如在《約翰福音》16章23節說
[00:18:15.120 --> 00:18:17.120]  「我鄭重地告訴你們
[00:18:17.120 --> 00:18:20.120]  你們奉我的名
[00:18:21.120 --> 00:18:24.120]  無論向父親求什麼
[00:18:24.120 --> 00:18:26.120]  他一定賜給你們」
[00:18:26.120 --> 00:18:30.120]  在主耶穌的承諾裡面
[00:18:30.120 --> 00:18:32.120]  最關鍵性的幾個字就是
[00:18:32.120 --> 00:18:34.120]  「奉我的名」
[00:18:34.120 --> 00:18:38.120]  那幾個字不是一條禱告的方程式
[00:18:38.120 --> 00:18:41.120]  不是教我們在每次祈禱之後
[00:18:41.120 --> 00:18:43.120]  再加一句話
[00:18:43.120 --> 00:18:45.120]  「奉耶穌基督的名祈禱」
[00:18:45.120 --> 00:18:50.120]  就能夠保證上帝會賜給我們所求的事
[00:18:50.120 --> 00:18:53.120]  事實上在主禱文裡面
[00:18:53.120 --> 00:18:56.120]  結束之前是沒有這幾個字的
[00:18:56.120 --> 00:18:59.120]  沒有「奉耶穌基督的名祈禱」這句話
[00:18:59.120 --> 00:19:01.120]  在保羅的書信裡面
[00:19:01.120 --> 00:19:03.120]  也有很多的祈禱文
[00:19:03.120 --> 00:19:06.120]  結束的時候就是「阿門」這麼簡單
[00:19:06.120 --> 00:19:10.120]  也沒有「奉耶穌基督的名祈禱」這句話
[00:19:10.120 --> 00:19:13.120]  所以「奉我的名」的意思
[00:19:13.120 --> 00:19:15.120]  其實是說我們要按照
[00:19:15.120 --> 00:19:20.120]  耶穌基督的心意和性格去祈禱
[00:19:20.120 --> 00:19:24.120]  天父就會按照祂的心意
[00:19:24.120 --> 00:19:27.120]  將最好的賜給我們
[00:19:27.120 --> 00:19:30.120]  有時候是不一定
[00:19:30.120 --> 00:19:33.120]  按照我們所求的賜給我們
[00:19:33.120 --> 00:19:37.120]  互聯網上有一段關於祈禱的詩是這樣
[00:19:37.120 --> 00:19:39.120]  或者我讀一讀
[00:19:39.120 --> 00:19:40.120]  大家看不到不要緊
[00:19:40.120 --> 00:19:41.120]  是英文的
[00:19:41.120 --> 00:19:43.120]  不過一會兒會翻譯成中文
[00:19:43.120 --> 00:19:45.120]  (英文翻譯)
[00:20:13.120 --> 00:20:15.120]  (英文翻譯)
[00:20:15.120 --> 00:20:17.120]  (英文翻譯)
[00:20:17.120 --> 00:20:19.120]  (英文翻譯)
[00:20:19.120 --> 00:20:21.120]  (英文翻譯)
[00:20:21.120 --> 00:20:23.120]  (英文翻譯)
[00:20:23.120 --> 00:20:25.120]  (英文翻譯)
[00:20:25.120 --> 00:20:27.120]  (英文翻譯)
[00:20:27.120 --> 00:20:29.120]  (英文翻譯)
[00:20:29.120 --> 00:20:31.120]  (英文翻譯)
[00:20:31.120 --> 00:20:33.120]  (英文翻譯)
[00:20:33.120 --> 00:20:35.120]  (英文翻譯)
[00:20:35.120 --> 00:20:37.120]  (英文翻譯)
[00:20:37.120 --> 00:20:39.120]  我試一下將它翻譯成中文
[00:20:39.120 --> 00:20:43.120]  (英文翻譯)
[00:21:09.120 --> 00:21:11.120]  (英文翻譯)
[00:21:11.120 --> 00:21:13.120]  (英文翻譯)
[00:21:13.120 --> 00:21:15.120]  (英文翻譯)
[00:21:15.120 --> 00:21:17.120]  (英文翻譯)
[00:21:17.120 --> 00:21:19.120]  (英文翻譯)
[00:21:19.120 --> 00:21:21.120]  (英文翻譯)
[00:21:21.120 --> 00:21:23.120]  (英文翻譯)
[00:21:23.120 --> 00:21:25.120]  (英文翻譯)
[00:21:25.120 --> 00:21:27.120]  (英文翻譯)
[00:21:27.120 --> 00:21:29.120]  (英文翻譯)
[00:21:29.120 --> 00:21:31.120]  (英文翻譯)
[00:21:31.120 --> 00:21:33.120]  (英文翻譯)
[00:21:33.120 --> 00:21:37.120]  這首詩主要是講上主會將更好的東西
[00:21:37.120 --> 00:21:41.120]  是超過我們所想所求的東西賜給我們
[00:21:41.120 --> 00:21:44.120]  大概我們做過父母的人都會明白
[00:21:44.120 --> 00:21:47.120]  當我們的兒女向我們求的時候
[00:21:47.120 --> 00:21:50.120]  我們的心雖然很想他們開心
[00:21:50.120 --> 00:21:52.120]  很想滿足他們的要求
[00:21:52.120 --> 00:21:57.120]  但我們都一定會憑自己的知識判斷一下
[00:21:57.120 --> 00:22:03.120]  他們所求的是不是真的對他們有好處呢
[00:22:03.120 --> 00:22:07.120]  如果一個小朋友餐餐吃飯的時候
[00:22:07.120 --> 00:22:09.120]  跟父母說不要給我飯吃
[00:22:09.120 --> 00:22:11.120]  給我吃雪糕就行了
[00:22:11.120 --> 00:22:15.120]  我想正常的父母都一定會拒絕的
[00:22:15.120 --> 00:22:19.120]  所以上帝是會聽我們的祈禱
[00:22:19.120 --> 00:22:24.120]  但不一定會按照我們所求的賜給我們
[00:22:24.120 --> 00:22:28.120]  除此之外上帝聽我們的禱告
[00:22:28.120 --> 00:22:32.120]  也會按照我們的祈求賜給我們的時候
[00:22:32.120 --> 00:22:35.120]  時間都是由上主決定的
[00:22:35.120 --> 00:22:38.120]  就好像撒加利亞的祈禱
