
[00:00:00.000 --> 00:00:04.620]  面對沮喪,你有冇唔開心過呢?
[00:06:21.800 --> 00:06:23.800]  嘩!如果你係嗰個年青人,
[00:06:23.800 --> 00:06:27.800]  告咗,困咗六個星期監,
[00:06:27.800 --> 00:06:31.800]  嘩!你話真係,你會點呀?
[00:06:31.800 --> 00:06:32.800]  你唔開心!
[00:06:32.800 --> 00:06:37.800]  當你睇到港大校委會成個練局,
[00:06:37.800 --> 00:06:39.800]  你做初一,我做十五,
[00:06:39.800 --> 00:06:42.800]  嘩!社會全部政治化呀!
[00:06:42.800 --> 00:06:44.800]  嘩!你當你睇社會嘅問題,
[00:06:44.800 --> 00:06:47.800]  你會唔開心,點解人唔開心呀?
[00:06:47.800 --> 00:06:49.800]  心理學家話畀我哋聽,
[00:06:49.800 --> 00:06:54.800]  人唔開心,因為一個原因,
[00:06:54.800 --> 00:06:57.800]  我哋失去一啲嘢,
[00:06:57.800 --> 00:07:01.800]  呢啲嘢可能係睇得到嘅,
[00:07:01.800 --> 00:07:04.800]  亦都可能係睇唔得到嘅,
[00:07:04.800 --> 00:07:07.800]  當你感覺失去嘅時候,
[00:07:07.800 --> 00:07:10.800]  你就會唔開心啦!
[00:07:10.800 --> 00:07:14.800]  你跌咗一千蚊,你開唔開心呀?
[00:07:14.800 --> 00:07:19.800]  你唔會開心,你一定唔開心,點解呀?
[00:07:19.800 --> 00:07:22.800]  失去呀嘛!你唔開心幾耐呀?
[00:07:22.800 --> 00:07:27.800]  一日?兩日?三日?一個月?
[00:07:27.800 --> 00:07:32.800]  有冇人唔開心一年㗎?
[00:07:32.800 --> 00:07:36.800]  如果你唔開心一年,你估見輔導呀!
[00:07:36.800 --> 00:07:40.800]  因為你已經開始抑鬱㗎啦!
[00:07:40.800 --> 00:07:43.800]  好多時候呢,
[00:07:43.800 --> 00:07:46.800]  我哋唔開心同好多壓力有關係,
[00:07:46.800 --> 00:07:49.800]  有時好多壓力嘅事件,
[00:07:49.800 --> 00:07:52.800]  亦都係你唔開心嘅事件,
[00:07:52.800 --> 00:07:55.800]  配偶死亡,壓力指數100,
[00:07:55.800 --> 00:07:58.800]  爆崩,最滿分㗎啦!
[00:07:58.800 --> 00:08:02.800]  你失去配偶,你離婚,
[00:08:02.800 --> 00:08:04.800]  你失去亦都係配偶,
[00:08:04.800 --> 00:08:08.800]  當你家屬死亡壓力重呀,
[00:08:08.800 --> 00:08:13.800]  你失去你嘅家人,特別同你好有密切關係,
[00:08:13.800 --> 00:08:16.800]  你失去健康,你失去一啲嘢,
[00:08:16.800 --> 00:08:22.800]  你會唔開心,當然壓力唔係一定係負面㗎,
[00:08:22.800 --> 00:08:24.800]  正面都有㗎,結婚好開心㗎,
[00:08:24.800 --> 00:08:26.800]  不過都有壓力,當你失業,
[00:08:26.800 --> 00:08:30.800]  好多時候呢啲壓力係失去嘅嘢,
[00:08:30.800 --> 00:08:33.800]  亦都係你唔開心嘅嘢,
[00:08:33.800 --> 00:08:37.800]  當你唔開心好多時候其實,
[00:08:37.800 --> 00:08:42.800]  我哋係面對緊失去,失去,失去,
[00:08:42.800 --> 00:08:51.800]  今日呢段經文其實唔係淨係單講唔開心㗎,
[00:08:51.800 --> 00:08:55.800]  我呢個主題希望唔好帶錯你睇呢段經文,
[00:08:55.800 --> 00:08:57.800]  呢段經文講乜嘢嘢呀?
[00:08:57.800 --> 00:09:00.800]  呢段經文冇錯係有關於唔開心,
[00:09:00.800 --> 00:09:04.800]  不過呢段經文係講責備,
[00:09:04.800 --> 00:09:10.800]  責備,責備,開心唔開心呀?你唔開心,
[00:09:10.800 --> 00:09:13.800]  責備嘅人睇到又唔開心,
[00:09:13.800 --> 00:09:16.800]  被責備嘅又唔開心,
[00:09:16.800 --> 00:09:20.800]  就係咁樣,所以思想下,
[00:09:20.800 --> 00:09:23.800]  我哋點樣能夠從唔開心,
[00:09:23.800 --> 00:09:26.800]  從呢一個咁沮喪嘅裏面,
[00:09:26.800 --> 00:09:31.800]  能夠重回嗰種嘅喜樂呢?
[00:09:31.800 --> 00:09:35.800]  如果你要了解呢段經文講乜嘢嘢,
[00:09:35.800 --> 00:09:38.800]  你要好明白一個背景,
[00:09:38.800 --> 00:09:42.800]  呢個背景你去了解一下,
[00:09:42.800 --> 00:09:46.800]  可能你就會慢慢了解呢段經文講啲咩嘢,
[00:09:46.800 --> 00:09:49.800]  保羅喺主後53年,
[00:09:49.800 --> 00:09:52.800]  去第二次宣教旅程,
[00:09:52.800 --> 00:09:55.800]  去建立咗哥倫多教會,
[00:09:55.800 --> 00:09:57.800]  喺去建立哥倫多教會,
[00:09:57.800 --> 00:10:00.800]  睇到哥倫多教會有啲問題,
[00:10:00.800 --> 00:10:03.800]  佢就寫咗一封信,
[00:10:03.800 --> 00:10:06.800]  呢封信唔係哥倫多前書,
[00:10:06.800 --> 00:10:10.800]  呢封信係指出佢哋有啲問題,
[00:10:10.800 --> 00:10:12.800]  淫亂嘅事件,
[00:10:12.800 --> 00:10:15.800]  所以喺哥倫多前書第五章第九節,
[00:10:15.800 --> 00:10:17.800]  就話佢提到呢一封信,
[00:10:17.800 --> 00:10:19.800]  畀佢哋講呢個問題,
[00:10:19.800 --> 00:10:28.800]  跟住喺佢嘅第三次宣教旅程裏面,
[00:10:28.800 --> 00:10:31.800]  佢就寫咗哥倫多前書,
[00:10:31.800 --> 00:10:33.800]  所以第一封信唔見咗,我哋無,
[00:10:33.800 --> 00:10:36.800]  第二封信我哋有,
[00:10:36.800 --> 00:10:39.800]  跟住保羅可能叫提摩泰拎去,
[00:10:39.800 --> 00:10:44.800]  提摩泰返嚟話俾保羅聽教會嗰啲狀況,
[00:10:44.800 --> 00:10:46.800]  保羅好心急,
[00:10:46.800 --> 00:10:50.800]  就立即走去哥倫多教會,
[00:10:50.800 --> 00:10:54.800]  同哥倫多教會嘅人可能對峙,
[00:10:54.800 --> 00:11:03.800]  嚟到對質,你有冇同人有confrontation,
[00:11:03.800 --> 00:11:06.800]  當你同人confront嘅時候會點,
[00:11:06.800 --> 00:11:08.800]  大家都唔開心,
[00:11:08.800 --> 00:11:14.800]  所以保羅好唔開心離開哥倫多嘅城市,
[00:11:14.800 --> 00:11:17.800]  離開當時嘅哥倫多教會,
[00:11:17.800 --> 00:11:19.800]  當佢離開之後,
[00:11:19.800 --> 00:11:23.800]  佢又寫一封好嚴厲嘅信去責備佢,
[00:11:23.800 --> 00:11:27.800]  呢個就喺七章第八節略略提到,
[00:11:27.800 --> 00:11:31.800]  佢話我先前寫信叫你們憂愁,
[00:11:31.800 --> 00:11:35.800]  我後來雖然懊悔,如今卻不懊悔,
[00:11:35.800 --> 00:11:37.800]  因我知道那信叫你們憂愁,
[00:11:37.800 --> 00:11:38.800]  不過是暫時的,
[00:11:38.800 --> 00:11:40.800]  呢個唔係只係哥倫多前書,
[00:11:40.800 --> 00:11:42.800]  呢度好多學者都話,
[00:11:42.800 --> 00:11:44.800]  係有一封已經失落嘅,
[00:11:44.800 --> 00:11:47.800]  但係一封好嚴厲責備佢嘅信,
[00:11:47.800 --> 00:11:49.800]  責備咗之後,
[00:11:49.800 --> 00:11:55.800]  保羅心裏面唔開心,
[00:11:55.800 --> 00:11:59.800]  佢唔知道呢封信帶嚟乜嘢嘅影響,
[00:11:59.800 --> 00:12:01.800]  佢十五十六,
[00:12:01.800 --> 00:12:06.800]  佢等緊提多話畀佢聽,
[00:12:06.800 --> 00:12:09.800]  當呢班弟兄姊妹睇到呢封信,
[00:12:09.800 --> 00:12:12.800]  嗰個反應係點樣,
[00:12:12.800 --> 00:12:14.800]  而佢又等唔到,
[00:12:14.800 --> 00:12:15.800]  又預唔到提多,
[00:12:15.800 --> 00:12:18.800]  所以就係咁樣情況底下,
[00:12:18.800 --> 00:12:20.800]  佢嗰個心情,
[00:12:20.800 --> 00:12:27.800]  所以係哥倫多後書第二章同埋第七章,
[00:12:27.800 --> 00:12:34.800]  就係講緊呢一個咁樣嘅事情,
[00:12:34.800 --> 00:12:38.800]  所以你能夠有呢個咁樣嘅背景,
[00:12:38.800 --> 00:12:40.800]  再睇呢段經文,
[00:12:40.800 --> 00:12:45.800]  你就睇到原來保羅同哥倫多教會之間,
[00:12:45.800 --> 00:12:47.800]  所發生嘅問題,
[00:12:47.800 --> 00:12:49.800]  喺呢啲問題裏面,
[00:12:49.800 --> 00:12:51.800]  雙方都唔開心,
[00:12:51.800 --> 00:12:53.800]  喺呢啲唔開心嘅裏面,
[00:12:53.800 --> 00:12:58.800]  佢點能夠再一次嚟到可以有所突破,
[00:12:58.800 --> 00:13:01.800]  有所變化,
[00:13:01.800 --> 00:13:03.800]  有所改變呢?
[00:13:03.800 --> 00:13:07.800]  究竟嗰個嘅秘訣係邊一度呢?
[00:13:07.800 --> 00:13:12.800]  秘訣就係神介入,
[00:13:12.800 --> 00:13:15.800]  喺保羅侍奉嘅生命裏面,
[00:13:15.800 --> 00:13:19.800]  將佢嘅唔開心變為開心,
[00:13:19.800 --> 00:13:21.800]  所以第一樣嘢,
[00:13:21.800 --> 00:13:23.800]  喺呢段經文,
[00:13:23.800 --> 00:13:26.800]  我哋可以分開三個小段,
[00:13:26.800 --> 00:13:30.800]  第一個小段係第五節到第七節,
[00:13:30.800 --> 00:13:36.800]  第二個小段係第八節到第十三節嘅上半節,
[00:13:36.800 --> 00:13:42.800]  而第十三節嘅下半節到第十六節係第三個小段,
[00:13:42.800 --> 00:13:46.800]  第頭兩個小段都係講保羅嘅,
[00:13:46.800 --> 00:13:50.800]  第三個嘅小段佢係講提多嘅,
[00:13:50.800 --> 00:13:57.800]  保羅點樣能夠喺呢個唔開心嘅裏面,
[00:13:57.800 --> 00:14:00.800]  喺沮喪嘅裏面,
[00:14:00.800 --> 00:14:04.800]  嚟到帶嚟佢嘅喜樂呢?
[00:14:04.800 --> 00:14:08.800]  因為當佢仰望神嘅時候,
[00:14:08.800 --> 00:14:10.800]  神帶你改變,
[00:14:10.800 --> 00:14:12.800]  當你唔開心嘅時候,
[00:14:12.800 --> 00:14:16.800]  你有冇仰望神能夠帶你改變呢?
[00:14:16.800 --> 00:14:17.800]  呢一段經文,
[00:14:17.800 --> 00:14:19.800]  丞相接候,
[00:14:19.800 --> 00:14:21.800]  丞相啟候,
[00:14:21.800 --> 00:14:24.800]  如果你睇第七章,
[00:14:24.800 --> 00:14:26.800]  我哋所讀嘅經文,
[00:14:26.800 --> 00:14:27.800]  同埋第二章,
[00:14:27.800 --> 00:14:30.800]  你發現喺呢兩段嘅聖經,
[00:14:30.800 --> 00:14:33.800]  有四個字,
[00:14:33.800 --> 00:14:36.800]  或者有四樣嘢係相同嘅,
[00:14:36.800 --> 00:14:40.800]  咩相同?第一,悼了,
[00:14:40.800 --> 00:14:42.800]  第七章講悼了,
[00:14:42.800 --> 00:14:44.800]  第二章又講悼了,
[00:14:44.800 --> 00:14:46.800]  悼了呢兩個字,
[00:14:46.800 --> 00:14:48.800]  大家睇紅色,
[00:14:48.800 --> 00:14:50.800]  我畀大家睇個對比,
[00:14:50.800 --> 00:14:53.800]  第七章講馬其頓,
[00:14:53.800 --> 00:14:55.800]  第二,馬其頓喺邊度呢?
[00:14:55.800 --> 00:14:59.800]  馬其頓就喺希臘嘅上邊,
[00:14:59.800 --> 00:15:02.800]  呢個就係馬其頓,
[00:15:02.800 --> 00:15:06.800]  呢個就係馬其頓,
[00:15:06.800 --> 00:15:11.800]  第二章又講馬其頓,
[00:15:11.800 --> 00:15:14.800]  第三方面,
[00:15:14.800 --> 00:15:20.800]  第七章佢表露一種負面嘅情緒,
[00:15:20.800 --> 00:15:23.800]  喪氣,其實就係唔開心,
[00:15:23.800 --> 00:15:24.800]  喺第二章,
[00:15:24.800 --> 00:15:28.800]  佢話佢自己心裏面唔安樂,
[00:15:28.800 --> 00:15:31.800]  唔安樂,一種負面嘅情緒,
[00:15:31.800 --> 00:15:35.800]  第七章講提多,帶嚟安慰,
[00:15:35.800 --> 00:15:37.800]  第二章講到,
[00:15:37.800 --> 00:15:39.800]  佢冇遇到提多,
[00:15:39.800 --> 00:15:42.800]  帶嚟畀佢心裏面唔安樂,
[00:15:42.800 --> 00:15:44.800]  所以保羅喺第二章,
[00:15:44.800 --> 00:15:46.800]  佢就去馬其頓,
[00:15:46.800 --> 00:15:48.800]  想搵提多,
[00:15:48.800 --> 00:15:50.800]  所以話,
[00:15:50.800 --> 00:15:52.800]  當你比較嘅時候,
[00:15:52.800 --> 00:15:55.800]  你就會體會呢兩段聖經,
[00:15:55.800 --> 00:15:57.800]  係彼此嘅,
[00:15:57.800 --> 00:15:59.800]  嚟到關聯嘅,
[00:15:59.800 --> 00:16:03.800]  所以話,佢乘上嚟到去啟後,
[00:16:03.800 --> 00:16:06.800]  呢段聖經,
[00:16:06.800 --> 00:16:08.800]  亦都俾我哋知道,
[00:16:08.800 --> 00:16:10.800]  保羅喺侍奉裏面,
[00:16:10.800 --> 00:16:11.800]  佢嗰種嘅困難,
[00:16:11.800 --> 00:16:13.800]  喺第二章,
[00:16:13.800 --> 00:16:15.800]  你睇啲紅色紙,
[00:16:15.800 --> 00:16:16.800]  講乜嘢呀?
[00:16:16.800 --> 00:16:17.800]  仇苦呀,
[00:16:17.800 --> 00:16:19.800]  你睇下出現幾多仇苦,
[00:16:19.800 --> 00:16:21.800]  又眼淚,又仇苦,又難過呀,
[00:16:21.800 --> 00:16:24.800]  保羅喺侍奉嘅裏面,
[00:16:24.800 --> 00:16:26.800]  就係咁困難,
[00:16:26.800 --> 00:16:28.800]  所面對嘅問題係咁多,
[00:16:28.800 --> 00:16:31.800]  而佢真係好受苦,
[00:16:31.800 --> 00:16:33.800]  喺呢個咁困難嘅時候,
[00:16:33.800 --> 00:16:36.800]  喺呢個咁困難嘅時候,
[00:16:36.800 --> 00:16:40.800]  神為佢嚟到開出路,
[00:16:40.800 --> 00:16:41.800]  帶嚟改變,
[00:16:41.800 --> 00:16:42.800]  帶嚟咩改變呀?
[00:16:42.800 --> 00:16:45.800]  提多嘅好嘅消息,
[00:16:45.800 --> 00:16:48.800]  提多好嘅消息,
[00:16:48.800 --> 00:16:50.800]  提多好嘅消息,
[00:16:50.800 --> 00:16:52.800]  喺第五節,
[00:16:52.800 --> 00:16:54.800]  保羅講咗,
[00:16:54.800 --> 00:16:57.800]  佢到咗馬其頓嘅時候,
[00:16:57.800 --> 00:16:59.800]  佢心裏面,
[00:16:59.800 --> 00:17:01.800]  因為佢冇遇到提多,
[00:17:01.800 --> 00:17:03.800]  所以佢好痛苦呀,
[00:17:03.800 --> 00:17:05.800]  佢唔知道寫咗個封信,
[00:17:05.800 --> 00:17:07.800]  嗰啲弟兄姊妹嘅反應,
[00:17:07.800 --> 00:17:08.800]  佢先前去嘅時候,
[00:17:08.800 --> 00:17:11.800]  佢哋彼此嘅嚟到去對質嘅時候,
[00:17:11.800 --> 00:17:15.800]  佢哋大家都唔開心,
[00:17:15.800 --> 00:17:17.800]  佢唔知道嗰個反應,
[00:17:17.800 --> 00:17:20.800]  所以佢心裏面不安寧,
[00:17:20.800 --> 00:17:21.800]  佢話,
[00:17:21.800 --> 00:17:22.800]  周圍困難,
[00:17:22.800 --> 00:17:23.800]  外有戰爭,
[00:17:23.800 --> 00:17:25.800]  內有懼怕,
[00:17:25.800 --> 00:17:27.800]  不過第六節,
[00:17:27.800 --> 00:17:33.800]  係整個嘅轉捩點,
[00:17:33.800 --> 00:17:34.800]  佢話,
[00:17:34.800 --> 00:17:37.800]  那安慰喪氣之人,
[00:17:37.800 --> 00:17:40.800]  那安慰唔開心嗰個人,
[00:17:40.800 --> 00:17:42.800]  那安慰嗰個depressed,
[00:17:42.800 --> 00:17:44.800]  嗰個沮喪嘅人,
[00:17:44.800 --> 00:17:46.800]  嘅神,
[00:17:46.800 --> 00:17:50.800]  佢藉著提多安慰咗我哋,
[00:17:50.800 --> 00:17:54.800]  佢藉著提多帶嚟好嘅消息,
[00:17:54.800 --> 00:17:58.800]  啊!保羅嗰個唔開心一掃而空,
[00:17:58.800 --> 00:17:59.800]  佢話,
[00:17:59.800 --> 00:18:01.800]  佢嘅安慰,
[00:18:01.800 --> 00:18:05.800]  俾佢知道原來哥倫多教會有新嘅發展,
[00:18:05.800 --> 00:18:08.800]  佢因此嚟到得咗鼓舞,
[00:18:08.800 --> 00:18:13.800]  因為提多分享咗哥倫多教會嗰個屬靈情況有所改善,
[00:18:13.800 --> 00:18:16.800]  佢哋接納提多嘅提醒,
[00:18:16.800 --> 00:18:21.800]  對保羅嘅責備重新有一個新嘅看法,
[00:18:21.800 --> 00:18:24.800]  以致佢哋思想態度行為,
[00:18:24.800 --> 00:18:28.800]  佢話把你哋提多,
[00:18:28.800 --> 00:18:30.800]  把你哋對我嘅想念哀動,
[00:18:30.800 --> 00:18:33.800]  和向我嘅熱心講俾我聽,
[00:18:33.800 --> 00:18:35.800]  原來有所改變,
[00:18:35.800 --> 00:18:37.800]  因此保羅心裏面,
[00:18:37.800 --> 00:18:40.800]  啊!好大嘅安慰,
[00:18:40.800 --> 00:18:42.800]  好大嘅安慰,
[00:18:42.800 --> 00:18:44.800]  因為佢仰望神,
[00:18:44.800 --> 00:18:49.800]  因為神俾咗佢人生嘅出路,
[00:18:49.800 --> 00:18:53.800]  呢一對夫婦我相信大家都未必會認識,
[00:18:53.800 --> 00:18:58.800]  呢個William Gaither和Gloria Gaither,
[00:18:58.800 --> 00:19:00.800]  呢一對夫婦,
[00:19:00.800 --> 00:19:04.800]  佢本來係一位老師,
[00:19:04.800 --> 00:19:07.800]  但係佢為咗服侍神,
[00:19:07.800 --> 00:19:11.800]  喺六七年嘅時候就辭去佢哋嘅教職,
[00:19:11.800 --> 00:19:14.800]  投入喺呢個聖樂裏面嘅服侍,
[00:19:14.800 --> 00:19:17.800]  佢哋灌錄一啲嘅唱片,
[00:19:17.800 --> 00:19:22.800]  亦都舉行一啲嘅演唱嘅會,
[00:19:22.800 --> 00:19:25.800]  佢哋寫咗一首詩歌,
[00:19:25.800 --> 00:19:28.800]  其中一首詩歌係大家都認識嘅,
[00:19:28.800 --> 00:19:32.800]  《因他活著》,識唔識呀?
[00:19:32.800 --> 00:19:35.800]  識呀!其實我本來想唱㗎啦,
[00:19:35.800 --> 00:19:37.800]  大家一齊唱,
[00:19:37.800 --> 00:19:39.800]  不過時間關係唔好啦,
[00:19:39.800 --> 00:19:43.800]  我仲有十五分鐘就要走㗎啦,
[00:19:43.800 --> 00:19:50.800]  好!佢哋喺一個咩嘅環境去創作呢首詩歌呢?
[00:19:50.800 --> 00:19:53.800]  當時美國社會好混亂,
[00:19:53.800 --> 00:19:57.800]  美國人話神死咗㗎啦,
[00:19:57.800 --> 00:20:00.800]  呢個世界冇神㗎,
[00:20:00.800 --> 00:20:03.800]  當時佢哋打緊越戰,
[00:20:03.800 --> 00:20:07.800]  人意志好消沉,好唔開心,
[00:20:07.800 --> 00:20:11.800]  而Gloria竟然發現自己有BB,
[00:20:11.800 --> 00:20:13.800]  就喺咁嘅時候,
[00:20:13.800 --> 00:20:17.800]  有人話Gloria你唔應該生㗎啦,
[00:20:17.800 --> 00:20:21.800]  正如而家好多人唔想生咁,
