
[00:00:00.000 --> 00:00:05.380]  這次我預備這篇在這裏講,沒想到今天是鷹械奉獻禮
[00:05:16.200 --> 00:05:21.200]  當然有時我們對港獨沒什麼期望
[00:05:21.200 --> 00:05:25.200]  我這次回來有些目者對我分享
[00:05:25.200 --> 00:05:30.200]  香港普遍來說,港壇的信息是低迷的
[00:05:30.200 --> 00:05:34.200]  到一個地步我們好像上了飛機一樣
[00:05:35.200 --> 00:05:37.200]  按什麼按鈕?
[00:05:37.200 --> 00:05:41.200]  通常飛機會叫你按什麼按鈕?
[00:05:41.200 --> 00:05:46.200]  坐飛機多的都記得了
[00:05:46.200 --> 00:05:49.200]  有一個按鈕要你按的
[00:05:49.200 --> 00:05:51.200]  What is that?
[00:05:51.200 --> 00:05:53.200]  你的手機
[00:05:53.200 --> 00:05:55.200]  叫什麼?
[00:05:55.200 --> 00:05:58.200]  叫什麼?
[00:06:00.200 --> 00:06:05.200]  很多東西叫你按
[00:06:05.200 --> 00:06:07.200]  那個是什麼模式?
[00:06:07.200 --> 00:06:11.200]  Airplane mode
[00:06:11.200 --> 00:06:16.200]  聽到有些人覺得明天早上應該來這裡休息
[00:06:16.200 --> 00:06:20.200]  閉上眼睛,好些靜修養神
[00:06:20.200 --> 00:06:23.200]  Airplane mode
[00:06:23.200 --> 00:06:26.200]  所以我們港獨的時候
[00:06:26.200 --> 00:06:29.200]  不要假設每個人都已經有渴慕的心
[00:06:29.200 --> 00:06:32.200]  我覺得教會有一個很大的問題
[00:06:32.200 --> 00:06:35.200]  就是我們弟兄姊妹聽到的次數太多
[00:06:35.200 --> 00:06:38.200]  為什麼呢?
[00:06:38.200 --> 00:06:40.200]  多到我不會珍惜
[00:06:40.200 --> 00:06:46.200]  有一位書作者說我們要快快的聽
[00:06:46.200 --> 00:06:49.200]  很積極的爭取這個機會
[00:06:49.200 --> 00:06:51.200]  去聽到神的話語
[00:06:51.200 --> 00:06:54.200]  因為人飢餓非因無餅
[00:06:54.200 --> 00:06:56.200]  乾渴非因無水
[00:06:56.200 --> 00:06:59.200]  乃因不聽耀和華的話
[00:06:59.200 --> 00:07:05.200]  小孩子很自動的會想吃東西
[00:07:05.200 --> 00:07:08.200]  在這個過程裡不會說吃著吃著要停
[00:07:08.200 --> 00:07:11.200]  每天都要吃,每年都要吃
[00:07:11.200 --> 00:07:15.200]  這麼多年都要爭取食物
[00:07:15.200 --> 00:07:18.200]  但是聽到也是一個藝術
[00:07:18.200 --> 00:07:21.200]  聽到有藝術
[00:07:21.200 --> 00:07:24.200]  聽得好對你的益處就大很多
[00:07:24.200 --> 00:07:26.200]  不懂得聽到
[00:07:26.200 --> 00:07:28.200]  聽了等於沒有聽
[00:07:28.200 --> 00:07:36.200]  保羅自己要求肢體會祈禱
[00:07:36.200 --> 00:07:38.200]  你多點運氣土
[00:07:38.200 --> 00:07:41.200]  使得我能夠將福音的奧秘講明白
[00:07:41.200 --> 00:07:46.200]  講到別人聽了明白
[00:07:46.200 --> 00:07:50.200]  所以聽的人要小心
[00:07:50.200 --> 00:07:54.200]  先明白,才會神思明辨
[00:07:54.200 --> 00:07:59.200]  好像保羅對哥倫多教會的提醒
[00:07:59.200 --> 00:08:04.200]  懂得去分辨,慢慢的聽
[00:08:04.200 --> 00:08:08.200]  究竟這是好的道,還是不好的道
[00:08:08.200 --> 00:08:14.200]  現在我上網聽到世界一級的講完講到
[00:08:18.200 --> 00:08:21.200]  有些講得非常出色,非常動聽
[00:08:21.200 --> 00:08:23.200]  我都喜歡聽某些講完的
[00:08:23.200 --> 00:08:26.200]  但是聽完之後
[00:08:26.200 --> 00:08:28.200]  究竟這個道的營養在哪裡
[00:08:28.200 --> 00:08:31.200]  我們未必知道
[00:08:31.200 --> 00:08:36.200]  最近我在一個教會,參拜會的時候
[00:08:36.200 --> 00:08:40.200]  他們剛剛舉行了一年一次的靈會
[00:08:40.200 --> 00:08:43.200]  我說今年的講完怎麼樣
[00:08:43.200 --> 00:08:46.200]  好啊好啊,好風趣
[00:08:47.200 --> 00:08:49.200]  好啊,好吸引
[00:08:49.200 --> 00:08:51.200]  訊息的中心是什麼
[00:08:51.200 --> 00:08:55.200]  這樣啊,不太記得了
[00:08:55.200 --> 00:08:59.200]  聽到很多人爭取什麼呢
[00:08:59.200 --> 00:09:01.200]  可口的那些,好聽的那些
[00:09:01.200 --> 00:09:03.200]  但究竟有沒有營養呢
[00:09:03.200 --> 00:09:05.200]  我們沒怎麼留意
[00:09:05.200 --> 00:09:08.200]  隨便就吸收一些不應該吸收的東西
[00:09:08.200 --> 00:09:11.200]  接受我們基督徒不應該接受的訊息
[00:09:14.200 --> 00:09:17.200]  今天港台上各類各樣的講完都有
[00:09:17.200 --> 00:09:20.200]  有些講的訊息根本不是聖經的訊息
[00:09:20.200 --> 00:09:22.200]  但是人們喜歡聽的那些
[00:09:22.200 --> 00:09:26.200]  美國最大的教會,六七萬人的教會
[00:09:26.200 --> 00:09:29.200]  每個星期講的就是這種訊息
[00:09:29.200 --> 00:09:32.200]  有人問牧師,為什麼你不講悔改
[00:09:32.200 --> 00:09:34.200]  為什麼你不提到罪這個問題
[00:09:34.200 --> 00:09:36.200]  他說已經是他們在重擔當中
[00:09:36.200 --> 00:09:38.200]  我不需要講的了
[00:09:38.200 --> 00:09:43.200]  到了一個地步,突然之間吃這種快餐
[00:09:43.200 --> 00:09:45.200]  很好吃的
[00:09:45.200 --> 00:09:47.200]  但是生命沒什麼長進
[00:09:47.200 --> 00:09:52.200]  有一個書作者教我們
[00:09:52.200 --> 00:09:54.200]  慢慢的聽
[00:09:54.200 --> 00:09:56.200]  快快的聽,慢慢的講
[00:09:56.200 --> 00:09:59.200]  裡面有一個過程
[00:09:59.200 --> 00:10:01.200]  懂得去分辨,去查考
[00:10:01.200 --> 00:10:03.200]  不會為任何東西接受
[00:10:03.200 --> 00:10:08.200]  這個過程裡面,我們中國人比較少一點
[00:10:08.200 --> 00:10:10.200]  特別我們做學生呢
[00:10:10.200 --> 00:10:13.200]  看了老師講什麼,我們要去接受
[00:10:13.200 --> 00:10:17.200]  所以在這個中文的教育課程裡面
[00:10:17.200 --> 00:10:20.200]  發覺老師問問題,學生很少回答
[00:10:20.200 --> 00:10:24.200]  在西方又不同了
[00:10:24.200 --> 00:10:26.200]  走了另外極端
[00:10:26.200 --> 00:10:28.200]  老師都還沒問,他就開始回答了
[00:10:28.200 --> 00:10:32.200]  我有時候在教會裡面
[00:10:32.200 --> 00:10:34.200]  一個月一次向新聞仔講到
[00:10:34.200 --> 00:10:36.200]  小學生和學前那些
[00:10:38.200 --> 00:10:40.200]  有時候問問題,挑釁興趣
[00:10:40.200 --> 00:10:42.200]  一問,每個人都舉手
[00:10:42.200 --> 00:10:44.200]  沒有答案的
[00:10:44.200 --> 00:10:46.200]  舉手後,有沒有答案?
[00:10:46.200 --> 00:10:48.200]  問了,說不知道
[00:10:48.200 --> 00:10:50.200]  你問我,我就舉手
[00:10:50.200 --> 00:10:52.200]  我們中方人反而相反
[00:10:52.200 --> 00:10:54.200]  問了很多次都沒有人回答
[00:10:54.200 --> 00:10:57.200]  因為我們還沒去想
[00:10:57.200 --> 00:10:59.200]  很怕想出來,想錯了
[00:10:59.200 --> 00:11:01.200]  不讓別人知道
[00:11:01.200 --> 00:11:03.200]  我們學習呢
[00:11:03.200 --> 00:11:05.200]  分辨好的道
[00:11:05.200 --> 00:11:07.200]  和不好的道
[00:11:07.200 --> 00:11:10.200]  好的道,快點去接受
[00:11:10.200 --> 00:11:12.200]  不好的道,快點去排斥
[00:11:12.200 --> 00:11:15.200]  免得我們生命受到負面的影響
[00:11:15.200 --> 00:11:21.200]  第二方面,我們很快講到什麼呢
[00:11:21.200 --> 00:11:24.200]  要靈道,即是信道
[00:11:24.200 --> 00:11:27.200]  全溫柔的心
[00:11:27.200 --> 00:11:29.200]  去領受所栽種的道
[00:11:29.200 --> 00:11:34.200]  信心這個字很多時候被濫用了
[00:11:36.200 --> 00:11:38.200]  有些人說,我有信心
[00:11:38.200 --> 00:11:40.200]  事一定會成就
[00:11:40.200 --> 00:11:44.200]  其實聖經所說的信心
[00:11:44.200 --> 00:11:46.200]  不是一個獨立的字眼
[00:11:46.200 --> 00:11:48.200]  這個字有一個object
[00:11:48.200 --> 00:11:51.200]  你要問自己,我信什麼?
[00:11:51.200 --> 00:11:53.200]  信誰?
[00:11:53.200 --> 00:11:55.200]  這件事很重要
[00:11:55.200 --> 00:11:57.200]  所以你聽道之後
[00:11:57.200 --> 00:11:59.200]  我信什麼呢?
[00:11:59.200 --> 00:12:01.200]  信偏道的內容
[00:12:01.200 --> 00:12:03.200]  信我們的神,那個英雄
[00:12:03.200 --> 00:12:05.200]  那種信就很不同了
[00:12:05.200 --> 00:12:07.200]  不是一個主觀
[00:12:07.200 --> 00:12:09.200]  一個一廂情願
[00:12:09.200 --> 00:12:11.200]  一種的想法
[00:12:11.200 --> 00:12:14.200]  有些人說,我信我的身份就一定要入到名校
[00:12:14.200 --> 00:12:16.200]  我信我做這個生意一定會成功
[00:12:16.200 --> 00:12:18.200]  因為我信
[00:12:18.200 --> 00:12:20.200]  信什麼才行呢?
[00:12:20.200 --> 00:12:22.200]  神何時允許我們有這些東西呢?
[00:12:22.200 --> 00:12:25.200]  很多時候是自己決定
[00:12:25.200 --> 00:12:27.200]  信心的結果
[00:12:27.200 --> 00:12:30.200]  以至很多時候都是失望
[00:12:30.200 --> 00:12:33.200]  《雅各書》的作者說
[00:12:33.200 --> 00:12:35.200]  我們要領受
[00:12:35.200 --> 00:12:37.200]  所聽道的道
[00:12:37.200 --> 00:12:39.200]  一聽道就有很多不同的態度
[00:12:39.200 --> 00:12:41.200]  我剛才也看過
[00:12:41.200 --> 00:12:43.200]  還有一種
[00:12:43.200 --> 00:12:45.200]  「擔遮聽道」,聽過了嗎?
[00:12:45.200 --> 00:12:49.200]  上個星期下大雨
[00:12:49.200 --> 00:12:51.200]  你擔遮水,會不會弄濕你自己呢?
[00:12:51.200 --> 00:12:53.200]  不會
[00:12:53.200 --> 00:12:55.200]  弄濕別人而已
[00:12:55.200 --> 00:12:57.200]  很多時候,別人一聽到說道
[00:12:57.200 --> 00:12:59.200]  就撐他出去
[00:12:59.200 --> 00:13:01.200]  他站出來
[00:13:01.200 --> 00:13:03.200]  看看今天還在不在
[00:13:03.200 --> 00:13:05.200]  聽到就好了
[00:13:05.200 --> 00:13:07.200]  所以你自己得不到益處
[00:13:07.200 --> 00:13:09.200]  生命得不到滋潤
[00:13:09.200 --> 00:13:11.200]  因為別人的聽
[00:13:11.200 --> 00:13:13.200]  領受的意思是
[00:13:13.200 --> 00:13:15.200]  我相信
[00:13:15.200 --> 00:13:17.200]  這個道是正確的
[00:13:17.200 --> 00:13:19.200]  這次我回來
[00:13:19.200 --> 00:13:21.200]  教了一課
[00:13:21.200 --> 00:13:23.200]  進心的教務學
[00:13:23.200 --> 00:13:27.200]  再次提到
[00:13:27.200 --> 00:13:29.200]  講道的方面
[00:13:29.200 --> 00:13:31.200]  信徒華語的接受程度
[00:13:31.200 --> 00:13:35.200]  那幾位作家
[00:13:35.200 --> 00:13:39.200]  相當有分量的傳達人
[00:13:39.200 --> 00:13:41.200]  發覺很大的問題
[00:13:41.200 --> 00:13:43.200]  就是講道的人
[00:13:43.200 --> 00:13:45.200]  講完傳達人
[00:13:45.200 --> 00:13:47.200]  很多時候對神的訊息
[00:13:47.200 --> 00:13:49.200]  信徒華語已經沒有信心
[00:13:49.200 --> 00:13:51.200]  講些什麼?
[00:13:51.200 --> 00:13:53.200]  時時分享
[00:13:53.200 --> 00:13:55.200]  講些別人喜歡聽的東西
[00:13:57.200 --> 00:13:59.200]  神的道在這個時候
[00:13:59.200 --> 00:14:01.200]  好像不太適合
[00:14:01.200 --> 00:14:05.200]  如果你不敢講神的道
[00:14:05.200 --> 00:14:07.200]  很多時候一開始提一提
[00:14:07.200 --> 00:14:09.200]  之後就不會再提
[00:14:09.200 --> 00:14:11.200]  我們相信神的華語
[00:14:11.200 --> 00:14:13.200]  是改變人生的
[00:14:13.200 --> 00:14:15.200]  神的華語有那種震撼力
[00:14:15.200 --> 00:14:17.200]  是我們講完做不到的
[00:14:17.200 --> 00:14:19.200]  不要以為大聲就有震撼
[00:14:19.200 --> 00:14:21.200]  真正的震撼
[00:14:21.200 --> 00:14:23.200]  是內心裡的
[00:14:23.200 --> 00:14:25.200]  《雅各書》的作者說
[00:14:25.200 --> 00:14:27.200]  要相信我們所領受的道
[00:14:27.200 --> 00:14:31.200]  要從心裡去接受
[00:14:31.200 --> 00:14:35.200]  不要為別人去聽
[00:14:35.200 --> 00:14:37.200]  同時要讓這個道
[00:14:37.200 --> 00:14:39.200]  去轉化我們的生命
[00:14:39.200 --> 00:14:43.200]  這個過程好像是什麼呢?
[00:14:43.200 --> 00:14:47.200]  Photosynthesis
[00:14:47.200 --> 00:14:49.200]  光合作用
[00:14:49.200 --> 00:14:51.200]  原來生命的成長
[00:14:51.200 --> 00:14:53.200]  始自植物各方面的過程
[00:14:55.200 --> 00:14:57.200]  我們領受的時候
[00:14:57.200 --> 00:14:59.200]  讓這個神進入生命裡
[00:14:59.200 --> 00:15:01.200]  是我們的營養
[00:15:01.200 --> 00:15:03.200]  過程裡有另外一件事
[00:15:03.200 --> 00:15:05.200]  這段沒有講得很清楚
[00:15:05.200 --> 00:15:07.200]  與神相交的過程
[00:15:07.200 --> 00:15:09.200]  光合作用除了營養
[00:15:09.200 --> 00:15:11.200]  水分
[00:15:11.200 --> 00:15:13.200]  還有陽光
[00:15:13.200 --> 00:15:15.200]  當我們每次在神面前
[00:15:15.200 --> 00:15:17.200]  安靜
[00:15:17.200 --> 00:15:19.200]  靈修的時候
[00:15:19.200 --> 00:15:21.200]  其實光合作用是一個過程
[00:15:21.200 --> 00:15:23.200]  面對面
[00:15:23.200 --> 00:15:25.200]  神的光
[00:15:25.200 --> 00:15:27.200]  照耀我們的生命
[00:15:27.200 --> 00:15:29.200]  將營養
[00:15:29.200 --> 00:15:31.200]  營養品
[00:15:31.200 --> 00:15:33.200]  化成生命用得著的東西
[00:15:33.200 --> 00:15:37.200]  慢慢地轉化
[00:15:37.200 --> 00:15:39.200]  這些食物就會成長
[00:15:39.200 --> 00:15:41.200]  生命成長原來都是這樣的
[00:15:41.200 --> 00:15:45.200]  在靈修神學裡有一個概念
[00:15:45.200 --> 00:15:47.200]  非常重要的
[00:15:47.200 --> 00:15:49.200]  拉丁文叫做Corum Deo
[00:15:49.200 --> 00:15:51.200]  在神面前
[00:15:51.200 --> 00:15:53.200]  就像伊利亞在最挫敗的時候
[00:15:53.200 --> 00:15:57.200]  神要求他
[00:15:57.200 --> 00:15:59.200]  有這個經歷
[00:15:59.200 --> 00:16:01.200]  你來到我面前
[00:16:01.200 --> 00:16:03.200]  face to face
[00:16:03.200 --> 00:16:05.200]  與我相遇
[00:16:05.200 --> 00:16:07.200]  好像摩西和神一樣
[00:16:07.200 --> 00:16:09.200]  面對面的交談
[00:16:09.200 --> 00:16:11.200]  讓這個陽光
[00:16:11.200 --> 00:16:13.200]  去照耀他的生命
[00:16:13.200 --> 00:16:15.200]  將裡面領受的華語
[00:16:15.200 --> 00:16:17.200]  本來就是抽象
[00:16:17.200 --> 00:16:19.200]  理論性的東西
[00:16:19.200 --> 00:16:21.200]  變成了實在的營養
[00:16:21.200 --> 00:16:23.200]  這個東西
[00:16:23.200 --> 00:16:25.200]  我本來也不太明白
[00:16:25.200 --> 00:16:27.200]  我覺得是個奧秘
[00:16:27.200 --> 00:16:29.200]  不是自己反省
[00:16:29.200 --> 00:16:31.200]  我自己不是很強調
[00:16:31.200 --> 00:16:33.200]  所謂獨處這個觀念
[00:16:33.200 --> 00:16:35.200]  因為獨處用得不對
[00:16:35.200 --> 00:16:37.200]  我們將神排開了
[00:16:37.200 --> 00:16:39.200]  或者弟兄姊妹排開了
[00:16:39.200 --> 00:16:41.200]  屬靈的經歷
[00:16:41.200 --> 00:16:43.200]  永遠在神面前
[00:16:43.200 --> 00:16:45.200]  那種面對面的相交
[00:16:45.200 --> 00:16:47.200]  在這個相交當中
[00:16:47.200 --> 00:16:49.200]  他藉著華語
[00:16:49.200 --> 00:16:51.200]  與我們說話
[00:16:51.200 --> 00:16:53.200]  藉著這個面對面的相交
[00:16:53.200 --> 00:16:55.200]  生命不斷的轉化
[00:16:55.200 --> 00:16:59.200]  sustainable
[00:16:59.200 --> 00:17:01.200]  sustainable
[00:17:01.200 --> 00:17:03.200]  因為我們不會說
[00:17:03.200 --> 00:17:05.200]  你不用靈修了
[00:17:05.200 --> 00:17:07.200]  你已經成為基督徒
[00:17:07.200 --> 00:17:09.200]  另一方面
[00:17:09.200 --> 00:17:11.200]  你一定要靈修
[00:17:11.200 --> 00:17:13.200]  一定要讀經
[00:17:13.200 --> 00:17:15.200]  so what
[00:17:15.200 --> 00:17:17.200]  靈修又讀經
[00:17:17.200 --> 00:17:19.200]  一年,五年,十年
[00:17:19.200 --> 00:17:21.200]  生命依然一樣
[00:17:21.200 --> 00:17:23.200]  為什麼?
[00:17:23.200 --> 00:17:25.200]  沒有光合作用
[00:17:25.200 --> 00:17:27.200]  不是在神面前謙卑那種讀經
[00:17:27.200 --> 00:17:29.200]  不是說在神面前
[00:17:29.200 --> 00:17:31.200]  願意坦誠自己
[00:17:31.200 --> 00:17:33.200]  讓神的華語
[00:17:33.200 --> 00:17:35.200]  光照他們的內心
[00:17:35.200 --> 00:17:39.200]  於是讀了這麼多次聖經
[00:17:39.200 --> 00:17:41.200]  靈修這麼多天
[00:17:41.200 --> 00:17:43.200]  好像生命沒有什麼轉化
[00:17:43.200 --> 00:17:45.200]  將神推開了
[00:17:45.200 --> 00:17:49.200]  我認識一位姊妹
[00:17:49.200 --> 00:17:51.200]  時時都鼓勵弟兄姊妹一定要靈修
[00:17:51.200 --> 00:17:53.200]  一定要靈修
[00:17:53.200 --> 00:17:55.200]  她說我每天都靈修的
[00:17:55.200 --> 00:17:57.200]  每天神都向我講說話
[00:17:57.200 --> 00:17:59.200]  有些朋友認識了她幾十年
[00:17:59.200 --> 00:18:03.200]  過去是這樣的了
[00:18:03.200 --> 00:18:05.200]  不會變了
[00:18:05.200 --> 00:18:07.200]  什麼呢?
[00:18:07.200 --> 00:18:09.200]  與人相處很大問題
[00:18:09.200 --> 00:18:11.200]  時時覺得自己比別人優越
[00:18:11.200 --> 00:18:13.200]  時時覺得她已經是最好的
[00:18:13.200 --> 00:18:15.200]  她要求所有人遷就她
[00:18:15.200 --> 00:18:21.200]  這種個性沒有改變
[00:18:21.200 --> 00:18:23.200]  很多時候鼓勵你靈修
[00:18:23.200 --> 00:18:25.200]  鼓勵你讀經
[00:18:25.200 --> 00:18:27.200]  鼓勵你祈禱
[00:18:27.200 --> 00:18:29.200]  是不是真正面對神呢?
[00:18:29.200 --> 00:18:31.200]  面對神的時候你真正認識你自己
[00:18:31.200 --> 00:18:35.200]  當你在神面前看完聖經的時候
[00:18:35.200 --> 00:18:37.200]  那個感受是不同的
[00:18:37.200 --> 00:18:39.200]  不要想著我自己去想就算了
[00:18:39.200 --> 00:18:41.200]  其實是要我們去學習
[00:18:41.200 --> 00:18:43.200]  這個光合作用
[00:18:43.200 --> 00:18:45.200]  在神面前安靜
[00:18:45.200 --> 00:18:47.200]  讀經
[00:18:47.200 --> 00:18:49.200]  祈禱
[00:18:49.200 --> 00:18:51.200]  那種轉化是持續的
[00:18:51.200 --> 00:18:53.200]  到你年老的時候
[00:18:53.200 --> 00:18:55.200]  仍然會結滿果子
[00:18:55.200 --> 00:19:01.200]  我以前有一個心靈的願望
[00:19:01.200 --> 00:19:03.200]  在神殿種一棵青橄欖樹
[00:19:03.200 --> 00:19:05.200]  我滿足了
[00:19:05.200 --> 00:19:07.200]  如果是神給我這個祝福
[00:19:09.200 --> 00:19:11.200]  青橄欖樹
[00:19:11.200 --> 00:19:13.200]  有生命的跡象
[00:19:13.200 --> 00:19:15.200]  你越大的時候
[00:19:15.200 --> 00:19:17.200]  發現這還不夠
[00:19:17.200 --> 00:19:19.200]  因為詩篇有另一個教導
[00:19:19.200 --> 00:19:21.200]  年老的時候
[00:19:21.200 --> 00:19:23.200]  結滿果子
[00:19:23.200 --> 00:19:25.200]  樹葉仍然清脆
[00:19:25.200 --> 00:19:27.200]  生命仍然是別人的祝福
[00:19:27.200 --> 00:19:29.200]  這是我現在的願望
[00:19:29.200 --> 00:19:33.200]  外表的肉體
[00:19:33.200 --> 00:19:35.200]  漸漸衰退
[00:19:35.200 --> 00:19:37.200]  這是避不了的
[00:19:37.200 --> 00:19:39.200]  如果大家留意到
[00:19:39.200 --> 00:19:41.200]  感謝神還未透明
[00:19:41.200 --> 00:19:43.200]  透明就變成光環
[00:19:43.200 --> 00:19:47.200]  但我的心願是什麼呢
[00:19:47.200 --> 00:19:49.200]  當我的肉體一路衰殘的時候
[00:19:49.200 --> 00:19:51.200]  我內心的生命
[00:19:51.200 --> 00:19:53.200]  不斷的轉化
[00:19:53.200 --> 00:19:55.200]  更新
[00:19:55.200 --> 00:19:57.200]  人們接觸的時候覺得
[00:19:57.200 --> 00:19:59.200]  我有些事是幫到他
[00:19:59.200 --> 00:20:01.200]  不單是聽我說話
[00:20:01.200 --> 00:20:03.200]  和我接觸的時候覺得
[00:20:03.200 --> 00:20:05.200]  這個人是受神的話語轉化過
[00:20:05.200 --> 00:20:07.200]  仍然在轉化
