
[00:00:00.000 --> 00:00:02.000]  七位弟兄姊妹早晨
[00:01:49.560 --> 00:01:53.000]  火山帶來給他們的土壤很肥沃
[00:01:53.000 --> 00:01:56.040]  所以他們可以去種植葡萄
[00:01:56.040 --> 00:02:00.000]  但不能夠去種物類
[00:02:00.000 --> 00:02:02.520]  所以菲拉切菲的經濟
[00:02:02.520 --> 00:02:05.960]  長期可以依賴著種葡萄
[00:02:05.960 --> 00:02:12.040]  但亦經常有時會經歷到饑荒
[00:02:12.040 --> 00:02:13.800]  所以我們都可以想像到
[00:02:13.800 --> 00:02:16.680]  這間教會都面對很多的困難
[00:02:16.680 --> 00:02:18.200]  困難重重
[00:02:18.200 --> 00:02:21.240]  剛才我們提到有地震、有經濟
[00:02:21.240 --> 00:02:22.440]  都是一般般
[00:02:22.440 --> 00:02:26.600]  還可能他們面對其他的問題
[00:02:26.600 --> 00:02:28.840]  菲拉切菲這個教會
[00:02:28.840 --> 00:02:32.960]  在啟示錄三章八字如何形容它呢?
[00:02:32.960 --> 00:02:35.240]  它是略有一點的力量
[00:02:35.240 --> 00:02:37.800]  他們只有一點點的力量
[00:02:37.800 --> 00:02:41.640]  在信仰上他們可以做些甚麼呢?
[00:02:41.640 --> 00:02:43.720]  我想問問大家
[00:02:43.720 --> 00:02:48.040]  今天我們做基督徒容易嗎?
[00:02:48.040 --> 00:02:50.000]  可能你會懷疑
[00:02:50.000 --> 00:02:53.320]  「都幾好啊,信了主之後都很順利」
[00:02:53.320 --> 00:02:55.400]  這樣我就真的很感恩
[00:02:55.400 --> 00:02:57.000]  為你去感恩
[00:02:57.000 --> 00:02:58.680]  亦有些人可能會說
[00:02:58.680 --> 00:03:03.440]  「因為都沒甚麼,我信了主都沒甚麼特別」
[00:03:03.440 --> 00:03:07.280]  不過我相信有不少弟兄姊妹
[00:03:07.280 --> 00:03:10.560]  在網上的朋友都會搖頭
[00:03:10.560 --> 00:03:12.960]  因為覺得真是不容易做
[00:03:12.960 --> 00:03:14.520]  一點都不容易
[00:03:14.520 --> 00:03:15.960]  為甚麼呢?
[00:03:15.960 --> 00:03:17.920]  因為在這個世代裏面
[00:03:17.920 --> 00:03:20.040]  我們都有很多的問題
[00:03:20.040 --> 00:03:22.200]  除了信仰的問題
[00:03:22.200 --> 00:03:24.080]  可能有很多罪惡的問題
[00:03:24.080 --> 00:03:26.120]  真假都其實很難去分
[00:03:26.120 --> 00:03:28.200]  很多東西都被扭曲了
[00:03:28.200 --> 00:03:30.560]  不同價值觀的問題
[00:03:30.560 --> 00:03:34.560]  現在我們還面對著第五波的疫情
[00:03:34.560 --> 00:03:37.240]  亦牽連到很多的經濟
[00:03:37.240 --> 00:03:41.640]  關係、恐懼、不平安等等的問題
[00:03:41.640 --> 00:03:43.320]  其實我們心想一層
[00:03:43.320 --> 00:03:46.960]  我們都好像跟菲拉切菲教會一樣
[00:03:46.960 --> 00:03:49.320]  都在面對著地震
[00:03:49.320 --> 00:03:50.960]  是不是呢?
[00:03:50.960 --> 00:03:54.720]  我們都好像在面對著地震的狀態
[00:03:54.720 --> 00:03:56.960]  我們都是一些很軟弱
[00:03:56.960 --> 00:03:58.720]  很少力量的人
[00:03:58.720 --> 00:04:00.360]  很無力
[00:04:00.360 --> 00:04:02.600]  所以要做好一個基督徒
[00:04:02.600 --> 00:04:06.960]  這個身份其實真的似乎不是很容易
[00:04:06.960 --> 00:04:08.920]  如果是這麼不容易
[00:04:08.920 --> 00:04:10.040]  有困難
[00:04:10.040 --> 00:04:11.840]  我有沒有曾經想過自己
[00:04:11.840 --> 00:04:14.440]  有沒有力量可以再走下去呢?
[00:04:14.440 --> 00:04:19.720]  有沒有問過自己還可不可以堅持多久呢?
[00:04:19.720 --> 00:04:23.120]  但如果你還有一點力量
[00:04:23.120 --> 00:04:26.440]  那些微小的力量是甚麼來的呢?
[00:04:26.440 --> 00:04:29.480]  你認為是不是沒有用的呢?
[00:04:29.480 --> 00:04:35.120]  我們可以做些甚麼呢?
[00:04:35.120 --> 00:04:37.360]  啟示六三章七節
[00:04:37.360 --> 00:04:41.640]  神宣稱自己是聖潔真實
[00:04:41.640 --> 00:04:45.200]  拿著大衛的鑰匙,開了就沒有人能關
[00:04:45.200 --> 00:04:47.520]  關了就沒有人能開
[00:04:47.520 --> 00:04:51.160]  這裡是宣告著基督神聖的身份
[00:04:51.160 --> 00:04:54.520]  神是那位聖潔分別為聖的神
[00:04:54.520 --> 00:04:56.400]  祂是真神
[00:04:56.400 --> 00:04:58.560]  開了就沒有人關
[00:04:58.560 --> 00:05:00.640]  關了就沒有人能開
[00:05:00.640 --> 00:05:06.040]  這裡是源自於二賽亞書二十二章二十二節
[00:05:06.040 --> 00:05:09.160]  這裡說到我將必大衛家的鑰匙
[00:05:09.160 --> 00:05:11.280]  放在他肩頭上
[00:05:11.280 --> 00:05:13.440]  他開了就沒有人能關
[00:05:13.440 --> 00:05:16.200]  他關了就沒有人能開
[00:05:16.200 --> 00:05:18.640]  這裡引用了二賽亞書
[00:05:18.640 --> 00:05:20.160]  告訴我們
[00:05:20.160 --> 00:05:23.440]  基督就是拿著大衛的鑰匙那位
[00:05:23.440 --> 00:05:24.840]  他手持鑰匙
[00:05:24.840 --> 00:05:28.880]  是代表他得著神賜給他極大的權柄
[00:05:28.880 --> 00:05:29.800]  可以怎樣?
[00:05:29.800 --> 00:05:33.320]  去治理國度和子民
[00:05:33.320 --> 00:05:38.880]  所以只有基督是能執掌神永恆國度的鑰匙
[00:05:38.880 --> 00:05:43.320]  基督才是一切的掌權者
[00:05:43.320 --> 00:05:46.360]  這裡基督對教會治我的宣稱
[00:05:46.360 --> 00:05:50.720]  是對應著當時菲拉茨菲的問題
[00:05:50.720 --> 00:05:53.920]  剛才我們也說到她得很薄弱的力量
[00:05:53.920 --> 00:05:59.120]  而這裡是提出這些的應許和安慰給這間教會
[00:05:59.120 --> 00:06:03.880]  我們一起去到啟示錄三章八節
[00:06:03.880 --> 00:06:07.400]  我知道你的行為你略有一點力量
[00:06:07.400 --> 00:06:09.440]  也曾遵守我的道
[00:06:09.440 --> 00:06:11.440]  沒有棄絕我的名
[00:06:11.440 --> 00:06:12.280]  看啊
[00:06:12.280 --> 00:06:15.600]  我在你面前給你一個躺開的門
[00:06:15.600 --> 00:06:18.800]  是沒有人能關的
[00:06:18.800 --> 00:06:21.560]  菲拉茨菲教會的信徒不多
[00:06:21.560 --> 00:06:24.240]  她被主流的社會鄙視
[00:06:24.240 --> 00:06:27.320]  所以她要很掙扎才可以求全
[00:06:27.320 --> 00:06:32.240]  當時猶太人在菲拉茨菲這個地方頗有勢力
[00:06:32.240 --> 00:06:35.960]  他們拒絕當時猶太人的基督徒
[00:06:35.960 --> 00:06:38.760]  進入猶太人的會堂
[00:06:38.760 --> 00:06:41.280]  她拒絕跟他們交往
[00:06:41.280 --> 00:06:44.240]  並且拒絕菲拉茨菲的基督徒
[00:06:44.240 --> 00:06:47.360]  去宣講基督和敬拜神
[00:06:47.360 --> 00:06:51.880]  她拒絕耶穌基督是猶太人的神
[00:06:51.880 --> 00:06:55.600]  另外當時基督徒不能像那些猶太人
[00:06:55.600 --> 00:07:01.440]  可以享受到羅馬政府給他們的那種保障和特權
[00:07:01.440 --> 00:07:05.400]  所以當時菲拉茨菲是一群甚麼人呢?
[00:07:05.400 --> 00:07:07.320]  是一群不被接納
[00:07:07.320 --> 00:07:11.200]  被人公然排斥的弱勢群體
[00:07:11.200 --> 00:07:12.880]  被邊緣化
[00:07:12.880 --> 00:07:14.960]  只有一點點的力量
[00:07:14.960 --> 00:07:17.840]  一些不顯眼的平反人
[00:07:17.840 --> 00:07:20.000]  而當時他們面對的迫害
[00:07:20.000 --> 00:07:24.080]  主要來自猶太人
[00:07:24.080 --> 00:07:28.360]  在政治和社會上他們只有一點點的力量
[00:07:28.360 --> 00:07:32.680]  但他們得著神的是稱讚還是責備呢?
[00:07:32.680 --> 00:07:34.880]  是欣賞、稱讚
[00:07:34.880 --> 00:07:36.080]  是很少的力量
[00:07:36.080 --> 00:07:38.360]  但神去欣賞他們
[00:07:38.360 --> 00:07:41.280]  去肯定他們和安慰他們
[00:07:41.280 --> 00:07:42.480]  為甚麼呢?
[00:07:42.480 --> 00:07:44.280]  經文都有講到
[00:07:44.280 --> 00:07:46.680]  是因為他們遵守神的道
[00:07:46.680 --> 00:07:48.880]  沒有棄絕神的命
[00:07:48.880 --> 00:07:50.600]  面對很多的困難
[00:07:50.600 --> 00:07:51.960]  他們都不妥協
[00:07:51.960 --> 00:07:54.440]  仍然去忠誠於神
[00:07:54.440 --> 00:07:57.320]  為主去作見證榮耀神
[00:07:57.320 --> 00:08:00.560]  所以神給菲拉茨菲的教會的信
[00:08:00.560 --> 00:08:03.960]  和善妹娜的教會的信是一樣
[00:08:03.960 --> 00:08:07.920]  沒有一句責備的說話
[00:08:07.920 --> 00:08:10.760]  很多時候人在壓力的底下
[00:08:10.760 --> 00:08:13.960]  在攻擊、迫害、痛苦的裏面
[00:08:13.960 --> 00:08:16.600]  很容易妥協、埋怨
[00:08:16.600 --> 00:08:19.000]  甚至去放棄神
[00:08:19.000 --> 00:08:22.880]  他們會說:為甚麼神會這樣,不幫我
[00:08:22.880 --> 00:08:27.680]  為甚麼這件事一路發生完又再發生呢?
[00:08:27.680 --> 00:08:31.160]  大家都不會很容易去妥協
[00:08:31.160 --> 00:08:34.720]  和放棄信仰
[00:08:34.720 --> 00:08:37.720]  借飯祈禱是很簡單的一件事
[00:08:37.720 --> 00:08:40.240]  有可能大家都會試過
[00:08:40.240 --> 00:08:42.800]  如果有一次你和人去吃飯的時候
[00:08:42.800 --> 00:08:44.520]  你和你的家人也好
[00:08:44.520 --> 00:08:46.720]  同事或者朋友也好
[00:08:46.720 --> 00:08:49.520]  如果大多數的人都不是基督徒
[00:08:49.520 --> 00:08:50.960]  你心裏會怎樣想呢?
[00:08:50.960 --> 00:08:52.480]  都是不要祈禱
[00:08:52.480 --> 00:08:54.080]  都是很尷尬的
[00:08:54.080 --> 00:08:56.000]  他們都不是基督徒
[00:08:56.000 --> 00:08:58.680]  你有沒有試過是這樣的呢?
[00:08:58.680 --> 00:09:00.960]  我想講這件這麼小的事
[00:09:00.960 --> 00:09:04.280]  就是我們有時這樣也會妥協
[00:09:04.280 --> 00:09:07.160]  你都不想在別人面前做甚麼呢?
[00:09:07.160 --> 00:09:10.160]  去表達自己是基督徒
[00:09:10.160 --> 00:09:13.560]  何況有一些巨大的挑戰的時候
[00:09:13.560 --> 00:09:15.000]  我們會怎樣做呢?
[00:09:15.000 --> 00:09:17.160]  會不會就這樣走了?
[00:09:17.160 --> 00:09:22.200]  會不會更加容易妥協和放棄呢?
[00:09:22.200 --> 00:09:23.760]  非拉切非的教會
[00:09:23.760 --> 00:09:25.640]  它面對極大的挑戰
[00:09:25.640 --> 00:09:27.480]  但它沒有放棄
[00:09:27.480 --> 00:09:31.640]  成為了我們的好的榜樣
[00:09:31.640 --> 00:09:35.440]  神的安慰就是臨到非拉切非的教會
[00:09:35.440 --> 00:09:40.040]  就是「看啊,我在你面前給你一個躺開的門」
[00:09:40.040 --> 00:09:41.920]  是沒有人能關的
[00:09:41.920 --> 00:09:44.600]  意思是這道門開了
[00:09:44.600 --> 00:09:46.920]  神為非拉切非開了這道門
[00:09:46.920 --> 00:09:48.920]  就沒有人能關
[00:09:48.920 --> 00:09:53.520]  猶太人拒絕非拉切非的基督徒進入會堂
[00:09:53.520 --> 00:09:54.760]  但神說甚麼?
[00:09:54.760 --> 00:09:56.800]  神說你可以藉著基督
[00:09:56.800 --> 00:09:59.160]  可以進到神的面前
[00:09:59.160 --> 00:10:00.640]  因為唯有神
[00:10:00.640 --> 00:10:04.920]  唯有耶穌才可以打開通往神的道路
[00:10:04.920 --> 00:10:07.240]  讓那些能夠信靠祂的人
[00:10:07.240 --> 00:10:09.800]  無論你只有一點點的力量
[00:10:09.800 --> 00:10:13.720]  都可以能夠去敬拜和親近神
[00:10:13.720 --> 00:10:15.840]  神要向當時的人
[00:10:15.840 --> 00:10:18.680]  今日我們一班的基督徒知道
[00:10:18.680 --> 00:10:21.480]  當你遇到任何的迫害、困難
[00:10:21.480 --> 00:10:23.040]  都不需要懼怕
[00:10:23.040 --> 00:10:24.720]  不需要放棄
[00:10:24.720 --> 00:10:27.280]  因為基督開了那道門
[00:10:27.280 --> 00:10:28.960]  就沒有人能關
[00:10:28.960 --> 00:10:30.440]  神會保守我們
[00:10:30.440 --> 00:10:34.360]  也會為我們開路
[00:10:34.360 --> 00:10:36.520]  在今天的二十世紀裡
[00:10:36.520 --> 00:10:38.880]  世界不少地方的基督徒
[00:10:38.880 --> 00:10:42.960]  都是弱勢的社群
[00:10:42.960 --> 00:10:44.920]  在那些地方相比之下
[00:10:44.920 --> 00:10:46.320]  很少的基督徒
[00:10:46.320 --> 00:10:48.400]  也被人敵對
[00:10:48.400 --> 00:10:49.640]  只有很少的力量
[00:10:49.640 --> 00:10:51.880]  不只是耶穌時代
[00:10:51.880 --> 00:10:56.680]  或者第一世紀初期教會的信徒才是這樣
[00:10:56.680 --> 00:10:59.280]  最近幾個月我留意到一個報道
[00:10:59.280 --> 00:11:05.320]  是有關印度攻擊的基督徒不斷增加
[00:11:05.320 --> 00:11:07.920]  印度的人口有十三億人
[00:11:07.920 --> 00:11:12.560]  但基督徒大部分都是信印度教的
[00:11:12.560 --> 00:11:14.480]  只有2%的人
[00:11:14.480 --> 00:11:17.000]  只是信基督徒
[00:11:17.000 --> 00:11:18.880]  反基督徒的人會怎樣?
[00:11:18.880 --> 00:11:23.400]  他們會衝進去教會焚燒基督教的文獻
[00:11:23.400 --> 00:11:24.440]  燒教會
[00:11:24.440 --> 00:11:26.640]  攻擊基督徒
[00:11:26.640 --> 00:11:30.160]  有些基督徒在那裡形容
[00:11:30.160 --> 00:11:33.160]  這個主日是什麼日子呢?
[00:11:33.160 --> 00:11:34.800]  就是恐怖日
[00:11:34.800 --> 00:11:36.960]  和創傷日
[00:11:36.960 --> 00:11:41.080]  因為他敬拜的時候都會被人打擊
[00:11:41.080 --> 00:11:44.280]  剛剛去了聖誕節
[00:11:44.280 --> 00:11:51.080]  印度是一個地方將耶穌的雕像毀壞
[00:11:51.080 --> 00:11:55.800]  另外印度各邦陸續通過一條條例
[00:11:55.800 --> 00:11:57.480]  那條法例是什麼呢?
[00:11:57.480 --> 00:12:01.920]  是反改信別法的法例
[00:12:01.920 --> 00:12:05.760]  目的是要打壓人們信奉其他的宗教
[00:12:05.760 --> 00:12:09.280]  例如基督教、穆斯林
[00:12:09.280 --> 00:12:13.600]  法例是禁止人們通過武力欺詐和引誘
[00:12:13.600 --> 00:12:16.480]  要人去信主和其他的宗教
[00:12:16.480 --> 00:12:18.360]  如果你犯了會怎樣?
[00:12:18.360 --> 00:12:19.840]  會被監禁
[00:12:19.840 --> 00:12:21.760]  會罰錢
[00:12:21.760 --> 00:12:22.920]  雖然是這樣
[00:12:22.920 --> 00:12:26.520]  當地的牧師信徒去面對很多困難的時候
[00:12:26.520 --> 00:12:27.440]  被拒絕
[00:12:27.440 --> 00:12:31.240]  但他們仍然繼續不放棄他們的信仰
[00:12:31.240 --> 00:12:32.880]  他們不妥協
[00:12:32.880 --> 00:12:35.320]  仍然唱詩歌
[00:12:35.320 --> 00:12:37.200]  仍然讚美神
[00:12:37.200 --> 00:12:38.880]  去敬拜祂的主
[00:12:38.880 --> 00:12:41.200]  這班信徒在這張照片裡
[00:12:41.200 --> 00:12:48.280]  就是在逼迫他們晚上秘密地讚美主
[00:12:48.280 --> 00:12:52.080]  每一次當我們聽到基督徒被人逼迫
[00:12:52.080 --> 00:12:54.160]  那種真實的情況
[00:12:54.160 --> 00:12:57.240]  有時我們都會不其然地問自己
[00:12:57.240 --> 00:13:00.160]  如果有一天發生在我身上
[00:13:00.160 --> 00:13:02.360]  我會怎樣做呢?
[00:13:02.360 --> 00:13:05.520]  如果今天你就是身處在印度
[00:13:05.520 --> 00:13:09.120]  你會不會還傳福音?
[00:13:09.120 --> 00:13:10.520]  會犯法的
[00:13:10.520 --> 00:13:11.640]  會被監禁
[00:13:11.640 --> 00:13:13.040]  會有生命的危險
[00:13:13.040 --> 00:13:15.280]  你會怎樣做呢?
[00:13:15.280 --> 00:13:17.000]  菲拉子妃的信徒
[00:13:17.000 --> 00:13:18.440]  她面對迫迫
[00:13:18.440 --> 00:13:21.080]  她只有少許的力量的時候
[00:13:21.080 --> 00:13:22.600]  他們都不放棄
[00:13:22.600 --> 00:13:26.320]  繼續堅持去敬拜神
[00:13:26.320 --> 00:13:32.320]  我們可不可以呢?
[00:13:32.320 --> 00:13:36.800]  我們一起讀《啟示錄》三章九節
[00:13:36.800 --> 00:13:40.400]  「那撒旦一會的自稱是猶太人
[00:13:40.400 --> 00:13:42.440]  其實不是猶太人
[00:13:42.440 --> 00:13:44.560]  乃是說謊話的
[00:13:44.560 --> 00:13:48.080]  我要使他們來到你的腳前下拜
[00:13:48.080 --> 00:13:52.720]  也使他們知道我是已經愛你了」
[00:13:52.720 --> 00:13:54.720]  「撒旦一會」是什麼意思呢?
[00:13:54.720 --> 00:13:56.760]  是指撒旦的會堂
[00:13:56.760 --> 00:14:00.280]  在撒旦的會堂聚集的人是猶太人
[00:14:00.280 --> 00:14:02.800]  他們的血統是猶太人
[00:14:02.800 --> 00:14:05.440]  但他們不是真正的猶太人
[00:14:05.440 --> 00:14:07.480]  因為他們顛倒是非
[00:14:07.480 --> 00:14:08.800]  拒絕基督
[00:14:08.800 --> 00:14:12.080]  並且認為基督徒的信仰
[00:14:12.080 --> 00:14:14.600]  沒有跟著舊約的根基
[00:14:14.600 --> 00:14:17.440]  也自誇自己是神所愛
[00:14:17.440 --> 00:14:20.080]  角度根本就不是屬於基督徒
[00:14:20.080 --> 00:14:21.960]  是屬於他們
[00:14:21.960 --> 00:14:23.360]  所以基督就說
[00:14:23.360 --> 00:14:25.800]  這些一切都是說謊話
[00:14:25.800 --> 00:14:31.080]  並指出只有基督才明白舊約聖經唯一的途徑
[00:14:31.080 --> 00:14:33.480]  角度不是屬於猶太人
[00:14:33.480 --> 00:14:38.720]  而是屬於基督和一切跟隨神的人
[00:14:38.720 --> 00:14:42.880]  猶太人只可以僅僅說自己是猶太人
[00:14:42.880 --> 00:14:45.400]  但他們不是真正的猶太人
[00:14:45.400 --> 00:14:49.600]  等於今天很多基督徒說自己是基督徒
[00:14:49.600 --> 00:14:52.000]  但其實他們的屬靈生命
[00:14:52.000 --> 00:14:55.200]  都不像是一個基督徒
[00:14:55.200 --> 00:14:56.920]  真正的猶太人
[00:14:56.920 --> 00:15:02.000]  是真正跟隨基督的人
[00:15:02.000 --> 00:15:03.360]  你可能會說
[00:15:03.360 --> 00:15:06.520]  哪些是真正基督的跟隨者
[00:15:06.520 --> 00:15:10.120]  真正的猶太人呢?
[00:15:10.120 --> 00:15:11.600]  主耶穌是聖潔的
[00:15:11.600 --> 00:15:13.240]  祂是分別出來的
[00:15:13.240 --> 00:15:16.960]  祂對於菲拉切菲來說有很大的安慰
[00:15:16.960 --> 00:15:19.080]  雖然他們只有很少的力量
[00:15:19.080 --> 00:15:20.920]  面對很多的困難
[00:15:20.920 --> 00:15:25.040]  但他們走的路是聖潔的路
[00:15:25.040 --> 00:15:27.600]  很多時候人看這個世界
[00:15:27.600 --> 00:15:31.000]  都會用世界的價值觀去看
[00:15:31.000 --> 00:15:34.240]  世界的標準是什麼呢?
[00:15:34.240 --> 00:15:37.840]  我軟弱,我沒能力,就是不好
[00:15:37.840 --> 00:15:41.840]  我不行,我沒這麼厲害,就是失敗
[00:15:41.840 --> 00:15:44.240]  這樣什麼才是成功呢?
[00:15:44.240 --> 00:15:46.680]  我讀書讀得好,成績好
[00:15:46.680 --> 00:15:49.560]  找到一份好工作,就是成功
[00:15:49.560 --> 00:15:53.680]  我工作有果效,工作厲害,就是成功
[00:15:53.680 --> 00:15:55.640]  賺到錢有權力
[00:15:55.640 --> 00:15:59.080]  老闆去賺,升職快,就是成功
[00:15:59.080 --> 00:16:02.000]  很多人在這個世上就是這樣看
[00:16:02.000 --> 00:16:04.400]  要什麼都好,要什麼都有的時候
[00:16:04.400 --> 00:16:06.560]  才會覺得是成功
[00:16:06.560 --> 00:16:11.000]  要過一個不甘於平凡的日子
[00:16:11.000 --> 00:16:14.080]  但我們真的要想一想
[00:16:14.080 --> 00:16:17.320]  神是不是真的這樣看呢?
[00:16:17.320 --> 00:16:18.920]  在神的眼裡
[00:16:18.920 --> 00:16:22.200]  祂不是以世界的眼光去看事物
[00:16:22.200 --> 00:16:25.040]  祂不是以大小去看一件事
[00:16:25.040 --> 00:16:28.880]  祂不是以多與少去決定一些事情
[00:16:28.880 --> 00:16:32.960]  祂這些做得好,人的稱讚,或者有上進心
[00:16:32.960 --> 00:16:35.640]  不是不好的話,這些是好的
[00:16:35.640 --> 00:16:38.840]  如果這些一切背後的動機都是正確
[00:16:38.840 --> 00:16:41.280]  不是為自己,是可以幫助別人
[00:16:41.280 --> 00:16:42.880]  可以跟別人分享
[00:16:42.880 --> 00:16:46.040]  榮耀神,這些一切都是很好
[00:16:46.040 --> 00:16:49.840]  但神更想在非拉至非的教會知道
[00:16:49.840 --> 00:16:52.080]  祂更看重的是
[00:16:52.080 --> 00:16:55.120]  當你沒力量,當你軟弱
[00:16:55.120 --> 00:16:58.040]  當你只有一點點力量的時候
[00:16:58.040 --> 00:17:00.240]  但你仍然是跟隨神
[00:17:00.240 --> 00:17:04.120]  站在神那邊,沒有跟著撒旦走
[00:17:04.120 --> 00:17:07.200]  祂看重的是我們屬靈的素質
[00:17:07.200 --> 00:17:10.480]  有沒有依靠神,有沒有緊緊去跟隨祂
[00:17:10.480 --> 00:17:14.560]  祂絕對不是看我們外在的外表
[00:17:14.560 --> 00:17:19.840]  而是我們內在的生命
[00:17:19.840 --> 00:17:23.400]  今天我們在疫情之下
[00:17:23.400 --> 00:17:26.920]  作為一個基督徒,我們要去分別為聖的時候
[00:17:26.920 --> 00:17:28.600]  我們可以做些什麼呢?
[00:17:28.600 --> 00:17:32.520]  怎樣去作為一個基督的跟隨者
[00:17:32.520 --> 00:17:35.080]  可能你都會說,在這個疫情裡面
[00:17:35.080 --> 00:17:36.720]  我們已經很疲乏
[00:17:36.720 --> 00:17:42.400]  已經超過兩年去經歷這個疫情
[00:17:42.400 --> 00:17:44.720]  今天我們都不知道明天的事
[00:17:44.720 --> 00:17:46.760]  自己都很少力量
[00:17:46.760 --> 00:17:48.800]  自己都自身難保
[00:17:48.800 --> 00:17:50.840]  還可以做些什麼?
[00:17:50.840 --> 00:17:53.200]  是的,世界就是這樣看
[00:17:53.200 --> 00:17:57.040]  當我們看到自己都自身難保的時候
[00:17:57.040 --> 00:17:59.280]  我們還可以做些什麼呢?
[00:17:59.280 --> 00:18:01.480]  這是世界的標準
[00:18:01.480 --> 00:18:03.120]  但是作為基督徒
[00:18:03.120 --> 00:18:06.600]  我們跟這個世界是不一樣的
[00:18:06.600 --> 00:18:08.920]  究竟神在此時此刻
[00:18:08.920 --> 00:18:11.360]  感動你可以做些什麼呢?
[00:18:11.360 --> 00:18:17.080]  哪怕我們只有一點點的力量
[00:18:17.080 --> 00:18:20.960]  現在我們都看到有很多清潔的工人
[00:18:20.960 --> 00:18:24.520]  保安人員,很多醫務人員,前線人員
[00:18:24.520 --> 00:18:27.920]  他們都冒著生命的危險去工作
[00:18:27.920 --> 00:18:30.200]  可能他們會受到感染
[00:18:30.200 --> 00:18:32.680]  我們可以做些什麼呢?
[00:18:32.680 --> 00:18:35.760]  我們可不可以為他們祈禱呢?
[00:18:35.760 --> 00:18:38.120]  最近看到不少的群組,他們真的很好
[00:18:38.120 --> 00:18:42.600]  他們想著跟一些不同行業的人
[00:18:42.600 --> 00:18:46.040]  受到很大影響的人去為他們祈禱
[00:18:46.040 --> 00:18:48.040]  他們真的做得很好
[00:18:48.040 --> 00:18:52.240]  我們已經有沒有參與在其中呢?
[00:18:52.240 --> 00:18:55.880]  還是我們只收到很多的WhatsApp
[00:18:55.880 --> 00:18:57.000]  很多的資料
[00:18:57.000 --> 00:19:00.600]  我們看過就當自己做了呢?
[00:19:00.600 --> 00:19:04.720]  我們可不可以去參加教會的神禱會
[00:19:04.720 --> 00:19:06.240]  週四的祈禱會呢?
[00:19:06.240 --> 00:19:10.720]  上個星期陳牧師已經鼓勵我們去參加祈禱會
[00:19:10.720 --> 00:19:16.720]  為那些有需要的人一起去祈禱去呼求神
[00:19:16.720 --> 00:19:19.680]  現在我們不能回來教會
[00:19:19.680 --> 00:19:24.640]  如果我們知道組員可能面對失業
[00:19:24.640 --> 00:19:27.800]  又或者他住的大廈有人確診
[00:19:27.800 --> 00:19:32.680]  他很擔心我們可以做些什麼呢?
[00:19:32.680 --> 00:19:34.600]  大家都可以猜一下
[00:19:34.600 --> 00:19:36.640]  這幅照片的兩個箱子
[00:19:36.640 --> 00:19:40.080]  究竟裝著些什麼呢?
[00:19:40.080 --> 00:19:43.080]  猜不猜得到呢?
[00:19:43.080 --> 00:19:45.600]  是食物來的
[00:19:45.600 --> 00:19:47.880]  為什麼會有這兩幅照片呢?
[00:19:47.880 --> 00:19:51.520]  大概是兩個星期前
