
[00:00:00.000 --> 00:00:02.300]  今日我講的題目叫做客家好斬
[00:04:53.900 --> 00:04:55.100]  但是無論如何
[00:04:55.100 --> 00:04:58.100]  我們想重複在經文裏面
[00:04:58.100 --> 00:05:00.100]  大家看看這個和修本
[00:05:00.100 --> 00:05:02.500]  「可時有一個撒瑪利人經過那裏」
[00:05:02.500 --> 00:05:04.500]  「看見就動了慈心」
[00:05:04.500 --> 00:05:07.900]  「上前用柔和酒倒在他的雙處」
[00:05:07.900 --> 00:05:11.500]  「包裹好了,扶他騎上自己的身口」
[00:05:11.500 --> 00:05:14.700]  「帶他到旅館去,照應他」
[00:05:14.900 --> 00:05:18.700]  「第二天他拿出兩個銀幣來交給店主」
[00:05:18.700 --> 00:05:20.900]  「說請你照應他」
[00:05:20.900 --> 00:05:24.100]  「額外的費用,我回來時還給你」
[00:05:24.100 --> 00:05:25.500]  這個就是當時的
[00:05:25.500 --> 00:05:27.900]  我想大家注意多一點
[00:05:27.900 --> 00:05:30.100]  放在這幾節經文裏面,好不好?
[00:05:30.100 --> 00:05:32.900]  當然我們都不可以不理上文下理
[00:05:32.900 --> 00:05:35.500]  整段誓經我都大概講講
[00:05:35.500 --> 00:05:38.100]  是有兩個回合的對話
[00:05:38.100 --> 00:05:41.700]  第一個回合就是在25到28節
[00:05:41.700 --> 00:05:42.700]  三節經文
[00:05:42.700 --> 00:05:44.500]  就是說有個律法師來問耶穌
[00:05:44.700 --> 00:05:48.100]  然後問祂怎樣可以承受永生
[00:05:48.100 --> 00:05:49.700]  然後耶穌就反問祂
[00:05:49.700 --> 00:05:50.900]  「你說怎樣呢?」
[00:05:50.900 --> 00:05:53.100]  然後他們就用經文來回答了
[00:05:53.100 --> 00:05:55.700]  律法師就用經文來回答
[00:05:55.700 --> 00:05:57.300]  耶穌就讚祂
[00:05:57.300 --> 00:05:58.700]  然後給了一個邀請
[00:05:58.700 --> 00:05:59.700]  邀請是甚麼?
[00:05:59.700 --> 00:06:01.100]  你這樣做吧,對不對?
[00:06:01.100 --> 00:06:03.300]  然後第二個回合又是再來過
[00:06:03.300 --> 00:06:05.700]  就是律法師又想再問多一點的東西
[00:06:05.700 --> 00:06:07.100]  在29節開始
[00:06:07.100 --> 00:06:09.700]  然後這個時候主耶穌用了一個比喻
[00:06:09.700 --> 00:06:12.700]  因為主耶穌自己親自用一個教導的方法
[00:06:12.900 --> 00:06:14.700]  就用了30節到35節
[00:06:14.700 --> 00:06:16.700]  然後就講了剛才的比喻
[00:06:16.700 --> 00:06:19.100]  然後主耶穌也是剛才的反問祂
[00:06:19.100 --> 00:06:22.300]  反問祂「你們怎樣看呢?」
[00:06:22.300 --> 00:06:24.100]  這個律法師也回答了祂
[00:06:24.100 --> 00:06:26.500]  就是那個答案是甚麼
[00:06:26.500 --> 00:06:30.100]  然後耶穌也是同樣的做出一個邀請
[00:06:30.100 --> 00:06:31.300]  主耶穌發出的邀請
[00:06:31.300 --> 00:06:33.100]  所以今天我想跟大家看的時候
[00:06:33.100 --> 00:06:34.900]  這兩段經文的結構的時候
[00:06:34.900 --> 00:06:36.100]  很公正,對吧?
[00:06:36.100 --> 00:06:39.300]  有問有答有邀請,對不對?
[00:06:39.300 --> 00:06:41.500]  我們希望今天都是聖靈的工作
[00:06:41.700 --> 00:06:43.500]  幫助我們去問一些問題
[00:06:43.500 --> 00:06:45.900]  然後去一路有聖靈的帶領
[00:06:45.900 --> 00:06:47.100]  以我們找到的答案
[00:06:47.100 --> 00:06:48.300]  並且找到一個行動
[00:06:48.300 --> 00:06:50.100]  所以今天我講到的大綱都很簡單
[00:06:50.100 --> 00:06:51.700]  就是其實兩重的對話
[00:06:51.700 --> 00:06:52.700]  剛才講過了,對不對?
[00:06:52.700 --> 00:06:54.500]  經文裡面告訴我才有兩重的對話
[00:06:54.500 --> 00:06:56.100]  有兩種的抉擇
[00:06:56.100 --> 00:07:00.500]  就是頭一個故事裡面有一堆人有不同的抉擇
[00:07:00.500 --> 00:07:03.500]  第二個故事裡面也有另外一堆人有另外的抉擇
[00:07:03.500 --> 00:07:05.100]  兩個抉擇大家都明白的了
[00:07:05.100 --> 00:07:06.500]  我解釋的時候
[00:07:06.500 --> 00:07:07.700]  希望就順著這個次序
[00:07:07.700 --> 00:07:10.700]  大家就可以去深入了解多一點
[00:07:10.900 --> 00:07:12.900]  然後有兩種的服侍
[00:07:12.900 --> 00:07:15.900]  兩種服侍有不同的性質
[00:07:15.900 --> 00:07:18.500]  但是都是我們要學習的一個榜樣
[00:07:18.500 --> 00:07:19.700]  結論是什麼?
[00:07:19.700 --> 00:07:21.500]  結論是六個字而已
[00:07:21.500 --> 00:07:22.500]  一起讀
[00:07:22.500 --> 00:07:25.500]  你去照樣做吧,好不好?
[00:07:25.500 --> 00:07:27.500]  希望我們找到這個結論
[00:07:27.500 --> 00:07:29.300]  剛才我們一路做的時候
[00:07:29.300 --> 00:07:30.500]  我們看回經文的時候
[00:07:30.500 --> 00:07:33.300]  我們說一切都是由試探開始的
[00:07:33.300 --> 00:07:36.500]  有個律法師來到試探耶穌就問耶穌
[00:07:36.500 --> 00:07:40.100]  老師,我該做什麼才可以承受永生呢?
[00:07:40.300 --> 00:07:41.300]  剛才沒有讀過經文
[00:07:41.300 --> 00:07:43.900]  不過我們也回去看回上文下理
[00:07:43.900 --> 00:07:45.900]  其實一個人來問耶穌
[00:07:45.900 --> 00:07:47.500]  一些有關永生的問題
[00:07:47.500 --> 00:07:50.900]  本來是一個好的情況
[00:07:50.900 --> 00:07:52.300]  我們今天回來教會
[00:07:52.300 --> 00:07:54.900]  我們去參加一些茶經班
[00:07:54.900 --> 00:07:56.300]  參加啟發課程
[00:07:56.300 --> 00:07:57.700]  務道的
[00:07:57.700 --> 00:08:00.100]  我們想知道多一點耶穌的事情
[00:08:00.100 --> 00:08:01.700]  今天都有新朋友來到當中
[00:08:01.700 --> 00:08:04.700]  希望你也能夠聽到主耶穌的福音
[00:08:04.700 --> 00:08:07.900]  你當然有帶著目的去見耶穌
[00:08:08.100 --> 00:08:10.700]  他問耶穌也問了一個很好的問題
[00:08:10.700 --> 00:08:12.300]  就是問有關永生的問題
[00:08:12.300 --> 00:08:13.500]  我們也很想知道
[00:08:13.500 --> 00:08:16.500]  我的人生結束之後是怎樣的
[00:08:16.500 --> 00:08:18.300]  猶太人知道他們有永生
[00:08:18.300 --> 00:08:19.900]  但是怎樣可以承受永生呢?
[00:08:19.900 --> 00:08:21.300]  他很想問這個答案
[00:08:21.300 --> 00:08:22.900]  但是在《路加記》再說
[00:08:22.900 --> 00:08:24.900]  他是來試探耶穌
[00:08:24.900 --> 00:08:27.100]  這個時候我們要問一問
[00:08:27.100 --> 00:08:29.100]  問這樣的問題叫做試探耶穌
[00:08:29.100 --> 00:08:32.700]  那我們在教會不用講道理了
[00:08:32.700 --> 00:08:34.700]  不過當然是我們的立場
[00:08:34.900 --> 00:08:38.100]  我們的原意究竟是什麼
[00:08:38.100 --> 00:08:39.900]  我們的立心是怎樣的
[00:08:39.900 --> 00:08:42.500]  這個人是用他自己的專業知識
[00:08:42.500 --> 00:08:43.900]  來去問耶穌
[00:08:43.900 --> 00:08:45.500]  因為他是一個律法師
[00:08:45.500 --> 00:08:48.900]  他是一個已經合法的持牌的
[00:08:48.900 --> 00:08:51.700]  講聖經的學者
[00:08:51.700 --> 00:08:53.700]  他是很熟悉摩西五經
[00:08:53.700 --> 00:08:55.900]  所以他想用他自己的專業資格
[00:08:55.900 --> 00:08:56.900]  來問一下耶穌
[00:08:56.900 --> 00:08:58.500]  試探耶穌
[00:08:58.500 --> 00:08:59.900]  試探耶穌其實我們知道的
[00:08:59.900 --> 00:09:01.900]  耶穌整個服侍的過程當中
[00:09:01.900 --> 00:09:03.900]  一開始已經受試探了
[00:09:04.100 --> 00:09:05.900]  他在裡面受魔鬼試探
[00:09:05.900 --> 00:09:07.900]  所以永遠都是試探耶穌
[00:09:07.900 --> 00:09:08.900]  或者是試探上帝
[00:09:08.900 --> 00:09:10.900]  這些是我們人的本性
[00:09:10.900 --> 00:09:12.900]  以色列人一直都在曠野裡面
[00:09:12.900 --> 00:09:13.900]  試探上帝
[00:09:13.900 --> 00:09:16.900]  所以試探耶穌的情況之下
[00:09:16.900 --> 00:09:18.900]  在我們看到的時候
[00:09:18.900 --> 00:09:20.900]  問這個試探的背後
[00:09:20.900 --> 00:09:22.900]  有沒有一些邏輯上的錯誤
[00:09:22.900 --> 00:09:25.900]  他問怎樣承受永生
[00:09:25.900 --> 00:09:26.900]  他跟這個老師說
[00:09:26.900 --> 00:09:28.900]  老師我怎樣承受永生
[00:09:28.900 --> 00:09:30.900]  一說到承受永生的時候
[00:09:30.900 --> 00:09:31.900]  我們就有一點問題了
[00:09:32.100 --> 00:09:34.900]  就是承受 承受即是什麼意思
[00:09:34.900 --> 00:09:36.900]  就是好像遺產那樣
[00:09:36.900 --> 00:09:38.900]  承受就是遺產
[00:09:38.900 --> 00:09:41.900]  就是你接收一筆的款項
[00:09:41.900 --> 00:09:42.900]  或者是財物
[00:09:42.900 --> 00:09:43.900]  那就承受
[00:09:43.900 --> 00:09:46.900]  那我們這裡有沒有人
[00:09:46.900 --> 00:09:47.900]  收過一些遺產
[00:09:47.900 --> 00:09:49.900]  有吧
[00:09:49.900 --> 00:09:51.900]  有沒有人寫了平安紙
[00:09:51.900 --> 00:09:52.900]  準備這張遺產怎麼處理
[00:09:52.900 --> 00:09:53.900]  都有吧
[00:09:53.900 --> 00:09:55.900]  那你會不會叫那個
[00:09:55.900 --> 00:09:57.900]  你要承受我遺產
[00:09:57.900 --> 00:09:58.900]  麻煩你做點事情
[00:09:58.900 --> 00:09:59.900]  才可以承受我遺產
[00:09:59.900 --> 00:10:00.900]  會不會的
[00:10:01.100 --> 00:10:02.900]  可能那個承受遺產我都不知道
[00:10:02.900 --> 00:10:03.900]  我的親戚
[00:10:03.900 --> 00:10:04.900]  遠房親戚
[00:10:04.900 --> 00:10:05.900]  死了之後
[00:10:05.900 --> 00:10:06.900]  那筆遺產給了我
[00:10:06.900 --> 00:10:07.900]  哇 發達了
[00:10:07.900 --> 00:10:08.900]  是不是
[00:10:08.900 --> 00:10:10.900]  我領受這個產業
[00:10:10.900 --> 00:10:13.900]  其實不是我做些什麼是領受的
[00:10:13.900 --> 00:10:14.900]  因為我的身份
[00:10:14.900 --> 00:10:15.900]  我的關係
[00:10:15.900 --> 00:10:16.900]  我的血緣
[00:10:16.900 --> 00:10:18.900]  或者是某個人對某個人的喜愛
[00:10:18.900 --> 00:10:20.900]  他就將那些東西
[00:10:20.900 --> 00:10:22.900]  當他離開了世界的時候
[00:10:22.900 --> 00:10:23.900]  給他
[00:10:23.900 --> 00:10:24.900]  就承受
[00:10:24.900 --> 00:10:27.900]  所以承受是不需要做任何事情的
[00:10:27.900 --> 00:10:28.900]  和不和 弟兄姐妹
[00:10:28.900 --> 00:10:29.900]  是什麼來的
[00:10:30.100 --> 00:10:31.900]  是恩典來的
[00:10:31.900 --> 00:10:33.900]  但是在當時的律法師
[00:10:33.900 --> 00:10:34.900]  或者是律法主義來講
[00:10:34.900 --> 00:10:35.900]  覺得
[00:10:35.900 --> 00:10:37.900]  似乎這樣太便宜了
[00:10:37.900 --> 00:10:38.900]  我們應該做些事情
[00:10:38.900 --> 00:10:39.900]  去換這樣才怎麼樣
[00:10:39.900 --> 00:10:41.900]  拿得心安理得
[00:10:41.900 --> 00:10:42.900]  是不是
[00:10:42.900 --> 00:10:43.900]  我做一些事情
[00:10:43.900 --> 00:10:44.900]  去換的時候
[00:10:44.900 --> 00:10:45.900]  就心安理得
[00:10:45.900 --> 00:10:47.900]  這個不正正是那個謬誤
[00:10:47.900 --> 00:10:49.900]  是邏輯上的問題
[00:10:49.900 --> 00:10:50.900]  是不是
[00:10:50.900 --> 00:10:51.900]  因為他不明白
[00:10:51.900 --> 00:10:52.900]  永生是什麼
[00:10:52.900 --> 00:10:54.900]  所以他就很想用一些方法
[00:10:54.900 --> 00:10:55.900]  去做一些事情
[00:10:55.900 --> 00:10:56.900]  而去承受永生
[00:10:56.900 --> 00:10:58.900]  也都很想看看耶穌怎麼回答
[00:10:59.100 --> 00:11:00.900]  然後找到耶穌
[00:11:00.900 --> 00:11:01.900]  回答的時候
[00:11:01.900 --> 00:11:04.900]  是不是合乎他自己預設的答案
[00:11:04.900 --> 00:11:06.900]  耶穌回答的時候
[00:11:06.900 --> 00:11:07.900]  面對這些試探的時候
[00:11:07.900 --> 00:11:09.900]  所有試探
[00:11:09.900 --> 00:11:11.900]  耶穌都是用什麼來解決
[00:11:11.900 --> 00:11:14.900]  經上記著說
[00:11:14.900 --> 00:11:15.900]  是不是
[00:11:15.900 --> 00:11:16.900]  所以耶穌也都很簡單
[00:11:16.900 --> 00:11:17.900]  你試探我不要緊
[00:11:17.900 --> 00:11:19.900]  我一定是回到神的說話裡面
[00:11:19.900 --> 00:11:21.900]  神的說話怎麼說呢
[00:11:21.900 --> 00:11:22.900]  耶穌就問他
[00:11:22.900 --> 00:11:23.900]  你是律法師是不是
[00:11:23.900 --> 00:11:25.900]  律法上寫的是什麼
[00:11:25.900 --> 00:11:27.900]  律法上你是怎麼念的呢
[00:11:28.100 --> 00:11:29.900]  寫的是什麼
[00:11:29.900 --> 00:11:31.900]  是講什麼東西
[00:11:31.900 --> 00:11:32.900]  念的是什麼
[00:11:32.900 --> 00:11:34.900]  是怎樣去詮釋
[00:11:34.900 --> 00:11:35.900]  怎樣應用
[00:11:35.900 --> 00:11:36.900]  是不是
[00:11:36.900 --> 00:11:38.900]  人很多時候我們都是知道的
[00:11:38.900 --> 00:11:39.900]  白紙黑字寫出來的
[00:11:39.900 --> 00:11:40.900]  但是你怎麼解釋呢
[00:11:40.900 --> 00:11:42.900]  你有解釋的權威
[00:11:42.900 --> 00:11:44.900]  還有解釋的方法
[00:11:44.900 --> 00:11:46.900]  你是不是按照正義去解釋呢
[00:11:46.900 --> 00:11:47.900]  是不是按照那個
[00:11:47.900 --> 00:11:49.900]  真是原來作者的心意
[00:11:49.900 --> 00:11:50.900]  去實踐出來呢
[00:11:50.900 --> 00:11:52.900]  這個才是關鍵
[00:11:52.900 --> 00:11:53.900]  寫的是什麼
[00:11:53.900 --> 00:11:54.900]  我們知道
[00:11:55.100 --> 00:11:57.900]  明文白紙黑字有的了
[00:11:57.900 --> 00:11:58.900]  但是你怎麼用
[00:11:58.900 --> 00:11:59.900]  應用出來呢
[00:11:59.900 --> 00:12:00.900]  這個看你自己
[00:12:00.900 --> 00:12:01.900]  怎樣去詮釋
[00:12:01.900 --> 00:12:02.900]  以及怎樣去應用
[00:12:02.900 --> 00:12:03.900]  耶穌問的時候
[00:12:03.900 --> 00:12:05.900]  這個律法師就開正他的飯
[00:12:05.900 --> 00:12:06.900]  他就回答什麼
[00:12:06.900 --> 00:12:08.900]  他就回答說
[00:12:08.900 --> 00:12:09.900]  你要盡心
[00:12:09.900 --> 00:12:10.900]  盡性
[00:12:10.900 --> 00:12:11.900]  盡力
[00:12:11.900 --> 00:12:12.900]  盡意
[00:12:12.900 --> 00:12:14.900]  愛你的神
[00:12:14.900 --> 00:12:15.900]  賓不賓果
[00:12:15.900 --> 00:12:17.900]  亞門我們當然這樣說
[00:12:17.900 --> 00:12:19.900]  接著又要愛論如己
[00:12:19.900 --> 00:12:21.900]  留意這兩節經
[00:12:21.900 --> 00:12:22.900]  這一節經文
[00:12:22.900 --> 00:12:24.900]  其實是用了兩節經文的組合
[00:12:25.100 --> 00:12:26.900]  就是新命記六章五節
[00:12:26.900 --> 00:12:29.900]  加上利未記十九章十八節
[00:12:29.900 --> 00:12:31.900]  就是將兩段五經裏面
[00:12:31.900 --> 00:12:32.900]  摩西五經裏面的
[00:12:32.900 --> 00:12:34.900]  最關鍵的經文
[00:12:34.900 --> 00:12:35.900]  就拼在一起
[00:12:35.900 --> 00:12:37.900]  不單止這個場合
[00:12:37.900 --> 00:12:39.900]  就是這樣回答的
[00:12:39.900 --> 00:12:43.900]  以前也有其他人問過耶穌
[00:12:43.900 --> 00:12:45.900]  耶穌最大的誡命是什麼
[00:12:45.900 --> 00:12:46.900]  就是這句
[00:12:46.900 --> 00:12:47.900]  所以他們已經是
[00:12:47.900 --> 00:12:51.900]  一個約定俗成
[00:12:51.900 --> 00:12:53.900]  這個是標準答案
[00:12:54.100 --> 00:12:54.900]  大家知道嗎
[00:12:54.900 --> 00:12:55.900]  有些教會
[00:12:55.900 --> 00:12:56.900]  就是我們浸信會文化
[00:12:56.900 --> 00:12:58.900]  就沒有那些標準答案
[00:12:58.900 --> 00:12:59.900]  有些教會一來到
[00:12:59.900 --> 00:13:00.900]  就要念四路信經
[00:13:00.900 --> 00:13:02.900]  又要很多的禮儀
[00:13:02.900 --> 00:13:04.900]  接著背著諸董文
[00:13:04.900 --> 00:13:06.900]  很多時候我們回教會
[00:13:06.900 --> 00:13:08.900]  都已經是習以為常
[00:13:08.900 --> 00:13:10.900]  有些常規的標準動作
[00:13:10.900 --> 00:13:12.900]  會不會今天你也有些標準動作
[00:13:12.900 --> 00:13:14.900]  已經是好像習慣了
[00:13:14.900 --> 00:13:15.900]  我們不知道
[00:13:15.900 --> 00:13:16.900]  但無論如何
[00:13:16.900 --> 00:13:18.900]  這位人回答得很清楚直接
[00:13:18.900 --> 00:13:19.900]  盡心
[00:13:19.900 --> 00:13:20.900]  盡性
[00:13:20.900 --> 00:13:21.900]  盡力
[00:13:21.900 --> 00:13:22.900]  盡意
[00:13:22.900 --> 00:13:23.900]  愛主你的神
[00:13:24.100 --> 00:13:24.900]  如同自己
[00:13:24.900 --> 00:13:26.900]  不過留意六章五節
[00:13:26.900 --> 00:13:27.900]  在《生命記》裏面
[00:13:27.900 --> 00:13:28.900]  是三樣
[00:13:28.900 --> 00:13:30.900]  盡心 盡性 盡力
[00:13:30.900 --> 00:13:32.900]  不知為何到新約的時候
[00:13:32.900 --> 00:13:34.900]  他們加上盡意
[00:13:34.900 --> 00:13:35.900]  這個是文化的變化
[00:13:35.900 --> 00:13:36.900]  以前的人
[00:13:36.900 --> 00:13:39.900]  可能沒有那麼多複雜性的考慮
[00:13:39.900 --> 00:13:42.900]  那些哲學文化未發展的時候
[00:13:42.900 --> 00:13:44.900]  就沒有了盡意
[00:13:44.900 --> 00:13:45.900]  都是一個心
[00:13:45.900 --> 00:13:46.900]  你的心怎樣
[00:13:46.900 --> 00:13:47.900]  其實我們明白
[00:13:47.900 --> 00:13:50.900]  今天的心其實不是主宰我們的行動
[00:13:50.900 --> 00:13:51.900]  這裏才是
[00:13:51.900 --> 00:13:53.900]  所以可能我們現在都知道
[00:13:54.100 --> 00:13:54.900]  EQ
[00:13:54.900 --> 00:13:56.900]  不同的層面
[00:13:56.900 --> 00:13:58.900]  我們去奉獻給上帝
[00:13:58.900 --> 00:13:59.900]  或者是服侍上帝
[00:13:59.900 --> 00:14:01.900]  盡心是在講我的情緒
[00:14:01.900 --> 00:14:04.900]  盡性是在講我的靈性
[00:14:04.900 --> 00:14:06.900]  盡力是在講我的力量
[00:14:06.900 --> 00:14:07.900]  或者我的資源
[00:14:07.900 --> 00:14:09.900]  盡意是在講我的
[00:14:09.900 --> 00:14:11.900]  一些不同的
[00:14:11.900 --> 00:14:14.900]  那些思維的範疇
[00:14:14.900 --> 00:14:15.900]  那我們明白了
[00:14:15.900 --> 00:14:17.900]  其實總合一句
[00:14:17.900 --> 00:14:19.900]  什麼都給上帝就行了
[00:14:19.900 --> 00:14:20.900]  什麼都以上帝為優先
[00:14:20.900 --> 00:14:21.900]  那就對了
[00:14:22.100 --> 00:14:23.900]  不過還有一樣東西是怎樣
[00:14:23.900 --> 00:14:24.900]  又要什麼
[00:14:24.900 --> 00:14:26.900]  愛倫餘己
[00:14:26.900 --> 00:14:27.900]  這個愛倫餘己
