
[00:00:00.000 --> 00:00:04.800]  那我們回到YAS這個地方分享信息的時候
[00:03:01.000 --> 00:03:03.000]  就不斷地在講這些東西
[00:03:03.000 --> 00:03:05.000]  大家要傳風啊
[00:03:05.000 --> 00:03:07.000]  大家要去服侍社區啊這些東西
[00:03:07.000 --> 00:03:09.000]  但是
[00:03:09.000 --> 00:03:11.000]  我不知道是不是特別是我們這個年齡層
[00:03:11.000 --> 00:03:13.000]  好像這一樣東西
[00:03:13.000 --> 00:03:15.000]  雖然教會有教會講
[00:03:15.000 --> 00:03:17.000]  我們其實好像
[00:03:17.000 --> 00:03:19.000]  不是很在意甚至不是很想
[00:03:19.000 --> 00:03:21.000]  我們反而
[00:03:21.000 --> 00:03:23.000]  反過來的
[00:03:23.000 --> 00:03:25.000]  我們對這些事的那份動力
[00:03:25.000 --> 00:03:27.000]  應該說
[00:03:27.000 --> 00:03:29.000]  沒有這份動力
[00:03:29.000 --> 00:03:31.000]  那種感覺是非常之強烈的
[00:03:31.000 --> 00:03:33.000]  不知道大家是不是
[00:03:33.000 --> 00:03:35.000]  所以希望啦
[00:03:35.000 --> 00:03:37.000]  接下來這幾個月我們盼望
[00:03:37.000 --> 00:03:39.000]  在這一方面
[00:03:39.000 --> 00:03:41.000]  我們要將這份愛帶出去
[00:03:41.000 --> 00:03:43.000]  我們的羣體以外
[00:03:43.000 --> 00:03:45.000]  這一方面我們的信息講多一點的時候
[00:03:45.000 --> 00:03:47.000]  盼望我們的生命
[00:03:47.000 --> 00:03:49.000]  有點反省
[00:03:49.000 --> 00:03:51.000]  嘗試一下改變一下我們自己
[00:03:51.000 --> 00:03:53.000]  我們去到今天的信息之前
[00:03:53.000 --> 00:03:55.000]  我們先祈禱
[00:03:55.000 --> 00:03:57.000]  天父上帝
[00:03:57.000 --> 00:03:59.000]  多謝你多謝你因爲
[00:03:59.000 --> 00:04:01.000]  你的愛
[00:04:01.000 --> 00:04:03.000]  很白白地給過我們
[00:04:03.000 --> 00:04:05.000]  所以神我求你當我們
[00:04:05.000 --> 00:04:07.000]  除了我們這個羣體裏面
[00:04:07.000 --> 00:04:09.000]  一起
[00:04:09.000 --> 00:04:11.000]  擁有這份愛之外
[00:04:11.000 --> 00:04:13.000]  我們盼望學習
[00:04:13.000 --> 00:04:15.000]  如何將這份愛帶給更多
[00:04:15.000 --> 00:04:17.000]  未認識你的人身上
[00:04:17.000 --> 00:04:19.000]  所以神我求你幫助我們
[00:04:19.000 --> 00:04:21.000]  祝福我們
[00:04:21.000 --> 00:04:23.000]  讓我們有一個願意受教的心
[00:04:23.000 --> 00:04:25.000]  願意打開我們的耳朵
[00:04:25.000 --> 00:04:27.000]  打開我們的心去聽你的教導
[00:04:27.000 --> 00:04:29.000]  聽你的說話
[00:04:29.000 --> 00:04:31.000]  所以我們感謝你
[00:04:31.000 --> 00:04:33.000]  聽我們祈禱你的教堂
[00:04:33.000 --> 00:04:35.000]  奉耶穌的名字祈求
[00:04:35.000 --> 00:04:37.000]  今天要看的經文呢
[00:04:37.000 --> 00:04:39.000]  五章十字二十字
[00:04:39.000 --> 00:04:41.000]  那我們先讀今天的經文吧
[00:04:41.000 --> 00:04:43.000]  我們一二三一起讀
[00:04:43.000 --> 00:04:45.000]  一二三
[00:04:45.000 --> 00:04:47.000]  當下在大馬市格
[00:04:47.000 --> 00:04:49.000]  有一個門徒
[00:04:49.000 --> 00:04:51.000]  名叫阿拿尼亞
[00:04:51.000 --> 00:04:53.000]  主在異象中對他說
[00:04:53.000 --> 00:04:55.000]  阿拿尼亞
[00:04:55.000 --> 00:04:57.000]  他說主
[00:04:57.000 --> 00:04:59.000]  我在這裏
[00:04:59.000 --> 00:05:01.000]  主對他說起來
[00:05:01.000 --> 00:05:03.000]  往直街去
[00:05:03.000 --> 00:05:05.000]  再由大的家裏訪問一個
[00:05:05.000 --> 00:05:07.000]  大數人
[00:05:07.000 --> 00:05:09.000]  名叫數羅
[00:05:09.000 --> 00:05:11.000]  他正禱告
[00:05:11.000 --> 00:05:13.000]  又看見了一個人
[00:05:13.000 --> 00:05:15.000]  名叫阿拿尼亞
[00:05:15.000 --> 00:05:17.000]  進來安守在他身上
[00:05:17.000 --> 00:05:19.000]  叫他能看見
[00:05:19.000 --> 00:05:21.000]  阿拿尼亞回答說
[00:05:21.000 --> 00:05:23.000]  主啊我聽見
[00:05:23.000 --> 00:05:25.000]  許多人說
[00:05:25.000 --> 00:05:27.000]  這人怎樣在耶路撒冷
[00:05:27.000 --> 00:05:29.000]  多多苦害你的聖徒
[00:05:29.000 --> 00:05:31.000]  並且他在這裏
[00:05:31.000 --> 00:05:33.000]  有從祭司長得來的權
[00:05:33.000 --> 00:05:35.000]  捆綁一切求告
[00:05:35.000 --> 00:05:37.000]  你命的人
[00:05:37.000 --> 00:05:39.000]  主對阿拿尼亞說
[00:05:39.000 --> 00:05:41.000]  你只管去
[00:05:41.000 --> 00:05:43.000]  他是我所揀選的器皿
[00:05:43.000 --> 00:05:45.000]  要在外邦人和軍王
[00:05:45.000 --> 00:05:47.000]  並以色列人面前
[00:05:47.000 --> 00:05:49.000]  宣揚我的名
[00:05:49.000 --> 00:05:51.000]  我也要指示他
[00:05:51.000 --> 00:05:53.000]  爲我的名必須受許多的苦難
[00:05:53.000 --> 00:05:55.000]  阿拿尼亞就去了
[00:05:55.000 --> 00:05:57.000]  進入那家
[00:05:57.000 --> 00:05:59.000]  把手安在數羅身上
[00:05:59.000 --> 00:06:01.000]  說兄弟數羅
[00:06:01.000 --> 00:06:03.000]  在你來的路上
[00:06:03.000 --> 00:06:05.000]  向你顯現的主
[00:06:05.000 --> 00:06:07.000]  就是耶穌
[00:06:07.000 --> 00:06:09.000]  打發我來
[00:06:09.000 --> 00:06:11.000]  叫你能看見
[00:06:11.000 --> 00:06:13.000]  有被聖靈充滿
[00:06:13.000 --> 00:06:15.000]  數羅的眼睛上
[00:06:15.000 --> 00:06:17.000]  好像有倫立克
[00:06:17.000 --> 00:06:19.000]  他就能看見
[00:06:19.000 --> 00:06:21.000]  於是起來受了洗
[00:06:21.000 --> 00:06:23.000]  喫過飯就見狀了
[00:06:23.000 --> 00:06:25.000]  數羅和大馬士革的門徒
[00:06:25.000 --> 00:06:27.000]  同住了些日子
[00:06:27.000 --> 00:06:29.000]  就在國會堂裏
[00:06:29.000 --> 00:06:31.000]  宣傳耶穌
[00:06:31.000 --> 00:06:33.000]  說他是上帝的兒子
[00:06:33.000 --> 00:06:35.000]  反光
[00:06:35.000 --> 00:06:37.000]  剛剛那個位置看不到
[00:06:37.000 --> 00:06:39.000]  好,這個故事的背景是什麼呢?
[00:06:39.000 --> 00:06:41.000]  如果大家有印象之前
[00:06:41.000 --> 00:06:43.000]  我們有一位神鷗山來了
[00:06:43.000 --> 00:06:45.000]  是Stanley說過
[00:06:45.000 --> 00:06:47.000]  就是史提反在第七章的時候
[00:06:47.000 --> 00:06:49.000]  史提反被一幫猶太人
[00:06:49.000 --> 00:06:51.000]  殺死,用石頭扔死
[00:06:51.000 --> 00:06:53.000]  然後數羅就是第一次
[00:06:53.000 --> 00:06:55.000]  在聖經裏面出場
[00:06:55.000 --> 00:06:57.000]  而在第八章的一開始
[00:06:57.000 --> 00:06:59.000]  就說這個數羅
[00:06:59.000 --> 00:07:01.000]  其實就是持續殘害教會
[00:07:01.000 --> 00:07:03.000]  他會進入很多不同人的家裏
[00:07:03.000 --> 00:07:05.000]  就將這些信耶穌的人
[00:07:05.000 --> 00:07:07.000]  信基督的人
[00:07:07.000 --> 00:07:09.000]  將他們拉入監獄
[00:07:09.000 --> 00:07:11.000]  而一直一直到第九章
[00:07:11.000 --> 00:07:13.000]  即今日經文的前一節
[00:07:13.000 --> 00:07:15.000]  九節,這裏還在說
[00:07:15.000 --> 00:07:17.000]  數羅其實持續地
[00:07:17.000 --> 00:07:19.000]  緊迫教會
[00:07:19.000 --> 00:07:21.000]  感同感覺,有些問題
[00:07:21.000 --> 00:07:23.000]  好了,不斷地將信奉耶穌的人
[00:07:23.000 --> 00:07:25.000]  拉去耶路撒冷
[00:07:25.000 --> 00:07:27.000]  直到
[00:07:27.000 --> 00:07:29.000]  終於有一次
[00:07:29.000 --> 00:07:31.000]  他在大馬士革的路上
[00:07:31.000 --> 00:07:33.000]  就在光裏面見到耶穌
[00:07:33.000 --> 00:07:35.000]  而
[00:07:35.000 --> 00:07:37.000]  也是因爲這樣
[00:07:37.000 --> 00:07:39.000]  那一天開始
[00:07:39.000 --> 00:07:41.000]  數羅就是看不到東西了
[00:07:41.000 --> 00:07:43.000]  然後就是今天的經文了
[00:07:43.000 --> 00:07:45.000]  加上今天的經文
[00:07:45.000 --> 00:07:47.000]  其實簡單來說
[00:07:47.000 --> 00:07:49.000]  這個就是一個叫做完整的
[00:07:49.000 --> 00:07:51.000]  數羅如何信主的一個經過
[00:07:51.000 --> 00:07:53.000]  不過今天想分享的主角
[00:07:53.000 --> 00:07:55.000]  不是數羅
[00:07:55.000 --> 00:07:57.000]  就是經文出場最多的那個
[00:07:57.000 --> 00:07:59.000]  阿拿尼亞
[00:07:59.000 --> 00:08:01.000]  阿拿尼亞是誰呢
[00:08:01.000 --> 00:08:03.000]  阿拿尼亞其實在當時的社會
[00:08:03.000 --> 00:08:05.000]  是一個很普通的名字
[00:08:05.000 --> 00:08:07.000]  如果就這樣看
[00:08:07.000 --> 00:08:09.000]  《仕途行傳》
[00:08:09.000 --> 00:08:11.000]  它裏面已經有三個
[00:08:11.000 --> 00:08:13.000]  你有印象的話
[00:08:13.000 --> 00:08:15.000]  可能之前有分享過第五章
[00:08:15.000 --> 00:08:17.000]  有一個
[00:08:17.000 --> 00:08:19.000]  其中一個門徒
[00:08:19.000 --> 00:08:21.000]  當時的信徒興凡物公用
[00:08:21.000 --> 00:08:23.000]  然後呢
[00:08:23.000 --> 00:08:25.000]  阿拿尼亞就和他老婆店賣完家財之後
[00:08:25.000 --> 00:08:27.000]  收起了一些
[00:08:27.000 --> 00:08:29.000]  然後就告訴那些仕途
[00:08:29.000 --> 00:08:31.000]  我已經將我所有的
[00:08:31.000 --> 00:08:33.000]  買屋的價錢拿出來了
[00:08:33.000 --> 00:08:35.000]  那就是說謊了
[00:08:35.000 --> 00:08:37.000]  他在欺負一幫仕途
[00:08:37.000 --> 00:08:39.000]  同時欺負聖靈
[00:08:39.000 --> 00:08:41.000]  結果這個阿拿尼亞
[00:08:41.000 --> 00:08:43.000]  就和他的太太
[00:08:43.000 --> 00:08:45.000]  就在那一次的裏面
[00:08:45.000 --> 00:08:47.000]  在門徒面前,在仕途面前
[00:08:47.000 --> 00:08:49.000]  就死了,這是第一個
[00:08:49.000 --> 00:08:51.000]  第二個出現的阿拿尼亞
[00:08:51.000 --> 00:08:53.000]  就是今天我們看的那個
[00:08:53.000 --> 00:08:55.000]  待會再說
[00:08:55.000 --> 00:08:57.000]  還有一個就是在二十三章
[00:08:57.000 --> 00:08:59.000]  當保羅,即掃羅之後
[00:08:59.000 --> 00:09:01.000]  保羅被工會的人抓了的時候
[00:09:01.000 --> 00:09:03.000]  那裏有一個大祭司
[00:09:03.000 --> 00:09:05.000]  同樣也是叫阿拿尼亞
[00:09:05.000 --> 00:09:07.000]  所以我們看聖經的時候
[00:09:07.000 --> 00:09:09.000]  見到一些不同的阿拿尼亞
[00:09:09.000 --> 00:09:11.000]  我們不要當是同一個人
[00:09:11.000 --> 00:09:13.000]  要分清楚誰打誰
[00:09:13.000 --> 00:09:15.000]  那今天看這個阿拿尼亞
[00:09:15.000 --> 00:09:17.000]  其實有什麼特別呢
[00:09:17.000 --> 00:09:19.000]  它的形容其實不多
[00:09:19.000 --> 00:09:21.000]  它分別就是我們剛剛看的
[00:09:21.000 --> 00:09:23.000]  第九章十節
[00:09:23.000 --> 00:09:25.000]  那裏說的是
[00:09:25.000 --> 00:09:27.000]  這個阿拿尼亞是住在
[00:09:27.000 --> 00:09:29.000]  大馬仕甲的,而同時
[00:09:29.000 --> 00:09:31.000]  它是一個門徒嘛
[00:09:31.000 --> 00:09:33.000]  就是說的是,它代表它是一個
[00:09:33.000 --> 00:09:35.000]  歸順了基督的一個猶太人
[00:09:35.000 --> 00:09:37.000]  而除了這裏之外
[00:09:37.000 --> 00:09:39.000]  在二十二章十二節
[00:09:39.000 --> 00:09:41.000]  當保羅
[00:09:41.000 --> 00:09:43.000]  被工會的人抓了
[00:09:43.000 --> 00:09:45.000]  他在一幫工會的人面前
[00:09:45.000 --> 00:09:47.000]  他再複述自己
[00:09:47.000 --> 00:09:49.000]  信主的經過的時候
[00:09:49.000 --> 00:09:51.000]  經文有這樣寫
[00:09:51.000 --> 00:09:53.000]  那裏有一個人名的阿拿尼亞
[00:09:53.000 --> 00:09:55.000]  按着律法是虔誠人
[00:09:55.000 --> 00:09:57.000]  唯一一切住在
[00:09:57.000 --> 00:09:59.000]  那裏的猶太人所稱讚
[00:09:59.000 --> 00:10:01.000]  說的是
[00:10:01.000 --> 00:10:03.000]  這個阿拿尼亞
[00:10:03.000 --> 00:10:05.000]  除了它是一個歸順了
[00:10:05.000 --> 00:10:07.000]  基督的一個猶太人之外
[00:10:07.000 --> 00:10:09.000]  它就算是按着律法
[00:10:09.000 --> 00:10:11.000]  就是一些舊約的律法
[00:10:11.000 --> 00:10:13.000]  它都同樣地
[00:10:13.000 --> 00:10:15.000]  在他們面前
[00:10:15.000 --> 00:10:17.000]  是一個虔誠的人
[00:10:17.000 --> 00:10:19.000]  是受到一切的猶太人
[00:10:19.000 --> 00:10:21.000]  猶太人是包括的
[00:10:21.000 --> 00:10:23.000]  無論他是基督徒
[00:10:23.000 --> 00:10:25.000]  還是不是基督徒
[00:10:25.000 --> 00:10:27.000]  可能他們本身是信舊約的
[00:10:27.000 --> 00:10:29.000]  猶太教的那一幫
[00:10:29.000 --> 00:10:31.000]  猶太人都喜歡它
[00:10:31.000 --> 00:10:33.000]  聖經對
[00:10:33.000 --> 00:10:35.000]  阿拿尼亞的言論就是這麼多
[00:10:35.000 --> 00:10:37.000]  而它在聖經裏面的
[00:10:37.000 --> 00:10:39.000]  出現
[00:10:39.000 --> 00:10:41.000]  也是隻有我們剛剛讀的
[00:10:41.000 --> 00:10:43.000]  十字經文
[00:10:43.000 --> 00:10:45.000]  就是這麼多
[00:10:45.000 --> 00:10:47.000]  那麼這個
[00:10:47.000 --> 00:10:49.000]  在聖經裏面出現這麼少的阿拿尼亞
[00:10:49.000 --> 00:10:51.000]  有什麼值得我們去學呢?
[00:10:51.000 --> 00:10:53.000]  第一樣
[00:10:53.000 --> 00:10:55.000]  剛剛我們提到
[00:10:55.000 --> 00:10:57.000]  當主在
[00:10:57.000 --> 00:10:59.000]  異象吩咐這個阿拿尼亞去找
[00:10:59.000 --> 00:11:01.000]  掃羅的時候
[00:11:01.000 --> 00:11:03.000]  這個阿拿尼亞其實當時的即時
[00:11:03.000 --> 00:11:05.000]  反應是什麼呢?
[00:11:05.000 --> 00:11:09.000]  它重申
[00:11:09.000 --> 00:11:11.000]  掃羅是一個
[00:11:11.000 --> 00:11:13.000]  腐害聖徒的人
[00:11:13.000 --> 00:11:15.000]  是一個會捉拿一切
[00:11:15.000 --> 00:11:17.000]  會求告主命的人
[00:11:17.000 --> 00:11:19.000]  那個人
[00:11:19.000 --> 00:11:23.000]  我看這段經文的時候
[00:11:23.000 --> 00:11:25.000]  我會想,啊,究竟他爲什麼
[00:11:25.000 --> 00:11:27.000]  當神叫他找掃羅的時候
[00:11:27.000 --> 00:11:29.000]  他要重申這些東西呢?
[00:11:29.000 --> 00:11:31.000]  是不是他覺得
[00:11:31.000 --> 00:11:33.000]  呼召他的那個主
[00:11:33.000 --> 00:11:35.000]  不知道掃羅爲人
[00:11:35.000 --> 00:11:37.000]  所以我要
[00:11:37.000 --> 00:11:39.000]  告訴你,讓你知道
[00:11:39.000 --> 00:11:41.000]  是不是這樣
[00:11:41.000 --> 00:11:43.000]  要提醒這個上帝
[00:11:43.000 --> 00:11:45.000]  其實掃羅是這樣的
[00:11:45.000 --> 00:11:47.000]  我想不是
[00:11:47.000 --> 00:11:49.000]  我認爲
[00:11:49.000 --> 00:11:51.000]  阿拿尼亞之所以會這樣
[00:11:51.000 --> 00:11:53.000]  去答主
[00:11:53.000 --> 00:11:55.000]  是因爲有兩個可能性
[00:11:55.000 --> 00:11:57.000]  第一個
[00:11:57.000 --> 00:11:59.000]  他其實是
[00:11:59.000 --> 00:12:01.000]  質疑上帝
[00:12:01.000 --> 00:12:03.000]  質疑主耶穌
[00:12:03.000 --> 00:12:05.000]  他說的是
[00:12:05.000 --> 00:12:07.000]  掃羅是這樣的人
[00:12:07.000 --> 00:12:09.000]  你還要我去幫他?
[00:12:09.000 --> 00:12:11.000]  你還要我去爲他
[00:12:11.000 --> 00:12:13.000]  祈禱?
[00:12:13.000 --> 00:12:15.000]  上帝是否不合理?
[00:12:15.000 --> 00:12:19.000]  他說的是
[00:12:19.000 --> 00:12:21.000]  他要重申掃羅是這樣的人的時候
[00:12:21.000 --> 00:12:23.000]  他說的是,上帝
[00:12:23.000 --> 00:12:25.000]  你叫我去幫他,其實這件事
[00:12:25.000 --> 00:12:27.000]  是一件不合理的事
[00:12:27.000 --> 00:12:31.000]  是不是覺得
[00:12:31.000 --> 00:12:33.000]  很神奇,有人會問上帝
[00:12:33.000 --> 00:12:35.000]  上帝叫你做事
[00:12:35.000 --> 00:12:37.000]  你會不會去問上帝?
[00:12:37.000 --> 00:12:39.000]  你敢不敢問?
[00:12:39.000 --> 00:12:41.000]  不過
[00:12:41.000 --> 00:12:43.000]  有趣的是
[00:12:43.000 --> 00:12:45.000]  在我們的信仰裏面
[00:12:45.000 --> 00:12:47.000]  其實我們跟這個阿拿尼亞
[00:12:47.000 --> 00:12:49.000]  是很像的
[00:12:49.000 --> 00:12:51.000]  我們很多時候其實都會覺得
[00:12:51.000 --> 00:12:53.000]  上帝不合理
[00:12:53.000 --> 00:12:55.000]  以至到
[00:12:55.000 --> 00:12:57.000]  我們其實只不過不會
[00:12:57.000 --> 00:12:59.000]  直接去挑戰上帝
[00:12:59.000 --> 00:13:01.000]  我們用另一個形式去問
[00:13:01.000 --> 00:13:03.000]  例如我們會問什麼呢?
[00:13:03.000 --> 00:13:07.000]  上帝,那個弟兄那麼愛主
[00:13:07.000 --> 00:13:09.000]  爲什麼他有癌症?
[00:13:09.000 --> 00:13:13.000]  爲什麼他那麼早迴天家?
[00:13:13.000 --> 00:13:19.000]  又或者是,上帝
[00:13:19.000 --> 00:13:21.000]  那對夫妻在教會那麼忠心
[00:13:21.000 --> 00:13:23.000]  服事,爲什麼最後離婚?
[00:13:23.000 --> 00:13:29.000]  又或者
[00:13:29.000 --> 00:13:31.000]  好像承接上一個系列
[00:13:31.000 --> 00:13:33.000]  教會是愛的羣體
[00:13:33.000 --> 00:13:37.000]  爲什麼教會那麼多衝突?
[00:13:37.000 --> 00:13:41.000]  爲什麼教會那麼多分裂?
[00:13:41.000 --> 00:13:43.000]  上帝,你可以告訴我嗎?
[00:13:43.000 --> 00:13:47.000]  這幾年聽得最多的是什麼?
[00:13:47.000 --> 00:13:49.000]  教會應該行公義好聯穩
[00:13:49.000 --> 00:13:53.000]  但是我在地上的教會里面
[00:13:53.000 --> 00:13:55.000]  其實我不太看到
[00:13:55.000 --> 00:13:57.000]  上帝,你可以告訴我嗎?
[00:13:59.000 --> 00:14:01.000]  因爲我們正在問很多問題
[00:14:01.000 --> 00:14:03.000]  我們會覺得有很多事情
[00:14:03.000 --> 00:14:05.000]  其實不應該發生在教會
[00:14:05.000 --> 00:14:07.000]  或者在一羣基督徒身上
[00:14:07.000 --> 00:14:11.000]  又或者是,我們覺得
[00:14:11.000 --> 00:14:13.000]  應該有很多事情
[00:14:13.000 --> 00:14:15.000]  應該要發生在教會
[00:14:15.000 --> 00:14:17.000]  或者基督徒身上的時候
[00:14:17.000 --> 00:14:19.000]  但是偏偏又看不到
[00:14:19.000 --> 00:14:21.000]  我們都會覺得上帝不合理
[00:14:21.000 --> 00:14:23.000]  會對上帝有很多問題的時候
[00:14:23.000 --> 00:14:27.000]  這樣對我們來說有什麼影響呢?
[00:14:29.000 --> 00:14:31.000]  我想在信仰裏面
[00:14:31.000 --> 00:14:33.000]  其實對上帝有問題
[00:14:33.000 --> 00:14:35.000]  其實初期真的沒什麼
[00:14:35.000 --> 00:14:39.000]  或者這樣說
[00:14:39.000 --> 00:14:41.000]  影響那些東西
[00:14:41.000 --> 00:14:43.000]  你不太明顯會見到
[00:14:43.000 --> 00:14:45.000]  但是當這些想法
[00:14:45.000 --> 00:14:47.000]  或者當這些不斷地問上帝的
[00:14:47.000 --> 00:14:49.000]  這些問題在我們的心裏面
[00:14:49.000 --> 00:14:51.000]  儲下儲下一題
[00:14:51.000 --> 00:14:53.000]  儲下儲下一題
[00:14:53.000 --> 00:14:55.000]  越儲越多的時候
[00:14:55.000 --> 00:14:57.000]  我們就會開始
[00:14:57.000 --> 00:14:59.000]  慢慢我們的信仰就變質
[00:14:59.000 --> 00:15:01.000]  就開始想
[00:15:01.000 --> 00:15:05.000]  我們只是在我們的信仰
[00:15:05.000 --> 00:15:07.000]  選一些對的做
[00:15:07.000 --> 00:15:09.000]  選一些我們覺得合理的
[00:15:09.000 --> 00:15:11.000]  纔去做
[00:15:11.000 --> 00:15:15.000]  是不是?
[00:15:15.000 --> 00:15:17.000]  那些聖經裏面說的
[00:15:17.000 --> 00:15:19.000]  那些好像不是我聽的
[00:15:19.000 --> 00:15:21.000]  那些聖經不是寫給我看的
[00:15:21.000 --> 00:15:23.000]  寫給有壞的人看的
[00:15:23.000 --> 00:15:25.000]  那些人要守,我不用
[00:15:25.000 --> 00:15:27.000]  我們會這樣想
[00:15:27.000 --> 00:15:29.000]  久而久之會變成什麼樣呢?
[00:15:29.000 --> 00:15:31.000]  我們的信仰就
[00:15:31.000 --> 00:15:33.000]  慢慢變得越來越
[00:15:33.000 --> 00:15:35.000]  Custom made
[00:15:35.000 --> 00:15:39.000]  我們慢慢會將自己的想法
[00:15:39.000 --> 00:15:41.000]  取代了上帝的心意
[00:15:41.000 --> 00:15:43.000]  或者一些聖經的教導
[00:15:43.000 --> 00:15:45.000]  變成了
[00:15:45.000 --> 00:15:47.000]  我們信仰裏面的主
[00:15:47.000 --> 00:15:51.000]  因爲
[00:15:51.000 --> 00:15:53.000]  有些想法我們解不通
[00:15:53.000 --> 00:15:55.000]  那就是上帝
[00:15:55.000 --> 00:15:57.000]  你不合理的話,那我就不聽了
[00:15:57.000 --> 00:15:59.000]  我們會這樣想
[00:15:59.000 --> 00:16:03.000]  例子有些什麼
[00:16:03.000 --> 00:16:05.000]  例子
[00:16:05.000 --> 00:16:07.000]  就好像剛纔說的
[00:16:07.000 --> 00:16:09.000]  用傳方爲例
[00:16:09.000 --> 00:16:11.000]  教會很流行叫大家傳方的
[00:16:11.000 --> 00:16:13.000]  不過
[00:16:13.000 --> 00:16:15.000]  我們都怪的
[00:16:15.000 --> 00:16:17.000]  有時都會去傳的
