
[00:00:00.000 --> 00:00:03.840]  好,我們聽著華語之前呢,我們先低頭祈禱
[00:05:14.320 --> 00:05:15.360]  講解甚麼呢
[00:05:15.360 --> 00:05:18.160]  從摩西和眾善寺起
[00:05:18.160 --> 00:05:24.000]  凡經常指著自己的說話都給他們講解明白了
[00:05:24.000 --> 00:05:27.120]  後來祂出現在門徒聚集的地方
[00:05:27.120 --> 00:05:34.160]  對他們說這就是我從前跟你們同在的時候告訴你們的
[00:05:34.160 --> 00:05:35.680]  關於摩西的律法
[00:05:35.680 --> 00:05:37.840]  善寺的書和詩篇上所記的
[00:05:37.840 --> 00:05:42.080]  凡指著我的都必須應驗
[00:05:42.080 --> 00:05:43.360]  然後經文就說
[00:05:43.360 --> 00:05:45.680]  於是耶穌就開他們的心竅
[00:05:45.680 --> 00:05:49.440]  令他們能明白聖經
[00:05:49.440 --> 00:05:51.920]  為甚麼說在這四十天當中
[00:05:51.920 --> 00:05:55.440]  主耶穌要不斷地向他們講說
[00:05:55.440 --> 00:05:58.560]  關於自己和上帝國的事呢
[00:05:58.560 --> 00:06:00.720]  難道在四十天之前
[00:06:00.720 --> 00:06:04.720]  在祂受釘之前講得不夠嗎
[00:06:04.720 --> 00:06:07.520]  為甚麼要在祂復活後的四十天內
[00:06:07.520 --> 00:06:12.800]  這麼緊急地要將這些事再次跟他們講呢
[00:06:12.800 --> 00:06:16.480]  受難之前主耶穌有沒有講過這些關於天國的事呢
[00:06:16.480 --> 00:06:18.240]  關於祂的預言呢
[00:06:18.240 --> 00:06:19.520]  有的
[00:06:19.520 --> 00:06:20.960]  是不是講得不夠
[00:06:20.960 --> 00:06:24.640]  所以這四十天當中要趕著
[00:06:24.640 --> 00:06:27.200]  密集地替他們上堂
[00:06:27.200 --> 00:06:29.760]  四十天當中要講這麼多的東西呢
[00:06:29.760 --> 00:06:31.360]  是不是呢
[00:06:31.360 --> 00:06:35.040]  我相信這是因為在主耶穌復活之前
[00:06:35.040 --> 00:06:36.880]  不是沒有跟門徒講
[00:06:36.880 --> 00:06:40.320]  但是門徒對主耶穌的認識
[00:06:40.320 --> 00:06:43.760]  以及他們對天國的認識
[00:06:43.760 --> 00:06:44.880]  天國的道理
[00:06:44.880 --> 00:06:49.920]  他們認識的是很地下的思想
[00:06:49.920 --> 00:06:51.840]  他們認識得不夠深入
[00:06:51.840 --> 00:06:55.200]  或者他們會理解錯誤
[00:06:55.200 --> 00:07:00.160]  就算是經過了這場四十天的主耶穌復活之後
[00:07:00.160 --> 00:07:01.920]  這樣跟他們講解
[00:07:01.920 --> 00:07:08.160]  你見到門徒當中仍然會對天國的觀念混淆
[00:07:08.160 --> 00:07:09.520]  是不夠清楚的
[00:07:09.520 --> 00:07:11.040]  不夠理解的
[00:07:11.040 --> 00:07:12.320]  為甚麼這麼說
[00:07:12.320 --> 00:07:15.280]  因為如果你看《使徒行傳》第一章的時候
[00:07:15.280 --> 00:07:18.320]  就在主耶穌升天之前
[00:07:18.320 --> 00:07:22.480]  他的門徒還會問一個很狹隘的問題
[00:07:22.480 --> 00:07:23.440]  主耶穌說
[00:07:23.440 --> 00:07:27.120]  你復興以色列國是不是就在這時候呢
[00:07:27.120 --> 00:07:30.800]  你見到他們的觀念仍然停留在地上
[00:07:30.800 --> 00:07:33.200]  即是以色列國復興
[00:07:33.200 --> 00:07:34.400]  就是這些東西
[00:07:34.400 --> 00:07:41.840]  他們不會想到天國將來更闊更廣更深的道理
[00:07:41.840 --> 00:07:44.320]  他們仍然這樣問
[00:07:44.320 --> 00:07:47.520]  可能主耶穌過去是不是在四十天當中
[00:07:47.520 --> 00:07:50.320]  沒有提到復興以色列國的事
[00:07:50.320 --> 00:07:51.520]  以致他們心想
[00:07:51.520 --> 00:07:53.520]  咦 你快要走了
[00:07:53.520 --> 00:07:56.240]  還不說說以色列國復興的事
[00:07:56.240 --> 00:07:57.280]  我們很想聽
[00:07:57.280 --> 00:07:59.680]  因此他們問
[00:07:59.680 --> 00:08:05.520]  還是根本這些門徒的觀念仍然停留在地上
[00:08:05.520 --> 00:08:09.040]  他們的眼界看到的東西是很短暫的
[00:08:09.040 --> 00:08:12.720]  他們看不到更廣闊更深遠的東西
[00:08:12.720 --> 00:08:17.600]  所以你見主耶穌為何要更新他們的形式呢
[00:08:17.600 --> 00:08:20.240]  不單止是對主耶穌的形式
[00:08:20.240 --> 00:08:23.760]  亦都是對上帝的國的那種形式
[00:08:23.760 --> 00:08:26.640]  完全這些東西要更新
[00:08:26.640 --> 00:08:28.960]  耶穌最後對他們說的是甚麼
[00:08:28.960 --> 00:08:32.560]  就是復興著自己的權柄所定的事後日子
[00:08:32.560 --> 00:08:34.720]  不是你們可以知道的
[00:08:34.720 --> 00:08:36.320]  這說明了甚麼
[00:08:36.320 --> 00:08:40.080]  說明了我們要對天國有正確的形式
[00:08:40.080 --> 00:08:43.520]  首先我們必須認識上帝的權柄
[00:08:43.520 --> 00:08:47.040]  同時我們要信服在他的權柄之下
[00:08:47.040 --> 00:08:51.120]  因此我們就能夠明白到上帝的心意是甚麼
[00:08:51.120 --> 00:08:57.040]  我們就會從上帝的角度觀念去明白聖經的道理
[00:08:57.040 --> 00:08:59.120]  過去門徒的觀念
[00:08:59.120 --> 00:09:02.640]  他們被世俗所局限了
[00:09:02.640 --> 00:09:04.560]  所以不能夠開放的
[00:09:04.560 --> 00:09:07.440]  仍然是很狹窄的
[00:09:07.440 --> 00:09:10.240]  現在主耶穌要更新他們
[00:09:10.240 --> 00:09:12.400]  讓他們信服在上帝的權柄之下
[00:09:12.400 --> 00:09:16.560]  以至他們的眼界就可以上達天庭
[00:09:16.560 --> 00:09:19.120]  就可以高高在上
[00:09:19.120 --> 00:09:23.040]  這樣他們的心智就不會只停留在地上
[00:09:23.040 --> 00:09:28.080]  以色列國這麼小的境界當中
[00:09:28.080 --> 00:09:32.000]  我們要主耶穌來幫助我們
[00:09:32.000 --> 00:09:34.800]  好像當日幫助這班門徒一樣
[00:09:34.800 --> 00:09:37.840]  讓我們的認識對主耶穌
[00:09:37.840 --> 00:09:38.960]  對聖經
[00:09:38.960 --> 00:09:42.320]  對天國的觀念都可以有個更新
[00:09:42.320 --> 00:09:45.840]  免得我們好像那班門徒一樣
[00:09:45.840 --> 00:09:50.800]  一直停留在熟悉的思慮當中
[00:09:50.800 --> 00:09:53.120]  我們的思想如果不更新
[00:09:53.120 --> 00:09:57.040]  心智就很難去廣大
[00:09:57.040 --> 00:10:03.200]  我們的眼光如果永遠停留在這四幅牆當中
[00:10:03.200 --> 00:10:05.760]  就像當日門徒的眼光
[00:10:05.760 --> 00:10:08.720]  停留在以色列國
[00:10:08.720 --> 00:10:12.160]  是很狹窄 很可憐的
[00:10:12.160 --> 00:10:14.480]  一間保守的教會
[00:10:14.480 --> 00:10:16.480]  好處有很多
[00:10:16.480 --> 00:10:18.880]  可以四平八穩
[00:10:18.880 --> 00:10:20.000]  我們可以告訴別人
[00:10:20.000 --> 00:10:22.000]  我們教會很保守 很傳統的
[00:10:22.000 --> 00:10:24.000]  很福音派的
[00:10:24.000 --> 00:10:27.520]  但是很多時候壞處也更多
[00:10:27.520 --> 00:10:30.720]  就是停滯不前
[00:10:30.720 --> 00:10:34.000]  很多時候就停留在舊的事物當中
[00:10:34.000 --> 00:10:35.520]  永遠都是這麼傳統
[00:10:35.520 --> 00:10:37.760]  永遠都是這麼保守
[00:10:37.760 --> 00:10:39.360]  新的事物進來的時候
[00:10:39.360 --> 00:10:42.080]  我們很難接受
[00:10:42.080 --> 00:10:44.480]  很難放開
[00:10:44.480 --> 00:10:46.160]  永遠都是向後望
[00:10:46.160 --> 00:10:49.280]  多於向前望
[00:10:49.280 --> 00:10:51.680]  所以一間保守的教會有好處
[00:10:51.680 --> 00:10:56.960]  但是最可怕的就是停滯不前
[00:10:56.960 --> 00:11:02.080]  當主耶穌將全面的骯髒大道指給我們看的時候
[00:11:02.080 --> 00:11:05.520]  我們是否仍然像那群門徒一樣
[00:11:05.520 --> 00:11:08.800]  抱著狹窄的觀念 思想
[00:11:08.800 --> 00:11:10.640]  停留在地上
[00:11:10.640 --> 00:11:12.080]  永遠都在問著
[00:11:12.080 --> 00:11:15.520]  你復興以色列國就在這個時候嗎?
[00:11:15.520 --> 00:11:19.280]  永遠都是問一個這麼狹窄的問題
[00:11:19.280 --> 00:11:21.440]  我們求主更新我們的思想
[00:11:21.440 --> 00:11:24.560]  更新我們對主心意的形式
[00:11:24.560 --> 00:11:29.520]  以致我們眼光可以闊、可以大、可以遠、可以深
[00:11:29.520 --> 00:11:33.040]  另外一個更新就是使命的更新
[00:11:33.040 --> 00:11:36.000]  當主耶穌開門徒的心竅的時候
[00:11:36.000 --> 00:11:39.120]  使他們可以明白聖經之後
[00:11:39.120 --> 00:11:44.400]  接著就是給門徒一個更新的使命
[00:11:44.400 --> 00:11:48.240]  路加福音第24章46-48
[00:11:48.240 --> 00:11:50.160]  主耶穌對他們說
[00:11:50.160 --> 00:11:55.280]  照經上所寫的 基督必受害 第三天從死裡復活
[00:11:55.280 --> 00:12:00.160]  並且人要奉他的名傳悔改 赦罪的道
[00:12:00.160 --> 00:12:04.960]  從耶路撒冷起 直傳到盲邦
[00:12:04.960 --> 00:12:08.880]  他說門徒你們就是這些事的見證
[00:12:08.880 --> 00:12:13.120]  如果我們看馬太福音第十章
[00:12:13.120 --> 00:12:18.080]  另外路加福音第十章也有記載
[00:12:18.080 --> 00:12:23.840]  我們就知道主耶穌不單曾經差派十二個門徒傳福音
[00:12:23.840 --> 00:12:28.320]  也曾經差派過七十個人傳福音
[00:12:28.320 --> 00:12:33.920]  他給的命令、安排是大致相同的
[00:12:33.920 --> 00:12:39.520]  都是要他們往各城各地方傳福音
[00:12:39.520 --> 00:12:41.920]  講悔改、赦罪的道
[00:12:41.920 --> 00:12:44.960]  並且可以醫病、趕鬼
[00:12:44.960 --> 00:12:47.840]  現在我們就會問
[00:12:47.840 --> 00:12:51.360]  現在主耶穌後來給的使命當中
[00:12:51.360 --> 00:12:55.200]  有些什麼是更新了的呢?
[00:12:55.200 --> 00:12:57.120]  有些什麼不同的呢?
[00:12:57.120 --> 00:13:02.160]  跟之前當他差派門徒出去的時候有什麼不同呢?
[00:13:02.160 --> 00:13:05.760]  如果你留意 你就會發覺最大的分別在哪裡呢?
[00:13:05.760 --> 00:13:13.360]  就是說他們不再只是在各城各地方傳福音
[00:13:13.360 --> 00:13:16.240]  他們是要傳到盲邦去
[00:13:16.240 --> 00:13:17.840]  這個就不同了
[00:13:17.840 --> 00:13:21.200]  而使徒行傳更加是要到地極去
[00:13:21.200 --> 00:13:23.120]  不是到盲邦
[00:13:23.120 --> 00:13:25.920]  是要到地極
[00:13:25.920 --> 00:13:29.360]  另一個不同之處就是主耶穌告訴他們
[00:13:29.360 --> 00:13:32.240]  他們不是靠自己去行事的
[00:13:32.240 --> 00:13:35.280]  也都靠自己不能夠成事的
[00:13:35.280 --> 00:13:39.040]  而是要由聖靈來帶領他們
[00:13:39.040 --> 00:13:40.720]  賜能力給他們
[00:13:40.720 --> 00:13:44.800]  這兩樣東西就是在使命上最大的分別
[00:13:44.800 --> 00:13:48.000]  一個就是由各城各地方
[00:13:48.000 --> 00:13:52.160]  這麼小的地方去到盲邦地極
[00:13:52.160 --> 00:13:54.400]  這麼遠這麼寬的地方
[00:13:54.400 --> 00:13:56.480]  另外一方面就是說
[00:13:56.480 --> 00:13:58.560]  不要靠自己
[00:13:58.560 --> 00:14:01.520]  當日差派門徒出去沒有說到這件事
[00:14:01.520 --> 00:14:05.040]  今天要說的就是要聖靈來帶領他們
[00:14:05.040 --> 00:14:07.600]  賜能力給他們
[00:14:07.600 --> 00:14:12.080]  首先我們留意到傳到盲邦和地極的觀念
[00:14:12.080 --> 00:14:14.640]  無疑這個我們是很重視的
[00:14:14.640 --> 00:14:19.040]  我們經常都說我們要差派宣教士出去
[00:14:19.040 --> 00:14:23.200]  我們甚至等一會都會為妻傳去迎獻
[00:14:23.200 --> 00:14:26.720]  所以可見我們都很重視妻傳
[00:14:26.720 --> 00:14:32.320]  我們很想將更多的宣教士就差去遠方
[00:14:32.320 --> 00:14:35.760]  主也我在這裡請差遣他
[00:14:35.760 --> 00:14:38.720]  然後就差遣所有宣教士出去
[00:14:38.720 --> 00:14:43.040]  我們似乎很重視這個妻傳的工作
[00:14:43.040 --> 00:14:44.720]  但是我們要留意到
[00:14:44.720 --> 00:14:46.560]  主耶穌說這個
[00:14:46.560 --> 00:14:52.000]  去到遠方去到盲邦去到地極去傳福音之前
[00:14:52.000 --> 00:14:53.440]  是什麼?
[00:14:53.440 --> 00:14:58.080]  是要開始在耶路撒冷
[00:14:58.080 --> 00:14:59.520]  主耶穌沒有說
[00:14:59.520 --> 00:15:02.160]  馬上說你們要去到盲邦盲國
[00:15:02.160 --> 00:15:04.080]  就是去到地極去傳
[00:15:04.080 --> 00:15:08.000]  我們留意到祂說要由耶路撒冷起
[00:15:08.000 --> 00:15:11.120]  開始傳福音
[00:15:11.120 --> 00:15:13.040]  耶路撒冷代表什麼?
[00:15:13.040 --> 00:15:16.560]  代表了門徒所在之地
[00:15:16.560 --> 00:15:19.520]  這個地方主耶穌沒有忽略
[00:15:19.520 --> 00:15:22.000]  當盧家記載主耶穌的命令的時候
[00:15:22.000 --> 00:15:23.200]  他都很留意這件事
[00:15:23.200 --> 00:15:26.960]  所以你看到在盧家福音在《使徒行傳》
[00:15:26.960 --> 00:15:29.360]  盧家都重提這件事
[00:15:29.360 --> 00:15:36.080]  由耶路撒冷開始傳福音到盲邦到地極
[00:15:36.080 --> 00:15:38.960]  主耶穌沒有一開始就提盲邦到地極
[00:15:38.960 --> 00:15:42.160]  祂是很強調耶路撒冷
[00:15:42.160 --> 00:15:47.200]  然後才開始傳到盲邦傳到地極
[00:15:47.200 --> 00:15:49.920]  傳到盲邦傳到地極
[00:15:49.920 --> 00:15:51.440]  當然有一定的難處
[00:15:51.440 --> 00:15:56.320]  尤其是在當日交通這麼不方便的時候
[00:15:56.320 --> 00:15:58.400]  門徒要傳到盲邦地極
[00:15:58.400 --> 00:16:01.360]  可能他們在觀念當中都未接受到
[00:16:01.360 --> 00:16:05.040]  這麼遠的地方我們怎麼去都是一個問題
[00:16:05.040 --> 00:16:08.640]  但是在自己所熟悉的耶路撒冷
[00:16:08.640 --> 00:16:11.360]  在本地傳福音是不是最容易呢
[00:16:11.360 --> 00:16:12.800]  未必
[00:16:12.800 --> 00:16:17.840]  因為當日最多人想消滅耶穌的地方在哪裏
[00:16:17.840 --> 00:16:19.440]  耶路撒冷
[00:16:19.440 --> 00:16:22.160]  最多人誤解耶穌的地方在哪裏
[00:16:22.160 --> 00:16:23.520]  耶路撒冷
[00:16:23.520 --> 00:16:25.680]  釘死耶穌的地方在哪裏
[00:16:25.680 --> 00:16:27.520]  耶路撒冷
[00:16:27.520 --> 00:16:30.960]  更加有更多的人想否定耶穌復活的地方
[00:16:30.960 --> 00:16:33.120]  都是耶路撒冷
[00:16:33.120 --> 00:16:34.560]  你想想
[00:16:34.560 --> 00:16:37.440]  如果一個不認同主耶穌的地方
[00:16:37.440 --> 00:16:40.880]  當門徒去傳福音的時候
[00:16:40.880 --> 00:16:42.880]  他們說你們要信耶穌
[00:16:42.880 --> 00:16:44.880]  他們說為什麼我們要信耶穌
[00:16:44.880 --> 00:16:46.960]  我們明明見到耶穌已經被釘死了
[00:16:46.960 --> 00:16:48.000]  為什麼我們要信他
[00:16:48.000 --> 00:16:49.600]  你說耶穌已經復活了
[00:16:49.600 --> 00:16:51.280]  什麼證據
[00:16:51.280 --> 00:16:52.320]  我們就是證據
[00:16:52.320 --> 00:16:54.160]  你們是算什麼
[00:16:54.160 --> 00:16:55.520]  你們都是漁夫
[00:16:55.520 --> 00:17:00.800]  你們都是那些低下沉的那些人
[00:17:00.800 --> 00:17:02.880]  你見他們很難的
[00:17:02.880 --> 00:17:07.040]  他們要在自己的地方傳福音不是這麼容易的
[00:17:07.040 --> 00:17:09.920]  沒有考慮到蠻邦地極那些地方去
[00:17:09.920 --> 00:17:13.920]  但是在自己的地方都這麼難
[00:17:13.920 --> 00:17:19.040]  但是福音仍然要由耶路撒冷開始
[00:17:19.040 --> 00:17:20.880]  主耶穌說要由耶路撒冷開始
[00:17:20.880 --> 00:17:22.640]  然後傳到地極
[00:17:22.640 --> 00:17:26.160]  即是傳到蠻邦
[00:17:26.160 --> 00:17:30.480]  主耶穌沒有一開始就猜門徒去到遠方
[00:17:30.480 --> 00:17:32.720]  門徒也不知道什麼時候
[00:17:32.720 --> 00:17:38.000]  才可以將福音傳到地極傳到蠻邦
[00:17:38.000 --> 00:17:40.720]  但是他們卻很肯定的就是說
[00:17:40.720 --> 00:17:46.000]  就在當時當地福音必須開始傳的了
[00:17:46.000 --> 00:17:49.200]  過去他們也都在當地傳過道
[00:17:49.200 --> 00:17:52.080]  後果也都不錯的
[00:17:52.080 --> 00:17:55.680]  但是現在要再領受差派的時候
[00:17:55.680 --> 00:17:59.840]  他們要傳的是一個全新的一個信息
[00:17:59.840 --> 00:18:04.960]  信息就是說被釘十字架的耶穌已經復活了
[00:18:04.960 --> 00:18:10.320]  他要拯救所有信靠他的人
[00:18:10.320 --> 00:18:15.200]  更新的使命必須有新的看見
[00:18:15.200 --> 00:18:18.400]  地點對象未必即時有所改變
[00:18:18.400 --> 00:18:24.000]  但是信息內容就一定要更加有力
[00:18:24.000 --> 00:18:29.040]  所以這批門徒要更有力的去作見證傳福音
[00:18:29.040 --> 00:18:31.840]  很多時候我們會很羨慕別人的教會
[00:18:31.840 --> 00:18:33.920]  差派了幾十個宣教士
[00:18:33.920 --> 00:18:37.520]  幾百個宣教士出去工作
[00:18:37.520 --> 00:18:40.480]  做了很多猜傳的工作
[00:18:40.480 --> 00:18:43.360]  我們也都很想像別人的教會一樣
[00:18:43.360 --> 00:18:46.480]  我們會差派很多宣教士出去
[00:18:46.480 --> 00:18:53.120]  但是如果想向本族本家傳福音
[00:18:53.120 --> 00:18:54.480]  我們都做不到的話
[00:18:54.480 --> 00:19:02.960]  我們怎麼可以一開始就傳到這麼遠的地方去傳福音
[00:19:02.960 --> 00:19:05.920]  所以我們的基礎在哪裡
[00:19:05.920 --> 00:19:08.320]  我們傳福音的基礎在哪裡
[00:19:08.320 --> 00:19:11.120]  其實就是本地
[00:19:11.120 --> 00:19:13.280]  就是本族
[00:19:13.280 --> 00:19:19.440]  就是這個地方開始才會傳到更遠更闊的地方去
[00:19:19.440 --> 00:19:25.520]  主耶穌說從耶路撒冷起直傳到萬邦
[00:19:25.520 --> 00:19:30.000]  但我們就由我們的耶路撒冷開始
[00:19:30.000 --> 00:19:31.360]  我們要問自己
[00:19:31.360 --> 00:19:34.640]  哪裡是我們的耶路撒冷
[00:19:34.640 --> 00:19:35.680]  其實很簡單
[00:19:35.680 --> 00:19:37.440]  就是你身邊
[00:19:37.440 --> 00:19:39.200]  你身邊的朋友
[00:19:39.200 --> 00:19:42.160]  你身邊的親戚
[00:19:42.160 --> 00:19:45.920]  你由他們開始
[00:19:45.920 --> 00:19:51.200]  我希望向頂智媒去發出一個這樣的挑戰
[00:19:51.200 --> 00:19:53.920]  就是我們要立誓
[00:19:53.920 --> 00:19:59.200]  我們要在上帝的面前去立下這個心志
[00:19:59.200 --> 00:20:02.080]  我們要事事的帶領人來
[00:20:02.080 --> 00:20:06.400]  我不敢期望頂智媒每個星期都帶一個人來
[00:20:06.400 --> 00:20:08.320]  如果這樣就厲害了
[00:20:08.320 --> 00:20:10.480]  這裡有八十人的話
[00:20:10.480 --> 00:20:12.560]  下個星期是一百六十人
[00:20:12.560 --> 00:20:14.320]  最後一個星期是多少人
[00:20:14.320 --> 00:20:18.880]  一百六十乘二就是三百多人
[00:20:18.880 --> 00:20:19.680]  沒可能的
[00:20:19.680 --> 00:20:22.880]  我也知道不是這麼容易
[00:20:22.880 --> 00:20:24.560]  半年一個行不行
[00:20:24.560 --> 00:20:27.360]  因為頂智媒半年一個
[00:20:27.360 --> 00:20:29.680]  夠久了吧
[00:20:29.680 --> 00:20:31.680]  如果半年可以做到
[00:20:31.680 --> 00:20:35.040]  意思是一年我們可以有多少人
[00:20:35.040 --> 00:20:36.320]  就是你剛才說的數字
[00:20:36.320 --> 00:20:39.600]  三百多人
[00:20:39.600 --> 00:20:43.040]  或者減少一點
[00:20:43.040 --> 00:20:45.040]  剩下二百多人
[00:20:45.040 --> 00:20:48.720]  這是一個挺興奮的挑戰
[00:20:48.720 --> 00:20:51.040]  問題是我們會不會做呢
[00:20:51.040 --> 00:20:52.480]  我們肯不肯做呢
[00:20:52.480 --> 00:20:56.160]  由本家本族本地開始
[00:20:56.160 --> 00:20:59.040]  然後我們才想想我們怎樣傳
[00:20:59.040 --> 00:21:02.880]  怎樣去猜派宣教士出來
[00:21:02.880 --> 00:21:05.840]  我們教會要夠人
[00:21:05.840 --> 00:21:08.160]  又夠多人
[00:21:08.160 --> 00:21:10.240]  我們才有那個發動力
[00:21:10.240 --> 00:21:14.560]  去傳得更遠更闊
[00:21:14.560 --> 00:21:16.400]  華語崇拜開始之後
[00:21:16.400 --> 00:21:18.000]  有沒有發覺到
[00:21:18.000 --> 00:21:22.640]  兩邊其實都冷清了
[00:21:22.640 --> 00:21:25.840]  很多空燈在當中
[00:21:25.840 --> 00:21:27.920]  這個是九月九號之前
[00:21:27.920 --> 00:21:31.040]  不會見到的事情
