
[00:00:00.000 --> 00:00:04.440]  嘿,大英字幕好,很高興見到大家,雖然今天是非常冷
[00:05:31.900 --> 00:05:36.200]  in the same way,我們office,辦公室
[00:05:36.200 --> 00:05:37.800]  那些cafeteria都是一樣
[00:05:37.800 --> 00:05:42.900]  cafeteria,我想你們公司的cafeteria應該有jar candy在那裡
[00:05:42.900 --> 00:05:45.000]  candy啊,junk food啊
[00:05:45.000 --> 00:05:48.400]  如果你將junk food放在break out room那裡
[00:05:48.400 --> 00:05:52.900]  rather than,是方便你在辦公室的枱頭的話
[00:05:52.900 --> 00:05:57.900]  人的習慣就自然會改變
[00:05:57.900 --> 00:06:00.500]  那個壞的地方就是過去幾年pandemic
[00:06:00.500 --> 00:06:02.800]  個個都work from home,對不對
[00:06:02.800 --> 00:06:04.300]  你以為work from home很好,對不對
[00:06:04.300 --> 00:06:07.200]  誰知道work from home就最多junk food了,對不對
[00:06:07.200 --> 00:06:08.900]  你沒什麼做,口癢的時候
[00:06:08.900 --> 00:06:10.900]  你又拿一些隨便的去吃
[00:06:10.900 --> 00:06:13.700]  接著又拿一些不利的東西去吃
[00:06:13.700 --> 00:06:16.100]  但是那個point就是那個環境
[00:06:16.100 --> 00:06:19.100]  surrounding是會影響我們的
[00:06:19.100 --> 00:06:22.200]  在針言27章第17節
[00:06:22.200 --> 00:06:29.600]  這裡說,用鐵磨鐵,磨人越磨越利
[00:06:29.600 --> 00:06:35.300]  朋友當面鑽磨,也是如此
[00:06:35.300 --> 00:06:36.200]  什麼意思
[00:06:36.200 --> 00:06:40.100]  上文呢,如果看看27章17節之前幾節
[00:06:40.100 --> 00:06:43.600]  是說一些關係,一些不良的關係
[00:06:43.600 --> 00:06:45.800]  針言經常都會告訴我,人生裡面
[00:06:45.800 --> 00:06:48.500]  你有很多,眾多的關係你要處理
[00:06:48.500 --> 00:06:50.700]  也有一些不良的關係
[00:06:50.700 --> 00:06:52.500]  那些不良的關係會帶來生命裡面
[00:06:52.500 --> 00:06:55.500]  有危機和有試探的
[00:06:55.500 --> 00:06:59.300]  譬如有一些人他們溝通是沒有智慧的
[00:06:59.300 --> 00:07:04.700]  或者開著人多,稱呼人少的
[00:07:04.700 --> 00:07:06.900]  好爭辯的那些人
[00:07:06.900 --> 00:07:10.400]  他說這些人你遠離,你劃清楚boundary
[00:07:10.400 --> 00:07:13.100]  然後27章第17節他就說什麼呢
[00:07:13.100 --> 00:07:16.800]  他說鐵磨鐵就越磨越利
[00:07:16.800 --> 00:07:21.900]  我們想一塊鐵,它本身是有價值的
[00:07:21.900 --> 00:07:26.200]  但是這塊鐵和另一塊鐵一起雙磨的時候
[00:07:26.200 --> 00:07:28.700]  就會變成更加有價值
[00:07:28.700 --> 00:07:30.700]  你要怎樣increase your value
[00:07:30.700 --> 00:07:33.700]  就是兩塊鐵一起打磨的時候
[00:07:33.700 --> 00:07:36.700]  磨刀有沒有,有沒有磨刀
[00:07:36.700 --> 00:07:41.100]  越磨就會越利,但是一定硬物與硬物一起
[00:07:41.100 --> 00:07:44.600]  去打磨的時候,就會使那樣東西更加有價值
[00:07:44.600 --> 00:07:46.800]  其實我們的生命都是一樣
[00:07:46.800 --> 00:07:52.100]  你的生命越來越與其他人去打交道
[00:07:52.100 --> 00:07:55.500]  其他生命裡面是有智慧的人
[00:07:55.500 --> 00:07:58.900]  你的生命自然就會多智慧
[00:07:58.900 --> 00:08:01.500]  希伯倫文是很妙的
[00:08:01.500 --> 00:08:06.500]  刀鋒,blade是什麼字來的
[00:08:06.500 --> 00:08:11.100]  blade of the sword, blade of the knife
[00:08:11.100 --> 00:08:15.500]  其實就是face of the knife
[00:08:15.500 --> 00:08:19.700]  就是說那把刀的面就是那個刀鋒
[00:08:19.700 --> 00:08:22.100]  所以他下一句說什麼
[00:08:22.100 --> 00:08:27.100]  他說朋友應該當面的去剁磨
[00:08:27.100 --> 00:08:31.700]  one sharpens the face of the other
[00:08:31.700 --> 00:08:33.900]  就是大家都是有刀鋒的
[00:08:33.900 --> 00:08:38.300]  我們就一定要彼此的去磨擦
[00:08:38.300 --> 00:08:40.700]  face to face, person to person
[00:08:40.700 --> 00:08:45.600]  以致我們能夠成為一個更加成熟和有智慧的人
[00:08:45.600 --> 00:08:47.600]  這個就是一個大的principle
[00:08:47.600 --> 00:08:54.100]  就是我們身邊的環境會造成我們的影響
[00:08:54.100 --> 00:08:56.500]  他就說you better hang out
[00:08:56.500 --> 00:09:02.100]  或者surround你自己更多一些有屬靈智慧的人
[00:09:02.100 --> 00:09:03.000]  第七個principle
[00:09:03.000 --> 00:09:07.700]  第八就是habit stacking或者habit bundling
[00:09:07.700 --> 00:09:13.200]  這個concept都是一些很common sense的原則來的
[00:09:13.200 --> 00:09:15.900]  就是說你本身已經有一些習慣
[00:09:15.900 --> 00:09:18.400]  是很成立了的習慣來的
[00:09:18.400 --> 00:09:20.900]  你是不需要想的
[00:09:20.900 --> 00:09:22.300]  大家都有的
[00:09:22.300 --> 00:09:24.900]  今早起床你就一定刷牙了
[00:09:24.900 --> 00:09:26.500]  you better
[00:09:26.500 --> 00:09:27.900]  刷了牙
[00:09:27.900 --> 00:09:30.800]  然後你有一些已經固定了的習慣
[00:09:30.800 --> 00:09:32.700]  你想想你生命裡面其實
[00:09:32.700 --> 00:09:36.700]  一天24小時經常都有這樣的習慣
[00:09:36.700 --> 00:09:38.500]  我今天到上車的時候
[00:09:38.500 --> 00:09:40.200]  很多時候我的左腳都踩
[00:09:40.200 --> 00:09:42.200]  想找個按鈕踩
[00:09:42.200 --> 00:09:44.900]  原因就是因為我開棍波車
[00:09:44.900 --> 00:09:47.200]  所以我上了一輛自動車的時候
[00:09:47.200 --> 00:09:48.300]  你覺得不開棍波車
[00:09:48.300 --> 00:09:50.100]  你不知道你有第三隻腳
[00:09:50.100 --> 00:09:52.100]  第三個按鈕就要踩
[00:09:52.100 --> 00:09:54.800]  所以很多時候我上了車的時候踩都沒有東西踩
[00:09:54.800 --> 00:09:56.800]  原來這個是自動波
[00:09:56.800 --> 00:09:58.800]  這個就是我們的second nature
[00:09:58.800 --> 00:10:01.700]  就是說我們已經有一些established了的habit
[00:10:01.700 --> 00:10:04.600]  一些已經成立了的一些習慣
[00:10:04.600 --> 00:10:08.200]  什麼叫做習慣的堆疊
[00:10:08.200 --> 00:10:10.400]  就是你要養成一個新的習慣的時候
[00:10:10.400 --> 00:10:15.000]  將這個新的習慣構成一個已經成立了的習慣
[00:10:15.000 --> 00:10:17.300]  那你就會更加容易一點
[00:10:17.300 --> 00:10:20.400]  我記得上一次問過大家有沒有用牙線
[00:10:20.400 --> 00:10:22.600]  有沒有
[00:10:22.600 --> 00:10:26.900]  你怎樣才會養成一個習慣是用牙線
[00:10:26.900 --> 00:10:28.000]  你現在不會說
[00:10:28.000 --> 00:10:31.200]  臨睡前想起來我們就用牙線
[00:10:31.200 --> 00:10:33.200]  刷完牙你就用牙線
[00:10:33.200 --> 00:10:34.800]  就這麼簡單
[00:10:34.800 --> 00:10:36.900]  牙線放在哪裡
[00:10:36.900 --> 00:10:39.600]  就是放在你牙齒的地方
[00:10:39.600 --> 00:10:41.600]  然後你就會養成一個新的習慣
[00:10:41.600 --> 00:10:43.000]  這都是common sense
[00:10:43.000 --> 00:10:44.600]  在prophets裡面
[00:10:44.600 --> 00:10:47.100]  宗嚴裡面都有這樣說
[00:10:47.100 --> 00:10:49.800]  堆疊的習慣
[00:10:49.800 --> 00:10:51.400]  四章二十節
[00:10:51.400 --> 00:10:53.200]  父親就教那個兒子
[00:10:53.200 --> 00:10:57.600]  他說我兒子要留心聽我的話
[00:10:57.600 --> 00:11:00.200]  則以聽我的言語
[00:11:00.200 --> 00:11:03.500]  不要把他偏離你的眼目要存在你的心裡面
[00:11:03.500 --> 00:11:05.800]  因為找到他們的
[00:11:05.800 --> 00:11:09.600]  找到智慧或者智慧的言語的話
[00:11:09.600 --> 00:11:11.800]  就找到生命了
[00:11:11.800 --> 00:11:15.900]  你就得到全新的意志
[00:11:15.900 --> 00:11:17.100]  你要保守你的心
[00:11:17.100 --> 00:11:18.500]  勝過保守一切
[00:11:18.500 --> 00:11:22.200]  因為生命的傳言由心發出
[00:11:22.200 --> 00:11:23.300]  但是宗嚴呢
[00:11:23.300 --> 00:11:25.100]  頭九章
[00:11:25.100 --> 00:11:26.300]  一至九
[00:11:26.300 --> 00:11:28.800]  都是introduction來的
[00:11:28.800 --> 00:11:30.200]  講了很多很多的東西
[00:11:30.200 --> 00:11:33.400]  就是其實父親去叮嚀他的兒女
[00:11:33.400 --> 00:11:35.500]  就是勸導他
[00:11:35.500 --> 00:11:37.200]  你初出茅廬了
[00:11:37.200 --> 00:11:39.700]  你有智慧不夠智慧的
[00:11:39.700 --> 00:11:41.800]  你就應該要學智慧
[00:11:41.800 --> 00:11:43.600]  所以頭九章經常有一些金句
[00:11:43.600 --> 00:11:45.700]  譬如這句四章二十三節
[00:11:45.700 --> 00:11:46.400]  你要保守你的心
[00:11:46.400 --> 00:11:47.200]  勝過保守一切
[00:11:47.200 --> 00:11:49.100]  歌都要一唱
[00:11:49.100 --> 00:11:53.900]  因為生命的源頭是由心發出的
[00:11:53.900 --> 00:11:55.200]  等等等等
[00:11:55.200 --> 00:11:58.100]  你會發現這些的宗嚴
[00:11:58.100 --> 00:12:00.100]  或者智慧文學
[00:12:00.100 --> 00:12:03.100]  經常都是一頁一頁去的
[00:12:03.100 --> 00:12:04.700]  有A句有B句
[00:12:04.700 --> 00:12:06.100]  每一節有A句有B句
[00:12:06.100 --> 00:12:08.000]  有時候有三句ABC
[00:12:08.000 --> 00:12:09.300]  但是都是一疊
[00:12:09.300 --> 00:12:10.800]  一句疊一句
[00:12:10.800 --> 00:12:12.500]  一句疊一句
[00:12:12.500 --> 00:12:14.700]  在這裡說留心聽
[00:12:14.700 --> 00:12:18.700]  你要留心聽我的話
[00:12:18.700 --> 00:12:20.500]  留心聽
[00:12:20.500 --> 00:12:23.000]  其實意思就是說
[00:12:23.000 --> 00:12:24.800]  守望
[00:12:24.800 --> 00:12:26.200]  就是說如果你是士兵
[00:12:26.200 --> 00:12:28.200]  如果你是守城的話
[00:12:28.200 --> 00:12:31.100]  在城樓上面你做些什麼
[00:12:31.100 --> 00:12:32.800]  就是留心
[00:12:32.800 --> 00:12:34.500]  留心聽
[00:12:34.500 --> 00:12:35.700]  留心聽什麼
[00:12:35.700 --> 00:12:37.900]  就是有沒有馬匹的聲音
[00:12:37.900 --> 00:12:40.600]  有沒有軍隊來的聲音
[00:12:40.600 --> 00:12:44.700]  有沒有人來攻擊你的城市
[00:12:44.700 --> 00:12:46.800]  好像士兵那樣看守
[00:12:46.800 --> 00:12:50.800]  然後他再疊上去就是執耳而聽
[00:12:50.800 --> 00:12:52.600]  然後第二節
[00:12:52.600 --> 00:12:55.500]  他說不要偏離你的眼目
[00:12:55.500 --> 00:12:57.800]  整天要在你的眼前
[00:12:57.800 --> 00:13:00.400]  就是說把上帝的話語放在你的眼前
[00:13:00.400 --> 00:13:02.300]  你才會養成這個習慣
[00:13:02.300 --> 00:13:03.200]  不僅如此
[00:13:03.200 --> 00:13:06.400]  再疊上去就是存記在心裡面
[00:13:06.400 --> 00:13:08.500]  Keep them, safeguard them
[00:13:08.500 --> 00:13:12.000]  Deposit在你的心裡面
[00:13:12.000 --> 00:13:12.900]  對吧
[00:13:12.900 --> 00:13:15.500]  最近大兄姐妹經常都說
[00:13:15.500 --> 00:13:20.000]  CD的百分比是高了
[00:13:20.000 --> 00:13:21.900]  定期存款
[00:13:21.900 --> 00:13:23.900]  存在心裡就是這樣的意思
[00:13:23.900 --> 00:13:25.200]  將它放在那裡
[00:13:25.200 --> 00:13:26.600]  你不要動它
[00:13:26.600 --> 00:13:28.100]  留在你的心裡面
[00:13:28.100 --> 00:13:31.200]  以至你心裡面有更多屬靈的習慣
[00:13:31.200 --> 00:13:34.700]  找到智慧就是找到心靈
[00:13:34.700 --> 00:13:38.200]  並且你要去guard your heart
[00:13:38.200 --> 00:13:40.300]  去保守你的心
[00:13:40.300 --> 00:13:43.000]  都是一疊一疊再一疊
[00:13:43.000 --> 00:13:44.100]  加上去
[00:13:44.100 --> 00:13:49.800]  這個就是行為心理學裡面說的原則
[00:13:49.800 --> 00:13:53.300]  就是習慣是需要堆疊上去
[00:13:53.300 --> 00:13:57.800]  以成立了的習慣再加一些新的習慣上去
[00:13:57.800 --> 00:14:01.100]  那你能夠達到你的目標的機會率
[00:14:01.100 --> 00:14:03.100]  就會高很多
[00:14:03.100 --> 00:14:06.000]  我記得以前讀大學的時候
[00:14:06.000 --> 00:14:07.600]  讀大學的時候
[00:14:07.600 --> 00:14:09.900]  我覺得有一科我是一定要讀的
[00:14:09.900 --> 00:14:11.800]  就是Chemistry
[00:14:11.800 --> 00:14:15.300]  還記得是Chemistry 1B
[00:14:15.300 --> 00:14:19.400]  整個學期裡面有十個考試
[00:14:19.400 --> 00:14:22.000]  十個測驗
[00:14:22.000 --> 00:14:24.900]  誰知道第一次測驗的時候
[00:14:24.900 --> 00:14:27.900]  我去到上課的時候
[00:14:27.900 --> 00:14:30.200]  我忘記了那天是測驗
[00:14:30.200 --> 00:14:33.100]  所以第一次測驗我就空窗上陣
[00:14:33.100 --> 00:14:37.200]  結果就拿F
[00:14:37.200 --> 00:14:38.000]  我就糟糕了
[00:14:38.000 --> 00:14:39.300]  這個一定要通過
[00:14:39.300 --> 00:14:41.000]  不通過就很糟糕
[00:14:41.000 --> 00:14:44.000]  還有九個測驗
[00:14:44.000 --> 00:14:51.500]  我就決定不如去盡力去做
[00:14:51.500 --> 00:14:54.800]  於是我每一次上課之後
[00:14:54.800 --> 00:14:56.500]  我就立刻完了上課
[00:14:56.500 --> 00:14:59.300]  我就會去圖書館
[00:14:59.300 --> 00:15:01.200]  我就用一個多小時的時間
[00:15:01.200 --> 00:15:02.000]  就是評論一下
[00:15:02.000 --> 00:15:05.700]  剛剛在課堂裡面講過的是什麼
[00:15:05.700 --> 00:15:07.200]  或者教授講了的是什麼
[00:15:07.200 --> 00:15:08.800]  就是一個半小時而已
[00:15:08.800 --> 00:15:11.200]  有很多其他的同班同學
[00:15:11.200 --> 00:15:15.800]  他們就去咖啡店或者回家
[00:15:15.800 --> 00:15:17.800]  這個習慣是很自然的
[00:15:17.800 --> 00:15:20.600]  因為你去咖啡店比較舒服
[00:15:20.600 --> 00:15:25.000]  可能你會覺得那裡有更多時間可以溫習
[00:15:25.000 --> 00:15:27.400]  或者你回家更多時間
[00:15:27.400 --> 00:15:28.900]  三四個小時
[00:15:28.900 --> 00:15:29.800]  多好啊
[00:15:29.800 --> 00:15:31.900]  我就立刻執完東西
[00:15:31.900 --> 00:15:33.100]  我就立刻去了圖書館
[00:15:33.100 --> 00:15:37.900]  然後我就評論剛剛那堂所講的
[00:15:37.900 --> 00:15:39.800]  我就一天一天這樣做
[00:15:39.800 --> 00:15:42.200]  結果之後那九個測驗
[00:15:42.200 --> 00:15:44.100]  我都是拿A的
[00:15:44.100 --> 00:15:47.100]  結果全班最高分的是我
[00:15:47.100 --> 00:15:49.200]  其他人一開始是拿A的
[00:15:49.200 --> 00:15:51.400]  反而最後是拿不到A
[00:15:51.400 --> 00:15:54.700]  這些很簡單的一些計劃
[00:15:54.700 --> 00:15:56.800]  就是habit stacking
[00:15:56.800 --> 00:16:00.000]  habit bundling
[00:16:00.000 --> 00:16:03.600]  結果就可以很大
[00:16:03.600 --> 00:16:05.700]  對嗎?
[00:16:05.700 --> 00:16:08.900]  智慧的文學都是這樣教我們的
[00:16:08.900 --> 00:16:11.000]  把你的習慣堆上去
[00:16:11.000 --> 00:16:13.000]  如果你說你沒有讀經的習慣
[00:16:13.000 --> 00:16:15.200]  如果你說沒有祈禱的習慣
[00:16:15.200 --> 00:16:20.500]  所以你把這些習慣放在一些已經成立的習慣上
[00:16:20.500 --> 00:16:21.500]  對嗎?
[00:16:21.500 --> 00:16:22.800]  將它加上去
[00:16:22.800 --> 00:16:24.700]  以致你堆疊上去的時候
[00:16:24.700 --> 00:16:27.900]  你每天做的改變只是很小的
[00:16:27.900 --> 00:16:29.100]  1%
[00:16:29.100 --> 00:16:31.100]  但是你年底
[00:16:31.100 --> 00:16:32.400]  三百多天之後
[00:16:32.400 --> 00:16:36.300]  你所受的效益可能是很多很多很多倍
[00:16:36.300 --> 00:16:38.000]  對嗎?
[00:16:38.000 --> 00:16:42.900]  然後第九個原則
[00:16:42.900 --> 00:16:44.900]  就是讓改變
[00:16:44.900 --> 00:16:47.600]  使它吸引
[00:16:47.600 --> 00:16:49.500]  去到描述改變
[00:16:49.500 --> 00:16:51.800]  或者去到想起改變
[00:16:51.800 --> 00:16:55.500]  用一些attractive的wording
[00:16:55.500 --> 00:16:58.400]  或者一些吸引力的描述
[00:16:58.400 --> 00:17:06.600]  以致你覺得改變是能夠更加容易的
[00:17:06.600 --> 00:17:08.900]  就是那些酒店的房間
[00:17:08.900 --> 00:17:10.500]  很多時候要浪費很多的資源
[00:17:10.500 --> 00:17:12.900]  就是洗那些毛巾
[00:17:12.900 --> 00:17:15.300]  因為你去完酒店
[00:17:15.300 --> 00:17:16.500]  你擦完臉
[00:17:16.500 --> 00:17:18.500]  你的毛巾放在哪裡?
[00:17:18.500 --> 00:17:20.300]  很多時候就放在地上
[00:17:20.300 --> 00:17:21.200]  放在地上收房
[00:17:21.200 --> 00:17:24.100]  你就拿一些毛巾去洗
[00:17:24.100 --> 00:17:25.100]  但是其實你擦完臉
[00:17:25.100 --> 00:17:26.800]  你的臉也很乾淨
[00:17:26.800 --> 00:17:27.500]  對嗎?
[00:17:27.500 --> 00:17:28.400]  這麼大的毛巾
[00:17:28.400 --> 00:17:31.200]  你只是用在一個很小的地方而已
[00:17:31.200 --> 00:17:32.600]  但是你又要洗
[00:17:32.600 --> 00:17:36.300]  所以花很多水和花很多的人力物力
[00:17:36.300 --> 00:17:39.900]  去再洗這些毛巾
[00:17:39.900 --> 00:17:41.100]  於是乎很多的酒店
[00:17:41.100 --> 00:17:42.400]  特別是美國
[00:17:42.400 --> 00:17:45.500]  就希望能夠節省這些資源
[00:17:45.500 --> 00:17:46.900]  所以在酒店裡面
[00:17:46.900 --> 00:17:49.500]  他們就發現有些study可以幫助人
[00:17:49.500 --> 00:17:53.700]  去再用那些毛巾
[00:17:53.700 --> 00:17:54.700]  結果在酒店裡面
[00:17:54.700 --> 00:17:58.100]  很多時候有一些這樣的sign
[00:17:58.100 --> 00:17:59.700]  那個sign就是說
[00:17:59.700 --> 00:18:06.100]  75%的旅客都會reuse他們的tower
[00:18:06.100 --> 00:18:08.400]  他們的tower會reuse
[00:18:08.400 --> 00:18:10.700]  然後你看到這些wording的時候
[00:18:10.700 --> 00:18:14.700]  是不是那75%的人?
[00:18:14.700 --> 00:18:16.200]  有一個常規給了你
[00:18:16.200 --> 00:18:18.200]  然後你就會conform
[00:18:18.200 --> 00:18:19.900]  你就會去跟進
[00:18:19.900 --> 00:18:22.500]  就告訴你這個是保護環境
[00:18:22.500 --> 00:18:24.900]  甚至save the planet
[00:18:24.900 --> 00:18:26.600]  是不是很偉大?
[00:18:26.600 --> 00:18:29.000]  你用多一次毛巾就可以save the planet
[00:18:29.000 --> 00:18:30.600]  多厲害
[00:18:30.600 --> 00:18:32.900]  他就用這些wording去幫助人
[00:18:32.900 --> 00:18:34.500]  去再reuse
[00:18:34.500 --> 00:18:36.200]  再掛那條毛巾
[00:18:36.200 --> 00:18:38.700]  不是這樣放在地上
[00:18:38.700 --> 00:18:40.700]  這些都是很common sense psychology
[00:18:40.700 --> 00:18:42.400]  behavioral psychology
[00:18:42.400 --> 00:18:44.100]  在《真言》裡面
[00:18:44.100 --> 00:18:46.100]  同樣是有一些這樣的東西
[00:18:46.100 --> 00:18:47.900]  講到我們生命改變的時候
[00:18:47.900 --> 00:18:49.300]  得到智慧的時候
[00:18:49.300 --> 00:18:51.800]  是怎樣去描述的呢?
[00:18:51.800 --> 00:18:54.200]  他說智慧為首
[00:18:54.200 --> 00:18:56.100]  所以要獲得智慧
[00:18:56.100 --> 00:18:57.200]  要用你一切
[00:18:57.200 --> 00:18:58.200]  生命裡面的一切
[00:18:58.200 --> 00:19:01.100]  來換取肅靈的智慧
[00:19:01.100 --> 00:19:02.800]  跟上帝之間的關係
[00:19:02.800 --> 00:19:04.600]  在上帝的生命裡面
[00:19:04.600 --> 00:19:06.300]  去活出來
[00:19:06.300 --> 00:19:09.600]  用一切來換取這些智慧
[00:19:09.600 --> 00:19:10.700]  高舉智慧
[00:19:10.700 --> 00:19:13.100]  他就使你升高
[00:19:13.100 --> 00:19:14.700]  擁抱智慧的他
[00:19:14.700 --> 00:19:17.300]  就使你得到尊榮
[00:19:17.300 --> 00:19:19.600]  他必將你
[00:19:19.600 --> 00:19:22.900]  這個欣慧的華觀
[00:19:22.900 --> 00:19:24.300]  加在你的頭上
[00:19:24.300 --> 00:19:28.300]  將榮免賜給你
[00:19:28.300 --> 00:19:29.600]  叫你升高
[00:19:29.600 --> 00:19:31.600]  叫你尊榮
[00:19:31.600 --> 00:19:33.600]  叫你有欣典
