
[00:00:00.000 --> 00:00:08.780]  今天早上牧師會不會給大家眼前一亮
[00:03:41.200 --> 00:03:44.920]  試探卻是慫恿人家去犯罪和墮落
[00:03:44.920 --> 00:03:47.320]  試煉是沒有欺騙的成份的
[00:03:47.320 --> 00:03:48.880]  試煉是沒有欺騙的成份的
[00:03:48.880 --> 00:03:51.360]  但是試探卻是有欺騙的成份的
[00:03:51.360 --> 00:03:52.840]  試探卻是有欺騙的成份的
[00:03:52.840 --> 00:03:53.560]  試探卻是有欺騙的成份的
[00:03:53.560 --> 00:03:55.080]  你看蛇怎樣引誘夏娃就知道了
[00:03:55.080 --> 00:03:57.640]  你看蛇怎樣引誘夏娃就知道了
[00:03:57.640 --> 00:04:00.680]  試煉是彰顯人性的美善
[00:04:00.680 --> 00:04:02.880]  試煉是彰顯人性的美善
[00:04:02.880 --> 00:04:06.200]  但是試探卻是引發人邪惡的一面
[00:04:06.200 --> 00:04:09.760]  但是試探卻是引發人邪惡的一面
[00:04:09.760 --> 00:04:14.320]  試煉是神容許某種情況幫助我們成長
[00:04:14.320 --> 00:04:20.040]  試煉是神容許某種情況幫助我們成長
[00:04:20.040 --> 00:04:24.120]  另一種翻譯是通過檢驗合格的證明
[00:04:24.120 --> 00:04:28.120]  另一種翻譯是通過檢驗合格的證明
[00:04:28.120 --> 00:04:30.400]  但是試探是由魔鬼所設計的
[00:04:30.400 --> 00:04:32.280]  但是試探是由魔鬼所設計的
[00:04:32.280 --> 00:04:34.000]  目的就是令我們犯罪
[00:04:34.000 --> 00:04:35.440]  目的就是令我們犯罪
[00:04:35.440 --> 00:04:36.880]  所以雅各提醒我們
[00:04:36.880 --> 00:04:37.880]  所以雅各提醒我們
[00:04:37.880 --> 00:04:40.480]  他說忍受試探的人是有福的
[00:04:40.480 --> 00:04:42.280]  他說忍受試探的人是有福的
[00:04:42.280 --> 00:04:44.440]  因為他經過這些試驗之後
[00:04:44.440 --> 00:04:45.840]  因為他經過這些試驗之後
[00:04:45.840 --> 00:04:47.520]  他就得到生命的冠冕
[00:04:47.520 --> 00:04:49.040]  他就得到生命的冠冕
[00:04:49.040 --> 00:04:51.840]  這是主所應許給愛他的人
[00:04:51.840 --> 00:04:53.960]  這是主所應許給愛他的人
[00:04:53.960 --> 00:04:55.000]  但是其實大家都知道
[00:04:55.000 --> 00:04:57.800]  任何寶貴的事物
[00:04:57.800 --> 00:04:58.680]  其實大家都知道
[00:04:58.680 --> 00:05:00.000]  任何寶貴的事物
[00:05:00.000 --> 00:05:02.800]  都需要經過一個嚴格的試驗
[00:05:02.800 --> 00:05:05.520]  都需要經過一個嚴格的試驗
[00:05:05.520 --> 00:05:09.200]  我們作作當中有些從事珠寶行業的
[00:05:09.200 --> 00:05:14.520]  我們作作當中有些從事珠寶行業的
[00:05:14.520 --> 00:05:17.000]  所以你知道每一顆鑽石
[00:05:17.000 --> 00:05:19.120]  都要經過一個嚴格的證明
[00:05:19.120 --> 00:05:20.600]  所以你們知道每一粒鑽石
[00:05:20.600 --> 00:05:23.440]  都是要經過一個公認合格的證書
[00:05:23.440 --> 00:05:25.360]  是保障顧客的權益
[00:05:25.360 --> 00:05:27.600]  有一個公認的合格證書
[00:05:27.600 --> 00:05:29.040]  是保障那些買家
[00:05:29.040 --> 00:05:29.840]  所以在過程中
[00:05:29.840 --> 00:05:32.320]  我們要經過一個檢驗的過程
[00:05:32.320 --> 00:05:33.120]  所以在過程中
[00:05:33.120 --> 00:05:35.200]  我們要經過一個檢驗的過程
[00:05:35.200 --> 00:05:38.080]  我在粉嶺火車站經常見到
[00:05:38.080 --> 00:05:42.240]  一位少了一隻腳坐在輪椅的乞丐
[00:05:42.240 --> 00:05:44.520]  我在粉嶺火車站經常見到
[00:05:44.520 --> 00:05:47.960]  少了一隻腿坐在輪椅上的乞丐討飯的
[00:05:47.960 --> 00:05:50.560]  我自己專業的判斷
[00:05:50.560 --> 00:05:52.280]  我自己專業的判斷
[00:05:52.280 --> 00:05:54.280]  我估計他應該是一個吸毒者
[00:05:54.280 --> 00:05:55.960]  我估計他是一個吸毒者
[00:05:55.960 --> 00:06:00.520]  甚至他的腳很大可能是因為注射毒品
[00:06:00.520 --> 00:06:02.840]  令到血管閉塞而鋸去的
[00:06:02.840 --> 00:06:06.120]  甚至他的腿是因為注射毒品
[00:06:06.120 --> 00:06:09.240]  令到血管閉塞而鋸去的
[00:06:09.240 --> 00:06:11.040]  因為以前我們做這些工作
[00:06:11.040 --> 00:06:12.400]  因為我們以前是做這些工作
[00:06:12.400 --> 00:06:14.800]  我沒有任何幸災樂禍的心
[00:06:14.800 --> 00:06:17.640]  但是我不是有幸災樂禍的身份
[00:06:17.640 --> 00:06:20.240]  這位朋友的傷殘是值得同情
[00:06:20.240 --> 00:06:22.080]  他的傷殘是值得同情
[00:06:22.080 --> 00:06:25.440]  但如果他的傷殘是來自他的不良嗜好的話
[00:06:25.440 --> 00:06:27.960]  但如果他的傷殘是來自他的不良嗜好的話
[00:06:27.960 --> 00:06:29.160]  他就是咎由自取
[00:06:29.160 --> 00:06:30.280]  他就是咎由自取
[00:06:30.280 --> 00:06:34.360]  所以經文提到能夠經過這些試驗是有福的
[00:06:34.360 --> 00:06:34.360]  所以經文提到能夠經過這些試驗是有福的
[00:06:34.360 --> 00:06:37.320]  所以經文提到能夠經過這些試驗是有福的
[00:06:37.320 --> 00:06:40.440]  這個福是來自你可以控制你自己的生命
[00:06:40.440 --> 00:06:44.240]  這個福是來自你可以控制你自己的生命
[00:06:44.240 --> 00:06:46.360]  不受一些壞習慣的捆綁
[00:06:46.360 --> 00:06:47.920]  不受一些壞習慣的捆綁
[00:06:47.920 --> 00:06:51.480]  當你懂得向這個試探說不的時候
[00:06:51.480 --> 00:06:53.880]  當你懂得向這些試探說不的時候
[00:06:53.880 --> 00:06:55.960]  你的生命就有一種釋放的能力
[00:06:55.960 --> 00:06:57.480]  你的生命就有一種釋放的能力
[00:06:57.480 --> 00:06:59.160]  有一種自我主導的能力
[00:06:59.160 --> 00:07:00.880]  有一種自我主導的能力
[00:07:00.880 --> 00:07:04.360]  這種情況也可以形容為生命的冠冕
[00:07:04.360 --> 00:07:07.240]  這種情況也可以形容為生命的冠冕
[00:07:07.240 --> 00:07:09.520]  所以在希臘文的意思是這樣說
[00:07:09.520 --> 00:07:11.520]  所以在希臘文的意思是這樣說
[00:07:11.520 --> 00:07:13.720]  他說當你明白了試探
[00:07:13.720 --> 00:07:15.600]  當你明白了試探
[00:07:15.600 --> 00:07:17.320]  當你戰勝了試探
[00:07:17.320 --> 00:07:18.760]  當你戰勝了試探
[00:07:18.760 --> 00:07:21.760]  你就可以有一個真正自主的生命
[00:07:21.760 --> 00:07:23.760]  你就可以有一個真正自主的生命
[00:07:23.760 --> 00:07:25.040]  一個豐盛的生命
[00:07:25.040 --> 00:07:26.400]  一個豐盛的生命
[00:07:26.400 --> 00:07:32.760]  今天早上亞各書在這裡提醒我們怎樣去面對五個試探的原則
[00:07:32.760 --> 00:07:36.720]  今天早上亞各書提醒我們怎樣去面對試探的五個原則
[00:07:36.720 --> 00:07:38.920]  為了增加大家的記憶力
[00:07:38.920 --> 00:07:40.720]  又需要大家做功課了
[00:07:40.720 --> 00:07:42.640]  為了增加大家的記憶力
[00:07:42.640 --> 00:07:44.360]  需要大家做一些功課了
[00:07:44.360 --> 00:07:48.520]  這五個原則是怎樣幫助我們去面對試探
[00:07:48.520 --> 00:07:51.280]  這五個原則是怎樣幫助我們去面對試探
[00:07:51.280 --> 00:07:56.560]  集齊一套亞各書的副頁是有獎的
[00:07:56.560 --> 00:08:01.680]  記得收集了一套亞各書的副頁是有獎的
[00:08:01.680 --> 00:08:04.280]  第一個亞各書提醒我們的是
[00:08:04.280 --> 00:08:06.560]  第一個亞各書提醒我們的是
[00:08:06.560 --> 00:08:10.920]  他說我們要面對一個現實
[00:08:10.920 --> 00:08:12.560]  我們要面對現實
[00:08:12.560 --> 00:08:14.240]  一個不變的現實就是
[00:08:14.240 --> 00:08:16.240]  無論是來自神的考驗
[00:08:16.240 --> 00:08:17.880]  或者撒旦的試探
[00:08:17.880 --> 00:08:19.320]  有一個不變的現實是
[00:08:19.320 --> 00:08:21.200]  無論是來自神的考驗
[00:08:21.200 --> 00:08:23.280]  或者撒旦的試探
[00:08:23.280 --> 00:08:25.760]  我們每個人都要經歷這些試探
[00:08:25.760 --> 00:08:28.080]  我們每個人都要經歷這些試探
[00:08:28.080 --> 00:08:30.600]  生活本身就不受我們完全的控制
[00:08:30.600 --> 00:08:32.600]  生活本身就不受我們完全的控制
[00:08:32.600 --> 00:08:34.080]  基督徒也不會例外
[00:08:34.080 --> 00:08:35.360]  基督徒也不會例外
[00:08:35.360 --> 00:08:40.240]  著名的廣州大馬站聚會點的負責人
[00:08:40.240 --> 00:08:43.800]  著名的廣州大馬站聚會點的負責人
[00:08:43.800 --> 00:08:45.800]  已故的林獻高牧師
[00:08:45.800 --> 00:08:48.320]  已故的林獻高牧師
[00:08:48.320 --> 00:08:52.920]  他因為在文革時期全度坐牢超過二十多年
[00:08:52.920 --> 00:08:55.680]  他因為在文革的時候傳道
[00:08:55.680 --> 00:08:58.040]  就坐監牢超過二十年
[00:08:58.040 --> 00:09:03.600]  我在網上看過一段他被釋放出來之後
[00:09:03.600 --> 00:09:05.600]  所拍的影片
[00:09:05.600 --> 00:09:08.720]  我在網上看過一段他被釋放之後
[00:09:08.720 --> 00:09:10.200]  所拍的一段影片
[00:09:10.200 --> 00:09:12.920]  他完全沒有任何苦讀的話
[00:09:12.920 --> 00:09:14.720]  他完全沒有任何苦讀的話
[00:09:14.720 --> 00:09:16.360]  是一個充滿喜樂
[00:09:16.360 --> 00:09:17.320]  是一個充滿喜樂
[00:09:17.320 --> 00:09:18.920]  充滿感恩的一個老人家
[00:09:18.920 --> 00:09:20.920]  充滿感恩的一個老人家
[00:09:20.920 --> 00:09:23.360]  他講他那二十年生涯的裏面
[00:09:23.360 --> 00:09:23.360]  他講他那二十年生涯的裏面
[00:09:23.360 --> 00:09:25.080]  如何蒙上帝的保守
[00:09:25.080 --> 00:09:28.880]  他說他那二十多年的牢獄生涯當中
[00:09:28.880 --> 00:09:30.800]  如何蒙上帝的保守
[00:09:30.800 --> 00:09:33.520]  他一放監出來馬上就開始傳道
[00:09:33.520 --> 00:09:36.320]  他一出來放監了以後就馬上傳道
[00:09:36.320 --> 00:09:39.400]  甚至他的教會是開在警察局的樓上
[00:09:39.400 --> 00:09:42.120]  甚至他的教會是開在警察局的樓上
[00:09:42.120 --> 00:09:44.400]  他說無數次被充公聖經
[00:09:44.400 --> 00:09:47.400]  他說無數次被充公聖經
[00:09:47.400 --> 00:09:49.280]  封查一切教會的設施
[00:09:49.280 --> 00:09:51.760]  封查一切教會的設施
[00:09:51.760 --> 00:09:54.040]  但他說我仍然堅定不移的傳道
[00:09:54.040 --> 00:09:54.040]  但他說我仍然堅定不移的傳道
[00:09:54.040 --> 00:09:56.040]  他仍然堅定不移的傳道
[00:09:56.040 --> 00:09:59.840]  中國人形容這種叫「真金不怕紅爐火」
[00:09:59.840 --> 00:09:59.840]  中國人形容這種叫「真金不怕紅爐火」
[00:09:59.840 --> 00:10:03.400]  中國人形容這種叫「真金不怕紅爐火」
[00:10:03.400 --> 00:10:06.560]  神將我們放在一些試煉的環境裏面
[00:10:06.560 --> 00:10:06.600]  神將我們放在一些試煉的環境裏面
[00:10:06.600 --> 00:10:10.280]  神將我們放在一些試煉的環境裏面
[00:10:10.280 --> 00:10:11.840]  去測試我們的信仰
[00:10:11.840 --> 00:10:13.120]  去測試我們的信仰
[00:10:13.120 --> 00:10:14.600]  提升我們屬靈的生命
[00:10:14.600 --> 00:10:14.640]  提升我們屬靈的生命
[00:10:14.640 --> 00:10:16.640]  提升我們屬靈的生命
[00:10:16.640 --> 00:10:17.640]  我想讀書的時候
[00:10:17.640 --> 00:10:19.120]  沒有一個學生喜歡考試
[00:10:19.120 --> 00:10:20.240]  我想讀書的時候
[00:10:20.240 --> 00:10:21.720]  沒有一個學生喜歡考試
[00:10:21.720 --> 00:10:24.720]  但我經常說考試的制度是
[00:10:24.720 --> 00:10:27.200]  老師跟學生對話
[00:10:27.200 --> 00:10:28.440]  但是我經常說
[00:10:28.440 --> 00:10:31.200]  考試的制度是老師跟學生對話
[00:10:31.200 --> 00:10:34.360]  就是說看看學生懂不懂老師教的東西
[00:10:34.360 --> 00:10:36.840]  就是看那些學生到底明不明白
[00:10:36.840 --> 00:10:37.720]  懂不懂老師所教的東西
[00:10:37.720 --> 00:10:41.920]  所以受試探本身這個過程不是罪
[00:10:41.920 --> 00:10:44.240]  所以受試探本身這個過程不是罪
[00:10:44.240 --> 00:10:47.200]  但是我們向試探低頭這個才是罪
[00:10:47.200 --> 00:10:49.640]  但是我們向試探低頭這個才是罪
[00:10:49.640 --> 00:10:51.520]  用回考試這個比喻
[00:10:51.520 --> 00:10:53.120]  用考試這個比喻
[00:10:53.120 --> 00:10:57.560]  考試是測試學生學習成績的一種方法
[00:10:57.560 --> 00:11:01.640]  考試是測試學生學習成績的一種方法
[00:11:01.640 --> 00:11:03.920]  目的是鼓勵學生溫故知新
[00:11:03.920 --> 00:11:05.680]  目的是鼓勵學生溫故知新
[00:11:05.680 --> 00:11:07.560]  但如果學生又不讀書
[00:11:07.560 --> 00:11:08.840]  如果學生不讀書
[00:11:08.840 --> 00:11:10.480]  他考試自然不會回答
[00:11:10.480 --> 00:11:12.000]  他考試自然不懂怎樣回答
[00:11:12.000 --> 00:11:13.600]  於是他就作弊
[00:11:13.600 --> 00:11:14.680]  於是他就作弊
[00:11:14.680 --> 00:11:18.160]  還理直氣壯埋怨老師為何要考試
[00:11:18.160 --> 00:11:21.000]  還理直氣壯埋怨老師為何要考試
[00:11:21.000 --> 00:11:23.080]  你令到我不合格出醜
[00:11:23.080 --> 00:11:25.080]  你令到我不合格出醜
[00:11:25.080 --> 00:11:27.680]  在試探的面前
[00:11:27.680 --> 00:11:31.280]  我們承認我們原來是一個很普通很軟弱的人
[00:11:31.280 --> 00:11:34.600]  我們承認自己是一個很普通很軟弱的人
[00:11:34.600 --> 00:11:36.720]  你越是想敬前度日
[00:11:36.720 --> 00:11:38.560]  你越是想敬前度日
[00:11:38.560 --> 00:11:40.320]  你就會受到不同的試探
[00:11:40.320 --> 00:11:41.960]  你就會受到不同的試探
[00:11:41.960 --> 00:11:44.000]  我曾經說過
[00:11:44.000 --> 00:11:47.600]  原來每一個人心目中都有一個價錢
[00:11:47.600 --> 00:11:51.520]  原來每一個人心目中都有一個價錢
[00:11:51.520 --> 00:11:54.280]  只要那個價錢大到一個數目
[00:11:54.280 --> 00:11:56.400]  只要那個價錢大到一個數目
[00:11:56.400 --> 00:11:58.200]  任何人都會出賣自己
[00:11:58.200 --> 00:11:59.840]  任何人都會出賣自己
[00:11:59.840 --> 00:12:03.760]  第二個我們要面對的就是我們要負責任
[00:12:03.760 --> 00:12:05.800]  第二個我們要面對的就是要負責任
[00:12:05.800 --> 00:12:09.280]  基督徒要學習勇於去承擔責任
[00:12:09.280 --> 00:12:12.720]  基督徒要學習勇於去承擔責任
[00:12:12.720 --> 00:12:15.080]  不要把問題推到別人身上
[00:12:15.080 --> 00:12:16.960]  不要把問題推到別人身上
[00:12:16.960 --> 00:12:18.720]  我們讀心理學的研究
[00:12:18.720 --> 00:12:20.280]  我們讀心理學的研究
[00:12:20.280 --> 00:12:24.640]  我們發現人有功勞就喜歡歸在自己身上
[00:12:24.640 --> 00:12:28.720]  我們發覺人喜歡把有功勞的時候歸到自己身上
[00:12:28.720 --> 00:12:30.360]  把那些錯推到別人身上
[00:12:30.360 --> 00:12:31.880]  把那些錯推到別人身上
[00:12:31.880 --> 00:12:34.480]  這與我無關,只是他犯得不好
[00:12:34.480 --> 00:12:37.440]  這與我無關,只是他犯得不好
[00:12:37.440 --> 00:12:40.440]  這與我無關,只是他犯得不好
[00:12:40.440 --> 00:12:42.600]  我們喜歡把責任推到別人身上
[00:12:42.600 --> 00:12:45.160]  我們喜歡把責任推到別人身上
[00:12:45.160 --> 00:12:47.240]  而是隱藏自己的弱點
[00:12:47.240 --> 00:12:48.760]  而是隱藏自己的弱點
[00:12:48.760 --> 00:12:51.880]  我們不想承擔責任的一種自我保護
[00:12:51.880 --> 00:12:54.120]  我們不想承擔責任的一種自我保護
[00:12:54.120 --> 00:12:57.840]  心理學有一個名詞叫「防衛機轉」
[00:12:57.840 --> 00:13:03.360]  心理學有一個字叫「防衛機轉」
[00:13:03.360 --> 00:13:07.480]  簡單來說,當我們指出別人的錯誤的時候
[00:13:07.480 --> 00:13:10.160]  簡單來說,當我們指出別人的錯誤的時候
[00:13:10.160 --> 00:13:14.240]  我就站在一個道德的高地
[00:13:14.240 --> 00:13:16.160]  我們來掩飾自己的錯誤
[00:13:16.160 --> 00:13:18.160]  我們來掩飾自己的錯誤
[00:13:18.160 --> 00:13:21.200]  有時候我們不單只怪人
[00:13:21.200 --> 00:13:23.320]  我們也會怪神
[00:13:23.320 --> 00:13:26.480]  「神啊,為甚麼這些事要臨到我呢?」
[00:13:26.480 --> 00:13:27.880]  「神啊,為甚麼這些事要臨到我呢?」
[00:13:27.880 --> 00:13:28.720]  「神啊,為甚麼這些事要臨到我呢?」
[00:13:28.720 --> 00:13:29.840]  「神啊,為甚麼這些事要臨到我呢?」
[00:13:29.840 --> 00:13:30.400]  「神啊,為甚麼這些事要臨到我呢?」
[00:13:30.400 --> 00:13:31.800]  「神啊,為甚麼這些事要臨到我呢?」
[00:13:31.800 --> 00:13:32.880]  「神啊,為甚麼這些事要臨到我呢?」
[00:13:32.880 --> 00:13:34.520]  但是聖經裏面怎麼說呢?
[00:13:34.520 --> 00:13:35.360]  但是聖經裏面怎麼說呢?
[00:13:35.360 --> 00:13:37.480]  十三節那裏說「人被試探」
[00:13:37.480 --> 00:13:39.720]  十三節說「人被試探」
[00:13:39.720 --> 00:13:41.920]  不可以說「我是被神試探」
[00:13:41.920 --> 00:13:43.760]  不可說「我是被神試探」
[00:13:43.760 --> 00:13:45.760]  神不會被惡試探
[00:13:45.760 --> 00:13:47.720]  神不能被惡試探
[00:13:47.720 --> 00:13:48.680]  神都不試探人
[00:13:48.680 --> 00:13:49.480]  神也不試探人
[00:13:49.480 --> 00:13:51.320]  神從來都不試探人
[00:13:51.320 --> 00:13:53.080]  神從來都不試探人
[00:13:53.080 --> 00:13:57.960]  最近大家留心一下港鐵那個剪鋼筋的事件
[00:13:57.960 --> 00:14:00.960]  最近大家會注意到港鐵
[00:14:00.960 --> 00:14:02.400]  這個剪鋼筋的事件
[00:14:02.400 --> 00:14:05.480]  我們英明的工程師Ken就說
[00:14:05.480 --> 00:14:07.480]  拆了它重建
[00:14:07.480 --> 00:14:10.600]  我們英明的工程師Ken就說
[00:14:10.600 --> 00:14:11.800]  拆了它重建吧
[00:14:11.800 --> 00:14:15.640]  你發覺整件事件由政府、施工、監工的團體
[00:14:15.640 --> 00:14:18.320]  都想盡辦法去推卸那個責任
[00:14:18.320 --> 00:14:21.320]  你會發覺整個事情
[00:14:21.320 --> 00:14:24.840]  政府、施工、監工團體都想盡辦法
[00:14:24.840 --> 00:14:26.440]  把責任推倒
[00:14:26.440 --> 00:14:29.400]  馬時亨是一個主內的弟兄
[00:14:29.400 --> 00:14:31.400]  馬時亨是一個主內的弟兄
[00:14:31.400 --> 00:14:33.080]  是我以前教會的一個弟兄
[00:14:33.080 --> 00:14:34.760]  是我以前教會的一個弟兄
[00:14:34.760 --> 00:14:37.080]  他說OK,原來就不OK
[00:14:37.080 --> 00:14:39.520]  原來他說OK,就是不OK的
[00:14:39.520 --> 00:14:41.560]  他們甚至乎港鐵登報紙
[00:14:41.560 --> 00:14:44.560]  斥責那間揭露事件的建築公司
[00:14:44.560 --> 00:14:46.480]  甚至乎港鐵去登報紙
[00:14:46.480 --> 00:14:49.840]  去斥責那些揭發事件的人
[00:14:49.840 --> 00:14:51.360]  他說他們別有用心
[00:14:51.360 --> 00:14:52.960]  他說他們別有用心
[00:14:52.960 --> 00:14:57.240]  最新發現作出來的鋼筋超過39%不合格
[00:14:57.240 --> 00:15:03.560]  最新發現作出來的鋼筋超過39%不合格
[00:15:03.560 --> 00:15:05.360]  請問有誰出來道歉呢?
[00:15:05.360 --> 00:15:07.160]  請問有誰出來道歉呢?
[00:15:07.160 --> 00:15:11.640]  成熟的人的標誌就是他知道自己會犯錯
[00:15:11.640 --> 00:15:14.520]  成熟的人的標誌就是他知道自己會犯錯
[00:15:14.520 --> 00:15:16.800]  當我知道我自己犯錯的時候
[00:15:16.800 --> 00:15:18.120]  當我知道我自己犯錯的時候
[00:15:18.120 --> 00:15:19.920]  我就承認自己的錯誤
[00:15:19.920 --> 00:15:21.840]  我就承認自己的錯誤
[00:15:21.840 --> 00:15:24.120]  我道歉去糾正我的錯誤
[00:15:24.120 --> 00:15:26.040]  有什麼大不了的事情呢?
[00:15:26.040 --> 00:15:29.520]  我道歉去糾正我的錯誤
[00:15:29.520 --> 00:15:30.640]  有什麼大不了的事情呢?
[00:15:30.640 --> 00:15:32.800]  從錯誤當中我們去學習
[00:15:32.800 --> 00:15:34.360]  從錯誤當中學習
[00:15:34.360 --> 00:15:36.560]  中國人都說經一事長一智
[00:15:36.560 --> 00:15:38.520]  中國人說經一事長一智
[00:15:38.520 --> 00:15:41.600]  第三方面我們要常作準備
[00:15:41.600 --> 00:15:43.600]  第三方面我們要常作準備
[00:15:43.600 --> 00:15:45.760]  當試探來臨的時候
[00:15:45.760 --> 00:15:47.480]  當試探來臨的時候
[00:15:47.480 --> 00:15:50.080]  你要做好準備
[00:15:50.080 --> 00:15:51.640]  經文裏面這樣提到
[00:15:51.640 --> 00:15:57.320]  他說個人被試探是被自己的私欲牽引誘惑的
[00:15:57.320 --> 00:15:59.040]  但個人被試探
[00:15:59.040 --> 00:16:02.120]  乃是被自己的私欲牽引誘惑的
[00:16:02.120 --> 00:16:04.640]  私欲既懷了胎就生出罪來
[00:16:04.640 --> 00:16:06.960]  私欲既懷了胎就生出罪來
[00:16:06.960 --> 00:16:09.280]  罪既長成就生出死來
[00:16:09.280 --> 00:16:11.440]  罪既長成就生出死來
[00:16:11.440 --> 00:16:14.400]  我親愛的弟兄們不要看錯了
[00:16:14.400 --> 00:16:17.160]  我親愛的弟兄們不要看錯了
[00:16:17.160 --> 00:16:19.200]  亞哥書強調我們不要看錯
[00:16:19.200 --> 00:16:20.840]  亞哥書強調我們不要看錯
[00:16:20.840 --> 00:16:24.160]  對於試探我們要有充足的準備
[00:16:24.160 --> 00:16:25.520]  對於試探我們要有充足的準備
[00:16:25.520 --> 00:16:28.640]  試探永遠不會給你一個事前的警告
