
[00:00:00.000 --> 00:00:02.920]  不知道大家是否喜歡聽演唱會?
[00:01:23.720 --> 00:01:26.080]  拿著張票很開心地走去聽演唱會
[00:01:26.080 --> 00:01:27.840]  到了門口入閘的時候
[00:01:27.840 --> 00:01:30.160]  那個護衛一手按住你
[00:01:30.160 --> 00:01:31.920]  先不要進去
[00:01:31.920 --> 00:01:32.680]  然後跟你說
[00:01:32.680 --> 00:01:34.600]  你先交2000元
[00:01:34.600 --> 00:01:35.680]  不是吧
[00:01:35.680 --> 00:01:36.920]  張票明明是免費的
[00:01:36.920 --> 00:01:38.360]  為什麼我要交2000元?
[00:01:38.360 --> 00:01:39.000]  沒錯
[00:01:39.000 --> 00:01:40.760]  你的票是免費聽演唱會
[00:01:40.760 --> 00:01:43.480]  不過你要交2000元的行政費
[00:01:43.480 --> 00:01:46.960]  那不就是不是免費
[00:01:46.960 --> 00:01:49.160]  那你給還是不給?
[00:01:49.160 --> 00:01:50.920]  你給的就是說不是免費
[00:01:50.920 --> 00:01:51.760]  不給的
[00:01:51.760 --> 00:01:53.320]  我舔都舔你
[00:01:53.320 --> 00:01:54.520]  記得要進去聽
[00:01:54.520 --> 00:01:56.240]  跟他辯論
[00:01:56.240 --> 00:01:59.320]  今天的經文
[00:01:59.320 --> 00:02:00.240]  告訴我們
[00:02:00.240 --> 00:02:02.720]  在第一代的基督徒
[00:02:02.720 --> 00:02:04.200]  他們所面對的問題
[00:02:04.200 --> 00:02:06.280]  遠遠嚴重過
[00:02:06.280 --> 00:02:09.600]  一張免費的演唱會門票
[00:02:09.600 --> 00:02:11.240]  為什麼這樣說?
[00:02:11.240 --> 00:02:15.040]  因為他們一直所持守的信仰就是
[00:02:15.040 --> 00:02:17.800]  信耶穌得永生
[00:02:17.800 --> 00:02:18.840]  是不是?
[00:02:18.840 --> 00:02:21.800]  我信耶穌這個伯伯神給我們的恩典
[00:02:21.800 --> 00:02:25.160]  我們就可以得救進入天國
[00:02:25.160 --> 00:02:26.200]  但現在不是
[00:02:26.200 --> 00:02:28.000]  現在有另外一班人來告訴他們
[00:02:28.000 --> 00:02:29.080]  不是的
[00:02:29.080 --> 00:02:31.320]  你還要守摩西的律法
[00:02:31.320 --> 00:02:33.720]  還要受國禮
[00:02:33.720 --> 00:02:35.640]  這樣才可以
[00:02:35.640 --> 00:02:37.640]  如果是你,你會怎麼處理?
[00:02:37.640 --> 00:02:39.160]  讓我們一起看看
[00:02:39.160 --> 00:02:40.920]  從經文裡面學習
[00:02:40.920 --> 00:02:43.600]  當日的教會領袖
[00:02:43.600 --> 00:02:47.680]  如何面對一個這麼嚴重的紛爭
[00:02:47.680 --> 00:02:49.040]  好了
[00:02:49.040 --> 00:02:49.960]  第一節
[00:02:49.960 --> 00:02:52.520]  講到有幾個人從猶太下來教訓
[00:02:52.520 --> 00:02:56.280]  如果你們不按摩西的規條受國禮的話
[00:02:56.280 --> 00:02:57.200]  不能得救
[00:02:57.200 --> 00:02:58.920]  很嚴重
[00:02:58.920 --> 00:03:00.000]  不過我想大家留意
[00:03:00.000 --> 00:03:00.920]  這幾個人
[00:03:00.920 --> 00:03:02.400]  你千萬不要當他們是壞人
[00:03:02.400 --> 00:03:05.840]  當他們是搞亂教會
[00:03:05.840 --> 00:03:07.600]  並不是這樣
[00:03:07.600 --> 00:03:10.440]  他們其實是很敬虔的信徒
[00:03:10.440 --> 00:03:11.320]  為什麼這樣說?
[00:03:11.320 --> 00:03:14.720]  因為我們要站在猶太人的歷史來明白
[00:03:14.720 --> 00:03:16.120]  這班猶太人
[00:03:16.120 --> 00:03:17.120]  為什麼這樣說?
[00:03:17.120 --> 00:03:18.120]  因為對他們來說
[00:03:18.120 --> 00:03:19.840]  幾千年來
[00:03:19.840 --> 00:03:22.760]  國禮或者是摩西的律法
[00:03:22.760 --> 00:03:26.880]  是神將他們從萬民中挑選出來的選民
[00:03:26.880 --> 00:03:30.120]  是從萬民中給他們一個約
[00:03:30.120 --> 00:03:33.720]  是一個很重要的一環
[00:03:33.720 --> 00:03:35.080]  這個國禮
[00:03:35.080 --> 00:03:37.320]  這個摩西律法
[00:03:37.320 --> 00:03:39.160]  是神賜給他們
[00:03:39.160 --> 00:03:43.120]  讓他們成為一個神所揀選的群體
[00:03:43.120 --> 00:03:45.240]  所以在那個角度來說
[00:03:45.240 --> 00:03:45.960]  大家要明白
[00:03:45.960 --> 00:03:49.080]  他們不是無中生有的在搞事
[00:03:49.080 --> 00:03:54.520]  他們其實是忠心於神的吩咐與命令
[00:03:54.520 --> 00:03:56.120]  他們嘗試保存的是
[00:03:56.120 --> 00:04:00.840]  他們數千年以來信仰的完整性
[00:04:00.840 --> 00:04:01.840]  對於他們來說
[00:04:01.840 --> 00:04:05.040]  外邦人突然間這班人走過來
[00:04:05.040 --> 00:04:07.000]  又不熟悉摩西律法
[00:04:07.000 --> 00:04:10.480]  又吃一些我們覺得不潔淨的食物
[00:04:10.480 --> 00:04:12.400]  他們大概是這樣想的
[00:04:12.400 --> 00:04:14.720]  這班外邦人
[00:04:14.720 --> 00:04:16.880]  不可以就這樣大搖大擺走進來
[00:04:16.880 --> 00:04:18.680]  然後就不遵守戒律
[00:04:18.680 --> 00:04:20.440]  就說自己得了英許
[00:04:20.440 --> 00:04:23.160]  這樣還得了嗎
[00:04:23.160 --> 00:04:26.200]  這班人其實不是否認耶穌基督
[00:04:26.200 --> 00:04:28.120]  我們先搞清楚這件事
[00:04:28.120 --> 00:04:29.160]  他們其實就是說
[00:04:29.160 --> 00:04:31.200]  信耶穌以上
[00:04:31.200 --> 00:04:34.200]  還要加上某一些東西
[00:04:34.200 --> 00:04:35.520]  要加上國禮
[00:04:35.520 --> 00:04:37.560]  加上他們的傳統
[00:04:37.560 --> 00:04:40.320]  他們的文化
[00:04:40.320 --> 00:04:42.080]  而這些加上的東西
[00:04:42.080 --> 00:04:45.920]  並不是原初福音的要求
[00:04:45.920 --> 00:04:50.000]  從剛才我說的演唱會的例子來說
[00:04:50.000 --> 00:04:53.760]  並不是這張免費門票無效
[00:04:53.760 --> 00:04:57.560]  只不過他另外要加行政費而已
[00:04:57.560 --> 00:05:00.080]  不過無論你叫這個東西是甚麼東西
[00:05:00.080 --> 00:05:05.520]  總之在原本的東西上再加些東西的時候
[00:05:05.520 --> 00:05:08.240]  這個就不再是恩典
[00:05:08.240 --> 00:05:13.360]  耶穌基督在十字架上的壽死就成為謊言
[00:05:13.360 --> 00:05:16.640]  當你加某一些東西在恩典上的時候
[00:05:16.640 --> 00:05:20.520]  其實就是耶穌十字架在恩典上拿去的東西
[00:05:20.520 --> 00:05:23.480]  恩典因此而不再是恩典
[00:05:23.480 --> 00:05:26.560]  救恩
[00:05:26.560 --> 00:05:31.080]  如果是耶穌基督再加一些東西的時候
[00:05:31.080 --> 00:05:32.880]  正如這裡所顯示
[00:05:32.880 --> 00:05:36.040]  不再是恩典而是報酬
[00:05:36.040 --> 00:05:41.360]  是我們通過自己的努力賺取回來的報酬
[00:05:41.360 --> 00:05:43.880]  我們所謂的福音
[00:05:43.880 --> 00:05:48.360]  就不再是在乎神為我們做了甚麼
[00:05:48.360 --> 00:05:52.280]  而是在乎我們為神做了甚麼
[00:05:52.280 --> 00:05:54.800]  這個福音完全搞亂了
[00:05:54.800 --> 00:05:59.200]  當保羅和巴拿伯聽到這個言論的時候
[00:05:59.200 --> 00:06:00.640]  聖經怎樣說
[00:06:00.640 --> 00:06:04.760]  聖經說他們兩個就與他們大大的紛爭辯論
[00:06:04.760 --> 00:06:05.840]  相當激烈
[00:06:05.840 --> 00:06:06.760]  為甚麼
[00:06:06.760 --> 00:06:07.520]  因為很明顯
[00:06:07.520 --> 00:06:11.000]  這個不單是對某一個事件的不同看法
[00:06:11.000 --> 00:06:15.520]  而是一個言論直接動搖了福音的根基
[00:06:15.520 --> 00:06:17.920]  所以他們馬上就與他們辯論
[00:06:17.920 --> 00:06:19.120]  大家要留意
[00:06:19.120 --> 00:06:23.000]  辯論的雙方都是基督徒
[00:06:23.000 --> 00:06:28.720]  他們兩個其實都是接納外邦人進入救恩
[00:06:28.720 --> 00:06:30.040]  唯一的分別就是
[00:06:30.040 --> 00:06:32.960]  一群人覺得耶穌基督的信心以上
[00:06:32.960 --> 00:06:35.520]  還要加上一些條件
[00:06:35.520 --> 00:06:41.440]  即是說這個紛爭是在教會裏面發生
[00:06:41.440 --> 00:06:43.560]  當教會出現紛爭的時候
[00:06:43.560 --> 00:06:46.240]  我們應該怎樣處理呢
[00:06:46.240 --> 00:06:48.240]  中國人就說
[00:06:48.240 --> 00:06:50.200]  家家有本難唸的經
[00:06:50.200 --> 00:06:52.320]  我相信沒有人會否認
[00:06:52.320 --> 00:06:54.080]  家家有本難唸的經
[00:06:54.080 --> 00:07:00.480]  不過當我們認定教會是我們屬靈的家的時候
[00:07:00.480 --> 00:07:06.200]  我們都不會詫異教會一樣有本難唸的經
[00:07:06.200 --> 00:07:08.960]  不過這本難唸的經並不是指聖經
[00:07:08.960 --> 00:07:10.120]  這本難唸的經就是說
[00:07:10.120 --> 00:07:12.200]  每一個地方的教會
[00:07:12.200 --> 00:07:15.560]  都會有一些不為人知的事情
[00:07:15.560 --> 00:07:19.440]  我記得我曾經有一次去一間教會講道
[00:07:19.440 --> 00:07:23.160]  那間教會有一段頗長的時間沒有牧師
[00:07:23.160 --> 00:07:24.760]  他們自己主動跟我說
[00:07:24.760 --> 00:07:27.920]  我們因為早前發生了一些事情
[00:07:27.920 --> 00:07:30.880]  所以牧師就離職了
[00:07:30.880 --> 00:07:32.280]  我沒有再問
[00:07:32.280 --> 00:07:34.200]  因為第一我不需要知道
[00:07:34.200 --> 00:07:36.040]  第二就算他不講
[00:07:36.040 --> 00:07:39.040]  我大概都知道發生什麼事情
[00:07:39.040 --> 00:07:43.200]  對我來說教會裏面有不同的問題出現
[00:07:43.200 --> 00:07:44.640]  其實很正常
[00:07:44.640 --> 00:07:45.560]  大家想一想
[00:07:45.560 --> 00:07:49.520]  坐在這裏的全部都是不同個別的人
[00:07:49.520 --> 00:07:51.040]  我們有不同的成長背景
[00:07:51.040 --> 00:07:51.920]  不同的習性
[00:07:51.920 --> 00:07:53.000]  不同的做事方式
[00:07:53.000 --> 00:07:53.840]  不同的喜好
[00:07:53.840 --> 00:07:54.760]  不同的嗜好
[00:07:54.760 --> 00:07:57.480]  所以當我們一齊相處
[00:07:57.480 --> 00:08:00.280]  一齊來做教會的事工的時候
[00:08:00.280 --> 00:08:04.520]  當然是會有問題出現
[00:08:04.520 --> 00:08:06.720]  而且之前那兩次講道
[00:08:06.720 --> 00:08:09.200]  如果大家還記得的話
[00:08:09.200 --> 00:08:12.480]  每一次當教會做對的事情的時候
[00:08:12.480 --> 00:08:14.760]  就會有什麼事情發生
[00:08:14.760 --> 00:08:19.320]  撒旦就會在背後來做搞擾的工作
[00:08:19.320 --> 00:08:20.800]  所以從另一個角度去看
[00:08:20.800 --> 00:08:23.920]  如果教會今天完全沒有問題的時候
[00:08:23.920 --> 00:08:28.600]  也許教會沒有在做對的事情
[00:08:28.600 --> 00:08:29.240]  想像一下
[00:08:29.240 --> 00:08:31.360]  如果我們教會所有的人回來
[00:08:31.360 --> 00:08:33.000]  我沒有想著什麼
[00:08:33.000 --> 00:08:34.720]  我只是想著回來認識朋友
[00:08:34.720 --> 00:08:36.640]  可以陪我去風花雪月
[00:08:36.640 --> 00:08:39.440]  吃喝玩樂多好
[00:08:39.440 --> 00:08:40.680]  如果是這樣的關係
[00:08:40.680 --> 00:08:41.560]  這樣的教會的時候
[00:08:41.560 --> 00:08:45.200]  我想大概問題不會很多
[00:08:45.200 --> 00:08:49.000]  這個現象在教會成立的第一天
[00:08:49.000 --> 00:08:50.960]  開始就已經發生了
[00:08:50.960 --> 00:08:52.280]  在今天的經文裏面
[00:08:52.280 --> 00:08:57.800]  當神將人數天天加給教會
[00:08:57.800 --> 00:09:01.840]  當撒旦感到受威脅的時候
[00:09:01.840 --> 00:09:04.520]  撒旦一個遠程導彈
[00:09:04.520 --> 00:09:06.640]  炸下來教會那裏
[00:09:06.640 --> 00:09:08.040]  為什麼我說遠程導彈
[00:09:08.040 --> 00:09:13.920]  因為這個言論很有破壞性
[00:09:13.920 --> 00:09:19.480]  它直接的攻擊整個福音的核心信仰思想
[00:09:19.480 --> 00:09:23.000]  究竟救恩是因神的恩典
[00:09:23.000 --> 00:09:25.960]  還是因人的行為呢
[00:09:25.960 --> 00:09:28.680]  如果你是當日要處理這個紛爭的
[00:09:28.680 --> 00:09:30.000]  其中一個領袖
[00:09:30.000 --> 00:09:34.400]  你會怎麼做
[00:09:34.400 --> 00:09:35.800]  我們再看下去
[00:09:35.800 --> 00:09:38.400]  當時的眾門徒定規
[00:09:38.400 --> 00:09:41.880]  叫保羅和巴拿巴和幾個人去哪裡
[00:09:41.880 --> 00:09:46.480]  去耶路撒冷見使徒和長老
[00:09:46.480 --> 00:09:50.480]  我想問為什麼要見使徒和長老
[00:09:50.480 --> 00:09:53.840]  用剛才演唱會的例子
[00:09:53.840 --> 00:09:56.400]  如果我們不想給他二千元行政費
[00:09:56.400 --> 00:09:57.880]  又想去看演唱會
[00:09:57.880 --> 00:09:58.520]  那怎樣
[00:09:58.520 --> 00:09:59.920]  就跟他理論
[00:09:59.920 --> 00:10:01.320]  那怎樣理論
[00:10:01.320 --> 00:10:04.920]  張飛是謝霆鋒給的
[00:10:04.920 --> 00:10:06.720]  就打電話給謝霆鋒
[00:10:06.720 --> 00:10:08.160]  我猜你都很難找到他
[00:10:08.160 --> 00:10:10.280]  除非你是謝賢或者王飛
[00:10:10.280 --> 00:10:12.280]  不然我猜都很難找到他
[00:10:12.280 --> 00:10:14.400]  那怎麼辦
[00:10:14.400 --> 00:10:17.880]  那就找一個經理人
[00:10:17.880 --> 00:10:20.000]  聖經告訴我們
[00:10:20.000 --> 00:10:26.760]  使徒與長老是神所授權的一個地上
[00:10:26.760 --> 00:10:30.320]  他的代表來管理教會
[00:10:30.320 --> 00:10:34.600]  正如保羅在哥倫多前書這樣說
[00:10:34.600 --> 00:10:38.360]  人應當以我們為基督的執事
[00:10:38.360 --> 00:10:42.480]  為神奧秘士的管家
[00:10:42.480 --> 00:10:43.720]  正因如此
[00:10:43.720 --> 00:10:48.200]  教會是建立在使徒和先知的根基上
[00:10:48.200 --> 00:10:51.640]  而耶穌基督就是整個教會的防國石
[00:10:51.640 --> 00:10:52.680]  什麼意思
[00:10:52.680 --> 00:10:53.880]  意思就是說
[00:10:53.880 --> 00:10:56.360]  我們所有的真理
[00:10:56.360 --> 00:10:59.200]  必須出自耶穌基督
[00:10:59.200 --> 00:11:01.880]  因為耶穌基督是唯一的道路
[00:11:01.880 --> 00:11:04.760]  真理和生命
[00:11:04.760 --> 00:11:07.600]  我們看看當日的信徒領袖
[00:11:07.600 --> 00:11:12.320]  怎樣按著這個真理來處理這個糾紛
[00:11:12.320 --> 00:11:16.760]  經過一輪的各自雙方的論述之後
[00:11:16.760 --> 00:11:18.680]  彼得是第一個站出來說的
[00:11:18.680 --> 00:11:20.920]  彼得不是高言闊論
[00:11:20.920 --> 00:11:22.600]  他只不過是告訴他們
[00:11:22.600 --> 00:11:24.160]  他自己親身的經歷
[00:11:24.160 --> 00:11:25.160]  他的什麼經歷
[00:11:25.160 --> 00:11:29.520]  就是聖靈感動他來到外邦人哥利樓那裡
[00:11:29.520 --> 00:11:31.840]  來將福音給他們
[00:11:31.840 --> 00:11:34.760]  他接著說了一個很重要的經驗
[00:11:34.760 --> 00:11:37.440]  就是說原來他在沒有做任何儀式
[00:11:37.440 --> 00:11:38.680]  沒有行國禮
[00:11:38.680 --> 00:11:43.240]  也沒有在他們遵守了摩西律法之後
[00:11:43.240 --> 00:11:47.280]  竟然聖靈降臨在他們身上
[00:11:47.280 --> 00:11:50.000]  就是說他們好像猶太人一樣
[00:11:50.000 --> 00:11:51.560]  得著救恩
[00:11:51.560 --> 00:11:52.360]  沒錯
[00:11:52.360 --> 00:11:54.760]  大部分的猶太人都是喜愛律法
[00:11:54.760 --> 00:11:58.840]  他們視律法是神給他們一個特別的恩賜
[00:11:58.840 --> 00:12:03.760]  讓他們從地上萬俗之中來分別出來
[00:12:03.760 --> 00:12:06.480]  但是當彼得通過救恩的淚鏡
[00:12:06.480 --> 00:12:09.680]  再重新看這件事情的時候
[00:12:09.680 --> 00:12:13.880]  他發覺原來你是單靠人的努力
[00:12:13.880 --> 00:12:18.440]  或者是行律法來得著救恩的時候
[00:12:18.440 --> 00:12:21.000]  這條路極度痛苦
[00:12:21.000 --> 00:12:23.120]  而且是近乎不可能
[00:12:23.120 --> 00:12:24.400]  簡直是不可能
[00:12:24.400 --> 00:12:25.000]  為什麼?
[00:12:25.000 --> 00:12:28.600]  因為沒有一個人在神的面前可以做到一百分
[00:12:28.600 --> 00:12:31.320]  從救恩的角度來看
[00:12:31.320 --> 00:12:35.240]  不論你是猶太人還是不是猶太人
[00:12:35.240 --> 00:12:38.000]  都是需要依靠神的恩典
[00:12:38.000 --> 00:12:41.920]  耶穌基督裏面的信心來得著救恩
[00:12:41.920 --> 00:12:43.560]  所以彼得就說
[00:12:43.560 --> 00:12:44.760]  既然是這樣
[00:12:44.760 --> 00:12:49.480]  為什麼我們要試探神呢?
[00:12:49.480 --> 00:12:51.000]  好了
[00:12:51.000 --> 00:12:56.200]  接著就輪到保羅和巴拿巴
[00:12:56.200 --> 00:13:02.040]  他們分享了神怎樣通過他們兩個在外邦人的裏面
[00:13:02.040 --> 00:13:05.480]  來行神跡騎士
[00:13:05.480 --> 00:13:07.240]  他們能夠行神跡騎士
[00:13:07.240 --> 00:13:13.120]  並不是因為這班人是持守摩西律法
[00:13:13.120 --> 00:13:15.760]  而純粹因為他們相信福音
[00:13:15.760 --> 00:13:19.920]  所以他們分享的不是什麼神學的理論
[00:13:19.920 --> 00:13:21.760]  是一個很簡單的見證
[00:13:21.760 --> 00:13:24.680]  一個第一手、第一身的經驗
[00:13:24.680 --> 00:13:27.000]  他看到這班人外邦人
[00:13:27.000 --> 00:13:30.400]  他們有病的得醫治
[00:13:30.400 --> 00:13:32.200]  低的可以再行
[00:13:32.200 --> 00:13:34.080]  被鬼附的可以得到釋放
[00:13:34.080 --> 00:13:38.560]  通過神的能力來印證
[00:13:38.560 --> 00:13:44.360]  這兩位使徒他們在外邦人裏面所做的工作
[00:13:44.360 --> 00:13:48.960]  有時候你想看是否神的心意其實不困難
[00:13:48.960 --> 00:13:51.720]  你看一看聖靈在做什麼
[00:13:51.720 --> 00:13:56.160]  你就知道是否合乎神的心意
[00:13:56.160 --> 00:13:59.320]  當這班人在思考的時候
[00:13:59.320 --> 00:14:01.360]  雅各就站出來說
[00:14:01.360 --> 00:14:03.920]  他說剛才這些弟兄所分享的
[00:14:03.920 --> 00:14:09.520]  其實和我們舊約裏面所講的意思是相合
[00:14:09.520 --> 00:14:11.800]  以之前的聖經怎樣說的
[00:14:11.800 --> 00:14:13.360]  之前的聖經說
[00:14:13.360 --> 00:14:17.480]  將來神要重新修造大衛倒塌了的帳幕
[00:14:17.480 --> 00:14:21.280]  把破壞的重新修造、建立起來
[00:14:21.280 --> 00:14:27.000]  叫凡稱為我名下的外邦人都尋求主
[00:14:27.000 --> 00:14:33.000]  這段經文是來自阿摩斯書的九章十一到十二節
[00:14:33.000 --> 00:14:41.320]  是講到一個預言將來神會重新修復倒塌了的帳篷
[00:14:41.320 --> 00:14:46.600]  接著外邦人就會尋求神的命
[00:14:46.600 --> 00:14:49.640]  這是一個很重要的提點
[00:14:49.640 --> 00:14:56.080]  就是說外邦人被接納在這個救恩裏面
[00:14:56.080 --> 00:14:58.080]  不是一個需要討論的題目
[00:14:58.080 --> 00:15:04.400]  因為這是在應驗的先知的預言
[00:15:04.400 --> 00:15:07.480]  外邦人被包括在神的救恩裏面
[00:15:07.480 --> 00:15:10.720]  一直都是神的計劃
[00:15:10.720 --> 00:15:12.680]  先知的預言
[00:15:12.680 --> 00:15:14.440]  彼得的經驗
[00:15:14.440 --> 00:15:17.600]  保羅所經驗到的神蹟奇事
[00:15:17.600 --> 00:15:20.080]  所有東西都指向同一個結論
[00:15:20.080 --> 00:15:21.480]  什麼結論?
[00:15:21.480 --> 00:15:22.520]  在耶穌基督裏面
[00:15:22.520 --> 00:15:24.280]  如果我們有信心的話
[00:15:24.280 --> 00:15:29.320]  神的國是屬於所有的人
[00:15:29.320 --> 00:15:31.680]  屬於萬國萬民
[00:15:31.680 --> 00:15:33.440]  這就是神的恩典
[00:15:33.440 --> 00:15:36.160]  不是人的行為
[00:15:36.160 --> 00:15:38.800]  正如保羅所說
[00:15:38.800 --> 00:15:41.120]  你們得救是本乎恩
[00:15:41.120 --> 00:15:42.480]  也是因著信
[00:15:42.480 --> 00:15:46.160]  不是出於自己免得有人自誇
[00:15:46.160 --> 00:15:53.320]  在雅各做了一個總結
[00:15:53.320 --> 00:15:55.040]  簡而言之
[00:15:55.040 --> 00:15:56.600]  是神的心意
[00:15:56.600 --> 00:15:58.840]  無論是外邦人還是猶太人
[00:15:58.840 --> 00:16:01.040]  都是通過耶穌基督的信心
[00:16:01.040 --> 00:16:02.720]  而得著救恩
[00:16:02.720 --> 00:16:04.520]  做完這個總結之後
[00:16:04.520 --> 00:16:05.840]  雅各就停在那裏
[00:16:05.840 --> 00:16:07.360]  雅各還說了一些話
[00:16:07.360 --> 00:16:08.200]  他說
[00:16:08.200 --> 00:16:10.280]  按我的意見
[00:16:10.280 --> 00:16:11.800]  即是他自己的看法
[00:16:11.800 --> 00:16:13.520]  提點了幾樣東西
[00:16:13.520 --> 00:16:21.880]  來作為外邦人一些行為的守則
[00:16:21.880 --> 00:16:23.920]  讓我們一起看看
[00:16:23.920 --> 00:16:28.120]  這幾個行為的守則
[00:16:28.120 --> 00:16:28.920]  第一
[00:16:28.920 --> 00:16:32.360]  禁戒偶像的污穢
[00:16:32.360 --> 00:16:34.240]  這裏應該是指到
[00:16:34.240 --> 00:16:39.720]  當時拜偶像的食物
[00:16:39.720 --> 00:16:41.080]  雅各叫他們
[00:16:41.080 --> 00:16:42.480]  拜偶像的食物不要吃
[00:16:42.480 --> 00:16:43.160]  為甚麼
[00:16:43.160 --> 00:16:44.560]  因為你給人的感覺就是
[00:16:44.560 --> 00:16:46.920]  你參與在偶像的敬拜裏面
[00:16:46.920 --> 00:16:49.240]  所以不要這樣做
[00:16:49.240 --> 00:16:49.720]  第二
[00:16:49.720 --> 00:16:50.760]  姦淫
[00:16:50.760 --> 00:16:51.480]  大家要明白
[00:16:51.480 --> 00:16:55.200]  當時在外邦人的文化裏面
[00:16:55.200 --> 00:16:56.840]  去找妓女
[00:16:56.840 --> 00:16:58.960]  或者去外邦人的廟宇裏面
[00:16:58.960 --> 00:17:03.320]  亦都有一些廟祭的提供
[00:17:03.320 --> 00:17:05.240]  不要參加那些
[00:17:05.240 --> 00:17:07.760]  而外邦人的文化裏面
[00:17:07.760 --> 00:17:08.720]  他們覺得
[00:17:08.720 --> 00:17:10.000]  有時一些性經驗
[00:17:10.000 --> 00:17:11.840]  如果是社交式的時候
[00:17:11.840 --> 00:17:14.040]  可接受的
[00:17:14.040 --> 00:17:14.720]  雅各說
[00:17:14.720 --> 00:17:16.200]  千萬不要這樣
[00:17:16.200 --> 00:17:18.840]  我們跟隨的不是外邦的文化
[00:17:18.840 --> 00:17:21.080]  或者不是跟隨世上的文化
[00:17:21.080 --> 00:17:23.240]  而是跟隨耶穌基督在聖經裏面
[00:17:23.240 --> 00:17:24.960]  給過我們的教導
[00:17:24.960 --> 00:17:28.360]  第三個是勒死的生畜
[00:17:28.360 --> 00:17:31.600]  大家知道在猶太人的律法裏面
[00:17:31.600 --> 00:17:35.280]  動物要經過很小心的處理
[00:17:35.280 --> 00:17:38.320]  讓血流乾
[00:17:38.320 --> 00:17:40.120]  如果是勒死的動物
[00:17:40.120 --> 00:17:41.400]  體內仍然有血
[00:17:41.400 --> 00:17:43.040]  所以要禁戒
[00:17:43.040 --> 00:17:44.640]  第四是血
[00:17:44.640 --> 00:17:47.560]  大家都知道猶太人避免不吃血
[00:17:47.560 --> 00:17:48.200]  為甚麼
[00:17:48.200 --> 00:17:49.680]  因為聖經的教義裏面說到
[00:17:49.680 --> 00:17:51.280]  血是代表著生命
[00:17:51.280 --> 00:17:53.400]  所以不要吃
[00:17:53.400 --> 00:17:55.480]  聽上去大家覺得合理嗎
[00:17:55.480 --> 00:17:57.120]  我覺得很合理
[00:17:57.120 --> 00:17:58.440]  不過等一下
[00:17:58.440 --> 00:18:00.480]  剛才不是說過在耶穌基督的信心上
[00:18:00.480 --> 00:18:02.400]  不要再加任何東西嗎
[00:18:02.400 --> 00:18:04.080]  當你加了的時候
[00:18:04.080 --> 00:18:06.160]  豈不是恩信稱義的恩典
[00:18:06.160 --> 00:18:08.920]  成為律法主義
[00:18:08.920 --> 00:18:12.400]  究竟得救是本乎因
[00:18:12.400 --> 00:18:14.560]  還是因行為呢
[00:18:14.560 --> 00:18:18.280]  大家在這裏要相當的清晰留意
[00:18:18.280 --> 00:18:22.560]  這四個建議並不是律法而是愛
[00:18:22.560 --> 00:18:27.560]  雅各並不是說在救恩上加多這四個條件
[00:18:27.560 --> 00:18:29.880]  你做不到的時候就不得救
