
[00:00:00.000 --> 00:00:05.500]  開到《九一妄想》第19集,今次來到創世紀另一個新的段落
[00:10:49.000 --> 00:10:51.000]  所以長子是一個很尊貴神聖的地位
[00:10:51.000 --> 00:10:53.000]  所以長子是一個很尊貴神聖的地位
[00:10:53.000 --> 00:10:55.000]  所以長子是一個很尊貴神聖的地位
[00:10:55.000 --> 00:10:57.000]  所以長子是一個很尊貴神聖的地位
[00:10:57.000 --> 00:10:59.000]  所以長子是一個很尊貴神聖的地位
[00:10:59.000 --> 00:11:01.000]  所以長子是一個很尊貴神聖的地位
[00:11:01.000 --> 00:11:03.000]  長子是一個很尊貴神聖的地位
[00:11:03.000 --> 00:11:05.000]  長子是一個很尊貴神聖的地位
[00:11:05.000 --> 00:11:07.000]  長子是一個很尊貴神聖的地位
[00:11:07.000 --> 00:11:09.000]  長子是一個很尊貴神聖的地位
[00:11:09.000 --> 00:11:11.000]  長子是一個很尊貴神聖的地位
[00:11:11.000 --> 00:11:16.000]  長子是一個很尊貴神聖的地位
[00:11:16.000 --> 00:11:18.000]  長子是一個很尊貴神聖的地位
[00:11:18.000 --> 00:11:20.000]  長子是一個很尊貴神聖的地位
[00:11:20.000 --> 00:11:22.000]  長子是一個很尊貴神聖的地位
[00:11:22.000 --> 00:11:24.000]  長子是一個很尊貴神聖的地位
[00:11:24.000 --> 00:11:26.000]  長子是一個很尊貴神聖的地位
[00:11:26.000 --> 00:11:28.000]  長子是一個很尊貴神聖的地位
[00:11:28.000 --> 00:11:30.000]  長子是一個很尊貴神聖的地位
[00:11:30.000 --> 00:11:32.000]  長子是一個很尊貴神聖的地位
[00:11:32.000 --> 00:11:34.000]  長子是一個很尊貴神聖的地位
[00:11:34.000 --> 00:11:36.000]  長子是一個很尊貴神聖的地位
[00:11:36.000 --> 00:11:38.000]  長子是一個很尊貴神聖的地位
[00:11:38.000 --> 00:11:41.000]  長子是一個很尊貴神聖的地位
[00:11:41.000 --> 00:11:43.000]  長子是一個很尊貴神聖的地位
[00:11:43.000 --> 00:11:45.000]  長子是一個很尊貴神聖的地位
[00:11:45.000 --> 00:11:47.000]  長子是一個很尊貴神聖的地位
[00:11:47.000 --> 00:11:49.000]  長子是一個很尊貴神聖的地位
[00:11:49.000 --> 00:11:51.000]  長子是一個很尊貴神聖的地位
[00:11:51.000 --> 00:11:53.000]  長子是一個很尊貴神聖的地位
[00:11:53.000 --> 00:11:55.000]  長子是一個很尊貴神聖的地位
[00:11:55.000 --> 00:11:57.000]  長子是一個很尊貴神聖的地位
[00:11:57.000 --> 00:11:59.000]  長子是一個很尊貴神聖的地位
[00:11:59.000 --> 00:12:01.000]  長子是一個很尊貴神聖的地位
[00:12:01.000 --> 00:12:03.000]  長子是一個很尊貴神聖的地位
[00:12:03.000 --> 00:12:08.000]  長子是一個很尊貴神聖的地位
[00:12:08.000 --> 00:12:10.000]  長子是一個很尊貴神聖的地位
[00:12:10.000 --> 00:12:12.000]  長子是一個很尊貴神聖的地位
[00:12:12.000 --> 00:12:14.000]  長子是一個很尊貴神聖的地位
[00:12:14.000 --> 00:12:16.000]  長子是一個很尊貴神聖的地位
[00:12:16.000 --> 00:12:18.000]  長子是一個很尊貴神聖的地位
[00:12:18.000 --> 00:12:20.000]  長子是一個很尊貴神聖的地位
[00:12:20.000 --> 00:12:22.000]  長子是一個很尊貴神聖的地位
[00:12:22.000 --> 00:12:24.000]  長子是一個很尊貴神聖的地位
[00:12:24.000 --> 00:12:26.000]  長子是一個很尊貴神聖的地位
[00:12:26.000 --> 00:12:28.000]  長子是一個很尊貴神聖的地位
[00:12:28.000 --> 00:12:30.000]  長子是一個很尊貴神聖的地位
[00:12:30.000 --> 00:12:33.000]  長子是一個很尊貴神聖的地位
[00:12:33.000 --> 00:12:35.000]  長子是一個很尊貴神聖的地位
[00:12:35.000 --> 00:12:37.000]  長子是一個很尊貴神聖的地位
[00:12:37.000 --> 00:12:39.000]  長子是一個很尊貴神聖的地位
[00:12:39.000 --> 00:12:41.000]  長子是一個很尊貴神聖的地位
[00:12:41.000 --> 00:12:43.000]  長子是一個很尊貴神聖的地位
[00:12:43.000 --> 00:12:45.000]  長子是一個很尊貴神聖的地位
[00:12:45.000 --> 00:12:47.000]  長子是一個很尊貴神聖的地位
[00:12:47.000 --> 00:12:49.000]  長子是一個很尊貴神聖的地位
[00:12:49.000 --> 00:12:51.000]  長子是一個很尊貴神聖的地位
[00:12:51.000 --> 00:12:53.000]  長子是一個很尊貴神聖的地位
[00:12:53.000 --> 00:12:55.000]  長子是一個很尊貴神聖的地位
[00:12:55.000 --> 00:13:00.000]  長子是一個很尊貴神聖的地位
[00:13:00.000 --> 00:13:02.000]  長子是一個很尊貴神聖的地位
[00:13:02.000 --> 00:13:04.000]  長子是一個很尊貴神聖的地位
[00:13:04.000 --> 00:13:06.000]  長子是一個很尊貴神聖的地位
[00:13:06.000 --> 00:13:08.000]  長子是一個很尊貴神聖的地位
[00:13:08.000 --> 00:13:10.000]  長子是一個很尊貴神聖的地位
[00:13:10.000 --> 00:13:12.000]  長子是一個很尊貴神聖的地位
[00:13:12.000 --> 00:13:14.000]  長子是一個很尊貴神聖的地位
[00:13:14.000 --> 00:13:16.000]  長子是一個很尊貴神聖的地位
[00:13:16.000 --> 00:13:18.000]  長子是一個很尊貴神聖的地位
[00:13:18.000 --> 00:13:20.000]  長子是一個很尊貴神聖的地位
[00:13:20.000 --> 00:13:22.000]  長子是一個很尊貴神聖的地位
[00:13:22.000 --> 00:13:25.000]  長子是一個很尊貴神聖的地位
[00:13:25.000 --> 00:13:27.000]  長子是一個很尊貴神聖的地位
[00:13:27.000 --> 00:13:29.000]  長子是一個很尊貴神聖的地位
[00:13:29.000 --> 00:13:31.000]  長子是一個很尊貴神聖的地位
[00:13:31.000 --> 00:13:33.000]  長子是一個很尊貴神聖的地位
[00:13:33.000 --> 00:13:35.000]  長子是一個很尊貴神聖的地位
[00:13:35.000 --> 00:13:37.000]  長子是一個很尊貴神聖的地位
[00:13:37.000 --> 00:13:39.000]  長子是一個很尊貴神聖的地位
[00:13:39.000 --> 00:13:41.000]  長子是一個很尊貴神聖的地位
[00:13:41.000 --> 00:13:43.000]  長子是一個很尊貴神聖的地位
[00:13:43.000 --> 00:13:45.000]  長子是一個很尊貴神聖的地位
[00:13:45.000 --> 00:13:47.000]  長子是一個很尊貴神聖的地位
[00:13:47.000 --> 00:13:52.000]  長子是一個很尊貴神聖的地位
[00:13:52.000 --> 00:13:54.000]  長子是一個很尊貴神聖的地位
[00:13:54.000 --> 00:13:56.000]  長子是一個很尊貴神聖的地位
[00:13:56.000 --> 00:13:58.000]  長子是一個很尊貴神聖的地位
[00:13:58.000 --> 00:14:00.000]  長子是一個很尊貴神聖的地位
[00:14:00.000 --> 00:14:02.000]  長子是一個很尊貴神聖的地位
[00:14:02.000 --> 00:14:04.000]  長子是一個很尊貴神聖的地位
[00:14:04.000 --> 00:14:06.000]  長子是一個很尊貴神聖的地位
[00:14:06.000 --> 00:14:08.000]  長子是一個很尊貴神聖的地位
[00:14:08.000 --> 00:14:10.000]  長子是一個很尊貴神聖的地位
[00:14:10.000 --> 00:14:12.000]  長子是一個很尊貴神聖的地位
[00:14:12.000 --> 00:14:14.000]  長子是一個很尊貴神聖的地位
[00:14:14.000 --> 00:14:17.000]  長子是一個很尊貴神聖的地位
[00:14:17.000 --> 00:14:19.000]  長子是一個很尊貴神聖的地位
[00:14:19.000 --> 00:14:21.000]  長子是一個很尊貴神聖的地位
[00:14:21.000 --> 00:14:23.000]  長子是一個很尊貴神聖的地位
[00:14:23.000 --> 00:14:25.000]  長子是一個很尊貴神聖的地位
[00:14:25.000 --> 00:14:27.000]  長子是一個很尊貴神聖的地位
[00:14:27.000 --> 00:14:29.000]  長子是一個很尊貴神聖的地位
[00:14:29.000 --> 00:14:31.000]  長子是一個很尊貴神聖的地位
[00:14:31.000 --> 00:14:33.000]  長子是一個很尊貴神聖的地位
[00:14:33.000 --> 00:14:35.000]  長子是一個很尊貴神聖的地位
[00:14:35.000 --> 00:14:37.000]  長子是一個很尊貴神聖的地位
[00:14:37.000 --> 00:14:39.000]  長子是一個很尊貴神聖的地位
[00:14:39.000 --> 00:14:45.000]  這裡似乎告訴我們亞國是第一次騙取長子的名分
[00:14:45.000 --> 00:14:47.000]  似乎牽涉財產
[00:14:47.000 --> 00:14:54.000]  而未有的就是那種家族的繼承權、領導權
[00:14:54.000 --> 00:14:57.000]  所以你記得故事繼續發展下去的時候
[00:14:57.000 --> 00:14:59.000]  創世紀二十七章的時候
[00:14:59.000 --> 00:15:05.000]  才說到亞國第二次騙取以撒加夫的祝福
[00:15:05.000 --> 00:15:10.000]  所以你想像一下這種背景、這種情況
[00:15:10.000 --> 00:15:14.000]  近東的人、當時古代的人
[00:15:14.000 --> 00:15:16.000]  熟悉所謂丁權
[00:15:16.000 --> 00:15:19.000]  熟悉所謂長子名分的人
[00:15:19.000 --> 00:15:22.000]  聽到這個故事的時候會有什麼反應呢?
[00:15:22.000 --> 00:15:29.000]  你會不會為了一些小小的湯水
[00:15:29.000 --> 00:15:32.000]  你會出賣所謂丁權呢?
[00:15:32.000 --> 00:15:35.000]  如果我們都是丁屋的家族
[00:15:35.000 --> 00:15:40.000]  從小到大我們知道財產領導上有一種特權
[00:15:40.000 --> 00:15:45.000]  那種很有價值的地位、很尊貴的財產
[00:15:45.000 --> 00:15:48.000]  我們會不會為了出錢一丁
[00:15:48.000 --> 00:15:51.000]  然後放棄丁權呢?
[00:15:51.000 --> 00:15:53.000]  所以如果你這樣看的時候
[00:15:53.000 --> 00:15:57.000]  這個故事對當時的人來說是不可思議的
[00:15:57.000 --> 00:16:02.000]  怎麼會將一些與生俱來、有的價值、有的地位
[00:16:02.000 --> 00:16:07.000]  為了一碗紅豆湯這麼基本的東西而出賣呢?
[00:16:07.000 --> 00:16:11.000]  聽到這個故事相信古人一定會有這樣的反應
[00:16:11.000 --> 00:16:16.000]  長子的名分怎麼可能會當為等閒事呢?
[00:16:16.000 --> 00:16:19.000]  第三十四節如何形容耳掃呢?
[00:16:19.000 --> 00:16:23.000]  他說於是亞國就將餅和紅豆湯給了耳掃
[00:16:23.000 --> 00:16:24.000]  耳掃做了什麼呢?
[00:16:24.000 --> 00:16:27.000]  吃了喝了就起來走了
[00:16:27.000 --> 00:16:31.000]  耳掃就這樣輕看了他長子的名分
[00:16:31.000 --> 00:16:34.000]  這裡用了多少個動詞呢?
[00:16:34.000 --> 00:16:38.000]  五個連續短的動詞
[00:16:38.000 --> 00:16:43.000]  吃、喝、起來、走了、輕看
[00:16:43.000 --> 00:16:45.000]  或者應該說藐視
[00:16:45.000 --> 00:16:47.000]  藐視了長子的名分
[00:16:47.000 --> 00:16:55.000]  就是為了解決和舒緩前面短暫的痛苦、肚瀉、口渴
[00:16:55.000 --> 00:17:01.000]  就將一個最有價值的東西輕看了、藐視了
[00:17:01.000 --> 00:17:08.000]  藐視不是不知道價值不小心放過了
[00:17:08.000 --> 00:17:11.000]  這種不是藐視、這種不是輕看
[00:17:11.000 --> 00:17:13.000]  輕看藐視的意思就是說
[00:17:13.000 --> 00:17:18.000]  明知道某一個地位那種價值
[00:17:18.000 --> 00:17:21.000]  就將它當成等閒事
[00:17:21.000 --> 00:17:26.000]  這裡我們只是看耳掃那種刻劃
[00:17:26.000 --> 00:17:28.000]  你看《上文夏利》
[00:17:28.000 --> 00:17:34.000]  其實都是在強調耳掃是否真的配授長子的名分
[00:17:34.000 --> 00:17:36.000]  你看看《文理》的脈絡
[00:17:36.000 --> 00:17:39.000]  二十五章這裡說一個故事
[00:17:39.000 --> 00:17:41.000]  三十四節結束的時候
[00:17:41.000 --> 00:17:44.000]  就說耳掃輕看長子的名分
[00:17:44.000 --> 00:17:47.000]  然後二十六章一至三十三節
[00:17:47.000 --> 00:17:49.000]  整個故事說到耳掃
[00:17:49.000 --> 00:17:53.000]  是傳言去繼承阿伯拉罕的承諾
[00:17:53.000 --> 00:17:57.000]  繼承神的宿令財產
[00:17:57.000 --> 00:18:01.000]  然後二十六章三十四至三十五節
[00:18:01.000 --> 00:18:02.000]  又再提到耳掃
[00:18:02.000 --> 00:18:06.000]  說他娶了外邦的女子為妻
[00:18:06.000 --> 00:18:09.000]  並且帶來這些客人的女子
[00:18:09.000 --> 00:18:14.000]  常常使家父和家母傷心難過
[00:18:14.000 --> 00:18:18.000]  夾在中間頭和尾都是刻劃耳掃
[00:18:18.000 --> 00:18:22.000]  到底是否真的配授長子的名分
[00:18:22.000 --> 00:18:34.000]  我們知道《創世紀舊約》
[00:18:34.000 --> 00:18:40.000]  直接寫給當時古代以色列人屬神的子民
[00:18:40.000 --> 00:18:43.000]  《創世紀》要寫給這些人的時候
[00:18:43.000 --> 00:18:46.000]  就揀選不同的情節
[00:18:46.000 --> 00:18:49.000]  這裡揀選了俗講一些故事
[00:18:49.000 --> 00:18:54.000]  說到耳掃輕看長子名分的故事
[00:18:54.000 --> 00:18:58.000]  到底想直接跟以色列人說些什麼
[00:18:58.000 --> 00:18:59.000]  或者延伸下來
[00:18:59.000 --> 00:19:01.000]  由舊約到新約
[00:19:01.000 --> 00:19:05.000]  我們作為教會會有什麼教導呢?
[00:19:05.000 --> 00:19:07.000]  對於以色列人來說
[00:19:07.000 --> 00:19:11.000]  直接寫給他們一個長子的故事
[00:19:11.000 --> 00:19:15.000]  說到長子名分的問題的時候
[00:19:15.000 --> 00:19:20.000]  故事當然是想讓以色列人了解自己的身份
[00:19:20.000 --> 00:19:23.000]  原來其他的經文告訴我們
[00:19:23.000 --> 00:19:29.000]  以色列民是神的長子
[00:19:29.000 --> 00:19:32.000]  我們看《出埃及記》四章二十二節
[00:19:32.000 --> 00:19:36.000]  這裡說到你要對法老說
[00:19:36.000 --> 00:19:41.000]  摩西被神差派要跟法老對抗
[00:19:41.000 --> 00:19:43.000]  對法老說什麼呢?
[00:19:43.000 --> 00:19:48.000]  耶和華者人說:以色列是我的長子
[00:19:48.000 --> 00:19:52.000]  原來以色列人整個民族神的子民
[00:19:52.000 --> 00:19:54.000]  就是上帝的firstborn
[00:19:54.000 --> 00:19:56.000]  是上帝的恩典
[00:19:56.000 --> 00:19:59.000]  白白地將他們從圍爐之地
[00:19:59.000 --> 00:20:01.000]  埃及救出來
[00:20:01.000 --> 00:20:03.000]  作為他的長子
[00:20:03.000 --> 00:20:04.000]  他的firstborn
[00:20:04.000 --> 00:20:07.000]  就是在上帝的財產當中
[00:20:07.000 --> 00:20:09.000]  在上帝的國度裡面
[00:20:09.000 --> 00:20:10.000]  他們是多麼寶貴
[00:20:10.000 --> 00:20:12.000]  《出埃及記》十九章
[00:20:12.000 --> 00:20:15.000]  繼續有一種主題
[00:20:15.000 --> 00:20:19.000]  十九章他們快要來到西大山的時候
[00:20:19.000 --> 00:20:21.000]  摩西上到神那裡
[00:20:21.000 --> 00:20:23.000]  耶和華在山上呼召他
[00:20:23.000 --> 00:20:27.000]  說你要跟亞國家和以色列人說什麼呢?
[00:20:27.000 --> 00:20:28.000]  第四節
[00:20:28.000 --> 00:20:30.000]  他說:我向埃及人所行的
[00:20:30.000 --> 00:20:31.000]  你們都看見
[00:20:31.000 --> 00:20:33.000]  看見我怎樣將鷹一樣
[00:20:33.000 --> 00:20:36.000]  背你們在我翅膀上
[00:20:36.000 --> 00:20:38.000]  帶領你們來到這個地方西大山
