
[00:00:00.000 --> 00:00:03.800]  詩篇四立篇是大衛的經歷
[00:05:40.200 --> 00:05:41.800]  為什麼大衛樂意進行呢
[00:05:41.800 --> 00:05:43.200]  我想其中一個很重要就是
[00:05:43.200 --> 00:05:47.000]  最後講到你的律法在哪裡
[00:05:47.000 --> 00:05:50.200]  在大衛的心裡面
[00:05:50.200 --> 00:05:51.800]  大衛願意將神的話
[00:05:51.800 --> 00:05:55.200]  將神的命令放在他的心裡面
[00:05:55.200 --> 00:05:58.400]  他就能夠更明白神的心意
[00:05:58.400 --> 00:06:03.000]  他又能夠樂意順從神的話
[00:06:03.000 --> 00:06:04.800]  所以這位教會在過往日子
[00:06:04.800 --> 00:06:07.200]  我們都盼望今年去
[00:06:07.200 --> 00:06:09.600]  從一個樂享聖賢的讀經計劃
[00:06:09.600 --> 00:06:12.200]  去鼓勵弟兄姊妹更多的參與
[00:06:12.200 --> 00:06:13.600]  其實我們很盼望
[00:06:13.600 --> 00:06:15.200]  我們有沒有將神的話語
[00:06:15.200 --> 00:06:17.200]  藏在我們的心裡面
[00:06:17.200 --> 00:06:18.800]  有時候我們會提一些
[00:06:18.800 --> 00:06:20.600]  基督徒很想提的問題
[00:06:20.600 --> 00:06:21.600]  其中一個就是
[00:06:21.600 --> 00:06:23.600]  如何明白神的旨意
[00:06:23.600 --> 00:06:25.600]  其實可能最重要先問你
[00:06:25.600 --> 00:06:28.400]  將神的話放在哪裡
[00:06:28.400 --> 00:06:29.800]  然後你才再問
[00:06:29.800 --> 00:06:32.800]  怎樣去明白神的旨意
[00:06:32.800 --> 00:06:35.000]  剛才我們看到以賽亞書提到
[00:06:35.000 --> 00:06:36.600]  一些人他們真的需要
[00:06:36.600 --> 00:06:38.200]  成為一個受教者
[00:06:38.200 --> 00:06:40.400]  有一個受教的心
[00:06:40.400 --> 00:06:42.000]  聽話的心
[00:06:42.000 --> 00:06:46.400]  他們就知道怎樣走在神的旨意裡面
[00:06:46.400 --> 00:06:49.200]  另外耶利米先知也是在
[00:06:49.200 --> 00:06:51.400]  他的發聲裡面
[00:06:51.400 --> 00:06:53.800]  怎樣提醒這群以色列人
[00:06:53.800 --> 00:06:56.600]  有時候甚至說罵這群以色列人
[00:06:56.600 --> 00:07:00.600]  也是跟他們有沒有聽神的話有關
[00:07:00.600 --> 00:07:03.200]  我們都知道所謂「以羅未受割禮」
[00:07:03.200 --> 00:07:05.000]  其實是一個形容
[00:07:05.000 --> 00:07:07.000]  只不過是告訴他們的耳朵
[00:07:07.000 --> 00:07:09.000]  願不願意來聽
[00:07:09.000 --> 00:07:12.200]  願不願意將神的話看為寶貴
[00:07:12.200 --> 00:07:15.200]  還是將神的話看為羞辱
[00:07:15.200 --> 00:07:18.800]  所以神要藉著耶利米先知來宣告
[00:07:18.800 --> 00:07:21.200]  要他們聽神的話
[00:07:21.200 --> 00:07:23.200]  但是以色列人的回應是什麼?
[00:07:23.200 --> 00:07:27.600]  「他們說,我們不聽」
[00:07:27.600 --> 00:07:29.600]  所以耶利米先知繼續說
[00:07:29.600 --> 00:07:32.000]  「你應該聽,你應該聽」
[00:07:32.000 --> 00:07:33.600]  但是他們最後的回應是
[00:07:33.600 --> 00:07:36.600]  「我們不聽從神的言語」
[00:07:36.600 --> 00:07:41.600]  甚至是將神的話語厭棄了
[00:07:41.600 --> 00:07:44.200]  大衛跟這群以色列人不同
[00:07:44.200 --> 00:07:47.000]  大衛是很願意將神的律法
[00:07:47.000 --> 00:07:49.400]  將神的話語放在心裡面
[00:07:49.400 --> 00:07:51.000]  他跟神的關係
[00:07:51.000 --> 00:07:53.200]  是他很明白神的心意
[00:07:53.200 --> 00:07:54.800]  因為他有神的話
[00:07:54.800 --> 00:07:59.800]  他又願意、樂意、遵行神的話
[00:07:59.800 --> 00:08:02.400]  這是大衛在《詩篇》40篇裡面
[00:08:02.400 --> 00:08:06.600]  一個透過向神的詩歌來表達
[00:08:06.600 --> 00:08:09.400]  他跟神的關係就是這樣
[00:08:09.400 --> 00:08:10.300]  今天我不知道
[00:08:10.300 --> 00:08:12.400]  弟兄姊妹你跟神的關係
[00:08:12.400 --> 00:08:15.000]  會不會好像大衛一樣
[00:08:15.000 --> 00:08:16.600]  我很盼望你真的可以
[00:08:16.600 --> 00:08:18.400]  從《詩篇》40篇裡面
[00:08:18.400 --> 00:08:20.600]  成為一個鼓勵
[00:08:20.600 --> 00:08:23.400]  你可以跟大衛一樣
[00:08:23.400 --> 00:08:25.000]  明白神的心意
[00:08:25.000 --> 00:08:29.000]  更加樂意遵行神的旨意
[00:08:29.000 --> 00:08:31.000]  這就是在《詩篇》40篇裡面
[00:08:31.000 --> 00:08:33.400]  一個我覺得很重要的訊息
[00:08:33.400 --> 00:08:34.800]  我們不要好像以色列人
[00:08:34.800 --> 00:08:37.800]  他們聽神透過耳塞
[00:08:37.800 --> 00:08:39.200]  耶利米茲講的時候
[00:08:39.200 --> 00:08:41.800]  他們有那種聽而不聞
[00:08:41.800 --> 00:08:45.400]  甚至好像在《約翰福音》第九章的時候
[00:08:45.400 --> 00:08:47.400]  耶穌醫好一個核子的時候
[00:08:47.400 --> 00:08:50.000]  法利塞人的回應是什麼呢?
[00:08:50.000 --> 00:08:52.000]  覺得耶穌在罵他們
[00:08:52.000 --> 00:08:54.400]  說他們是一個盲眼的人
[00:08:54.400 --> 00:08:55.200]  耶穌說真的
[00:08:55.200 --> 00:08:57.800]  他們只不過是一個視而不見
[00:08:57.800 --> 00:09:00.000]  他們喜歡眼睛正常
[00:09:00.000 --> 00:09:04.000]  但是不看一些黑眼的人
[00:09:04.000 --> 00:09:05.600]  我們會不會都好像
[00:09:05.600 --> 00:09:08.200]  這些被責罵的人一樣呢?
[00:09:08.200 --> 00:09:10.000]  這就是在《詩篇》40篇裡面
[00:09:10.000 --> 00:09:12.800]  一個很重要的訊息
[00:09:12.800 --> 00:09:15.200]  除了我們看到大衛
[00:09:15.200 --> 00:09:17.200]  我很想今天介紹另外一位
[00:09:17.200 --> 00:09:18.800]  悉經的學者
[00:09:18.800 --> 00:09:21.400]  或者悉經的人
[00:09:21.400 --> 00:09:22.800]  基督徒給大家認識一下
[00:09:22.800 --> 00:09:24.400]  可以從另外一個角度
[00:09:24.400 --> 00:09:28.000]  來看《詩篇》40篇
[00:09:28.000 --> 00:09:29.800]  這位人士的名字
[00:09:29.800 --> 00:09:31.200]  我們又不太知道
[00:09:31.200 --> 00:09:35.000]  我會叫他做希伯來書的作者
[00:09:35.000 --> 00:09:36.800]  希伯來書的作者
[00:09:36.800 --> 00:09:39.400]  同樣去看《詩篇》40篇
[00:09:39.400 --> 00:09:41.200]  在《希伯來書》第十章裡面
[00:09:41.200 --> 00:09:43.600]  希伯來書作者引用了《詩篇》40篇
[00:09:43.600 --> 00:09:44.800]  但是他又從另外一個角度
[00:09:44.800 --> 00:09:47.000]  來看這段經文
[00:09:47.000 --> 00:09:48.600]  大家我們一起來看一下
[00:09:48.600 --> 00:09:49.600]  《希伯來書》第十章
[00:09:49.600 --> 00:09:51.600]  是怎樣去解釋
[00:09:51.600 --> 00:09:53.200]  或者是將這段經文
[00:09:53.200 --> 00:09:56.800]  傳講他的感動
[00:09:56.800 --> 00:09:59.000]  《希伯來書》第十章五到七節
[00:09:59.000 --> 00:09:59.800]  現在看到的
[00:09:59.800 --> 00:10:01.400]  我們一起再讀這段經文
[00:10:01.400 --> 00:10:02.400]  大家可能會有一點
[00:10:02.400 --> 00:10:05.400]  覺得似曾相識的經文
[00:10:05.400 --> 00:10:06.800]  我們一起讀完這段經文
[00:10:06.800 --> 00:10:08.200]  預備起
[00:10:08.200 --> 00:10:12.000]  所以基督到世上來的時候
[00:10:12.000 --> 00:10:14.100]  就說:神啊!
[00:10:14.100 --> 00:10:18.000]  祭物和禮物是祢不願意的
[00:10:18.000 --> 00:10:21.400]  祢曾給我預備了身體
[00:10:21.400 --> 00:10:26.000]  飯祭和贖罪祭是祢不喜歡的
[00:10:26.000 --> 00:10:30.000]  那自我說:神啊!我來了
[00:10:30.000 --> 00:10:32.800]  為要照祢的旨意行
[00:10:32.800 --> 00:10:37.600]  我的事在經卷上已經記載了
[00:10:37.600 --> 00:10:39.800]  其實這個跟我們剛剛才讀到的
[00:10:39.800 --> 00:10:43.400]  《詩篇》40篇六到八節
[00:10:43.400 --> 00:10:45.400]  其實是希伯來書的作者
[00:10:45.400 --> 00:10:47.400]  用了這段經文
[00:10:47.400 --> 00:10:48.800]  但是我們剛剛才說這段經文
[00:10:48.800 --> 00:10:50.600]  是誰說的?
[00:10:50.600 --> 00:10:52.400]  是大衛說的
[00:10:52.400 --> 00:10:53.800]  但是希伯來書的作者
[00:10:53.800 --> 00:10:58.000]  就將它說成為基督來到世上的時候
[00:10:58.000 --> 00:11:00.400]  是基督說的
[00:11:00.400 --> 00:11:01.600]  他用了《詩篇》40篇
[00:11:01.600 --> 00:11:04.800]  來成為基督說的話
[00:11:04.800 --> 00:11:06.800]  當然這個也是我們
[00:11:06.800 --> 00:11:09.600]  如果有機會過往你聽過一些詩篇
[00:11:09.600 --> 00:11:13.600]  聽過新約特別有關基督的生平的時候
[00:11:13.600 --> 00:11:15.400]  你就知道有一種我們叫做
[00:11:15.400 --> 00:11:17.200]  尼采亞的詩篇
[00:11:17.200 --> 00:11:18.400]  在詩篇裡面
[00:11:18.400 --> 00:11:21.200]  作者、神感動作者他們所說的
[00:11:21.200 --> 00:11:24.800]  是應驗了在耶穌基督的身上
[00:11:24.800 --> 00:11:26.400]  所以《詩篇》40篇同樣是一篇
[00:11:26.400 --> 00:11:29.400]  我們可以叫做尼采亞的詩篇
[00:11:29.400 --> 00:11:30.800]  在當中希伯來書的作者
[00:11:30.800 --> 00:11:32.600]  就是用了這段經文
[00:11:32.600 --> 00:11:37.200]  來成為基督的說話
[00:11:37.200 --> 00:11:39.200]  只不過當中有一點點不同
[00:11:39.200 --> 00:11:41.000]  我不知道大家有沒有留意
[00:11:41.000 --> 00:11:43.600]  我們在40篇的時候說到
[00:11:43.600 --> 00:11:46.800]  開通了我的耳朵
[00:11:46.800 --> 00:11:48.800]  大衛用這個詞
[00:11:48.800 --> 00:11:50.800]  但是在希伯來書的時候
[00:11:50.800 --> 00:11:52.800]  他就說基督所說的
[00:11:52.800 --> 00:11:56.400]  你曾給我預備了身體
[00:11:56.400 --> 00:11:58.400]  其實這個也是在詩篇讀的時候
[00:11:58.400 --> 00:11:59.800]  都有一些學習的
[00:11:59.800 --> 00:12:02.200]  知不知道詩人有時候會用一些
[00:12:02.200 --> 00:12:04.800]  人的部分身體的器官
[00:12:04.800 --> 00:12:07.600]  器官可以成為一個
[00:12:07.600 --> 00:12:09.200]  隱身或者縮影
[00:12:09.200 --> 00:12:11.800]  作為一個全人的代表
[00:12:11.800 --> 00:12:13.200]  但是這裡希伯來書作者
[00:12:13.200 --> 00:12:15.200]  更加是用了這個
[00:12:15.200 --> 00:12:17.200]  譯本翻譯的時候
[00:12:17.200 --> 00:12:21.600]  我相信他提到我們耶穌基督真的來了
[00:12:21.600 --> 00:12:25.000]  祂是渡成肉身來到這個世界上
[00:12:25.000 --> 00:12:26.800]  耶穌基督來了
[00:12:26.800 --> 00:12:29.600]  最重要的是什麼?
[00:12:29.600 --> 00:12:31.000]  聖經很清楚告訴我們
[00:12:31.000 --> 00:12:34.000]  是照神的旨意而行
[00:12:34.000 --> 00:12:37.000]  我的事在經卷上已經記載
[00:12:37.000 --> 00:12:39.000]  是告訴我們耶穌基督
[00:12:39.000 --> 00:12:40.000]  透過
[00:12:40.000 --> 00:12:42.600]  如果我們還記得二馬五師的路上
[00:12:42.600 --> 00:12:44.800]  耶穌和幾個門徒
[00:12:44.800 --> 00:12:46.600]  路加最後的記錄就是
[00:12:46.600 --> 00:12:48.000]  所有關於耶穌基督的事情
[00:12:48.000 --> 00:12:50.000]  都在舊約的
[00:12:50.000 --> 00:12:53.600]  《先知歷史詩歌書》裏面來應驗
[00:12:53.600 --> 00:12:54.800]  來講出來
[00:12:54.800 --> 00:12:55.800]  所以其實就是在說
[00:12:55.800 --> 00:12:57.000]  耶穌基督告訴我們
[00:12:57.000 --> 00:12:58.600]  在舊約裏面
[00:12:58.600 --> 00:13:01.000]  祂的出生、祂的生平
[00:13:01.000 --> 00:13:04.400]  祂的受苦、被燈、十字架、死亡以至復活
[00:13:04.400 --> 00:13:07.800]  都是在舊約裏面有預言
[00:13:07.800 --> 00:13:08.800]  所以這個就是
[00:13:08.800 --> 00:13:10.800]  希伯來書作者去看見
[00:13:10.800 --> 00:13:13.400]  這個就是基督的一個預言
[00:13:13.400 --> 00:13:16.600]  應驗了在耶穌的身上
[00:13:16.600 --> 00:13:18.000]  所以
[00:13:18.000 --> 00:13:20.000]  耶穌基督來了
[00:13:20.000 --> 00:13:23.400]  就是要按照神的旨意而行
[00:13:23.400 --> 00:13:24.400]  除了這段
[00:13:24.400 --> 00:13:27.000]  我相信在希伯來書的第十章
[00:13:27.000 --> 00:13:29.400]  另外三十六到三十七節
[00:13:29.400 --> 00:13:31.400]  雖然作者是主要提醒基督徒
[00:13:31.400 --> 00:13:33.200]  他們怎樣來到去
[00:13:33.200 --> 00:13:35.800]  同樣學校耶穌基督的榜樣
[00:13:35.800 --> 00:13:37.400]  行完神的旨意
[00:13:37.400 --> 00:13:39.000]  信服神的旨意
[00:13:39.000 --> 00:13:42.000]  同樣提醒他們在苦難艱難當中
[00:13:42.000 --> 00:13:43.600]  怎樣來到去
[00:13:43.600 --> 00:13:45.200]  記得神的應許
[00:13:45.200 --> 00:13:47.600]  基督會來拯救他們
[00:13:47.600 --> 00:13:49.200]  幫助他們
[00:13:49.200 --> 00:13:51.600]  基督不會遲疑
[00:13:51.600 --> 00:13:52.600]  《詩篇》四十篇裏面
[00:13:52.600 --> 00:13:55.000]  詩人的經歷都是類似
[00:13:55.000 --> 00:13:56.200]  提到怎樣來到去
[00:13:56.200 --> 00:13:58.400]  樂意照神的旨意而行
[00:13:58.400 --> 00:14:00.000]  同樣在最後
[00:14:00.000 --> 00:14:02.200]  去求神的幫助的時候
[00:14:02.200 --> 00:14:05.200]  去求神不要擔言
[00:14:05.200 --> 00:14:06.400]  所以在希伯來書的作者
[00:14:06.400 --> 00:14:08.000]  去試《詩篇》四十篇
[00:14:08.000 --> 00:14:10.200]  特別是在六到八節這一段
[00:14:10.200 --> 00:14:13.200]  是應驗了在耶穌身上
[00:14:13.200 --> 00:14:16.600]  也是成為基督的一段說話
[00:14:16.600 --> 00:14:18.600]  耶穌基督來了
[00:14:18.600 --> 00:14:23.400]  最重要是照神的旨意而行
[00:14:23.400 --> 00:14:25.800]  我不知道大家每年慶祝聖誕
[00:14:25.800 --> 00:14:28.000]  是慶祝什麼呢?
[00:14:28.000 --> 00:14:29.800]  慶祝有聖誕假期
[00:14:29.800 --> 00:14:32.000]  有聖誕大餐可以吃
[00:14:32.000 --> 00:14:36.000]  慶祝聖誕不是為了這些假日
[00:14:36.000 --> 00:14:40.200]  慶祝聖誕不單是紀念耶穌基督的降生
[00:14:40.200 --> 00:14:43.800]  其實慶祝聖誕是紀念耶穌來
[00:14:43.800 --> 00:14:46.400]  更加是紀念耶穌來的時候
[00:14:46.400 --> 00:14:49.000]  去按照神的旨意
[00:14:49.000 --> 00:14:51.600]  順服神的旨意而行
[00:14:51.600 --> 00:14:54.000]  耶穌基督來到這個世界上
[00:14:54.000 --> 00:14:55.400]  我們時時多想
[00:14:55.400 --> 00:14:58.600]  耶穌基督完成了救贖的計劃
[00:14:58.600 --> 00:15:01.000]  完成了救恩
[00:15:01.000 --> 00:15:02.400]  但更重要,我很想提
[00:15:02.400 --> 00:15:04.400]  其實耶穌基督來
[00:15:04.400 --> 00:15:08.000]  是要成就照神的旨意而行
[00:15:08.000 --> 00:15:10.600]  是成為一個順服的榜樣
[00:15:10.600 --> 00:15:12.600]  按照神的旨意
[00:15:12.600 --> 00:15:15.200]  是以神為大
[00:15:15.200 --> 00:15:18.200]  神為最尊貴、最大的
[00:15:18.200 --> 00:15:22.200]  連耶穌基督都要按照神的旨意而行
[00:15:22.200 --> 00:15:24.400]  這是更重要的
[00:15:24.400 --> 00:15:25.600]  所以耶穌基督
[00:15:25.600 --> 00:15:27.200]  當我們要慶祝聖誕
[00:15:27.200 --> 00:15:29.200]  紀念耶穌基督來
[00:15:29.200 --> 00:15:31.200]  更加要紀念、記得
[00:15:31.200 --> 00:15:36.200]  耶穌基督是為了順服神的旨意而行
[00:15:36.200 --> 00:15:37.800]  而我們每個基督徒
[00:15:37.800 --> 00:15:41.200]  今天應該跟隨耶穌的榜樣
[00:15:41.200 --> 00:15:42.400]  我們要想想
[00:15:42.400 --> 00:15:46.200]  到底我的信仰、我的人生
[00:15:46.200 --> 00:15:50.200]  是不是按照神的旨意而行
[00:15:50.200 --> 00:15:53.200]  是按照神的心意而活呢?
[00:15:53.200 --> 00:15:55.200]  所以在希伯來書也好
[00:15:55.200 --> 00:15:56.200]  在詩篇也好
[00:15:56.200 --> 00:15:59.800]  其實最重要是要顯明基督的順服
[00:15:59.800 --> 00:16:03.600]  以及去救贖的大臨
[00:16:03.600 --> 00:16:06.800]  希伯來書的第十章裡面說到
[00:16:06.800 --> 00:16:07.800]  神啊我來了
[00:16:07.800 --> 00:16:10.200]  我要照你的旨意而行
[00:16:10.200 --> 00:16:12.000]  是基督的順服
[00:16:12.000 --> 00:16:14.200]  然後藉著這個旨意
[00:16:14.200 --> 00:16:16.200]  去獻上自己
[00:16:16.200 --> 00:16:18.000]  成全了這個救恩
[00:16:18.000 --> 00:16:20.200]  以致叫得著救恩的人
[00:16:20.200 --> 00:16:21.600]  可以成性
[00:16:21.600 --> 00:16:24.200]  而讓我們更加因著這個救恩
[00:16:24.200 --> 00:16:26.200]  我們得以完全
[00:16:26.200 --> 00:16:30.200]  經歷這份救恩的奇妙能力
[00:16:30.200 --> 00:16:33.600]  所以我們要做一個喜愛救恩的人
[00:16:33.600 --> 00:16:36.200]  這是在詩篇裡面私人的經歷
[00:16:36.200 --> 00:16:38.000]  雖然當時候
[00:16:38.000 --> 00:16:41.000]  詩篇四十篇其實有提到
[00:16:41.000 --> 00:16:43.000]  我喜愛你的救恩的人
[00:16:43.000 --> 00:16:46.400]  要尊爺和華偉大
[00:16:46.400 --> 00:16:49.000]  甚至在詩篇其他的經文
[00:16:49.000 --> 00:16:50.800]  三十四篇、三十五篇裡面
[00:16:50.800 --> 00:16:53.200]  這都是我們剛剛過去這幾天
[00:16:53.200 --> 00:16:56.200]  你跟諾肯聖賢的讀經計劃讀到的
[00:16:56.200 --> 00:16:57.200]  他這裡提到
[00:16:57.200 --> 00:16:59.600]  那種私人所經歷的喜樂
[00:16:59.600 --> 00:17:03.000]  去怎樣來見證要尊爺和華偉大
[00:17:03.000 --> 00:17:06.000]  是經歷了神給他的拯救
[00:17:06.000 --> 00:17:07.600]  神給他的幫助
[00:17:07.600 --> 00:17:09.200]  神為他申冤
[00:17:09.200 --> 00:17:11.600]  去那份得著救恩
[00:17:11.600 --> 00:17:13.400]  救贖幫助的喜樂
[00:17:13.400 --> 00:17:14.600]  但這個救恩
[00:17:14.600 --> 00:17:16.400]  不是指著耶穌基督
[00:17:16.400 --> 00:17:17.400]  雖然這個是後期
[00:17:17.400 --> 00:17:19.000]  我們說到有些彌賽亞詩篇
[00:17:19.000 --> 00:17:20.600]  但這個其實就是一般
[00:17:20.600 --> 00:17:23.000]  人很容易我們需要尋求幫助
[00:17:23.000 --> 00:17:24.000]  我們在艱難裡面
[00:17:24.000 --> 00:17:26.400]  我們尋求神的拯救的時候
[00:17:26.400 --> 00:17:28.800]  神就會幫助我們
