
[00:00:00.000 --> 00:00:06.000]  今天跟大家講的題目是「預備深田 救土翻新」
[00:02:01.000 --> 00:02:04.000]  會不會好像我看我的樹一樣
[00:02:04.000 --> 00:02:06.000]  剛才我介紹的這棵橙樹
[00:02:06.000 --> 00:02:08.000]  如果你留心看
[00:02:08.000 --> 00:02:10.000]  樹葉有一點黃
[00:02:10.000 --> 00:02:12.000]  當然我們有橙吃
[00:02:12.000 --> 00:02:16.000]  我們覺得雖然不是很好吃
[00:02:16.000 --> 00:02:18.000]  但也算是有果
[00:02:18.000 --> 00:02:21.000]  而且也算是過得去
[00:02:21.000 --> 00:02:25.000]  這是我對這棵樹的評價
[00:02:25.000 --> 00:02:29.000]  不知道我們對我們屬靈的生命的評價又如何呢
[00:02:29.000 --> 00:02:34.000]  今天我們講到要預備收田
[00:02:34.000 --> 00:02:36.000]  救土翻新
[00:02:36.000 --> 00:02:38.000]  我們發覺原來很多時候
[00:02:38.000 --> 00:02:41.000]  我們屬靈的生命不是沒有果子的
[00:02:41.000 --> 00:02:43.000]  很多人都知道我們是虐徒的
[00:02:43.000 --> 00:02:47.000]  不過不是聖經所期待
[00:02:47.000 --> 00:02:49.000]  結果累累
[00:02:49.000 --> 00:02:51.000]  如果我們有結果累累的時候
[00:02:51.000 --> 00:02:53.000]  有些條件
[00:02:53.000 --> 00:02:55.000]  我們在座喜歡種植的都知道
[00:02:55.000 --> 00:02:57.000]  泥土要好
[00:02:57.000 --> 00:02:59.000]  好就要肥沃夠水分
[00:02:59.000 --> 00:03:01.000]  有營養料在當中
[00:03:01.000 --> 00:03:05.000]  問題是我們發覺原來我們的泥土不太好
[00:03:05.000 --> 00:03:07.000]  你看我這棵樹
[00:03:07.000 --> 00:03:08.000]  樹腳就知道了
[00:03:08.000 --> 00:03:10.000]  鋪滿了石頭諸如此類的東西
[00:03:10.000 --> 00:03:12.000]  就不太好
[00:03:12.000 --> 00:03:15.000]  我的泥土我留心去看
[00:03:15.000 --> 00:03:17.000]  因為我經常淋水
[00:03:17.000 --> 00:03:19.000]  缺水
[00:03:19.000 --> 00:03:21.000]  又長滿雜草
[00:03:21.000 --> 00:03:23.000]  我又沒有施肥
[00:03:23.000 --> 00:03:25.000]  二十多年都是這樣
[00:03:25.000 --> 00:03:27.000]  你想橙子好吃都很難
[00:03:27.000 --> 00:03:29.000]  不知道我們有沒有想過
[00:03:29.000 --> 00:03:31.000]  如果我們的心田
[00:03:31.000 --> 00:03:33.000]  我們叫心田
[00:03:33.000 --> 00:03:35.000]  我們心裡面去評價去檢討去反省
[00:03:35.000 --> 00:03:37.000]  我們自己屬靈的土壤
[00:03:37.000 --> 00:03:39.000]  到底我們是什麼土壤呢
[00:03:39.000 --> 00:03:43.000]  天國的比喻其中一個講到就是
[00:03:43.000 --> 00:03:45.000]  殺種的幾個比喻
[00:03:45.000 --> 00:03:47.000]  很快看看老九分第八章
[00:03:47.000 --> 00:03:49.000]  這裡講到有個喜歡殺種的
[00:03:49.000 --> 00:03:51.000]  就出去殺種了
[00:03:51.000 --> 00:03:53.000]  殺種的時候
[00:03:53.000 --> 00:03:55.000]  有些就落在路邊
[00:03:55.000 --> 00:03:57.000]  被人踐踏
[00:03:57.000 --> 00:03:59.000]  天上的飛鳥又來吃盡了
[00:03:59.000 --> 00:04:01.000]  有落在盤石上的
[00:04:01.000 --> 00:04:03.000]  一出來就枯乾了
[00:04:03.000 --> 00:04:05.000]  因為得不著滋潤
[00:04:05.000 --> 00:04:07.000]  有落在荊棘裡的
[00:04:07.000 --> 00:04:09.000]  荊棘一同生長把它擠住了
[00:04:09.000 --> 00:04:11.000]  又有落在好土裡的
[00:04:11.000 --> 00:04:13.000]  生長起來就結實百倍
[00:04:13.000 --> 00:04:17.000]  大家這個比喻
[00:04:17.000 --> 00:04:19.000]  應該不陌生的
[00:04:19.000 --> 00:04:21.000]  這裡講到有四種不同的土壤
[00:04:21.000 --> 00:04:23.000]  第一種是什麼
[00:04:23.000 --> 00:04:25.000]  就是路邊的泥土
[00:04:25.000 --> 00:04:27.000]  落在路上
[00:04:27.000 --> 00:04:29.000]  第二種就是落在盤石上
[00:04:29.000 --> 00:04:31.000]  這個其實講得不太清楚
[00:04:31.000 --> 00:04:33.000]  其他的科研書講得清楚一點
[00:04:33.000 --> 00:04:35.000]  是那些淺土石頭地
[00:04:35.000 --> 00:04:37.000]  淺土石頭地
[00:04:37.000 --> 00:04:39.000]  泥土不多
[00:04:39.000 --> 00:04:41.000]  混雜了沙石在當中
[00:04:41.000 --> 00:04:43.000]  而第三種
[00:04:43.000 --> 00:04:45.000]  就是長滿了荊棘
[00:04:45.000 --> 00:04:47.000]  雜草的一些土壤
[00:04:47.000 --> 00:04:49.000]  而第四種
[00:04:49.000 --> 00:04:51.000]  就是所謂好土
[00:04:51.000 --> 00:04:53.000]  好土就是肥沃的
[00:04:53.000 --> 00:04:55.000]  適合栽種的一些土壤
[00:04:55.000 --> 00:04:57.000]  我剛才講過
[00:04:57.000 --> 00:04:59.000]  昨天有一群弟兄姊妹去我家
[00:04:59.000 --> 00:05:01.000]  行山來吃東西
[00:05:01.000 --> 00:05:03.000]  行山的時候
[00:05:03.000 --> 00:05:05.000]  如果你行山的話
[00:05:05.000 --> 00:05:07.000]  你應該留意到
[00:05:07.000 --> 00:05:09.000]  很多路人走出來
[00:05:09.000 --> 00:05:11.000]  路上可能會有蠟青路
[00:05:11.000 --> 00:05:13.000]  但是大家都知道
[00:05:13.000 --> 00:05:15.000]  當一條路走出來之後
[00:05:15.000 --> 00:05:17.000]  那些路上的泥土就變成怎樣
[00:05:17.000 --> 00:05:19.000]  死死實實
[00:05:19.000 --> 00:05:21.000]  寸草不生
[00:05:21.000 --> 00:05:23.000]  昨天我們去就看到了
[00:05:23.000 --> 00:05:25.000]  有些已經走了很久
[00:05:25.000 --> 00:05:27.000]  剛走出來的
[00:05:27.000 --> 00:05:29.000]  由窄慢慢變闊
[00:05:29.000 --> 00:05:31.000]  但是上面真的一條草找不到
[00:05:31.000 --> 00:05:33.000]  因為泥土太過實淨
[00:05:33.000 --> 00:05:35.000]  所以路吉芬第八章
[00:05:35.000 --> 00:05:37.000]  講給我們聽
[00:05:37.000 --> 00:05:39.000]  他解釋的
[00:05:39.000 --> 00:05:41.000]  那些種子是什麼呢
[00:05:41.000 --> 00:05:43.000]  很簡單大家都知道
[00:05:43.000 --> 00:05:45.000]  種子就是橙白
[00:05:45.000 --> 00:05:47.000]  就是聖經的真理
[00:05:47.000 --> 00:05:49.000]  或者我們稱之為稻種
[00:05:49.000 --> 00:05:51.000]  稻種殺落去這些地上
[00:05:51.000 --> 00:05:53.000]  當然是生不了
[00:05:53.000 --> 00:05:55.000]  因為又沒有水
[00:05:55.000 --> 00:05:57.000]  又乾
[00:05:57.000 --> 00:05:59.000]  就好像魔鬼
[00:05:59.000 --> 00:06:01.000]  像藥雀仔找東西吃
[00:06:01.000 --> 00:06:03.000]  看到有東西在路邊
[00:06:03.000 --> 00:06:05.000]  在那裡看到
[00:06:05.000 --> 00:06:07.000]  就吃了
[00:06:07.000 --> 00:06:09.000]  聖經解釋
[00:06:09.000 --> 00:06:11.000]  怕他們種子能夠生長
[00:06:11.000 --> 00:06:13.000]  就會得救
[00:06:13.000 --> 00:06:15.000]  因信而得救
[00:06:15.000 --> 00:06:17.000]  這個情況
[00:06:17.000 --> 00:06:19.000]  我相信
[00:06:19.000 --> 00:06:21.000]  今天在教裡面
[00:06:21.000 --> 00:06:23.000]  都有這樣的情況出現
[00:06:23.000 --> 00:06:25.000]  我們對神的說話
[00:06:25.000 --> 00:06:27.000]  對聖經的真理
[00:06:27.000 --> 00:06:29.000]  大家都坐在那裡聽
[00:06:29.000 --> 00:06:31.000]  但是我不知道你
[00:06:31.000 --> 00:06:33.000]  我看不到你的心
[00:06:33.000 --> 00:06:35.000]  無心裝載
[00:06:35.000 --> 00:06:37.000]  牧師在講
[00:06:37.000 --> 00:06:39.000]  他可能在想去哪裡吃東西
[00:06:39.000 --> 00:06:41.000]  或者我還沒做什麼
[00:06:41.000 --> 00:06:43.000]  甚至我的年輕人
[00:06:43.000 --> 00:06:45.000]  我在下面
[00:06:45.000 --> 00:06:47.000]  常常見到的
[00:06:47.000 --> 00:06:49.000]  坐在最後一排玩手機
[00:06:49.000 --> 00:06:51.000]  所以這些人
[00:06:51.000 --> 00:06:53.000]  來坐在崇拜的聚會當中
[00:06:53.000 --> 00:06:55.000]  但是無心裝載
[00:06:55.000 --> 00:06:57.000]  所以這些人
[00:06:57.000 --> 00:06:59.000]  我們稱之為
[00:06:59.000 --> 00:07:01.000]  屬世還沒有得救
[00:07:01.000 --> 00:07:03.000]  所謂屬血氣的人
[00:07:03.000 --> 00:07:07.000]  這些人
[00:07:07.000 --> 00:07:09.000]  間中都會來教會
[00:07:09.000 --> 00:07:11.000]  甚至經常來教會
[00:07:11.000 --> 00:07:13.000]  但是很明顯整個道在他們心裡面
[00:07:13.000 --> 00:07:15.000]  不能夠紮根
[00:07:15.000 --> 00:07:17.000]  生長
[00:07:17.000 --> 00:07:19.000]  所以這些人還沒信
[00:07:19.000 --> 00:07:21.000]  不是基督徒來的
[00:07:21.000 --> 00:07:23.000]  第二類的泥土是什麼呢
[00:07:23.000 --> 00:07:25.000]  淺土石頭地
[00:07:25.000 --> 00:07:27.000]  這些是什麼人呢
[00:07:27.000 --> 00:07:29.000]  聽了道之後
[00:07:29.000 --> 00:07:31.000]  基督教講的東西
[00:07:31.000 --> 00:07:33.000]  都頗有道理
[00:07:33.000 --> 00:07:35.000]  頗好聽
[00:07:35.000 --> 00:07:37.000]  聽下去
[00:07:37.000 --> 00:07:39.000]  起碼不會覺得刺耳
[00:07:39.000 --> 00:07:41.000]  或者不想再聽
[00:07:41.000 --> 00:07:43.000]  但是聖經說
[00:07:43.000 --> 00:07:45.000]  這些人因為淺土石頭地
[00:07:45.000 --> 00:07:47.000]  紮根不心
[00:07:47.000 --> 00:07:49.000]  如果你問我
[00:07:49.000 --> 00:07:51.000]  暫時先信
[00:07:51.000 --> 00:07:53.000]  你說他不信嗎
[00:07:53.000 --> 00:07:55.000]  暫時先信
[00:07:55.000 --> 00:07:57.000]  這些
[00:07:57.000 --> 00:07:59.000]  我現在用一個字眼
[00:07:59.000 --> 00:08:01.000]  希望大家不要介意
[00:08:01.000 --> 00:08:03.000]  這些是教會的消費者
[00:08:03.000 --> 00:08:05.000]  如果找不到自己想要的東西
[00:08:05.000 --> 00:08:07.000]  來來下下就可能不會出意
[00:08:07.000 --> 00:08:09.000]  或者一遇到在教會裡面
[00:08:09.000 --> 00:08:11.000]  一碰到不開心的東西
[00:08:11.000 --> 00:08:13.000]  就會說麻煩教會
[00:08:13.000 --> 00:08:15.000]  不要搞我了
[00:08:15.000 --> 00:08:17.000]  避開退縮
[00:08:17.000 --> 00:08:19.000]  以後就不再回來了
[00:08:19.000 --> 00:08:21.000]  這些人
[00:08:21.000 --> 00:08:23.000]  仍然都是聖經所說
[00:08:23.000 --> 00:08:25.000]  所描寫的屬血氣的人
[00:08:25.000 --> 00:08:27.000]  為什麼
[00:08:27.000 --> 00:08:29.000]  因為他仍然走自己的路
[00:08:29.000 --> 00:08:31.000]  做自己喜歡做的事
[00:08:31.000 --> 00:08:33.000]  如果是這樣
[00:08:33.000 --> 00:08:35.000]  這些人到底可不可以救
[00:08:35.000 --> 00:08:37.000]  這些人是不是基督徒
[00:08:37.000 --> 00:08:39.000]  自己想想
[00:08:39.000 --> 00:08:41.000]  老實說
[00:08:41.000 --> 00:08:43.000]  可能他覺得自己是
[00:08:43.000 --> 00:08:45.000]  因為可能我們見到一些人經常來教會
[00:08:45.000 --> 00:08:47.000]  你說他不信嗎
[00:08:47.000 --> 00:08:49.000]  又不是的
[00:08:49.000 --> 00:08:51.000]  我們覺得他是
[00:08:51.000 --> 00:08:53.000]  他甚至自己覺得是
[00:08:53.000 --> 00:08:55.000]  正如我剛才所說
[00:08:55.000 --> 00:08:57.000]  這些人
[00:08:57.000 --> 00:08:59.000]  本來仍然將他定位為
[00:08:59.000 --> 00:09:01.000]  一個屬血氣
[00:09:01.000 --> 00:09:03.000]  還沒有真正
[00:09:03.000 --> 00:09:05.000]  認識和相信耶穌基督的人
[00:09:05.000 --> 00:09:09.000]  第三類
[00:09:09.000 --> 00:09:11.000]  這個經常說的
[00:09:11.000 --> 00:09:13.000]  身在荊棘野草的泥土當中
[00:09:13.000 --> 00:09:15.000]  耶穌怎麼說的呢
[00:09:15.000 --> 00:09:17.000]  他說
[00:09:17.000 --> 00:09:19.000]  這些人其實是真的信主的
[00:09:19.000 --> 00:09:21.000]  不過
[00:09:21.000 --> 00:09:23.000]  被世界的思慮
[00:09:23.000 --> 00:09:25.000]  世界的思慮做了很多事
[00:09:25.000 --> 00:09:27.000]  包括賺錢 名利
[00:09:27.000 --> 00:09:29.000]  怎樣讓自己能夠
[00:09:29.000 --> 00:09:31.000]  可以生活的質素不斷提高
[00:09:31.000 --> 00:09:33.000]  生活得開心一點
[00:09:33.000 --> 00:09:35.000]  一大堆這些事
[00:09:35.000 --> 00:09:37.000]  我們經常想著這些事
[00:09:37.000 --> 00:09:39.000]  當你經常想著這些事的時候
[00:09:39.000 --> 00:09:41.000]  你不是不能夠結果子
[00:09:41.000 --> 00:09:43.000]  屬靈的果子
[00:09:43.000 --> 00:09:45.000]  為神結果子 不是沒有的
[00:09:45.000 --> 00:09:47.000]  也有的 不過就好像我那棵橙樹
[00:09:47.000 --> 00:09:49.000]  一年十個八個
[00:09:49.000 --> 00:09:51.000]  而且酸酸的
[00:09:51.000 --> 00:09:53.000]  我師父就不吃了
[00:09:53.000 --> 00:09:55.000]  我不怕酸酸的
[00:09:55.000 --> 00:09:59.000]  這些人去信耶穌之後
[00:09:59.000 --> 00:10:01.000]  不是生命沒有改變
[00:10:01.000 --> 00:10:03.000]  不過
[00:10:03.000 --> 00:10:05.000]  他們是體貼肉體
[00:10:05.000 --> 00:10:07.000]  和生活的需要
[00:10:07.000 --> 00:10:09.000]  多過體貼神的心意
[00:10:09.000 --> 00:10:11.000]  和耶穌基督
[00:10:11.000 --> 00:10:13.000]  對他們的期望
[00:10:13.000 --> 00:10:15.000]  所以保羅仍然有些人
[00:10:15.000 --> 00:10:17.000]  是屬肉體的
[00:10:19.000 --> 00:10:21.000]  剛才第一類
[00:10:21.000 --> 00:10:23.000]  第二類是屬血氣的教徒
[00:10:23.000 --> 00:10:25.000]  第三類呢
[00:10:25.000 --> 00:10:27.000]  屬肉體的教徒
[00:10:27.000 --> 00:10:29.000]  最後還有第四類
[00:10:29.000 --> 00:10:31.000]  第四類就是好土
[00:10:31.000 --> 00:10:33.000]  好土就是這些泥土
[00:10:33.000 --> 00:10:35.000]  肥沃合適栽種
[00:10:35.000 --> 00:10:37.000]  耶穌說
[00:10:37.000 --> 00:10:39.000]  這些人聽到之後
[00:10:39.000 --> 00:10:41.000]  其實意思是什麼呢
[00:10:41.000 --> 00:10:43.000]  這些人是有心莊在
[00:10:43.000 --> 00:10:45.000]  剛才有些人是無心莊在
[00:10:45.000 --> 00:10:47.000]  這些人是用心莊在
[00:10:47.000 --> 00:10:49.000]  思想好像瑪利亞一樣
[00:10:49.000 --> 00:10:53.000]  思想完之後
[00:10:53.000 --> 00:10:55.000]  肯嘗試
[00:10:55.000 --> 00:10:57.000]  努力去行聖經
[00:10:57.000 --> 00:10:59.000]  神的道
[00:10:59.000 --> 00:11:01.000]  因為這樣的緣故
[00:11:01.000 --> 00:11:03.000]  就能夠在這些心田裡面
[00:11:03.000 --> 00:11:05.000]  格根生長
[00:11:05.000 --> 00:11:07.000]  當這些人想去行道的時候
[00:11:07.000 --> 00:11:09.000]  不知道我在上次
[00:11:09.000 --> 00:11:11.000]  在哪裡說
[00:11:11.000 --> 00:11:13.000]  你去行道的時候會發覺很困難的
[00:11:13.000 --> 00:11:15.000]  因為信仰裡面
[00:11:15.000 --> 00:11:17.000]  的價值觀和我們現在
[00:11:17.000 --> 00:11:19.000]  世界裡面所留下的價值觀
[00:11:19.000 --> 00:11:21.000]  是有很多
[00:11:21.000 --> 00:11:23.000]  衝突矛盾的地方
[00:11:23.000 --> 00:11:25.000]  所以你要行聖經
[00:11:25.000 --> 00:11:27.000]  做一個認真的教徒
[00:11:27.000 --> 00:11:29.000]  是遇到很大的挑戰
[00:11:29.000 --> 00:11:31.000]  一點都不容易
[00:11:31.000 --> 00:11:33.000]  但是聖經告訴我們
[00:11:33.000 --> 00:11:35.000]  只要我們認真去進行
[00:11:35.000 --> 00:11:37.000]  我們的努力是不會白費的
[00:11:37.000 --> 00:11:39.000]  始終我們會為
[00:11:39.000 --> 00:11:41.000]  上帝結果戰
[00:11:41.000 --> 00:11:43.000]  有些三十倍有些六十倍
[00:11:43.000 --> 00:11:45.000]  有些一百倍的修成
[00:11:45.000 --> 00:11:47.000]  所以我剛才
[00:11:47.000 --> 00:11:49.000]  稍微提過保羅
[00:11:49.000 --> 00:11:51.000]  這四宗不同的土壤裡面
[00:11:51.000 --> 00:11:53.000]  其實分三大類人
[00:11:53.000 --> 00:11:55.000]  第一類是什麼
[00:11:55.000 --> 00:11:57.000]  屬血氣的人
[00:11:57.000 --> 00:11:59.000]  第二類屬肉體的
[00:11:59.000 --> 00:12:01.000]  基督徒
[00:12:01.000 --> 00:12:03.000]  第三類屬靈的
[00:12:03.000 --> 00:12:05.000]  基督徒
[00:12:05.000 --> 00:12:07.000]  屬血氣的人
[00:12:07.000 --> 00:12:09.000]  大家覺得他屬於什麼
[00:12:09.000 --> 00:12:11.000]  屬血氣的人
[00:12:11.000 --> 00:12:13.000]  他們需要什麼
[00:12:13.000 --> 00:12:15.000]  很簡單
[00:12:15.000 --> 00:12:17.000]  需要重生得救
[00:12:17.000 --> 00:12:19.000]  需要重生得救
[00:12:19.000 --> 00:12:21.000]  接受耶穌作為他們的救主
[00:12:21.000 --> 00:12:23.000]  如果是屬肉體的
[00:12:23.000 --> 00:12:25.000]  基督徒
[00:12:25.000 --> 00:12:27.000]  這些人信主的
[00:12:27.000 --> 00:12:29.000]  不過仍然是
[00:12:29.000 --> 00:12:31.000]  體切肉體
[00:12:31.000 --> 00:12:33.000]  體切自己的心
[00:12:33.000 --> 00:12:35.000]  和需要多過體切神
[00:12:35.000 --> 00:12:37.000]  他們需要什麼
[00:12:37.000 --> 00:12:39.000]  他們需要認罪悔改
[00:12:39.000 --> 00:12:41.000]  認罪悔改
[00:12:41.000 --> 00:12:43.000]  然後將自己的生命再一次
[00:12:43.000 --> 00:12:45.000]  放在神的手中
[00:12:45.000 --> 00:12:47.000]  既然我們祈禱
[00:12:47.000 --> 00:12:49.000]  叫耶穌為主
[00:12:49.000 --> 00:12:51.000]  是否應該將我們的生命放在神的手中
[00:12:51.000 --> 00:12:53.000]  這是我們屬肉體的基督徒
[00:12:53.000 --> 00:12:55.000]  需要學習的功課
[00:12:55.000 --> 00:12:57.000]  屬靈的人呢
[00:12:57.000 --> 00:12:59.000]  屬靈的人還有沒有需要
[00:12:59.000 --> 00:13:01.000]  屬靈的人有沒有需要
[00:13:01.000 --> 00:13:03.000]  有,當然有需要
[00:13:03.000 --> 00:13:05.000]  屬靈的人什麼
[00:13:05.000 --> 00:13:07.000]  要繼續不斷被神更新改變
[00:13:07.000 --> 00:13:09.000]  不單單留心聽到
[00:13:09.000 --> 00:13:11.000]  好像我剛才說
[00:13:11.000 --> 00:13:13.000]  更加認真積極地
[00:13:13.000 --> 00:13:15.000]  去行聖經
[00:13:15.000 --> 00:13:17.000]  我們發覺這些屬靈的基督徒
[00:13:17.000 --> 00:13:19.000]  你越來越看到的
[00:13:19.000 --> 00:13:21.000]  你會留意到的
[00:13:21.000 --> 00:13:23.000]  行事為人
[00:13:23.000 --> 00:13:25.000]  待人接物
[00:13:25.000 --> 00:13:27.000]  會越來越像耶穌
[00:13:27.000 --> 00:13:29.000]  在世上生活的時候的模樣
[00:13:29.000 --> 00:13:31.000]  有耶穌基督的風範
[00:13:31.000 --> 00:13:33.000]  你才叫基督徒
[00:13:33.000 --> 00:13:35.000]  明白我說什麼嗎
[00:13:35.000 --> 00:13:37.000]  屬靈人
[00:13:37.000 --> 00:13:39.000]  我們的生活
[00:13:39.000 --> 00:13:41.000]  行為,待人接物
[00:13:41.000 --> 00:13:43.000]  有耶穌的風範
[00:13:43.000 --> 00:13:45.000]  每日與主同行
[00:13:45.000 --> 00:13:47.000]  我不是說一些很虛妙的事
[00:13:47.000 --> 00:13:49.000]  我希望大家能夠掌握得到
[00:13:49.000 --> 00:13:51.000]  去試一下
[00:13:51.000 --> 00:13:53.000]  當然
[00:13:53.000 --> 00:13:55.000]  說了四種不同的套養
[00:13:55.000 --> 00:13:57.000]  不知道大家有什麼機會去反省
[00:13:57.000 --> 00:13:59.000]  現在可能太急了
[00:13:59.000 --> 00:14:01.000]  今晚回去想一想
[00:14:01.000 --> 00:14:03.000]  到底我是哪一種人
[00:14:03.000 --> 00:14:05.000]  我心裡的
[00:14:05.000 --> 00:14:07.000]  心田裡的套養
[00:14:07.000 --> 00:14:09.000]  是一些什麼套養
[00:14:09.000 --> 00:14:15.000]  牧師都老了
[00:14:15.000 --> 00:14:17.000]  做牧師幾十年
[00:14:17.000 --> 00:14:19.000]  我告訴你
[00:14:19.000 --> 00:14:21.000]  我觀察到的
[00:14:21.000 --> 00:14:23.000]  在教會裡
[00:14:23.000 --> 00:14:25.000]  屬世和屬肉體的基督徒
[00:14:25.000 --> 00:14:27.000]  往往是比屬靈的基督徒
[00:14:27.000 --> 00:14:29.000]  多很多
[00:14:29.000 --> 00:14:31.000]  我不是責備大家
[00:14:31.000 --> 00:14:33.000]  我想告訴大家
[00:14:33.000 --> 00:14:35.000]  這是正常的
[00:14:35.000 --> 00:14:37.000]  這是正常的
[00:14:37.000 --> 00:14:39.000]  因為一個人從聽到
[00:14:39.000 --> 00:14:41.000]  耶穌基督到信耶穌到成長
[00:14:41.000 --> 00:14:43.000]  大家知道是一個過程
[00:14:43.000 --> 00:14:45.000]  我們不能信耶穌
[00:14:45.000 --> 00:14:47.000]  你就很屬靈
[00:14:47.000 --> 00:14:49.000]  有沒有這種情況呢?少數
[00:14:49.000 --> 00:14:51.000]  極之少數
[00:14:51.000 --> 00:14:53.000]  一般來說是經過一個過程
[00:14:53.000 --> 00:14:55.000]  所以我們不能忍住
[00:14:55.000 --> 00:14:57.000]  信耶穌就是屬靈的人
[00:14:57.000 --> 00:14:59.000]  一步到位
[00:14:59.000 --> 00:15:01.000]  這是不可能發生的事
[00:15:01.000 --> 00:15:03.000]  很少機會會發生的事
[00:15:03.000 --> 00:15:05.000]  我們需要時間去成長
[00:15:05.000 --> 00:15:07.000]  所以不要介意
[00:15:07.000 --> 00:15:09.000]  你是屬靈還是屬世還是屬肉體
[00:15:09.000 --> 00:15:11.000]  千萬不要手指指
[00:15:11.000 --> 00:15:13.000]  我們問自己
[00:15:13.000 --> 00:15:15.000]  問自己
[00:15:15.000 --> 00:15:17.000]  我是一個屬世的人嗎?
[00:15:17.000 --> 00:15:19.000]  是不是真的信耶穌?
[00:15:19.000 --> 00:15:21.000]  還是一個屬肉體的人?
[00:15:21.000 --> 00:15:23.000]  還是一個屬靈的人?
[00:15:23.000 --> 00:15:25.000]  照著神的心意去過
[00:15:25.000 --> 00:15:27.000]  我們每天的生活
[00:15:27.000 --> 00:15:29.000]  這是我觀察到的
[00:15:29.000 --> 00:15:31.000]  教會是這樣的
[00:15:31.000 --> 00:15:33.000]  大家不要介意或是擔心
[00:15:33.000 --> 00:15:35.000]  不過另外一件事
[00:15:35.000 --> 00:15:37.000]  我在教會觀察到的是
[00:15:37.000 --> 00:15:39.000]  很多人覺得自己很屬靈
[00:15:39.000 --> 00:15:41.000]  甚至他自己也覺得自己很屬靈
[00:15:41.000 --> 00:15:43.000]  甚至他自己也覺得自己很屬靈
[00:15:43.000 --> 00:15:45.000]  但是到了一個地步的時候
[00:15:45.000 --> 00:15:47.000]  但是到了一個地步的時候
[00:15:47.000 --> 00:15:49.000]  就發覺
[00:15:49.000 --> 00:15:51.000]  似乎我們的屬靈生命被卡住
[00:15:51.000 --> 00:15:53.000]  在一個靈命成長的瓶頸
[00:15:53.000 --> 00:15:55.000]  在一個靈命成長的瓶頸
[00:15:55.000 --> 00:15:57.000]  在一個靈命成長的瓶頸
