
[00:00:00.000 --> 00:00:02.520]  培育門徒與主親密
[00:03:40.920 --> 00:03:44.720]  求祢帶領我們今天的訊息和崇拜
[00:03:44.720 --> 00:03:46.960]  奉耶穌基督得聖名自祈求
[00:03:46.960 --> 00:03:47.680]  阿門
[00:04:14.720 --> 00:04:16.720]  祂的亮光是我的拯救
[00:04:16.720 --> 00:04:18.720]  我還怕誰呢?
[00:04:18.720 --> 00:04:20.720]  耶和華是我性命的保障
[00:04:20.720 --> 00:04:22.720]  我還懼誰呢?
[00:04:22.720 --> 00:04:25.720]  那作我的就是我的仇敵
[00:04:25.720 --> 00:04:29.720]  前來吃我肉的時候就半跌倒
[00:04:29.720 --> 00:04:31.720]  雖有軍兵安然攻擊我
[00:04:31.720 --> 00:04:34.720]  我的心仍不害怕
[00:04:34.720 --> 00:04:36.720]  雖有氣起刀兵攻擊我
[00:04:36.720 --> 00:04:38.720]  我必仍舊安穩
[00:04:38.720 --> 00:04:40.720]  有一件事
[00:04:40.720 --> 00:04:42.720]  我尋求耶和華
[00:04:42.720 --> 00:04:46.720]  就是一生一世住在耶和華的殿中
[00:04:46.720 --> 00:04:48.720]  瞻仰祂的榮美
[00:04:48.720 --> 00:04:50.720]  在祂的殿裡求民
[00:04:50.720 --> 00:04:52.720]  因為我遭遇患難
[00:04:52.720 --> 00:04:55.720]  祂必暗暗地保守我
[00:04:55.720 --> 00:04:57.720]  在祂的亭子裡
[00:04:57.720 --> 00:04:59.720]  把我藏在祂帳幕的隱密處
[00:04:59.720 --> 00:05:02.720]  將我高舉在盤石上
[00:05:02.720 --> 00:05:04.720]  現在我得以昂首
[00:05:04.720 --> 00:05:06.720]  高過四面的仇敵
[00:05:06.720 --> 00:05:08.720]  我要在祂的帳幕裡
[00:05:08.720 --> 00:05:12.720]  歡顏獻祭 我要唱詩歌頌耶和華
[00:05:12.720 --> 00:05:16.720]  耶和華 我用聲音呼護你的時候
[00:05:16.720 --> 00:05:20.720]  求你誰聽 求你誰認識我 應允我
[00:05:20.720 --> 00:05:23.720]  你說 你們當尋求我的面
[00:05:23.720 --> 00:05:25.720]  那時我心向你說
[00:05:25.720 --> 00:05:29.720]  耶和華 你的面我正要尋求
[00:05:29.720 --> 00:05:31.720]  可能你會很熟悉
[00:05:31.720 --> 00:05:34.720]  因為今天的宣召經文
[00:05:34.720 --> 00:05:36.720]  就是在這裡的第一和第六節
[00:05:36.720 --> 00:05:41.720]  這首詩篇是詩人大衛所作
[00:05:41.720 --> 00:05:44.720]  我們相信可能是在經歷了患難
[00:05:44.720 --> 00:05:46.720]  困苦被敵人追逼的時候
[00:05:46.720 --> 00:05:49.720]  他感受到與主親密的那份甘甜而寫出來
[00:05:49.720 --> 00:05:51.720]  上帝是他的亮光
[00:05:51.720 --> 00:05:53.720]  是他的拯救 是他的保障
[00:05:53.720 --> 00:05:56.720]  成為了他知道他所親密的主
[00:05:56.720 --> 00:05:58.720]  是給了他最大的保護
[00:05:58.720 --> 00:06:00.720]  面對任何攻擊他都不懼怕
[00:06:00.720 --> 00:06:02.720]  在第四節他更加作出一個
[00:06:02.720 --> 00:06:05.720]  一生一世一個很重要的目標
[00:06:05.720 --> 00:06:08.720]  很清晰的 很熱情地向上帝說
[00:06:08.720 --> 00:06:11.720]  我要一生一世住在你的殿中
[00:06:11.720 --> 00:06:14.720]  沾染你的榮美 在你的殿裡求民
[00:06:14.720 --> 00:06:18.720]  在第五六節我們看到他經歷患難的時候
[00:06:18.720 --> 00:06:21.720]  他仍然昂首高歌 歌頌上帝
[00:06:21.720 --> 00:06:24.720]  上帝第七八節就回應
[00:06:24.720 --> 00:06:27.720]  耶和華用聲音呼喚的時候
[00:06:27.720 --> 00:06:29.720]  呼籲的時候 求你垂聽
[00:06:29.720 --> 00:06:32.720]  並求你連恤我 應允我
[00:06:32.720 --> 00:06:35.720]  上帝就說 你們當尋求我的面
[00:06:35.720 --> 00:06:37.720]  詩人就回應說
[00:06:37.720 --> 00:06:41.720]  是呀 上帝呀 你的面我正要尋求
[00:06:41.720 --> 00:06:45.720]  在這裡帶出了我們要與主親密的一個重要基礎
[00:06:45.720 --> 00:06:47.720]  我們親密的主是怎樣的呢?
[00:06:47.720 --> 00:06:49.720]  耶和華就是他的亮光 是我的拯救
[00:06:49.720 --> 00:06:51.720]  我還怕誰呢?
[00:06:51.720 --> 00:06:53.720]  耶和華是我的性命的保障
[00:06:53.720 --> 00:06:54.720]  我還懼誰呢?
[00:06:54.720 --> 00:06:55.720]  三個用R
[00:06:55.720 --> 00:06:56.720]  Revelation
[00:06:56.720 --> 00:06:57.720]  Redemption
[00:06:57.720 --> 00:06:58.720]  Refuge
[00:06:58.720 --> 00:07:00.720]  上帝就是他的亮光
[00:07:00.720 --> 00:07:03.720]  就好像一艘船在黑暗的裡面
[00:07:03.720 --> 00:07:06.720]  在迷霧的當中 有燈塔照耀他
[00:07:06.720 --> 00:07:09.720]  使我們能夠在黑暗當中走出光明
[00:07:09.720 --> 00:07:11.720]  光明是很重要的
[00:07:11.720 --> 00:07:13.720]  特別有些人知道
[00:07:13.720 --> 00:07:15.720]  我過去一個星期去了柬埔寨
[00:07:15.720 --> 00:07:18.720]  當我一落機
[00:07:18.720 --> 00:07:21.720]  在淺粒去酒店
[00:07:21.720 --> 00:07:23.720]  搭了兩個小時的飛機
[00:07:23.720 --> 00:07:26.720]  又有很多行程
[00:07:26.720 --> 00:07:28.720]  去酒店第一件事是做什麼呢?
[00:07:28.720 --> 00:07:31.720]  當然是去廁所辦點大事
[00:07:31.720 --> 00:07:34.720]  那些柬埔寨都比較落後一點
[00:07:34.720 --> 00:07:36.720]  所以當我一進廁所
[00:07:36.720 --> 00:07:39.720]  沒多久開始做我的事的時候
[00:07:39.720 --> 00:07:40.720]  就什麼事呢?
[00:07:40.720 --> 00:07:42.720]  停電
[00:07:42.720 --> 00:07:44.720]  你知道洗手間、黑咪蚊
[00:07:44.720 --> 00:07:46.720]  連窗都沒有
[00:07:46.720 --> 00:07:48.720]  連抽氣扇都沒有
[00:07:48.720 --> 00:07:51.720]  不過自己的沒什麼問題
[00:07:51.720 --> 00:07:52.720]  那怎麼辦呢?
[00:07:52.720 --> 00:07:54.720]  黑咪蚊怎樣完成我的工作呢?
[00:07:54.720 --> 00:07:56.720]  真是感謝主
[00:07:56.720 --> 00:07:58.720]  大家知道這是什麼嗎?
[00:07:58.720 --> 00:08:01.720]  就是當這支筆寫完
[00:08:01.720 --> 00:08:03.720]  仍然有用的就是
[00:08:03.720 --> 00:08:05.720]  使人得見的亮光
[00:08:05.720 --> 00:08:08.720]  就幫我能夠完成我要做的事
[00:08:08.720 --> 00:08:11.720]  所以在黑暗當中有光明是多重要呢?
[00:08:11.720 --> 00:08:14.720]  當然這些只是說說小的說話
[00:08:14.720 --> 00:08:16.720]  但上帝就是我們的亮光
[00:08:16.720 --> 00:08:18.720]  你要與主親密的就是向這位
[00:08:18.720 --> 00:08:20.720]  給你有亮光的主的親密
[00:08:20.720 --> 00:08:22.720]  上帝更加是
[00:08:22.720 --> 00:08:25.720]  好像一個慈愛的天鵝
[00:08:25.720 --> 00:08:28.720]  給祂的兒女的保護
[00:08:28.720 --> 00:08:30.720]  祂是拯救
[00:08:30.720 --> 00:08:33.720]  耶穌也是那位給我們最大的拯救
[00:08:33.720 --> 00:08:35.720]  為我們死在十字架上
[00:08:35.720 --> 00:08:37.720]  使我們最得赦免
[00:08:37.720 --> 00:08:39.720]  得盡上帝的救恩和永生
[00:08:39.720 --> 00:08:41.720]  上帝又好像一隻天鵝
[00:08:41.720 --> 00:08:43.720]  我用大一點的圖畫來看
[00:08:43.720 --> 00:08:45.720]  這幅圖畫呢
[00:08:45.720 --> 00:08:48.720]  很值得給我們密相、安靜去思想
[00:08:48.720 --> 00:08:50.720]  神給我們的保障
[00:08:50.720 --> 00:08:52.720]  上帝不單是我們的亮光
[00:08:52.720 --> 00:08:54.720]  是我們的拯救
[00:08:54.720 --> 00:08:57.720]  祂就好像一隻很溫柔的天鵝
[00:08:57.720 --> 00:09:01.720]  你就是一隻小天鵝
[00:09:01.720 --> 00:09:05.720]  躲在媽媽的蔭臂底下
[00:09:05.720 --> 00:09:07.720]  有最強而有力的臂彎
[00:09:07.720 --> 00:09:09.720]  有最好的保護
[00:09:09.720 --> 00:09:11.720]  在一個平靜的湖水裏面
[00:09:11.720 --> 00:09:13.720]  是很溫暖的
[00:09:13.720 --> 00:09:15.720]  雖然現在只有十度
[00:09:15.720 --> 00:09:19.720]  但我相信在天鵝擁抱的蔭臂底下
[00:09:19.720 --> 00:09:21.720]  是很溫暖的
[00:09:21.720 --> 00:09:24.720]  小天鵝在裏面很平安去安睡
[00:09:24.720 --> 00:09:26.720]  在媽媽的身邊
[00:09:26.720 --> 00:09:30.720]  我還知道在過去幾天
[00:09:30.720 --> 00:09:34.720]  灣仔有炸彈
[00:09:34.720 --> 00:09:37.720]  炸彈爆炸有多危險呢
[00:09:37.720 --> 00:09:40.720]  所以要找一個安全的地方去避難
[00:09:40.720 --> 00:09:43.720]  而世界上再沒有一個最安全的地方
[00:09:43.720 --> 00:09:45.720]  唯有在上帝的保護
[00:09:45.720 --> 00:09:47.720]  上帝的保障
[00:09:47.720 --> 00:09:50.720]  上帝裏面才得到最大的保護
[00:09:50.720 --> 00:09:53.720]  這就是與主親密的基礎
[00:09:53.720 --> 00:09:57.720]  在第四節
[00:09:57.720 --> 00:09:58.720]  有一件事
[00:09:58.720 --> 00:10:00.720]  我尋求耶和華
[00:10:00.720 --> 00:10:01.720]  我仍要尋求
[00:10:01.720 --> 00:10:03.720]  就是一生一世住在耶和華的殿中
[00:10:03.720 --> 00:10:05.720]  滋養他的榮美
[00:10:05.720 --> 00:10:07.720]  在他的殿裏求民
[00:10:07.720 --> 00:10:10.720]  這裏有四個P Purpose
[00:10:10.720 --> 00:10:13.720]  我們要有很清晰的目標
[00:10:13.720 --> 00:10:15.720]  私人就是很清晰地
[00:10:15.720 --> 00:10:16.720]  在人生當中
[00:10:16.720 --> 00:10:21.720]  最重要唯一一生都要追求的是一件什麼事呢
[00:10:21.720 --> 00:10:25.720]  就是要不斷尋求耶和華
[00:10:25.720 --> 00:10:26.720]  Pursuit
[00:10:26.720 --> 00:10:28.720]  去尋求他
[00:10:28.720 --> 00:10:29.720]  去認識他
[00:10:29.720 --> 00:10:32.720]  去與上主建立一個更親密的關係
[00:10:32.720 --> 00:10:34.720]  而且是一生一世的Promise
[00:10:34.720 --> 00:10:36.720]  一生一世的承諾
[00:10:36.720 --> 00:10:40.720]  他要用盡他All day of my life
[00:10:40.720 --> 00:10:41.720]  是英文的翻譯
[00:10:41.720 --> 00:10:43.720]  用他所有的時間
[00:10:43.720 --> 00:10:45.720]  用他所有的人生
[00:10:45.720 --> 00:10:48.720]  就是要帶著激情
[00:10:48.720 --> 00:10:50.720]  帶著熱誠
[00:10:50.720 --> 00:10:51.720]  在耶和華的殿中
[00:10:51.720 --> 00:10:53.720]  滋養他的榮美
[00:10:53.720 --> 00:10:55.720]  在他的殿裏求民
[00:10:55.720 --> 00:10:57.720]  用他的生命
[00:10:57.720 --> 00:10:59.720]  唯一一件事就是
[00:10:59.720 --> 00:11:00.720]  不斷去尋求耶和華
[00:11:00.720 --> 00:11:02.720]  不斷去認識主
[00:11:02.720 --> 00:11:05.720]  去親密與主一起住在神的殿中裏
[00:11:05.720 --> 00:11:07.720]  永永遠遠
[00:11:07.720 --> 00:11:10.720]  這個就是我們要主親密的印記
[00:11:10.720 --> 00:11:13.720]  其實與上主建立關係
[00:11:13.720 --> 00:11:16.720]  親密、愛是一種關係
[00:11:16.720 --> 00:11:18.720]  是要悉心培養的
[00:11:18.720 --> 00:11:21.720]  關係是需要用愛去慢慢滋長
[00:11:21.720 --> 00:11:23.720]  慢慢去孕育出來
[00:11:23.720 --> 00:11:25.720]  當我們剛剛信主的時候
[00:11:25.720 --> 00:11:26.720]  我們身心靈都有一份
[00:11:26.720 --> 00:11:27.720]  學悟上帝的心
[00:11:27.720 --> 00:11:29.720]  就好像初戀情人
[00:11:29.720 --> 00:11:30.720]  剛剛拍拖的時候
[00:11:30.720 --> 00:11:32.720]  是很熱情的
[00:11:32.720 --> 00:11:34.720]  可能你信主到一段時間之後
[00:11:34.720 --> 00:11:36.720]  這種關係就慢慢
[00:11:36.720 --> 00:11:38.720]  若積若離
[00:11:38.720 --> 00:11:39.720]  有很多原因
[00:11:39.720 --> 00:11:41.720]  令我們和上帝的關係疏離了
[00:11:41.720 --> 00:11:43.720]  但其實你願意與主親密
[00:11:43.720 --> 00:11:45.720]  你隨時都可以重新
[00:11:45.720 --> 00:11:48.720]  與上帝建立一份親密的關係
[00:11:48.720 --> 00:11:51.720]  就是有一份願意付出的心
[00:11:51.720 --> 00:11:53.720]  關係是需要培養的
[00:11:53.720 --> 00:11:56.720]  重新有關係也需要一些時間
[00:11:56.720 --> 00:11:57.720]  不能夠心急
[00:11:57.720 --> 00:11:58.720]  但最重要的是甚麼呢?
[00:11:58.720 --> 00:12:00.720]  就是有心人
[00:12:00.720 --> 00:12:01.720]  有心人
[00:12:01.720 --> 00:12:03.720]  關係是雙方面的
[00:12:03.720 --> 00:12:04.720]  但我很肯定
[00:12:04.720 --> 00:12:05.720]  告訴大家知道
[00:12:05.720 --> 00:12:06.720]  我們的上帝
[00:12:06.720 --> 00:12:07.720]  我們的主耶穌
[00:12:07.720 --> 00:12:08.720]  很願意
[00:12:08.720 --> 00:12:11.720]  祂隨時都張開雙手
[00:12:11.720 --> 00:12:14.720]  等候著你與祂親近
[00:12:14.720 --> 00:12:16.720]  而我們呢?
[00:12:16.720 --> 00:12:18.720]  我們
[00:12:18.720 --> 00:12:20.720]  如果有一份學悟上帝的心
[00:12:20.720 --> 00:12:22.720]  你就要擺出一個
[00:12:22.720 --> 00:12:23.720]  屬靈的時空
[00:12:23.720 --> 00:12:25.720]  持久行逐地
[00:12:25.720 --> 00:12:27.720]  每天與主建立關係
[00:12:27.720 --> 00:12:31.720]  在過去一個月
[00:12:31.720 --> 00:12:33.720]  我就在用這本書來靈修
[00:12:33.720 --> 00:12:36.720]  這是生命方式工協會的
[00:12:36.720 --> 00:12:39.720]  總幹事劉文亮牧師所寫的
[00:12:39.720 --> 00:12:40.720]  他當中說
[00:12:40.720 --> 00:12:42.720]  這個屬靈的時空
[00:12:42.720 --> 00:12:43.720]  很簡單
[00:12:43.720 --> 00:12:44.720]  就是你願不願意
[00:12:44.720 --> 00:12:46.720]  每天付出二十分鐘的時間
[00:12:46.720 --> 00:12:49.720]  用一個很專注的地方
[00:12:49.720 --> 00:12:50.720]  讓你安靜
[00:12:50.720 --> 00:12:52.720]  去親近上帝
[00:12:52.720 --> 00:12:53.720]  這個靈修
[00:12:53.720 --> 00:12:55.720]  就是讓你能夠得力
[00:12:55.720 --> 00:12:57.720]  與主一起的時間
[00:12:57.720 --> 00:12:59.720]  在這個二十分鐘的屬靈時空裏面
[00:12:59.720 --> 00:13:01.720]  你在這裏
[00:13:01.720 --> 00:13:03.720]  主也臨在這裏
[00:13:03.720 --> 00:13:06.720]  關係就是這樣建立
[00:13:06.720 --> 00:13:07.720]  去相遇
[00:13:07.720 --> 00:13:08.720]  在這個相遇裏面
[00:13:08.720 --> 00:13:09.720]  日積月累的話
[00:13:09.720 --> 00:13:12.720]  我們的關係就能夠更加加深
[00:13:12.720 --> 00:13:13.720]  弟兄姊妹
[00:13:13.720 --> 00:13:16.720]  你願意給自己一個機會
[00:13:16.720 --> 00:13:18.720]  騰出一些時間空間
[00:13:18.720 --> 00:13:20.720]  去與上帝親近嗎?
[00:13:20.720 --> 00:13:23.720]  只要你用心去學習愛的時候
[00:13:23.720 --> 00:13:24.720]  你生命就會得到一個
[00:13:24.720 --> 00:13:26.720]  超乎你所想所求的
[00:13:26.720 --> 00:13:28.720]  豐盛在你裏面
[00:13:28.720 --> 00:13:31.720]  今天我們邀請了一位姊妹
[00:13:31.720 --> 00:13:34.720]  何龍少娟
[00:13:34.720 --> 00:13:36.720]  何太或者叫她少娟
[00:13:36.720 --> 00:13:37.720]  分享一下
[00:13:37.720 --> 00:13:39.720]  她與上帝之間的靈修
[00:13:39.720 --> 00:13:41.720]  和在神話裏面
[00:13:41.720 --> 00:13:42.720]  給她的得著和一個亮光
[00:13:42.720 --> 00:13:44.720]  我請少娟和我們分享
[00:13:44.720 --> 00:13:45.720]  少少
[00:13:45.720 --> 00:13:46.720]  大家好
[00:13:46.720 --> 00:13:49.720]  我信主已經四十一年了
[00:13:49.720 --> 00:13:53.720]  信主之後就建立了一個新的習慣
[00:13:53.720 --> 00:13:54.720]  就是
[00:13:54.720 --> 00:13:56.720]  每天早上
[00:13:56.720 --> 00:13:59.720]  靈修與上帝親近
[00:13:59.720 --> 00:14:02.720]  神的話語很寶貴
[00:14:02.720 --> 00:14:04.720]  改變我的生命
[00:14:04.720 --> 00:14:09.720]  而且我覺得靈修不是說
[00:14:09.720 --> 00:14:12.720]  單是在一天裏面
[00:14:12.720 --> 00:14:15.720]  那一段時間裏面
[00:14:15.720 --> 00:14:17.720]  讀聖經和祈禱
[00:14:17.720 --> 00:14:20.720]  而是貫穿整天的時間
[00:14:20.720 --> 00:14:23.720]  好像詩篇那裏說到
[00:14:23.720 --> 00:14:26.720]  晝夜思想神的話
[00:14:26.720 --> 00:14:28.720]  這個人就是有福
[00:14:28.720 --> 00:14:30.720]  另外保羅有教我們
[00:14:30.720 --> 00:14:31.720]  不著的禱告
[00:14:31.720 --> 00:14:33.720]  凡事謝恩
[00:14:33.720 --> 00:14:36.720]  神的話語改變我的生命
[00:14:36.720 --> 00:14:38.720]  第一就是
[00:14:38.720 --> 00:14:41.720]  幫我建立新的價值觀
[00:14:41.720 --> 00:14:44.720]  未信主的時候
[00:14:44.720 --> 00:14:46.720]  就以為自己是一個好人
[00:14:46.720 --> 00:14:48.720]  因為比很多其他人好
[00:14:48.720 --> 00:14:50.720]  但是信了主之後
[00:14:50.720 --> 00:14:52.720]  我就明白到
[00:14:52.720 --> 00:14:54.720]  我自己是罪人
[00:14:54.720 --> 00:14:55.720]  靠著自己
[00:14:55.720 --> 00:14:57.720]  很多事情都做不到
[00:14:57.720 --> 00:15:01.720]  神也給我新的人生目標
[00:15:01.720 --> 00:15:04.720]  以前是為自己而活
[00:15:04.720 --> 00:15:09.720]  是希望人生得到成就
[00:15:09.720 --> 00:15:10.720]  或者賺到錢
[00:15:10.720 --> 00:15:12.720]  但是信了主之後
[00:15:12.720 --> 00:15:15.720]  就明白一個更高的人生目標
[00:15:15.720 --> 00:15:17.720]  就是為神而活
[00:15:17.720 --> 00:15:20.720]  另外神幫我去明白到
[00:15:20.720 --> 00:15:23.720]  我的世界觀是應該改變
[00:15:23.720 --> 00:15:29.720]  以前沒有想到
[00:15:29.720 --> 00:15:32.720]  人生很快過去
[00:15:32.720 --> 00:15:35.720]  地上的東西很快就沒有
[00:15:35.720 --> 00:15:38.720]  因為我比較年輕的時候相信
[00:15:38.720 --> 00:15:40.720]  但是聖經給我看到
[00:15:40.720 --> 00:15:43.720]  這個世界都是短暫
[00:15:43.720 --> 00:15:44.720]  將來有一天
[00:15:44.720 --> 00:15:46.720]  所有我們看到的東西
[00:15:46.720 --> 00:15:48.720]  都會被火燒化
[00:15:48.720 --> 00:15:52.720]  只有神的國度是永遠長存
[00:15:52.720 --> 00:15:56.720]  所以人生不是單是為今生而活
[00:15:56.720 --> 00:16:00.720]  最重要的是為永恆而活
[00:16:00.720 --> 00:16:05.720]  另外就是神改變我對其他人的態度
[00:16:05.720 --> 00:16:08.720]  讓我明白到
[00:16:08.720 --> 00:16:11.720]  每一個人都是按神的形象去做
[00:16:11.720 --> 00:16:16.720]  應該尊重和愛護其他人
[00:16:16.720 --> 00:16:19.720]  另外有時候和人相處都會有困難
[00:16:19.720 --> 00:16:20.720]  聖經給我看到
[00:16:20.720 --> 00:16:23.720]  原來人人都是罪人
[00:16:23.720 --> 00:16:27.720]  人人都會有一些瑕疵
[00:16:27.720 --> 00:16:29.720]  包括自己在內
[00:16:29.720 --> 00:16:31.720]  所以和人相處的時候
[00:16:31.720 --> 00:16:36.720]  要多一點的寬容、諒解
[00:16:36.720 --> 00:16:40.720]  盡量和人有和睦的關係
[00:16:40.720 --> 00:16:42.720]  另外神的話語的寶貴
[00:16:42.720 --> 00:16:45.720]  就是在我人生的經歷裡
[00:16:45.720 --> 00:16:47.720]  遇到難處的時候
[00:16:47.720 --> 00:16:49.720]  神是我的幫助
[00:16:49.720 --> 00:16:51.720]  其中一個難處就是
[00:16:51.720 --> 00:16:54.720]  我年輕信主的時候
[00:16:54.720 --> 00:16:57.720]  我是家裡第一個信主
[00:16:57.720 --> 00:17:00.720]  感覺到很孤單
[00:17:00.720 --> 00:17:03.720]  特別是我爸爸是很反對的
[00:17:03.720 --> 00:17:09.720]  有時候在家裡都會面對難聽的話
[00:17:09.720 --> 00:17:14.720]  甚至是教會或機構寄來的東西
[00:17:14.720 --> 00:17:16.720]  我爸爸會扔掉
[00:17:16.720 --> 00:17:19.720]  在這種艱難的時候
[00:17:19.720 --> 00:17:21.720]  自己也會很難過
[00:17:21.720 --> 00:17:23.720]  但神的說話給我鼓勵
[00:17:23.720 --> 00:17:26.720]  《雌篇》27篇說
[00:17:26.720 --> 00:17:28.720]  我父母離棄我
[00:17:28.720 --> 00:17:30.720]  耶和華必修留我
[00:17:30.720 --> 00:17:32.720]  另外耶穌也說過
[00:17:32.720 --> 00:17:33.720]  在馬太福音說
[00:17:33.720 --> 00:17:36.720]  愛父母過於愛我的
[00:17:36.720 --> 00:17:38.720]  不配作我的門徒
[00:17:38.720 --> 00:17:40.720]  神讓我知道
[00:17:40.720 --> 00:17:41.720]  雖然是艱難
[00:17:41.720 --> 00:17:43.720]  但我仍然要愛神
[00:17:43.720 --> 00:17:46.720]  另一方面也要愛我爸爸
[00:17:46.720 --> 00:17:49.720]  到我爸爸臨終的時候
[00:17:49.720 --> 00:17:51.720]  他終於信了主
[00:17:51.720 --> 00:17:54.720]  另外在學業上
[00:17:54.720 --> 00:17:56.720]  我讀完中七的時候
[00:17:56.720 --> 00:17:58.720]  考大學入學試
[00:17:58.720 --> 00:18:01.720]  成績很意外地很差
[00:18:01.720 --> 00:18:05.720]  我收到成績單的時候
[00:18:05.720 --> 00:18:07.720]  也很難過
[00:18:07.720 --> 00:18:09.720]  但神的說話突然出現
[00:18:09.720 --> 00:18:14.720]  「因我所遭遇的事出於你
[00:18:14.720 --> 00:18:16.720]  我就默然不語」
[00:18:16.720 --> 00:18:20.720]  我知道神有祂最好的安排
[00:18:20.720 --> 00:18:24.720]  神帶我進入理工學院讀書
[00:18:24.720 --> 00:18:26.720]  另外當我拍拖的時候
[00:18:26.720 --> 00:18:28.720]  和何炳雄一起的時候
[00:18:28.720 --> 00:18:31.720]  也會很沉醉在愛情裡
[00:18:31.720 --> 00:18:34.720]  神給我一段很寶貴的經文
[00:18:34.720 --> 00:18:39.720]  《詩篇73篇》說
