
[00:00:00.000 --> 00:00:02.600]  今天我想透過一些經文
[00:01:32.120 --> 00:01:34.120]  因為他很富足
[00:01:34.120 --> 00:01:36.120]  耶穌看見他就說
[00:01:36.120 --> 00:01:38.120]  有錢財的人進神的國
[00:01:38.120 --> 00:01:40.120]  是何等的難
[00:01:40.120 --> 00:01:42.120]  托托穿過針的眼
[00:01:42.120 --> 00:01:45.120]  比財主進神的國還容易呢
[00:01:45.120 --> 00:01:47.120]  聽見的人說
[00:01:47.120 --> 00:01:49.120]  這樣誰能得救呢
[00:01:49.120 --> 00:01:50.120]  耶穌說
[00:01:50.120 --> 00:01:52.120]  在人所不能的事
[00:01:52.120 --> 00:01:54.120]  在神卻能
[00:01:54.120 --> 00:01:55.120]  彼得說
[00:01:55.120 --> 00:01:56.120]  看那
[00:01:56.120 --> 00:01:58.120]  我們已經撇下自己所有的
[00:01:58.120 --> 00:01:59.120]  跟從你了
[00:01:59.120 --> 00:02:00.120]  耶穌說
[00:02:00.120 --> 00:02:02.120]  我實在告訴你們
[00:02:02.120 --> 00:02:03.120]  人為神的國
[00:02:03.120 --> 00:02:05.120]  撇下房屋
[00:02:05.120 --> 00:02:06.120]  或是妻子
[00:02:06.120 --> 00:02:07.120]  弟兄
[00:02:07.120 --> 00:02:08.120]  父母
[00:02:08.120 --> 00:02:09.120]  兒女
[00:02:09.120 --> 00:02:11.120]  沒有在今世不得百倍
[00:02:11.120 --> 00:02:13.120]  在來世不得永生的
[00:02:13.120 --> 00:02:15.120]  這段聖經就說
[00:02:15.120 --> 00:02:17.120]  那個很有錢的官
[00:02:17.120 --> 00:02:18.120]  來見耶穌
[00:02:18.120 --> 00:02:20.120]  問永生的事
[00:02:20.120 --> 00:02:22.120]  耶穌回答後他的反應是怎樣的
[00:02:22.120 --> 00:02:24.120]  一個很有錢的人
[00:02:24.120 --> 00:02:25.120]  來見耶穌
[00:02:25.120 --> 00:02:27.120]  他的反應
[00:02:27.120 --> 00:02:29.120]  另外我想大家再讀
[00:02:29.120 --> 00:02:30.120]  另一段聖經
[00:02:30.120 --> 00:02:32.120]  又是說一個很有錢的人
[00:02:32.120 --> 00:02:34.120]  他來見耶穌
[00:02:34.120 --> 00:02:36.120]  他的反應又是怎樣
[00:02:36.120 --> 00:02:37.120]  路加福音第十九章
[00:02:37.120 --> 00:02:38.120]  即是後一章的聖經
[00:02:38.120 --> 00:02:40.120]  一至十節
[00:02:40.120 --> 00:02:42.120]  我想請弟兄讀這段經文
[00:02:42.120 --> 00:02:44.120]  後一章的十九章
[00:02:44.120 --> 00:02:46.120]  路加福音十九章
[00:02:46.120 --> 00:02:47.120]  第一至十節
[00:02:47.120 --> 00:02:48.120]  這也是一個很出名的人
[00:02:48.120 --> 00:02:51.120]  大家都應該很常聽過這個事件
[00:02:51.120 --> 00:02:52.120]  預備
[00:02:52.120 --> 00:02:53.120]  一二起
[00:03:18.120 --> 00:03:20.120]  向那女抬頭一看
[00:03:20.120 --> 00:03:21.120]  對他說
[00:03:21.120 --> 00:03:23.120]  撒該快下來
[00:03:23.120 --> 00:03:25.120]  今天我必住在你家裡
[00:03:25.120 --> 00:03:27.120]  他就急忙下來
[00:03:27.120 --> 00:03:29.120]  歡歡喜喜的接待耶穌
[00:03:29.120 --> 00:03:32.120]  眾人看見都私下議論說
[00:03:32.120 --> 00:03:35.120]  他竟到罪人家裡去住宿
[00:03:35.120 --> 00:03:37.120]  撒該站著
[00:03:37.120 --> 00:03:38.120]  對嘴說
[00:03:38.120 --> 00:03:39.120]  主啊
[00:03:39.120 --> 00:03:41.120]  我把所有的一半給窮人
[00:03:41.120 --> 00:03:43.120]  我若我賺了誰
[00:03:43.120 --> 00:03:45.120]  就還他四倍
[00:03:45.120 --> 00:03:46.120]  耶穌說
[00:03:46.120 --> 00:03:48.120]  救恩渡了這家
[00:03:48.120 --> 00:03:51.120]  因為他也是亞伯拉罕的子孫
[00:03:51.120 --> 00:03:52.120]  人子來
[00:03:52.120 --> 00:03:55.120]  為要尋找拯救失喪的人
[00:03:55.120 --> 00:03:56.120]  好,謝謝
[00:03:56.120 --> 00:03:58.120]  頂尖妹,你看到這兩段聖經
[00:03:58.120 --> 00:04:01.120]  其實都在說同一類人
[00:04:01.120 --> 00:04:03.120]  撒該和那個官
[00:04:03.120 --> 00:04:05.120]  都有一個相同的背景
[00:04:05.120 --> 00:04:06.120]  他們就是什麼
[00:04:06.120 --> 00:04:08.120]  很有錢,是不是
[00:04:08.120 --> 00:04:09.120]  很有錢
[00:04:09.120 --> 00:04:12.120]  頂尖妹,不知道你覺得自己很有錢嗎
[00:04:12.120 --> 00:04:14.120]  應該多多少少有一點
[00:04:14.120 --> 00:04:16.120]  十多塊應該有
[00:04:16.120 --> 00:04:19.120]  不知道你覺得自己有錢嗎
[00:04:19.120 --> 00:04:23.120]  又不知道你覺得自己很富足
[00:04:23.120 --> 00:04:27.120]  但是這兩段經文
[00:04:27.120 --> 00:04:29.120]  其實讓我們看到一件事
[00:04:29.120 --> 00:04:32.120]  這兩個有錢的人
[00:04:32.120 --> 00:04:34.120]  大家都來見耶穌
[00:04:34.120 --> 00:04:37.120]  但是他們得出來的反應
[00:04:37.120 --> 00:04:40.120]  是非常之不同的
[00:04:40.120 --> 00:04:43.120]  如果我們看看這個有錢的官
[00:04:43.120 --> 00:04:45.120]  這個官來見耶穌
[00:04:45.120 --> 00:04:46.120]  問什麼
[00:04:46.120 --> 00:04:49.120]  我怎樣可以承受永生
[00:04:49.120 --> 00:04:51.120]  這是不是一件很大的事
[00:04:51.120 --> 00:04:53.120]  很大的事
[00:04:53.120 --> 00:04:59.120]  我問一個超越我今生在地上的事情
[00:04:59.120 --> 00:05:01.120]  是說永遠的生命
[00:05:01.120 --> 00:05:02.120]  他就問耶穌
[00:05:02.120 --> 00:05:06.120]  可能他聽過耶穌說天國的道理
[00:05:06.120 --> 00:05:08.120]  他就來問耶穌
[00:05:08.120 --> 00:05:14.120]  耶穌究竟我可以怎樣才得到這個永生
[00:05:14.120 --> 00:05:16.120]  是一件很重要的事
[00:05:16.120 --> 00:05:18.120]  然後耶穌很認真地回答他
[00:05:18.120 --> 00:05:19.120]  就問他
[00:05:19.120 --> 00:05:21.120]  戒命你認識的
[00:05:21.120 --> 00:05:24.120]  不可以姦淫
[00:05:24.120 --> 00:05:25.120]  不可以偷渡
[00:05:25.120 --> 00:05:27.120]  要孝敬父母
[00:05:27.120 --> 00:05:29.120]  講完給他聽之後
[00:05:29.120 --> 00:05:31.120]  這個官怎樣回答他
[00:05:31.120 --> 00:05:33.120]  他很有自信
[00:05:33.120 --> 00:05:34.120]  很有自信
[00:05:34.120 --> 00:05:35.120]  就說什麼
[00:05:35.120 --> 00:05:41.120]  這些事情我從小時候已經開始遵守了
[00:05:41.120 --> 00:05:43.120]  那就是說什麼
[00:05:43.120 --> 00:05:49.120]  他自己也有一種對自己的肯定
[00:05:49.120 --> 00:05:51.120]  我也做得很好
[00:05:51.120 --> 00:05:53.120]  我有錢
[00:05:53.120 --> 00:05:54.120]  是官來的
[00:05:54.120 --> 00:05:56.120]  還有權
[00:05:56.120 --> 00:05:58.120]  好像一切都很好
[00:05:58.120 --> 00:06:04.120]  但是主知道他內心有一個很大的問題
[00:06:04.120 --> 00:06:06.120]  這個很大的問題是什麼呢
[00:06:06.120 --> 00:06:08.120]  其實也是他的限制
[00:06:08.120 --> 00:06:10.120]  他的限制是什麼
[00:06:10.120 --> 00:06:11.120]  有錢
[00:06:11.120 --> 00:06:13.120]  有錢也是限制
[00:06:13.120 --> 00:06:16.120]  那應該把錢都扔出來
[00:06:16.120 --> 00:06:17.120]  是不是
[00:06:17.120 --> 00:06:20.120]  那等一下我們收奉獻大家會做
[00:06:20.120 --> 00:06:21.120]  是不是
[00:06:21.120 --> 00:06:22.120]  OK
[00:06:22.120 --> 00:06:25.120]  但是其實主的意思不是這樣
[00:06:25.120 --> 00:06:26.120]  他的意思不是說
[00:06:26.120 --> 00:06:28.120]  你有錢是一個限制
[00:06:28.120 --> 00:06:31.120]  而是他的心在那個錢那裡
[00:06:31.120 --> 00:06:33.120]  如果大家記得
[00:06:33.120 --> 00:06:35.120]  早一陣子巨星來港
[00:06:35.120 --> 00:06:37.120]  他應該也是在講什麼
[00:06:37.120 --> 00:06:39.120]  在講耶穌的信息
[00:06:39.120 --> 00:06:41.120]  你們不能侍奉兩個主
[00:06:41.120 --> 00:06:43.120]  是不是
[00:06:43.120 --> 00:06:45.120]  不可以既侍奉馬門
[00:06:45.120 --> 00:06:47.120]  又侍奉我們的主
[00:06:47.120 --> 00:06:49.120]  這裡有一個意思
[00:06:49.120 --> 00:06:51.120]  耶穌知道他這個人
[00:06:51.120 --> 00:06:53.120]  這個官的錢很多
[00:06:53.120 --> 00:06:56.120]  所以就對他作出一個挑戰
[00:06:56.120 --> 00:06:58.120]  這個挑戰是什麼
[00:06:58.120 --> 00:07:00.120]  你這麼多錢
[00:07:00.120 --> 00:07:02.120]  你可不可以扔下你的錢
[00:07:02.120 --> 00:07:05.120]  並且使用這些錢
[00:07:05.120 --> 00:07:08.120]  去成為那些窮人的祝福
[00:07:08.120 --> 00:07:11.120]  其實是挑戰一個心
[00:07:11.120 --> 00:07:16.120]  可不可以不再侍奉這些錢財
[00:07:16.120 --> 00:07:21.120]  然後這個有錢的官的反應是什麼
[00:07:21.120 --> 00:07:24.120]  23節告訴我們
[00:07:24.120 --> 00:07:27.120]  當他聽到耶穌這樣講的時候
[00:07:27.120 --> 00:07:31.120]  他裡面的反應就是甚為優秀
[00:07:31.120 --> 00:07:33.120]  原因是什麼
[00:07:33.120 --> 00:07:37.120]  就是因為他很有錢
[00:07:37.120 --> 00:07:39.120]  其實這裡有一個意思
[00:07:39.120 --> 00:07:41.120]  不只是他很有錢他很優秀
[00:07:41.120 --> 00:07:44.120]  是因為他很著緊這些錢
[00:07:44.120 --> 00:07:46.120]  很重視這些錢
[00:07:46.120 --> 00:07:47.120]  重視到一個地步
[00:07:47.120 --> 00:07:49.120]  好像成為了他生命的主
[00:07:49.120 --> 00:07:51.120]  不可以放棄
[00:07:51.120 --> 00:07:53.120]  所以耶穌就挑戰他
[00:07:53.120 --> 00:07:55.120]  你可不可以放下這些東西
[00:07:55.120 --> 00:07:57.120]  來跟從耶穌
[00:07:57.120 --> 00:07:59.120]  所以靖姐妹
[00:07:59.120 --> 00:08:01.120]  你會見到一個情況
[00:08:01.120 --> 00:08:04.120]  當我們進到耶穌的面前
[00:08:04.120 --> 00:08:06.120]  我們經常說我們尋求主
[00:08:06.120 --> 00:08:07.120]  去到主的面前
[00:08:07.120 --> 00:08:09.120]  當主跟我們講話
[00:08:09.120 --> 00:08:11.120]  祂說一個訊息給我們聽
[00:08:11.120 --> 00:08:13.120]  祂挑戰我們的時候
[00:08:13.120 --> 00:08:15.120]  其實我們的反應是怎樣呢
[00:08:15.120 --> 00:08:16.120]  當我們遇見神
[00:08:16.120 --> 00:08:18.120]  在我們生命裡面的時候
[00:08:18.120 --> 00:08:19.120]  其實你有沒有察覺
[00:08:19.120 --> 00:08:22.120]  我們裡面的反應是怎樣的
[00:08:22.120 --> 00:08:24.120]  我們會不會都覺得
[00:08:24.120 --> 00:08:27.120]  如果主啊我要服侍你
[00:08:27.120 --> 00:08:30.120]  我要為你走上某一個位置
[00:08:30.120 --> 00:08:34.120]  我要去做你旨意的事
[00:08:34.120 --> 00:08:38.120]  我裡面會不會都有一些憂愁
[00:08:38.120 --> 00:08:41.120]  會不會都有一些難過
[00:08:41.120 --> 00:08:45.120]  一些艱難呢
[00:08:45.120 --> 00:08:48.120]  這個有錢的官
[00:08:48.120 --> 00:08:51.120]  他有沒有走呢
[00:08:51.120 --> 00:08:56.120]  這裡聖經說他沒有走
[00:08:56.120 --> 00:08:58.120]  然後二十四節
[00:08:58.120 --> 00:08:59.120]  耶穌就說
[00:08:59.120 --> 00:09:01.120]  耶穌看見他就說
[00:09:01.120 --> 00:09:03.120]  有錢的人進神的國
[00:09:03.120 --> 00:09:05.120]  是何等的難
[00:09:05.120 --> 00:09:06.120]  駱駝穿過針的眼
[00:09:06.120 --> 00:09:08.120]  給財主進神的國
[00:09:08.120 --> 00:09:09.120]  還容易呢
[00:09:09.120 --> 00:09:12.120]  這段聖經有很多解法
[00:09:12.120 --> 00:09:14.120]  但是其實怎樣解都好
[00:09:14.120 --> 00:09:16.120]  耶穌都是講一個事實
[00:09:16.120 --> 00:09:18.120]  就是那些自己覺得
[00:09:18.120 --> 00:09:21.120]  那些錢財很重要的那些人
[00:09:21.120 --> 00:09:23.120]  是很難能夠
[00:09:23.120 --> 00:09:25.120]  很真實進入天國裡面的
[00:09:25.120 --> 00:09:29.120]  那是不是有錢人就很難得救呢
[00:09:29.120 --> 00:09:32.120]  你有沒有見過那些很有錢的人
[00:09:32.120 --> 00:09:35.120]  又信耶穌又很愛主的
[00:09:35.120 --> 00:09:37.120]  有沒有啊
[00:09:37.120 --> 00:09:39.120]  都有的
[00:09:39.120 --> 00:09:41.120]  我最近親身見過一個
[00:09:41.120 --> 00:09:43.120]  真的親身見過一個
[00:09:43.120 --> 00:09:45.120]  我是這麼大個兒子
[00:09:45.120 --> 00:09:46.120]  活了幾十年人了
[00:09:46.120 --> 00:09:48.120]  第一次見那些超級富豪
[00:09:48.120 --> 00:09:50.120]  真的是超級富豪
[00:09:50.120 --> 00:09:52.120]  他的家族是
[00:09:52.120 --> 00:09:57.120]  香港十大的首富
[00:09:57.120 --> 00:10:01.120]  我那次去方舟
[00:10:01.120 --> 00:10:04.120]  完完所有聚會之後
[00:10:04.120 --> 00:10:05.120]  突然有人就call了
[00:10:05.120 --> 00:10:07.120]  喂,先不要走,鬼牧者
[00:10:07.120 --> 00:10:10.120]  我們一起要為一個人祈禱
[00:10:10.120 --> 00:10:12.120]  好啊好啊,那就祈禱吧
[00:10:12.120 --> 00:10:14.120]  然後來到就知道
[00:10:14.120 --> 00:10:16.120]  就是那個富豪
[00:10:16.120 --> 00:10:18.120]  就是那個富豪
[00:10:18.120 --> 00:10:22.120]  就開始說為什麼要搞生意
[00:10:22.120 --> 00:10:24.120]  搞這裡的生意
[00:10:24.120 --> 00:10:26.120]  原來就很想給多些人來
[00:10:26.120 --> 00:10:29.120]  可以在那裡用那個場地
[00:10:29.120 --> 00:10:31.120]  去認識信仰
[00:10:31.120 --> 00:10:33.120]  去能夠敬拜主
[00:10:33.120 --> 00:10:35.120]  我們就為他祈禱
[00:10:35.120 --> 00:10:37.120]  我們一開始就想他站在那裡
[00:10:37.120 --> 00:10:38.120]  我們就圍著他祈禱
[00:10:38.120 --> 00:10:40.120]  他一開始祈禱的時候
[00:10:40.120 --> 00:10:42.120]  就說,慢著,慢著,慢著
[00:10:42.120 --> 00:10:44.120]  然後他說,借一借
[00:10:44.120 --> 00:10:47.120]  就拍一聲就跪在地上
[00:10:47.120 --> 00:10:49.120]  我真的很想經歷祝福
[00:10:49.120 --> 00:10:53.120]  很想經歷神的同在
[00:10:53.120 --> 00:10:57.120]  我真的是第一次見到這麼有錢的人
[00:10:57.120 --> 00:10:59.120]  但我不是欣賞他很有錢
[00:10:59.120 --> 00:11:01.120]  有錢沒有所謂,是主給的
[00:11:01.120 --> 00:11:03.120]  但我欣賞的是這麼有錢的人
[00:11:03.120 --> 00:11:08.120]  他信主,並且他願意委身給主
[00:11:08.120 --> 00:11:10.120]  你們這個有錢的官
[00:11:10.120 --> 00:11:13.120]  他的反應是這樣的
[00:11:13.120 --> 00:11:14.120]  耶穌說是難的
[00:11:14.120 --> 00:11:16.120]  不過不是不可能
[00:11:16.120 --> 00:11:21.120]  如果人能夠回應神對他的感動
[00:11:21.120 --> 00:11:26.120]  神在他的生命裡所造成的奇妙的事
[00:11:26.120 --> 00:11:32.120]  人是可以承受神的祝福的
[00:11:32.120 --> 00:11:34.120]  然後彼得就說
[00:11:34.120 --> 00:11:36.120]  彼得是什麼身份?
[00:11:36.120 --> 00:11:40.120]  門徒嘛
[00:11:40.120 --> 00:11:42.120]  門徒是什麼人呢?
[00:11:44.120 --> 00:11:47.120]  門徒就是跟隨耶穌的人
[00:11:47.120 --> 00:11:50.120]  不過耶穌的門徒才是跟隨耶穌的人
[00:11:50.120 --> 00:11:53.120]  法理賽人也有門徒的
[00:11:53.120 --> 00:11:56.120]  彼得就是跟隨耶穌的
[00:11:56.120 --> 00:11:58.120]  還有彼得的性格是很特別的
[00:11:58.120 --> 00:12:02.120]  每次都好像門徒的代言人一樣
[00:12:02.120 --> 00:12:04.120]  可能他的性格比較衝動
[00:12:04.120 --> 00:12:06.120]  衝出來又說話
[00:12:06.120 --> 00:12:08.120]  跟耶穌說
[00:12:08.120 --> 00:12:12.120]  你看看我們已經扔下所有東西
[00:12:12.120 --> 00:12:14.120]  撇下就是放下
[00:12:14.120 --> 00:12:16.120]  所有的東西跟從你了
[00:12:16.120 --> 00:12:18.120]  然後他就沒說話了
[00:12:18.120 --> 00:12:20.120]  怎麼了?
[00:12:20.120 --> 00:12:24.120]  So call it?
[00:12:24.120 --> 00:12:28.120]  耶穌就回答他
[00:12:28.120 --> 00:12:31.120]  我實在告訴你們
[00:12:31.120 --> 00:12:34.120]  人為神的國
[00:12:34.120 --> 00:12:35.120]  撇下房屋
[00:12:35.120 --> 00:12:37.120]  妻子弟兄父母兒女
[00:12:37.120 --> 00:12:40.120]  沒有在今世不得白賠
[00:12:40.120 --> 00:12:43.120]  在來世不得永生
[00:12:43.120 --> 00:12:45.120]  這是耶穌的應許
[00:12:45.120 --> 00:12:46.120]  他在說什麼?
[00:12:46.120 --> 00:12:49.120]  就是如果我們屬主的人
[00:12:49.120 --> 00:12:51.120]  為神的國的緣故
[00:12:51.120 --> 00:12:53.120]  放下這些東西
[00:12:53.120 --> 00:12:54.120]  在今世
[00:12:54.120 --> 00:12:56.120]  他不是在說來世
[00:12:56.120 --> 00:12:58.120]  因為來世的東西全部都沒意思的
[00:12:58.120 --> 00:13:00.120]  在今世你就要得賞賜了
[00:13:00.120 --> 00:13:02.120]  而且這個賞賜是百倍的
[00:13:02.120 --> 00:13:06.120]  我這樣說不是叫你做生意
[00:13:06.120 --> 00:13:08.120]  做生意是什麼意思?
[00:13:08.120 --> 00:13:10.120]  我給你十元
[00:13:10.120 --> 00:13:12.120]  你又給我百倍
[00:13:12.120 --> 00:13:14.120]  一千元
[00:13:14.120 --> 00:13:16.120]  我給你十元你又給我一千元
[00:13:16.120 --> 00:13:18.120]  所以我就十一奉獻
[00:13:18.120 --> 00:13:21.120]  所以你又給我一百倍
[00:13:21.120 --> 00:13:23.120]  意思不是這樣
[00:13:23.120 --> 00:13:25.120]  不過這是什麼呢?
[00:13:25.120 --> 00:13:29.120]  這是我們的主對那些願意跟隨他
[00:13:29.120 --> 00:13:32.120]  願意因為見到神國的需要
[00:13:32.120 --> 00:13:34.120]  而放下自己
[00:13:34.120 --> 00:13:36.120]  生命裡面都很重要的那些人
[00:13:36.120 --> 00:13:39.120]  一個賜福的應許
[00:13:39.120 --> 00:13:41.120]  一個賜福的應許
[00:13:41.120 --> 00:13:43.120]  當然你會想
[00:13:43.120 --> 00:13:47.120]  放下妻子又給你一百倍
[00:13:47.120 --> 00:13:53.120]  你沒理由有一百個老婆
[00:13:53.120 --> 00:13:57.120]  你怎麼生都生不到一百個子女出來
[00:13:57.120 --> 00:14:01.120]  我想這裡是說一個整體
[00:14:01.120 --> 00:14:03.120]  你會見到
[00:14:03.120 --> 00:14:05.120]  你不要以為你失去
[00:14:05.120 --> 00:14:07.120]  你不要以為你為神國的緣故
[00:14:07.120 --> 00:14:09.120]  你失去很多東西
[00:14:09.120 --> 00:14:12.120]  其實是相反的
[00:14:12.120 --> 00:14:14.120]  上帝要來祝福你
[00:14:14.120 --> 00:14:18.120]  而且這個祝福是超乎你的想像
[00:14:18.120 --> 00:14:22.120]  我經常很喜歡說一個比喻是什麼呢?
[00:14:22.120 --> 00:14:24.120]  就是你來到神的面前
[00:14:24.120 --> 00:14:26.120]  祂感動你
[00:14:26.120 --> 00:14:30.120]  叫你將你生命裡面的東西呈現給祂
[00:14:30.120 --> 00:14:32.120]  如果你呈現給上帝的東西
[00:14:32.120 --> 00:14:35.120]  你雙手仍然是捉實的話
[00:14:35.120 --> 00:14:37.120]  你一是給不到祂
[00:14:37.120 --> 00:14:40.120]  二其實你是騰不開雙手
[00:14:40.120 --> 00:14:45.120]  上帝要給更大的祝福給你
[00:14:45.120 --> 00:14:47.120]  主的應許是說
[00:14:47.120 --> 00:14:51.120]  當你為神國擺上你所有的東西的時候
[00:14:51.120 --> 00:14:54.120]  祂的祝福是豐富到不得了的
[00:14:54.120 --> 00:14:58.120]  來到你的生命裡面
[00:14:58.120 --> 00:15:00.120]  這個有錢的官
[00:15:00.120 --> 00:15:03.120]  他開始是很渴望見神
[00:15:03.120 --> 00:15:05.120]  很渴望見到耶穌
[00:15:05.120 --> 00:15:06.120]  他見到耶穌
[00:15:06.120 --> 00:15:08.120]  他有一個很重要的問題去問耶穌
[00:15:08.120 --> 00:15:10.120]  然後他得到答案了
[00:15:10.120 --> 00:15:13.120]  不過得到答案之後
[00:15:13.120 --> 00:15:17.120]  原來他的財富
[00:15:17.120 --> 00:15:19.120]  他所穿著的東西
[00:15:19.120 --> 00:15:24.120]  令他沒辦法去捉實神給他的祝福
[00:15:24.120 --> 00:15:26.120]  聖經這裡沒有交代
[00:15:26.120 --> 00:15:28.120]  最後他怎樣決定
[00:15:28.120 --> 00:15:31.120]  極有可能他掙扎了一大輪之後
[00:15:31.120 --> 00:15:34.120]  主,你說得這麼好,好吧
[00:15:34.120 --> 00:15:37.120]  我就放下我的財富
[00:15:37.120 --> 00:15:38.120]  跟隨你
[00:15:38.120 --> 00:15:40.120]  這是一個美好的結果
[00:15:40.120 --> 00:15:43.120]  但也有可能是什麼
[00:15:43.120 --> 00:15:45.120]  在聖經的另一些地方
[00:15:45.120 --> 00:15:47.120]  有一個相類似的記載
[00:15:47.120 --> 00:15:48.120]  這個記載講什麼呢
[00:15:48.120 --> 00:15:51.120]  那個少年的官最後是怎麼樣
[00:15:51.120 --> 00:15:57.120]  悠悠愁愁地走了
[00:15:57.120 --> 00:15:59.120]  可以有不同的結局
[00:15:59.120 --> 00:16:00.120]  弟兄姊妹
[00:16:00.120 --> 00:16:04.120]  今天如果神來到你的生命裡面
[00:16:04.120 --> 00:16:05.120]  去感動你
[00:16:05.120 --> 00:16:07.120]  又或者你去尋求神的時候
[00:16:07.120 --> 00:16:09.120]  你去問主
[00:16:09.120 --> 00:16:12.120]  我的生命來到這個日子
[00:16:12.120 --> 00:16:16.120]  我可以怎樣為你奔跑
[00:16:16.120 --> 00:16:19.120]  為你的神覺我可以做什麼
[00:16:19.120 --> 00:16:21.120]  如果神告訴你的時候
[00:16:21.120 --> 00:16:23.120]  你知不知道你也要選擇
[00:16:23.120 --> 00:16:25.120]  你也要選擇
[00:16:25.120 --> 00:16:26.120]  而你的選擇是什麼呢
[00:16:26.120 --> 00:16:29.120]  將會決定我的結果
[00:16:29.120 --> 00:16:33.120]  我想和大家看看第二個人
[00:16:33.120 --> 00:16:34.120]  薩戈
[00:16:34.120 --> 00:16:36.120]  薩戈同樣是一個很有錢的人
[00:16:36.120 --> 00:16:37.120]  為什麼他有錢呢
[00:16:37.120 --> 00:16:39.120]  因為他是稅利長
[00:16:39.120 --> 00:16:41.120]  這個稅利長不是稅利這麼簡單
[00:16:41.120 --> 00:16:43.120]  是稅利的長
[00:16:43.120 --> 00:16:48.120]  他手下應該有很多稅利幫他做事
[00:16:48.120 --> 00:16:50.120]  那個時代的稅利
[00:16:50.120 --> 00:16:52.120]  不是今天的稅務局
[00:16:52.120 --> 00:16:56.120]  那個時候的稅利是幫羅馬政府收稅
[00:16:56.120 --> 00:16:58.120]  而且收稅的過程裡
[00:16:58.120 --> 00:17:01.120]  就會考立很多名目去收多些稅
[00:17:01.120 --> 00:17:03.120]  會壓榨一些人
[00:17:03.120 --> 00:17:05.120]  因為有權
[00:17:05.120 --> 00:17:08.120]  可以出很多術去收多些錢
[00:17:08.120 --> 00:17:10.120]  所以基本上
[00:17:10.120 --> 00:17:12.120]  他很有錢
[00:17:12.120 --> 00:17:13.120]  很有錢
[00:17:13.120 --> 00:17:16.120]  好像做生意有很多人幫他收錢
[00:17:16.120 --> 00:17:20.120]  所以薩戈是一個有錢人
[00:17:20.120 --> 00:17:22.120]  不過他除了有錢人之外
[00:17:22.120 --> 00:17:24.120]  他還有一個特徵
[00:17:24.120 --> 00:17:26.120]  就是非常矮
[00:17:26.120 --> 00:17:28.120]  究竟有多矮呢
[00:17:28.120 --> 00:17:30.120]  其實聖經沒有說
[00:17:30.120 --> 00:17:32.120]  不過他的矮的程度
[00:17:32.120 --> 00:17:34.120]  是有形容的
[00:17:34.120 --> 00:17:36.120]  當人多圍著耶穌的時候
[00:17:36.120 --> 00:17:38.120]  他怎樣呢
[00:17:38.120 --> 00:17:40.120]  他看不到耶穌
[00:17:40.120 --> 00:17:45.120]  那你想像一下他的高度是多高
