
[00:00:00.000 --> 00:00:04.000]  各位姐妹平安,今日我哋睇呢個好熟嘅名
[00:01:36.000 --> 00:01:39.000]  從此非利士人就被制伏」
[00:01:39.000 --> 00:01:40.000]  留意啦
[00:01:40.000 --> 00:01:41.000]  好少見到咁樣㗎
[00:01:41.000 --> 00:01:46.000]  「就不敢再入以色列嘅境內」
[00:01:46.000 --> 00:01:48.000]  撒慕爾作事司嘅時候
[00:01:48.000 --> 00:01:51.000]  耶和華嘅手係攻擊非利士人
[00:01:51.000 --> 00:01:54.000]  「非利士人所取以色列嘅誠邑
[00:01:54.000 --> 00:01:58.000]  從以格倫到迦特都歸以色列人了」
[00:01:58.000 --> 00:01:59.000]  點點點呢
[00:01:59.000 --> 00:02:00.000]  即係話呢節太長啦
[00:02:00.000 --> 00:02:01.000]  所以下半節
[00:02:01.000 --> 00:02:03.000]  「屬這些城嘅四景」
[00:02:03.000 --> 00:02:06.000]  即係嗰啲城同埋城嘅四景
[00:02:06.000 --> 00:02:09.000]  城呢一個城通常呢係佢哋住嘅地方
[00:02:09.000 --> 00:02:14.000]  四景呢就係近住個城嘅出面嗰啲叫郊區
[00:02:14.000 --> 00:02:17.000]  咁其實呢全部多數都係田嚟嘅
[00:02:17.000 --> 00:02:19.000]  佢哋就日頭就出城去耕田
[00:02:19.000 --> 00:02:20.000]  夜晚返去
[00:02:20.000 --> 00:02:23.000]  多數四景呢係指田地或者果園啦
[00:02:23.000 --> 00:02:27.000]  「以色列人也從非利士人手下收回
[00:02:27.000 --> 00:02:31.000]  乃是以色列人與阿摩利人亦都和好」
[00:02:31.000 --> 00:02:34.000]  呢個就係我今日要講「以便以謝」嘅內容
[00:02:34.000 --> 00:02:36.000]  跟住我哋睇下啲經文先
[00:02:36.000 --> 00:02:43.000]  「以色列人由米斯巴出來追趕非利士人」
[00:02:43.000 --> 00:02:45.000]  非利士人去米斯巴攻擊佢哋
[00:02:45.000 --> 00:02:47.000]  點知神大發雷聲
[00:02:47.000 --> 00:02:49.000]  佢哋就同撒慕爾講
[00:02:49.000 --> 00:02:53.000]  撒慕爾請你不斷地為我哋求神
[00:02:53.000 --> 00:02:54.000]  求神幫助我哋
[00:02:54.000 --> 00:02:56.000]  五華淵窩
[00:02:56.000 --> 00:02:59.000]  佢哋又認罪悔改禁食禱告
[00:02:59.000 --> 00:03:04.000]  於是撒慕爾就獻上一隻吃奶的羊羔
[00:03:04.000 --> 00:03:05.000]  做飯仔嘛
[00:03:05.000 --> 00:03:06.000]  大家記得
[00:03:06.000 --> 00:03:07.000]  神就說月亮
[00:03:07.000 --> 00:03:09.000]  於是就出嚟攻擊非利士人
[00:03:09.000 --> 00:03:10.000]  「行去」
[00:03:10.000 --> 00:03:15.000]  非利士人就被以色列人擊殺好多
[00:03:15.000 --> 00:03:16.000]  「走啦」
[00:03:16.000 --> 00:03:21.000]  於是一路追到伯甲嘅下邊
[00:03:21.000 --> 00:03:23.000]  我呢就冇做過地圖
[00:03:23.000 --> 00:03:24.000]  表示喺邊度啦
[00:03:24.000 --> 00:03:26.000]  伯甲其實呢就
[00:03:26.000 --> 00:03:28.000]  我諗得聖經喺呢度出過啫
[00:03:28.000 --> 00:03:30.000]  不過你見到呢
[00:03:30.000 --> 00:03:32.000]  我哋而家嘅中文和日本嘅版本
[00:03:32.000 --> 00:03:35.000]  喺呢個伯中間有一點㗎喎嗰個字
[00:03:35.000 --> 00:03:38.000]  咁其實呢即係話呢度係兩個名嚟嘅
[00:03:38.000 --> 00:03:41.000]  兩個字夾成一個名
[00:03:41.000 --> 00:03:42.000]  伯呢
[00:03:42.000 --> 00:03:43.000]  Beth
[00:03:43.000 --> 00:03:45.000]  Beth呢就係家咁解嘅
[00:03:45.000 --> 00:03:47.000]  Beth係家
[00:03:47.000 --> 00:03:53.000]  咁呢就佢哋係將呢一個名詞行先嘅
[00:03:53.000 --> 00:03:56.000]  咁呢就然後甲呢
[00:03:56.000 --> 00:03:57.000]  Ka
[00:03:57.000 --> 00:03:58.000]  Ka
[00:03:58.000 --> 00:04:00.000]  咁呢就Ka
[00:04:00.000 --> 00:04:01.000]  Ka
[00:04:01.000 --> 00:04:03.000]  Ka呢係羊呀
[00:04:03.000 --> 00:04:05.000]  Ka係羊
[00:04:05.000 --> 00:04:08.000]  咁變咗呢伯甲就係羊之家咁解啦
[00:04:08.000 --> 00:04:09.000]  咁就羊
[00:04:09.000 --> 00:04:10.000]  羊喺後面
[00:04:10.000 --> 00:04:11.000]  家喺前面
[00:04:11.000 --> 00:04:13.000]  或者家呢可能係屋都得嘅
[00:04:13.000 --> 00:04:15.000]  屋或者家
[00:04:15.000 --> 00:04:16.000]  然後呢就羊
[00:04:16.000 --> 00:04:19.000]  咁呢就係先講咗嗰個名詞
[00:04:19.000 --> 00:04:20.000]  然後是乜嘢呀
[00:04:20.000 --> 00:04:22.000]  我羊的咁樣
[00:04:22.000 --> 00:04:25.000]  咁呢就個形容詞呢喺後面嘅
[00:04:25.000 --> 00:04:26.000]  就直追到呢個地方
[00:04:26.000 --> 00:04:29.000]  其實伯甲呢係得好少地方已經出嘅
[00:04:29.000 --> 00:04:30.000]  好少
[00:04:30.000 --> 00:04:31.000]  即係次數嘅
[00:04:31.000 --> 00:04:32.000]  好啦
[00:04:32.000 --> 00:04:38.000]  三寶二將一塊石頭立喺米斯巴和善的中間
[00:04:38.000 --> 00:04:39.000]  咁米斯巴呢
[00:04:39.000 --> 00:04:44.000]  我講咗上一次講咗呢就係呢個呢個守望嘅地方
[00:04:44.000 --> 00:04:45.000]  或者守望台
[00:04:45.000 --> 00:04:47.000]  或者叫瞭望塔
[00:04:47.000 --> 00:04:49.000]  瞭望嘅地方咁解啦
[00:04:49.000 --> 00:04:52.000]  咁善呢就係峭壁呀
[00:04:52.000 --> 00:04:54.000]  善呢就係峭壁
[00:04:54.000 --> 00:04:57.000]  平地都有峭壁嘅咩
[00:04:57.000 --> 00:04:58.000]  有㗎
[00:04:58.000 --> 00:05:02.000]  可能呢一塊岩石高啲好直咁咪峭壁啦
[00:05:02.000 --> 00:05:05.000]  咁喺度中間善呢就好少出現㗎啦都係
[00:05:05.000 --> 00:05:07.000]  咁佢就嗰塊石頭呢
[00:05:07.000 --> 00:05:10.000]  就三寶二叫佢做
[00:05:10.000 --> 00:05:11.000]  以便以藉
[00:05:11.000 --> 00:05:13.000]  以便以藉呢
[00:05:13.000 --> 00:05:15.000]  以便以藉
[00:05:15.000 --> 00:05:16.000]  但係呢
[00:05:16.000 --> 00:05:19.000]  就係如果個希伯來文呢係五個音㗎喎
[00:05:19.000 --> 00:05:20.000]  係呢
[00:05:20.000 --> 00:05:21.000]  Eben
[00:05:21.000 --> 00:05:22.000]  Eben
[00:05:22.000 --> 00:05:23.000]  咁呢兩個音呢
[00:05:23.000 --> 00:05:24.000]  Eben
[00:05:24.000 --> 00:05:25.000]  Haessa
[00:05:25.000 --> 00:05:26.000]  Haessa
[00:05:26.000 --> 00:05:27.000]  Eben Haessa
[00:05:27.000 --> 00:05:28.000]  咁呢就以便以藉
[00:05:28.000 --> 00:05:32.000]  其實呢係受幫助嘅石頭
[00:05:32.000 --> 00:05:33.000]  咁解
[00:05:33.000 --> 00:05:34.000]  咁呢其實呢
[00:05:34.000 --> 00:05:35.000]  石
[00:05:35.000 --> 00:05:40.000]  石然後被幫助呢個呢就上次講過係嗰個文法嚟㗎嘛
[00:05:40.000 --> 00:05:45.000]  佢哋先講個名詞再講個形容詞㗎
[00:05:45.000 --> 00:05:46.000]  石
[00:05:46.000 --> 00:05:50.000]  那塊石呢塊石呢係紀念我哋曾經喺呢度受幫助
[00:05:50.000 --> 00:05:52.000]  不過由於
[00:05:52.000 --> 00:05:54.000]  三寶二嘅記載
[00:05:54.000 --> 00:05:55.000]  係
[00:05:55.000 --> 00:05:56.000]  大家知道
[00:05:56.000 --> 00:05:57.000]  三寶二記
[00:05:57.000 --> 00:05:58.000]  三寶二寫㗎嘛
[00:05:58.000 --> 00:06:01.000]  咁呢不過佢記載呢就係話加咗啲句喎
[00:06:01.000 --> 00:06:05.000]  就係道如今耶和華都幫助我哋
[00:06:05.000 --> 00:06:11.000]  所以呢好得好啲我見到好多教會呢係寫以便以藉咁話呢個牌呢個牆
[00:06:11.000 --> 00:06:13.000]  下面呢有解釋
[00:06:13.000 --> 00:06:15.000]  咁唔明㗎嘛
[00:06:15.000 --> 00:06:17.000]  咁事呢就下面引用咗呢句啦
[00:06:17.000 --> 00:06:22.000]  就係七章十二節道如今耶和華都幫助我哋
[00:06:22.000 --> 00:06:25.000]  咁呢於是呢好多信徒就以為
[00:06:25.000 --> 00:06:30.000]  以便以藉嘅解釋就係道如今耶和華都幫助我哋其實呢就唔係
[00:06:30.000 --> 00:06:36.000]  以便以藉呢其實係受幫助的紀念石咁解嘅
[00:06:36.000 --> 00:06:41.000]  受助之石即係受幫助的紀念石我哋用呢塊石
[00:06:41.000 --> 00:06:45.000]  嚟到紀念我哋曾經受幫助咁所以呢塊叫受幫助的石
[00:06:45.000 --> 00:06:47.000]  咁呢就係呢個意思啦
[00:06:47.000 --> 00:06:49.000]  不過呢一句呢就反而
[00:06:49.000 --> 00:06:51.000]  好受用喎
[00:06:51.000 --> 00:06:53.000]  道如今耶和華都幫助我哋
[00:06:53.000 --> 00:06:55.000]  唉行咗咁多路
[00:06:55.000 --> 00:06:57.000]  一步一腳印嚟到呢度
[00:06:57.000 --> 00:07:00.000]  唉好在都係神幫助我哋
[00:07:00.000 --> 00:07:04.000]  咁其實寫以便以藉嘅教會呢我都識好幾個
[00:07:04.000 --> 00:07:06.000]  其中一個呢
[00:07:06.000 --> 00:07:10.000]  講返佢哋教會歷史呀佢哋教會嘅堂慶呀
[00:07:10.000 --> 00:07:13.000]  睇落去呢就係嘩真係一步一腳印
[00:07:13.000 --> 00:07:16.000]  好艱難咁行過嚟直到今日
[00:07:16.000 --> 00:07:18.000]  有間幾好嘅教堂
[00:07:18.000 --> 00:07:22.000]  仲喺旺角區仲有一間幼稚園一齊
[00:07:22.000 --> 00:07:24.000]  嘩都幾好
[00:07:24.000 --> 00:07:27.000]  咁一回望呢唉呀真係唔簡單
[00:07:27.000 --> 00:07:28.000]  就係咁樣嘅喎
[00:07:28.000 --> 00:07:30.000]  咁就睇到呢一度
[00:07:30.000 --> 00:07:32.000]  咁於是佢以便以藉
[00:07:32.000 --> 00:07:33.000]  下面呢句呢就好受用啦
[00:07:33.000 --> 00:07:36.000]  道如今耶和華都幫助我
[00:07:36.000 --> 00:07:38.000]  每次見到呢個名就記起
[00:07:38.000 --> 00:07:39.000]  唔怕嘅
[00:07:39.000 --> 00:07:40.000]  深呼吸一口氣
[00:07:40.000 --> 00:07:43.000]  神係繼續幫助我哋直到而家
[00:07:43.000 --> 00:07:46.000]  即係繼續落去都會幫助咁解啦喎
[00:07:46.000 --> 00:07:49.000]  咁因此呢如果你覺得好艱難嘅時候
[00:07:49.000 --> 00:07:52.000]  你就記住以便以藉呢個名
[00:07:52.000 --> 00:07:54.000]  神係幫助我哋嘅
[00:07:54.000 --> 00:07:55.000]  咁其實個意思係
[00:07:55.000 --> 00:07:57.000]  用一塊石去紀念我哋
[00:07:57.000 --> 00:07:59.000]  曾經受耶和華啲幫助
[00:07:59.000 --> 00:08:01.000]  不過咁就記得啦
[00:08:01.000 --> 00:08:02.000]  耶和華到如今
[00:08:02.000 --> 00:08:04.000]  道如今都幫助我哋
[00:08:04.000 --> 00:08:07.000]  咁你知道其實呢塊石係冇道如今㗎喎
[00:08:07.000 --> 00:08:09.000]  不過呢都好呀
[00:08:09.000 --> 00:08:12.000]  都可以呢有一個好嘅屬靈意義嘅
[00:08:12.000 --> 00:08:14.000]  從此第二點啦
[00:08:14.000 --> 00:08:17.000]  非利士人被制伏㗎啦
[00:08:17.000 --> 00:08:18.000]  真係未聽過
[00:08:18.000 --> 00:08:20.000]  真係未聽過
[00:08:20.000 --> 00:08:22.000]  非利士人好強呀
[00:08:22.000 --> 00:08:24.000]  被制伏
[00:08:24.000 --> 00:08:26.000]  我唔知道大家有冇留意到
[00:08:26.000 --> 00:08:28.000]  士斯記有一個特點
[00:08:28.000 --> 00:08:29.000]  好多人都冇講㗎
[00:08:29.000 --> 00:08:31.000]  士斯記呢就係你知道
[00:08:31.000 --> 00:08:34.000]  佢哋行耶和華眼中看為惡的事
[00:08:34.000 --> 00:08:35.000]  就係咩呢
[00:08:35.000 --> 00:08:37.000]  就係神最憎嗰件嘢
[00:08:37.000 --> 00:08:39.000]  除我之外不可以有別的神
[00:08:39.000 --> 00:08:41.000]  過咗去拜當地嘅諸巴力
[00:08:41.000 --> 00:08:44.000]  唔同嘅城裏面就拜唔同嘅巴力
[00:08:44.000 --> 00:08:45.000]  即係主咁解
[00:08:45.000 --> 00:08:46.000]  好嬲神好唔鍾意
[00:08:46.000 --> 00:08:48.000]  於是呢
[00:08:48.000 --> 00:08:50.000]  嬲得耐呢神就會用一啲外族
[00:08:50.000 --> 00:08:52.000]  來攻擊佢
[00:08:52.000 --> 00:08:54.000]  咁咪於是呢就又
[00:08:54.000 --> 00:08:56.000]  神啦對唔住呀錯啦
[00:08:56.000 --> 00:08:58.000]  咁然後講下呢神就好呀我憐憫
[00:08:58.000 --> 00:09:00.000]  於是又搵一個人出嚟做士斯
[00:09:00.000 --> 00:09:02.000]  不過打退外敵
[00:09:02.000 --> 00:09:04.000]  咁然後安靜一陣平安一陣
[00:09:04.000 --> 00:09:06.000]  然後呢又嚟拜個
[00:09:06.000 --> 00:09:08.000]  於是又有外敵入侵
[00:09:08.000 --> 00:09:11.000]  不停地咁樣嘅循環
[00:09:11.000 --> 00:09:13.000]  不過呢個循環有個特點
[00:09:13.000 --> 00:09:16.000]  就係越嚟越難
[00:09:16.000 --> 00:09:18.000]  越嚟越外敵
[00:09:18.000 --> 00:09:20.000]  越嚟越犀利
[00:09:20.000 --> 00:09:22.000]  被外敵統治
[00:09:22.000 --> 00:09:24.000]  外族統治嘅時間越嚟越長
[00:09:24.000 --> 00:09:26.000]  同埋個外族呢係
[00:09:26.000 --> 00:09:28.000]  越嚟越強嘅
[00:09:28.000 --> 00:09:30.000]  咁你見到去到最尾
[00:09:30.000 --> 00:09:32.000]  士斯記嗰個
[00:09:32.000 --> 00:09:34.000]  士斯記最尾嘅士斯就係參宣啦
[00:09:34.000 --> 00:09:38.000]  米殿嘅時候已經
[00:09:38.000 --> 00:09:40.000]  好犀利㗎啦米殿族
[00:09:40.000 --> 00:09:42.000]  去到最尾參宣即係基殿嘅時候啦
[00:09:42.000 --> 00:09:44.000]  去到最尾參宣嘅時候
[00:09:44.000 --> 00:09:46.000]  係菲利士族
[00:09:46.000 --> 00:09:48.000]  嘩!而且
[00:09:48.000 --> 00:09:50.000]  菲利士喺嗰陣時已經
[00:09:50.000 --> 00:09:52.000]  統治了或者騷擾了
[00:09:52.000 --> 00:09:54.000]  壓制了
[00:09:54.000 --> 00:09:56.000]  以色列四十年呀
[00:09:56.000 --> 00:09:58.000]  犀唔犀利呀咁強呀
[00:09:58.000 --> 00:10:00.000]  咁呢就好慘呀
[00:10:00.000 --> 00:10:02.000]  咁呢士斯記咁樣
[00:10:02.000 --> 00:10:04.000]  循環循環越嚟越深
[00:10:04.000 --> 00:10:06.000]  越嚟越深越嚟越大
[00:10:06.000 --> 00:10:08.000]  菲利士人喺呢個時候
[00:10:08.000 --> 00:10:10.000]  薩姆爾記
[00:10:10.000 --> 00:10:12.000]  接續住士斯記
[00:10:12.000 --> 00:10:14.000]  薩姆爾就上帝幫佢哋
[00:10:14.000 --> 00:10:16.000]  搞掂咗呢件事係因為乜嘢呀
[00:10:16.000 --> 00:10:18.000]  係佢哋唔再
[00:10:18.000 --> 00:10:20.000]  拜嗰啲朱巴尼亞斯
[00:10:20.000 --> 00:10:22.000]  塔綠啦
[00:10:22.000 --> 00:10:24.000]  幫佢哋呢係制服咗
[00:10:24.000 --> 00:10:26.000]  菲利士咁強嘅敵人呀
[00:10:26.000 --> 00:10:28.000]  唔敢再
[00:10:28.000 --> 00:10:30.000]  入佢哋嘅境內
[00:10:30.000 --> 00:10:32.000]  就係喺薩姆爾記
[00:10:32.000 --> 00:10:34.000]  做士斯嘅時候
[00:10:34.000 --> 00:10:36.000]  咁所以
[00:10:36.000 --> 00:10:38.000]  最後一個士斯係邊個呀
[00:10:38.000 --> 00:10:40.000]  好多人話係薩姆爾嘅
[00:10:40.000 --> 00:10:42.000]  但係其實再讀聖經
[00:10:42.000 --> 00:10:44.000]  落去呢唔係應該係薩姆爾嘅兩個仔
[00:10:44.000 --> 00:10:46.000]  咁薩姆爾做士斯嘅時候
[00:10:46.000 --> 00:10:48.000]  耶和華係攻擊
[00:10:48.000 --> 00:10:50.000]  菲利士人嘅
[00:10:50.000 --> 00:10:52.000]  你會見到呢有好多時候
[00:10:52.000 --> 00:10:54.000]  神都係搵一個領袖
[00:10:54.000 --> 00:10:56.000]  好用呢個領袖
[00:10:56.000 --> 00:10:58.000]  然後呢透過佢嘅手
[00:10:58.000 --> 00:11:00.000]  去做啲嘢
[00:11:00.000 --> 00:11:02.000]  咁你見到呢度講得好明白
[00:11:02.000 --> 00:11:04.000]  薩姆爾做士斯耶和華嘅手
[00:11:04.000 --> 00:11:06.000]  就攻擊菲利士
[00:11:06.000 --> 00:11:08.000]  咁如果唔係薩姆爾
[00:11:08.000 --> 00:11:10.000]  咁可能神嘅手
[00:11:10.000 --> 00:11:12.000]  又唔係咁喎會唔會呢都有可能
[00:11:12.000 --> 00:11:14.000]  其實一個
[00:11:14.000 --> 00:11:16.000]  敬虔嘅領袖帶領住嘅
[00:11:16.000 --> 00:11:18.000]  百姓係
[00:11:18.000 --> 00:11:20.000]  特別多下秘術去
[00:11:20.000 --> 00:11:22.000]  圓納嘅
[00:11:22.000 --> 00:11:24.000]  菲利士人攞咗伊斯利人嘅城邑呢
[00:11:24.000 --> 00:11:26.000]  由以甲倫直到加特
[00:11:26.000 --> 00:11:28.000]  都歸伊斯利人啦
[00:11:28.000 --> 00:11:30.000]  攞返嗰啲地方
[00:11:30.000 --> 00:11:32.000]  同埋連四景都攞返
[00:11:32.000 --> 00:11:34.000]  咁伊斯利人
[00:11:34.000 --> 00:11:36.000]  同菲利士人收返
[00:11:36.000 --> 00:11:38.000]  即係近期第一次聽
[00:11:38.000 --> 00:11:40.000]  近數百年第一次聽
[00:11:40.000 --> 00:11:42.000]  咁樣收返
[00:11:42.000 --> 00:11:44.000]  菲利士人嘅地
[00:11:44.000 --> 00:11:46.000]  好啦咁那時
[00:11:46.000 --> 00:11:48.000]  伊斯利人與阿摩利人
[00:11:48.000 --> 00:11:50.000]  和好添呢一句呢
[00:11:50.000 --> 00:11:52.000]  無情情加咗落去
[00:11:52.000 --> 00:11:54.000]  咁可能係嘅就佢哋嘅外交發展
[00:11:54.000 --> 00:11:56.000]  係除咗呢打勝菲利士人呢
[00:11:56.000 --> 00:11:58.000]  仲有就係
[00:11:58.000 --> 00:12:00.000]  當你
[00:12:00.000 --> 00:12:02.000]  同神
[00:12:02.000 --> 00:12:04.000]  交往好返神祝福
[00:12:04.000 --> 00:12:06.000]  嘩皇城返之後呢
[00:12:06.000 --> 00:12:08.000]  好返之後呢
[00:12:08.000 --> 00:12:10.000]  嘩周圍啲人呢
[00:12:10.000 --> 00:12:12.000]  係會同你做朋友㗎喎
[00:12:12.000 --> 00:12:14.000]  因為你強咗吖嘛
[00:12:14.000 --> 00:12:16.000]  神又喺當中幫手吖嘛
[00:12:16.000 --> 00:12:18.000]  你就會見到咁樣㗎啦
[00:12:18.000 --> 00:12:20.000]  咁呢伊斯利人亦都有一個
[00:12:20.000 --> 00:12:22.000]  比較更好嘅
[00:12:22.000 --> 00:12:24.000]  唔係軍事關係
[00:12:24.000 --> 00:12:26.000]  爭戰嘅關係
[00:12:26.000 --> 00:12:28.000]  而係同阿摩利人
[00:12:28.000 --> 00:12:30.000]  其中有一族敵對嘅人呢
[00:12:30.000 --> 00:12:32.000]  都重新和好
[00:12:32.000 --> 00:12:34.000]  人都打贏喎
[00:12:34.000 --> 00:12:36.000]  大家咪同你做朋友囉
[00:12:36.000 --> 00:12:38.000]  咁呢都係神嘅祝福嚟㗎喎
[00:12:38.000 --> 00:12:40.000]  咁見到呢神真係祝福伊斯利人
[00:12:40.000 --> 00:12:42.000]  而祝福伊斯利人呢
[00:12:42.000 --> 00:12:44.000]  係因為有一樣嘢
[00:12:44.000 --> 00:12:46.000]  就係因為薩姆爾
[00:12:46.000 --> 00:12:48.000]  而薩姆爾最大嘅貢獻係乜嘢呢
[00:12:48.000 --> 00:12:50.000]  係帶領到伊斯利人
[00:12:50.000 --> 00:12:52.000]  重新歸向耶和華
[00:12:52.000 --> 00:12:54.000]  咁呢一點呢係非常之好嘅
[00:12:54.000 --> 00:12:56.000]  咁而
[00:12:56.000 --> 00:12:58.000]  約櫃
[00:12:58.000 --> 00:13:00.000]  再伏線啲早啲就係
[00:13:00.000 --> 00:13:02.000]  被搶走
[00:13:02.000 --> 00:13:04.000]  被菲利士搶走然後返出嚟之後呢
[00:13:04.000 --> 00:13:06.000]  就擺咗喺
[00:13:06.000 --> 00:13:08.000]  基列耶林二十年
[00:13:08.000 --> 00:13:10.000]  特別派人守住
[00:13:10.000 --> 00:13:12.000]  嘩啲人開始敬天
[00:13:12.000 --> 00:13:14.000]  起上嚟係咁樣慢慢轉變嘅
[00:13:14.000 --> 00:13:16.000]  然後到薩姆爾呢
[00:13:16.000 --> 00:13:18.000]  佢帶得好好呀
[00:13:18.000 --> 00:13:20.000]  咁呢就伊斯利人就歸向耶和華
[00:13:20.000 --> 00:13:22.000]  神就祝福佢哋啦我哋祈禱
[00:13:22.000 --> 00:13:24.000]  多謝主
[00:13:24.000 --> 00:13:26.000]  將以便以正
[00:13:26.000 --> 00:13:28.000]  呢四個字畀我哋
[00:13:28.000 --> 00:13:30.000]  我哋見到嘅你係
[00:13:30.000 --> 00:13:32.000]  真係同嗰啲敬畏你嘅人同在
[00:13:32.000 --> 00:13:34.000]  今次特別喺舊約呢
[00:13:34.000 --> 00:13:36.000]  我哋見到當然好多時候
[00:13:36.000 --> 00:13:38.000]  二人會受苦
[00:13:38.000 --> 00:13:40.000]  敬畏你嘅人好多時
[00:13:40.000 --> 00:13:42.000]  都會係遭遇甚至
[00:13:42.000 --> 00:13:44.000]  種族上嘅困難
[00:13:44.000 --> 00:13:46.000]  不過
[00:13:46.000 --> 00:13:48.000]  喺呢件事我哋見到神係好
[00:13:48.000 --> 00:13:50.000]  明顯出嚟為
[00:13:50.000 --> 00:13:52.000]  佢哋爭戰為佢哋
[00:13:52.000 --> 00:13:54.000]  管理周圍嘅
[00:13:54.000 --> 00:13:56.000]  百姓大家
[00:13:56.000 --> 00:13:58.000]  係歸順咗以色列
[00:13:58.000 --> 00:14:00.000]  有個好嘅關係
[00:14:00.000 --> 00:14:02.000]  主我哋見到嘅係有一個好好嘅
[00:14:02.000 --> 00:14:04.000]  領袖有一個敬虔嘅
[00:14:04.000 --> 00:14:06.000]  領袖係帶領人歸到
[00:14:06.000 --> 00:14:08.000]  主面前嘅
[00:14:08.000 --> 00:14:10.000]  咁嘅領袖呀實在好好呀
[00:14:10.000 --> 00:14:12.000]  多謝主
[00:14:12.000 --> 00:14:14.000]  祝福咗薩姆爾呢個人
[00:14:14.000 --> 00:14:16.000]  主我哋多謝你
[00:14:16.000 --> 00:14:18.000]  畀我哋喺呢度當中有所
[00:14:18.000 --> 00:14:20.000]  學習學習嘅係
[00:14:20.000 --> 00:14:22.000]  你從來都冇
[00:14:22.000 --> 00:14:24.000]  叫嗰啲
[00:14:24.000 --> 00:14:26.000]  歸向你嘅人係失望
[00:14:26.000 --> 00:14:28.000]  終然有時肉身會受苦
[00:14:28.000 --> 00:14:30.000]  不過你嘅恩典
[00:14:30.000 --> 00:14:32.000]  係會臨到幫助
[00:14:32.000 --> 00:14:34.000]  我哋更多信靠你高舉力
[00:14:34.000 --> 00:14:36.000]  誰聽祈禱奉
[00:14:36.000 --> 00:14:38.000]  耶穌明求阿門
[00:14:38.000 --> 00:14:40.000]  好大家要記得呢
[00:14:40.000 --> 00:14:42.000]  到如今耶和華都
[00:14:42.000 --> 00:14:44.000]  幫助我哋以便
[00:14:44.000 --> 00:14:46.000]  借一塊受助嘅石咁呢
[00:14:46.000 --> 00:14:48.000]  我唔知道大家喺人生
[00:14:48.000 --> 00:14:50.000]  困境裏面經歷咗之後會唔會
[00:14:50.000 --> 00:14:52.000]  自己搵一樣嘢
[00:14:52.000 --> 00:14:54.000]  好似
[00:14:54.000 --> 00:14:56.000]  一塊石咁樣立起
[00:14:56.000 --> 00:14:58.000]  叫自己可以記得係神
[00:14:58.000 --> 00:15:00.000]  幫助我度過嘅
[00:15:00.000 --> 00:15:02.000]  主祝福大家
