
[00:00:00.000 --> 00:00:03.960]  我們再一次來祈禱領受神的話語
[00:02:52.600 --> 00:02:54.020]  要有撕碎約翰呢?
[00:02:54.020 --> 00:02:59.480]  可不可以說耶穌一來的時候
[00:02:59.480 --> 00:03:03.040]  人們馬上看到耶穌很厲害
[00:03:03.040 --> 00:03:04.880]  去接受祂就行了
[00:03:04.880 --> 00:03:06.720]  為什麼要有撕碎約翰呢?
[00:03:06.720 --> 00:03:08.140]  撕碎約翰是耶穌的表哥
[00:03:08.140 --> 00:03:09.080]  上次也講過了
[00:03:09.080 --> 00:03:10.700]  撒加利亞的兒子
[00:03:10.700 --> 00:03:14.900]  撒加利亞的老婆耶莎伯
[00:03:14.900 --> 00:03:15.900]  和瑪利亞
[00:03:15.900 --> 00:03:16.900]  就是耶穌的母親
[00:03:16.900 --> 00:03:20.980]  兩個胎兒互相和應
[00:03:20.980 --> 00:03:23.140]  我不知道是用腳踢還是用手打
[00:03:23.140 --> 00:03:24.480]  肚子要靠著肚子
[00:03:24.480 --> 00:03:27.080]  就是有一種關聯在這裡
[00:03:27.080 --> 00:03:32.900]  為什麼要有撕碎約翰去修籍主的路呢?
[00:03:32.900 --> 00:03:35.800]  在講這裡之前
[00:03:35.800 --> 00:03:37.700]  給大家看看
[00:03:37.700 --> 00:03:41.060]  這個就是其中一個例子
[00:03:41.060 --> 00:03:42.480]  我想到修籍主的路
[00:03:42.480 --> 00:03:43.180]  就是
[00:03:43.180 --> 00:03:45.920]  這裡是North Connex
[00:03:45.920 --> 00:03:47.920]  大家有沒有開車經過
[00:03:47.920 --> 00:03:49.620]  開了不久而已
[00:03:49.620 --> 00:03:51.860]  也挺漂亮的
[00:03:51.860 --> 00:03:53.460]  大家自己看吧
[00:03:53.460 --> 00:03:55.220]  大概在那裡到那裡
[00:03:55.220 --> 00:03:56.980]  太小了,看不到
[00:03:56.980 --> 00:03:58.680]  就是在Panic Hill附近
[00:03:58.680 --> 00:03:59.580]  這樣子
[00:03:59.580 --> 00:04:01.740]  花了很多錢
[00:04:01.740 --> 00:04:07.060]  做了還不能夠逾時完成
[00:04:07.060 --> 00:04:09.060]  這裡是澳洲風格
[00:04:09.060 --> 00:04:11.800]  看到我特地拍的那個
[00:04:11.800 --> 00:04:13.100]  我看到他的視頻
[00:04:13.100 --> 00:04:14.600]  他的視頻介紹
[00:04:14.600 --> 00:04:17.280]  怎麼去修理這條路
[00:04:17.280 --> 00:04:19.720]  是相當困難的
[00:04:19.720 --> 00:04:21.720]  尤其是這裡
[00:04:21.720 --> 00:04:23.700]  就是這個
[00:04:23.700 --> 00:04:26.620]  這個轉咀的車很特別的
[00:04:26.620 --> 00:04:28.340]  前面的轉咀轉著轉著
[00:04:28.340 --> 00:04:29.480]  就可以將泥
[00:04:29.480 --> 00:04:30.780]  運到車的後面
[00:04:30.780 --> 00:04:32.980]  後面有一輛車接著再運上去
[00:04:32.980 --> 00:04:34.720]  再高一點
[00:04:34.720 --> 00:04:35.720]  很複雜的
[00:04:35.720 --> 00:04:37.840]  其實我相信這些
[00:04:37.840 --> 00:04:40.340]  如果大家做工程的
[00:04:40.340 --> 00:04:44.280]  我們也有很多做工程的兄弟姐妹
[00:04:44.280 --> 00:04:46.580]  你會很了解
[00:04:46.580 --> 00:04:50.720]  又要怎麼量度裡面的泥土
[00:04:50.720 --> 00:04:52.520]  行不行去修理
[00:04:52.520 --> 00:04:53.660]  我看完那段視頻
[00:04:53.660 --> 00:04:57.900]  原來是修了頂和上面的關聯一條條
[00:04:57.900 --> 00:05:01.120]  然後再去建造其他的東西
[00:05:01.120 --> 00:05:02.400]  搞很久
[00:05:02.400 --> 00:05:04.260]  這條路才可以通達
[00:05:04.260 --> 00:05:05.860]  才可以直的
[00:05:05.860 --> 00:05:08.140]  就是說
[00:05:08.140 --> 00:05:10.260]  在這個圓圈
[00:05:10.260 --> 00:05:12.380]  其實在這一點和這一點
[00:05:12.380 --> 00:05:14.460]  他能不能去到的?能去到
[00:05:14.460 --> 00:05:17.820]  但是如果有一條更快的路
[00:05:17.820 --> 00:05:19.780]  就是要修直一條路
[00:05:19.780 --> 00:05:22.260]  那就更加暢通了
[00:05:22.260 --> 00:05:24.120]  更加容易去到
[00:05:24.120 --> 00:05:25.720]  更加快去到
[00:05:25.720 --> 00:05:28.240]  但是要修直這些路
[00:05:28.240 --> 00:05:30.020]  無論是這條隧道
[00:05:30.020 --> 00:05:31.820]  或者你們可以看到
[00:05:31.820 --> 00:05:33.600]  所有的這些工程
[00:05:33.600 --> 00:05:36.940]  其實是要相當的開懇
[00:05:36.940 --> 00:05:37.900]  所以
[00:05:37.900 --> 00:05:39.940]  我當然不是說這條路
[00:05:39.940 --> 00:05:41.060]  你會看到
[00:05:41.060 --> 00:05:46.460]  在這個故事裡面
[00:05:46.460 --> 00:05:48.700]  這裡有一點
[00:05:48.700 --> 00:05:49.860]  給大家看到
[00:05:49.860 --> 00:05:51.860]  約翰去抗夜
[00:05:51.860 --> 00:05:54.540]  但是抗夜不是沙漠那些
[00:05:54.540 --> 00:05:57.060]  是這些岩石
[00:05:57.060 --> 00:05:59.580]  高高低低的山
[00:05:59.580 --> 00:06:07.040]  這裡有一些耶穌傳那類的影片去描述
[00:06:07.040 --> 00:06:11.580]  施洗約翰如何在抗夜
[00:06:11.580 --> 00:06:14.020]  來港渡
[00:06:14.020 --> 00:06:15.640]  呼召人們
[00:06:15.640 --> 00:06:20.420]  然後人們就一個個來受洗了
[00:06:20.420 --> 00:06:21.780]  所以呢
[00:06:21.780 --> 00:06:23.780]  這個修直主的路
[00:06:23.780 --> 00:06:25.860]  當然他的背景就是
[00:06:25.860 --> 00:06:26.900]  哇
[00:06:26.900 --> 00:06:28.300]  山那麼多
[00:06:28.300 --> 00:06:29.540]  就是一個感覺
[00:06:29.540 --> 00:06:32.060]  當然不是真的開山
[00:06:32.060 --> 00:06:33.000]  而是說
[00:06:33.000 --> 00:06:35.420]  他引用以賽亞書的
[00:06:35.420 --> 00:06:39.040]  四十章第三到第五節
[00:06:39.040 --> 00:06:41.840]  去講這件事情
[00:06:41.840 --> 00:06:43.000]  就是說
[00:06:43.000 --> 00:06:47.420]  其實是修直一個人心的道路
[00:06:47.420 --> 00:06:50.020]  其中有一個釋經家去講
[00:06:50.020 --> 00:06:53.800]  就是說修直一般的道路
[00:06:53.800 --> 00:06:54.920]  難不難呢?
[00:06:54.920 --> 00:06:55.820]  其實也很難的
[00:06:55.820 --> 00:06:57.220]  很多工序的
[00:06:57.220 --> 00:06:58.420]  不過也是做事而已
[00:06:58.420 --> 00:07:00.180]  也有現代的科技
[00:07:00.180 --> 00:07:02.180]  可以做得很好
[00:07:02.180 --> 00:07:02.720]  當然
[00:07:02.720 --> 00:07:05.160]  當時有條條大道通羅馬
[00:07:05.160 --> 00:07:08.120]  去建立一個道路
[00:07:08.120 --> 00:07:11.440]  技術已經開始越來越好了
[00:07:11.440 --> 00:07:12.540]  到了現代
[00:07:12.540 --> 00:07:14.040]  仍然有很多困難
[00:07:14.040 --> 00:07:15.340]  你偶爾也會發覺
[00:07:15.340 --> 00:07:18.020]  挖挖掘掘會有些問題
[00:07:18.020 --> 00:07:19.520]  但是你說
[00:07:19.520 --> 00:07:21.760]  去修直一條路
[00:07:21.760 --> 00:07:24.360]  還是說修直人心的道路難呢?
[00:07:24.360 --> 00:07:27.140]  什麼叫做修直人心的道路呢?
[00:07:27.140 --> 00:07:29.320]  其實我們有很多事情
[00:07:29.320 --> 00:07:32.800]  去阻礙我們得到神的救恩
[00:07:32.800 --> 00:07:34.240]  或者去到神那裡
[00:07:34.240 --> 00:07:37.320]  如果要作為一個施洗日漢的工作
[00:07:37.320 --> 00:07:41.000]  為什麼耶穌之前要有施洗日漢呢?
[00:07:41.000 --> 00:07:42.680]  他就要開懇更多
[00:07:42.680 --> 00:07:43.640]  我再講
[00:07:43.640 --> 00:07:44.620]  耶穌一來
[00:07:44.620 --> 00:07:46.180]  這個假設
[00:07:46.180 --> 00:07:47.020]  可以這麼說
[00:07:47.020 --> 00:07:50.160]  耶穌一來就去傳道
[00:07:50.160 --> 00:07:51.040]  行不行呢?
[00:07:51.040 --> 00:07:51.840]  行
[00:07:51.840 --> 00:07:53.400]  但是耶穌一來
[00:07:53.400 --> 00:07:55.660]  他沒有之前的先鋒
[00:07:55.660 --> 00:07:59.080]  相信會有很多事情還沒開懇的時候
[00:07:59.080 --> 00:08:00.480]  人心還沒準備好
[00:08:00.480 --> 00:08:01.400]  所以
[00:08:01.400 --> 00:08:03.760]  一會兒我們再了解施洗日漢
[00:08:03.760 --> 00:08:06.000]  你會發覺他所做的事情
[00:08:06.000 --> 00:08:07.800]  真的開懇了人心
[00:08:07.800 --> 00:08:09.260]  預備了人心
[00:08:09.260 --> 00:08:11.240]  來接受耶穌
[00:08:11.240 --> 00:08:12.240]  當然了
[00:08:12.240 --> 00:08:15.740]  他做的事情也跟耶穌有一個關聯
[00:08:15.740 --> 00:08:17.400]  所以第二部分
[00:08:17.400 --> 00:08:18.660]  我分兩個部分
[00:08:18.660 --> 00:08:19.660]  第一個部分就是說
[00:08:19.660 --> 00:08:21.580]  約翰的洗禮是一個怎樣的洗禮
[00:08:21.580 --> 00:08:23.400]  透過這個洗禮
[00:08:23.400 --> 00:08:26.760]  呼籲人們去做一個悔改的洗禮
[00:08:26.760 --> 00:08:29.440]  來表達開懇人心的工作
[00:08:29.440 --> 00:08:32.320]  另一方面就是約翰自己的生命
[00:08:32.320 --> 00:08:34.000]  那個表現
[00:08:34.000 --> 00:08:36.000]  讓人們看到
[00:08:36.000 --> 00:08:37.880]  原來耶穌基督的生命
[00:08:37.880 --> 00:08:40.300]  也是跟他有一個關聯的
[00:08:40.300 --> 00:08:42.540]  當人們看到耶穌基督
[00:08:42.540 --> 00:08:43.200]  哦
[00:08:43.200 --> 00:08:45.480]  就是約翰的生命的延續
[00:08:45.480 --> 00:08:48.580]  以致人們去接受耶穌
[00:08:48.580 --> 00:08:51.260]  我們逐一說吧
[00:08:51.260 --> 00:08:56.300]  約翰的洗禮總體來講有一個特色
[00:08:56.300 --> 00:09:00.080]  是一個人心需要的時代
[00:09:00.080 --> 00:09:03.680]  去出現的一個洗禮
[00:09:03.680 --> 00:09:08.620]  那你說人心有什麼需要呢?
[00:09:08.620 --> 00:09:09.620]  其實呢
[00:09:09.620 --> 00:09:11.260]  這裡呢
[00:09:11.260 --> 00:09:13.760]  如果你看回經文
[00:09:13.760 --> 00:09:16.060]  《老教福音》第一段
[00:09:16.060 --> 00:09:18.320]  其實它是很豐富的資料
[00:09:18.320 --> 00:09:20.180]  請回到經文
[00:09:20.180 --> 00:09:22.880]  你會看到很複雜的
[00:09:22.880 --> 00:09:25.120]  我也不會期望在這裡講
[00:09:25.120 --> 00:09:26.160]  因為時間不夠
[00:09:26.160 --> 00:09:27.360]  會很詳細
[00:09:27.360 --> 00:09:29.760]  你會發覺全部是歷史的東西
[00:09:29.760 --> 00:09:33.500]  凱撒、提比劉在位十五年
[00:09:33.500 --> 00:09:35.080]  本迪比拉多作巡撫
[00:09:35.080 --> 00:09:37.460]  然後又做分封王
[00:09:37.460 --> 00:09:39.480]  其實講清楚了
[00:09:39.480 --> 00:09:43.260]  凱撒就是整個羅馬帝國的王
[00:09:43.260 --> 00:09:45.380]  接著在猶太地方
[00:09:45.380 --> 00:09:47.480]  本迪比拉多就是釘耶穌的那個
[00:09:47.480 --> 00:09:49.820]  做巡撫
[00:09:49.820 --> 00:09:53.300]  另外在那個省加利利
[00:09:53.300 --> 00:09:55.440]  就有分封王希律
[00:09:55.440 --> 00:09:58.520]  接著又有另外一個地方
[00:09:58.520 --> 00:10:00.400]  做分封王有幾個的
[00:10:00.400 --> 00:10:03.620]  就是整個猶太地方有幾個省
[00:10:03.620 --> 00:10:04.600]  類似是這樣
[00:10:04.600 --> 00:10:05.640]  下一節
[00:10:05.640 --> 00:10:06.900]  下一節
[00:10:06.900 --> 00:10:08.960]  也是這樣
[00:10:08.960 --> 00:10:11.760]  就是有一個這樣的描述
[00:10:11.760 --> 00:10:13.360]  那個時代呢
[00:10:13.360 --> 00:10:14.560]  你說混不混亂呢?
[00:10:14.560 --> 00:10:16.360]  表面是太平的
[00:10:16.360 --> 00:10:18.660]  我不詳細講那些了
[00:10:18.660 --> 00:10:21.440]  因為那些王的一定是講講睡覺的
[00:10:21.440 --> 00:10:22.260]  但是呢
[00:10:22.260 --> 00:10:24.020]  你記不記得這兩個人
[00:10:24.020 --> 00:10:25.920]  他特別提
[00:10:25.920 --> 00:10:29.300]  阿拿和戈亞發作大祭司
[00:10:29.300 --> 00:10:30.320]  這兩個人呢
[00:10:30.320 --> 00:10:34.140]  在耶穌釘十字架那段階段有沒有出現過呢?
[00:10:34.140 --> 00:10:34.800]  有
[00:10:34.800 --> 00:10:36.080]  怎麼樣呢?
[00:10:36.080 --> 00:10:38.480]  就是耶穌被人抓了去
[00:10:38.480 --> 00:10:40.280]  要去這兩個人那裡
[00:10:40.280 --> 00:10:42.320]  去審訊
[00:10:42.320 --> 00:10:46.140]  所以耶穌在釘十字架之前那一晚
[00:10:46.140 --> 00:10:47.720]  是有六次的審訊的
[00:10:47.720 --> 00:10:48.860]  其中有兩次
[00:10:48.860 --> 00:10:51.620]  一個去阿拿一個去戈亞發
[00:10:51.620 --> 00:10:52.760]  簡單來講
[00:10:52.760 --> 00:10:53.780]  原來阿拿呢
[00:10:53.780 --> 00:10:55.780]  為什麼要提這個大祭司呢?
[00:10:55.780 --> 00:10:57.440]  你會發覺
[00:10:57.440 --> 00:10:58.940]  立刻看一件事
[00:10:58.940 --> 00:11:00.660]  施洗約翰呢
[00:11:00.660 --> 00:11:02.260]  是誰的兒子呢?
[00:11:02.260 --> 00:11:03.340]  撒加尼亞嘛
[00:11:03.340 --> 00:11:05.440]  撒加尼亞記不記得是誰來的?
[00:11:05.440 --> 00:11:07.560]  他是一個祭司的家庭
[00:11:07.560 --> 00:11:09.120]  其實他又想
[00:11:09.120 --> 00:11:12.140]  來講施洗約翰是一個祭司的背景
[00:11:12.140 --> 00:11:13.640]  家庭的背景
[00:11:13.640 --> 00:11:16.120]  但是那時候那些祭司是怎麼樣的呢?
[00:11:16.120 --> 00:11:18.060]  其實他想講是很腐敗的
[00:11:18.060 --> 00:11:18.660]  為什麼呢?
[00:11:18.660 --> 00:11:20.460]  就這樣看,看不到很腐敗
[00:11:20.460 --> 00:11:22.640]  但是這兩個就是蛇鼠一窩
[00:11:22.640 --> 00:11:23.760]  因為其實
[00:11:23.760 --> 00:11:26.520]  那時候那些祭司不只是搞宗教的
[00:11:26.520 --> 00:11:28.520]  他搞宗教就有實權
[00:11:28.520 --> 00:11:31.240]  因為羅馬就要懷柔嘛
[00:11:31.240 --> 00:11:33.660]  就要用那些人去管理宗教
[00:11:33.660 --> 00:11:35.480]  那時候不是建了一個很大的聖殿嗎?
[00:11:35.480 --> 00:11:37.160]  所以他們有很多權的
[00:11:37.160 --> 00:11:40.040]  而這兩個是什麼關係呢?
[00:11:40.040 --> 00:11:41.840]  戈亞發呢
[00:11:41.840 --> 00:11:45.380]  就是阿拿的女婿
[00:11:45.380 --> 00:11:47.160]  就是阿拿有四個女兒
[00:11:47.160 --> 00:11:48.960]  其實阿拿退了位
[00:11:48.960 --> 00:11:51.160]  他是大祭司,他退了位了
[00:11:51.400 --> 00:11:54.480]  但是他四個女兒裡面有一個女婿
[00:11:54.480 --> 00:11:55.460]  戈亞發
[00:11:55.460 --> 00:11:57.000]  就接續做大祭司了
[00:11:57.000 --> 00:11:58.500]  你想到什麼呢?
[00:11:58.500 --> 00:12:00.380]  就是自己玩完,你明白嗎?
[00:12:00.380 --> 00:12:04.920]  其實背後阿拿仍然是掌管著整個局的
[00:12:04.920 --> 00:12:06.580]  總之你會看到
[00:12:06.580 --> 00:12:07.980]  是那些權鬥
[00:12:07.980 --> 00:12:08.620]  那
[00:12:08.620 --> 00:12:09.600]  去到
[00:12:09.600 --> 00:12:12.980]  我們再下一點
[00:12:12.980 --> 00:12:14.380]  嗯
[00:12:14.380 --> 00:12:19.600]  約翰特別講到有些人是這樣的
[00:12:19.600 --> 00:12:20.780]  他說
[00:12:20.780 --> 00:12:22.720]  你們呢
[00:12:22.720 --> 00:12:25.480]  就是他對那些跟他去受洗的人
[00:12:25.480 --> 00:12:26.360]  他就說
[00:12:26.360 --> 00:12:28.280]  讀者種類
[00:12:28.280 --> 00:12:30.400]  但是他特別講一件事
[00:12:30.400 --> 00:12:31.680]  就是那些人的心態了
[00:12:31.680 --> 00:12:32.680]  第八節
[00:12:32.680 --> 00:12:35.040]  有阿伯拉罕為我們的祖宗
[00:12:35.040 --> 00:12:36.920]  其實這些猶太人
[00:12:36.920 --> 00:12:39.340]  還有那些大祭司
[00:12:39.340 --> 00:12:40.600]  一堆人
[00:12:40.600 --> 00:12:41.920]  他們覺得
[00:12:41.920 --> 00:12:43.760]  在這個宗教的環境
[00:12:43.760 --> 00:12:44.680]  哇
[00:12:44.680 --> 00:12:47.000]  希律又幫我們建了一個聖殿
[00:12:47.000 --> 00:12:47.780]  建了幾十年了
[00:12:47.780 --> 00:12:49.160]  一個很漂亮的聖殿
[00:12:49.400 --> 00:12:51.560]  他們很滿意
[00:12:51.560 --> 00:12:52.800]  我覺得OK
[00:12:52.800 --> 00:12:54.840]  很開心
[00:12:54.840 --> 00:12:55.960]  就是
[00:12:55.960 --> 00:12:58.600]  我們又是猶太人的選民
[00:12:58.600 --> 00:12:59.440]  我們呢
[00:12:59.440 --> 00:13:00.420]  有這個身份
[00:13:00.420 --> 00:13:01.440]  就什麼都可以了
[00:13:01.440 --> 00:13:03.040]  所以約翰特別說
[00:13:03.040 --> 00:13:06.320]  你們不要以為你有這個背景就可以了
[00:13:06.320 --> 00:13:10.120]  整個宗教好像很興旺
[00:13:10.120 --> 00:13:11.200]  但是
[00:13:11.200 --> 00:13:13.240]  其實環境是很 corrupt(腐蝕)的
[00:13:13.240 --> 00:13:13.740]  就是
[00:13:13.740 --> 00:13:15.360]  有很多買賣
[00:13:15.360 --> 00:13:16.920]  再講一次
[00:13:16.920 --> 00:13:18.280]  因為我曾經講過
[00:13:18.280 --> 00:13:19.560]  在聖殿的時候
[00:13:19.560 --> 00:13:21.880]  你不要以為他就這麼拜神
[00:13:21.880 --> 00:13:24.080]  他有什麼金葡萄
[00:13:24.080 --> 00:13:25.600]  在聖殿裡面
[00:13:25.600 --> 00:13:26.360]  就是說
[00:13:26.360 --> 00:13:27.560]  耶穌也罵過
[00:13:27.560 --> 00:13:29.080]  你給多少錢呢?
[00:13:29.080 --> 00:13:30.680]  你放一個金葡萄在這裡
[00:13:30.680 --> 00:13:32.560]  又多一點祝福等等
[00:13:32.560 --> 00:13:33.600]  其實根本就
[00:13:33.600 --> 00:13:35.880]  就好像我們中國人
[00:13:35.880 --> 00:13:38.480]  或者有一些拜神的行為
[00:13:38.480 --> 00:13:39.800]  給多一點錢
[00:13:39.800 --> 00:13:41.320]  有祝福
[00:13:41.320 --> 00:13:41.960]  或者
[00:13:41.960 --> 00:13:44.440]  譬如說年初二
[00:13:44.440 --> 00:13:45.880]  在車公那裡拜神
[00:13:45.880 --> 00:13:48.000]  就希望得到多一點祝福
[00:13:48.000 --> 00:13:49.120]  一樣
[00:13:49.120 --> 00:13:50.560]  環境是很差的
[00:13:50.560 --> 00:13:51.760]  為什麼呢?
[00:13:51.760 --> 00:13:52.560]  剛才我講過了
[00:13:52.560 --> 00:13:55.200]  回到那個 slide(圖)那裡
[00:13:55.200 --> 00:13:57.040]  人心的需要
[00:13:57.040 --> 00:13:59.160]  其實很多不安
[00:13:59.160 --> 00:14:02.160]  如果再講多一點背景
[00:14:02.160 --> 00:14:03.640]  一點點就是說
[00:14:03.640 --> 00:14:06.640]  那時候又有革命黨
[00:14:06.640 --> 00:14:07.760]  什麼人都有的
[00:14:07.760 --> 00:14:08.800]  那些人
[00:14:08.800 --> 00:14:10.960]  其實為什麼他會問
[00:14:10.960 --> 00:14:13.080]  約翰你是不是尼塞亞呢?
[00:14:13.080 --> 00:14:15.680]  他心裡面的尼塞亞有很多種
[00:14:15.680 --> 00:14:17.640]  有些可能是革命的
[00:14:17.640 --> 00:14:19.400]  有些可能就是
[00:14:19.400 --> 00:14:23.440]  復興以色列的宗教
[00:14:23.440 --> 00:14:26.000]  有些就是社會去改善
[00:14:26.000 --> 00:14:28.600]  人的心在這個
[00:14:28.600 --> 00:14:32.640]  當時不是說是一個很亂的世界
[00:14:32.640 --> 00:14:34.360]  但是在羅馬世界
[00:14:34.360 --> 00:14:37.280]  正在影響殖民地的情況
[00:14:37.280 --> 00:14:39.160]  也有很多問題
[00:14:39.160 --> 00:14:40.440]  其實那些人
[00:14:40.440 --> 00:14:44.880]  是很想得到一個出路
[00:14:44.880 --> 00:14:45.920]  所以
[00:14:45.920 --> 00:14:48.160]  總體來講約翰的洗禮
[00:14:48.160 --> 00:14:50.560]  人心是很需要的
[00:14:50.560 --> 00:14:53.280]  而約翰的洗禮
[00:14:53.280 --> 00:14:55.320]  你可以說是一個顛覆傳統的洗禮
[00:14:55.320 --> 00:14:57.320]  剛才講了這麼多背景
[00:14:57.320 --> 00:14:58.680]  一般來講
[00:14:58.680 --> 00:15:00.360]  猶太人都會洗禮的
[00:15:00.360 --> 00:15:03.040]  他要成為一個猶太人
[00:15:03.040 --> 00:15:04.280]  其實他本身是猶太人
[00:15:04.280 --> 00:15:06.000]  但是有成人禮
[00:15:06.000 --> 00:15:06.960]  曾經也講過
[00:15:06.960 --> 00:15:10.440]  如果有人要歸化猶太人
[00:15:10.440 --> 00:15:12.760]  他也要做一個洗禮
[00:15:12.760 --> 00:15:15.160]  洗禮就變成了入教的儀式
[00:15:15.160 --> 00:15:16.080]  在哪裡進行?
[00:15:16.080 --> 00:15:16.640]  在聖殿
[00:15:16.640 --> 00:15:17.760]  在耶路撒冷
[00:15:17.760 --> 00:15:19.520]  在宗教場所
[00:15:19.520 --> 00:15:21.720]  你想想
[00:15:21.720 --> 00:15:25.680]  施洗約翰去哪裡洗禮?
[00:15:25.680 --> 00:15:31.040]  他先去哪裡傳道?
[00:15:31.040 --> 00:15:32.240]  你是不是傻的?
[00:15:32.240 --> 00:15:33.200]  去抗業
[00:15:33.200 --> 00:15:34.040]  你明白嗎?
[00:15:34.040 --> 00:15:35.240]  剛才你看到他抗野
[00:15:35.240 --> 00:15:35.920]  所以
[00:15:35.920 --> 00:15:37.440]  人們在想
[00:15:37.440 --> 00:15:38.640]  很奇怪
[00:15:38.640 --> 00:15:40.560]  去抗野沒什麼人
[00:15:40.560 --> 00:15:43.320]  當然你看清了聖經就說他先去抗野
[00:15:43.320 --> 00:15:44.800]  接著他就去約旦河
[00:15:44.800 --> 00:15:47.120]  其實約旦河某一部分
[00:15:47.120 --> 00:15:47.960]  很長的
[00:15:47.960 --> 00:15:50.440]  是在抗野旁邊
[00:15:50.440 --> 00:15:54.600]  但是你去的地方就不是傳統的聖殿
[00:15:54.600 --> 00:15:56.440]  應該是來教會的
[00:15:56.440 --> 00:15:57.320]  譬如你叫人去悔改
[00:15:57.320 --> 00:15:58.520]  是不是來教會傳福音?
[00:15:58.520 --> 00:16:00.280]  搞報道會
[00:16:00.280 --> 00:16:02.920]  你會不會去到
[00:16:02.920 --> 00:16:03.560]  我不懂得說
[00:16:03.560 --> 00:16:05.400]  這裡的地方不太熟悉
[00:16:05.400 --> 00:16:06.560]  去到海灘邊
[00:16:06.560 --> 00:16:07.640]  也有可能的
[00:16:07.640 --> 00:16:08.840]  OK
[00:16:08.840 --> 00:16:10.640]  去那些地方
[00:16:10.640 --> 00:16:12.280]  還有他的洗禮
