
[00:00:00.000 --> 00:00:02.000]  各位網友午安
[00:03:24.160 --> 00:03:26.160]  這些我們一路賴以為
[00:03:26.160 --> 00:03:31.160]  在生活裡面的優勢、力量、好處、幫助
[00:03:31.160 --> 00:03:32.160]  在我們生活裡面
[00:03:32.160 --> 00:03:38.160]  這些對我們實質上又充滿了正面的有意義的事情
[00:03:38.160 --> 00:03:43.160]  令我們人生充滿了憧憬與快樂
[00:03:43.160 --> 00:03:46.160]  有盼望的能力
[00:03:46.160 --> 00:03:48.160]  突然間傳道者說
[00:03:48.160 --> 00:03:52.160]  未必
[00:03:52.160 --> 00:03:55.160]  令我們一直樂觀
[00:03:55.160 --> 00:03:58.160]  甚至以為是相信堅持的東西
[00:03:58.160 --> 00:04:02.160]  打了一個很大的折扣
[00:04:02.160 --> 00:04:05.160]  傳道者在這裡提出一個很重要的訊息
[00:04:05.160 --> 00:04:07.160]  甚至乎你在想的時候
[00:04:07.160 --> 00:04:11.160]  可能你開始有一種很沮喪的感覺
[00:04:11.160 --> 00:04:12.160]  他告訴你
[00:04:12.160 --> 00:04:14.160]  就算你擁有一切這種能力
[00:04:14.160 --> 00:04:16.160]  你的生活都不一定開心
[00:04:16.160 --> 00:04:20.160]  你的生活都不一定如意
[00:04:20.160 --> 00:04:21.160]  或者可能你都說
[00:04:21.160 --> 00:04:23.160]  這些東西聽了很多次了
[00:04:23.160 --> 00:04:24.160]  牧師
[00:04:24.160 --> 00:04:26.160]  不是信耶穌的人都知道
[00:04:26.160 --> 00:04:27.160]  不會事事如意
[00:04:27.160 --> 00:04:28.160]  淡淡如次
[00:04:28.160 --> 00:04:31.160]  是人都知道的東西
[00:04:31.160 --> 00:04:33.160]  不過你想深一層
[00:04:33.160 --> 00:04:36.160]  你有沒有認真去想這個現實呢
[00:04:36.160 --> 00:04:38.160]  有沒有細心考慮過
[00:04:38.160 --> 00:04:41.160]  當中傳道者要我們去想
[00:04:41.160 --> 00:04:44.160]  這個不一定贏的現實
[00:04:44.160 --> 00:04:45.160]  因為我們經常說
[00:04:45.160 --> 00:04:47.160]  我知道不一定贏
[00:04:47.160 --> 00:04:49.160]  不過也不一定輸
[00:04:49.160 --> 00:04:51.160]  總有機會
[00:04:51.160 --> 00:04:54.160]  不過如果我們沿著傳道書
[00:04:54.160 --> 00:04:56.160]  一直去看這個現實的時候
[00:04:56.160 --> 00:04:59.160]  傳道者不是說一些你和我都知道的
[00:04:59.160 --> 00:05:01.160]  所謂大道理
[00:05:01.160 --> 00:05:05.160]  他更深一層去問我們一個很重要的問題
[00:05:05.160 --> 00:05:09.160]  在面對這個得失
[00:05:09.160 --> 00:05:10.160]  成敗
[00:05:10.160 --> 00:05:13.160]  我們不能夠掌握的現實裡面
[00:05:13.160 --> 00:05:18.160]  我們面對著一個什麼的現實是重要
[00:05:18.160 --> 00:05:20.160]  傳道書在這裡強調一件事
[00:05:20.160 --> 00:05:23.160]  是呀你不一定會輸
[00:05:23.160 --> 00:05:25.160]  不過你一定會死
[00:05:25.160 --> 00:05:28.160]  死亡在這個傳道書裡面
[00:05:28.160 --> 00:05:30.160]  一直用作為一個主題
[00:05:30.160 --> 00:05:33.160]  成為我們的所謂生活裡面的威脅
[00:05:33.160 --> 00:05:35.160]  甚至乎這個威脅
[00:05:35.160 --> 00:05:37.160]  什麼時候來你不知道
[00:05:37.160 --> 00:05:39.160]  這個是傳道書裡面第九章
[00:05:39.160 --> 00:05:41.160]  裡面重要的一個主題
[00:05:41.160 --> 00:05:43.160]  死亡成為我們的威脅
[00:05:43.160 --> 00:05:49.160]  死亡帶來我們很多不安
[00:05:49.160 --> 00:05:52.160]  死亡甚至乎
[00:05:52.160 --> 00:05:53.160]  令到我們發覺
[00:05:53.160 --> 00:05:56.160]  我們陷入一個無能為力
[00:05:56.160 --> 00:06:00.160]  無能無力改變的現實當中
[00:06:00.160 --> 00:06:05.160]  傳道者用死亡來斷定了人生的終局
[00:06:05.160 --> 00:06:08.160]  在死亡面前一切都沒有意思
[00:06:08.160 --> 00:06:10.160]  甚至乎
[00:06:10.160 --> 00:06:11.160]  智慧
[00:06:11.160 --> 00:06:13.160]  我們一直以為我們懂事
[00:06:13.160 --> 00:06:14.160]  我們能夠掌握
[00:06:14.160 --> 00:06:15.160]  我們看透人生
[00:06:15.160 --> 00:06:16.160]  我們就沒事
[00:06:16.160 --> 00:06:18.160]  我們可以能夠從容面對
[00:06:18.160 --> 00:06:19.160]  不是
[00:06:19.160 --> 00:06:21.160]  傳道書的作者告訴我們
[00:06:21.160 --> 00:06:25.160]  其實連智慧在這個充滿了變幻不定的現實裡面
[00:06:25.160 --> 00:06:27.160]  都無能為力
[00:06:27.160 --> 00:06:28.160]  在這個段落裡面
[00:06:28.160 --> 00:06:35.160]  傳道者將死亡成為對人的威脅
[00:06:35.160 --> 00:06:42.160]  令到我們在他面前顯得無能為力
[00:06:42.160 --> 00:06:43.160]  甚至乎
[00:06:43.160 --> 00:06:46.160]  我們也看到人生裡面的現實
[00:06:46.160 --> 00:06:47.160]  我們很嘗試
[00:06:47.160 --> 00:06:52.160]  期望用自己的能力改變現實
[00:06:52.160 --> 00:06:54.160]  我們嘗試用我們的力量去追求快樂
[00:06:54.160 --> 00:06:57.160]  追求滿足
[00:06:57.160 --> 00:06:58.160]  但是
[00:06:58.160 --> 00:07:00.160]  當我們深深體會到
[00:07:00.160 --> 00:07:03.160]  原來我要去追求快樂和滿足的時候
[00:07:03.160 --> 00:07:08.160]  並不是必然能夠成功的時候
[00:07:08.160 --> 00:07:10.160]  我們就能夠體會到
[00:07:10.160 --> 00:07:12.160]  我們被一些東西束縛著
[00:07:12.160 --> 00:07:14.160]  我們被一些東西限制著
[00:07:14.160 --> 00:07:18.160]  這就是聖經所說的定期
[00:07:18.160 --> 00:07:23.160]  在傳道書第十一至十二節的連繫裡
[00:07:23.160 --> 00:07:26.160]  人不知道自己的定期
[00:07:26.160 --> 00:07:28.160]  相關的就是這個限制
[00:07:28.160 --> 00:07:31.160]  這個死亡的限制來到我們面前
[00:07:31.160 --> 00:07:34.160]  或者死亡對於我們很多年輕的人來說
[00:07:34.160 --> 00:07:37.160]  是一個很遙遠的事
[00:07:37.160 --> 00:07:39.160]  但是心上一層
[00:07:39.160 --> 00:07:42.160]  特別是你有機會去到墳墓
[00:07:42.160 --> 00:07:44.160]  墳場的地方
[00:07:44.160 --> 00:07:47.160]  你去走一個圈
[00:07:47.160 --> 00:07:52.160]  死的不一定是八十、九十那些
[00:07:52.160 --> 00:07:55.160]  三個月
[00:07:55.160 --> 00:07:57.160]  不需要再多說
[00:07:57.160 --> 00:07:59.160]  你就會看到原來死亡來臨的時候
[00:07:59.160 --> 00:08:01.160]  其實不分時間
[00:08:01.160 --> 00:08:03.160]  不分年日
[00:08:03.160 --> 00:08:06.160]  隨時都可以來到
[00:08:06.160 --> 00:08:07.160]  我們一切的夢想
[00:08:07.160 --> 00:08:10.160]  一切的所謂期待
[00:08:10.160 --> 00:08:11.160]  一切的計劃
[00:08:11.160 --> 00:08:13.160]  在死亡面前
[00:08:13.160 --> 00:08:16.160]  都完全變為空想
[00:08:16.160 --> 00:08:22.160]  這就是傳道書第十一至十二節所提醒我們的一個現實
[00:08:22.160 --> 00:08:26.160]  正正就是死亡有令我們
[00:08:26.160 --> 00:08:28.160]  迫切於我們去努力去改變
[00:08:28.160 --> 00:08:31.160]  我們尋求去抗拒死亡
[00:08:31.160 --> 00:08:32.160]  抗拒痛苦
[00:08:32.160 --> 00:08:34.160]  我們很努力地來生活
[00:08:34.160 --> 00:08:35.160]  因為
[00:08:35.160 --> 00:08:39.160]  還有活力的話就能夠改變
[00:08:39.160 --> 00:08:41.160]  傳道書的全半段裡面都提到
[00:08:41.160 --> 00:08:44.160]  活著的狗比死了的獅子重要
[00:08:44.160 --> 00:08:46.160]  意思就是這個道理
[00:08:46.160 --> 00:08:47.160]  因為你活著的時候
[00:08:47.160 --> 00:08:48.160]  還有盼望
[00:08:48.160 --> 00:08:50.160]  還有一個希望
[00:08:50.160 --> 00:08:51.160]  改變
[00:08:51.160 --> 00:08:54.160]  不過來到這個傳道書的下半段裡面
[00:08:54.160 --> 00:08:55.160]  就連這個希望
[00:08:55.160 --> 00:08:56.160]  這個現實
[00:08:56.160 --> 00:09:00.160]  都開始令到我們感到難受
[00:09:00.160 --> 00:09:02.160]  感到疑惑
[00:09:02.160 --> 00:09:04.160]  憂慮
[00:09:04.160 --> 00:09:08.160]  因為我們活在一個受限制的現實裡面
[00:09:08.160 --> 00:09:11.160]  很多事情不是你所想就OK的
[00:09:11.160 --> 00:09:16.160]  不是你咬緊牙關就可以過得這麼簡單
[00:09:16.160 --> 00:09:19.160]  不知道最近有沒有大家去留意新聞裡面
[00:09:19.160 --> 00:09:23.160]  經常出現自殺的新聞
[00:09:23.160 --> 00:09:25.160]  有時候我看這些新聞的時候
[00:09:25.160 --> 00:09:32.160]  心裡面有一種很難過的感慨
[00:09:32.160 --> 00:09:34.160]  有年輕的
[00:09:34.160 --> 00:09:38.160]  也有五十多歲的
[00:09:38.160 --> 00:09:40.160]  連續兩個五十多歲的
[00:09:40.160 --> 00:09:43.160]  六十歲左右的中年人
[00:09:43.160 --> 00:09:44.160]  黃金
[00:09:44.160 --> 00:09:46.160]  所謂金靈的人士
[00:09:46.160 --> 00:09:48.160]  在車站裡面跳下去
[00:09:48.160 --> 00:09:49.160]  我不禁問
[00:09:49.160 --> 00:09:50.160]  為什麼呢?
[00:09:50.160 --> 00:09:52.160]  我們這群人不是說五十多歲的
[00:09:52.160 --> 00:09:53.160]  可以捱的嗎?
[00:09:53.160 --> 00:09:54.160]  可以打的嗎?
[00:09:54.160 --> 00:09:56.160]  經歷過很多艱難的轉變
[00:09:56.160 --> 00:09:58.160]  我們不是像年輕人
[00:09:58.160 --> 00:10:01.160]  都不能捱?
[00:10:01.160 --> 00:10:02.160]  我們發覺原來
[00:10:02.160 --> 00:10:04.160]  當我們失去了很多很多
[00:10:04.160 --> 00:10:08.160]  我們自己所期盼的東西的時候
[00:10:08.160 --> 00:10:10.160]  我們就落入痛苦裡面
[00:10:10.160 --> 00:10:11.160]  而這個痛苦
[00:10:11.160 --> 00:10:13.160]  隨著我們的失去
[00:10:13.160 --> 00:10:15.160]  越來越強的時候
[00:10:15.160 --> 00:10:18.160]  我們就越來越失去盼望
[00:10:18.160 --> 00:10:20.160]  我們本來擁有心之所愛
[00:10:20.160 --> 00:10:22.160]  我們本來擁有快樂
[00:10:22.160 --> 00:10:24.160]  現在就因為心之所愛
[00:10:24.160 --> 00:10:26.160]  我所想要的東西沒有了
[00:10:26.160 --> 00:10:28.160]  我本來會很開心
[00:10:28.160 --> 00:10:30.160]  但是現在失去了我心裡面的喜悅
[00:10:30.160 --> 00:10:32.160]  剩下的就只有失落
[00:10:32.160 --> 00:10:34.160]  就只有無奈
[00:10:34.160 --> 00:10:36.160]  而這些一切的失去
[00:10:36.160 --> 00:10:38.160]  令到我會覺得
[00:10:38.160 --> 00:10:43.160]  失去了生命的活力
[00:10:43.160 --> 00:10:46.160]  十一、十二節就呈現了這種
[00:10:46.160 --> 00:10:50.160]  令你不安的感受
[00:10:50.160 --> 00:10:51.160]  你有能力
[00:10:51.160 --> 00:10:55.160]  都未必能夠改變到這個現實
[00:10:55.160 --> 00:10:57.160]  這個是第一段落
[00:10:57.160 --> 00:10:58.160]  給我的感覺
[00:10:58.160 --> 00:10:59.160]  傳道者帶出一個
[00:10:59.160 --> 00:11:01.160]  現實裡面人的無能
[00:11:01.160 --> 00:11:03.160]  無奈的現實
[00:11:03.160 --> 00:11:04.160]  第二個段落裡面
[00:11:04.160 --> 00:11:07.160]  是由十三至十六節裡面
[00:11:07.160 --> 00:11:09.160]  這個段落其實很簡單
[00:11:09.160 --> 00:11:10.160]  看下去
[00:11:10.160 --> 00:11:13.160]  但是這個簡單之餘
[00:11:13.160 --> 00:11:15.160]  值得我們深深去想
[00:11:15.160 --> 00:11:18.160]  不過在我去分享這段經文的時候
[00:11:18.160 --> 00:11:22.160]  我先要做兩個電影介紹
[00:11:22.160 --> 00:11:23.160]  我不會冒著生命危險
[00:11:23.160 --> 00:11:28.160]  將裡面的劇情透露得太多出來
[00:11:28.160 --> 00:11:31.160]  因為已經有人警告過我
[00:11:31.160 --> 00:11:32.160]  這套電影裡面
[00:11:32.160 --> 00:11:33.160]  兩套電影就是
[00:11:33.160 --> 00:11:35.160]  分別一個叫做鋼鐵英雄
[00:11:35.160 --> 00:11:38.160]  或者鋼鋸靈的英雄
[00:11:38.160 --> 00:11:42.160]  還有一套叫做沉默的電影
[00:11:42.160 --> 00:11:46.160]  兩套電影都跟信仰有關
[00:11:46.160 --> 00:11:50.160]  鋼鐵英雄是以美軍搶佔沖繩島時期
[00:11:50.160 --> 00:11:51.160]  的一場戰鬥
[00:11:51.160 --> 00:11:53.160]  作為一個故事的重心
[00:11:53.160 --> 00:11:55.160]  在這場戰事裡面
[00:11:55.160 --> 00:11:58.160]  人的生命完全沒有保障
[00:11:58.160 --> 00:11:59.160]  如果你看過這套電影的話
[00:11:59.160 --> 00:12:01.160]  你就會發覺後半段的戰場
[00:12:01.160 --> 00:12:04.160]  戰爭場面非常之
[00:12:04.160 --> 00:12:05.160]  我不敢說是不是逼真
[00:12:05.160 --> 00:12:07.160]  但是我相信就是這樣
[00:12:07.160 --> 00:12:08.160]  血肉模糊
[00:12:08.160 --> 00:12:10.160]  血肉橫飛
[00:12:10.160 --> 00:12:13.160]  朝不保夕
[00:12:13.160 --> 00:12:16.160]  當人身處在其中的時候
[00:12:16.160 --> 00:12:18.160]  所有人就只有一個目的
[00:12:18.160 --> 00:12:19.160]  就是生存
[00:12:19.160 --> 00:12:21.160]  是要活著地離去
[00:12:21.160 --> 00:12:23.160]  不過要達到這個目的
[00:12:23.160 --> 00:12:25.160]  你就是要去殺人
[00:12:25.160 --> 00:12:27.160]  去傷害人
[00:12:27.160 --> 00:12:28.160]  無論任何人
[00:12:28.160 --> 00:12:30.160]  任何你的背景
[00:12:30.160 --> 00:12:31.160]  什麼地位
[00:12:31.160 --> 00:12:32.160]  你在這個處境裡面
[00:12:32.160 --> 00:12:33.160]  你只有一個目標
[00:12:33.160 --> 00:12:34.160]  一個行動
[00:12:34.160 --> 00:12:37.160]  就是殺人
[00:12:37.160 --> 00:12:39.160]  一個所有人
[00:12:39.160 --> 00:12:40.160]  在這個處境裡面
[00:12:40.160 --> 00:12:42.160]  都認同的價值觀
[00:12:42.160 --> 00:12:44.160]  殺人
[00:12:44.160 --> 00:12:46.160]  是正常不過的
[00:12:46.160 --> 00:12:47.160]  摧毀人的生命
[00:12:47.160 --> 00:12:48.160]  是正常不過的
[00:12:48.160 --> 00:12:50.160]  不過
[00:12:50.160 --> 00:12:53.160]  在這個所謂現實的場景裡面
[00:12:53.160 --> 00:12:54.160]  竟然出現了一個
[00:12:54.160 --> 00:12:58.160]  很荒謬的一件事
[00:12:58.160 --> 00:13:00.160]  這個就是影片裡面的主角
[00:13:00.160 --> 00:13:02.160]  他因著自己個人的信仰
[00:13:02.160 --> 00:13:04.160]  他堅持
[00:13:04.160 --> 00:13:06.160]  不帶殺人武器
[00:13:06.160 --> 00:13:08.160]  他覺得是上帝要給他這份使命
[00:13:08.160 --> 00:13:09.160]  他下到戰場
[00:13:09.160 --> 00:13:11.160]  我不帶槍械
[00:13:11.160 --> 00:13:13.160]  他不去殺人
[00:13:13.160 --> 00:13:16.160]  相反他只是帶醫療的用品
[00:13:16.160 --> 00:13:19.160]  他的目標是救人
[00:13:19.160 --> 00:13:22.160]  影片講了這件很精彩的
[00:13:22.160 --> 00:13:25.160]  感人的真人真事
[00:13:25.160 --> 00:13:27.160]  他救了很多很多
[00:13:27.160 --> 00:13:29.160]  被自己的同伴
[00:13:29.160 --> 00:13:32.160]  放棄了的傷兵
[00:13:32.160 --> 00:13:36.160]  這套電影給我思考的就是
[00:13:36.160 --> 00:13:39.160]  你和我都活在一個戰場上
[00:13:39.160 --> 00:13:41.160]  不過不同的
[00:13:41.160 --> 00:13:43.160]  我們的打仗的工具
[00:13:43.160 --> 00:13:45.160]  不是槍炮
[00:13:45.160 --> 00:13:48.160]  我們靠的就是那些聰明才智
[00:13:48.160 --> 00:13:49.160]  我們的手段
[00:13:49.160 --> 00:13:51.160]  我們的能力
[00:13:51.160 --> 00:13:54.160]  我們都有相同的目標
[00:13:54.160 --> 00:13:55.160]  活著
[00:13:55.160 --> 00:13:56.160]  活得更好
[00:13:56.160 --> 00:13:59.160]  活得美滿
[00:13:59.160 --> 00:14:00.160]  不同的手段
[00:14:00.160 --> 00:14:03.160]  不過是不同的結局
[00:14:03.160 --> 00:14:07.160]  都在戰場裏面
[00:14:07.160 --> 00:14:08.160]  第二套電影
[00:14:08.160 --> 00:14:10.160]  沉默
[00:14:10.160 --> 00:14:11.160]  沉默這套電影是講述
[00:14:11.160 --> 00:14:13.160]  十七世紀的耶穌會宣教士
[00:14:13.160 --> 00:14:16.160]  在日本傳教時的遭遇
[00:14:16.160 --> 00:14:17.160]  這套影片其實
[00:14:17.160 --> 00:14:19.160]  凸顯了一個很重要的主題
[00:14:19.160 --> 00:14:22.160]  就是在文化不同的情況之下
[00:14:22.160 --> 00:14:25.160]  那種嚴重衝突
[00:14:25.160 --> 00:14:27.160]  福音
[00:14:27.160 --> 00:14:30.160]  按照上帝的恩典來講
[00:14:30.160 --> 00:14:34.160]  它是帶來改變人的生命
[00:14:34.160 --> 00:14:36.160]  不過在這個場景裏
[00:14:36.160 --> 00:14:39.160]  福音帶來的不是拯救生命
[00:14:39.160 --> 00:14:41.160]  反而是殺害
[00:14:41.160 --> 00:14:43.160]  傷害
[00:14:43.160 --> 00:14:44.160]  而被害的人
[00:14:44.160 --> 00:14:47.160]  竟然是傳福音的人
[00:14:47.160 --> 00:14:51.160]  是接受福音的人
[00:14:51.160 --> 00:14:54.160]  有時都覺得幾荒謬
[00:14:54.160 --> 00:14:55.160]  讓愛的信息的人
[00:14:55.160 --> 00:14:57.160]  竟然被人否定
[00:14:57.160 --> 00:15:01.160]  被人傷害
[00:15:01.160 --> 00:15:03.160]  當時的領土霸主
[00:15:03.160 --> 00:15:05.160]  要求所有信奉天主教的人
[00:15:05.160 --> 00:15:08.160]  你除非公開表示叛教
[00:15:08.160 --> 00:15:10.160]  否則處以酷刑
[00:15:10.160 --> 00:15:14.160]  在這場死亡前的痛苦煎熬之下
[00:15:14.160 --> 00:15:18.160]  出現了一個爭戰
[00:15:18.160 --> 00:15:22.160]  這個爭戰就是思想的爭戰
[00:15:22.160 --> 00:15:25.160]  在這個另類的戰場裏
[00:15:25.160 --> 00:15:26.160]  不是槍炮
[00:15:26.160 --> 00:15:29.160]  也沒有兵戎相對的場面
[00:15:29.160 --> 00:15:32.160]  沒有勢均力敵的力量在當中
[00:15:32.160 --> 00:15:36.160]  有的只是強者的霸道
[00:15:36.160 --> 00:15:39.160]  和弱者的無能
[00:15:39.160 --> 00:15:41.160]  有的是智慧人
[00:15:41.160 --> 00:15:43.160]  世上的智慧人
[00:15:43.160 --> 00:15:50.160]  對這個愚蠢的上帝的較量
[00:15:50.160 --> 00:15:54.160]  而這個戰場就在人的心裏
[00:15:54.160 --> 00:15:57.160]  這一場是心靈上的爭戰
[00:15:57.160 --> 00:16:00.160]  傳教士一直堅持的信念
[00:16:00.160 --> 00:16:01.160]  在這一刻
[00:16:01.160 --> 00:16:03.160]  在這個環境裏面
[00:16:03.160 --> 00:16:04.160]  面對挑戰
[00:16:04.160 --> 00:16:08.160]  面臨動搖
[00:16:08.160 --> 00:16:13.160]  最後做出了叛教的行為
[00:16:13.160 --> 00:16:14.160]  電影說不多了
[00:16:14.160 --> 00:16:17.160]  有危險的再說下去
[00:16:17.160 --> 00:16:21.160]  兩套電影給我的刺激是什麼呢
[00:16:21.160 --> 00:16:23.160]  人如何去面對
[00:16:23.160 --> 00:16:26.160]  在一個被否定的現實裏面
[00:16:26.160 --> 00:16:29.160]  人如何去面對一個你被否定
[00:16:29.160 --> 00:16:34.160]  告訴你你不行的一個真相裏面
[00:16:34.160 --> 00:16:37.160]  就是說一直以來我們覺得我行的
[00:16:37.160 --> 00:16:38.160]  我靠我的能力
[00:16:38.160 --> 00:16:40.160]  我可以搞定的
[00:16:40.160 --> 00:16:41.160]  我有才智
[00:16:41.160 --> 00:16:42.160]  我有能力
[00:16:42.160 --> 00:16:43.160]  我有信心
[00:16:43.160 --> 00:16:45.160]  都行的
[00:16:45.160 --> 00:16:47.160]  但是現在
[00:16:47.160 --> 00:16:50.160]  在這個充滿了危機
[00:16:50.160 --> 00:16:56.160]  充滿了死亡的壓迫的現實裏面
[00:16:56.160 --> 00:16:57.160]  我們要告訴自己
[00:16:57.160 --> 00:16:59.160]  不行的
[00:16:59.160 --> 00:17:00.160]  在現實裏面
[00:17:00.160 --> 00:17:01.160]  很多事情我們搞不定
[00:17:01.160 --> 00:17:02.160]  解決不了
[00:17:02.160 --> 00:17:06.160]  無能為力的
[00:17:06.160 --> 00:17:08.160]  可能我們知道很多
[00:17:08.160 --> 00:17:11.160]  知道這些道理都知道得很清楚
[00:17:11.160 --> 00:17:14.160]  不過未曾試過真正的衝擊
[00:17:14.160 --> 00:17:17.160]  真正切身處地的
[00:17:17.160 --> 00:17:19.160]  面對絕望
[00:17:19.160 --> 00:17:20.160]  面對壓力的時候
[00:17:20.160 --> 00:17:25.160]  那種感受
[00:17:25.160 --> 00:17:28.160]  兩套影片都帶給我這種感受
[00:17:28.160 --> 00:17:30.160]  甚至傳道書在這段落裏面
[00:17:30.160 --> 00:17:33.160]  講這個現象都給我的感受
[00:17:33.160 --> 00:17:35.160]  連智慧都沒有用
[00:17:35.160 --> 00:17:37.160]  我怎麼辦呢
[00:17:37.160 --> 00:17:39.160]  我以為自己能夠看通人生
[00:17:39.160 --> 00:17:45.160]  明白一切都沒有用
[00:17:45.160 --> 00:17:48.160]  在痛苦和絕望前面
[00:17:48.160 --> 00:17:51.160]  原來是沒有一個絕對的方法
[00:17:51.160 --> 00:17:54.160]  沒有一個簡單的答案
[00:17:54.160 --> 00:17:57.160]  那我怎樣來轉化內心的信念
[00:17:57.160 --> 00:17:59.160]  面對這個絕境呢
[00:17:59.160 --> 00:18:03.160]  傳道書現在就是呈現出這個思考
[00:18:03.160 --> 00:18:04.160]  它告訴我們
[00:18:04.160 --> 00:18:06.160]  我們一直以來的能力和個人的信念
[00:18:06.160 --> 00:18:09.160]  直到這個死亡和痛苦的面前
[00:18:09.160 --> 00:18:13.160]  我們完全被否定
[00:18:13.160 --> 00:18:15.160]  在這段落裏面
[00:18:15.160 --> 00:18:19.160]  給我們的現象其實很簡單
[00:18:19.160 --> 00:18:24.160]  這個智慧人縱然救了這個大城
[00:18:24.160 --> 00:18:26.160]  這個智慧縱然很有意思
[00:18:26.160 --> 00:18:28.160]  很值得別人去跟隨
[00:18:28.160 --> 00:18:32.160]  但最後都被人否定
[00:18:32.160 --> 00:18:34.160]  傳道者在這裏講一個原因就是
[00:18:34.160 --> 00:18:38.160]  因人廢言
[00:18:38.160 --> 00:18:39.160]  你聰明又怎樣
[00:18:39.160 --> 00:18:42.160]  你窮
[00:18:42.160 --> 00:18:44.160]  很值得我們細心去思考
[00:18:44.160 --> 00:18:48.160]  傳道者要我們去面對的問題
[00:18:48.160 --> 00:18:50.160]  我們今天現實裏面
