
[00:00:00.000 --> 00:00:01.000]  願至聖母的平安
[00:10:42.000 --> 00:10:46.000]  我相信不會太誇張
[00:10:48.000 --> 00:10:55.000]  不是每個依靠上帝的人都像拉薩路一樣活得那麼慘
[00:10:55.000 --> 00:10:59.000]  我相信如果每個信耶穌的人都像拉薩路一樣
[00:10:59.000 --> 00:11:02.000]  可能就沒有人肯做基督徒了
[00:11:02.000 --> 00:11:09.000]  好了,比喻就很快進入人生的另一個階段
[00:11:09.000 --> 00:11:14.000]  說到兩位主角都死了
[00:11:14.000 --> 00:11:20.000]  二十二節就對比他們死後的情況
[00:11:20.000 --> 00:11:24.000]  這一次先說拉薩路
[00:11:24.000 --> 00:11:26.000]  拉薩路是怎樣的?
[00:11:26.000 --> 00:11:33.000]  他死了就被天使帶去放在阿伯拉罕的懷裡
[00:11:33.000 --> 00:11:36.000]  天使好像招待員一樣
[00:11:36.000 --> 00:11:41.000]  把拉薩路帶到阿伯拉罕的懷裡
[00:11:41.000 --> 00:11:47.000]  懷裡其實可以說是一個重要的位置
[00:11:47.000 --> 00:11:52.000]  是主人和抬舉客人的位置
[00:11:52.000 --> 00:11:56.000]  如果我們記得最後晚餐的畫面
[00:11:56.000 --> 00:12:01.000]  司徒約翰就在耶穌旁邊
[00:12:01.000 --> 00:12:03.000]  耶穌的懷裡
[00:12:03.000 --> 00:12:07.000]  所以當耶穌說有人要出賣我的時候
[00:12:07.000 --> 00:12:11.000]  司徒約翰就打手勢暗示
[00:12:11.000 --> 00:12:15.000]  不是,是司徒彼得打手勢暗示
[00:12:15.000 --> 00:12:21.000]  問師父和耶穌究竟是誰門徒要出賣他
[00:12:21.000 --> 00:12:26.000]  這是懷裡的重要性
[00:12:26.000 --> 00:12:29.000]  阿伯拉罕在哪裡呢?
[00:12:29.000 --> 00:12:35.000]  阿伯拉罕是主耶穌之前兩千年的人物
[00:12:35.000 --> 00:12:38.000]  是一位與上帝有約的人
[00:12:38.000 --> 00:12:41.000]  是猶太人的先祖
[00:12:41.000 --> 00:12:44.000]  他的肉身早已死了
[00:12:44.000 --> 00:12:50.000]  但他的靈魂在這個比喻裡依然活著
[00:12:50.000 --> 00:12:54.000]  應該是一個相當舒適的地方
[00:12:54.000 --> 00:12:57.000]  並沒有形容他們很淒慘
[00:12:57.000 --> 00:13:00.000]  二十二節繼續說
[00:13:00.000 --> 00:13:02.000]  財主也死了
[00:13:02.000 --> 00:13:06.000]  真是太好了,上帝真是公平的
[00:13:06.000 --> 00:13:08.000]  有錢人也一樣會死
[00:13:08.000 --> 00:13:11.000]  有錢人也不會保證他不會死
[00:13:11.000 --> 00:13:16.000]  財主死了之後被人埋葬了
[00:13:16.000 --> 00:13:19.000]  他被人埋葬了
[00:13:19.000 --> 00:13:23.000]  卻沒有被天使帶走
[00:13:23.000 --> 00:13:26.000]  沒有天使出現
[00:13:26.000 --> 00:13:28.000]  他的靈魂去了哪裡呢?
[00:13:28.000 --> 00:13:31.000]  二十三節說
[00:13:31.000 --> 00:13:38.000]  我們知道財主在陰間受苦
[00:13:38.000 --> 00:13:42.000]  陰間就是所有與上帝無關的人
[00:13:42.000 --> 00:13:45.000]  死後要去的地方
[00:13:45.000 --> 00:13:49.000]  那裡是不是一個好地方呢?
[00:13:49.000 --> 00:13:52.000]  從二十三至二十六節給我們看到
[00:13:52.000 --> 00:13:56.000]  信上帝與不信上帝的人
[00:13:56.000 --> 00:14:01.000]  死後在永恆世界的對比
[00:14:01.000 --> 00:14:05.000]  財主是不依靠上帝的人
[00:14:05.000 --> 00:14:07.000]  他死後就去到陰間
[00:14:07.000 --> 00:14:12.000]  那裡是一個很痛苦的地方
[00:14:12.000 --> 00:14:15.000]  我想多說一件事
[00:14:15.000 --> 00:14:17.000]  陰間不是地獄
[00:14:17.000 --> 00:14:20.000]  地獄是在耶穌再來審判之後
[00:14:20.000 --> 00:14:29.000]  才會把跟隨魔鬼的人一起扔進地獄
[00:14:29.000 --> 00:14:37.000]  或者地獄是用燒著的硫磺火壺來形容地獄
[00:14:37.000 --> 00:14:42.000]  陰間可以說是一個等候審判的地方
[00:14:42.000 --> 00:14:46.000]  不過陰間其實仍然是非常痛苦
[00:14:46.000 --> 00:14:51.000]  並且在陰間的人感覺到自己的痛苦
[00:14:51.000 --> 00:14:54.000]  感覺不到的就不是痛苦
[00:14:54.000 --> 00:14:57.000]  他是感覺到自己的痛苦
[00:14:57.000 --> 00:15:01.000]  在二十三至二十五節的三節經文裡
[00:15:01.000 --> 00:15:07.000]  每一次提到陰間都是非常痛苦的地方
[00:15:07.000 --> 00:15:10.000]  我們發覺財主去到陰間
[00:15:10.000 --> 00:15:16.000]  不能夠再過窮奢極侷的生活
[00:15:16.000 --> 00:15:20.000]  他的財富已經可以說是過期無效
[00:15:20.000 --> 00:15:23.000]  沒什麼東西可以吃了
[00:15:23.000 --> 00:15:28.000]  在那裡他受到極大的痛苦
[00:15:28.000 --> 00:15:31.000]  他偶然舉目一看
[00:15:31.000 --> 00:15:35.000]  聖經的用法是「舉目」
[00:15:35.000 --> 00:15:40.000]  習慣了猶太人的說法
[00:15:40.000 --> 00:15:42.000]  舉目一看,他看到什麼呢?
[00:15:42.000 --> 00:15:47.000]  他看到阿布拉罕和拉薩路在另一個地方
[00:15:47.000 --> 00:15:49.000]  那裡應該很舒適
[00:15:49.000 --> 00:15:53.000]  他們沒有痛苦,不像他,他有痛苦
[00:15:53.000 --> 00:15:58.000]  以致財主要求阿布拉罕可憐他
[00:15:58.000 --> 00:16:05.000]  「快點,拉薩路過來,點點水,讓我不用這麼口渴」
[00:16:05.000 --> 00:16:09.000]  他生前可能喝慣了明酒
[00:16:09.000 --> 00:16:12.000]  現在很痛苦,一滴水也好
[00:16:12.000 --> 00:16:16.000]  可能已經很滿足了
[00:16:16.000 --> 00:16:21.000]  他生前也可能習慣了吩咐僕人幫他辦事
[00:16:21.000 --> 00:16:24.000]  於是他又習慣了叫阿布拉罕
[00:16:24.000 --> 00:16:28.000]  他不敢叫阿布拉罕過來
[00:16:28.000 --> 00:16:33.000]  「阿布拉罕,你派拉薩路來幫幫我吧」
[00:16:33.000 --> 00:16:38.000]  但是阿布拉罕用了兩個理由來拒絕他的要求
[00:16:38.000 --> 00:16:40.000]  第一,他說他生前享過福
[00:16:40.000 --> 00:16:45.000]  拉薩路也同樣受過苦
[00:16:45.000 --> 00:16:54.000]  第二,財主生前沒有倚靠上帝,沒有遵行上帝說的行善
[00:16:54.000 --> 00:16:56.000]  沒有用財富
[00:16:56.000 --> 00:16:59.000]  好像十六章九節說
[00:16:59.000 --> 00:17:03.000]  「要藉著那不義的錢財結交朋友」
[00:17:03.000 --> 00:17:05.000]  他生前不做這些事
[00:17:05.000 --> 00:17:10.000]  拉薩路生前每天都在你門口,你都沒有幫過他
[00:17:10.000 --> 00:17:14.000]  現在你又想拉薩路來幫你
[00:17:14.000 --> 00:17:19.000]  拉薩路也不會幫助財主
[00:17:19.000 --> 00:17:24.000]  拒絕財主的要求的第二個理由就是
[00:17:24.000 --> 00:17:30.000]  陰間和阿布拉罕的地方原來有深淵隔絕
[00:17:30.000 --> 00:17:37.000]  死後的靈魂都無法跨越的鴻溝去到另外一邊
[00:17:37.000 --> 00:17:43.000]  有時深淵可能令他想著上下分界
[00:17:43.000 --> 00:17:46.000]  以為天堂在上面,地獄在下面
[00:17:46.000 --> 00:17:50.000]  其實平衡分界都可以
[00:17:50.000 --> 00:17:53.000]  去年我有機會去新疆
[00:17:53.000 --> 00:17:57.000]  拍了一幅大峽谷的照片
[00:17:57.000 --> 00:17:58.000]  不止一幅,有很多幅
[00:17:58.000 --> 00:18:00.000]  去新疆有很多大峽谷
[00:18:00.000 --> 00:18:02.000]  這是其中一幅
[00:18:02.000 --> 00:18:04.000]  其實深淵可以是中間的結構
[00:18:04.000 --> 00:18:09.000]  因為地裂的緣故將兩邊分開了
[00:18:09.000 --> 00:18:14.000]  中間真的有個深淵,很深的,其實在旁邊的大峽谷
[00:18:14.000 --> 00:18:18.000]  財主在無可奈何的情況下
[00:18:18.000 --> 00:18:22.000]  他自己已經沒有救了,已經去了陰間
[00:18:22.000 --> 00:18:24.000]  很苦,就這樣苦了
[00:18:24.000 --> 00:18:28.000]  但他總算有些親情
[00:18:28.000 --> 00:18:32.000]  既然拉薩路又不可以來幫他解汗
[00:18:32.000 --> 00:18:34.000]  不可以給他水
[00:18:34.000 --> 00:18:40.000]  可不可以派拉薩路去警告他還有五個兄弟
[00:18:40.000 --> 00:18:45.000]  不要去到那麼痛苦的陰間
[00:18:45.000 --> 00:18:49.000]  但是阿巴安說他們應該聽的
[00:18:49.000 --> 00:18:53.000]  是摩西和先知們的話
[00:18:53.000 --> 00:18:57.000]  如果他們不相信摩西和先知的話
[00:18:57.000 --> 00:19:01.000]  即使拉薩路復活去告訴他們
[00:19:01.000 --> 00:19:04.000]  他們也是不會相信的
[00:19:04.000 --> 00:19:09.000]  事實上阿巴拉罕的判斷是正確的
[00:19:09.000 --> 00:19:12.000]  如果我們記得約翰福音第十一章
[00:19:12.000 --> 00:19:17.000]  耶穌其實是駛到另外一位拉薩路復生過的
[00:19:17.000 --> 00:19:21.000]  他就是馬大和瑪利亞的弟弟
[00:19:21.000 --> 00:19:27.000]  當時祭司見到因為拉薩路復活了
[00:19:27.000 --> 00:19:29.000]  很多人信了耶穌
[00:19:29.000 --> 00:19:33.000]  那些祭司會不會又信了耶穌呢?
[00:19:33.000 --> 00:19:38.000]  有一個活生生的重寫律復生的人坐在那裏
[00:19:38.000 --> 00:19:41.000]  那些祭司為甚麼不信耶穌呢?
[00:19:41.000 --> 00:19:43.000]  他們不單止不信耶穌
[00:19:43.000 --> 00:19:45.000]  他們想殺了拉薩路
[00:19:45.000 --> 00:19:47.000]  讓他不能做見證
[00:19:47.000 --> 00:19:50.000]  有些人是這樣的
[00:19:50.000 --> 00:19:55.000]  有復生的人坐在那裏
[00:19:55.000 --> 00:19:58.000]  但是他們都不肯相信耶穌的身份和能力
[00:19:58.000 --> 00:20:02.000]  所以就想殺了他
[00:20:02.000 --> 00:20:04.000]  耶穌講這個比喻
[00:20:04.000 --> 00:20:11.000]  其實是要為那些愛財的發利財人講的
[00:20:11.000 --> 00:20:14.000]  他們很喜歡錢
[00:20:14.000 --> 00:20:17.000]  雖然有很多發利財人不喜歡耶穌
[00:20:17.000 --> 00:20:21.000]  但是耶穌沒有放棄那些發利財人
[00:20:21.000 --> 00:20:24.000]  十五章他們自以為意
[00:20:24.000 --> 00:20:28.000]  就好像父親的大兒子一樣
[00:20:28.000 --> 00:20:31.000]  耶穌就講了三個比喻去提點他們
[00:20:31.000 --> 00:20:34.000]  耶穌知道發利財人愛財
[00:20:34.000 --> 00:20:37.000]  十六章就講了兩個比喻去提點他們
[00:20:37.000 --> 00:20:41.000]  錢財是會過期無效的
[00:20:41.000 --> 00:20:44.000]  有一天變廢紙
[00:20:44.000 --> 00:20:48.000]  對死了的人來說錢財就是廢紙
[00:20:48.000 --> 00:20:52.000]  當我們有錢財的時候
[00:20:52.000 --> 00:20:56.000]  我們應該學習的是機警的管教
[00:20:56.000 --> 00:20:59.000]  早作準備結交朋友
[00:20:59.000 --> 00:21:04.000]  以便那些朋友在錢財失效的時候會照顧我們
[00:21:04.000 --> 00:21:08.000]  從這個比喻中其實我們可以學到幾件事
[00:21:08.000 --> 00:21:09.000]  第一
[00:21:09.000 --> 00:21:15.000]  錢財的功用只有在今生財主生前可以用
[00:21:15.000 --> 00:21:17.000]  可以過奢華的生活
[00:21:17.000 --> 00:21:21.000]  但是死後他的錢是帶不走的
[00:21:21.000 --> 00:21:24.000]  也不能用錢換一滴水
[00:21:24.000 --> 00:21:27.000]  因此當我們活在世上的時候
[00:21:27.000 --> 00:21:29.000]  有機會的時候
[00:21:29.000 --> 00:21:31.000]  使用錢去做善事
[00:21:31.000 --> 00:21:34.000]  幫助有需要的人
[00:21:34.000 --> 00:21:35.000]  第二
[00:21:35.000 --> 00:21:37.000]  人是會死的
[00:21:37.000 --> 00:21:39.000]  所以每個人都同意
[00:21:39.000 --> 00:21:41.000]  但是死後不是一了百了
[00:21:41.000 --> 00:21:43.000]  如果死後是一了百了就算了
[00:21:43.000 --> 00:21:44.000]  不用說了
[00:21:44.000 --> 00:21:48.000]  我們盡量享受今生就算了
[00:21:48.000 --> 00:21:51.000]  但是死後不是一了百了
[00:21:51.000 --> 00:21:53.000]  從這個比喻中讓我看到
[00:21:53.000 --> 00:21:56.000]  人的靈魂是會去到不同的地方
[00:21:56.000 --> 00:21:58.000]  信上帝的人
[00:21:58.000 --> 00:22:02.000]  是會被天使帶到一個有福的地方
[00:22:02.000 --> 00:22:04.000]  有親人的地方
[00:22:04.000 --> 00:22:05.000]  就好像拉薩路
[00:22:05.000 --> 00:22:09.000]  去到先祖阿伯拉罕那裡
[00:22:09.000 --> 00:22:11.000]  不信上帝的人
[00:22:11.000 --> 00:22:12.000]  就去到陰間
[00:22:12.000 --> 00:22:16.000]  那裡是一個只有痛苦的地方
[00:22:16.000 --> 00:22:19.000]  我們要相信耶穌的講論
[00:22:19.000 --> 00:22:24.000]  從來沒有人去過天堂或陰間
[00:22:24.000 --> 00:22:28.000]  只有耶穌是從上帝的世界
[00:22:28.000 --> 00:22:32.000]  來到我們人間
[00:22:32.000 --> 00:22:38.000]  在上帝的道成了肉身
[00:22:38.000 --> 00:22:40.000]  來到這個世界
[00:22:40.000 --> 00:22:45.000]  祂所說有關另一個世界的事都是真實的
[00:22:45.000 --> 00:22:47.000]  假如你沒去過新疆
[00:22:47.000 --> 00:22:48.000]  我去過
[00:22:48.000 --> 00:22:49.000]  我告訴你
[00:22:49.000 --> 00:22:54.000]  新疆的情況你都會相信我
[00:22:54.000 --> 00:22:57.000]  在陰間的人
[00:22:57.000 --> 00:22:59.000]  是獨自受苦的
[00:22:59.000 --> 00:23:02.000]  拉薩路就有一個先祖
[00:23:02.000 --> 00:23:03.000]  財主有沒有?
[00:23:03.000 --> 00:23:04.000]  沒有
[00:23:04.000 --> 00:23:06.000]  一個人在那裡
