
[00:00:00.000 --> 00:00:02.960]  繼續和大家去思想這個詩篇
[00:02:41.420 --> 00:02:43.980]  我可以買一輛新的,對不對?
[00:02:43.980 --> 00:02:46.460]  爲什麼叫我,其實是我選擇的
[00:02:46.460 --> 00:02:51.660]  爲什麼我要用兩萬多塊錢買一輛1998年的車
[00:02:51.660 --> 00:02:53.420]  已經用了幾年了
[00:02:53.420 --> 00:02:58.380]  是我的選擇,我不想用多些錢買一輛車
[00:02:58.380 --> 00:02:59.540]  你說我有沒有錢呢?
[00:02:59.540 --> 00:03:02.740]  我有的,我沒有缺乏的
[00:03:02.740 --> 00:03:07.380]  但我就是自己選擇用兩萬多塊錢買一輛車
[00:03:07.380 --> 00:03:10.460]  就是這樣
[00:03:10.460 --> 00:03:16.860]  所以其實有時候,我們的遭遇不是神不去照顧我們的
[00:03:16.860 --> 00:03:19.660]  其實有時候是我們自己拿來的
[00:03:19.660 --> 00:03:24.100]  我越來越相信,當我和大家分享詩篇的時候
[00:03:24.100 --> 00:03:26.940]  詩篇第一篇《福由你揀》
[00:03:26.940 --> 00:03:28.460]  是個人的,對不對?
[00:03:28.460 --> 00:03:31.500]  詩篇第二篇,我還是叫《福由你揀》給它個題目
[00:03:31.500 --> 00:03:34.140]  是宏觀,是世界性的人
[00:03:34.140 --> 00:03:37.180]  怎樣去揀神,怎樣去不揀神
[00:03:37.180 --> 00:03:38.380]  怎樣去跟從神
[00:03:38.380 --> 00:03:42.300]  甚至有些人不跟從神,還要去抵擋神
[00:03:42.300 --> 00:03:47.380]  還要去抵擋神的受高者,即是耶穌基督
[00:03:47.380 --> 00:03:50.060]  完全是不自量力的人
[00:03:50.060 --> 00:03:53.380]  你說我們人就是這樣的
[00:03:53.380 --> 00:03:55.980]  我們人就是這麼不自量力的
[00:03:55.980 --> 00:04:03.020]  去和神衝突,去抵擋祂
[00:04:03.020 --> 00:04:06.100]  所以當我看詩篇二十三篇第一節的時候
[00:04:06.100 --> 00:04:10.380]  今天這一節的經文還沒講完
[00:04:10.380 --> 00:04:12.460]  這次是第四次講了
[00:04:12.460 --> 00:04:15.020]  所以到我講完詩篇二十三篇
[00:04:15.020 --> 00:04:18.500]  大家應該要念到詩篇二十三篇的,對不對?
[00:04:18.500 --> 00:04:20.340]  我真是鼓勵大家唸了它
[00:04:20.340 --> 00:04:22.380]  因爲只有六節而已,又不是很多
[00:04:22.380 --> 00:04:23.940]  又不是很難念
[00:04:23.940 --> 00:04:28.380]  所以我鼓勵大家將這個詩篇唸了它
[00:04:28.380 --> 00:04:30.820]  好了,接着有個問題
[00:04:30.820 --> 00:04:33.220]  那爲什麼我的車不能開着呢?
[00:04:33.220 --> 00:04:36.260]  我不知道,我不是神
[00:04:36.260 --> 00:04:40.380]  但我深信神的話,以爲萬事互相效力
[00:04:40.380 --> 00:04:42.420]  Everything works together
[00:04:42.420 --> 00:04:46.060]  叫愛神的人得益處
[00:04:46.060 --> 00:04:47.940]  就是for the good of those who love him
[00:04:47.940 --> 00:04:51.620]  我可以做的,我可以選擇的就是我們可以去愛神
[00:04:51.620 --> 00:04:53.100]  是我們的選擇
[00:04:53.100 --> 00:04:54.620]  我們怎麼可以愛神呢?
[00:04:54.620 --> 00:04:56.620]  就是聽神的說話
[00:04:56.620 --> 00:04:59.340]  去好好地去跟從神的心意
[00:04:59.340 --> 00:05:02.140]  這個其實是一個很基本的道理
[00:05:02.140 --> 00:05:05.780]  也是聖經裏面重複又重複又重複
[00:05:05.780 --> 00:05:09.220]  我最近一直在研究幾個聖經裏面的題目
[00:05:09.220 --> 00:05:11.820]  敬畏神,什麼叫敬畏神呢?
[00:05:11.820 --> 00:05:13.620]  其實就是聽神的說話
[00:05:13.620 --> 00:05:16.660]  什麼叫與有屬人的同在呢?
[00:05:16.660 --> 00:05:19.540]  神說你親近我,我就親近你
[00:05:19.540 --> 00:05:21.340]  你不要我嗎?
[00:05:21.340 --> 00:05:25.180]  如果我們不親近神呢,神是會離開我們的
[00:05:25.180 --> 00:05:30.100]  當然當我們去悔改的時候,神會回來接受我們
[00:05:30.100 --> 00:05:33.180]  但是就是這麼簡單的道理,問題不是道理
[00:05:33.180 --> 00:05:35.500]  問題就是我們有沒有去做
[00:05:35.500 --> 00:05:39.380]  接着我有一個題目在做,就是神的旨意
[00:05:39.380 --> 00:05:41.860]  我已經寫好了,基本上
[00:05:41.860 --> 00:05:44.580]  其實神的旨意是用來做什麼的?
[00:05:44.580 --> 00:05:48.940]  我研究所有我能夠找到聖經講旨意這兩個字
[00:05:48.940 --> 00:05:50.340]  看它說什麼
[00:05:50.340 --> 00:05:54.460]  其實很簡單的又是,遵行神的旨意
[00:05:54.460 --> 00:05:59.260]  神的旨意不是用來讓我們說說、聽聽、知道、明白
[00:05:59.260 --> 00:06:01.860]  是要我們去遵行的
[00:06:01.860 --> 00:06:06.540]  好了,繼續和大家繼續看這個詩篇的二十三篇
[00:06:06.540 --> 00:06:09.900]  我給大家今天的筆記,大家拿筆記出來
[00:06:09.900 --> 00:06:15.220]  我有少少重複上一次和大家分享的經文
[00:06:15.220 --> 00:06:18.540]  首先以上下書第四十章第二十九至三十一節
[00:06:18.540 --> 00:06:23.020]  祂說疲乏的,祂斥力量的,軟弱的,祂加力量的
[00:06:23.020 --> 00:06:27.580]  換言之在我們的人生裏面不是沒有疲乏,不是沒有軟弱的
[00:06:27.580 --> 00:06:32.580]  不是沒有難處的,是有的,是有困難的
[00:06:32.580 --> 00:06:37.380]  就似年輕的人也要疲乏困倦,強壯的也必傳言,跌倒
[00:06:37.380 --> 00:06:40.820]  但那等後耶和華的,你聽到嗎?
[00:06:40.820 --> 00:06:43.460]  我highlight了它,就是重要了,是吧?
[00:06:43.460 --> 00:06:45.860]  必重新得力
[00:06:45.860 --> 00:06:51.460]  他們必如鷹展翅上騰,他們奔跑卻不睏倦,行走卻不疲乏
[00:06:51.460 --> 00:06:58.460]  那個重點,那個key point就是什麼?就是等後耶和華嘛,是吧?
[00:06:58.460 --> 00:07:01.900]  是等後耶和華,等後耶和華是什麼意思?我又給了大家看了
[00:07:01.900 --> 00:07:04.940]  highlight了它,等後耶和華呢
[00:07:04.940 --> 00:07:08.540]  那些是希伯來文來的,你不用理它,其實是用來給我自己用的
[00:07:08.540 --> 00:07:13.260]  等後是等待、期待、渴望和盼望
[00:07:13.260 --> 00:07:17.900]  今天我和你有沒有時常都在等候耶和華神呢?
[00:07:17.900 --> 00:07:23.140]  我每天早上起牀,第一件事做什麼呢?我在牀上
[00:07:23.140 --> 00:07:25.860]  我通常在牀上先做運動
[00:07:25.860 --> 00:07:29.540]  因爲我睡的那張是碌架牀來的,很好用的
[00:07:29.540 --> 00:07:35.060]  可以做一些運動,如果不是碌架牀做不到的
[00:07:35.060 --> 00:07:39.740]  那你想我表演,或者我錄影一次給你看
[00:07:39.740 --> 00:07:42.340]  是碌架牀才做到的運動
[00:07:42.340 --> 00:07:44.180]  因爲碌架牀有上面的,是吧?
[00:07:44.180 --> 00:07:49.060]  那我的腳可以撐着上面的,可以拉筋
[00:07:49.060 --> 00:07:52.100]  那如果你的牀沒有上面,怎麼可以拉筋呢?
[00:07:52.100 --> 00:07:57.340]  碌架牀還有牀腳,可以把腳插着腳尾
[00:07:57.340 --> 00:07:59.500]  然後可以做一種sit up
[00:07:59.500 --> 00:08:03.620]  anyway,爲什麼我突然講了這件事呢?
[00:08:03.620 --> 00:08:07.980]  所以我起牀的時候,我會做一些小小的運動
[00:08:07.980 --> 00:08:11.580]  日積月累有功效的,你看,像我這樣就是了
[00:08:11.580 --> 00:08:16.380]  好像牧師一樣,還可以的,還能站起來,腰是直的
[00:08:16.380 --> 00:08:17.700]  那除了這個之外,還有什麼呢?
[00:08:17.700 --> 00:08:19.900]  我睡在牀上,我不是說賴牀的
[00:08:19.900 --> 00:08:24.700]  我通常是可能五點多我就醒了,我就做這些事了
[00:08:24.700 --> 00:08:27.900]  我就在這裏祈禱了,我就祈一次禱
[00:08:27.900 --> 00:08:31.180]  祈禱呢,我就是我的PRAY,祈禱法,讚美神
[00:08:31.180 --> 00:08:33.140]  接着認罪,R是repent
[00:08:33.140 --> 00:08:36.300]  A就是ask,尋求,向神祈求
[00:08:36.300 --> 00:08:37.380]  求啊,求什麼啊?
[00:08:37.380 --> 00:08:40.420]  求有些爲自己,有些爲家人,有些爲弟兄姊妹
[00:08:40.420 --> 00:08:41.780]  有各樣的祈求
[00:08:41.780 --> 00:08:46.180]  接着Y呢,我就將自己做一次Yield
[00:08:46.180 --> 00:08:47.700]  大家很多都聽我講的
[00:08:47.700 --> 00:08:50.580]  就是我求聖靈充滿我
[00:08:50.580 --> 00:08:51.860]  哇,聖靈充滿,當然啦
[00:08:51.860 --> 00:08:54.540]  人國喜樂,和平,忍耐,恩慈,良善,信仇,溫柔,節制
[00:08:54.540 --> 00:08:57.380]  九樣東西,逐樣去數,逐樣去思考
[00:08:57.380 --> 00:09:00.340]  耶穌基督的柔和,謙卑又充滿我
[00:09:00.340 --> 00:09:03.740]  所以如果你看到我不柔和,謙卑是我的問題
[00:09:03.740 --> 00:09:05.540]  所以我每一天我都求這件事
[00:09:05.540 --> 00:09:07.940]  還有,愛是恆久,忍耐,忍耐柔,有恩慈
[00:09:07.940 --> 00:09:10.860]  愛是不責度,不自乖,不張狂,不作害羞的,是不求自己的
[00:09:10.860 --> 00:09:12.420]  絕不輕易,泡沫不計時,嘗試我
[00:09:12.420 --> 00:09:13.860]  不疑乎不疑,只知喜歡真理
[00:09:13.860 --> 00:09:15.420]  凡事包含凡事真理,凡事包含凡事真理
[00:09:15.420 --> 00:09:16.420]  愛是永不自私
[00:09:16.420 --> 00:09:19.380]  我剛剛做了這個study
[00:09:19.380 --> 00:09:23.140]  遲些會和大家去分享這一首的愛的篇
[00:09:23.140 --> 00:09:24.700]  是在崇拜那裏分享的
[00:09:24.700 --> 00:09:25.940]  已經做完了,整理好
[00:09:25.940 --> 00:09:27.660]  現在就重新再在那裏
[00:09:27.660 --> 00:09:29.300]  其實應該是叫打太出來了
[00:09:29.300 --> 00:09:30.580]  不過我再重新去
[00:09:30.580 --> 00:09:31.940]  再有些東西去研究
[00:09:31.940 --> 00:09:35.020]  所以在這裏來講就是
[00:09:35.020 --> 00:09:36.500]  我做了任務,我是在那裏等
[00:09:36.500 --> 00:09:39.380]  然後我就在那裏很開心地起牀
[00:09:39.380 --> 00:09:41.060]  爲什麼我很開心地起牀?
[00:09:41.060 --> 00:09:42.140]  會有什麼東西?
[00:09:42.140 --> 00:09:43.020]  有早餐嗎?
[00:09:43.020 --> 00:09:44.300]  有,我自己做的
[00:09:44.300 --> 00:09:45.940]  我喜歡自己做早餐
[00:09:45.940 --> 00:09:47.420]  那有什麼東西?
[00:09:47.420 --> 00:09:50.420]  我起牀就開始
[00:09:50.420 --> 00:09:52.420]  我就騎一個肚子才起牀
[00:09:52.420 --> 00:09:54.420]  我爺爺說求你將你的律例指教
[00:09:54.420 --> 00:09:55.260]  我必遵守
[00:09:55.260 --> 00:09:56.300]  到底求你次我五次
[00:09:56.300 --> 00:09:57.660]  我便遵守你的律法
[00:09:57.660 --> 00:09:59.100]  所以要一心遵守
[00:09:59.100 --> 00:10:00.980]  然後連着詩篇,一百一十九篇
[00:10:00.980 --> 00:10:02.060]  三十三、三十四節
[00:10:02.060 --> 00:10:03.580]  是這兩節經文
[00:10:03.580 --> 00:10:04.780]  爲什麼我要這樣講?
[00:10:04.780 --> 00:10:06.540]  因爲我要騎一個肚子,騎完這個肚子
[00:10:06.540 --> 00:10:07.620]  我就起牀了
[00:10:07.620 --> 00:10:08.820]  騎完這個肚子
[00:10:08.820 --> 00:10:11.740]  我就會去拿我的手機
[00:10:11.740 --> 00:10:12.420]  看《聖經》
[00:10:12.420 --> 00:10:14.180]  我手機有些WhatsApp
[00:10:14.180 --> 00:10:15.460]  是有不同的
[00:10:15.460 --> 00:10:16.900]  哇,大師來的
[00:10:16.900 --> 00:10:18.780]  慕安德烈,有沒有人聽過?
[00:10:18.780 --> 00:10:20.100]  Andrew Murray
[00:10:20.100 --> 00:10:21.660]  哇,施暴真
[00:10:21.660 --> 00:10:23.420]  這個厲害了
[00:10:23.420 --> 00:10:24.540]  他每天有兩段
[00:10:24.540 --> 00:10:25.620]  早晨、晚上
[00:10:25.620 --> 00:10:27.580]  一句《聖經》,然後有《昆響》
[00:10:27.580 --> 00:10:29.500]  慕安德烈和施暴真的《昆響》
[00:10:29.500 --> 00:10:30.420]  有《活水》
[00:10:30.420 --> 00:10:31.820]  又有《荒漠金泉》
[00:10:31.820 --> 00:10:34.820]  有些我不懂的,我都不懂讀詞
[00:10:34.820 --> 00:10:35.820]  《晉》、《東通》
[00:10:35.820 --> 00:10:38.660]  我記得好像有個叫ManMan還是誰
[00:10:38.660 --> 00:10:40.260]  總而言之,不知道是誰
[00:10:40.260 --> 00:10:43.100]  他也有時在那裏拿了些資料出來分享
[00:10:43.100 --> 00:10:45.140]  是啊,我見到有
[00:10:45.140 --> 00:10:47.500]  我就看那些經文
[00:10:47.500 --> 00:10:48.540]  有些是一句《聖經》的
[00:10:48.540 --> 00:10:53.220]  有些是有《聖經》有分享
[00:10:53.220 --> 00:10:54.540]  有些沒有《聖經》有分享
[00:10:54.540 --> 00:10:56.700]  接着我那本《聖經》在我的
[00:10:56.700 --> 00:11:00.100]  我下到我的沙發椅旁邊
[00:11:00.100 --> 00:11:02.980]  我有本《聖經》在家裏看
[00:11:02.980 --> 00:11:04.820]  我就看《聖經》
[00:11:04.820 --> 00:11:06.620]  接着我有本《蜀靈書籍》在看
[00:11:06.620 --> 00:11:08.260]  一會兒我都會介紹那本書籍
[00:11:08.260 --> 00:11:09.700]  我就看那本書
[00:11:09.700 --> 00:11:12.780]  這個就是我每天早上基本上會做的事情
[00:11:12.780 --> 00:11:15.100]  有時時間緊迫
[00:11:15.100 --> 00:11:16.700]  我未必做得完這麼多
[00:11:16.700 --> 00:11:18.820]  但我總會在一天裏面
[00:11:18.820 --> 00:11:22.100]  找些時間去補出來
[00:11:22.100 --> 00:11:23.500]  所以有一樣東西就是什麼
[00:11:23.500 --> 00:11:25.300]  福其實是由我們選擇的
[00:11:25.300 --> 00:11:27.020]  神爲什麼會恩代我們
[00:11:27.020 --> 00:11:30.980]  爲什麼有些人覺得祂好像有很多祝福給他一樣
[00:11:30.980 --> 00:11:32.300]  昨晚有個人WhatsApp給我
[00:11:32.300 --> 00:11:33.940]  這個人未信主的
[00:11:33.940 --> 00:11:36.260]  他說「你真是……」
[00:11:36.260 --> 00:11:37.460]  他說「你真是……」
[00:11:37.460 --> 00:11:38.500]  我忘記他寫什麼了
[00:11:38.500 --> 00:11:42.220]  總之他的意思就是
[00:11:42.220 --> 00:11:45.020]  「你真是很幸運」
[00:11:45.020 --> 00:11:47.580]  還是什麼字眼的
[00:11:47.580 --> 00:11:50.540]  我回應他「信主」兩個字
[00:11:50.540 --> 00:11:53.780]  我回應他「信主」兩個字
[00:11:53.780 --> 00:11:56.500]  不是說信了主就一定是這樣的
[00:11:56.500 --> 00:12:01.620]  但是信了主就能夠從神那裏得到各樣屬靈的福氣
[00:12:01.620 --> 00:12:03.220]  是聖經說給我們聽的
[00:12:03.220 --> 00:12:05.100]  神會去幫助我們
[00:12:05.100 --> 00:12:07.700]  所以這個人他是怎樣
[00:12:07.700 --> 00:12:09.220]  其實他就說他疲乏的
[00:12:09.220 --> 00:12:10.380]  他像力量軟弱的
[00:12:10.380 --> 00:12:11.540]  他加力量
[00:12:11.540 --> 00:12:12.100]  爲什麼
[00:12:12.100 --> 00:12:13.220]  因爲他是這個人
[00:12:13.220 --> 00:12:14.780]  他是等候耶和華的
[00:12:14.780 --> 00:12:15.620]  弟兄姐妹
[00:12:15.620 --> 00:12:17.820]  我們有沒有等候耶和華
[00:12:17.820 --> 00:12:19.900]  我們有沒有做這一件事
[00:12:19.900 --> 00:12:21.700]  我們只是羨慕有些人
[00:12:21.700 --> 00:12:25.180]  爲什麼他真的挺好的挺不錯的
[00:12:25.180 --> 00:12:26.620]  他人生挺不錯的
[00:12:26.620 --> 00:12:28.100]  家庭挺不錯的
[00:12:28.100 --> 00:12:29.580]  各樣都挺不錯的
[00:12:29.580 --> 00:12:30.740]  無論在物質上
[00:12:30.740 --> 00:12:32.660]  或者在健康
[00:12:32.660 --> 00:12:33.820]  或者在情緒
[00:12:33.820 --> 00:12:40.580]  或者在靈明
[00:12:40.580 --> 00:12:45.460]  其實你以爲是自然而然地倒下來給你的嗎
[00:12:45.460 --> 00:12:47.220]  是要選擇的
[00:12:47.220 --> 00:12:49.660]  是要選擇的
[00:12:49.660 --> 00:12:53.300]  選擇的時候是要選擇對的
[00:12:53.300 --> 00:12:54.540]  是不是
[00:12:54.540 --> 00:12:58.140]  好像上個星期我在馬鞍山唐聽到
[00:12:58.140 --> 00:13:00.220]  有個姓左的弟兄
[00:13:00.220 --> 00:13:01.300]  現在做了傳道
[00:13:01.300 --> 00:13:02.300]  他是什麼
[00:13:02.300 --> 00:13:03.740]  他坐牢無數次
[00:13:03.740 --> 00:13:05.180]  因爲他從小的時候
[00:13:05.180 --> 00:13:08.340]  從小的時候他就說我要發達
[00:13:08.340 --> 00:13:09.700]  這是人生的目標
[00:13:09.700 --> 00:13:13.900]  於是他就全向發達的目標走
[00:13:13.900 --> 00:13:16.780]  但是他用一些不正途
[00:13:16.780 --> 00:13:18.300]  開人家的隔門
[00:13:18.300 --> 00:13:19.940]  開人家家門
[00:13:19.940 --> 00:13:22.580]  進屋拿東西
[00:13:22.580 --> 00:13:24.900]  總而言之除了殺人之外
[00:13:24.900 --> 00:13:28.460]  總而言之無惡不作
[00:13:28.460 --> 00:13:30.420]  結果他坐牢無數次
[00:13:30.420 --> 00:13:32.940]  後來感謝主他信了耶穌
[00:13:32.940 --> 00:13:34.780]  所以整個生命改變了
[00:13:34.780 --> 00:13:38.620]  就是因爲他從小的時候他說我要發達
[00:13:38.620 --> 00:13:41.900]  因爲他貧窮說我要發達
[00:13:41.900 --> 00:13:42.900]  就是這樣
[00:13:42.900 --> 00:13:44.340]  他選擇了這個路線
[00:13:44.340 --> 00:13:46.060]  於是怎麼能夠發達
[00:13:46.060 --> 00:13:48.620]  用他覺得可以做的方法發達
[00:13:48.620 --> 00:13:49.820]  譬如開人家家門
[00:13:49.820 --> 00:13:50.580]  你知道什麼意思嗎
[00:13:50.580 --> 00:13:51.660]  就是進屋偷東西
[00:13:51.660 --> 00:13:55.140]  然後他在監獄裏面就學會怎麼開隔門
[00:13:55.140 --> 00:13:56.220]  哇 更厲害
[00:13:56.220 --> 00:13:59.180]  於是去歐洲開隔門
[00:13:59.180 --> 00:14:03.500]  還有那些假信用卡集團
[00:14:03.500 --> 00:14:06.140]  他買了張回來第一次就騙了人家二十多萬
[00:14:06.140 --> 00:14:07.180]  哇 這麼好
[00:14:07.180 --> 00:14:10.460]  於是他自己去做一個發行假卡的
[00:14:10.460 --> 00:14:12.420]  這個人有腦筋的
[00:14:12.420 --> 00:14:13.580]  厲害的
[00:14:13.580 --> 00:14:14.340]  他有沒有發達
[00:14:14.340 --> 00:14:15.780]  他發了達了
[00:14:15.780 --> 00:14:16.980]  結果怎麼樣
[00:14:16.980 --> 00:14:19.660]  他結果都坐牢
[00:14:19.660 --> 00:14:20.540]  就是這樣
[00:14:20.540 --> 00:14:22.140]  是他選擇回來的
[00:14:22.140 --> 00:14:23.220]  是右勢選擇回來的
[00:14:23.220 --> 00:14:25.020]  但是這個路線是錯的
[00:14:25.020 --> 00:14:26.500]  《哈蓋書三章》它說
[00:14:26.500 --> 00:14:29.020]  雖然無花果樹可以不發旺葡萄樹
[00:14:29.020 --> 00:14:30.140]  可以不結果
[00:14:30.140 --> 00:14:32.100]  橄欖樹可以沒有收成
[00:14:32.100 --> 00:14:33.540]  田地不出糧食
[00:14:33.540 --> 00:14:35.220]  圈中絕了羊
[00:14:35.220 --> 00:14:37.500]  棚內也沒有牛
[00:14:37.500 --> 00:14:39.940]  哇 你說這個人遇到這樣的情況
[00:14:39.940 --> 00:14:41.180]  讓你和我遇到這種情況
[00:14:41.180 --> 00:14:42.340]  就是什麼意思
[00:14:42.340 --> 00:14:44.060]  就是什麼意思
[00:14:44.060 --> 00:14:45.060]  就是
[00:14:45.060 --> 00:14:47.020]  做那樣壞那樣
[00:14:47.020 --> 00:14:48.580]  樣樣都沒有
[00:14:48.580 --> 00:14:51.420]  就是樣樣都不行了
[00:14:51.420 --> 00:14:55.060]  你說還有誰可以讓他這麼壞呢
[00:14:55.060 --> 00:14:56.220]  但是他怎麼樣
[00:14:56.220 --> 00:14:58.780]  他說然而我要
[00:14:58.780 --> 00:14:59.620]  他說我要
[00:14:59.620 --> 00:15:01.300]  這句話我們聽過的
[00:15:01.300 --> 00:15:02.420]  如果大家記得
[00:15:02.420 --> 00:15:04.220]  我是說這個撒旦的時候
[00:15:04.220 --> 00:15:06.340]  撒旦就是我要我要我要我要
[00:15:06.340 --> 00:15:08.740]  很多句我要的 是不是
[00:15:08.740 --> 00:15:09.780]  這個人真的我要
[00:15:09.780 --> 00:15:10.620]  但是他要什麼
[00:15:10.620 --> 00:15:12.740]  他說我要因耶和華歡恩
[00:15:12.740 --> 00:15:15.660]  因救我神喜樂
[00:15:15.660 --> 00:15:17.100]  一個人去到這樣的情形
[00:15:17.100 --> 00:15:19.380]  他還能夠可以決心
[00:15:19.380 --> 00:15:21.020]  跟從神的
[00:15:21.020 --> 00:15:22.060]  這就是主了
[00:15:22.060 --> 00:15:23.700]  這個肯定不是
[00:15:23.700 --> 00:15:25.420]  突然間發生的事
[00:15:25.420 --> 00:15:27.100]  可能他一直都是這樣的
[00:15:27.100 --> 00:15:28.340]  跟從神的 是不是
[00:15:28.340 --> 00:15:31.060]  他 我不用習慣性跟從神
[00:15:31.060 --> 00:15:32.940]  他就是可能他一直就是這樣跟從
[00:15:32.940 --> 00:15:34.540]  但是他都遭遇這些
[00:15:34.540 --> 00:15:35.780]  他不是沒有遭遇到困難
[00:15:35.780 --> 00:15:37.060]  沒有遭遇到缺乏
[00:15:37.060 --> 00:15:38.700]  但是在這樣的情形下
[00:15:38.700 --> 00:15:39.860]  這個人
[00:15:39.860 --> 00:15:41.660]  他仍然說我要
[00:15:41.660 --> 00:15:43.220]  因耶和華歡恩
[00:15:43.220 --> 00:15:45.620]  因救我的神喜樂
[00:15:45.620 --> 00:15:47.180]  C篇20篇第7節
[00:15:47.180 --> 00:15:48.860]  有人靠車有人靠馬
[00:15:48.860 --> 00:15:51.260]  但我們要
[00:15:51.260 --> 00:15:52.340]  我要啊
[00:15:52.340 --> 00:15:53.300]  你要不要啊
[00:15:53.300 --> 00:15:55.020]  你要什麼啊
[00:15:55.020 --> 00:15:58.100]  你要這些還是那些啊
[00:15:58.100 --> 00:15:59.500]  是我們去選擇的
[00:15:59.500 --> 00:16:01.300]  真是我們去選擇的
[00:16:01.300 --> 00:16:04.100]  當然神是統治萬有
[00:16:04.100 --> 00:16:05.660]  但是很奇妙地
[00:16:05.660 --> 00:16:08.220]  我們的人生很多事情發生
[00:16:08.220 --> 00:16:10.500]  原來不是說
[00:16:10.500 --> 00:16:13.820]  我們很無奈地產生的
[00:16:13.820 --> 00:16:17.820]  是因爲我們的選擇產生的
[00:16:17.820 --> 00:16:19.660]  但是我們要提耶和華
[00:16:19.660 --> 00:16:21.060]  我們神的明
[00:16:21.060 --> 00:16:23.220]  C篇37篇第3節5節
[00:16:23.220 --> 00:16:27.180]  你當以靠耶和華而行善
[00:16:27.180 --> 00:16:29.580]  神喜歡我們行善的
[00:16:29.580 --> 00:16:30.340]  我看聖經
[00:16:30.340 --> 00:16:32.100]  最近我做過這個study裏面
[00:16:32.100 --> 00:16:33.100]  有些地方就是
[00:16:33.100 --> 00:16:34.940]  神是喜歡我們去行善
[00:16:34.940 --> 00:16:36.260]  多行善事
[00:16:36.260 --> 00:16:39.420]  安居地上以祂的信實爲量
[00:16:39.420 --> 00:16:41.380]  又當以耶和華爲樂
[00:16:41.380 --> 00:16:43.060]  什麼叫以耶和華爲樂
[00:16:43.060 --> 00:16:46.820]  就是想起神你就開心了
[00:16:46.820 --> 00:16:48.300]  你想起什麼開心啊
