
[00:00:00.000 --> 00:00:02.360]  很感謝神給我有機會來到大家當中
[00:02:04.120 --> 00:02:05.960]  他們所面對的挑戰
[00:02:05.960 --> 00:02:09.000]  甚至當天的父母是怎樣相識
[00:02:09.000 --> 00:02:11.120]  戀愛而建立家庭呢?
[00:02:11.120 --> 00:02:12.280]  又或者做父母的
[00:02:12.280 --> 00:02:13.640]  有沒有了解到兒女
[00:02:13.640 --> 00:02:16.960]  所面對的挑戰和壓力呢?
[00:02:16.960 --> 00:02:18.720]  樣子好像很熟悉
[00:02:18.720 --> 00:02:20.720]  但是很陌生
[00:02:20.720 --> 00:02:23.040]  為什麼我會講這件事呢?
[00:02:23.040 --> 00:02:25.280]  大家都相信我們的神
[00:02:25.280 --> 00:02:27.000]  一位,但是三位一體
[00:02:27.000 --> 00:02:30.360]  有聖父、聖子、聖靈,是不是?
[00:02:30.360 --> 00:02:33.080]  我們對聖父會比較熟悉
[00:02:33.080 --> 00:02:35.040]  因為有父親的形象
[00:02:35.040 --> 00:02:37.120]  每一次我們祈禱的時候都說
[00:02:37.120 --> 00:02:39.320]  我們在天上的父,是不是?
[00:02:39.320 --> 00:02:41.320]  好了,主耶穌我們更加熟悉
[00:02:41.320 --> 00:02:43.560]  因為耶穌導誠肉身成為人
[00:02:43.560 --> 00:02:44.760]  住在人的當中
[00:02:44.760 --> 00:02:46.360]  在歷史裡面又出現
[00:02:46.360 --> 00:02:49.360]  我們在四福金裡面對耶穌的認識
[00:02:49.360 --> 00:02:51.000]  會更多,是不是?
[00:02:51.000 --> 00:02:53.320]  而且我們祈禱的時候都會說
[00:02:53.320 --> 00:02:55.960]  奉主耶穌的名,禱告
[00:02:55.960 --> 00:02:57.400]  但是聖靈呢?
[00:02:57.400 --> 00:03:00.520]  不要忘記聖靈是入住在我們生命當中的
[00:03:00.520 --> 00:03:02.960]  但是往往我們對聖靈的認識
[00:03:02.960 --> 00:03:05.160]  又似乎有一些的陌生
[00:03:05.160 --> 00:03:09.200]  所以今天跟大家來到聖靈降臨節的時候
[00:03:09.200 --> 00:03:12.200]  去思想到聖靈在我們當中做什麼工作
[00:03:12.200 --> 00:03:14.400]  第一就是在救贖方面
[00:03:14.400 --> 00:03:16.400]  我們來到是去看到
[00:03:16.400 --> 00:03:19.000]  聖經裡面,特別主耶穌怎麼說的?
[00:03:19.000 --> 00:03:23.840]  人若不重生,就不能進神的國,是不是?
[00:03:23.840 --> 00:03:25.520]  好了,重生是什麼呢?
[00:03:25.520 --> 00:03:27.760]  就是從聖靈而生
[00:03:27.760 --> 00:03:30.440]  記住,不是我們做主動的
[00:03:30.440 --> 00:03:33.920]  你不可以要求父母你生我出來
[00:03:33.920 --> 00:03:35.160]  沒有的
[00:03:35.160 --> 00:03:37.800]  是我們父母來帶去相愛
[00:03:37.800 --> 00:03:41.520]  於是我們就被父母來生下來
[00:03:41.520 --> 00:03:43.400]  原來我們信主
[00:03:43.400 --> 00:03:48.200]  不是我們去揀選我們的信仰
[00:03:48.200 --> 00:03:50.040]  表面好像是,是我信耶穌
[00:03:50.040 --> 00:03:53.320]  我現在十三歲開始正式回教會
[00:03:53.320 --> 00:03:55.160]  我就在信仰魔術之下
[00:03:55.160 --> 00:03:56.440]  我信了主
[00:03:56.440 --> 00:03:58.160]  但是我就去祈禱
[00:03:58.160 --> 00:03:59.720]  神啊,你要答應我一些的事
[00:03:59.720 --> 00:04:00.920]  如果你不答應的時候
[00:04:00.920 --> 00:04:02.280]  我不相信你
[00:04:02.280 --> 00:04:04.720]  我們是有大神的,是不是?
[00:04:04.720 --> 00:04:06.440]  我們以為是我們揀選神
[00:04:06.440 --> 00:04:07.720]  但是絕對不是
[00:04:07.720 --> 00:04:10.440]  原來是神揀選我們
[00:04:10.440 --> 00:04:11.800]  正如我們剛才所說
[00:04:11.800 --> 00:04:14.520]  不是我們要求父母生我們出來
[00:04:14.520 --> 00:04:16.760]  是我們的父母孕育我們
[00:04:16.760 --> 00:04:18.960]  原來是聖靈的工作
[00:04:18.960 --> 00:04:22.720]  好,我們一起來再讀這段經文
[00:04:22.720 --> 00:04:25.800]  《約翰福音》第十六章的第七到第八節
[00:04:25.800 --> 00:04:27.240]  我們一起來讀出
[00:04:47.120 --> 00:04:48.760]  他說保衛師來的時候
[00:04:48.760 --> 00:04:50.920]  他就是要叫世人為罪
[00:04:50.920 --> 00:04:52.400]  為義,為審判
[00:04:52.400 --> 00:04:55.160]  自己責備自己
[00:04:55.160 --> 00:04:57.520]  主耶穌祂自己在世上的時候
[00:04:57.520 --> 00:04:59.720]  因為有肉體的限制
[00:04:59.720 --> 00:05:03.080]  所以祂只可以在一個地方出現,是不是?
[00:05:03.080 --> 00:05:04.560]  但是,所以主耶穌說
[00:05:04.560 --> 00:05:07.160]  我完成了救贖的時候,我會離開
[00:05:07.160 --> 00:05:08.320]  當我離開的時候
[00:05:08.320 --> 00:05:10.760]  聖靈會降臨
[00:05:10.760 --> 00:05:14.040]  聖靈就好像今天空氣
[00:05:14.040 --> 00:05:16.920]  我們在這個禮堂裡面有空氣,是不是?
[00:05:16.920 --> 00:05:18.520]  在隔壁也有
[00:05:18.520 --> 00:05:20.200]  在香港也有
[00:05:20.200 --> 00:05:22.960]  原來是充滿萬有
[00:05:22.960 --> 00:05:25.120]  聖靈就可以在我們當中
[00:05:25.120 --> 00:05:27.360]  聖靈有什麼工作呢?
[00:05:27.360 --> 00:05:30.240]  是叫世人為罪為義為審判
[00:05:30.240 --> 00:05:32.320]  自己責備自己
[00:05:32.320 --> 00:05:35.960]  很真,每一個人都覺得自己很好
[00:05:35.960 --> 00:05:37.120]  自以為意
[00:05:37.120 --> 00:05:38.840]  覺得自己不錯
[00:05:38.840 --> 00:05:41.400]  很難叫人來信耶穌
[00:05:41.400 --> 00:05:44.800]  我記得當我信了主沒多久的時候
[00:05:44.800 --> 00:05:47.600]  我就已經立刻跟家裡傳福音
[00:05:47.600 --> 00:05:48.720]  跟婆婆說
[00:05:48.720 --> 00:05:50.920]  爸爸,你也要信耶穌
[00:05:50.920 --> 00:05:53.040]  因為耶穌很好
[00:05:53.040 --> 00:05:53.960]  為什麼要信?
[00:05:53.960 --> 00:05:55.400]  因為我們是罪
[00:05:55.400 --> 00:05:57.000]  我們有罪
[00:05:57.000 --> 00:05:58.480]  婆婆立刻回答我
[00:05:58.480 --> 00:05:59.720]  我有罪?
[00:05:59.720 --> 00:06:01.400]  你才有罪,就說我有罪
[00:06:01.400 --> 00:06:03.080]  我生得你出,養得你大
[00:06:03.080 --> 00:06:05.000]  你不用說我有罪
[00:06:05.000 --> 00:06:06.640]  那些人是很剛硬
[00:06:06.640 --> 00:06:08.560]  不肯去面對
[00:06:08.560 --> 00:06:11.880]  但是為什麼後來有人會信了主呢?
[00:06:11.880 --> 00:06:13.920]  我絕對相信有不少的人
[00:06:13.920 --> 00:06:15.640]  為未信的人禱告
[00:06:15.640 --> 00:06:16.800]  跟他傳福音
[00:06:16.800 --> 00:06:19.640]  但是最重要是聖靈的工作
[00:06:19.640 --> 00:06:22.120]  很真,我自己也很感恩
[00:06:22.120 --> 00:06:25.120]  神比我有很多機會去講報道會
[00:06:25.120 --> 00:06:26.240]  其實我喜歡講培靈會
[00:06:26.240 --> 00:06:28.400]  都是講培靈報道會
[00:06:28.400 --> 00:06:29.720]  但是我見到在報道會裡面
[00:06:29.720 --> 00:06:30.840]  有些人來信主
[00:06:30.840 --> 00:06:32.720]  我告訴大家
[00:06:32.720 --> 00:06:36.040]  我自己都不會相信
[00:06:36.040 --> 00:06:38.680]  我講四十至四十五分鐘的道
[00:06:38.680 --> 00:06:41.720]  可以叫到一個人信耶穌
[00:06:41.720 --> 00:06:43.040]  那個人來信耶穌的時候
[00:06:43.040 --> 00:06:46.840]  一定是神自己親自工作
[00:06:46.840 --> 00:06:51.400]  之前有很多人跟他分享過信仰
[00:06:51.400 --> 00:06:53.120]  為他祈禱
[00:06:53.120 --> 00:06:55.320]  有聖靈你要感動他
[00:06:55.320 --> 00:06:57.560]  於是他才肯放下自己
[00:06:57.560 --> 00:07:01.120]  我只不過是一個工具
[00:07:01.120 --> 00:07:04.160]  而且是神自己的憐憫
[00:07:04.160 --> 00:07:06.080]  所以這個是很重要
[00:07:06.080 --> 00:07:07.880]  人心剛硬
[00:07:07.880 --> 00:07:09.680]  很簡單舉個例子
[00:07:09.680 --> 00:07:11.160]  聖經裡面也告訴我們
[00:07:11.160 --> 00:07:14.520]  神的靈都會在未信人當中做工作
[00:07:14.520 --> 00:07:16.000]  去感動他們
[00:07:16.000 --> 00:07:18.240]  但又不是長時間住在他們當中
[00:07:18.240 --> 00:07:21.440]  所以人有所謂的良心作用
[00:07:21.440 --> 00:07:23.480]  這就是羅馬書裡面所講的
[00:07:23.480 --> 00:07:26.800]  是非之心同作見證
[00:07:26.800 --> 00:07:27.560]  但是不要忘記
[00:07:27.560 --> 00:07:29.600]  原來人的是非之心
[00:07:29.600 --> 00:07:32.840]  可以因為社會的環境
[00:07:32.840 --> 00:07:36.240]  周遭的情況有所改變
[00:07:36.240 --> 00:07:38.080]  很簡單舉個例子
[00:07:38.080 --> 00:07:40.840]  我們基督徒仍然要堅持
[00:07:40.840 --> 00:07:46.240]  原來同性戀是迷信的心意
[00:07:46.240 --> 00:07:47.800]  我們可以接納同性戀的人
[00:07:47.800 --> 00:07:50.560]  但是不會接納這個罪行
[00:07:50.560 --> 00:07:52.120]  但是現在在英國
[00:07:52.120 --> 00:07:53.800]  甚至很多的地方
[00:07:53.800 --> 00:07:55.200]  你說這些
[00:07:55.200 --> 00:07:56.400]  死定了
[00:07:56.400 --> 00:08:00.480]  可能還會被人帶去告你
[00:08:00.480 --> 00:08:03.920]  因為他們已經接受了這些事情
[00:08:03.920 --> 00:08:07.600]  我記得我自己剛奉獻之前
[00:08:07.600 --> 00:08:09.600]  也去做了一些方工作
[00:08:09.600 --> 00:08:11.240]  當年正在尋索
[00:08:11.240 --> 00:08:13.760]  究竟神是否要我去做傳道人的時候
[00:08:13.760 --> 00:08:16.480]  我呼求神讓我看清楚全方的需要
[00:08:16.480 --> 00:08:17.680]  神又很有恩典
[00:08:17.680 --> 00:08:21.200]  讓我做了孫道元的一個福金營的導師
[00:08:21.200 --> 00:08:23.040]  認識了一班小朋友
[00:08:23.040 --> 00:08:26.240]  原來是在東頭村十八座天台學校
[00:08:26.240 --> 00:08:29.320]  那一班叫治綱小學的小朋友
[00:08:29.320 --> 00:08:30.600]  後來我就去那裡
[00:08:30.600 --> 00:08:32.760]  離大區做團計
[00:08:32.760 --> 00:08:36.200]  其實是憑著自己一些的熱情
[00:08:36.200 --> 00:08:37.960]  或者衝動去建立團計
[00:08:37.960 --> 00:08:41.520]  那時候我看到一些人做什麼呢
[00:08:41.520 --> 00:08:42.880]  原來是在賭外圍
[00:08:42.880 --> 00:08:44.480]  年輕人不太知道
[00:08:44.480 --> 00:08:45.600]  叫做賭治綱
[00:08:45.600 --> 00:08:46.960]  知道什麼叫治綱嗎?
[00:08:46.960 --> 00:08:48.760]  有三十六個古人
[00:08:48.760 --> 00:08:51.160]  走到離大區賭錢
[00:08:51.160 --> 00:08:53.320]  但是如果有警察巡的時候
[00:08:53.320 --> 00:08:54.480]  他們會怎樣呢?
[00:08:54.480 --> 00:08:55.960]  就會退上二樓
[00:08:55.960 --> 00:08:58.640]  那些人不會昂然的走去賭錢的
[00:08:58.640 --> 00:09:00.960]  因為是不合法的
[00:09:00.960 --> 00:09:03.920]  但是後來英皇御准賽馬會
[00:09:03.920 --> 00:09:04.880]  那又怎樣呢?
[00:09:04.880 --> 00:09:05.960]  賭外圍了
[00:09:05.960 --> 00:09:07.520]  現在有六合彩
[00:09:07.520 --> 00:09:09.080]  如果那些人在香港買六合彩
[00:09:09.080 --> 00:09:10.680]  會不會絲絲縮縮呢?
[00:09:10.680 --> 00:09:11.440]  是不會的
[00:09:11.440 --> 00:09:12.480]  公然的
[00:09:12.480 --> 00:09:14.400]  合法的
[00:09:14.400 --> 00:09:16.280]  那麼現在
[00:09:16.280 --> 00:09:18.160]  特區政府沒錢
[00:09:18.160 --> 00:09:19.600]  於是又怎樣呢?
[00:09:19.600 --> 00:09:22.360]  就說想籃球
[00:09:22.360 --> 00:09:23.760]  會納進去博彩
[00:09:23.760 --> 00:09:24.960]  合法化
[00:09:24.960 --> 00:09:26.120]  現在正在討論
[00:09:26.120 --> 00:09:27.960]  說收到很多份的文件
[00:09:27.960 --> 00:09:29.760]  有95%的人
[00:09:29.760 --> 00:09:30.760]  都贊成
[00:09:30.760 --> 00:09:31.960]  可以籃球
[00:09:31.960 --> 00:09:33.880]  就是賭錢合法化的
[00:09:33.880 --> 00:09:36.200]  這件事一定會通過的
[00:09:36.200 --> 00:09:37.920]  我就想到
[00:09:37.920 --> 00:09:40.560]  原來特區政府這麼欣賞民意
[00:09:40.560 --> 00:09:42.120]  為什麼我們
[00:09:42.120 --> 00:09:44.960]  來大陸很想自己選特首
[00:09:44.960 --> 00:09:46.600]  這個民意是很強的
[00:09:46.600 --> 00:09:48.520]  但是都被打壓的
[00:09:48.520 --> 00:09:49.040]  你明白嗎?
[00:09:49.040 --> 00:09:50.280]  當有一天
[00:09:50.280 --> 00:09:52.360]  籃球賭球合法化
[00:09:52.360 --> 00:09:55.440]  那些人一樣會公然的去投注
[00:09:55.440 --> 00:09:57.240]  他不會覺得有問題的
[00:09:57.240 --> 00:09:58.360]  為什麼呢?
[00:09:58.360 --> 00:09:59.840]  已經合法化了
[00:09:59.840 --> 00:10:01.800]  就是說原來人的良知
[00:10:01.800 --> 00:10:02.760]  人的良心
[00:10:02.760 --> 00:10:06.480]  是會隨著時間環境去改變的
[00:10:06.480 --> 00:10:09.520]  但是你犯錯的時候
[00:10:09.520 --> 00:10:10.160]  你想想
[00:10:10.160 --> 00:10:11.680]  第一次你犯錯
[00:10:11.680 --> 00:10:13.480]  你很害怕
[00:10:13.480 --> 00:10:14.600]  但是犯得久的時候
[00:10:14.600 --> 00:10:15.760]  犯得多的時候
[00:10:15.760 --> 00:10:17.560]  你不再害怕了
[00:10:17.560 --> 00:10:20.680]  聖經說以羞恥變成榮耀
[00:10:20.680 --> 00:10:23.800]  我自己也好心回顧我的人生
[00:10:23.800 --> 00:10:27.160]  原來神一早已經揀選我做傳道人的了
[00:10:27.160 --> 00:10:29.000]  我很小學的時候
[00:10:29.000 --> 00:10:31.400]  就已經被老師訓練我做傳道人
[00:10:31.400 --> 00:10:33.400]  因為我很喜歡說話
[00:10:33.400 --> 00:10:35.200]  家裡不讓我說話
[00:10:35.200 --> 00:10:37.800]  所以我回學校就說
[00:10:37.800 --> 00:10:38.640]  一聊天
[00:10:38.640 --> 00:10:40.040]  上課不到五分鐘
[00:10:40.040 --> 00:10:41.080]  梁一善
[00:10:41.080 --> 00:10:42.240]  出來站
[00:10:42.240 --> 00:10:44.040]  我就站在那裡了
[00:10:44.040 --> 00:10:46.960]  剛剛開始投幾次給生罰的時候
[00:10:46.960 --> 00:10:48.200]  好像很羞愧的
[00:10:48.200 --> 00:10:49.840]  有些同學看著的時候
[00:10:49.840 --> 00:10:51.040]  但是你犯得多的時候
[00:10:51.040 --> 00:10:52.440]  你就不再介意
[00:10:52.440 --> 00:10:53.160]  梁一善出來站
[00:10:53.160 --> 00:10:54.240]  哦 好啊
[00:10:54.240 --> 00:10:55.320]  不出來
[00:10:55.320 --> 00:10:57.760]  先生寫黑筆的時候
[00:10:57.760 --> 00:10:58.840]  課堂在那裡笑著
[00:10:58.840 --> 00:10:59.560]  另一半過來
[00:10:59.560 --> 00:11:00.640]  什麼事
[00:11:00.640 --> 00:11:02.120]  我以為沒事的
[00:11:02.120 --> 00:11:03.960]  還覺得很威風
[00:11:03.960 --> 00:11:06.400]  為什麼會訓練我做傳道人呢
[00:11:06.400 --> 00:11:08.640]  因為那一堂沒得聊
[00:11:08.640 --> 00:11:09.840]  我下一堂
[00:11:09.840 --> 00:11:11.240]  一上去的時候
[00:11:11.240 --> 00:11:12.120]  不夠五分鐘
[00:11:12.120 --> 00:11:13.360]  梁一善出來站
[00:11:13.360 --> 00:11:16.120]  原來我一天至少站六七堂
[00:11:16.120 --> 00:11:18.000]  就是四堂就起碼了
[00:11:18.000 --> 00:11:19.240]  這是基本的
[00:11:19.240 --> 00:11:21.640]  所以現在我說到站幾個小時是沒問題的
[00:11:21.640 --> 00:11:23.760]  我下午還要另一間教育課堂也要站的
[00:11:23.760 --> 00:11:24.560]  是不是
[00:11:24.560 --> 00:11:26.600]  所以你留意到
[00:11:26.600 --> 00:11:28.120]  原來開頭
[00:11:28.120 --> 00:11:31.040]  我覺得好像很羞愧
[00:11:31.040 --> 00:11:32.560]  但是罰了幾次的時候
[00:11:32.560 --> 00:11:34.120]  不介意了
[00:11:34.120 --> 00:11:36.200]  先生為了要羞辱我
[00:11:36.200 --> 00:11:38.680]  竟然在小息的時候不讓我玩
[00:11:38.680 --> 00:11:39.760]  要我怎麼罰呢
[00:11:39.760 --> 00:11:41.360]  罰在教員室外面
[00:11:41.360 --> 00:11:42.360]  那個走廊那裡
[00:11:42.360 --> 00:11:43.880]  就是三層高的時候
[00:11:43.880 --> 00:11:45.120]  下面就是禮堂
[00:11:45.120 --> 00:11:47.000]  就是租場
[00:11:47.000 --> 00:11:49.000]  但是我竟然將自己升級了
[00:11:49.000 --> 00:11:50.320]  我好像閱兵那樣
[00:11:50.320 --> 00:11:52.000]  下面大地在我腳下
[00:11:52.000 --> 00:11:53.520]  一群人在下面
[00:11:53.520 --> 00:11:54.880]  說我多威風
[00:11:54.880 --> 00:11:55.680]  他想羞辱我
[00:11:55.680 --> 00:11:56.880]  我覺得我自己有榮耀
[00:11:56.880 --> 00:12:00.280]  這就是羞辱變成榮耀
[00:12:00.280 --> 00:12:02.680]  同樣原來每個人都是這樣
[00:12:02.680 --> 00:12:04.920]  我小學的時候是這樣
[00:12:04.920 --> 00:12:07.200]  但是原來出來工作的人都是這樣的
[00:12:07.200 --> 00:12:09.200]  我有三年
[00:12:09.200 --> 00:12:11.000]  在監獄裡面
[00:12:11.000 --> 00:12:12.200]  做動作
[00:12:12.200 --> 00:12:13.480]  不是坐
[00:12:13.480 --> 00:12:16.160]  我在神樂園讀書的時候要去監獄部
[00:12:16.160 --> 00:12:17.720]  大嶼山有很多個監獄的
[00:12:17.720 --> 00:12:19.920]  知不知道
[00:12:19.920 --> 00:12:22.200]  至少有五個監獄
[00:12:22.200 --> 00:12:23.640]  有唐福
[00:12:23.640 --> 00:12:24.920]  麻布平
[00:12:24.920 --> 00:12:26.600]  沙咀勞役中心
[00:12:26.600 --> 00:12:27.480]  石壁
[00:12:27.480 --> 00:12:29.320]  還有芝麻灣
[00:12:29.320 --> 00:12:31.640]  我最喜歡去哪裡呢
[00:12:31.640 --> 00:12:32.880]  我在泛戰
[00:12:32.880 --> 00:12:34.720]  在最遠的沙咀
[00:12:34.720 --> 00:12:36.520]  就是在石壁的旁邊
[00:12:36.520 --> 00:12:37.960]  芝麻灣是最舒服的
[00:12:37.960 --> 00:12:39.000]  但是為什麼不去呢
[00:12:39.000 --> 00:12:41.560]  因為芝麻灣大部分那些叫老童
[00:12:41.560 --> 00:12:43.880]  就是坐牢的人
[00:12:43.880 --> 00:12:44.760]  他們怎麼來的
[00:12:44.760 --> 00:12:46.800]  他們輪支排輩
[00:12:46.800 --> 00:12:48.400]  是大家比較
[00:12:48.400 --> 00:12:49.560]  他們的刑期
[00:12:49.560 --> 00:12:50.800]  誰最長
[00:12:50.800 --> 00:12:52.800]  你坐四個月的人而已
[00:12:52.800 --> 00:12:54.560]  就是差事
[00:12:54.560 --> 00:12:55.760]  你那些小兒科
[00:12:55.760 --> 00:12:57.520]  我坐四年了
[00:12:57.520 --> 00:12:59.320]  就是說那個比較威風
[00:12:59.320 --> 00:13:00.640]  大家鬥快老後
[00:13:00.640 --> 00:13:01.880]  你有多少次案底
[00:13:01.880 --> 00:13:03.640]  十二次
[00:13:03.640 --> 00:13:04.360]  入獄
[00:13:04.360 --> 00:13:05.640]  我死是二次
[00:13:05.640 --> 00:13:06.800]  你不明白我的意思
[00:13:06.800 --> 00:13:08.720]  原來人就是這樣去比較
[00:13:08.720 --> 00:13:10.680]  就是將羞辱變成榮耀
[00:13:10.680 --> 00:13:12.680]  原來人心就是這麼剛硬
[00:13:12.680 --> 00:13:14.400]  所以
[00:13:14.400 --> 00:13:16.760]  要人信主的時候絕對不容易
[00:13:16.760 --> 00:13:19.160]  但是這個是聖靈的工作
[00:13:19.160 --> 00:13:22.760]  聖靈是讓人看到自己的不足
[00:13:22.760 --> 00:13:24.400]  看到自己的缺點
[00:13:24.400 --> 00:13:25.920]  看到自己的罪
[00:13:25.920 --> 00:13:28.640]  於是人才可以有悔改
[00:13:28.640 --> 00:13:30.120]  所以今天
[00:13:30.120 --> 00:13:32.400]  我們信主的時候是聖靈的工作
[00:13:32.400 --> 00:13:34.640]  但是請你記住
[00:13:34.640 --> 00:13:37.800]  基督徒這三個字是沒有任何保證的
[00:13:37.800 --> 00:13:40.560]  信了主的人一樣是會面對誘惑
[00:13:40.560 --> 00:13:41.840]  面對挑戰
[00:13:41.840 --> 00:13:43.520]  一樣會犯罪
[00:13:43.520 --> 00:13:46.680]  所以我們都同樣要被聖靈來提點
[00:13:46.680 --> 00:13:48.760]  聖經裡面怎樣來提醒我們呢
[00:13:48.760 --> 00:13:51.640]  我們再讀跳蕩尼迦前書第五章
[00:13:51.640 --> 00:13:53.000]  十九到二十節
[00:13:53.000 --> 00:13:55.080]  我們一起去讀出
[00:13:55.080 --> 00:13:57.920]  不要消滅聖靈的感動
[00:13:57.920 --> 00:14:00.520]  不要藐視先知的講論
[00:14:00.520 --> 00:14:02.840]  兩者放在一起
[00:14:02.840 --> 00:14:04.320]  先知的講論
[00:14:04.320 --> 00:14:06.920]  我絕對相信一個毀身給神
[00:14:06.920 --> 00:14:08.000]  忠於神的人
[00:14:08.000 --> 00:14:10.280]  當他要講論神的話語的時候
[00:14:10.280 --> 00:14:12.720]  是要好好的去研讀神的說話
[00:14:12.720 --> 00:14:15.560]  好好的去理解聖經的話語
[00:14:15.560 --> 00:14:16.880]  解釋得清楚明白
[00:14:16.880 --> 00:14:18.520]  這是聖靈的工作
[00:14:18.520 --> 00:14:19.480]  但之前是甚麼
[00:14:19.480 --> 00:14:23.000]  不要消滅聖靈的感動
[00:14:23.000 --> 00:14:24.520]  同樣今天我們信了主的人
[00:14:24.520 --> 00:14:26.640]  一樣有聖靈提點我們
[00:14:26.640 --> 00:14:27.680]  好了
[00:14:27.680 --> 00:14:28.640]  在救贖方面
[00:14:28.640 --> 00:14:32.560]  聖靈來帶去催促我們去認識神
[00:14:32.560 --> 00:14:34.680]  但是在成長方面
[00:14:34.680 --> 00:14:37.560]  聖靈都會繼續的來帶去提醒我們
[00:14:37.560 --> 00:14:40.680]  第一就是確認我們的身份
[00:14:40.680 --> 00:14:42.560]  我不知道你做了基督徒的時候
[00:14:42.560 --> 00:14:46.720]  會不會有時候都在質疑自己
[00:14:46.720 --> 00:14:48.920]  糟了我是不是真的神的兒女
[00:14:48.920 --> 00:14:49.960]  因為有時候特別
[00:14:49.960 --> 00:14:51.600]  我們犯了一些錯
[00:14:51.600 --> 00:14:53.320]  我們自己都不能夠接納自己
[00:14:53.320 --> 00:14:54.440]  覺得很嚴重
[00:14:54.440 --> 00:14:57.040]  而魔鬼都會控訴我們
[00:14:57.040 --> 00:14:59.560]  說到你不行了
[00:14:59.560 --> 00:15:01.800]  你怎會來帶去成為神的兒女
[00:15:01.800 --> 00:15:04.360]  你又來帶去犯錯
[00:15:04.360 --> 00:15:06.360]  我想保羅自己是一個很深的經歷
[00:15:06.360 --> 00:15:07.600]  是不是
[00:15:07.600 --> 00:15:11.120]  保羅他自己未歸向主之前
[00:15:11.120 --> 00:15:14.680]  他是為神大發熱心大偏差
[00:15:14.680 --> 00:15:17.440]  殺了不少基督徒
[00:15:17.440 --> 00:15:18.760]  好了你想想
[00:15:18.760 --> 00:15:21.960]  這個歷史不能夠抹殺
[00:15:21.960 --> 00:15:23.480]  是永遠存留在記憶裡面
[00:15:23.480 --> 00:15:26.000]  就好像六四的事件一樣
