
[00:00:00.000 --> 00:00:09.000]  親愛的同工,各位在網絡上的弟兄姊妹,平安
[00:06:51.000 --> 00:06:53.000]  那裡說的是以色列的百姓
[00:06:53.000 --> 00:06:59.000]  在憲制上他們的罪和咒詛
[00:06:59.000 --> 00:07:03.000]  因此先知先會對上帝的百姓說
[00:07:03.000 --> 00:07:08.000]  你當預備迎見你的上帝
[00:07:08.000 --> 00:07:12.000]  我們一起讀第一到第三節
[00:07:12.000 --> 00:07:16.000]  阿摩斯四章第一到第三節
[00:07:16.000 --> 00:07:18.000]  找到我們一起讀
[00:07:18.000 --> 00:07:27.000]  你們住撒瑪利亞山
[00:07:27.000 --> 00:07:29.000]  富貧寒的
[00:07:29.000 --> 00:07:31.000]  壓歲窮乏的
[00:07:31.000 --> 00:07:34.000]  對家主說拿走狼
[00:07:34.000 --> 00:07:36.000]  我們喝下
[00:07:36.000 --> 00:07:39.000]  主耶和華指著自己的聖潔
[00:07:39.000 --> 00:07:40.000]  起誓說
[00:07:40.000 --> 00:07:42.000]  日子快到
[00:07:42.000 --> 00:07:46.000]  人必用鉤子將你們鉤去
[00:07:46.000 --> 00:07:50.000]  用魚鉤將你們魚性的鉤去
[00:07:50.000 --> 00:07:55.000]  你們各人必從河口直往前行
[00:07:55.000 --> 00:07:57.000]  投入蛤蟆
[00:07:57.000 --> 00:08:00.000]  這是耶和華說的
[00:08:00.000 --> 00:08:02.000]  第一點
[00:08:02.000 --> 00:08:07.000]  繁華背後是欺壓
[00:08:07.000 --> 00:08:10.000]  阿摩斯他痛斥那些
[00:08:10.000 --> 00:08:13.000]  榨取窮人血汗錢
[00:08:13.000 --> 00:08:17.000]  換來的糜爛生活
[00:08:17.000 --> 00:08:20.000]  為了追求享樂而洗脹乎苛刻
[00:08:20.000 --> 00:08:23.000]  壓榨窮人的豪門貴婦
[00:08:23.000 --> 00:08:26.000]  阿摩斯譏諷他們
[00:08:26.000 --> 00:08:29.000]  巴山的母牛
[00:08:29.000 --> 00:08:31.000]  為何是巴山的母牛
[00:08:31.000 --> 00:08:34.000]  因為巴山母牛都以肥美著稱
[00:08:34.000 --> 00:08:38.000]  而且巴山這個地方的土壤肥沃著名
[00:08:38.000 --> 00:08:42.000]  在那裏出產的母牛都非常強壯
[00:08:42.000 --> 00:08:46.000]  所以巴山母牛就如我們現代
[00:08:46.000 --> 00:08:50.000]  我們有時吃火鍋最喜歡吃的是什麼
[00:08:50.000 --> 00:08:53.000]  沒錯 永弱牧師真厲害
[00:08:53.000 --> 00:08:56.000]  就是現代的和牛那麼矜貴
[00:08:56.000 --> 00:08:58.000]  肉質都是肥美
[00:08:58.000 --> 00:09:03.000]  所以有時母牛或肥羊都總是欺負那些
[00:09:03.000 --> 00:09:04.000]  總是欺負那些弱小
[00:09:04.000 --> 00:09:06.000]  為何牠肥呢 為何牠強壯呢
[00:09:06.000 --> 00:09:08.000]  因為牠爭到吃
[00:09:08.000 --> 00:09:14.000]  有時牠會把羊和牛都吃掉
[00:09:14.000 --> 00:09:16.000]  所以母牛很強壯
[00:09:16.000 --> 00:09:19.000]  但牠卻欺負貧寒
[00:09:19.000 --> 00:09:21.000]  壓榨窮人
[00:09:21.000 --> 00:09:24.000]  而且牠又體貼自己肉體的舒暢
[00:09:24.000 --> 00:09:25.000]  看重燕落
[00:09:25.000 --> 00:09:28.000]  所以牠對牠的丈夫 即是牠的家主說
[00:09:28.000 --> 00:09:34.000]  要什麼 拿些酒來喝
[00:09:34.000 --> 00:09:38.000]  於是耶和華這樣對牠們說
[00:09:38.000 --> 00:09:42.000]  主耶和華指著自己的聖潔氣勢
[00:09:42.000 --> 00:09:46.000]  日子快到人必用鉤子將你們鉤去
[00:09:46.000 --> 00:09:50.000]  用魚鉤將你們魚性的鉤去
[00:09:50.000 --> 00:09:53.000]  即是說 這裡說的是什麼呢
[00:09:53.000 --> 00:09:56.000]  說牠們是巴山的母牛
[00:09:56.000 --> 00:09:59.000]  牠們遲早有一天都會被人當作牲畜
[00:09:59.000 --> 00:10:02.000]  來肆意凌辱
[00:10:02.000 --> 00:10:05.000]  上帝就看待牠們好像母牛
[00:10:05.000 --> 00:10:09.000]  所以當以色列人後來受到亞述帝國的審判
[00:10:09.000 --> 00:10:12.000]  亞述就是這樣對待以色列人
[00:10:12.000 --> 00:10:15.000]  甚至這樣對待以色列的縱王
[00:10:15.000 --> 00:10:17.000]  所以在第三節這樣說
[00:10:17.000 --> 00:10:23.000]  他說你們各人必從破口直往前行
[00:10:23.000 --> 00:10:25.000]  投入哈門
[00:10:25.000 --> 00:10:31.000]  為什麼有破口
[00:10:31.000 --> 00:10:33.000]  因為你們的共含
[00:10:33.000 --> 00:10:36.000]  有另一個譯本這樣翻譯
[00:10:36.000 --> 00:10:38.000]  比較易譯
[00:10:38.000 --> 00:10:46.000]  他說你們會一個一個被拖到最近城牆的缺口
[00:10:46.000 --> 00:10:49.000]  被拐出去
[00:10:49.000 --> 00:10:52.000]  就好像被拐出去
[00:10:52.000 --> 00:10:58.000]  上帝說如果當牠的百姓像野獸一樣對待其他人
[00:10:58.000 --> 00:11:02.000]  上帝都會同樣用你的方法
[00:11:02.000 --> 00:11:05.000]  你既然用野獸的方法去對待其他人
[00:11:05.000 --> 00:11:08.000]  我就用野獸的方法來對待你
[00:11:08.000 --> 00:11:12.000]  所以上帝就將牠們拐出去
[00:11:12.000 --> 00:11:15.000]  這就是以色列人的光景
[00:11:15.000 --> 00:11:18.000]  有時繁華背後
[00:11:18.000 --> 00:11:22.000]  真是有很多的隱患
[00:11:22.000 --> 00:11:23.000]  有很多的隱惡
[00:11:23.000 --> 00:11:25.000]  其實如果我們看歷史
[00:11:25.000 --> 00:11:29.000]  八世紀其實是以色列史上一個很重要的時期
[00:11:29.000 --> 00:11:32.000]  這個民族分為兩個王國
[00:11:32.000 --> 00:11:37.000]  但是他們同時經歷了所羅門時代之後
[00:11:37.000 --> 00:11:39.000]  又一次的經濟繁榮
[00:11:39.000 --> 00:11:42.000]  但是在繁榮和摧殘的背後
[00:11:42.000 --> 00:11:45.000]  卻是宗教的墮落
[00:11:45.000 --> 00:11:49.000]  嚴重削弱了國民的內聚力
[00:11:49.000 --> 00:11:53.000]  這個社會慢慢滋生了很多的問題
[00:11:53.000 --> 00:11:56.000]  漸漸趨向腐敗
[00:11:56.000 --> 00:11:58.000]  那些新生的富人階層
[00:11:58.000 --> 00:12:02.000]  就在經濟繁榮大獲利益
[00:12:02.000 --> 00:12:04.000]  而趨向豪富
[00:12:04.000 --> 00:12:06.000]  窮人則每況愈下
[00:12:06.000 --> 00:12:09.000]  趨向赤貧
[00:12:09.000 --> 00:12:12.000]  那個我聽三機
[00:12:12.000 --> 00:12:15.000]  現在我都比較喜歡聽三機
[00:12:15.000 --> 00:12:18.000]  因為看電視
[00:12:18.000 --> 00:12:21.000]  有時不太想見到某些人
[00:12:21.000 --> 00:12:23.000]  聽三機比較好
[00:12:23.000 --> 00:12:24.000]  不用見到樣子
[00:12:24.000 --> 00:12:27.000]  說我們的貧窮人口
[00:12:27.000 --> 00:12:30.000]  你知道有一個統計叫什麼統計嗎?
[00:12:30.000 --> 00:12:33.000]  我都忘記了那個貧窮線的統計
[00:12:33.000 --> 00:12:35.000]  沒錯
[00:12:35.000 --> 00:12:37.000]  不過沒有了地
[00:12:37.000 --> 00:12:41.000]  只要堅尼系數又創新高
[00:12:41.000 --> 00:12:43.000]  不知道我們現在佔多少
[00:12:43.000 --> 00:12:44.000]  我忘記了那個數字
[00:12:44.000 --> 00:12:47.000]  其實你看看當時的以色列國
[00:12:47.000 --> 00:12:49.000]  都是面對這樣的問題
[00:12:49.000 --> 00:12:52.000]  其實在主前七百九十三年
[00:12:52.000 --> 00:12:56.000]  約阿斯的兒子耶羅伯安二世
[00:12:56.000 --> 00:12:58.000]  他即位以色列王
[00:12:58.000 --> 00:13:02.000]  他的統治持續到主前七百五十三年
[00:13:02.000 --> 00:13:05.000]  從七百九十二到七百四十年
[00:13:05.000 --> 00:13:07.000]  猶大王的烏西亞
[00:13:07.000 --> 00:13:10.000]  這兩個王其實他控制的領土
[00:13:10.000 --> 00:13:12.000]  已經可以和所羅門
[00:13:12.000 --> 00:13:14.000]  你知道所羅門
[00:13:14.000 --> 00:13:18.000]  基本上是他父親和他打了很好的江山
[00:13:18.000 --> 00:13:21.000]  所以所羅門幾乎已經成勢
[00:13:21.000 --> 00:13:25.000]  基本上這兩個王的領土
[00:13:25.000 --> 00:13:29.000]  已經差不多和所羅門當時的領土相若
[00:13:29.000 --> 00:13:31.000]  他們擴大了貿易
[00:13:31.000 --> 00:13:35.000]  和向蜀國索貢征富
[00:13:35.000 --> 00:13:37.000]  有錢起來
[00:13:37.000 --> 00:13:39.000]  值得注意的是
[00:13:39.000 --> 00:13:42.000]  以色列人以為他恢復了國土
[00:13:42.000 --> 00:13:44.000]  國力強盛了
[00:13:44.000 --> 00:13:45.000]  日子過得不錯
[00:13:45.000 --> 00:13:48.000]  不過上帝卻是看到
[00:13:48.000 --> 00:13:53.000]  人裏面那種糟糕的光景
[00:13:53.000 --> 00:13:55.000]  他們並不察覺到
[00:13:55.000 --> 00:14:00.000]  這是他最大的問題
[00:14:00.000 --> 00:14:02.000]  所以有時我們說
[00:14:02.000 --> 00:14:05.000]  我們人最大的問題是甚麼呢
[00:14:05.000 --> 00:14:09.000]  就是不知道自己有問題
[00:14:09.000 --> 00:14:11.000]  也根據考古資料顯示
[00:14:11.000 --> 00:14:17.000]  這兩個國當時的事業發展情況是怎樣呢
[00:14:17.000 --> 00:14:19.000]  好像底碧城這個地方
[00:14:19.000 --> 00:14:23.000]  它的印染業是十分好
[00:14:23.000 --> 00:14:25.000]  賺到錢
[00:14:25.000 --> 00:14:30.000]  在撒瑪利亞挖掘出來的象牙雙刻物
[00:14:30.000 --> 00:14:35.000]  就印證了阿摩斯對京城窮奢極辱的描述
[00:14:35.000 --> 00:14:38.000]  是真實的
[00:14:38.000 --> 00:14:41.000]  阿摩斯書六章四字說
[00:14:41.000 --> 00:14:47.000]  你們躺在象牙床上
[00:14:47.000 --> 00:14:50.000]  所以這些繁榮興盛的時代
[00:14:50.000 --> 00:14:54.000]  其實是使社會的忍疾越來越沉厄
[00:14:54.000 --> 00:14:56.000]  日重
[00:14:56.000 --> 00:14:58.000]  富豪階層對窮人的壓迫
[00:14:58.000 --> 00:15:01.000]  不單止威脅一個民族的團結
[00:15:01.000 --> 00:15:03.000]  更可怕的是
[00:15:03.000 --> 00:15:05.000]  連上帝的律法都遭到踐踏
[00:15:05.000 --> 00:15:08.000]  和不斷受到破壞
[00:15:08.000 --> 00:15:13.000]  所以阿摩斯痛斥他們為巴山的母牛
[00:15:13.000 --> 00:15:14.000]  警告他們
[00:15:14.000 --> 00:15:16.000]  如果你破譯了上帝的律法
[00:15:16.000 --> 00:15:20.000]  你一定難逃上帝的懲罰
[00:15:20.000 --> 00:15:25.000]  其實當時更加後來那些挖掘
[00:15:25.000 --> 00:15:31.000]  在撒瑪利亞宮廷裏面的圖片
[00:15:31.000 --> 00:15:34.000]  圖片不是我們現在的圖
[00:15:34.000 --> 00:15:36.000]  圖詞的圖
[00:15:36.000 --> 00:15:42.000]  圖片刻了記載出入庫的帳目
[00:15:42.000 --> 00:15:46.000]  上面竟然記錄了很多希伯來人的文字
[00:15:46.000 --> 00:15:50.000]  名字都貫有巴力的字樣
[00:15:50.000 --> 00:15:54.000]  請問巴力是什麼?
[00:15:54.000 --> 00:15:58.000]  是迦南宗教的主神
[00:15:58.000 --> 00:16:01.000]  竟然希伯來上帝的民族
[00:16:01.000 --> 00:16:07.000]  竟然把他們的名字貫上巴力
[00:16:07.000 --> 00:16:14.000]  你想想那個蠶食得多厲害
[00:16:14.000 --> 00:16:19.000]  你想想那個滲透得多厲害
[00:16:19.000 --> 00:16:21.000]  這種欺壓的事
[00:16:21.000 --> 00:16:23.000]  可能我們說都不關我的事
[00:16:23.000 --> 00:16:25.000]  我都不是很肥
[00:16:25.000 --> 00:16:27.000]  當然我比永陽川道是肥少少
[00:16:27.000 --> 00:16:30.000]  沒有他那麼健康
[00:16:30.000 --> 00:16:38.000]  我都不是巴生母牛
[00:16:38.000 --> 00:16:41.000]  阿摩斯譴責的肯定不是我
[00:16:41.000 --> 00:16:43.000]  不過我們要想多少少
[00:16:43.000 --> 00:16:46.000]  其實我們都有可能
[00:16:46.000 --> 00:16:50.000]  或者有機會去欺壓其他人
[00:16:50.000 --> 00:16:53.000]  可能在你工作上
[00:16:53.000 --> 00:16:57.000]  可能在你家庭裏面
[00:16:57.000 --> 00:17:01.000]  更深的可能在教會裏面
[00:17:01.000 --> 00:17:03.000]  其實上主最不能夠接受的
[00:17:03.000 --> 00:17:06.000]  就是有欺壓的事發生
[00:17:06.000 --> 00:17:08.000]  他最最最不能夠接受的
[00:17:08.000 --> 00:17:11.000]  就是他的子民去欺壓其他人
[00:17:11.000 --> 00:17:13.000]  最奇怪的是請問以色列人
[00:17:13.000 --> 00:17:15.000]  有沒有被欺壓過?
[00:17:15.000 --> 00:17:18.000]  曾經在埃及
[00:17:18.000 --> 00:17:21.000]  當奴隸多麼辛苦
[00:17:21.000 --> 00:17:25.000]  但他轉過頭來可以完全什麼?
[00:17:25.000 --> 00:17:27.000]  忘記了
[00:17:27.000 --> 00:17:29.000]  他轉過頭去欺壓其他人
[00:17:29.000 --> 00:17:31.000]  所以我們時時講一個故事
[00:17:31.000 --> 00:17:36.000]  就好像那些媳婦
[00:17:36.000 --> 00:17:39.000]  那些媳婦
[00:17:39.000 --> 00:17:41.000]  現在我想會少一點
[00:17:41.000 --> 00:17:42.000]  不會一起住
[00:17:42.000 --> 00:17:44.000]  我想以前的日子
[00:17:44.000 --> 00:17:47.000]  被奶奶
[00:17:47.000 --> 00:17:50.000]  經常有很多的要求
[00:17:50.000 --> 00:17:52.000]  很多的虐待
[00:17:52.000 --> 00:17:55.000]  精神上才最要命
[00:17:55.000 --> 00:17:57.000]  那些媳婦就想
[00:17:57.000 --> 00:17:58.000]  如果當有一天
[00:17:58.000 --> 00:18:00.000]  我做奶奶的時候
[00:18:00.000 --> 00:18:03.000]  我要善待我的媳婦
[00:18:03.000 --> 00:18:04.000]  但你會發覺
[00:18:04.000 --> 00:18:07.000]  很多當他做媳婦的時候
[00:18:07.000 --> 00:18:10.000]  他又做奶奶
[00:18:10.000 --> 00:18:11.000]  繼續去壓迫
[00:18:11.000 --> 00:18:14.000]  今次還不到我?
[00:18:14.000 --> 00:18:15.000]  弟兄姊妹
[00:18:15.000 --> 00:18:17.000]  上帝最不能夠接受的
[00:18:17.000 --> 00:18:19.000]  就是他的子民
[00:18:19.000 --> 00:18:21.000]  竟然不遵守他的律法
[00:18:21.000 --> 00:18:24.000]  竟然去欺壓其他人
[00:18:24.000 --> 00:18:25.000]  如果我們說
[00:18:25.000 --> 00:18:27.000]  我都沒有你說這樣的情況
[00:18:27.000 --> 00:18:30.000]  那我真是為你感謝主了
[00:18:30.000 --> 00:18:32.000]  不過
[00:18:32.000 --> 00:18:35.000]  會不會你有另一種情況呢?
[00:18:35.000 --> 00:18:37.000]  就是我們面對欺壓
[00:18:37.000 --> 00:18:39.000]  看到欺壓的情況的時候
[00:18:39.000 --> 00:18:42.000]  我們選擇沉默
[00:18:42.000 --> 00:18:45.000]  其實這個都是一種罪惡
[00:18:45.000 --> 00:18:46.000]  弟兄姊妹
[00:18:46.000 --> 00:18:50.000]  我們千萬不要有隔岸觀火的心態
[00:18:50.000 --> 00:18:51.000]  因為有一天
[00:18:51.000 --> 00:18:55.000]  城門失火都會怎樣呢?
[00:18:55.000 --> 00:18:59.000]  城門失火都會殃及池魚
[00:18:59.000 --> 00:19:07.000]  馬田尼姆拉是德國的宣教士
[00:19:07.000 --> 00:19:12.000]  雖然他曾經被希特拉逮捕而入獄
[00:19:12.000 --> 00:19:16.000]  戰後他一直都沒有以受害者來自居
[00:19:16.000 --> 00:19:19.000]  他反而作出深切的反省
[00:19:19.000 --> 00:19:23.000]  他認為納粹之所以犯下這個滔天的暴行
[00:19:23.000 --> 00:19:26.000]  不應該只是推給少數幾個人
[00:19:26.000 --> 00:19:29.000]  大家就以為可以輕易脫身
[00:19:29.000 --> 00:19:33.000]  他說進一步來說是整個民族都要承擔
[00:19:33.000 --> 00:19:36.000]  他說因為對暴行的袖手旁觀
[00:19:36.000 --> 00:19:37.000]  坐視不理
[00:19:37.000 --> 00:19:42.000]  本身就是一種不可以饒恕的罪行
[00:19:42.000 --> 00:19:45.000]  馬田尼姆拉說出他的經歷
[00:19:45.000 --> 00:19:49.000]  他說他們最先來抓共產黨
[00:19:49.000 --> 00:19:51.000]  他說因為我不是共產黨
[00:19:51.000 --> 00:19:53.000]  所以我沒有出聲
[00:19:53.000 --> 00:19:55.000]  之後他們來抓猶太人
[00:19:55.000 --> 00:19:57.000]  因為我不是猶太人
[00:19:57.000 --> 00:19:59.000]  所以我又沒有出聲
[00:19:59.000 --> 00:20:02.000]  沒多久他們來抓工會份子
[00:20:02.000 --> 00:20:04.000]  因為我不是工會份子
[00:20:04.000 --> 00:20:06.000]  我依然沒有出聲
[00:20:06.000 --> 00:20:08.000]  到他們來抓天主教徒
[00:20:08.000 --> 00:20:10.000]  因為我是新教徒
[00:20:10.000 --> 00:20:12.000]  所以我依然沒有出聲
[00:20:12.000 --> 00:20:15.000]  最後他們來抓我
[00:20:15.000 --> 00:20:17.000]  我看一看
[00:20:17.000 --> 00:20:20.000]  我環顧四周
[00:20:20.000 --> 00:20:22.000]  已經沒有人再留下
[00:20:22.000 --> 00:20:26.000]  可以為我出聲
[00:20:26.000 --> 00:20:30.000]  頂姐妹
[00:20:30.000 --> 00:20:35.000]  繁華背後有很多隱惡
[00:20:35.000 --> 00:20:37.000]  有很多壓迫
[00:20:37.000 --> 00:20:40.000]  我們有沒有看到
[00:20:40.000 --> 00:20:42.000]  大家記得耶穌基督
[00:20:42.000 --> 00:20:44.000]  剛剛出道的時候
[00:20:44.000 --> 00:20:46.000]  在聖殿
[00:20:46.000 --> 00:20:48.000]  他拿起書卷
[00:20:48.000 --> 00:20:52.000]  宣讀的是什麼經文
[00:20:52.000 --> 00:20:54.000]  《爾賽亞書》
[00:20:54.000 --> 00:20:56.000]  他叫黑眼的
[00:20:56.000 --> 00:21:00.000]  然後呢
[00:21:00.000 --> 00:21:02.000]  秘魯的得心防
[00:21:02.000 --> 00:21:04.000]  被壓制的呢
[00:21:04.000 --> 00:21:06.000]  得自由
[00:21:06.000 --> 00:21:08.000]  為什麼黃永陽牧師那麼熟悉呢
[00:21:08.000 --> 00:21:11.000]  因為他曾經以這個講題
[00:21:11.000 --> 00:21:13.000]  這個經文
[00:21:13.000 --> 00:21:19.000]  講了基督福音的宣言
[00:21:19.000 --> 00:21:21.000]  繁華的背後
[00:21:21.000 --> 00:21:25.000]  我們有沒有留心看看
[00:21:25.000 --> 00:21:27.000]  第四 第五節
[00:21:27.000 --> 00:21:30.000]  找到我們一起讀
[00:21:30.000 --> 00:21:34.000]  以色列人啊
[00:21:34.000 --> 00:21:38.000]  任你們往百味去犯罪
[00:21:38.000 --> 00:21:41.000]  到家閣家增罪過
[00:21:41.000 --> 00:21:45.000]  每日早晨獻上你們的祭物
[00:21:45.000 --> 00:21:49.000]  每三日奉上你們的十分之一
[00:21:49.000 --> 00:21:53.000]  任你們現有教的感謝祭
[00:21:53.000 --> 00:21:58.000]  把今生祭宣傳報告給眾人
[00:21:58.000 --> 00:22:01.000]  因為是你們所喜愛的
[00:22:01.000 --> 00:22:04.000]  這是主耶和華說的
[00:22:31.000 --> 00:22:33.000]  其實是什麼呢
[00:22:33.000 --> 00:22:34.000]  他們所獻的
