
[00:00:00.000 --> 00:00:02.000]  丁小妹 早安
[00:05:41.000 --> 00:05:46.000]  現在香港有一個非常火速成長的
[00:05:46.000 --> 00:05:48.000]  叫做
[00:05:48.000 --> 00:05:52.000]  原本第一個名字叫東方閃電
[00:05:52.000 --> 00:05:54.000]  後來叫做全能神
[00:05:54.000 --> 00:05:59.000]  後來又改名叫做國度新時代
[00:05:59.000 --> 00:06:02.000]  收到WhatsApp一定會收到
[00:06:02.000 --> 00:06:06.000]  他的提倡是什麼?
[00:06:06.000 --> 00:06:10.000]  女基督
[00:06:10.000 --> 00:06:12.000]  我們開一些教務同工會
[00:06:12.000 --> 00:06:15.000]  開一些紅土區的
[00:06:15.000 --> 00:06:17.000]  大家教務同工會坐下來聊天
[00:06:17.000 --> 00:06:19.000]  原來外面的影響很厲害
[00:06:19.000 --> 00:06:23.000]  我們很感恩我們沒有什麼特別大震盪
[00:06:23.000 --> 00:06:27.000]  我們希望將來都沒有什麼震盪
[00:06:27.000 --> 00:06:32.000]  我收過三次這些人打電話給我
[00:06:32.000 --> 00:06:33.000]  他想和我聊天
[00:06:33.000 --> 00:06:35.000]  我說你有什麼想聊?
[00:06:35.000 --> 00:06:38.000]  他問你有什麼想聊?
[00:06:38.000 --> 00:06:40.000]  我們談這個問題都談不攏嘴
[00:06:40.000 --> 00:06:43.000]  後來就收了線
[00:06:43.000 --> 00:06:46.000]  不過我想大家知道多一點
[00:06:46.000 --> 00:06:48.000]  因為我們可以防備的地方就是
[00:06:48.000 --> 00:06:51.000]  你知道他什麼你就搞定
[00:06:51.000 --> 00:06:53.000]  他提倡女基督
[00:06:53.000 --> 00:06:54.000]  其實耶穌說得對
[00:06:54.000 --> 00:06:59.000]  二端一直都沒有完全沒有過
[00:06:59.000 --> 00:07:01.000]  一直都有的
[00:07:01.000 --> 00:07:05.000]  女基督這個意念是怎樣誕生的呢?
[00:07:05.000 --> 00:07:10.000]  其中一個學者寫了一點給我們看
[00:07:10.000 --> 00:07:12.000]  其實源於
[00:07:12.000 --> 00:07:14.000]  因為他說女基督
[00:07:14.000 --> 00:07:17.000]  實際上是說現在的
[00:07:17.000 --> 00:07:19.000]  以前的那位耶穌基督
[00:07:19.000 --> 00:07:20.000]  是還未完成的事
[00:07:20.000 --> 00:07:24.000]  所以他有個女兒要保佑
[00:07:24.000 --> 00:07:28.000]  其實源於很早之前
[00:07:28.000 --> 00:07:32.000]  早期的羅馬天主教有一群隱士
[00:07:32.000 --> 00:07:37.000]  這群是
[00:07:37.000 --> 00:07:39.000]  他們曾經有一個風潮
[00:07:39.000 --> 00:07:45.000]  就是希望將瑪利亞成為聖母
[00:07:45.000 --> 00:07:48.000]  這件事其實有什麼可以看到呢?
[00:07:48.000 --> 00:07:50.000]  因為神學家說
[00:07:50.000 --> 00:07:54.000]  聖父、聖子、聖靈是三為一體
[00:07:54.000 --> 00:07:59.000]  這是很男性的代表
[00:07:59.000 --> 00:08:01.000]  這群人看到
[00:08:01.000 --> 00:08:03.000]  不行,不喜歡
[00:08:03.000 --> 00:08:05.000]  聖父、聖子、聖靈都是男性
[00:08:05.000 --> 00:08:08.000]  要提一個女的上去
[00:08:08.000 --> 00:08:09.000]  要選一個
[00:08:09.000 --> 00:08:11.000]  哪一個最有資格呢?
[00:08:11.000 --> 00:08:14.000]  一定是耶穌的媽媽瑪利亞
[00:08:14.000 --> 00:08:18.000]  所以列出一些故事和謊言
[00:08:18.000 --> 00:08:20.000]  告訴信徒
[00:08:20.000 --> 00:08:24.000]  你跟耶穌祈禱不是最有力的
[00:08:24.000 --> 00:08:26.000]  你跟媽媽祈禱
[00:08:26.000 --> 00:08:28.000]  媽媽叫兒子做事就行了
[00:08:28.000 --> 00:08:31.000]  人們就相信這些故事
[00:08:31.000 --> 00:08:33.000]  相信之後就覺得聖母地位很高
[00:08:33.000 --> 00:08:38.000]  就嘗試將三為一體變成四個
[00:08:38.000 --> 00:08:40.000]  但這群人想做的事
[00:08:40.000 --> 00:08:44.000]  當時是不太成功
[00:08:44.000 --> 00:08:46.000]  這群人的種子
[00:08:46.000 --> 00:08:48.000]  雖然好像已經沒有了
[00:08:48.000 --> 00:08:50.000]  但異端一冒起的時候
[00:08:50.000 --> 00:08:55.000]  經常都是做很相似的事
[00:08:55.000 --> 00:08:58.000]  基督又提出一個女的基督
[00:08:58.000 --> 00:09:01.000]  很強調女的
[00:09:01.000 --> 00:09:05.000]  這群人吸到的是什麼人呢?
[00:09:05.000 --> 00:09:07.000]  是一群新移民
[00:09:07.000 --> 00:09:09.000]  特別是一群婦女們
[00:09:09.000 --> 00:09:12.000]  這群婦女們為何這麼被吸引呢?
[00:09:12.000 --> 00:09:13.000]  三個元素
[00:09:13.000 --> 00:09:18.000]  第一是她跟家裡的丈夫關係一般般
[00:09:18.000 --> 00:09:20.000]  第二是她剛剛來香港
[00:09:20.000 --> 00:09:24.000]  跟香港的主流文化未能融入
[00:09:24.000 --> 00:09:26.000]  第三是她來到教會
[00:09:26.000 --> 00:09:32.000]  又覺得自己缺乏關心、關懷、關顧
[00:09:32.000 --> 00:09:39.000]  所以女基督其實是一個完全無根無據的訊息
[00:09:39.000 --> 00:09:42.000]  但她們不理會什麼女基督
[00:09:42.000 --> 00:09:47.000]  總之有一群人關心到她就娶了她
[00:09:47.000 --> 00:09:51.000]  當你跟這群人聊天的時候
[00:09:51.000 --> 00:09:52.000]  你可能會問她的問題
[00:09:52.000 --> 00:09:55.000]  你怎樣覺得聖經裡有女基督呢?
[00:09:55.000 --> 00:09:56.000]  這是很直覺的
[00:09:56.000 --> 00:09:57.000]  她會直接問的
[00:09:57.000 --> 00:09:59.000]  她是不會回答你的
[00:09:59.000 --> 00:10:01.000]  她會問你
[00:10:01.000 --> 00:10:07.000]  為何上帝一定是男性去問你這個問題
[00:10:07.000 --> 00:10:09.000]  這個問題令你
[00:10:09.000 --> 00:10:11.000]  「是喎」
[00:10:11.000 --> 00:10:16.000]  「是喎」
[00:10:16.000 --> 00:10:18.000]  你一說「是喎」
[00:10:18.000 --> 00:10:21.000]  就開始逐她陷阱
[00:10:21.000 --> 00:10:25.000]  所以二端邪說一向都好
[00:10:30.000 --> 00:10:32.000]  我們一起讀一段經文
[00:10:32.000 --> 00:10:34.000]  我們每人讀一節
[00:10:57.000 --> 00:11:00.000]  當洪水以前的日子 因朝常吃喝嫁娶
[00:11:00.000 --> 00:11:03.000]  直到羅亞進方舟的那日
[00:11:03.000 --> 00:11:15.000]  那時兩個人在田裡 娶去一個撇下一個
[00:11:15.000 --> 00:11:21.000]  所以你們要警醒
[00:11:21.000 --> 00:11:24.000]  因為不知道你們的主線哪一天來到
[00:11:28.000 --> 00:11:29.000]  所以警醒
[00:11:29.000 --> 00:11:35.000]  所以你們也要預備
[00:11:35.000 --> 00:11:37.000]  因為你們想不到的時候
[00:11:37.000 --> 00:11:39.000]  人子就來了
[00:11:39.000 --> 00:11:50.000]  主人來到
[00:11:50.000 --> 00:11:51.000]  看見他這樣行
[00:11:51.000 --> 00:11:53.000]  那僕人就有福了
[00:11:58.000 --> 00:12:00.000]  倘若那我獨心裡說
[00:12:00.000 --> 00:12:02.000]  我的主人必來得遲
[00:12:02.000 --> 00:12:09.000]  在想不到的日子
[00:12:09.000 --> 00:12:10.000]  不知道的時辰
[00:12:10.000 --> 00:12:12.000]  那僕人的主人要來
[00:12:12.000 --> 00:12:25.000]  那時天國好比十個童女
[00:12:25.000 --> 00:12:27.000]  拿著燈出去迎接新郎
[00:12:27.000 --> 00:12:34.000]  預著的拿著燈卻不預備由
[00:12:34.000 --> 00:12:41.000]  新郎辭宴的時候
[00:12:41.000 --> 00:12:43.000]  他們都打盹睡著了
[00:12:43.000 --> 00:12:52.000]  那些童女就都起來收拾燈
[00:12:55.000 --> 00:12:57.000]  聰明的回答說
[00:12:57.000 --> 00:13:03.000]  恐怕不夠你我用的
[00:13:03.000 --> 00:13:07.000]  不如你們自己到買油的那裡去買吧
[00:13:07.000 --> 00:13:19.000]  其餘的童女隨後也來了
[00:13:19.000 --> 00:13:21.000]  說主啊 主啊 給我們開門
[00:13:25.000 --> 00:13:27.000]  給我們開門
[00:13:27.000 --> 00:13:29.000]  所以你們要警醒
[00:13:29.000 --> 00:13:32.000]  因為那日子那時辰
[00:13:32.000 --> 00:13:34.000]  你們不知道
[00:13:34.000 --> 00:13:37.000]  主耶穌這裡提出
[00:13:37.000 --> 00:13:39.000]  有三種人他都不知道
[00:13:39.000 --> 00:13:41.000]  什麼時候來審判
[00:13:41.000 --> 00:13:43.000]  第一個是人不知道
[00:13:43.000 --> 00:13:46.000]  第二個是天使不知道
[00:13:46.000 --> 00:13:49.000]  第三是耶穌自己都不知道
[00:13:49.000 --> 00:13:52.000]  不過你不要將這段經文
[00:13:52.000 --> 00:13:59.000]  拿去解釋耶穌和神之間的遺憤
[00:13:59.000 --> 00:14:02.000]  這一段不是用來這樣解釋的
[00:14:02.000 --> 00:14:06.000]  因為一會兒我們看前文後理
[00:14:06.000 --> 00:14:09.000]  你會發覺耶穌是故意不講的
[00:14:09.000 --> 00:14:14.000]  不過耶穌什麼時候回來
[00:14:14.000 --> 00:14:17.000]  原來真的很吸引
[00:14:17.000 --> 00:14:20.000]  我們在辦公室一至五的時候
[00:14:20.000 --> 00:14:24.000]  曾經有一個人敲門上來
[00:14:24.000 --> 00:14:26.000]  想找傳徒聊天
[00:14:26.000 --> 00:14:28.000]  我就迎接他
[00:14:28.000 --> 00:14:30.000]  聊了一會兒
[00:14:30.000 --> 00:14:32.000]  他就問我
[00:14:32.000 --> 00:14:34.000]  你可不可以告訴我
[00:14:34.000 --> 00:14:36.000]  耶穌什麼時候回來
[00:14:36.000 --> 00:14:38.000]  我跟他說我不知道
[00:14:38.000 --> 00:14:40.000]  他拿著我的手
[00:14:40.000 --> 00:14:42.000]  拿著這裡
[00:14:42.000 --> 00:14:43.000]  我知道你知道的
[00:14:43.000 --> 00:14:45.000]  你告訴我吧
[00:14:45.000 --> 00:14:46.000]  我拿著他的手
[00:14:46.000 --> 00:14:47.000]  你放過我吧
[00:14:47.000 --> 00:14:49.000]  我真的不知道
[00:14:49.000 --> 00:14:53.000]  然後他覺得我很誠懇
[00:14:53.000 --> 00:14:55.000]  他就放開我
[00:14:55.000 --> 00:14:57.000]  我跟他說我知道
[00:14:57.000 --> 00:14:58.000]  我一定告訴你
[00:14:58.000 --> 00:15:00.000]  不過我真的不知道
[00:15:00.000 --> 00:15:02.000]  他是一個很認真的
[00:15:02.000 --> 00:15:06.000]  他又不是傻的
[00:15:06.000 --> 00:15:09.000]  他真的很有興趣尋求
[00:15:09.000 --> 00:15:11.000]  所以他問這個問題
[00:15:11.000 --> 00:15:15.000]  有時候我們都會有些答案
[00:15:15.000 --> 00:15:18.000]  是刻意不告訴別人的
[00:15:18.000 --> 00:15:20.000]  例如
[00:15:20.000 --> 00:15:22.000]  有一次我跟兩個小朋友
[00:15:22.000 --> 00:15:24.000]  去買玩具
[00:15:24.000 --> 00:15:26.000]  他拿起一個球
[00:15:26.000 --> 00:15:27.000]  扔在地上
[00:15:27.000 --> 00:15:28.000]  那個球彈得很高
[00:15:28.000 --> 00:15:30.000]  很開心
[00:15:30.000 --> 00:15:32.000]  我就說爸爸要買這個球
[00:15:32.000 --> 00:15:34.000]  我發覺家裏的球的物體
[00:15:34.000 --> 00:15:36.000]  有十粒八粒
[00:15:36.000 --> 00:15:38.000]  都不要買了
[00:15:38.000 --> 00:15:39.000]  所以我就說
[00:15:39.000 --> 00:15:40.000]  爸爸沒有錢了
[00:15:40.000 --> 00:15:41.000]  不買了
[00:15:41.000 --> 00:15:43.000]  那個球是9.9元
[00:15:43.000 --> 00:15:45.000]  你猜我是否沒有錢
[00:15:45.000 --> 00:15:46.000]  當然不是
[00:15:46.000 --> 00:15:48.000]  這個時候你不要衝出來借9元給我
[00:15:48.000 --> 00:15:49.000]  知道嗎
[00:15:49.000 --> 00:15:51.000]  你只要說我沒有錢就行了
[00:15:51.000 --> 00:16:01.000]  為什麼耶穌不向一群門徒
[00:16:01.000 --> 00:16:03.000]  這些是一群門徒
[00:16:03.000 --> 00:16:05.000]  耶穌什麼都跟門徒說
[00:16:05.000 --> 00:16:07.000]  為什麼這個大秘密
[00:16:07.000 --> 00:16:08.000]  他不說呢
[00:16:08.000 --> 00:16:10.000]  門徒發生什麼事呢
[00:16:10.000 --> 00:16:13.000]  我們先看這一段
[00:16:13.000 --> 00:16:16.000]  再看之前一個狀態
[00:16:16.000 --> 00:16:17.000]  你就知道
[00:16:17.000 --> 00:16:19.000]  羅馬日子怎樣
[00:16:19.000 --> 00:16:21.000]  人子降臨也要怎樣
[00:16:21.000 --> 00:16:23.000]  當洪水以前的日子
[00:16:23.000 --> 00:16:25.000]  人照常吃喝嫁娶
[00:16:25.000 --> 00:16:27.000]  直到羅馬進方舟乃日
[00:16:27.000 --> 00:16:29.000]  不知不覺洪水來了
[00:16:29.000 --> 00:16:32.000]  馬他們全都衝去
[00:16:32.000 --> 00:16:33.000]  人子降臨
[00:16:33.000 --> 00:16:34.000]  也要這樣
[00:16:34.000 --> 00:16:36.000]  這裏我們很奇怪
[00:16:36.000 --> 00:16:40.000]  是不是耶穌不讓吃喝嫁娶呢
[00:16:40.000 --> 00:16:43.000]  吃喝嫁娶又會有什麼問題呢
[00:16:43.000 --> 00:16:45.000]  我昨晚才去完
[00:16:45.000 --> 00:16:47.000]  弟兄姊妹的飲宴
[00:16:47.000 --> 00:16:49.000]  有什麼問題呢
[00:16:49.000 --> 00:16:55.000]  關鍵就在於
[00:16:55.000 --> 00:17:00.000]  門徒在一個狀態裏
[00:17:00.000 --> 00:17:02.000]  而這個狀態的門徒
[00:17:02.000 --> 00:17:05.000]  是不害怕的
[00:17:06.000 --> 00:17:10.000]  而不害怕更安心地吃喝嫁娶
[00:17:10.000 --> 00:17:12.000]  就大問題了
[00:17:12.000 --> 00:17:14.000]  那麼門徒是什麼狀態呢
[00:17:14.000 --> 00:17:26.000]  要明白門徒到底是什麼狀態
[00:17:26.000 --> 00:17:28.000]  我們必須看回前文下理
[00:17:28.000 --> 00:17:32.000]  在第24章1節提到
[00:17:32.000 --> 00:17:36.000]  耶穌出了聖殿正走的時候
[00:17:36.000 --> 00:17:38.000]  門徒進前來
[00:17:38.000 --> 00:17:42.000]  把電語指給他看
[00:17:42.000 --> 00:17:44.000]  這個是他即是耶穌
[00:17:44.000 --> 00:17:46.000]  馬可福音記載了那一句話
[00:17:46.000 --> 00:17:49.000]  門徒就說請看啊夫子
[00:17:49.000 --> 00:17:53.000]  何等的石頭何等的電語啊
[00:17:53.000 --> 00:17:58.000]  門徒是否欣賞這個電語呢
[00:17:59.000 --> 00:18:02.000]  很欣賞非常欣賞
[00:18:02.000 --> 00:18:04.000]  如果今天我們拍出來
[00:18:04.000 --> 00:18:05.000]  我們就扮門徒
[00:18:05.000 --> 00:18:07.000]  耶穌你看看
[00:18:07.000 --> 00:18:11.000]  這個電語多漂亮
[00:18:11.000 --> 00:18:13.000]  金筆輝煌啊
[00:18:13.000 --> 00:18:17.000]  這個就是我們的信仰
[00:18:17.000 --> 00:18:20.000]  我們的永生就靠它了
[00:18:20.000 --> 00:18:25.000]  耶穌聽完之後
[00:18:25.000 --> 00:18:27.000]  沒有拍手掌
[00:18:27.000 --> 00:18:29.000]  耶穌怎麼說呢
[00:18:29.000 --> 00:18:33.000]  你們不是看見這個電語嗎
[00:18:33.000 --> 00:18:35.000]  我實在告訴你們
[00:18:35.000 --> 00:18:39.000]  將來這個電語
[00:18:39.000 --> 00:18:42.000]  沒有一塊石頭會踏在一塊石頭上
[00:18:42.000 --> 00:18:44.000]  不被拆毀
[00:18:44.000 --> 00:18:48.000]  意思就是耶穌提醒門徒
[00:18:48.000 --> 00:18:52.000]  你們今天跟從著我
[00:18:52.000 --> 00:18:56.000]  但是你們真正沒有跟從
[00:18:56.000 --> 00:18:58.000]  你們是跟從著
[00:18:58.000 --> 00:19:04.000]  這一座眼見得到的電語
[00:19:04.000 --> 00:19:07.000]  你們覺得你們建了這個電語
[00:19:07.000 --> 00:19:11.000]  就能夠進天國嗎
[00:19:11.000 --> 00:19:13.000]  我告訴你們
[00:19:13.000 --> 00:19:15.000]  這一塊你們建了的
[00:19:15.000 --> 00:19:20.000]  將來會一文不值
[00:19:27.000 --> 00:19:29.000]  聽到這裡
[00:19:29.000 --> 00:19:32.000]  我想念經文的時候
[00:19:32.000 --> 00:19:35.000]  有一個例子跟大家分享
[00:19:35.000 --> 00:19:39.000]  我想起我小時候去旅行的經驗
[00:19:39.000 --> 00:19:43.000]  是一個宇宙未乾的經驗
[00:19:43.000 --> 00:19:45.000]  話說八零年代
[00:19:45.000 --> 00:19:47.000]  我還是小學生
[00:19:47.000 --> 00:19:49.000]  跟家人去旅行
[00:19:49.000 --> 00:19:51.000]  同行一共二十人
[00:19:51.000 --> 00:19:52.000]  回到大陸
[00:19:52.000 --> 00:19:54.000]  回到賓館住
[00:19:54.000 --> 00:19:56.000]  睡到第一晚
[00:19:56.000 --> 00:19:58.000]  我們是去十天旅行
[00:19:58.000 --> 00:20:00.000]  睡到第一晚一醒
[00:20:00.000 --> 00:20:04.000]  發現行李被人偷了
[00:20:04.000 --> 00:20:06.000]  很嚴重
[00:20:06.000 --> 00:20:08.000]  在大陸那樣嚴重嗎
[00:20:08.000 --> 00:20:09.000]  很嚴重
[00:20:09.000 --> 00:20:11.000]  所以大陸沒有了什麼呢
[00:20:11.000 --> 00:20:13.000]  回鄉證
[00:20:13.000 --> 00:20:18.000]  全家人的大人都很擔心
[00:20:18.000 --> 00:20:20.000]  要找回鄉證
[00:20:20.000 --> 00:20:21.000]  跟我們說
[00:20:21.000 --> 00:20:23.000]  接下來我們什麼活動都要取消
[00:20:23.000 --> 00:20:26.000]  我們要去找回鄉證
[00:20:26.000 --> 00:20:29.000]  一班小朋友包括我在內
[00:20:29.000 --> 00:20:30.000]  就投訴
[00:20:30.000 --> 00:20:32.000]  不行我們要去玩
[00:20:32.000 --> 00:20:35.000]  我們要去哪裡
[00:20:35.000 --> 00:20:38.000]  在酒店裡絕食
[00:20:38.000 --> 00:20:41.000]  其實我有份的
[00:20:41.000 --> 00:20:45.000]  因為我在一個什麼狀態
[00:20:45.000 --> 00:20:47.000]  我在一個很危險的狀態
[00:20:47.000 --> 00:20:50.000]  還不知道死
[00:20:50.000 --> 00:20:54.000]  如果實在找不到鄉證不知道要住多久
[00:20:54.000 --> 00:20:57.000]  我們說不上學就不上學
[00:20:57.000 --> 00:20:59.000]  小朋友當然開心
[00:20:59.000 --> 00:21:05.000]  但是很害怕
[00:21:05.000 --> 00:21:09.000]  想告訴大家
[00:21:09.000 --> 00:21:12.000]  有時候我們
[00:21:12.000 --> 00:21:14.000]  我們登床神的時候
[00:21:14.000 --> 00:21:16.000]  有時候我們都要想一想
[00:21:16.000 --> 00:21:20.000]  主啊我是不是在做你的心意
[00:21:20.000 --> 00:21:22.000]  我是不是真的擁有了
[00:21:22.000 --> 00:21:25.000]  進天國的生命
[00:21:25.000 --> 00:21:26.000]  主啊
[00:21:26.000 --> 00:21:28.000]  祢在不在我心裡
[00:21:28.000 --> 00:21:34.000]  這是我們整天都要坐下來
[00:21:34.000 --> 00:21:37.000]  去問自己的問題
[00:21:37.000 --> 00:21:39.000]  最後怎樣呢
[00:21:39.000 --> 00:21:41.000]  最後是找回鄉證
[00:21:41.000 --> 00:21:44.000]  還有酒店經理幫我們找回
[00:21:44.000 --> 00:21:47.000]  有些傳聞說
[00:21:47.000 --> 00:21:50.000]  經理和賊是合謀的
[00:21:50.000 --> 00:21:53.000]  因為他會放人進來偷東西
[00:21:53.000 --> 00:21:54.000]  但是他不會偷光你的東西
[00:21:54.000 --> 00:21:55.000]  給你回鄉證
[00:21:55.000 --> 00:21:58.000]  讓你的客人可以離開
[00:21:58.000 --> 00:21:59.000]  這個我無從稽考
[00:21:59.000 --> 00:22:01.000]  不知道是不是真的
[00:22:01.000 --> 00:22:02.000]  不過這個不是重點
[00:22:02.000 --> 00:22:06.000]  大家知道就好
[00:22:06.000 --> 00:22:08.000]  耶穌說
[00:22:08.000 --> 00:22:10.000]  將來有一天
[00:22:10.000 --> 00:22:14.000]  這些你們建的聖殿將會倒塌
[00:22:14.000 --> 00:22:16.000]  但耶穌不是虛構
[00:22:16.000 --> 00:22:18.000]  是真的
[00:22:18.000 --> 00:22:20.000]  在主後七十年
[00:22:20.000 --> 00:22:22.000]  這個預言應驗
