
[00:00:00.000 --> 00:00:03.200]  相信大家都聽過一句說話
[00:14:41.560 --> 00:14:43.280]  很感動
[00:14:43.280 --> 00:14:45.560]  大家唱得很投入的時候
[00:14:45.560 --> 00:14:47.800]  陳大哥就跟主持人說
[00:14:47.800 --> 00:14:49.080]  我們下台了
[00:14:49.080 --> 00:14:51.200]  主持人說為什麼要下台呢?
[00:14:51.200 --> 00:14:53.200]  氣氛最好的時間這麼好
[00:14:53.200 --> 00:14:55.600]  大家都好像被聖靈充滿一樣
[00:14:55.600 --> 00:14:58.200]  陳大哥就說了一句話
[00:14:59.000 --> 00:15:02.600]  他說這些油膏已經倒出來了
[00:15:02.600 --> 00:15:04.880]  瓶子還用來做什麼呢?
[00:15:04.880 --> 00:15:06.880]  大家明白我的意思嗎?
[00:15:06.880 --> 00:15:11.880]  我們只不過是一個瓶子
[00:15:11.880 --> 00:15:13.800]  載著香膏
[00:15:13.800 --> 00:15:14.680]  當日
[00:15:14.680 --> 00:15:15.680]  一個婦人
[00:15:15.680 --> 00:15:18.600]  帶著珍拿達的香膏
[00:15:18.600 --> 00:15:20.680]  敲爛了瓶子
[00:15:20.680 --> 00:15:22.120]  塗抹在耶穌身上
[00:15:22.120 --> 00:15:23.520]  瓶子還要不要呢?
[00:15:23.520 --> 00:15:24.400]  不需要了
[00:15:24.400 --> 00:15:26.560]  香膏已經流露出來了
[00:15:26.560 --> 00:15:28.280]  整個房間都聞到了
[00:15:28.680 --> 00:15:31.400]  這些神的恩典
[00:15:31.400 --> 00:15:34.920]  屬靈的整個場所
[00:15:34.920 --> 00:15:37.400]  整個會堂裡面
[00:15:37.400 --> 00:15:39.800]  已經充滿神的靈
[00:15:39.800 --> 00:15:41.800]  已經大家很感動
[00:15:41.800 --> 00:15:43.600]  大家得到這裡的力量
[00:15:43.600 --> 00:15:47.000]  他說我還留在台上做什麼呢?
[00:15:47.000 --> 00:15:51.720]  這就是真正在神裡面侍奉
[00:15:51.720 --> 00:15:53.200]  無愧於心
[00:15:54.000 --> 00:15:59.000]  祂不是去讓當場繼續榮耀
[00:15:59.000 --> 00:16:00.200]  要歸給自己
[00:16:00.200 --> 00:16:03.280]  祂要離開這個國的中間
[00:16:03.280 --> 00:16:06.320]  離開這個港台上
[00:16:06.320 --> 00:16:08.320]  因為人已經得著
[00:16:08.320 --> 00:16:10.920]  聖靈的充滿
[00:16:10.920 --> 00:16:13.400]  好了
[00:16:13.400 --> 00:16:15.280]  接著我們看保羅說
[00:16:15.280 --> 00:16:16.480]  不單止對神
[00:16:16.480 --> 00:16:18.120]  我們對人
[00:16:18.120 --> 00:16:21.320]  都要有長存無虧的良心
[00:16:22.200 --> 00:16:24.200]  對人他自己怎麼做呢?
[00:16:24.200 --> 00:16:26.520]  保羅可以說是一個
[00:16:26.520 --> 00:16:28.840]  正直不阿的人
[00:16:28.840 --> 00:16:30.640]  大公無私
[00:16:30.640 --> 00:16:32.080]  他呢
[00:16:32.080 --> 00:16:34.000]  每次
[00:16:34.000 --> 00:16:35.360]  你知道我剛才說
[00:16:35.360 --> 00:16:36.240]  一直都是答辯
[00:16:36.240 --> 00:16:38.360]  一直都是一個拘禁大罪在身
[00:16:38.360 --> 00:16:40.160]  但是他不會因為
[00:16:40.160 --> 00:16:42.760]  去到長官、去到官員面前
[00:16:42.760 --> 00:16:44.360]  說這些是告他
[00:16:44.360 --> 00:16:47.600]  他就會說很多的
[00:16:47.600 --> 00:16:49.760]  要求很多情面的說話
[00:16:49.760 --> 00:16:54.080]  很多是他自己
[00:16:54.080 --> 00:16:59.280]  是希望得到這些人的可憐
[00:16:59.280 --> 00:17:00.920]  得到這些人的同情
[00:17:00.920 --> 00:17:02.600]  可以重慶發樂
[00:17:02.600 --> 00:17:03.400]  不會
[00:17:03.400 --> 00:17:06.000]  保羅只能夠有那一句
[00:17:06.000 --> 00:17:06.640]  說那一句
[00:17:06.640 --> 00:17:07.760]  特別呢
[00:17:07.760 --> 00:17:09.720]  他這次去到凱撒尼亞
[00:17:09.720 --> 00:17:11.000]  就見了一個總督
[00:17:11.000 --> 00:17:11.840]  菲力斯
[00:17:11.840 --> 00:17:16.960]  菲力斯就特別聽完剛才那番話之後
[00:17:16.960 --> 00:17:18.600]  他說你保羅經常傳福音
